,Convention on Wetlands of International Importance especially as Waterfowl Habitat,Nagoya Protocol on Access to Genetic Resources and their Fair and Equitable Sharing of Benefits Arising from their Utilization to the Convention on Biological Diversity,Convention on Biological Diversity,"Agreement on the Conservation of Small Cetaceans of the Baltic, North East Atlantic, Irish and North Seas",Convention on the Conservation of Migratory Species of Wild Animals,Bamako Convention on the Ban of the Import into Africa and the Control of Transboundary Movement and Management of Hazardous Wastes within Africa,Paris Agreement,United Nations Framework Convention on Climate Change,Kyoto Protocol to the United Nations Framework Convention on Climate Change,Minamata Convention on Mercury,Stockholm Convention on Persistent Organic Pollutants,Rotterdam Convention on the Prior Informed Consent Procedure for Certain Hazardous Chemicals and Pesticides in International Trade,"United Nations Convention to Combat Desertification in those Countries Experiencing Serious Drought and/or Desertification, particulary in Africa",Basel Convention on the Control of Transboundary Movements of Hazardous Wastes and their Disposal,Agreement on the Conservation of African-Eurasian Migratory Waterbirds,Cartagena Protocol on Biosafety to the Convention on Biological Diversity,Framework Convention on the Protection and Sustainable Development of the Carpathians,Montreal Protocol on Substances that Deplete the Ozone Layer,Vienna Convention for the Protection of the Ozone Layer,International Treaty on Plant Genetic Resources for Food and Agriculture,Convention on International Trade in Endangered Species of Wild Fauna and Flora,Convention for the Protection of the Mediterranean Sea against Pollution,"Protocol concerning cooperation in preventing pollution from ships and, in cases of emergency combating pollution of the Mediterranean Sea",Protocol for the protection of the Mediterranean Sea against pollution resulting from exploration and exploitation of the continental shelf and the seabed and its subsoil,Protocol Concerning Specially Protected Areas and Biological Diversity in the Mediterranean,Convention concerning the Protection of the World Cultural and Natural Heritage,Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol concerning Pollution from Land-Based sources and activities to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol Concerning Specially Protected Areas and Wildlife to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Convention for Co-operation in the Protection and Development of the Marine and Coastal Environment of the West and Central African Region,Agreement on the Conservation of European Bats,Protocol on the Prevention of Pollution of the Mediterranean Sea by Transboundary Movements of Hazardous Wastes and their Disposal,Protocol for the Protection of the Mediterranean Sea against Pollution from Land-Based Sources
"Jun 19, 2011 Cultural Properties  Archaeological Sites of the Island of Meroe Sudan","(0.388235294117647, 'encourages state party seek international assistance protection conservation property')","(0.29801324503311255, 'royal burials also evidence industrial activities particularly iron working naqa important implications understanding palaeoclimate hydrological regime')","(0.4545454545454546, 'preservation archaeological heritage sites n')","(0.35185185185185186, 'conform current conservation principles practice made considerable advances since works carried out precepts')","(0.4, 'conform current conservation principles practice made considerable advances')","(0.31999999999999995, 'ordinated conservation plan accordance paragraph paragraph conservation management assistance operational guidelines n invites international community')","(0.37037037037037035, 'pharaonic egypt greece rome')","(0.39682539682539686, 'co ordinated conservation plan agreed conservation policy three')","(0.36986301369863017, 'n develop co ordinated conservation plan agreed conservation policy three')","(0.3783783783783784, 'plan agreed conservation policy three')","(0.3666666666666667, 'ordinated conservation plan agreed conservation policy three')","(0.34285714285714286, 'property development co ordinated conservation plan accordance paragraph paragraph conservation management assistance operational guidelines')","(0.3407407407407408, 'preserved buildings potential future excavation avenues research unique testimony this perhaps greatest civilization sub saharan africa')","(0.3076923076923077, 'basis conservation program monitoring n develop co ordinated conservation plan')","(0.4098360655737705, 'agreed conservation policy three nominated sites n strengthen')","(0.3589743589743589, 'local partners contribute ongoing efforts preservation archaeological heritage')","(0.426829268292683, 'international assistance protection conservation property development co ordinated')","(0.3220338983050848, 'n strengthen protection setting meroe ensure mining setting')","(0.43999999999999995, 'sites n strengthen protection setting meroe ensure')","(0.35789473684210527, 'international assistance protection conservation property development co ordinated conservation')","(0.3493975903614458, 'conservation principles practice made considerable advances since works carried out')","(0.4035087719298246, 'antiquity n protection management requirements n property')","(0.3157894736842105, 'assistance protection conservation property development co ordinated conservation plan accordance paragraph paragraph conservation management assistance')","(0.3049645390070922, 'assistance protection conservation property development co ordinated conservation plan accordance paragraph paragraph conservation management')","(0.35, 'whc com whc com inf n inscribes archaeological sites island')","(0.37209302325581395, 'protection conservation property development co ordinated conservation plan accordance')","(0.39583333333333337, 'protection conservation property development co ordinated conservation plan accordance paragraph')","(0.35220125786163525, 'encourages state party seek international assistance protection conservation property development co ordinated conservation plan accordance paragraph paragraph')","(0.3355704697986577, 'encourages state party seek international assistance protection conservation property development co ordinated conservation plan accordance paragraph')","(0.3900709219858156, 'assistance protection conservation property development co ordinated conservation plan accordance paragraph paragraph conservation management')","(0.45833333333333337, 'agreed conservation policy three nominated sites')","(0.30927835051546393, 'state wide ranging contacts mediterranean middle eastern worlds meeting place pharaonic classical')","(0.3571428571428571, 'protected antiquities protection ordinance amended recently n sites guarded military')"
"Jun 19, 2011 Historic Centre of Naples Italy C 726","(0.3013698630136986, 'property n requests state party keep world heritage centre')","(0.2647058823529411, 'state party implementation recommendations joint world heritage centre icomos advisory mission well preparation management plan property')","(0.32558139534883723, 'recommendations joint world heritage centre')","(0.3157894736842105, 'fully implement principles actions set management plan particular reference establishment new management structure')","(0.3647058823529412, 'centre informed implementation mission recommendations strategies outlined management')","(0.3125, 'centre informed implementation mission recommendations strategies outlined management plan report progress within forthcoming periodic reporting')","(0.34375, 'well preparation management plan')","(0.3176470588235294, 'centre informed implementation mission recommendations strategies outlined management')","(0.3296703296703297, 'information provided state party implementation recommendations joint world heritage centre')","(0.37142857142857144, 'management plan property n welcomes')","(0.3015873015873016, 'state party implementation recommendations joint world heritage')","(0.28682170542635654, 'mission recommendations strategies outlined management plan report progress within forthcoming periodic reporting exercise europe')","(0.28682170542635654, 'examined document whc com n recalling decision com adopted session seville n takes note information provided')","(0.3298969072164949, 'implementation mission recommendations strategies outlined management plan report progress within')","(0.3188405797101449, 'implement principles actions set management plan particular reference')","(0.3188405797101449, 'implement principles actions set management plan particular reference')","(0.31081081081081086, 'takes note information provided state party implementation recommendations')","(0.2833333333333333, 'mission well preparation management plan property n welcomes')","(0.35, 'preparation management plan property n welcomes finalisation')","(0.3571428571428571, 'information provided state party implementation recommendations joint world heritage')","(0.3402061855670103, 'centre informed implementation mission recommendations strategies outlined management plan report')","(0.3731343283582089, 'recommendations strategies outlined management plan report progress')","(0.31034482758620685, 'whc com n recalling decision com adopted session seville n takes note information provided state')","(0.26956521739130435, 'n examined document whc com n recalling decision com adopted session seville n takes')","(0.30000000000000004, 'whc com n recalling decision com adopted session seville n')","(0.34523809523809523, 'information provided state party implementation recommendations joint world heritage')","(0.368421052631579, 'recommendations strategies outlined management plan report progress within forthcoming periodic')","(0.28671328671328666, 'takes note information provided state party implementation recommendations joint world heritage centre icomos advisory mission well preparation')","(0.2953020134228188, 'world heritage centre informed implementation mission recommendations strategies outlined management plan report progress within forthcoming periodic')","(0.32089552238805974, 'centre informed implementation mission recommendations strategies outlined management plan report progress within forthcoming periodic')","(0.3846153846153846, 'n takes note information provided state')","(0.327433628318584, 'centre informed implementation mission recommendations strategies outlined management plan report progress within')","(0.2962962962962963, 'heritage centre icomos advisory mission well preparation management plan property')"
"Jun 19, 2011 Historic Centre of Prague Czech Republic C 616","(0.273972602739726, 'brasilia n commends conservation measures taken relation charles bridge')","(0.28387096774193543, 'highway development proposals visegrad zitkov stations well regulations currently applying infill reconstruction rehabilitation conservation remain unclear')","(0.3846153846153846, 'conservation remain unclear urges state')","(0.3392857142857143, 'n commends conservation measures taken relation charles bridge well improvement regarding legislative protection')","(0.4, 'commends conservation measures taken relation charles bridge well')","(0.3125, 'requests state party submit world heritage centre february progress report abovementioned regulations measures examination world')","(0.36363636363636365, 'limitations high rise development')","(0.3492063492063492, 'adopted session brasilia n commends conservation measures taken')","(0.3157894736842105, 'decision com adopted session brasilia n commends conservation measures taken')","(0.41463414634146345, 'brasilia n commends conservation measures')","(0.34545454545454546, 'n commends conservation measures taken relation charles')","(0.29824561403508776, 'adopted session brasilia n commends conservation measures taken relation charles bridge well improvement regarding')","(0.2992700729927007, 'adopted session brasilia n commends conservation measures taken relation charles bridge well improvement regarding legislative protection')","(0.31818181818181823, 'measures taken relation charles bridge well improvement regarding legislative protection')","(0.3846153846153846, 'commends conservation measures taken relation charles bridge well')","(0.3026315789473685, 'infill reconstruction rehabilitation conservation remain unclear urges state')","(0.31081081081081086, 'addressed particularly applying limitations high rise development measures')","(0.2833333333333333, 'legislative protection pr xafhonice park n expresses concern')","(0.40384615384615385, 'regarding legislative protection pr xafhonice park n')","(0.2954545454545454, 'zitkov stations well regulations currently applying infill reconstruction rehabilitation')","(0.32183908045977017, 'commends conservation measures taken relation charles bridge well improvement regarding')","(0.35, 'commends conservation measures taken relation charles bridge')","(0.328125, 'improvement regarding legislative protection pr xafhonice park n expresses concern recommendations january world heritage centre')","(0.3046875, 'zitkov stations well regulations currently applying infill reconstruction rehabilitation conservation remain unclear urges state')","(0.30487804878048785, 'improvement regarding legislative protection pr xafhonice park n expresses concern')","(0.31818181818181823, 'progress report abovementioned regulations measures examination world heritage committee')","(0.34883720930232553, 'tunnel eastern highway development proposals visegrad zitkov stations well regulations')","(0.3312101910828026, 'reactive monitoring mission satisfactorily addressed particularly applying limitations high rise development measures affecting blanka tunnel eastern highway')","(0.31543624161073824, 'reactive monitoring mission satisfactorily addressed particularly applying limitations high rise development measures affecting blanka tunnel eastern')","(0.3223140495867769, 'improvement regarding legislative protection pr xafhonice park n expresses concern recommendations january world heritage')","(0.5319148936170213, 'n commends conservation measures taken relation')","(0.28865979381443296, 'whc com n recalling decision com adopted session brasilia n commends conservation')","(0.3111111111111111, 'infill reconstruction rehabilitation conservation remain unclear urges state party address')"
"Jun 19, 2011 Historic Centre of Macao China C 1110","(0.32530120481927716, 'conservation property progress made implementation above examination world heritage')","(0.25, 'world heritage committee n examined document whc com n recalling decision com adopted session seville n')","(0.33999999999999997, 'conservation property progress made implementation')","(0.2792792792792793, 'current management system buffer zone legal provisions protect effectively important visual functional linkages')","(0.37681159420289856, 'report state conservation property progress made implementation above')","(0.2660550458715596, 'macao s world heritage n expresses concerns continuing inadequacy current management system buffer zone legal')","(0.3548387096774194, 'state party towards development')","(0.295774647887324, 'progress made implementation above examination world heritage committee')","(0.31182795698924726, 'conservation property progress made implementation above examination world heritage committee')","(0.3589743589743589, 'nbsp report state conservation property')","(0.3015873015873016, 'report state conservation property progress made implementation')","(0.2678571428571429, 'whc com n recalling decision com adopted session seville n notes initiatives taken state')","(0.28682170542635654, 'examined document whc com n recalling decision com adopted session seville n notes initiatives taken state')","(0.31034482758620685, 'report state conservation property progress made implementation above examination world')","(0.3188405797101449, 'report state conservation property progress made implementation above')","(0.30000000000000004, 'plans proposed law safeguard macao s world heritage')","(0.34328358208955223, 'macao n reiterates request state party develop appropriate')","(0.3076923076923077, 'land seascape macao n reiterates request state party')","(0.37735849056603776, 'nbsp report state conservation property progress made')","(0.3188405797101449, 'instruments comprising urban plan developed far submit world heritage')","(0.3294117647058824, 'concerns continuing inadequacy current management system buffer zone legal provisions')","(0.4117647058823529, 'conservation property progress made implementation above examination')","(0.26724137931034486, 'whc com n recalling decision com adopted session seville n notes initiatives taken state party')","(0.26956521739130435, 'n examined document whc com n recalling decision com adopted session seville n notes')","(0.30000000000000004, 'whc com n recalling decision com adopted session seville n')","(0.3975903614457831, 'conservation property progress made implementation above examination world heritage')","(0.3548387096774194, 'conservation property progress made implementation above examination world heritage committee')","(0.28888888888888886, 'adopted session seville n notes initiatives taken state party towards development urban plan district plans proposed law')","(0.3076923076923077, 'adopted session seville n notes initiatives taken state party towards development urban plan district plans proposed')","(0.3076923076923077, 'buffer zone legal provisions protect effectively important visual functional linkages inscribed monuments wider urban')","(0.45833333333333337, 'nbsp report state conservation property progress')","(0.25773195876288657, 'whc com n recalling decision com adopted session seville n notes initiatives')","(0.3655913978494624, 'legal provisions protect effectively important visual functional linkages inscribed monuments')"
"Jun 19, 2011 Historic Centre of the City of Salzburg Austria C 784","(0.2804878048780488, 'operational guidelines provide information major development projects might impact')","(0.29054054054054057, 'recommendations n regrets submitted impact assessment hydroelectric power station contain sufficient information assess impact outstanding universal')","(0.34090909090909094, 'recommendations world heritage centre icomos')","(0.33043478260869563, 'hydroelectric power station contain sufficient information assess impact outstanding universal value property urges')","(0.36986301369863017, 'report state conservation property implementation above examination world')","(0.2867647058823529, 'establishing coordination roundtables n notes concern recommendations world heritage centre icomos reactive monitoring mission addressed')","(0.4137931034482759, 'party revise draft management')","(0.3846153846153846, 'roundtables n notes concern recommendations world heritage centre')","(0.31868131868131866, 'establishing coordination roundtables n notes concern recommendations world heritage centre')","(0.35, 'line icomos guidance mentioned paragraph')","(0.32835820895522383, 'report state conservation property implementation above examination')","(0.3015873015873016, 'recommendations n regrets submitted impact assessment hydroelectric power station contain sufficient information assess impact')","(0.3023255813953488, 'examined document whc com n recalling decision com adopted session seville n acknowledges state party s')","(0.2978723404255319, 'hydroelectric power station contain sufficient information assess impact outstanding universal')","(0.3561643835616438, 'report state conservation property implementation above examination world')","(0.30379746835443033, 'conservation property implementation above examination world heritage committee')","(0.36, 'operational guidelines provide information major development projects might')","(0.3188405797101449, 'icomos reactive monitoring mission addressed reiterates request state')","(0.3731343283582089, 'report state conservation property implementation above examination')","(0.3194444444444444, 'based icomos guidance heritage impact assessment world heritage cultural')","(0.3023255813953488, 'notes concern recommendations world heritage centre icomos reactive monitoring mission')","(0.37681159420289856, 'conservation property implementation above examination world heritage')","(0.2845528455284553, 'n notes concern recommendations world heritage centre icomos reactive monitoring mission addressed reiterates request state')","(0.27826086956521734, 'plan stated decision com n requests state party submit world heritage centre february report')","(0.30000000000000004, 'whc com n recalling decision com adopted session seville n')","(0.4024390243902439, 'report state conservation property implementation above examination world heritage')","(0.31182795698924726, 'recommendations world heritage centre icomos reactive monitoring mission addressed reiterates')","(0.29032258064516125, 'establishing coordination roundtables n notes concern recommendations world heritage centre icomos reactive monitoring mission addressed reiterates request')","(0.27941176470588236, 'party submit world heritage centre february report state conservation property implementation above examination world heritage committee')","(0.3145161290322581, 'operational guidelines provide information major development projects might impact outstanding universal value property line')","(0.4181818181818182, 'report state conservation property implementation above')","(0.28865979381443296, 'above n reiterates request state party revise draft management plan stated decision')","(0.34285714285714286, 'cultural properties n notes range projects way within boundaries world')"
"Jun 19, 2011 Gebel Barkal and the Sites of the Napatan Region Sudan C 1073","(0.28421052631578947, 'implementing restoration projects prior obtaining accurate information deterioration mechanisms')","(0.282258064516129, 'h aving examined document whc com add n recalling decision com adopted session brasilia n notes')","(0.3653846153846154, 'conservation structures archaeological remains mural')","(0.34545454545454546, 'regard physical state conservation structures archaeological remains mural paintings property n requests state')","(0.36986301369863017, 'report state conservation property implementation above examination world')","(0.29565217391304344, 'receive necessary capacity building order effectively implement management plan n also requests state party provide')","(0.4, 'party put management plan')","(0.3421052631578947, 'state party provide framework retrospective inventory detailed topographical')","(0.3258426966292135, 'property submit minor boundary modification february examination world heritage committee')","(0.4, 'regard physical state conservation structures')","(0.32835820895522383, 'report state conservation property implementation above examination')","(0.29565217391304344, 'adopted session brasilia n notes findings reactive monitoring mission regard physical state conservation structures')","(0.2857142857142857, 'implementing restoration projects prior obtaining accurate information deterioration mechanisms monitoring process n reiterates request state party')","(0.30681818181818177, 'state conservation structures archaeological remains mural paintings property n requests')","(0.3561643835616438, 'report state conservation property implementation above examination world')","(0.30379746835443033, 'conservation property implementation above examination world heritage committee')","(0.33333333333333337, 'implementing restoration projects prior obtaining accurate information deterioration')","(0.3214285714285714, 'component parts property december n requests state party')","(0.3731343283582089, 'report state conservation property implementation above examination')","(0.3414634146341463, 'information deterioration mechanisms monitoring process n reiterates request state')","(0.30681818181818177, 'information deterioration mechanisms monitoring process n reiterates request state party')","(0.37681159420289856, 'conservation property implementation above examination world heritage')","(0.33333333333333337, 'planning implementing restoration projects prior obtaining accurate information deterioration mechanisms monitoring process n reiterates request')","(0.3065693430656934, 'structures archaeological remains mural paintings refrain planning implementing restoration projects prior obtaining accurate information')","(0.3366336633663366, 'refrain planning implementing restoration projects prior obtaining accurate information deterioration')","(0.4024390243902439, 'report state conservation property implementation above examination world heritage')","(0.34782608695652173, 'urban infrastructure development negative impact outstanding universal value property submit')","(0.3157894736842105, 'associated planning controls soon possible ensure pressure tourism urban infrastructure development negative impact outstanding universal value property')","(0.29230769230769227, 'whc com add n recalling decision com adopted session brasilia n notes findings reactive monitoring mission')","(0.3308823529411765, 'planning implementing restoration projects prior obtaining accurate information deterioration mechanisms monitoring process n reiterates')","(0.42105263157894735, 'updated report state conservation property implementation')","(0.28181818181818186, 'projects prior obtaining accurate information deterioration mechanisms monitoring process n reiterates request')","(0.34065934065934067, 'projects prior obtaining accurate information deterioration mechanisms monitoring process n')"
"Jun 19, 2011 Cultural Properties  Coffee Cultural Landscape of Colombia Colombia","(0.30927835051546393, 'comprehensive based inclusive institutional strategy concerned stakeholders including territorial')","(0.2992700729927007, 'contains significant natural aesthetic attributes unique coffee region houses large number native forests biological corridors considered')","(0.4339622641509434, 'considered strategic conservation global biodiversity')","(0.34259259259259256, 'degree homogeneity form coffee plantations landscape decades arrival settlers antioquia xixth century region')","(0.3731343283582089, 'guarantee conservation outstanding cultural values landscape n nbsp')","(0.3221476510067114, 'families forged exceptional social cultural productive institutions time generating innovative practices management natural resources extraordinarily')","(0.38095238095238093, 'n property s elements')","(0.43661971830985913, 'plan landscape management framework contains action programme including')","(0.3548387096774194, 'principles management plan landscape management framework contains action programme including')","(0.3695652173913043, 'management framework contains action programme')","(0.35820895522388063, 'lifestyle communities thus authenticity combination plots distances')","(0.3161764705882353, 'coffee landscape architectural typology lifestyle communities managed create unparalleled cultural identity institutional aspect related')","(0.29518072289156627, 'internationally axis coffee cclc shows extraordinary degree authenticity contemporary incongruous addition traditional architectural pattern substantial modifications')","(0.3411764705882353, 'gives consideration to n continue undertaking inventory farmhouses urban architecture')","(0.3787878787878788, 'gives consideration to n continue undertaking inventory farmhouses')","(0.3902439024390244, 'forests biological corridors considered strategic conservation global biodiversity')","(0.4492753623188406, 'uniqueness cclc promote active sustainable human development cultural')","(0.3448275862068966, 'combination plots distances coffee plants shade trees form')","(0.38596491228070173, 'n continue enhancing adequate protection cultural natural')","(0.3548387096774194, 'time generating innovative practices management natural resources extraordinarily challenging')","(0.34905660377358494, 'comprehensive based inclusive institutional strategy concerned stakeholders including territorial entities')","(0.4363636363636364, 'authentic reflection centenary process man s adaptation')","(0.3144654088050315, 'strategy concerned stakeholders including territorial entities local authorities councils regional environmental authorities corporaciones regionales autonomas')","(0.30000000000000004, 'departments within context economic social well being inhabitants appropriation cultural heritage environmental sustainability set')","(0.33009708737864074, 'forests biological corridors considered strategic conservation global biodiversity typical architecture')","(0.4358974358974359, 'n continue enhancing adequate protection cultural natural parameters including')","(0.36448598130841126, 'territorial entities local authorities councils regional environmental authorities corporaciones regionales')","(0.30939226519337015, 'strategy concerned stakeholders including territorial entities local authorities councils regional environmental authorities corporaciones regionales autonomas cultural institutions')","(0.3137254901960784, 'regional universities respective research departments within context economic social well being inhabitants appropriation cultural heritage environmental')","(0.344, 'appropriation cultural heritage n protection management requirements n management plan detailed comprehensive based inclusive')","(0.41666666666666663, 'area n integrity n property s')","(0.30578512396694213, 'social cultural productive institutions time generating innovative practices management natural resources extraordinarily')","(0.34883720930232553, 'high sense social appropriation cultural heritage n protection management requirements')"
"Jun 19, 2011 Cultural Properties  Residence of Bukovinian and Dalmatian Metropolitans Ukraine","(0.3287671232876712, 'gives main outlines proper management property special attention growth')","(0.29931972789115646, 'change function ensemble initially residence metropolitans becoming university affect authenticity minor interior restoration works carried respect')","(0.3877551020408163, 'city council covering responsibilities university')","(0.34736842105263155, 'n developing conservation plan gardens park behind residence n submitting world heritage centre')","(0.4, 'n developing conservation plan gardens park behind residence')","(0.30833333333333335, 'park form cultural value property contain within boundary sufficient elements concur express outstanding universal value')","(0.4, 'tourism management plan n')","(0.3561643835616438, 'authenticity n conditions authenticity generally adequate change function')","(0.32978723404255317, 'implementing protection measures compliance national standards protection world heritage sites')","(0.3877551020408163, 'basis systematic conservation management property')","(0.32894736842105265, 'systematic conservation management property implementing protection measures')","(0.3172413793103448, 'architecture chernivtsi provides basis systematic conservation management property implementing protection measures compliance national standards')","(0.310126582278481, 'use maintenance state funding comprehensive program preservation historical architecture chernivtsi provides basis systematic conservation management property')","(0.3411764705882353, 'value property contain within boundary sufficient elements concur express outstanding')","(0.3448275862068966, 'systematic conservation management property implementing protection measures compliance')","(0.3421052631578947, 'signed annually chernivtsi city council covering responsibilities university')","(0.35365853658536583, 'management property implementing protection measures compliance national standards')","(0.3220338983050848, 'minor interior restoration works carried respect property s')","(0.4, 'regional national level regulations laws protection contract')","(0.352112676056338, 'historic events region bukovina influenced course world history culture')","(0.34444444444444444, 'measures compliance national standards protection world heritage sites general development')","(0.4657534246575342, 'implementing protection measures compliance national standards protection')","(0.35416666666666663, 'basis systematic conservation management property implementing protection measures compliance national standards protection world heritage sites')","(0.33613445378151263, 'property protected regional national level regulations laws protection contract signed annually chernivtsi city council')","(0.32291666666666663, 'protection contract signed annually chernivtsi city council covering responsibilities university')","(0.3870967741935484, 'management property implementing protection measures compliance national standards protection')","(0.37234042553191493, 'attributes n protection management requirements n residence bukovinian dalmatian metropolitans')","(0.3121019108280255, 'conditions integrity components adequately preserved n authenticity n conditions authenticity generally adequate change function ensemble initially residence')","(0.3153846153846154, 'pressure n nbsp n recommends state party give consideration to n extending management plan include tourism')","(0.35820895522388063, 'management property implementing protection measures compliance national standards protection world heritage sites general development')","(0.4883720930232558, 'n developing conservation plan gardens park')","(0.30508474576271183, 'responsibilities university property terms use maintenance state funding comprehensive program preservation historical')","(0.3936170212765957, 'implementing protection measures compliance national standards protection world heritage sites')"
"Jun 19, 2011 Historic Centre of Lima Peru C 500 bis","(0.33766233766233766, 'tools precise policies interventions historic centre decision makers property')","(0.29032258064516125, 'project n regrets station jir oacute n de la uni oacute n built despite commitment municipality')","(0.36170212765957444, 'policies interventions historic centre decision')","(0.32727272727272727, 'precise policies interventions historic centre decision makers property owners n enhancing collaboration among')","(0.38888888888888884, 'construction station jir oacute n de la uni')","(0.2720588235294118, 'alternative routes identified carry visual environmental impact studies develop plans impact attributes sustaining outstanding universal')","(0.33333333333333337, 'state party fully implement')","(0.3448275862068966, 'information n regarding construction tren el eacute ctrico')","(0.31707317073170727, 'taken property requests state party fully implement recommendations world heritage')","(0.39473684210526316, 'linea amarilla commercial centre rimac')","(0.33999999999999997, 'acho project n regrets station jir oacute')","(0.3125, 'construction station jir oacute n de la uni oacute n n develop alternative plans')","(0.31007751937984496, 'state prior construction station jir oacute n de la uni oacute n n develop alternative plans')","(0.31081081081081086, 'state party to n complete necessary actions return area camana')","(0.3648648648648649, 'implement recommendations world heritage centre icomos reactive monitoring')","(0.31666666666666665, 'state prior construction station jir oacute n de')","(0.32835820895522383, 'mission special attention to n developing appropriate guidance')","(0.31481481481481477, 'centre advisory bodies november n requests state party')","(0.3731343283582089, 'report state conservation property implementation above examination')","(0.352112676056338, 'operational management system place n submit required information urban')","(0.32530120481927716, 'attention to n developing appropriate guidance tools precise policies interventions')","(0.37681159420289856, 'conservation property implementation above examination world heritage')","(0.30534351145038163, 'precise policies interventions historic centre decision makers property owners n enhancing collaboration among specialized agencies')","(0.30434782608695654, 'streamline decision making processes secure required resources fully operational management system place n submit')","(0.32499999999999996, 'eacute ctrico impact trace protected area n confirming halting cable')","(0.4024390243902439, 'report state conservation property implementation above examination world heritage')","(0.3493975903614458, 'attention to n developing appropriate guidance tools precise policies interventions')","(0.3037037037037037, 'state prior construction station jir oacute n de la uni oacute n n develop alternative plans high')","(0.3153846153846154, 'renewal project plaza acho project n regrets station jir oacute n de la uni oacute n')","(0.3267326732673267, 'construction station jir oacute n de la uni oacute n n develop alternative plans')","(0.4358974358974359, 'n regarding construction tren el eacute')","(0.3047619047619048, 'project presented mission alternative routes identified carry visual environmental impact studies develop')","(0.3484848484848485, 'plaza acho project n regrets station jir oacute n de')"
"Jun 19, 2011 Cultural Properties  Selimiye Mosque and its social Complex Turkey","(0.3287671232876712, 'coordination urban conservation plan master plan historical core edirne')","(0.2831325301204819, 'including conservation maintenance visitor management required ensure effective management property documentation traditional systems conservation management property')","(0.368421052631579, 'consideration following n submit urban')","(0.3448275862068966, 'systems conservation management property part this n nbsp n recommends state party give')","(0.40625, 'coordination urban conservation plan master plan historical core')","(0.33333333333333337, 'urban conservation plan master plan historical core edirne city management plan property including conservation maintenance')","(0.368421052631579, 'n nbsp n recommends')","(0.3571428571428571, 'facilities interpretation n give specific attention application height')","(0.339622641509434, 'coordination supervision council constituted representatives local central institutions established edirne')","(0.38235294117647056, 'art form pious benefaction century')","(0.33870967741935487, 'traditional systems conservation management property part this')","(0.32432432432432434, 'conservation council coordination supervision council constituted representatives local central institutions established edirne municipality oversee')","(0.289308176100629, 'works require approval regional conservation council coordination supervision council constituted representatives local central institutions established edirne')","(0.31645569620253167, 'uses museums n protection management requirements n property protected national')","(0.41666666666666663, 'urban conservation plan master plan historical core edirne')","(0.34883720930232553, 'management property documentation traditional systems conservation management property')","(0.3827160493827161, 'future generations cover structural preservation management development pressures')","(0.32258064516129037, 'historical core edirne city includes nominated property buffer')","(0.4098360655737705, 'attention overall coordination urban conservation plan master')","(0.36363636363636365, 'conservation plan master plan historical core edirne city includes')","(0.3529411764705882, 'complex accordance operational guidelines paragraph n give specific attention overall')","(0.4, 'museums n protection management requirements n property')","(0.31496062992125984, 'west complex accordance operational guidelines paragraph n give specific attention overall coordination urban conservation plan')","(0.3013698630136986, 'require approval regional conservation council coordination supervision council constituted representatives local central institutions established')","(0.3125, 'urban conservation plan master plan historical core edirne city management')","(0.48611111111111116, 'n property protected national act preservation cultural natural heritage')","(0.3535353535353535, 'cooperation wakf local governmental agencies including representation wakf coordination supervision')","(0.3111111111111111, 'ottoman empire interior decoration using iznik tiles peak period production testifies great art form never excelled material')","(0.3096774193548387, 'representation wakf coordination supervision council advisory board n include documentation traditional systems conservation management property management')","(0.3648648648648649, 'conservation council coordination supervision council constituted representatives local central institutions established edirne municipality oversee')","(0.45999999999999996, 'systems conservation management property part this')","(0.31200000000000006, 'including conservation maintenance visitor management required ensure effective management property documentation traditional')","(0.3561643835616438, 'period production testifies great art form never excelled material mosque')"
