,Convention on Wetlands of International Importance especially as Waterfowl Habitat,Nagoya Protocol on Access to Genetic Resources and their Fair and Equitable Sharing of Benefits Arising from their Utilization to the Convention on Biological Diversity,Convention on Biological Diversity,"Agreement on the Conservation of Small Cetaceans of the Baltic, North East Atlantic, Irish and North Seas",Convention on the Conservation of Migratory Species of Wild Animals,Bamako Convention on the Ban of the Import into Africa and the Control of Transboundary Movement and Management of Hazardous Wastes within Africa,Paris Agreement,United Nations Framework Convention on Climate Change,Kyoto Protocol to the United Nations Framework Convention on Climate Change,Minamata Convention on Mercury,Stockholm Convention on Persistent Organic Pollutants,Rotterdam Convention on the Prior Informed Consent Procedure for Certain Hazardous Chemicals and Pesticides in International Trade,"United Nations Convention to Combat Desertification in those Countries Experiencing Serious Drought and/or Desertification, particulary in Africa",Basel Convention on the Control of Transboundary Movements of Hazardous Wastes and their Disposal,Agreement on the Conservation of African-Eurasian Migratory Waterbirds,Cartagena Protocol on Biosafety to the Convention on Biological Diversity,Framework Convention on the Protection and Sustainable Development of the Carpathians,Montreal Protocol on Substances that Deplete the Ozone Layer,Vienna Convention for the Protection of the Ozone Layer,International Treaty on Plant Genetic Resources for Food and Agriculture,Convention on International Trade in Endangered Species of Wild Fauna and Flora,Convention for the Protection of the Mediterranean Sea against Pollution,"Protocol concerning cooperation in preventing pollution from ships and, in cases of emergency combating pollution of the Mediterranean Sea",Protocol for the protection of the Mediterranean Sea against pollution resulting from exploration and exploitation of the continental shelf and the seabed and its subsoil,Protocol Concerning Specially Protected Areas and Biological Diversity in the Mediterranean,Convention concerning the Protection of the World Cultural and Natural Heritage,Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol concerning Pollution from Land-Based sources and activities to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol Concerning Specially Protected Areas and Wildlife to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Convention for Co-operation in the Protection and Development of the Marine and Coastal Environment of the West and Central African Region,Agreement on the Conservation of European Bats,Protocol on the Prevention of Pollution of the Mediterranean Sea by Transboundary Movements of Hazardous Wastes and their Disposal,Protocol for the Protection of the Mediterranean Sea against Pollution from Land-Based Sources
"Jun 23, 1997 Auschwitz Concentration Camp Poland","(0.3205128205128205, 'n observer poland underlined importance declaration informed bureau government')","(0.2695035460992907, 'could compromise site s symbolic values bureau fully supported declaration concerning principles implementation program oswiecimski commended')","(0.3571428571428571, 'council international council state museum')","(0.3027522935779816, 'fully cooperate preparation implementation urban master plan state museum auschwitz birkenau bureau requested')","(0.3142857142857143, 'government programme oswiecim program foresees activities years aiming')","(0.31707317073170727, 'program foresees activities years aiming long term comprehensive development management site fully recognizing need protect')","(0.3846153846153846, 'basis progress made matter')","(0.3529411764705882, 'states holocaust memorial council international council state museum')","(0.3571428571428571, 'the government poland united states holocaust memorial council international council')","(0.326530612244898, 'underlined importance declaration informed bureau')","(0.32352941176470584, 'icomos poland coordinate implementation representative icomos poland')","(0.3076923076923077, 'program oswiecimski commended signatories declaration the government poland united states holocaust memorial council international')","(0.30379746835443033, 'supported declaration concerning principles implementation program oswiecimski commended signatories declaration the government poland united states holocaust')","(0.31868131868131866, 'oswiecimski commended signatories declaration the government poland united states holocaust')","(0.30000000000000004, 'concerning principles implementation program oswiecimski commended signatories declaration')","(0.28378378378378377, 'preserve physical integrity dignity site abstaining commercial development')","(0.31343283582089554, 'years aiming long term comprehensive development management site')","(0.29850746268656714, 'n observer poland underlined importance declaration informed bureau')","(0.34375, 'oswiecim fully cooperate preparation implementation urban master')","(0.3561643835616438, 'international council state museum auschwitz birkenau city oswiecim fully')","(0.3373493975903614, 'preparation implementation urban master plan state museum auschwitz birkenau bureau')","(0.3666666666666667, 'cooperate preparation implementation urban master plan state')","(0.3129251700680272, 'fully supported declaration concerning principles implementation program oswiecimski commended signatories declaration the government poland united')","(0.28099173553719003, 'signatories declaration the government poland united states holocaust memorial council international council state museum')","(0.3571428571428571, 'supported declaration concerning principles implementation program oswiecimski commended signatories declaration')","(0.32999999999999996, 'supported declaration concerning principles implementation program oswiecimski commended signatories')","(0.3780487804878049, 'long term comprehensive development management site fully recognizing need protect')","(0.32335329341317365, 'supported declaration concerning principles implementation program oswiecimski commended signatories declaration the government poland united states holocaust memorial')","(0.31645569620253167, 'supported declaration concerning principles implementation program oswiecimski commended signatories declaration the government poland united states holocaust')","(0.34513274336283184, 'years aiming long term comprehensive development management site fully recognizing need protect preserve physical')","(0.37777777777777777, 'implementation urban master plan state museum')","(0.2870370370370371, 'program oswiecimski commended signatories declaration the government poland united states holocaust memorial')","(0.31034482758620685, 'poland underlined importance declaration informed bureau government poland asked icomos')"
"Jun 23, 1997 Banc dxe2x80x99Arguin National Park Mauritania","(0.3972602739726028, 'attention drawn international foundation banc d rsquo arguin fiba')","(0.25, 'troph eacute e des gazelles rallye des sables rdquo traversed area park potential impacts rally could')","(0.30952380952380953, 's attention drawn international foundation')","(0.306930693069307, 'however bureau noted subsequently rally organizers fiba informed centre rally traverse world heritage')","(0.33333333333333337, 'attention drawn international foundation banc d rsquo arguin')","(0.25, 's attention drawn international foundation banc d rsquo arguin fiba wwf rally ldquo troph eacute')","(0.32258064516129037, 'organizers fiba informed centre')","(0.3214285714285714, 'centre s attention drawn international foundation banc d')","(0.2777777777777778, 'bureau informed centre s attention drawn international foundation banc d')","(0.36363636363636365, 'area park potential impacts rally')","(0.27586206896551724, 'informed centre s attention drawn international foundation')","(0.2589285714285714, 's attention drawn international foundation banc d rsquo arguin fiba wwf rally ldquo troph')","(0.2790697674418605, 'attention drawn international foundation banc d rsquo arguin fiba wwf rally ldquo troph eacute e des')","(0.28378378378378377, 'rally ldquo troph eacute e des gazelles rallye des sables')","(0.25, 'centre s attention drawn international foundation banc d')","(0.25, 'area park potential impacts rally could fragile ecosystem')","(0.28358208955223885, 'centre s attention drawn international foundation banc d')","(0.288135593220339, 'centre rally traverse world heritage site threats integrity')","(0.37037037037037035, 'centre s attention drawn international foundation banc')","(0.360655737704918, 'international foundation banc d rsquo arguin fiba wwf rally')","(0.37681159420289856, 'attention drawn international foundation banc d rsquo arguin fiba wwf')","(0.3620689655172413, 'informed centre s attention drawn international foundation')","(0.2931034482758621, 's attention drawn international foundation banc d rsquo arguin fiba wwf rally ldquo troph eacute')","(0.28695652173913044, 'bureau informed centre s attention drawn international foundation banc d rsquo arguin fiba wwf')","(0.275, 'e des gazelles rallye des sables rdquo traversed area park')","(0.28358208955223885, 'rally organizers fiba informed centre rally traverse world heritage')","(0.29333333333333333, 'centre s attention drawn international foundation banc d rsquo arguin')","(0.2518518518518519, 'banc d rsquo arguin fiba wwf rally ldquo troph eacute e des gazelles rallye des sables rdquo')","(0.2615384615384615, 'gazelles rallye des sables rdquo traversed area park potential impacts rally could fragile ecosystem within park')","(0.27722772277227725, 's attention drawn international foundation banc d rsquo arguin fiba wwf rally ldquo troph')","(0.36170212765957444, 's attention drawn international foundation banc')","(0.2680412371134021, 'ldquo troph eacute e des gazelles rallye des sables rdquo traversed area')","(0.33333333333333337, 'centre s attention drawn international foundation banc d rsquo arguin')"
"Jun 23, 1997 Angkor Cambodia","(0.33333333333333337, 'administrative mechanisms regulations put place enforcement law cultural heritage')","(0.2592592592592593, 'regulations put place enforcement law cultural heritage including measures adopted prevention illicit traffic cultural property finally')","(0.36363636363636365, 'prevention illicit traffic cultural property')","(0.3142857142857143, 'cambodia forbid hotel construction within zones site angkor furthermore bureau ardently wished conformity')","(0.3287671232876712, 'excavation cultural properties angkor notably organized trade antiquities')","(0.29059829059829057, 'finally bureau took note satisfaction decision taken royal government cambodia forbid hotel construction within zones')","(0.33333333333333337, 'regulations put place enforcement')","(0.3285714285714286, 'submit report twenty first session committee administrative mechanisms')","(0.30000000000000004, 'government cambodia submit report twenty first session committee administrative mechanisms')","(0.32558139534883723, 'measures adopted prevention illicit traffic')","(0.31481481481481477, 'took note satisfaction decision taken royal government')","(0.28205128205128205, 'bureau commending efforts royal government cambodia unesco expressed deep concern looting illegal excavation cultural')","(0.28260869565217395, 'invited royal government cambodia submit report twenty first session committee administrative mechanisms regulations put place enforcement')","(0.308641975308642, 'bureau commending efforts royal government cambodia unesco expressed deep concern')","(0.29032258064516125, 'hotel construction within zones site angkor furthermore bureau')","(0.3098591549295775, 'heritage including measures adopted prevention illicit traffic cultural')","(0.2777777777777778, 'including dismantling monuments bureau invited royal government cambodia')","(0.29230769230769227, 'government cambodia unesco expressed deep concern looting illegal')","(0.32692307692307687, 'finally bureau took note satisfaction decision taken')","(0.28915662650602414, 'excavation cultural properties angkor notably organized trade antiquities including')","(0.3152173913043478, 'properties angkor notably organized trade antiquities including dismantling monuments bureau')","(0.3382352941176471, 'twenty first session committee administrative mechanisms regulations')","(0.2755905511811023, 'heritage including measures adopted prevention illicit traffic cultural property finally bureau took note satisfaction decision')","(0.27826086956521734, 'adopted prevention illicit traffic cultural property finally bureau took note satisfaction decision taken royal')","(0.26315789473684215, 'excavation cultural properties angkor notably organized trade antiquities including dismantling')","(0.3950617283950617, 'administrative mechanisms regulations put place enforcement law cultural heritage')","(0.30952380952380953, 'note satisfaction decision taken royal government cambodia forbid hotel construction')","(0.28104575163398693, 'excavation cultural properties angkor notably organized trade antiquities including dismantling monuments bureau invited royal government cambodia submit')","(0.2534246575342466, 'excavation cultural properties angkor notably organized trade antiquities including dismantling monuments bureau invited royal government cambodia')","(0.3278688524590164, 'twenty first session committee administrative mechanisms regulations put place enforcement law cultural heritage including')","(0.37209302325581395, 'forbid hotel construction within zones site')","(0.2828282828282829, 'adopted prevention illicit traffic cultural property finally bureau took note satisfaction decision')","(0.3116883116883117, 'bureau took note satisfaction decision taken royal government cambodia forbid')"
"Jun 23, 1997 City of Cusco Peru","(0.3366336633663366, 'adequate coordination collaboration institutions authorities involved particularly national institute')","(0.2919254658385093, 'proposal establish master plan emphasized process preparation application arrangements made adequate coordination collaboration institutions authorities involved')","(0.29268292682926833, 'planning mechanisms historical city cusco')","(0.2991452991452992, 'report presented peruvian national institute culture cusco reiterated need appropriate planning mechanisms historical')","(0.3296703296703297, 'adequate coordination collaboration institutions authorities involved particularly national')","(0.26315789473684215, 'establish master plan emphasized process preparation application arrangements made adequate coordination collaboration institutions authorities involved')","(0.29268292682926833, 'preparation application arrangements made')","(0.3055555555555556, 'master plan emphasized process preparation application arrangements made')","(0.3119266055045872, 'adequate coordination collaboration institutions authorities involved particularly national institute culture')","(0.28888888888888886, 'presented peruvian national institute culture')","(0.2807017543859649, 'note report presented peruvian national institute culture')","(0.29605263157894735, 'emphasized process preparation application arrangements made adequate coordination collaboration institutions authorities involved particularly national')","(0.2823529411764706, 'emphasized process preparation application arrangements made adequate coordination collaboration institutions authorities involved particularly national institute culture')","(0.2844036697247706, 'adequate coordination collaboration institutions authorities involved particularly national institute culture')","(0.31707317073170727, 'emphasized process preparation application arrangements made adequate coordination')","(0.28735632183908044, 'arrangements made adequate coordination collaboration institutions authorities involved')","(0.3296703296703297, 'adequate coordination collaboration institutions authorities involved particularly national')","(0.29230769230769227, 'bureau welcomed proposal establish master plan emphasized process')","(0.31081081081081086, 'made adequate coordination collaboration institutions authorities involved')","(0.35443037974683544, 'presented peruvian national institute culture cusco reiterated need appropriate')","(0.3027522935779816, 'arrangements made adequate coordination collaboration institutions authorities involved particularly national')","(0.352112676056338, 'process preparation application arrangements made adequate coordination')","(0.3026315789473685, 'establish master plan emphasized process preparation application arrangements made adequate coordination collaboration institutions authorities involved')","(0.3486842105263158, 'emphasized process preparation application arrangements made adequate coordination collaboration institutions authorities involved particularly national')","(0.2857142857142857, 'proposal establish master plan emphasized process preparation application arrangements made')","(0.37623762376237624, 'adequate coordination collaboration institutions authorities involved particularly national institute')","(0.28828828828828834, 'preparation application arrangements made adequate coordination collaboration institutions authorities involved')","(0.29508196721311475, 'emphasized process preparation application arrangements made adequate coordination collaboration institutions authorities involved particularly national institute culture municipality')","(0.2795031055900621, 'proposal establish master plan emphasized process preparation application arrangements made adequate coordination collaboration institutions authorities involved')","(0.3223684210526315, 'emphasized process preparation application arrangements made adequate coordination collaboration institutions authorities involved particularly national')","(0.31818181818181823, 'arrangements made adequate coordination collaboration institutions')","(0.30000000000000004, 'emphasized process preparation application arrangements made adequate coordination collaboration institutions authorities involved')","(0.3296703296703297, 'proposal establish master plan emphasized process preparation application arrangements made')"
"Jun 23, 1997 Collegiate Church, Castle and Old Town of Quedlinburg Germany","(0.23750000000000004, 'german authorities present september report state conservation development plans')","(0.23529411764705888, 'german authorities present september report state conservation development plans city quedlinburg bureau also requested icomos undertake')","(0.36585365853658536, 'state conservation development plans city')","(0.3551401869158879, 'report state conservation development plans city quedlinburg bureau also requested icomos undertake mission')","(0.32835820895522383, 'report state conservation development plans city quedlinburg bureau')","(0.24806201550387597, 'authorities present september report state conservation development plans city quedlinburg bureau also requested icomos undertake')","(0.29729729729729726, 'report state conservation development')","(0.303030303030303, 'present september report state conservation development plans city')","(0.2705882352941177, 'german authorities present september report state conservation development plans city')","(0.32558139534883723, 'report state conservation development plans')","(0.33333333333333337, 'report state conservation development plans city quedlinburg')","(0.27350427350427353, 'response request information made observer lebanon bureau requested german authorities present september report state')","(0.2535211267605634, 'response request information made observer lebanon bureau requested german authorities present september report state conservation development')","(0.2325581395348837, 'conservation development plans city quedlinburg bureau also requested icomos undertake')","(0.35820895522388063, 'report state conservation development plans city quedlinburg bureau')","(0.33333333333333337, 'present september report state conservation development plans city')","(0.31343283582089554, 'present september report state conservation development plans city')","(0.28378378378378377, 'german authorities present september report state conservation development')","(0.31666666666666665, 'report state conservation development plans city quedlinburg')","(0.33766233766233766, 'information made observer lebanon bureau requested german authorities present')","(0.313953488372093, 'response request information made observer lebanon bureau requested german authorities')","(0.33333333333333337, 'requested icomos undertake mission quedlinburg assess situation')","(0.2698412698412699, 'report state conservation development plans city quedlinburg bureau also requested icomos undertake mission quedlinburg assess')","(0.25210084033613445, 'authorities present september report state conservation development plans city quedlinburg bureau also requested icomos')","(0.24705882352941178, 'present september report state conservation development plans city quedlinburg bureau')","(0.3026315789473685, 'conservation development plans city quedlinburg bureau also requested icomos')","(0.3414634146341463, 'report state conservation development plans city quedlinburg bureau also requested')","(0.2727272727272727, 'observer lebanon bureau requested german authorities present september report state conservation development plans city quedlinburg bureau also')","(0.24264705882352944, 'german authorities present september report state conservation development plans city quedlinburg bureau also requested icomos undertake')","(0.3025210084033614, 'authorities present september report state conservation development plans city quedlinburg bureau also requested icomos')","(0.5, 'report state conservation development plans city')","(0.2596153846153846, 'response request information made observer lebanon bureau requested german authorities present september')","(0.2906976744186046, 'response request information made observer lebanon bureau requested german authorities')"
"Jun 23, 1997 AirandTxc3xa9nxc3xa9rxc3xa9 Reserve Niger","(0.31506849315068497, 'session review status air and t eacute n eacute')","(0.27419354838709675, 'noted proposal establish air and t eacute n eacute r eacute biosphere reserve covering million hectares')","(0.38636363636363635, 'conservation site improved considerably site')","(0.3495145631067961, 'agreement signed april started dialogue conflicting parties set motion process return normal management')","(0.360655737704918, 'iucn efforts support conservation site furthermore view state')","(0.31404958677685946, 'started dialogue conflicting parties set motion process return normal management regime committee twentieth session noted')","(0.3928571428571429, 'peace agreement signed april')","(0.33333333333333337, 'support conservation site furthermore view state conservation site')","(0.3417721518987342, 'mr bourgeot report commended iucn efforts support conservation site furthermore')","(0.4054054054054054, 'view state conservation site improved')","(0.3389830508474576, 'problems area vegetation less impacted wildlife populations')","(0.3035714285714286, 'state conservation site improved considerably site might removed list world heritage danger n bureau')","(0.32558139534883723, 'danger n bureau recommended committee forthcoming session review status air and t eacute n eacute r')","(0.3058823529411765, 'reserve covering million hectares favourably recommended mab bureau inscription world')","(0.360655737704918, 'view state conservation site improved considerably site might')","(0.31666666666666665, 'carried mission site april together local iucn staff')","(0.34328358208955223, 'twentieth session noted detailed site evaluation development action')","(0.33333333333333337, 'noted proposal establish air and t eacute n')","(0.38181818181818183, 'view state conservation site improved considerably site')","(0.3114754098360656, 'status air and t eacute n eacute r eacute')","(0.36046511627906974, 'situation undertaken team including competent specialist ecology bureau noted proposal')","(0.3793103448275862, 'committee twentieth session noted detailed site evaluation')","(0.3275862068965517, 'proposal establish air and t eacute n eacute r eacute biosphere reserve covering million hectares')","(0.29565217391304344, 'review status air and t eacute n eacute r eacute future plans continuing recovery')","(0.30000000000000004, 'world heritage site core area buffer zone delegate niger thanked')","(0.3142857142857143, 'conflicting parties set motion process return normal management regime')","(0.3589743589743589, 'set motion process return normal management regime committee twentieth session')","(0.2907801418439716, 'process return normal management regime committee twentieth session noted detailed site evaluation development action programme site recovery')","(0.2846153846153846, 'regime committee twentieth session noted detailed site evaluation development action programme site recovery may become feasible')","(0.3153153153153153, 'twentieth session noted detailed site evaluation development action programme site recovery may become feasible')","(0.4375, 'support conservation site furthermore view state')","(0.2989690721649485, 'heard presentation mr andr eacute bourgeot cnrs ehess france carried mission site')","(0.34090909090909094, 'support conservation site furthermore view state conservation site improved considerably')"
"Jun 23, 1997 Churches of Moldavia Romania","(0.35064935064935066, 'funds in trust project international support restoration preservation probota')","(0.2578125, 'bureau took note initiation unesco japan funds in trust project international support restoration preservation probota monastery')","(0.2857142857142857, 'preservation probota monastery first large')","(0.33043478260869563, 'project international support restoration preservation probota monastery first large scale unesco cultural heritage')","(0.35820895522388063, 'restoration preservation probota monastery first large scale unesco')","(0.2682926829268293, 'initiation unesco japan funds in trust project international support restoration preservation probota monastery first large')","(0.2592592592592593, 'monastery first large scale')","(0.368421052631579, 'international support restoration preservation probota monastery first large')","(0.3666666666666667, 'trust project international support restoration preservation probota monastery first large')","(0.3157894736842105, 'in trust project international support')","(0.3055555555555556, 'project international support restoration preservation probota monastery')","(0.2727272727272727, 'restoration preservation probota monastery first large scale unesco cultural heritage project funded japanese authorities')","(0.28682170542635654, 'unesco japan funds in trust project international support restoration preservation probota monastery first large scale unesco')","(0.2777777777777778, 'trust project international support restoration preservation probota monastery first large')","(0.32835820895522383, 'restoration preservation probota monastery first large scale unesco')","(0.2833333333333333, 'bureau took note initiation unesco japan funds in')","(0.31343283582089554, 'bureau took note initiation unesco japan funds in')","(0.3076923076923077, 'trust project international support restoration preservation probota monastery')","(0.375, 'project international support restoration preservation probota monastery')","(0.3902439024390244, 'international support restoration preservation probota monastery first large scale')","(0.3448275862068966, 'funds in trust project international support restoration preservation probota monastery')","(0.36111111111111116, 'project international support restoration preservation probota monastery')","(0.3307692307692308, 'project international support restoration preservation probota monastery first large scale unesco cultural heritage project funded')","(0.29565217391304344, 'funds in trust project international support restoration preservation probota monastery first large scale unesco')","(0.25, 'probota monastery first large scale unesco cultural heritage project funded')","(0.3414634146341463, 'international support restoration preservation probota monastery first large scale')","(0.3146067415730337, 'international support restoration preservation probota monastery first large scale unesco')","(0.2569444444444444, 'restoration preservation probota monastery first large scale unesco cultural heritage project funded japanese authorities outside asia commended')","(0.24615384615384617, 'unesco japan funds in trust project international support restoration preservation probota monastery first large scale unesco')","(0.36585365853658536, 'project international support restoration preservation probota monastery first large scale unesco cultural heritage project')","(0.3571428571428571, 'support restoration preservation probota monastery first')","(0.2924528301886793, 'project international support restoration preservation probota monastery first large scale unesco cultural')","(0.3258426966292135, 'international support restoration preservation probota monastery first large scale unesco')"
"Jun 23, 1997 Arabian Oryx Sanctuary Oman","(0.34246575342465757, 'centre outline interim plan foresees following n new outer')","(0.26865671641791045, 'pilot projects environmental tourism environmental tourism plan coastal region ras madrakab al khaluf establishment local coordinating')","(0.3392857142857143, 'livestock management archaeological studies particularly')","(0.3482142857142857, 'management zones provisionally accepted years allow ministry resource management environment mrme map individual')","(0.30000000000000004, 'zones report centre status arabian oryx population sanctuary')","(0.32558139534883723, 'damage desert habitat caused construction reverse osmosis plant delays completion management planning boundary definition project')","(0.41666666666666663, 'near al ajaiz management')","(0.3492063492063492, 'centre status arabian oryx population sanctuary impacts reverse')","(0.32098765432098764, 'environment mrme map individual zones accurately n construction mrme headquarters')","(0.35, 'status arabian oryx population sanctuary')","(0.3214285714285714, 'habitat caused construction reverse osmosis plant delays')","(0.2946428571428571, 'providing outline interim plan encouraged develop arabian oryx sanctuary oman s first national park')","(0.2713178294573644, 'first national park n bureau thanked omani authorities providing outline interim plan encouraged develop arabian oryx')","(0.33333333333333337, 'local coordinating committee range land livestock management archaeological studies particularly')","(0.3146067415730337, 'management archaeological studies particularly northern extension sanctuary environmental')","(0.3116883116883117, 'committee range land livestock management archaeological studies particularly')","(0.34328358208955223, 'mrme financial human resources develop sanctuary oman s')","(0.30645161290322576, 'centre local service centre desalination plant supplying water')","(0.36, 'habbab road n pilot projects environmental tourism')","(0.33333333333333337, 'zones provisionally accepted years allow ministry resource management environment')","(0.3146067415730337, 'northern extension sanctuary environmental awareness programmes n possible mrme financial')","(0.38983050847457623, 'caused construction reverse osmosis plant delays completion')","(0.2786885245901639, 'expressed concerns regarding poaching thirteen oryx damage desert habitat caused construction reverse osmosis plant delays')","(0.30434782608695654, 'plan coastal region ras madrakab al khaluf establishment local coordinating committee range land livestock')","(0.3033707865168539, 'northern extension sanctuary environmental awareness programmes n possible mrme financial')","(0.31506849315068497, 'expressed concerns regarding poaching thirteen oryx damage desert habitat')","(0.42307692307692313, 'road n pilot projects environmental tourism environmental tourism plan coastal')","(0.3111111111111111, 'al khumkham specifically haylat kharasheef habbab road n pilot projects environmental tourism environmental tourism plan coastal region')","(0.3384615384615385, 'al khumkham specifically haylat kharasheef habbab road n pilot projects environmental tourism environmental tourism plan coastal')","(0.3142857142857143, 'habbab road n pilot projects environmental tourism environmental tourism plan coastal region ras madrakab')","(0.4, 'five management zones provisionally accepted years')","(0.30927835051546393, 'n possible mrme financial human resources develop sanctuary oman s first national')","(0.32183908045977017, 'habitat caused construction reverse osmosis plant delays completion management planning')"
"Jun 23, 1997 Canaima National Park Venezuela","(0.34246575342465757, 'venezuelan government international donors n bureau noted committee time')","(0.2661290322580645, 'across park supply power guri dam brazil mining site north park traditional pemon community inhabit portion')","(0.31999999999999995, 'considerable threats proposal national electricity')","(0.32692307692307687, 'venezuelan government international donors n bureau noted committee time inscription world heritage site')","(0.3246753246753247, 'several recommendations including finalization boundaries world heritage area')","(0.2796610169491526, 'park traditional pemon community inhabit portion park concerned power generation project lead increased mining logging')","(0.3448275862068966, 'heritage area yet implemented')","(0.34328358208955223, 'inparques national agency responsible canaima national park limited')","(0.30952380952380953, 'pollution rivers inparques national agency responsible canaima national park limited')","(0.34883720930232553, 'site made several recommendations including')","(0.3076923076923077, 'study carried construction expected begin soon known')","(0.2920353982300885, 'known whether funds completion power lines project guaranteed either venezuelan government international donors n')","(0.28682170542635654, 'national electricity company edelca erect series power transmission lines expected extend km across park supply power')","(0.30107526881720426, 'several recommendations including finalization boundaries world heritage area yet implemented')","(0.35, 'carried construction expected begin soon known whether funds')","(0.2857142857142857, 'intervened project proposed edelca adequate environmental impact study')","(0.31343283582089554, 'power generation project lead increased mining logging hence')","(0.30645161290322576, 'canaima national park limited resources yet intervened project')","(0.37037037037037035, 'park concerned power generation project lead increased')","(0.3529411764705882, 'international donors n bureau noted committee time inscription world')","(0.36904761904761907, 'venezuelan government international donors n bureau noted committee time inscription')","(0.37037037037037035, 'power generation project lead increased mining logging')","(0.2931034482758621, 'park concerned power generation project lead increased mining logging hence opposing scheme recent years large')","(0.27826086956521734, 'generation project lead increased mining logging hence opposing scheme recent years large scale mining')","(0.3125, 'large scale mining operations started areas outside park resulting significant')","(0.3571428571428571, 'completion power lines project guaranteed either venezuelan government international')","(0.39560439560439564, 'intervened project proposed edelca adequate environmental impact study carried construction')","(0.3037037037037037, 'pemon community inhabit portion park concerned power generation project lead increased mining logging hence opposing scheme recent')","(0.29230769230769227, 'park concerned power generation project lead increased mining logging hence opposing scheme recent years large scale')","(0.3275862068965517, 'completion power lines project guaranteed either venezuelan government international donors n bureau noted committee')","(0.4347826086956522, 'government international donors n bureau noted')","(0.26, 'completion power lines project guaranteed either venezuelan government international donors n bureau')","(0.31868131868131866, 'completion power lines project guaranteed either venezuelan government international donors')"
"Jun 23, 1997 Hadrians Wall United Kingdom","(0.28767123287671237, 'zone identified along hadrian s wall associated sites plan')","(0.24647887323943662, 'underlined exemplary nature management plan ensures cooperation partners strategy tourism management provides clear definition boundaries site')","(0.33333333333333337, 'clear definition boundaries site extensive')","(0.29292929292929293, 'zone identified along hadrian s wall associated sites plan foresees establishment database periodic')","(0.34285714285714286, 'plan ensures cooperation partners strategy tourism management provides')","(0.31200000000000006, 'tourism development etc english heritage together authorities landowners devised management plan site n representative icomos')","(0.3846153846153846, 'plan site n representative')","(0.32352941176470584, 'nature management plan ensures cooperation partners strategy tourism')","(0.29333333333333333, 'authorities united kingdom preparation management plan hadrian s wall clear')","(0.38636363636363635, 'management plan ensures cooperation partners')","(0.3114754098360656, 'plan ensures cooperation partners strategy tourism management')","(0.2845528455284553, 'cooperation partners strategy tourism management provides clear definition boundaries site extensive buffer zone identified')","(0.28682170542635654, 'strategy tourism management provides clear definition boundaries site extensive buffer zone identified along hadrian s wall')","(0.33333333333333337, 'plan ensures cooperation partners strategy tourism management provides clear definition')","(0.3285714285714286, 'plan ensures cooperation partners strategy tourism management provides')","(0.26086956521739135, 'management provides clear definition boundaries site extensive buffer')","(0.30000000000000004, 'plan ensures cooperation partners strategy tourism management provides')","(0.30434782608695654, 'management provides clear definition boundaries site extensive buffer')","(0.34545454545454546, 'management plan site n representative icomos underlined')","(0.3055555555555556, 'management plan site n representative icomos underlined exemplary nature')","(0.3222222222222222, 'cooperation partners strategy tourism management provides clear definition boundaries site')","(0.31746031746031744, 'underlined exemplary nature management plan ensures cooperation')","(0.2977099236641222, 'management plan ensures cooperation partners strategy tourism management provides clear definition boundaries site extensive buffer')","(0.24347826086956526, 'clear definition boundaries site extensive buffer zone identified along hadrian s wall associated sites')","(0.2682926829268293, 'periodic monitoring nbsp n bureau commended authorities united kingdom preparation')","(0.3058823529411765, 'representative icomos underlined exemplary nature management plan ensures cooperation')","(0.3448275862068966, 'plan ensures cooperation partners strategy tourism management provides clear definition')","(0.30405405405405406, 'time inscription site defined mapped boundaries response increasing threats tourism development etc english heritage together authorities landowners')","(0.27007299270072993, 'time inscription site defined mapped boundaries response increasing threats tourism development etc english heritage together authorities')","(0.3252032520325203, 'cooperation partners strategy tourism management provides clear definition boundaries site extensive buffer zone identified')","(0.39622641509433965, 'management plan ensures cooperation partners strategy')","(0.27835051546391754, 'clear definition boundaries site extensive buffer zone identified along hadrian s wall')","(0.3146067415730337, 'underlined exemplary nature management plan ensures cooperation partners strategy tourism')"
