,Convention on Wetlands of International Importance especially as Waterfowl Habitat,Nagoya Protocol on Access to Genetic Resources and their Fair and Equitable Sharing of Benefits Arising from their Utilization to the Convention on Biological Diversity,Convention on Biological Diversity,"Agreement on the Conservation of Small Cetaceans of the Baltic, North East Atlantic, Irish and North Seas",Convention on the Conservation of Migratory Species of Wild Animals,Bamako Convention on the Ban of the Import into Africa and the Control of Transboundary Movement and Management of Hazardous Wastes within Africa,Paris Agreement,United Nations Framework Convention on Climate Change,Kyoto Protocol to the United Nations Framework Convention on Climate Change,Minamata Convention on Mercury,Stockholm Convention on Persistent Organic Pollutants,Rotterdam Convention on the Prior Informed Consent Procedure for Certain Hazardous Chemicals and Pesticides in International Trade,"United Nations Convention to Combat Desertification in those Countries Experiencing Serious Drought and/or Desertification, particulary in Africa",Basel Convention on the Control of Transboundary Movements of Hazardous Wastes and their Disposal,Agreement on the Conservation of African-Eurasian Migratory Waterbirds,Cartagena Protocol on Biosafety to the Convention on Biological Diversity,Framework Convention on the Protection and Sustainable Development of the Carpathians,Montreal Protocol on Substances that Deplete the Ozone Layer,Vienna Convention for the Protection of the Ozone Layer,International Treaty on Plant Genetic Resources for Food and Agriculture,Convention on International Trade in Endangered Species of Wild Fauna and Flora,Convention for the Protection of the Mediterranean Sea against Pollution,"Protocol concerning cooperation in preventing pollution from ships and, in cases of emergency combating pollution of the Mediterranean Sea",Protocol for the protection of the Mediterranean Sea against pollution resulting from exploration and exploitation of the continental shelf and the seabed and its subsoil,Protocol Concerning Specially Protected Areas and Biological Diversity in the Mediterranean,Convention concerning the Protection of the World Cultural and Natural Heritage,Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol concerning Pollution from Land-Based sources and activities to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol Concerning Specially Protected Areas and Wildlife to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Convention for Co-operation in the Protection and Development of the Marine and Coastal Environment of the West and Central African Region,Agreement on the Conservation of European Bats,Protocol on the Prevention of Pollution of the Mediterranean Sea by Transboundary Movements of Hazardous Wastes and their Disposal,Protocol for the Protection of the Mediterranean Sea against Pollution from Land-Based Sources
"Dec 12, 1994 SOC Everglades National Park United States of America","(0.28378378378378377, 'threats since date inscription list state federal governments agricultural')","(0.24460431654676262, 'threats since date inscription list state federal governments agricultural industry providing significant financial support management site')","(0.30952380952380953, 'inscription list state federal governments')","(0.3207547169811321, 'management site long term restoration order hundreds millions dollars american authorities prepared report')","(0.30645161290322576, 'long term restoration order hundreds millions dollars american')","(0.2824427480916031, 'state federal governments agricultural industry providing significant financial support management site long term restoration order')","(0.33333333333333337, 'states america n site')","(0.32352941176470584, 'authorities prepared report eighteenth session committee n committee')","(0.3076923076923077, 'restoration order hundreds millions dollars american authorities prepared report eighteenth')","(0.3055555555555556, 'long term restoration order hundreds')","(0.30188679245283023, 'since date inscription list state federal governments')","(0.2857142857142857, 'everglades national park united states america n site inscribed list world heritage danger due')","(0.2571428571428571, 'agricultural industry providing significant financial support management site long term restoration order hundreds millions dollars american')","(0.29670329670329665, 'date inscription list state federal governments agricultural industry providing significant')","(0.28767123287671237, 'hundreds millions dollars american authorities prepared report eighteenth')","(0.30434782608695654, 'date inscription list state federal governments agricultural industry')","(0.26865671641791045, 'states america n site inscribed list world heritage')","(0.2931034482758621, 'inscribed list world heritage danger due increasing number')","(0.3137254901960784, 'support management site long term restoration order')","(0.32432432432432434, 'threats since date inscription list state federal governments agricultural')","(0.3076923076923077, 'management site long term restoration order hundreds millions dollars american')","(0.32727272727272727, 'financial support management site long term restoration')","(0.2748091603053435, 'state federal governments agricultural industry providing significant financial support management site long term restoration order')","(0.27826086956521734, 'list world heritage danger due increasing number threats since date inscription list state federal')","(0.275, 'states america n site inscribed list world heritage danger due')","(0.2911392405063291, 'date inscription list state federal governments agricultural industry providing')","(0.3012048192771084, 'long term restoration order hundreds millions dollars american authorities prepared')","(0.256578947368421, 'agricultural industry providing significant financial support management site long term restoration order hundreds millions dollars american authorities')","(0.2615384615384615, 'authorities prepared report eighteenth session committee n committee decided retain site list world heritage danger n')","(0.28800000000000003, 'date inscription list state federal governments agricultural industry providing significant financial support management site')","(0.3023255813953488, 'management site long term restoration order')","(0.23853211009174313, 'date inscription list state federal governments agricultural industry providing significant financial support')","(0.30379746835443033, 'financial support management site long term restoration order hundreds millions')"
"Dec 12, 1994 SOC Dubrovnik Croatia","(0.28767123287671237, 'informed restoration called fifth facade city the roofs almost')","(0.23015873015873012, 'facade city the roofs almost completed remained insulae awaiting repairs important progress made restoration several important')","(0.33333333333333337, 'restoration called fifth facade city')","(0.29292929292929293, 'committee informed restoration called fifth facade city the roofs almost completed remained insulae')","(0.3661971830985915, 'progress made conservation restoration dubrovnik noted however priority')","(0.29007633587786263, 'restoration several important monuments city n committee commended government croatia unesco progress made conservation restoration')","(0.29032258064516125, 'repairs important progress made')","(0.3278688524590164, 'made restoration several important monuments city n committee')","(0.3375, 'important progress made restoration several important monuments city n committee')","(0.33333333333333337, 'important monuments city n committee')","(0.32258064516129037, 'progress made conservation restoration dubrovnik noted however')","(0.2857142857142857, 'made conservation restoration dubrovnik noted however priority needs taken care of works restoration nine')","(0.2720588235294118, 'made restoration several important monuments city n committee commended government croatia unesco progress made conservation restoration')","(0.2790697674418605, 'n committee commended government croatia unesco progress made conservation restoration')","(0.3802816901408451, 'progress made conservation restoration dubrovnik noted however priority')","(0.30434782608695654, 'croatia unesco progress made conservation restoration dubrovnik noted')","(0.31343283582089554, 'monuments city n committee commended government croatia unesco')","(0.3188405797101449, 'conservation restoration dubrovnik noted however priority needs taken')","(0.3870967741935484, 'progress made conservation restoration dubrovnik noted however')","(0.29729729729729726, 'conservation restoration dubrovnik noted however priority needs taken care')","(0.36363636363636365, 'conservation restoration dubrovnik noted however priority needs taken care of')","(0.3492063492063492, 'conservation restoration dubrovnik noted however priority needs')","(0.2824427480916031, 'restoration nine destroyed palaces details franciscan dominican cloisters needed undertaken committee decided therefore retain site')","(0.26086956521739135, 'croatia unesco progress made conservation restoration dubrovnik noted however priority needs taken care of')","(0.2674418604651163, 'works restoration nine destroyed palaces details franciscan dominican cloisters needed')","(0.3142857142857143, 'undertaken committee decided therefore retain site list world heritage')","(0.33720930232558144, 'n committee commended government croatia unesco progress made conservation restoration')","(0.2666666666666667, 'commended government croatia unesco progress made conservation restoration dubrovnik noted however priority needs taken care of works')","(0.2846153846153846, 'commended government croatia unesco progress made conservation restoration dubrovnik noted however priority needs taken care of')","(0.31092436974789917, 'restoration several important monuments city n committee commended government croatia unesco progress made conservation')","(0.4444444444444444, 'progress made conservation restoration dubrovnik noted')","(0.27835051546391754, 'made conservation restoration dubrovnik noted however priority needs taken care of works')","(0.3125, 'important progress made restoration several important monuments city n committee')"
"Dec 12, 1994 SOC Great Barrier Reef National Park Australia","(0.273972602739726, 'boundary site allow study potential impacts world heritage site')","(0.2325581395348837, 'temporarily halted bed resort development project immediately adjacent boundary site allow study potential impacts world heritage')","(0.32432432432432434, 'potential impacts world heritage site')","(0.3113207547169812, 'resort development project immediately adjacent boundary site allow study potential impacts world heritage')","(0.27586206896551724, 'boundary site allow study potential impacts world heritage')","(0.24, 'heritage site committee requested centre write minister environment australia expressing support efforts protect site impacts')","(0.3548387096774194, 'large scale tourism development')","(0.28125, 'potential impacts world heritage site committee requested centre')","(0.2987012987012987, 'efforts protect site impacts proposed large scale tourism development project')","(0.2941176470588235, 'site allow study potential impacts')","(0.27941176470588236, 'committee informed minister environment australia temporarily halted')","(0.2844827586206896, 'requested centre write minister environment australia expressing support efforts protect site impacts proposed large')","(0.26356589147286824, 'great barrier reef national park australia n committee informed minister environment australia temporarily halted bed resort')","(0.27380952380952384, 'development project immediately adjacent boundary site allow study potential impacts')","(0.33333333333333337, 'informed minister environment australia temporarily halted bed resort')","(0.2727272727272727, 'development project immediately adjacent boundary site allow study')","(0.26865671641791045, 'bed resort development project immediately adjacent boundary site')","(0.3125, 'potential impacts world heritage site committee requested centre')","(0.31034482758620685, 'halted bed resort development project immediately adjacent')","(0.30000000000000004, 'reef national park australia n committee informed minister environment')","(0.2808988764044944, 'informed minister environment australia temporarily halted bed resort development project')","(0.35, 'development project immediately adjacent boundary site allow')","(0.2595419847328244, 'n committee informed minister environment australia temporarily halted bed resort development project immediately adjacent boundary')","(0.275, 'potential impacts world heritage site committee requested centre write minister environment australia expressing support')","(0.2934782608695652, 'environment australia temporarily halted bed resort development project immediately adjacent')","(0.28378378378378377, 'n committee informed minister environment australia temporarily halted bed')","(0.3448275862068966, 'site committee requested centre write minister environment australia expressing support')","(0.2971014492753623, 'boundary site allow study potential impacts world heritage site committee requested centre write minister environment australia expressing')","(0.25384615384615383, 'boundary site allow study potential impacts world heritage site committee requested centre write minister environment australia')","(0.375, 'potential impacts world heritage site committee requested centre write minister environment australia expressing support')","(0.3035714285714286, 'resort development project immediately adjacent boundary')","(0.2680412371134021, 'resort development project immediately adjacent boundary site allow study potential impacts world')","(0.3214285714285714, 'development project immediately adjacent boundary site allow study potential impacts')"
"Dec 12, 1994 SOC City of Valetta Malta","(0.2790697674418605, 'regulation signs billboards commercial storefronts better formulated applied competent')","(0.274074074074074, 'committee took note report endorsed mission s recommendations that faced accelerated degradation affecting historical buildings valetta')","(0.38095238095238093, 'restoration historical buildings valetta n')","(0.3025210084033614, 'faced accelerated degradation affecting historical buildings valetta authorities malta take appropriate urgent measures')","(0.3287671232876712, 's recommendations that faced accelerated degradation affecting historical')","(0.27464788732394363, 'n regulation signs billboards commercial storefronts better formulated applied competent authorities order preserve characteristics historical')","(0.3448275862068966, 'carried mission malta request')","(0.42622950819672134, 'committee informed framework undp s action plan mediterranean')","(0.3623188405797102, 'malta n committee informed framework undp s action plan mediterranean')","(0.38888888888888884, 'mission malta request world heritage')","(0.28985507246376807, 'billboards commercial storefronts better formulated applied competent')","(0.276595744680851, 'billboards commercial storefronts better formulated applied competent authorities order preserve characteristics historical buildings valetta')","(0.2857142857142857, 'list n regulation signs billboards commercial storefronts better formulated applied competent authorities order preserve characteristics historical')","(0.308641975308642, 'legal recognition may call upon works division maintenance restoration historical')","(0.3287671232876712, 's recommendations that faced accelerated degradation affecting historical')","(0.308641975308642, 'competent authorities order preserve characteristics historical buildings valetta')","(0.29850746268656714, 'framework undp s action plan mediterranean programme coordinator')","(0.303030303030303, 'restoration historical buildings valetta n bill protection valetta')","(0.37735849056603776, 'buildings valetta n bill protection valetta finalized')","(0.29333333333333333, 'framework undp s action plan mediterranean programme coordinator historical')","(0.34523809523809523, 'obligations inscription world heritage list n regulation signs billboards commercial')","(0.40625, 'coordinator historical sites mediterranean carried mission malta')","(0.27419354838709675, 'n committee informed framework undp s action plan mediterranean programme coordinator historical sites mediterranean carried')","(0.28695652173913044, 'n bill protection valetta finalized soon possible appropriate form keeping obligations inscription world heritage')","(0.34090909090909094, 's action plan mediterranean programme coordinator historical sites mediterranean carried')","(0.3125, 's action plan mediterranean programme coordinator historical sites mediterranean')","(0.29333333333333333, 'n bill protection valetta finalized soon possible appropriate form keeping')","(0.274074074074074, 'project acquires legal recognition may call upon works division maintenance restoration historical buildings valetta n bill protection')","(0.2647058823529411, 'division maintenance restoration historical buildings valetta n bill protection valetta finalized soon possible appropriate form keeping')","(0.3076923076923077, 'committee took note report endorsed mission s recommendations that faced accelerated degradation affecting historical')","(0.34782608695652173, 'note report endorsed mission s recommendations')","(0.3106796116504854, 'framework undp s action plan mediterranean programme coordinator historical sites mediterranean carried')","(0.3827160493827161, 'framework undp s action plan mediterranean programme coordinator historical sites')"
"Dec 12, 1994 Requests for International Assistance Training  Cultural heritage","(0.3561643835616438, 'conservation regional course latin america june july belo horizonte')","(0.29032258064516125, 'us n training technical personnel cap vert us n training region latin america conservation adobe world')","(0.40476190476190477, 'conservation regional course latin america')","(0.3398058252427184, 'n sub regional conservation workshop western european medieval wall paintings july september sighisoara')","(0.45945945945945943, 'cooperation us purchase conservation laboratory equipment related training')","(0.2992700729927007, 'n iccrom craterre international centre earthen constructions training professional team craftsmen technician team restoration maintenance')","(0.3913043478260869, 'priorities n n requests')","(0.41538461538461535, 'n international architectural conservation course arc january may')","(0.36250000000000004, 'requests approved bureau n n international architectural conservation course arc')","(0.4473684210526315, 'latin america conservation adobe world')","(0.3650793650793651, 'programme conservation architecture painting wood stone antique')","(0.3482142857142857, 'n recommendations bureau following requests approved committee reasons indicated below n n international course')","(0.31007751937984496, 'us n training technical personnel cap vert us n training region latin america conservation adobe world')","(0.345679012345679, 'architects conservation protection cultural monuments sites tunisia us n regional')","(0.4225352112676056, 'regional conservation workshop western european medieval wall paintings')","(0.32432432432432434, 'course maghreb architects conservation protection cultural monuments sites')","(0.4285714285714286, 'architects conservation protection cultural monuments sites tunisia us')","(0.3114754098360656, 'us n regional training course maghreb architects conservation')","(0.417910447761194, 'maghreb architects conservation protection cultural monuments sites')","(0.4, 'n international architectural conservation course arc january may rome')","(0.3648648648648649, 'bureau n n international architectural conservation course arc january may')","(0.4576271186440678, 'conservation protection cultural monuments sites tunisia us')","(0.3309352517985612, 'international centre earthen constructions training professional team craftsmen technician team restoration maintenance palace abomey benin')","(0.29565217391304344, 'training technical personnel cap vert us n training region latin america conservation adobe world')","(0.303030303030303, 'craterre international centre earthen constructions training professional team craftsmen technician')","(0.38888888888888884, 'architects conservation protection cultural monuments sites tunisia us n')","(0.3580246913580247, 'architects conservation protection cultural monuments sites tunisia us n regional')","(0.32592592592592595, 'america conservation adobe world heritage october chan chan peru us n n requests approved bureau n n')","(0.3538461538461538, 'us n regional training course maghreb architects conservation protection cultural monuments sites tunisia us n regional')","(0.33333333333333337, 'regional training course maghreb architects conservation protection cultural monuments sites tunisia us n regional')","(0.4545454545454546, 'n sub regional conservation workshop western')","(0.28971962616822433, 'priority consideration regular contribution annual courses organised headquarters training institutes n xii')","(0.33333333333333337, 'professional team craftsmen technician team restoration maintenance palace abomey benin')"
"Dec 12, 1994 Requests for International Assistance Training  Natural heritage","(0.34246575342465757, 'following seven n n international training course nbsp for')","(0.2661290322580645, 'n n international training course nbsp for protected area managers latin america catie costa rica nbsp')","(0.3076923076923077, 'cooperation united states national park')","(0.31707317073170727, 'area managers latin america catie costa rica nbsp nbsp nbsp nbsp nbsp nbsp')","(0.37037037037037035, 'nbsp n n n preparation strategy training natural')","(0.2962962962962963, 'nbsp nbsp nbsp nbsp nbsp us mweka college african wildlife nbsp management arusha tanzania nbsp')","(0.40740740740740744, 'past use results assessment')","(0.3709677419354839, 'international training course nbsp for protected area managers')","(0.3125, 'organized cooperation united states national park service september bureau urged')","(0.33333333333333337, 'area managers latin america catie')","(0.30000000000000004, 'nbsp us n n n support participants')","(0.3125, 'december considered eight requests amounts exceeding us approved following seven n n international training')","(0.3023255813953488, 'n n international training course nbsp for protected area managers latin america catie costa rica nbsp')","(0.29729729729729726, 'us n n n regional training course protected area nbsp')","(0.3666666666666667, 'area managers latin america catie costa rica nbsp')","(0.28985507246376807, 'cameroon an additional us supporting publication proceedings training')","(0.29850746268656714, 'training course protected areas organized engref france c')","(0.30645161290322576, 'international training course nbsp for protected area managers')","(0.39583333333333337, 'training course nbsp for protected area managers')","(0.3970588235294118, 'international training course nbsp for protected area managers latin')","(0.36363636363636365, 'us n n n regional training course protected area nbsp')","(0.3877551020408163, 'course nbsp for protected area managers latin')","(0.31896551724137934, 'seven n n international training course nbsp for protected area managers latin america catie costa')","(0.33913043478260874, 'nbsp for protected area managers latin america catie costa rica nbsp nbsp nbsp nbsp')","(0.38749999999999996, 'africa attend training course protected areas organized engref france c')","(0.453125, 'nbsp n n n preparation strategy training natural heritage')","(0.31999999999999995, 'course nbsp for protected area managers latin america catie costa')","(0.28888888888888886, 'nbsp nbsp us n n n regional training course protected area nbsp managers west africa organized school')","(0.3153846153846154, 'africa attend training course protected areas organized engref france c ocirc te d ivoire nbsp nbsp')","(0.31666666666666665, 'workshop organized cooperation united states national park service september bureau urged centre undertake comprehensive')","(0.42105263157894735, 'assessment elaboration strategy us n n')","(0.28865979381443296, 'us n n regional training course protected area managers arab states egypt')","(0.32098765432098764, 'supporting publication proceedings training seminar sought sources nbsp nbsp nbsp')"
"Dec 12, 1994 SOC Kasbah of Algiers Algeria","(0.42352941176470593, 'inception announced request international assistance order ensure training architects')","(0.24615384615384617, 'committee time site s inception announced request international assistance order ensure training architects safeguard site shortly')","(0.3421052631578947, 'conformity request committee time site')","(0.30508474576271183, 'inception announced request international assistance order ensure training architects safeguard site shortly addressed')","(0.31081081081081086, 'inception announced request international assistance order ensure training')","(0.25396825396825395, 'conformity request committee time site s inception announced request international assistance order ensure training architects')","(0.3214285714285714, 'n observer algeria presented')","(0.33333333333333337, 'request international assistance order ensure training architects safeguard')","(0.3263157894736842, 'inception announced request international assistance order ensure training architects safeguard')","(0.3548387096774194, 'time site s inception announced')","(0.3125, 'announced request international assistance order ensure training')","(0.31355932203389836, 'algiers addressed unesco conformity request committee time site s inception announced request international assistance')","(0.25735294117647056, 'observer algeria presented annual report entitled the results interventions safeguard kasbah algiers addressed unesco conformity request')","(0.2727272727272727, 'request international assistance order ensure training architects safeguard site shortly')","(0.36, 'request international assistance order ensure training architects safeguard')","(0.25, 'addressed unesco conformity request committee time site s')","(0.28358208955223885, 'committee time site s inception announced request international')","(0.31999999999999995, 'request international assistance order ensure training architects safeguard')","(0.31666666666666665, 's inception announced request international assistance order')","(0.3375, 'request international assistance order ensure training architects safeguard site')","(0.34090909090909094, 'request international assistance order ensure training architects safeguard site shortly')","(0.31999999999999995, 'conformity request committee time site s inception')","(0.24806201550387597, 'presented annual report entitled the results interventions safeguard kasbah algiers addressed unesco conformity request committee')","(0.23478260869565215, 'time site s inception announced request international assistance order ensure training architects safeguard site')","(0.30000000000000004, 'algeria n observer algeria presented annual report entitled the results')","(0.3513513513513513, 'committee time site s inception announced request international assistance')","(0.2947368421052632, 'inception announced request international assistance order ensure training architects safeguard')","(0.24647887323943662, 'inception announced request international assistance order ensure training architects safeguard site shortly addressed world heritage centre n')","(0.25, 'addressed unesco conformity request committee time site s inception announced request international assistance order ensure training')","(0.2767857142857143, 'time site s inception announced request international assistance order ensure training architects safeguard site')","(0.33999999999999997, 'the results interventions safeguard kasbah algiers')","(0.2592592592592593, 'inception announced request international assistance order ensure training architects safeguard site shortly')","(0.3012048192771084, 'presented annual report entitled the results interventions safeguard kasbah algiers')"
"Dec 12, 1994 SOC Florence Italy","(0.29333333333333333, 'protection measures new instructions issued prevent repetition events limit')","(0.24137931034482762, 'structures art objects provided important information effectiveness certain protection measures new instructions issued prevent repetition events')","(0.2857142857142857, 'seventeenth session informed severe damage')","(0.2912621359223301, 'florence italy n committee recalled bureau world heritage committee seventeenth session informed severe')","(0.32307692307692304, 'confirmed restoration works would entirely concluded mid analysis')","(0.2583333333333333, 'committee recalled bureau world heritage committee seventeenth session informed severe damage caused car bomb historical')","(0.29032258064516125, 'new instructions issued prevent')","(0.33870967741935487, 'new instructions issued prevent repetition events limit damage')","(0.3292682926829268, 'protection measures new instructions issued prevent repetition events limit damage')","(0.339622641509434, 'information effectiveness certain protection measures')","(0.32835820895522383, 'structures art objects provided important information effectiveness')","(0.3153846153846154, 'historical structures art objects provided important information effectiveness certain protection measures new instructions issued')","(0.26356589147286824, 'severe damage caused car bomb historical centre florence may delegate italy informed committee actions government italy')","(0.30952380952380953, 'confirmed restoration works would entirely concluded mid analysis damages historical')","(0.3125, 'important information effectiveness certain protection measures new instructions')","(0.273972602739726, 'effectiveness certain protection measures new instructions issued prevent')","(0.30000000000000004, 'important information effectiveness certain protection measures new instructions')","(0.288135593220339, 'bomb historical centre florence may delegate italy informed')","(0.34328358208955223, 'important information effectiveness certain protection measures new')","(0.31506849315068497, 'government italy taken bombing confirmed restoration works would entirely')","(0.3292682926829268, 'committee actions government italy taken bombing confirmed restoration works would')","(0.3846153846153846, 'effectiveness certain protection measures new instructions issued')","(0.26086956521739135, 'historical structures art objects provided important information effectiveness certain protection measures new instructions issued prevent')","(0.2615384615384615, 'historical structures art objects provided important information effectiveness certain protection measures new instructions issued')","(0.28421052631578947, 'important information effectiveness certain protection measures new instructions issued prevent')","(0.3571428571428571, 'effectiveness certain protection measures new instructions issued prevent repetition')","(0.31868131868131866, 'effectiveness certain protection measures new instructions issued prevent repetition events')","(0.29801324503311255, 'structures art objects provided important information effectiveness certain protection measures new instructions issued prevent repetition events limit')","(0.27692307692307694, 'florence italy n committee recalled bureau world heritage committee seventeenth session informed severe damage caused car')","(0.3305084745762712, 'information effectiveness certain protection measures new instructions issued prevent repetition events limit damage n')","(0.33333333333333337, 'measures new instructions issued prevent repetition')","(0.2857142857142857, 'objects provided important information effectiveness certain protection measures new instructions issued prevent')","(0.31958762886597936, 'objects provided important information effectiveness certain protection measures new instructions')"
"Dec 12, 1994 SOC Keoladeo National Park India","(0.32530120481927716, 'population used keoladeo wintering appears extirpated committee therefore requested')","(0.2827586206896552, 'keoladeo wintering appears extirpated committee therefore requested centre write indian authorities expressing concern requesting status siberian')","(0.30952380952380953, 'centre write indian authorities expressing')","(0.3457943925233645, 'expressing concern requesting status siberian crane population monitored another year committee noted event')","(0.3492063492063492, 'thought due hunting along migratory routes afghanistan pakistan')","(0.2682926829268293, 'siberian crane time inscription cranes wintered keoladeo national park committee informed siberian cranes wintered keolodeo')","(0.34615384615384615, 'year committee noted event')","(0.33333333333333337, 'inscription cranes wintered keoladeo national park committee informed')","(0.30000000000000004, 'heritage list importance wintering ground siberian crane time inscription cranes')","(0.3529411764705882, 'committee noted event signs return')","(0.29032258064516125, 'used keoladeo wintering appears extirpated committee therefore')","(0.2807017543859649, 'siberian crane time inscription cranes wintered keoladeo national park committee informed siberian cranes wintered')","(0.28873239436619713, 'committee therefore requested centre write indian authorities expressing concern requesting status siberian crane population monitored another')","(0.30000000000000004, 'crane time inscription cranes wintered keoladeo national park committee informed')","(0.3055555555555556, 'migratory routes afghanistan pakistan population used keoladeo wintering')","(0.2777777777777778, 'committee therefore requested centre write indian authorities expressing')","(0.29850746268656714, 'noted event signs return species keoladeo might consider')","(0.3188405797101449, 'concern requesting status siberian crane population monitored another')","(0.3571428571428571, 'siberian crane time inscription cranes wintered keoladeo')","(0.30666666666666664, 'wintered keoladeo national park committee informed siberian cranes wintered')","(0.34523809523809523, 'wintered keoladeo national park committee informed siberian cranes wintered keolodeo')","(0.3709677419354839, 'hunting along migratory routes afghanistan pakistan population')","(0.31818181818181823, 'therefore requested centre write indian authorities expressing concern requesting status siberian crane population monitored another')","(0.2936507936507936, 'appears extirpated committee therefore requested centre write indian authorities expressing concern requesting status siberian')","(0.27586206896551724, 'keoladeo wintering appears extirpated committee therefore requested centre write indian')","(0.3380281690140845, 'crane time inscription cranes wintered keoladeo national park committee')","(0.2978723404255319, 'afghanistan pakistan population used keoladeo wintering appears extirpated committee therefore')","(0.29032258064516125, 'afghanistan pakistan population used keoladeo wintering appears extirpated committee therefore requested centre write indian authorities expressing concern')","(0.27586206896551724, 'keoladeo wintering appears extirpated committee therefore requested centre write indian authorities expressing concern requesting status siberian')","(0.3145161290322581, 'afghanistan pakistan population used keoladeo wintering appears extirpated committee therefore requested centre write indian')","(0.3529411764705882, 'expressing concern requesting status siberian crane')","(0.2702702702702703, 'afghanistan pakistan population used keoladeo wintering appears extirpated committee therefore requested centre')","(0.34523809523809523, 'importance wintering ground siberian crane time inscription cranes wintered keoladeo')"
"Dec 12, 1994 SOC Historic Sanctuary of Machu Picchu Peru","(0.31707317073170727, 'authorization would subject approval environmental impact study national institute')","(0.27586206896551724, 'environmental impact study national institute natural resources inrena iucn informed finalizing examination impact study transmit recommendations')","(0.3023255813953488, 'inrena iucn informed finalizing examination')","(0.31932773109243695, 'recommendations secretariat soon available n committee requested bureau forthcoming nineteenth session informed outcome')","(0.2857142857142857, 'environmental impact study national institute natural resources inrena')","(0.24603174603174605, 'recommendations secretariat soon available n committee requested bureau forthcoming nineteenth session informed outcome iucn s')","(0.29729729729729726, 'impact study transmit recommendations')","(0.3561643835616438, 'transmit recommendations secretariat soon available n committee requested')","(0.3023255813953488, 'impact study transmit recommendations secretariat soon available n committee requested')","(0.34090909090909094, 'informed finalizing examination impact study')","(0.3015873015873016, 'transmit recommendations secretariat soon available n committee')","(0.2666666666666667, 'resources inrena iucn informed finalizing examination impact study transmit recommendations secretariat soon available n')","(0.2535211267605634, 'iucn informed finalizing examination impact study transmit recommendations secretariat soon available n committee requested bureau forthcoming')","(0.2717391304347826, 'transmit recommendations secretariat soon available n committee requested bureau forthcoming')","(0.28767123287671237, 'transmit recommendations secretariat soon available n committee requested')","(0.2676056338028169, 'institute natural resources inrena iucn informed finalizing examination')","(0.34246575342465757, 'transmit recommendations secretariat soon available n committee requested')","(0.2786885245901639, 'bureau forthcoming nineteenth session informed outcome iucn s')","(0.3220338983050848, 'study transmit recommendations secretariat soon available n')","(0.33333333333333337, 'environmental impact study national institute natural resources inrena iucn')","(0.34523809523809523, 'environmental impact study national institute natural resources inrena iucn informed')","(0.33333333333333337, 'examination impact study transmit recommendations secretariat soon')","(0.26277372262773724, 'informed finalizing examination impact study transmit recommendations secretariat soon available n committee requested bureau forthcoming')","(0.25384615384615383, 'national institute natural resources inrena iucn informed finalizing examination impact study transmit recommendations secretariat')","(0.26249999999999996, 'proposed helicopter flights cusco village aguas calientes two kilometers ruins')","(0.3414634146341463, 'authorization would subject approval environmental impact study national institute')","(0.3294117647058824, 'machu picchu authorization would subject approval environmental impact study national')","(0.27450980392156865, 'iucn informed finalizing examination impact study transmit recommendations secretariat soon available n committee requested bureau forthcoming nineteenth')","(0.2676056338028169, 'iucn informed finalizing examination impact study transmit recommendations secretariat soon available n committee requested bureau forthcoming')","(0.30000000000000004, 'machu picchu authorization would subject approval environmental impact study national institute natural resources inrena')","(0.3207547169811321, 'environmental impact study national institute natural')","(0.2407407407407407, 'resources inrena iucn informed finalizing examination impact study transmit recommendations secretariat soon')","(0.31034482758620685, 'subject approval environmental impact study national institute natural resources inrena')"
