,Convention on Wetlands of International Importance especially as Waterfowl Habitat,Nagoya Protocol on Access to Genetic Resources and their Fair and Equitable Sharing of Benefits Arising from their Utilization to the Convention on Biological Diversity,Convention on Biological Diversity,"Agreement on the Conservation of Small Cetaceans of the Baltic, North East Atlantic, Irish and North Seas",Convention on the Conservation of Migratory Species of Wild Animals,Bamako Convention on the Ban of the Import into Africa and the Control of Transboundary Movement and Management of Hazardous Wastes within Africa,Paris Agreement,United Nations Framework Convention on Climate Change,Kyoto Protocol to the United Nations Framework Convention on Climate Change,Minamata Convention on Mercury,Stockholm Convention on Persistent Organic Pollutants,Rotterdam Convention on the Prior Informed Consent Procedure for Certain Hazardous Chemicals and Pesticides in International Trade,"United Nations Convention to Combat Desertification in those Countries Experiencing Serious Drought and/or Desertification, particulary in Africa",Basel Convention on the Control of Transboundary Movements of Hazardous Wastes and their Disposal,Agreement on the Conservation of African-Eurasian Migratory Waterbirds,Cartagena Protocol on Biosafety to the Convention on Biological Diversity,Framework Convention on the Protection and Sustainable Development of the Carpathians,Montreal Protocol on Substances that Deplete the Ozone Layer,Vienna Convention for the Protection of the Ozone Layer,International Treaty on Plant Genetic Resources for Food and Agriculture,Convention on International Trade in Endangered Species of Wild Fauna and Flora,Convention for the Protection of the Mediterranean Sea against Pollution,"Protocol concerning cooperation in preventing pollution from ships and, in cases of emergency combating pollution of the Mediterranean Sea",Protocol for the protection of the Mediterranean Sea against pollution resulting from exploration and exploitation of the continental shelf and the seabed and its subsoil,Protocol Concerning Specially Protected Areas and Biological Diversity in the Mediterranean,Convention concerning the Protection of the World Cultural and Natural Heritage,Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol concerning Pollution from Land-Based sources and activities to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol Concerning Specially Protected Areas and Wildlife to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Convention for Co-operation in the Protection and Development of the Marine and Coastal Environment of the West and Central African Region,Agreement on the Conservation of European Bats,Protocol on the Prevention of Pollution of the Mediterranean Sea by Transboundary Movements of Hazardous Wastes and their Disposal,Protocol for the Protection of the Mediterranean Sea against Pollution from Land-Based Sources
"Jul 4, 1994 Mana Pools National Park, Sapi and Chewore Safari Areas Zimbabwe","(0.3013698630136986, 'bureau informed property one important black rhino refuges date')","(0.2666666666666667, 'determine lessons learned unfortunate experience specific case could used coordinate efforts world heritage convention cites convention')","(0.3414634146341463, 'protection site never received assistance')","(0.3090909090909091, 'rhino refuges date inscription population ten remaining rhinos captured translocated intensive protection site')","(0.33333333333333337, 'concern loss one world heritage values site asked')","(0.303030303030303, 'inscription population ten remaining rhinos captured translocated intensive protection site never received assistance world heritage')","(0.33333333333333337, 'values site asked centre')","(0.3939393939393939, 'used coordinate efforts world heritage convention cites convention')","(0.35064935064935066, 'case could used coordinate efforts world heritage convention cites convention')","(0.38095238095238093, 'world heritage convention cites convention')","(0.3125, 'translocated intensive protection site never received assistance')","(0.2946428571428571, 'fund control poaching n bureau raised concern loss one world heritage values site asked')","(0.2713178294573644, 'received assistance world heritage fund control poaching n bureau raised concern loss one world heritage values')","(0.2702702702702703, 'bureau raised concern loss one world heritage values site asked')","(0.30000000000000004, 'fund control poaching n bureau raised concern loss')","(0.31818181818181823, 'used coordinate efforts world heritage convention cites convention')","(0.3287671232876712, 'captured translocated intensive protection site never received assistance')","(0.31818181818181823, 'intensive protection site never received assistance world heritage')","(0.3833333333333333, 'rhinos captured translocated intensive protection site never')","(0.29729729729729726, 'learned unfortunate experience specific case could used coordinate efforts')","(0.3291139240506329, 'intensive protection site never received assistance world heritage fund control')","(0.4035087719298246, 'intensive protection site never received assistance world')","(0.27350427350427353, 'translocated intensive protection site never received assistance world heritage fund control poaching n bureau raised')","(0.26956521739130435, 'bureau informed property one important black rhino refuges date inscription population ten remaining rhinos')","(0.275, 'site asked centre work closely together cites iucn determine lessons')","(0.359375, 'bureau raised concern loss one world heritage values site')","(0.379746835443038, 'intensive protection site never received assistance world heritage fund control')","(0.3098591549295775, 'date inscription population ten remaining rhinos captured translocated intensive protection site never received assistance world heritage fund')","(0.29230769230769227, 'fund control poaching n bureau raised concern loss one world heritage values site asked centre work')","(0.34545454545454546, 'translocated intensive protection site never received assistance world heritage fund control poaching n bureau')","(0.31818181818181823, 'bureau informed property one important black')","(0.2680412371134021, 'fund control poaching n bureau raised concern loss one world heritage values')","(0.3417721518987342, 'intensive protection site never received assistance world heritage fund control')"
"Jul 4, 1994 Hanseatic City of Lubeck Germany","(0.3366336633663366, 'assistance experienced international planning consultancy preparation integrated development strategy')","(0.2987804878048781, 'discoveries accessible general public also recommended authorities seek assistance experienced international planning consultancy preparation integrated development')","(0.37142857142857144, 'city s rich archaeological heritage')","(0.31818181818181823, 'heritage protection legislation allow sufficient time proper investigation city s rich archaeological heritage')","(0.3146067415730337, 'international planning consultancy preparation integrated development strategy reconciles')","(0.2992700729927007, 'proper investigation city s rich archaeological heritage implement measures make important archaeological artistic discoveries accessible')","(0.3529411764705882, 'problems arising development plans')","(0.3058823529411765, 'integrated development strategy reconciles competing objectives heritage conservation')","(0.29357798165137616, 'consultancy preparation integrated development strategy reconciles competing objectives heritage conservation')","(0.30612244897959184, 'objectives heritage conservation tourism economic')","(0.32432432432432434, 'authorities seek assistance experienced international planning consultancy')","(0.28260869565217395, 'artistic discoveries accessible general public also recommended authorities seek assistance experienced international planning consultancy')","(0.2906976744186046, 'assistance experienced international planning consultancy preparation integrated development strategy reconciles competing objectives heritage conservation tourism economic')","(0.28915662650602414, 'investigation city s rich archaeological heritage implement measures make important')","(0.3369565217391305, 'assistance experienced international planning consultancy preparation integrated development')","(0.2962962962962963, 'archaeological heritage implement measures make important archaeological artistic')","(0.3707865168539326, 'international planning consultancy preparation integrated development strategy reconciles')","(0.28358208955223885, 'revise heritage protection legislation allow sufficient time proper')","(0.32258064516129037, 'lubeck encouraged revise heritage protection legislation allow')","(0.3434343434343434, 'international planning consultancy preparation integrated development strategy reconciles competing')","(0.3211009174311926, 'consultancy preparation integrated development strategy reconciles competing objectives heritage conservation')","(0.3666666666666667, 'revise heritage protection legislation allow sufficient time')","(0.33742331288343563, 'assistance experienced international planning consultancy preparation integrated development strategy reconciles competing objectives heritage conservation tourism')","(0.30000000000000004, 'heritage protection legislation allow sufficient time proper investigation city s rich archaeological heritage implement')","(0.28846153846153844, 'archaeological heritage implement measures make important archaeological artistic discoveries accessible')","(0.32291666666666663, 'consultancy preparation integrated development strategy reconciles competing objectives heritage')","(0.4128440366972477, 'consultancy preparation integrated development strategy reconciles competing objectives heritage conservation')","(0.31081081081081086, 'plans city centre bureau recommended authorities lubeck encouraged revise heritage protection legislation allow sufficient time proper investigation')","(0.3173652694610778, 'also recommended authorities seek assistance experienced international planning consultancy preparation integrated development strategy reconciles competing objectives')","(0.3354838709677419, 'assistance experienced international planning consultancy preparation integrated development strategy reconciles competing objectives heritage conservation')","(0.3728813559322034, 'competing objectives heritage conservation tourism economic')","(0.2706766917293233, 'assistance experienced international planning consultancy preparation integrated development strategy reconciles competing objectives')","(0.3023255813953488, 'revise heritage protection legislation allow sufficient time proper investigation city')"
"Jul 4, 1994 Manas Wildlife Sanctuary India","(0.4269662921348315, 'danger therefore endorsed international assistance officially requested indian government')","(0.24489795918367352, 'poaching continuous decline world heritage site danger therefore endorsed international assistance officially requested indian government requested')","(0.3421052631578947, 'continuous decline world heritage site')","(0.30841121495327106, 'two non governmental organizations wwf india swaminathan foundation obtain detailed monitoring report state')","(0.33333333333333337, 'continued concern regard management site increase poaching continuous')","(0.2977099236641222, 'two non governmental organizations wwf india swaminathan foundation obtain detailed monitoring report state conservation threatened')","(0.30000000000000004, 'heritage site danger therefore')","(0.33333333333333337, 'heritage site danger therefore endorsed international assistance officially')","(0.3033707865168539, 'decline world heritage site danger therefore endorsed international assistance officially')","(0.34042553191489366, 'monitoring report state conservation threatened')","(0.3035714285714286, 'work closely together two non governmental organizations')","(0.31707317073170727, 'management site increase poaching continuous decline world heritage site danger therefore endorsed international assistance')","(0.2695035460992907, 'regard management site increase poaching continuous decline world heritage site danger therefore endorsed international assistance officially')","(0.27586206896551724, 'poaching continuous decline world heritage site danger therefore endorsed international')","(0.3205128205128205, 'danger therefore endorsed international assistance officially requested indian')","(0.2833333333333333, 'centre iucn work closely together two non governmental')","(0.32835820895522383, 'bureau took note government india finally responded concerns')","(0.3114754098360656, 'site increase poaching continuous decline world heritage site')","(0.33333333333333337, 'responded concerns world heritage committee bureau letter')","(0.3258426966292135, 'endorsed international assistance officially requested indian government requested centre')","(0.3232323232323232, 'danger therefore endorsed international assistance officially requested indian government requested')","(0.3650793650793651, 'foundation obtain detailed monitoring report state conservation')","(0.2748091603053435, 'two non governmental organizations wwf india swaminathan foundation obtain detailed monitoring report state conservation threatened')","(0.25396825396825395, 'world heritage site danger therefore endorsed international assistance officially requested indian government requested centre')","(0.2978723404255319, 'endorsed international assistance officially requested indian government requested centre iucn')","(0.33783783783783783, 'regard management site increase poaching continuous decline world heritage')","(0.3085106382978723, 'endorsed international assistance officially requested indian government requested centre iucn')","(0.26623376623376627, 'poaching continuous decline world heritage site danger therefore endorsed international assistance officially requested indian government requested centre')","(0.27142857142857146, 'together two non governmental organizations wwf india swaminathan foundation obtain detailed monitoring report state conservation threatened')","(0.30645161290322576, 'danger therefore endorsed international assistance officially requested indian government requested centre iucn work closely')","(0.3392857142857143, 'detailed monitoring report state conservation threatened')","(0.2660550458715596, 'poaching continuous decline world heritage site danger therefore endorsed international assistance officially')","(0.3222222222222222, 'non governmental organizations wwf india swaminathan foundation obtain detailed monitoring')"
"Jul 4, 1994 Mount Athos Greece","(0.31506849315068497, 'however mission carried out recent report wwf ecumenical patriarchate')","(0.24603174603174605, 'activities site however mission carried out recent report wwf ecumenical patriarchate constantinople epc ecological state site')","(0.525, 'constantinople epc ecological state site')","(0.30434782608695654, 'transmitting concerns regard content afore mentioned report report requested greece presentation eighteenth session')","(0.34375, 'construction iucn stressed need impact studies forest management')","(0.2702702702702703, 'hydrodam construction iucn stressed need impact studies forest management plan system reserves bureau took note')","(0.375, 'impact studies forest management')","(0.3088235294117647, 'carried out recent report wwf ecumenical patriarchate constantinople')","(0.2921348314606742, 'centre write appropriate authorities transmitting concerns regard content afore mentioned')","(0.36585365853658536, 'session noted concern increasing forestry')","(0.3114754098360656, 'serious threats including overgrazing chemical pollution well')","(0.2764227642276422, 'report wwf ecumenical patriarchate constantinople epc ecological state site indicates serious threats including overgrazing')","(0.25373134328358204, 'noted concern increasing forestry activities site however mission carried out recent report wwf ecumenical patriarchate constantinople')","(0.25, 'however mission carried out recent report wwf ecumenical patriarchate constantinople')","(0.295774647887324, 'patriarchate constantinople epc ecological state site indicates serious')","(0.3529411764705882, 'wwf ecumenical patriarchate constantinople epc ecological state site')","(0.26865671641791045, 'regard content afore mentioned report report requested greece')","(0.2941176470588235, 'wwf ecumenical patriarchate constantinople epc ecological state site')","(0.3584905660377359, 'concerns regard content afore mentioned report report')","(0.3142857142857143, 'increasing forestry activities site however mission carried out recent')","(0.31707317073170727, 'proposed hydrodam construction iucn stressed need impact studies forest management')","(0.3939393939393939, 'indicates serious threats including overgrazing chemical pollution')","(0.32089552238805974, 'patriarchate constantinople epc ecological state site indicates serious threats including overgrazing chemical pollution well proposed')","(0.2661290322580645, 'ecological state site indicates serious threats including overgrazing chemical pollution well proposed hydrodam construction')","(0.2906976744186046, 'wwf ecumenical patriarchate constantinople epc ecological state site indicates serious')","(0.3157894736842105, 'transmitting concerns regard content afore mentioned report report requested')","(0.2921348314606742, 'centre write appropriate authorities transmitting concerns regard content afore mentioned')","(0.274074074074074, 'proposed hydrodam construction iucn stressed need impact studies forest management plan system reserves bureau took note report')","(0.27611940298507465, 'noted concern increasing forestry activities site however mission carried out recent report wwf ecumenical patriarchate constantinople')","(0.30000000000000004, 'increasing forestry activities site however mission carried out recent report wwf ecumenical patriarchate constantinople')","(0.34883720930232553, 'management plan system reserves bureau took')","(0.26415094339622647, 'write appropriate authorities transmitting concerns regard content afore mentioned report report requested')","(0.3707865168539326, 'indicates serious threats including overgrazing chemical pollution well proposed hydrodam')"
"Jul 4, 1994 Old City of Damascus Syrian Arab Republic","(0.28767123287671237, 'authorities charge conservation cultural heritage n work plan site')","(0.2338709677419355, 'heritage n work plan site thus prepared financed us accorded chairperson world heritage committee technological partnership')","(0.3695652173913043, 'committee technological partnership set unesco')","(0.30434782608695654, 'authorities charge conservation cultural heritage n work plan site thus prepared financed us')","(0.3278688524590164, 'authorities charge conservation cultural heritage n work plan')","(0.24137931034482762, 'make substantial savings contract use balance us prepared syrian ministry culture bureau noted satisfaction progress')","(0.2962962962962963, 'us prepared syrian ministry')","(0.4328358208955224, 'unesco national authorities charge conservation cultural heritage n')","(0.37037037037037035, 'arab republic unesco national authorities charge conservation cultural heritage n')","(0.36734693877551017, 'national authorities charge conservation cultural')","(0.30000000000000004, 'work plan site thus prepared financed us')","(0.2678571428571429, 'cultural heritage n work plan site thus prepared financed us accorded chairperson world heritage')","(0.24806201550387597, 'authorities charge conservation cultural heritage n work plan site thus prepared financed us accorded chairperson world')","(0.2567567567567568, 'conservation cultural heritage n work plan site thus prepared financed')","(0.33333333333333337, 'conservation cultural heritage n work plan site thus')","(0.33783783783783783, 'us accorded chairperson world heritage committee technological partnership')","(0.29850746268656714, 'authorities charge conservation cultural heritage n work plan')","(0.2857142857142857, 'hydrogeology thus make substantial savings contract use balance')","(0.326530612244898, 'charge conservation cultural heritage n work plan')","(0.33333333333333337, 'unesco national authorities charge conservation cultural heritage n work')","(0.2857142857142857, 'conservation cultural heritage n work plan site thus prepared financed')","(0.36734693877551017, 'conservation cultural heritage n work plan site')","(0.26724137931034486, 'provide one two experts hydrogeology thus make substantial savings contract use balance us prepared syrian')","(0.25217391304347825, 'provide one two experts hydrogeology thus make substantial savings contract use balance us prepared')","(0.2875, 'savings contract use balance us prepared syrian ministry culture bureau')","(0.379746835443038, 'arab republic unesco national authorities charge conservation cultural heritage')","(0.2666666666666667, 'conservation cultural heritage n work plan site thus prepared financed')","(0.274074074074074, 'arab republic unesco national authorities charge conservation cultural heritage n work plan site thus prepared financed us')","(0.2615384615384615, 'provide one two experts hydrogeology thus make substantial savings contract use balance us prepared syrian ministry')","(0.26724137931034486, 'us accorded chairperson world heritage committee technological partnership set unesco electricity france provide one')","(0.4117647058823529, 'authorities charge conservation cultural heritage n')","(0.23711340206185572, 'cultural heritage n work plan site thus prepared financed us accorded chairperson')","(0.27142857142857146, 'conservation cultural heritage n work plan site thus prepared financed')"
"Jul 4, 1994 Burgos Cathedral Spain","(0.29032258064516125, 'cathedral signed agreement implementation emergency restoration measures provides restoration')","(0.28260869565217395, 'solving problems caused humidity n bureau congratulated various spanish organizations involved actions taken conservation burgos cathedral')","(0.40476190476190477, 'conservation burgos cathedral time however')","(0.3620689655172413, 'signed agreement implementation emergency restoration measures provides restoration towers spires ridges part altars')","(0.3846153846153846, 'involved actions taken conservation burgos cathedral time however')","(0.30147058823529416, 'december occasion seventeenth session world heritage committee cartagena reported information local national authorities spain confirmed')","(0.4117647058823529, 'chapter cathedral signed agreement')","(0.36923076923076925, 'involved actions taken conservation burgos cathedral time however')","(0.32183908045977017, 'spanish organizations involved actions taken conservation burgos cathedral time however')","(0.37209302325581395, 'actions taken conservation burgos cathedral')","(0.30000000000000004, 'still negotiation put effect minimum delay n')","(0.28099173553719003, 'confirmed bureau issue coordinating actions respective roles regard cathedral solved ministry culture regional government')","(0.28671328671328666, 'authorities spain confirmed setting up multidisciplinary advisory council building committee drafted master plan setting priorities restoration')","(0.2875, 'taken conservation burgos cathedral time however expressed desire see components')","(0.3975903614457831, 'agreement implementation emergency restoration measures provides restoration towers')","(0.3013698630136986, 'committee cartagena reported information local national authorities spain')","(0.29850746268656714, 'still negotiation put effect minimum delay n part')","(0.3114754098360656, 'monitor progress project report later meetings world heritage')","(0.375, 'actions taken conservation burgos cathedral time however')","(0.32258064516129037, 'cathedral signed agreement implementation emergency restoration measures provides restoration')","(0.34782608695652173, 'reported information local national authorities spain confirmed setting up multidisciplinary')","(0.35593220338983056, 'continue national committee monitor progress project report')","(0.3098591549295775, 'regional government castille leon chapter cathedral signed agreement implementation emergency restoration measures provides restoration towers')","(0.28695652173913044, 'committee drafted master plan setting priorities restoration work burgos cathedral n icomos confirmed bureau')","(0.2875, 'see components total project still negotiation put effect minimum delay')","(0.3414634146341463, 'world heritage committee cartagena reported information local national authorities')","(0.33333333333333337, 'coordinating actions respective roles regard cathedral solved ministry culture regional')","(0.2789115646258503, 'coordinating actions respective roles regard cathedral solved ministry culture regional government castille leon chapter cathedral signed agreement')","(0.3153846153846154, 'see components total project still negotiation put effect minimum delay n part icomos informed bureau continue')","(0.32558139534883723, 'solved ministry culture regional government castille leon chapter cathedral signed agreement implementation emergency restoration')","(0.45833333333333337, 'actions taken conservation burgos cathedral time')","(0.2844036697247706, 'signed agreement implementation emergency restoration measures provides restoration towers spires ridges part')","(0.30927835051546393, 'agreement implementation emergency restoration measures provides restoration towers spires ridges')"
"Jul 4, 1994 Quseir Amra Jordan","(0.34246575342465757, 'concern lack general maintenance site especially lack permanent effective')","(0.2447552447552448, 'lack permanent effective surveillance requested world heritage centre request jordanian authorities take necessary measures ensure satisfactory')","(0.32432432432432434, 'concern lack general maintenance site')","(0.2966101694915254, 'permanent effective surveillance requested world heritage centre request jordanian authorities take necessary measures')","(0.3015873015873016, 'concern lack general maintenance site especially lack permanent')","(0.26086956521739135, 'permanent effective surveillance requested world heritage centre request jordanian authorities take necessary measures ensure satisfactory')","(0.31034482758620685, 'world heritage centre request')","(0.33333333333333337, 'authorities take necessary measures ensure satisfactory maintenance management')","(0.30208333333333337, 'request jordanian authorities take necessary measures ensure satisfactory maintenance management')","(0.2666666666666667, 'jordanian authorities take necessary measures')","(0.2786885245901639, 'requested world heritage centre request jordanian authorities')","(0.25, 'requested world heritage centre request jordanian authorities take necessary measures ensure satisfactory maintenance management')","(0.22142857142857142, 'general maintenance site especially lack permanent effective surveillance requested world heritage centre request jordanian authorities take')","(0.28125, 'request jordanian authorities take necessary measures ensure satisfactory maintenance management')","(0.2753623188405797, 'heritage centre request jordanian authorities take necessary measures')","(0.23188405797101452, 'heritage centre request jordanian authorities take necessary measures')","(0.26388888888888884, 'effective surveillance requested world heritage centre request jordanian')","(0.3015873015873016, 'concern lack general maintenance site especially lack permanent')","(0.29230769230769227, 'maintenance site especially lack permanent effective surveillance')","(0.3205128205128205, 'site especially lack permanent effective surveillance requested world heritage')","(0.2808988764044944, 'general maintenance site especially lack permanent effective surveillance requested world')","(0.30645161290322576, 'surveillance requested world heritage centre request jordanian')","(0.24615384615384617, 'site especially lack permanent effective surveillance requested world heritage centre request jordanian authorities take necessary')","(0.264, 'permanent effective surveillance requested world heritage centre request jordanian authorities take necessary measures ensure')","(0.2921348314606742, 'general maintenance site especially lack permanent effective surveillance requested world')","(0.34615384615384615, 'site especially lack permanent effective surveillance requested world heritage')","(0.28125, 'request jordanian authorities take necessary measures ensure satisfactory maintenance management')","(0.2451612903225806, 'lack permanent effective surveillance requested world heritage centre request jordanian authorities take necessary measures ensure satisfactory maintenance')","(0.27142857142857146, 'general maintenance site especially lack permanent effective surveillance requested world heritage centre request jordanian authorities take')","(0.2666666666666667, 'site especially lack permanent effective surveillance requested world heritage centre request jordanian authorities take')","(0.34042553191489366, 'expressed concern lack general maintenance site')","(0.23853211009174313, 'permanent effective surveillance requested world heritage centre request jordanian authorities take necessary')","(0.3058823529411765, 'requested world heritage centre request jordanian authorities take necessary measures')"
"Jul 4, 1994 List Shark Bay Australia","(0.273972602739726, 'conservation site improvements made n bureau requested centre write')","(0.2571428571428571, 'implementation commonwealth state management agreement signed action taken far efforts achieve effective conservation site improvements made')","(0.32432432432432434, 'conservation site improvements made n')","(0.37962962962962965, 'achieve effective conservation site improvements made n bureau requested centre write australian authorities')","(0.3870967741935484, 'achieve effective conservation site improvements made n bureau')","(0.29032258064516125, 'bureau informed recent iucn mission site giving account implementation commonwealth state management agreement signed action')","(0.36111111111111116, 'date progress implementing agreement')","(0.3055555555555556, 'mission site giving account implementation commonwealth state management')","(0.27472527472527475, 'authorities informing concerns requesting up date progress implementing agreement presented')","(0.30000000000000004, 'state management agreement signed action')","(0.27118644067796616, 'informing concerns requesting up date progress implementing')","(0.2666666666666667, 'commonwealth state management agreement signed action taken far efforts achieve effective conservation site improvements')","(0.25, 'implementation commonwealth state management agreement signed action taken far efforts achieve effective conservation site improvements made')","(0.30379746835443033, 'achieve effective conservation site improvements made n bureau requested centre')","(0.3833333333333333, 'agreement signed action taken far efforts achieve effective')","(0.27692307692307694, 'far efforts achieve effective conservation site improvements made')","(0.25373134328358204, 'achieve effective conservation site improvements made n bureau')","(0.28378378378378377, 'implementation commonwealth state management agreement signed action taken')","(0.33333333333333337, 'effective conservation site improvements made n bureau')","(0.34615384615384615, 'implementation commonwealth state management agreement signed action taken far')","(0.3717948717948718, 'conservation site improvements made n bureau requested centre write australian')","(0.37037037037037035, 'conservation site improvements made n bureau requested')","(0.264, 'commonwealth state management agreement signed action taken far efforts achieve effective conservation site improvements made')","(0.26086956521739135, 'site improvements made n bureau requested centre write australian authorities informing concerns requesting up')","(0.24390243902439024, 'concerns requesting up date progress implementing agreement presented next session')","(0.3055555555555556, 'achieve effective conservation site improvements made n bureau requested')","(0.3589743589743589, 'conservation site improvements made n bureau requested centre write australian')","(0.2962962962962963, 'agreement signed action taken far efforts achieve effective conservation site improvements made n bureau requested centre write')","(0.2615384615384615, 'agreement signed action taken far efforts achieve effective conservation site improvements made n bureau requested centre')","(0.34745762711864403, 'achieve effective conservation site improvements made n bureau requested centre write australian authorities informing')","(0.5121951219512195, 'agreement signed action taken far efforts')","(0.24742268041237114, 'achieve effective conservation site improvements made n bureau requested centre write australian')","(0.2790697674418605, 'implementation commonwealth state management agreement signed action taken far efforts')"
"Jul 4, 1994 Great Wall Imperial Palace of the Ming and Qing Dynasties Mausoleum of the First Qin Emperor Mogao Caves Peking Man Site","(0.3176470588235294, 'conservation ruined stonework conservation earthen structures conservation marble new')","(0.2941176470588235, 'conservation ruined stonework conservation earthen structures conservation marble new jointing techniques timber conservation conservation wall paintings')","(0.37777777777777777, 'conservation wall paintings computer assisted')","(0.35, 'structures conservation marble new jointing techniques timber conservation conservation wall paintings computer assisted')","(0.4285714285714286, 'conservation conservation wall paintings computer assisted recording standing')","(0.3025210084033614, 'technical information relevant world heritage sites countries regard management world heritage sites china report dealt')","(0.33333333333333337, 'party whose sites monitored')","(0.3580246913580247, 'training techniques conservation ruined stonework conservation earthen structures')","(0.3298969072164949, 'particular need training techniques conservation ruined stonework conservation earthen structures')","(0.4444444444444444, 'china made work mission particularly')","(0.3846153846153846, 'stonework conservation earthen structures conservation marble new')","(0.3458646616541353, 'stonework conservation earthen structures conservation marble new jointing techniques timber conservation conservation wall paintings')","(0.30065359477124187, 'conservation ruined stonework conservation earthen structures conservation marble new jointing techniques timber conservation conservation wall paintings')","(0.303030303030303, 'conservation conservation wall paintings computer assisted recording standing monuments geophysical')","(0.37037037037037035, 'training techniques conservation ruined stonework conservation earthen structures')","(0.32530120481927716, 'computer assisted recording standing monuments geophysical archaeological recording')","(0.33783783783783783, 'stonework conservation earthen structures conservation marble new jointing')","(0.32727272727272727, 'two way process representatives state party whose sites')","(0.34693877551020413, 'caves concern within without china looked forward')","(0.36, 'information relevant world heritage sites countries regard management world')","(0.3737373737373737, 'conservation conservation wall paintings computer assisted recording standing monuments geophysical')","(0.3783783783783784, 'conservation ruined stonework conservation earthen structures conservation')","(0.31999999999999995, 'timber conservation conservation wall paintings computer assisted recording standing monuments geophysical archaeological recording techniques mission')","(0.3076923076923077, 'structures conservation marble new jointing techniques timber conservation conservation wall paintings computer assisted recording')","(0.3125, 'pointed monitoring two way process representatives state party whose sites')","(0.4305555555555556, 'heritage centre monitoring mission existing five cultural world heritage')","(0.32978723404255317, 'conservation ruined stonework conservation earthen structures conservation marble new jointing')","(0.3354037267080745, 'particular need training techniques conservation ruined stonework conservation earthen structures conservation marble new jointing techniques timber conservation')","(0.31081081081081086, 'particular need training techniques conservation ruined stonework conservation earthen structures conservation marble new jointing techniques timber')","(0.352112676056338, 'timber conservation conservation wall paintings computer assisted recording standing monuments geophysical archaeological recording techniques')","(0.43137254901960786, 'earthen structures conservation marble new jointing')","(0.30578512396694213, 'timber conservation conservation wall paintings computer assisted recording standing monuments geophysical archaeological')","(0.31958762886597936, 'particular need training techniques conservation ruined stonework conservation earthen structures')"
"Jul 4, 1994 Island of Gorxc3xa9e Senegal","(0.29729729729729726, 'also subject international campaign unesco coordinator map unep historical')","(0.25806451612903225, 'eacute e action especially concerns n protection shores n revision sanitation system n improvement public lighting')","(0.32432432432432434, 'coordinator map unep historical sites')","(0.3113207547169812, 'struck unemployment must considered actions create employment allow population remain island need promoted')","(0.35, 'protection shores n revision sanitation system n improvement')","(0.2734375, 'subject international campaign unesco coordinator map unep historical sites programme presented results studies restoration work')","(0.32258064516129037, 'sanitation system n improvement')","(0.3538461538461538, 'must considered actions create employment allow population remain')","(0.3373493975903614, 'promoted coordinated national committee safeguarding gor eacute e action especially')","(0.3513513513513513, 'bureau took note information numerous')","(0.3278688524590164, 'struck unemployment must considered actions create employment')","(0.2767857142857143, 'season n bureau took note information numerous supporting agencies european union world bank france')","(0.3023255813953488, 'season n bureau took note information numerous supporting agencies european union world bank france germany unesco')","(0.2597402597402597, 'public lighting system n nbsp development repair grounds streets installation')","(0.31746031746031744, 'also subject international campaign unesco coordinator map unep')","(0.2833333333333333, 'eacute e action especially concerns n protection shores')","(0.3623188405797102, 'organization handicraft sector n nbsp development cultural activities')","(0.3157894736842105, 'concerns n protection shores n revision sanitation system')","(0.48, 'especially concerns n protection shores n revision')","(0.35064935064935066, 'international campaign unesco coordinator map unep historical sites programme')","(0.33333333333333337, 'bureau took note information numerous supporting agencies european union world')","(0.48, 'concerns n protection shores n revision sanitation')","(0.31034482758620685, 'especially concerns n protection shores n revision sanitation system n improvement public lighting system n')","(0.29565217391304344, 'eacute e action especially concerns n protection shores n revision sanitation system n improvement')","(0.32499999999999996, 'cultural activities especially possibility producing son et lumi egrave re')","(0.3970588235294118, 'action especially concerns n protection shores n revision sanitation')","(0.3466666666666667, 'concerns n protection shores n revision sanitation system n improvement')","(0.3037037037037037, 'concerns n protection shores n revision sanitation system n improvement public lighting system n nbsp development repair')","(0.3076923076923077, 'national committee safeguarding gor eacute e action especially concerns n protection shores n revision sanitation system')","(0.3416666666666667, 'sufficient needs population struck unemployment must considered actions create employment allow population remain island')","(0.37777777777777777, 'preserved conserved however island s problems')","(0.30927835051546393, 'protection shores n revision sanitation system n improvement public lighting system n')","(0.32530120481927716, 'historical sites programme presented results studies restoration work carried since')"
