,Convention on Wetlands of International Importance especially as Waterfowl Habitat,Nagoya Protocol on Access to Genetic Resources and their Fair and Equitable Sharing of Benefits Arising from their Utilization to the Convention on Biological Diversity,Convention on Biological Diversity,"Agreement on the Conservation of Small Cetaceans of the Baltic, North East Atlantic, Irish and North Seas",Convention on the Conservation of Migratory Species of Wild Animals,Bamako Convention on the Ban of the Import into Africa and the Control of Transboundary Movement and Management of Hazardous Wastes within Africa,Paris Agreement,United Nations Framework Convention on Climate Change,Kyoto Protocol to the United Nations Framework Convention on Climate Change,Minamata Convention on Mercury,Stockholm Convention on Persistent Organic Pollutants,Rotterdam Convention on the Prior Informed Consent Procedure for Certain Hazardous Chemicals and Pesticides in International Trade,"United Nations Convention to Combat Desertification in those Countries Experiencing Serious Drought and/or Desertification, particulary in Africa",Basel Convention on the Control of Transboundary Movements of Hazardous Wastes and their Disposal,Agreement on the Conservation of African-Eurasian Migratory Waterbirds,Cartagena Protocol on Biosafety to the Convention on Biological Diversity,Framework Convention on the Protection and Sustainable Development of the Carpathians,Montreal Protocol on Substances that Deplete the Ozone Layer,Vienna Convention for the Protection of the Ozone Layer,International Treaty on Plant Genetic Resources for Food and Agriculture,Convention on International Trade in Endangered Species of Wild Fauna and Flora,Convention for the Protection of the Mediterranean Sea against Pollution,"Protocol concerning cooperation in preventing pollution from ships and, in cases of emergency combating pollution of the Mediterranean Sea",Protocol for the protection of the Mediterranean Sea against pollution resulting from exploration and exploitation of the continental shelf and the seabed and its subsoil,Protocol Concerning Specially Protected Areas and Biological Diversity in the Mediterranean,Convention concerning the Protection of the World Cultural and Natural Heritage,Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol concerning Pollution from Land-Based sources and activities to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol Concerning Specially Protected Areas and Wildlife to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Convention for Co-operation in the Protection and Development of the Marine and Coastal Environment of the West and Central African Region,Agreement on the Conservation of European Bats,Protocol on the Prevention of Pollution of the Mediterranean Sea by Transboundary Movements of Hazardous Wastes and their Disposal,Protocol for the Protection of the Mediterranean Sea against Pollution from Land-Based Sources
"Dec 5, 1988 Adoption of the Agenda","(0.29729729729729726, 'amendments consisted inverting items requests technical co operation state')","(0.26, 'sequence examination nominations natural cultural properties furthermore committee decided examine question procedures election committee members item')","(0.30952380952380953, 'procedures election committee members item')","(0.3398058252427184, 'amendments consisted inverting items requests technical co operation state accounts world heritage fund')","(0.3278688524590164, 'requests technical co operation state accounts world heritage')","(0.26241134751773054, 'examination nominations natural cultural properties furthermore committee decided examine question procedures election committee members item')","(0.27586206896551724, 'agenda session two amendments')","(0.34328358208955223, 'decided examine question procedures election committee members item')","(0.3146067415730337, 'furthermore committee decided examine question procedures election committee members item')","(0.3555555555555555, 'amendments consisted inverting items requests')","(0.29824561403508776, 'consisted inverting items requests technical co operation')","(0.3125, 'agenda session two amendments consisted inverting items requests technical co operation state accounts world')","(0.28, 'sequence examination nominations natural cultural properties furthermore committee decided examine question procedures election committee members item')","(0.3163265306122449, 'sequence examination nominations natural cultural properties furthermore committee decided examine')","(0.2941176470588235, 'amendments consisted inverting items requests technical co operation')","(0.29508196721311475, 'draft agenda session two amendments consisted inverting items')","(0.2763157894736842, 'furthermore committee decided examine question procedures election committee')","(0.2727272727272727, 'nominations natural cultural properties furthermore committee decided examine')","(0.3870967741935484, 'decided examine question procedures election committee members')","(0.2906976744186046, 'nominations natural cultural properties furthermore committee decided examine question')","(0.33333333333333337, 'co operation state accounts world heritage fund budget sequence examination')","(0.33333333333333337, 'question procedures election committee members item other')","(0.2836879432624113, 'examination nominations natural cultural properties furthermore committee decided examine question procedures election committee members item')","(0.27419354838709675, 'cultural properties furthermore committee decided examine question procedures election committee members item other business')","(0.24742268041237114, 'nominations natural cultural properties furthermore committee decided examine question procedures')","(0.34523809523809523, 'fund budget sequence examination nominations natural cultural properties furthermore')","(0.2989690721649485, 'nominations natural cultural properties furthermore committee decided examine question procedures')","(0.2551724137931034, 'co operation state accounts world heritage fund budget sequence examination nominations natural cultural properties furthermore committee decided')","(0.22758620689655173, 'world heritage fund budget sequence examination nominations natural cultural properties furthermore committee decided examine question procedures')","(0.32432432432432434, 'committee adopted draft agenda session two amendments consisted inverting items requests technical co operation')","(0.36734693877551017, 'two amendments consisted inverting items requests')","(0.25688073394495414, 'cultural properties furthermore committee decided examine question procedures election committee members item')","(0.30208333333333337, 'cultural properties furthermore committee decided examine question procedures election committee')"
"Dec 4, 2017 Provisional agenda, date and venue of the fourth session of the United Nations Environment Assembly","(0.33333333333333337, 'permanent representatives international environmental policy governance issues programme work')","(0.28915662650602414, 'opening session adoption agenda organization work credentials representatives report committee permanent representatives international environmental policy governance')","(0.33333333333333337, 'document session election officers matters')","(0.3114754098360656, 'fourth session united nations environment assembly headquarters nairobi march requests committee permanent representatives')","(0.3538461538461538, 'fourth session united nations environment assembly united nations')","(0.303030303030303, 'fifth session environment assembly adoption resolutions decisions outcome document session election officers matters adoption report')","(0.34615384615384615, 'ii april paragraph section')","(0.4225352112676056, 'united nations environment assembly united nations environment assembly')","(0.38372093023255816, 'fourth session united nations environment assembly united nations environment assembly')","(0.35416666666666663, 'noting appreciation contributions made committee')","(0.33333333333333337, 'stakeholder engagement high level segment provisional agenda')","(0.323943661971831, 'follows opening session adoption agenda organization work credentials representatives report committee permanent representatives international')","(0.3421052631578947, 'united nations environment assembly committee permanent representatives preparing environment assembly sessions regular meetings model joint cooperation')","(0.31958762886597936, 'bureau united nations environment assembly contribute preparation elaborated elements provisional')","(0.3292682926829268, 'representatives consultation bureau united nations environment assembly contribute')","(0.32098765432098764, 'representatives draft proposals consideration united nations environment assembly')","(0.34090909090909094, 'organization work credentials representatives report committee permanent representatives')","(0.32352941176470584, 'matters adoption report closure session requests committee permanent')","(0.3870967741935484, 'model joint cooperation noting appreciation contributions made')","(0.4269662921348315, 'international environmental policy governance issues programme work budget administrative')","(0.37349397590361444, 'consultation bureau united nations environment assembly decide later meeting format')","(0.3728813559322034, 'hold sessions united nations environment assembly following')","(0.3138686131386861, 'regular meetings model joint cooperation noting appreciation contributions made committee permanent representatives bureau united nations')","(0.30714285714285716, 'permanent representatives preparing environment assembly sessions regular meetings model joint cooperation noting appreciation contributions')","(0.2872340425531915, 'states submit committee permanent representatives draft proposals consideration united nations')","(0.3295454545454546, 'contributions made committee permanent representatives bureau united nations environment')","(0.3932584269662921, 'united nations environment assembly united nations environment assembly recalling general')","(0.34375, 'meetings model joint cooperation noting appreciation contributions made committee permanent representatives bureau united nations environment assembly including')","(0.3207547169811321, 'recognizing commendable efforts bureaux united nations environment assembly committee permanent representatives preparing environment assembly sessions regular')","(0.37815126050420167, 'venue fourth session united nations environment assembly united nations environment assembly recalling general assembly')","(0.41666666666666663, 'permanent representatives consultation bureau united nations')","(0.2920353982300885, 'permanent representatives preparing environment assembly sessions regular meetings model joint cooperation noting')","(0.3222222222222222, 'adoption resolutions decisions outcome document session election officers matters adoption')"
"Dec 5, 1983 Report of the Representative of the DirectorGeneral","(0.34246575342465757, 'convention end november continues grow was unfortunately case financial')","(0.28260869565217395, 'conference stipulated convention mandate countries expired following countries elected algeria australia re election lebanon malawi norway')","(0.4473684210526315, 'convention taken place october session')","(0.3211009174311926, 'represent considerable amounts n indicated view financial situation effort made launch promotional activities')","(0.3846153846153846, 'conference stipulated convention mandate countries expired following countries')","(0.3153846153846154, 'parties convention taken place october session unesco general conference stipulated convention mandate countries expired following')","(0.31034482758620685, 'algeria australia re election')","(0.36986301369863017, 'unesco general conference stipulated convention mandate countries expired')","(0.348314606741573, 'october session unesco general conference stipulated convention mandate countries expired')","(0.42553191489361697, 'stipulated convention mandate countries expired')","(0.38596491228070173, 'interest convention work interest also manifested general')","(0.30833333333333335, 'states adhering convention end november continues grow was unfortunately case financial contributions although countries')","(0.3405797101449275, 'conference stipulated convention mandate countries expired following countries elected algeria australia re election lebanon malawi norway')","(0.35, 'nature within convention connection noted tentative lists natural sites received')","(0.34615384615384615, 'financial contributions although countries paid obligatory contributions since')","(0.3382352941176471, 'indicative growing interest convention work interest also manifested')","(0.35820895522388063, 'nature within convention connection noted tentative lists natural')","(0.3125, 'taken place october session unesco general conference stipulated')","(0.4655172413793104, 'within convention connection noted tentative lists natural')","(0.37037037037037035, 'international campaigns cultural heritage man biosphere programme mab secretariat')","(0.36904761904761907, 'convention connection noted tentative lists natural sites received several countries')","(0.49122807017543857, 'convention connection noted tentative lists natural sites')","(0.3129770992366412, 'place october session unesco general conference stipulated convention mandate countries expired following countries elected algeria')","(0.30434782608695654, 'sector presented report secretariat drew attention report seventh session bureau held june noted since')","(0.275, 'report seventh session bureau held june noted since date general')","(0.43243243243243246, 'convention connection noted tentative lists natural sites received several')","(0.3928571428571429, 'convention connection noted tentative lists natural sites received several countries')","(0.3120567375886525, 'secretariat also endeavoured improve balance culture nature within convention connection noted tentative lists natural sites received several')","(0.30827067669172936, 'secretariat also endeavoured improve balance culture nature within convention connection noted tentative lists natural sites received')","(0.36448598130841126, 'convention connection noted tentative lists natural sites received several countries n mr batisse expressed')","(0.34782608695652173, 'growing interest convention work interest also')","(0.28865979381443296, 'report seventh session bureau held june noted since date general assembly states')","(0.34523809523809523, 'convention connection noted tentative lists natural sites received several countries')"
"Dec 4, 2016 Capacitybuilding","(0.35106382978723405, 'awareness education participation view importance facilitating implementation protocol invites')","(0.4193548387096774, 'cbd distr general cbd cp mop dec viii december original english conference parties convention biological diversity')","(0.6595744680851063, 'parties convention biological diversity serving')","(0.33944954128440363, 'made implementation framework action plan capacity building particular respect focal areas national biosafety')","(0.36708860759493667, 'unauthorized lmos identification laboratories detection compiled made available')","(0.3555555555555555, 'number parties prevent penalize illegal domestic measures transboundary movements prevent penalize lmos illegal transboundary movements')","(0.41666666666666663, 'making use e development')","(0.417910447761194, 'enhance implementation framework action plan capacity building unep')","(0.4, 'taking note report status implementation framework action plan capacity building')","(0.3913043478260869, 'building activities carried convention decides')","(0.3623188405797102, 'successfully conducted convention education concerning lmos awareness')","(0.3410852713178295, 'parties sharing trends number unep aarhus communities practice experience lessons individuals participating convention facilitate')","(0.3419354838709677, 'development national biosafety legislation risk assessment detection identification living modified organisms public awareness education participation view')","(0.45945945945945943, 'penalize lmos illegal transboundary movements cbd cp mop dec viii')","(0.3448275862068966, 'development identification identification lmos capacity building laboratories reference')","(0.5873015873015873, 'cartagena protocol biosafety activity cop mop timeline expected')","(0.4328358208955224, 'world agenda sustainable development cbd cp mop dec')","(0.368421052631579, 'cartagena protocol submitted executive secretary noting appreciation efforts')","(0.4117647058823529, 'implementation convention protocols annexed decision xiii conference')","(0.379746835443038, 'integrated national implementation practical measures bs vi para implementation')","(0.3689320388349514, 'national regional international organizations contributed progress made implementation framework action')","(0.4242424242424242, 'convention protocols d capacity building activities implementation')","(0.3355704697986577, 'protocol submitted executive secretary noting appreciation efforts various parties national regional international organizations contributed progress')","(0.32330827067669177, 'implementation protocol invites parties governments relevant organizations position so provide additional financial technical support')","(0.3978494623655914, 'promote synergies especially capacity building activities carried convention decides maintain')","(0.375, 'convention protocols annexed decision xiii conference parties see united')","(0.3928571428571429, 'detection identification development identification identification lmos capacity building laboratories reference')","(0.3513513513513513, 'organizations training sampling detection established detection materials sampling detection identification development identification identification lmos capacity building laboratories')","(0.36627906976744184, 'organizations training sampling detection established detection materials sampling detection identification development identification identification lmos capacity building')","(0.38211382113821135, 'implementation convention protocols annexed decision xiii conference parties see united nations general assembly resolution')","(0.37735849056603776, 'actions plans broader national development strategies')","(0.4226804123711341, 'prevent penalize lmos illegal transboundary movements cbd cp mop dec viii page')","(0.36585365853658536, 'protocol adopted decision bs vi invites parties governments relevant organizations')"
"Dec 5, 1988 Deferred Nomination Spanish Town Jamaica","(0.3013698630136986, 'following nomination n spanish town n rev n jamaica')","(0.25806451612903225, 'n spanish town n rev n jamaica n committee decided defer inscription property world heritage list')","(0.3513513513513513, 'conservation policy historic centre n')","(0.2831858407079646, 'enable competent authorities refine protection plan define principles overall conservation policy historic centre')","(0.2962962962962963, 'following nomination n spanish town n rev n')","(0.22580645161290325, 'defer inscription property world heritage list enable competent authorities refine protection plan define principles overall')","(0.33333333333333337, 'heritage list enable competent')","(0.32727272727272727, 'defer inscription following nomination n spanish town n')","(0.30379746835443033, 'protection plan define principles overall conservation policy historic centre n')","(0.3191489361702128, 'principles overall conservation policy historic')","(0.3035714285714286, 'list enable competent authorities refine protection plan')","(0.3035714285714286, 'following nomination n spanish town n rev n jamaica n committee decided defer inscription')","(0.28682170542635654, 'n spanish town n rev n jamaica n committee decided defer inscription property world heritage list')","(0.24390243902439024, 'defer inscription property world heritage list enable competent authorities refine')","(0.31666666666666665, 'following nomination n spanish town n rev n')","(0.30000000000000004, 'protection plan define principles overall conservation policy historic')","(0.31506849315068497, 'authorities refine protection plan define principles overall conservation')","(0.3013698630136986, 'authorities refine protection plan define principles overall conservation')","(0.3620689655172413, 'enable competent authorities refine protection plan define')","(0.30000000000000004, 'authorities refine protection plan define principles overall conservation policy')","(0.28787878787878785, 'following nomination n spanish town n rev n jamaica n')","(0.39344262295081966, 'refine protection plan define principles overall conservation')","(0.31896551724137934, 'decided defer inscription following nomination n spanish town n rev n jamaica n committee decided')","(0.26956521739130435, 'b furthermore committee decided defer inscription following nomination n spanish town n rev n')","(0.3125, 'protection plan define principles overall conservation policy historic centre n')","(0.3246753246753247, 'enable competent authorities refine protection plan define principles overall')","(0.33333333333333337, 'defer inscription following nomination n spanish town n rev n')","(0.30281690140845074, 'property world heritage list enable competent authorities refine protection plan define principles overall conservation policy historic centre')","(0.28888888888888886, 'property world heritage list enable competent authorities refine protection plan define principles overall conservation policy historic')","(0.31304347826086953, 'enable competent authorities refine protection plan define principles overall conservation policy historic centre n')","(0.33333333333333337, 'define principles overall conservation policy historic')","(0.26415094339622647, 'enable competent authorities refine protection plan define principles overall conservation policy historic')","(0.3258426966292135, 'authorities refine protection plan define principles overall conservation policy historic')"
"Dec 5, 1988 Inscription Archaeological site of Epidaurus Greece","(0.28767123287671237, 'iv vi n stated criterion ii also justified view')","(0.29032258064516125, 'archaeological site epidaurus n n greece n c ii iii iv vi n stated criterion ii')","(0.3125, 'criterion ii also justified view')","(0.25609756097560976, 'archaeological site epidaurus n n greece n c ii iii iv vi n')","(0.2962962962962963, 'n stated criterion ii also justified view influence')","(0.27419354838709675, 'n stated criterion ii also justified view influence tholos epidaurus development architecture ornamentation corynthian style')","(0.4, 'epidaurus n n greece')","(0.2948717948717948, 'tholos epidaurus development architecture ornamentation corynthian style greek')","(0.28409090909090906, 'tholos epidaurus development architecture ornamentation corynthian style greek roman art')","(0.3571428571428571, 'ornamentation corynthian style greek roman')","(0.288135593220339, 'architecture ornamentation corynthian style greek roman art')","(0.3035714285714286, 'n c ii iii iv vi n stated criterion ii also justified view influence')","(0.2790697674418605, 'n greece n c ii iii iv vi n stated criterion ii also justified view influence')","(0.23958333333333337, 'also justified view influence tholos epidaurus development architecture ornamentation corynthian')","(0.30000000000000004, 'iv vi n stated criterion ii also justified')","(0.2816901408450704, 'development architecture ornamentation corynthian style greek roman art')","(0.323943661971831, 'also justified view influence tholos epidaurus development architecture')","(0.288135593220339, 'criterion ii also justified view influence tholos epidaurus')","(0.32835820895522383, 'development architecture ornamentation corynthian style greek roman')","(0.27586206896551724, 'view influence tholos epidaurus development architecture ornamentation corynthian style')","(0.26041666666666663, 'also justified view influence tholos epidaurus development architecture ornamentation corynthian')","(0.32835820895522383, 'development architecture ornamentation corynthian style greek roman')","(0.25, 'n stated criterion ii also justified view influence tholos epidaurus development architecture ornamentation corynthian style')","(0.25217391304347825, 'archaeological site epidaurus n n greece n c ii iii iv vi n stated')","(0.30000000000000004, 'n stated criterion ii also justified view influence tholos epidaurus')","(0.28125, 'iv vi n stated criterion ii also justified view')","(0.3763440860215054, 'view influence tholos epidaurus development architecture ornamentation corynthian style greek')","(0.2962962962962963, 'ii iii iv vi n stated criterion ii also justified view influence tholos epidaurus development architecture ornamentation')","(0.3384615384615385, 'n stated criterion ii also justified view influence tholos epidaurus development architecture ornamentation corynthian style greek')","(0.2991452991452992, 'ii also justified view influence tholos epidaurus development architecture ornamentation corynthian style greek roman')","(0.3538461538461538, 'epidaurus development architecture ornamentation corynthian style')","(0.24742268041237114, 'iii iv vi n stated criterion ii also justified view influence tholos')","(0.2727272727272727, 'iv vi n stated criterion ii also justified view influence')"
"Dec 5, 1988 Inscription Archaeological sites of Bat, AlKhutm and AlAyn Oman","(0.23287671232876717, 'archaeological sites bat al khutm al ayn n n')","(0, '')","(0.25806451612903225, 'oman n c iii iv')","(0.30487804878048785, 'archaeological sites bat al khutm al ayn n n oman n c iii')","(0.2592592592592593, 'ayn n n oman n c iii iv')","(0.2222222222222222, 'archaeological sites bat al khutm al ayn n n oman n c iii iv n')","(0.2666666666666667, 'al ayn n n')","(0.26, 'khutm al ayn n n oman n c')","(0.29230769230769227, 'archaeological sites bat al khutm al ayn n n oman')","(0.2592592592592593, 'n n oman n c')","(0.28, 'khutm al ayn n n oman n')","(0.2053571428571429, 'archaeological sites bat al khutm al ayn n n oman n c iii iv')","(0, '')","(0.2432432432432432, 'archaeological sites bat al khutm al ayn n n oman')","(0.23333333333333328, 'archaeological sites bat al khutm al ayn n')","(0.25, 'archaeological sites bat al khutm al ayn n')","(0.25373134328358204, 'archaeological sites bat al khutm al ayn n')","(0.27083333333333337, 'archaeological sites bat al khutm al ayn n')","(0.25, 'al ayn n n oman n c')","(0.2295081967213115, 'bat al khutm al ayn n n oman n')","(0.21212121212121215, 'archaeological sites bat al khutm al ayn n n oman')","(0.24489795918367352, 'ayn n n oman n c iii')","(0.25, 'archaeological sites bat al khutm al ayn n n oman n c iii iv n')","(0.26086956521739135, 'archaeological sites bat al khutm al ayn n n oman n c iii iv')","(0.25, 'archaeological sites bat al khutm al ayn n n oman')","(0.21875, 'archaeological sites bat al khutm al ayn n n')","(0.22666666666666668, 'khutm al ayn n n oman n c iii iv')","(0, '')","(0, '')","(0.2376237623762376, 'archaeological sites bat al khutm al ayn n n oman n c iii iv')","(0.2777777777777778, 'al ayn n n oman n')","(0.20618556701030932, 'archaeological sites bat al khutm al ayn n n oman n c')","(0.2727272727272727, 'archaeological sites bat al khutm al ayn n n oman')"
"Dec 5, 1988 Inscription Convent Ensemble of San Francisco de Lima Peru","(0.31506849315068497, 'convent ensemble san francisco de lima n n peru')","(0, '')","(0.33333333333333337, 'convent ensemble san francisco de')","(0.2804878048780488, 'convent ensemble san francisco de lima n n peru n c ii iv')","(0.37037037037037035, 'convent ensemble san francisco de lima n n')","(0, '')","(0.26315789473684215, 'francisco de lima n')","(0.26, 'convent ensemble san francisco de lima n n')","(0.2615384615384615, 'convent ensemble san francisco de lima n n peru n')","(0.37037037037037035, 'lima n n peru n')","(0.30000000000000004, 'convent ensemble san francisco de lima n')","(0.2589285714285714, 'convent ensemble san francisco de lima n n peru n c ii iv n')","(0, '')","(0.2432432432432432, 'convent ensemble san francisco de lima n n peru n')","(0.2666666666666667, 'convent ensemble san francisco de lima n n')","(0.2666666666666667, 'san francisco de lima n n peru n')","(0.28358208955223885, 'convent ensemble san francisco de lima n n')","(0.29166666666666663, 'convent ensemble san francisco de lima n n')","(0.275, 'lima n n peru n c ii')","(0.24590163934426235, 'convent ensemble san francisco de lima n n peru')","(0.31818181818181823, 'convent ensemble san francisco de lima n n peru n')","(0.36734693877551017, 'convent ensemble san francisco de lima n')","(0, '')","(0.22608695652173916, 'convent ensemble san francisco de lima n n peru n c ii iv n')","(0.275, 'convent ensemble san francisco de lima n n peru n')","(0.359375, 'convent ensemble san francisco de lima n n peru')","(0.3466666666666667, 'convent ensemble san francisco de lima n n peru n')","(0, '')","(0, '')","(0.29702970297029707, 'convent ensemble san francisco de lima n n peru n c ii iv n')","(0.25, 'ensemble san francisco de lima n')","(0.25773195876288657, 'convent ensemble san francisco de lima n n peru n c ii')","(0.25757575757575757, 'convent ensemble san francisco de lima n n peru n')"
"Dec 5, 1983 Updated Operational Guidelines","(0.30434782608695654, 'documentation submitted support nominations architectural ensembles cultural areas committee')","(0.27329192546583847, 'documentation submitted support nominations architectural ensembles cultural areas committee asked secretariat insert description documentation paragraph revised')","(0.37142857142857144, 'committee took note updated version')","(0.303030303030303, 'icomos recommendations concerning documentation submitted support nominations architectural ensembles cultural areas committee asked')","(0.36170212765957444, 'recommendations concerning documentation submitted support nominations architectural ensembles')","(0.27450980392156865, 'documentation submitted support nominations architectural ensembles cultural areas committee asked secretariat insert description documentation paragraph')","(0.3142857142857143, 'operational guidelines document whc')","(0.36, 'recom xadmendations formulated bureau seventh session secretariat presented')","(0.34444444444444444, 'sixth sessions recom xadmendations formulated bureau seventh session secretariat presented')","(0.3137254901960784, 'addition accepted icomos recommendations concerning')","(0.2987012987012987, 'icomos recommendations concerning documentation submitted support nominations')","(0.3120567375886525, 'note updated version guidelines addition accepted icomos recommendations concerning documentation submitted support nominations architectural')","(0.31055900621118016, 'updated version guidelines addition accepted icomos recommendations concerning documentation submitted support nominations architectural ensembles cultural areas')","(0.30107526881720426, 'updated version operational guidelines revised november indicated committee changes revisions')","(0.32894736842105265, 'seventh session secretariat presented updated version operational guidelines')","(0.2833333333333333, 'changes revisions made committee took note updated version')","(0.33720930232558144, 'accepted icomos recommendations concerning documentation submitted support nominations')","(0.29333333333333333, 'cultural areas committee asked secretariat insert description documentation')","(0.3088235294117647, 'submitted support nominations architectural ensembles cultural areas')","(0.3076923076923077, 'wish operational guidelines document whc revised updated incorporate decisions')","(0.33333333333333337, 'updated version operational guidelines revised november indicated committee changes revisions')","(0.33870967741935487, 'sessions recom xadmendations formulated bureau seventh session')","(0.3377483443708609, 'icomos recommendations concerning documentation submitted support nominations architectural ensembles cultural areas committee asked secretariat insert')","(0.303448275862069, 'guidelines addition accepted icomos recommendations concerning documentation submitted support nominations architectural ensembles cultural areas')","(0.3211009174311926, 'recommendations concerning documentation submitted support nominations architectural ensembles cultural areas')","(0.3980582524271845, 'recommendations concerning documentation submitted support nominations architectural ensembles cultural')","(0.33333333333333337, 'updated version operational guidelines revised november indicated committee changes revisions')","(0.30409356725146197, 'updated version guidelines addition accepted icomos recommendations concerning documentation submitted support nominations architectural ensembles cultural areas committee')","(0.28859060402684567, 'formulated bureau seventh session secretariat presented updated version operational guidelines revised november indicated committee changes revisions')","(0.32638888888888884, 'icomos recommendations concerning documentation submitted support nominations architectural ensembles cultural areas committee asked secretariat')","(0.3653846153846154, 'bureau seventh session secretariat presented updated')","(0.29565217391304344, 'secretariat presented updated version operational guidelines revised november indicated committee changes revisions')","(0.3076923076923077, 'recom xadmendations formulated bureau seventh session secretariat presented updated version')"
"Dec 5, 1988 Inscription Early Christian and Byzantine monuments of Thessalonika Greece","(0.2465753424657534, 'byzantine monuments thessalonika n n greece n c ii')","(0, '')","(0.303030303030303, 'monuments thessalonika n n greece')","(0.23170731707317072, 'early christian byzantine monuments thessalonika n n greece n c ii iv n')","(0.2592592592592593, 'thessalonika n n greece n c ii iv')","(0, '')","(0.4, 'n n greece n')","(0.24, 'thessalonika n n greece n c ii iv')","(0.19999999999999996, 'byzantine monuments thessalonika n n greece n c ii iv')","(0.2727272727272727, 'monuments thessalonika n n greece')","(0.24, 'thessalonika n n greece n c ii')","(0, '')","(0, '')","(0.2702702702702703, 'early christian byzantine monuments thessalonika n n greece n c')","(0.23333333333333328, 'thessalonika n n greece n c ii iv')","(0.23333333333333328, 'early christian byzantine monuments thessalonika n n greece')","(0.22388059701492535, 'byzantine monuments thessalonika n n greece n c')","(0.20833333333333337, 'thessalonika n n greece n c ii iv')","(0.30000000000000004, 'thessalonika n n greece n c ii')","(0.2622950819672131, 'thessalonika n n greece n c ii iv n')","(0.24242424242424243, 'byzantine monuments thessalonika n n greece n c ii iv')","(0.24528301886792447, 'christian byzantine monuments thessalonika n n greece')","(0, '')","(0, '')","(0.21250000000000002, 'early christian byzantine monuments thessalonika n n greece n c')","(0.234375, 'byzantine monuments thessalonika n n greece n c ii')","(0.2666666666666667, 'byzantine monuments thessalonika n n greece n c ii iv')","(0, '')","(0, '')","(0, '')","(0.2777777777777778, 'greece n c ii iv n')","(0.24742268041237114, 'early christian byzantine monuments thessalonika n n greece n c ii iv')","(0.19696969696969702, 'early christian byzantine monuments thessalonika n n greece n c')"
"Dec 5, 1988 Donation for Use in the Preservation of the Great Wall China and Venice Italy","(0.31506849315068497, 'unesco november private association organized special cultural event the')","(0.25806451612903225, 'cultural event the return marco polo sum divided equally use preservation great wall china venice italy')","(0.3055555555555556, 'preservation great wall china venice')","(0.2717391304347826, 'divided equally use preservation great wall china venice italy two world heritage properties')","(0.3382352941176471, 'unesco november private association organized special cultural event')","(0.23728813559322037, 'approved sum two million french francs december donated unesco november private association organized special cultural')","(0.3076923076923077, 'special cultural event the')","(0.3076923076923077, 'preservation great wall china venice italy two world')","(0.29230769230769227, 'marco polo sum divided equally use preservation great wall china')","(0.30000000000000004, 'december donated unesco november private')","(0.29032258064516125, 'unesco november private association organized special cultural')","(0.3035714285714286, 'marco polo sum divided equally use preservation great wall china venice italy two world')","(0.2713178294573644, 'december donated unesco november private association organized special cultural event the return marco polo sum divided')","(0.23809523809523814, 'french francs december donated unesco november private association organized special')","(0.2833333333333333, 'preservation great wall china venice italy two world')","(0.2666666666666667, 'cultural event the return marco polo sum divided')","(0.26865671641791045, 'preservation great wall china venice italy two world')","(0.24137931034482762, 'two million french francs december donated unesco november')","(0.34426229508196726, 'donated unesco november private association organized special')","(0.34426229508196726, 'preservation great wall china venice italy two world heritage')","(0.30379746835443033, 'unesco november private association organized special cultural event the return')","(0.3114754098360656, 'november private association organized special cultural event')","(0.25, 'marco polo sum divided equally use preservation great wall china venice italy two world heritage')","(0.28695652173913044, 'marco polo sum divided equally use preservation great wall china venice italy two world')","(0.275, 'cultural event the return marco polo sum divided equally use')","(0.33333333333333337, 'unesco november private association organized special cultural event the')","(0.28205128205128205, 'two million french francs december donated unesco november private association')","(0.28148148148148144, 'cultural event the return marco polo sum divided equally use preservation great wall china venice italy two')","(0.27692307692307694, 'marco polo sum divided equally use preservation great wall china venice italy two world heritage properties')","(0.26732673267326734, 'event the return marco polo sum divided equally use preservation great wall china venice')","(0.34883720930232553, 'divided equally use preservation great wall')","(0.28865979381443296, 'november private association organized special cultural event the return marco polo sum')","(0.2816901408450704, 'approved sum two million french francs december donated unesco november')"
