,Convention on Wetlands of International Importance especially as Waterfowl Habitat,Nagoya Protocol on Access to Genetic Resources and their Fair and Equitable Sharing of Benefits Arising from their Utilization to the Convention on Biological Diversity,Convention on Biological Diversity,"Agreement on the Conservation of Small Cetaceans of the Baltic, North East Atlantic, Irish and North Seas",Convention on the Conservation of Migratory Species of Wild Animals,Bamako Convention on the Ban of the Import into Africa and the Control of Transboundary Movement and Management of Hazardous Wastes within Africa,Paris Agreement,United Nations Framework Convention on Climate Change,Kyoto Protocol to the United Nations Framework Convention on Climate Change,Minamata Convention on Mercury,Stockholm Convention on Persistent Organic Pollutants,Rotterdam Convention on the Prior Informed Consent Procedure for Certain Hazardous Chemicals and Pesticides in International Trade,"United Nations Convention to Combat Desertification in those Countries Experiencing Serious Drought and/or Desertification, particulary in Africa",Basel Convention on the Control of Transboundary Movements of Hazardous Wastes and their Disposal,Agreement on the Conservation of African-Eurasian Migratory Waterbirds,Cartagena Protocol on Biosafety to the Convention on Biological Diversity,Framework Convention on the Protection and Sustainable Development of the Carpathians,Montreal Protocol on Substances that Deplete the Ozone Layer,Vienna Convention for the Protection of the Ozone Layer,International Treaty on Plant Genetic Resources for Food and Agriculture,Convention on International Trade in Endangered Species of Wild Fauna and Flora,Convention for the Protection of the Mediterranean Sea against Pollution,"Protocol concerning cooperation in preventing pollution from ships and, in cases of emergency combating pollution of the Mediterranean Sea",Protocol for the protection of the Mediterranean Sea against pollution resulting from exploration and exploitation of the continental shelf and the seabed and its subsoil,Protocol Concerning Specially Protected Areas and Biological Diversity in the Mediterranean,Convention concerning the Protection of the World Cultural and Natural Heritage,Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol concerning Pollution from Land-Based sources and activities to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol Concerning Specially Protected Areas and Wildlife to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Convention for Co-operation in the Protection and Development of the Marine and Coastal Environment of the West and Central African Region,Agreement on the Conservation of European Bats,Protocol on the Prevention of Pollution of the Mediterranean Sea by Transboundary Movements of Hazardous Wastes and their Disposal,Protocol for the Protection of the Mediterranean Sea against Pollution from Land-Based Sources
"Nov 23, 1998 Decision X23 Compliance with the Montreal Protocol by Estonia","(0.36250000000000004, 'federation year limited international availability halon sources closely monitor')","(0.282258064516129, 'party protocol and reported positive consumption odp tonnes annex b substances none essential uses exempted parties')","(0.36363636363636365, 'consistent item c indicative list')","(0.3305785123966942, 'assistance requirements receive international assistance enable meet commitments accordance item indicative list measures')","(0.33333333333333337, 'consequence estonia non compliance control obligations articles montreal')","(0.28057553956834536, 'degree consistent relevant assistance requirements receive international assistance enable meet commitments accordance item indicative list')","(0.38095238095238093, 'parties decided dec x')","(0.3421052631578947, 'annually demonstrating decrease imports consumption estonia continue treated')","(0.34328358208955223, 'party protocol and reported positive consumption odp tonnes annex b')","(0.3571428571428571, 'estonia commits reduce consumption january')","(0.3389830508474576, 'estonia decreased consumption steadily estimated odp tonnes')","(0.32799999999999996, 'party good standing regard estonia should degree consistent relevant assistance requirements receive international assistance')","(0.30612244897959184, 'estonia decreased consumption steadily estimated odp tonnes tonnes significant reduction clear demonstration estonia determination achieve complete')","(0.3411764705882353, 'based commitments noted continues report data annually demonstrating decrease imports')","(0.33333333333333337, 'decrease imports consumption estonia continue treated manner party')","(0.3571428571428571, 'montreal protocol estonia decreased consumption steadily estimated odp')","(0.32835820895522383, 'closure cfc halon production capacity major source russian')","(0.44285714285714284, 'montreal protocol estonia decreased consumption steadily estimated odp')","(0.3846153846153846, 'expected closure cfc halon production capacity major')","(0.36250000000000004, 'implementation committee parties time estonia comes compliance note appreciation')","(0.3522727272727273, 'receive international assistance enable meet commitments accordance item indicative list')","(0.38, 'cfc halon production capacity major source russian')","(0.3017241379310345, 'critical uses parties note actions made urgent due expected closure cfc halon production capacity major')","(0.3416666666666667, 'control obligations articles montreal protocol estonia also expresses belief situation continue least year necessitating')","(0.32499999999999996, 'parties caution estonia accordance item b indicative list measures event')","(0.35, 'implementation committee parties time estonia comes compliance note appreciation')","(0.33333333333333337, 'consumption steadily estimated odp tonnes tonnes significant reduction clear demonstration')","(0.2962962962962963, 'uses parties note actions made urgent due expected closure cfc halon production capacity major source russian federation')","(0.29861111111111116, 'coming compliance montreal protocol estonia decreased consumption steadily estimated odp tonnes tonnes significant reduction clear demonstration')","(0.3203125, 'comes compliance note appreciation estonia significant strides coming compliance montreal protocol estonia decreased consumption')","(0.39622641509433965, 'decrease imports consumption estonia continue treated')","(0.28865979381443296, 'tenth meeting parties decided dec x note estonia acceded montreal protocol october')","(0.34523809523809523, 'montreal protocol estonia decreased consumption steadily estimated odp tonnes tonnes')"
"Nov 24, 1978 Determination of the amount of the contributions to the World Heritage Fund in accordance with the provisions of Article","(0.3589743589743589, 'convention would fixed contribution states parties regular budget organization')","(0.28873239436619713, 'general assembly considered item agenda decided unanimously amount contribution foreseen article paragraph convention would fixed contribution')","(0.40476190476190477, 'convention would fixed contribution states')","(0.3119266055045872, 'regular budget organization reply question raised one delegates deputy assistant director general operational')","(0.36923076923076925, 'convention would fixed contribution states parties regular budget')","(0.2764227642276422, 'culture communication explained amounts contributions world heritage fund indicated annex document cc conf calculated basis')","(0.3142857142857143, 'parties regular budget organization')","(0.3466666666666667, 'contribution foreseen article paragraph convention would fixed contribution')","(0.32978723404255317, 'unanimously amount contribution foreseen article paragraph convention would fixed contribution')","(0.4, 'article paragraph convention would fixed')","(0.33333333333333337, 'article paragraph convention would fixed contribution states')","(0.2649572649572649, 'culture communication explained amounts contributions world heritage fund indicated annex document cc conf calculated')","(0.2928571428571428, 'contribution foreseen article paragraph convention would fixed contribution states parties regular budget organization reply question raised')","(0.27472527472527475, 'ceiling million adopted general conference amounts therefore provisional subject adjustment')","(0.2857142857142857, 'regular budget organization reply question raised one delegates')","(0.33333333333333337, 'contribution foreseen article paragraph convention would fixed contribution')","(0.3012048192771084, 'operational activities sector culture communication explained amounts contributions')","(0.33333333333333337, 'director general operational activities sector culture communication explained')","(0.4, 'paragraph convention would fixed contribution states parties')","(0.30487804878048785, 'contribution foreseen article paragraph convention would fixed contribution states')","(0.3111111111111111, 'contribution foreseen article paragraph convention would fixed contribution states parties')","(0.3448275862068966, 'contributions world heritage fund indicated annex document')","(0.2913385826771654, 'foreseen article paragraph convention would fixed contribution states parties regular budget organization reply question raised')","(0.3076923076923077, 'assistant director general operational activities sector culture communication explained amounts contributions world heritage fund')","(0.2666666666666667, 'sector culture communication explained amounts contributions world heritage fund indicated')","(0.3717948717948718, 'convention would fixed contribution states parties regular budget organization')","(0.3214285714285714, 'convention would fixed contribution states parties regular budget organization reply')","(0.26973684210526316, 'agenda decided unanimously amount contribution foreseen article paragraph convention would fixed contribution states parties regular budget organization')","(0.27464788732394363, 'general assembly considered item agenda decided unanimously amount contribution foreseen article paragraph convention would fixed contribution')","(0.32456140350877194, 'convention would fixed contribution states parties regular budget organization reply question raised one delegates')","(0.3529411764705882, 'explained amounts contributions world heritage fund')","(0.2831858407079646, 'provisional budgetary ceiling million adopted general conference amounts therefore provisional subject adjustment')","(0.34444444444444444, 'sector culture communication explained amounts contributions world heritage fund indicated')"
"Nov 24, 1986 Adoption of the Agenda","(0, '')","(0, '')","(0.19512195121951215, 'committee adopted agenda meeting document')","(0, '')","(0.20370370370370372, 'committee adopted agenda meeting document cc conf n')","(0, '')","(0.29032258064516125, 'adopted agenda meeting document')","(0.21568627450980393, 'committee adopted agenda meeting document cc conf n')","(0, '')","(0.2682926829268293, 'committee adopted agenda meeting document')","(0.21999999999999997, 'adopted agenda meeting document cc conf n')","(0, '')","(0, '')","(0, '')","(0.16666666666666663, 'committee adopted agenda meeting document cc conf n')","(0.19999999999999996, 'committee adopted agenda meeting document cc conf n')","(0.26865671641791045, 'committee adopted agenda meeting document cc conf n')","(0.17647058823529416, 'committee adopted agenda meeting document cc conf n')","(0.22448979591836737, 'committee adopted agenda meeting document cc conf')","(0, '')","(0, '')","(0.22448979591836737, 'adopted agenda meeting document cc conf n')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0.18181818181818177, 'committee adopted agenda meeting document cc')","(0, '')","(0, '')"
"Nov 23, 1998 Decision X6 Essentialuse nominations for nonArticle 5 Parties for controlled substances for 1999 and 2000","(0.2763157894736842, 'depleted time safe alternatives implemented remaining essential uses approve')","(0.2763157894736842, 'tonnes allowance depleted time safe alternatives implemented remaining essential uses approve authorization secretariat consultation technology economic')","(0.34693877551020413, 'consultation technology economic assessment panel')","(0.2991452991452992, 'economic assessment panel technical options committees levels production consumption necessary satisfy essential uses')","(0.33333333333333337, 'levels production consumption necessary satisfy essential uses cfc')","(0.30597014925373134, 'uses approve authorization secretariat consultation technology economic assessment panel emergency uses tonnes cfc torpedo maintenance')","(0.38095238095238093, 'parties decided dec x')","(0.3382352941176471, 'note appreciation excellent work done technology economic assessment')","(0.3132530120481928, 'methyl chloroform authorized united states previous meetings parties made available')","(0.32499999999999996, 'economic assessment panel emergency uses')","(0.31034482758620685, 'technology economic assessment panel emergency uses tonnes')","(0.2764227642276422, 'protection authorized specified annex report tenth meeting parties subject conditions established meeting parties paragraph')","(0.2828947368421053, 'tonnes allowance depleted time safe alternatives implemented remaining essential uses approve authorization secretariat consultation technology economic')","(0.3152173913043478, 'panel technical options committees levels production consumption necessary satisfy essential')","(0.3026315789473685, 'secretariat consultation technology economic assessment panel emergency uses')","(0.308641975308642, 'essential uses approve authorization secretariat consultation technology economic')","(0.31343283582089554, 'material halon fire protection authorized specified annex report')","(0.34426229508196726, 'odp weighted tonnes allowance depleted time safe alternatives')","(0.368421052631579, 'material halon fire protection authorized specified annex')","(0.34615384615384615, 'submitted essential use nomination poland quantities approved paragraph future')","(0.31818181818181823, 'cardiovascular surgical material halon fire protection authorized specified annex report')","(0.34545454545454546, 'halon fire protection authorized specified annex report')","(0.34328358208955223, 'uses approve authorization secretariat consultation technology economic assessment panel emergency uses tonnes cfc torpedo maintenance')","(0.30081300813008127, 'protection authorized specified annex report tenth meeting parties subject conditions established meeting parties paragraph')","(0.26249999999999996, 'consumption necessary satisfy essential uses cfc cfc cfc cfc metered')","(0.3142857142857143, 'material halon fire protection authorized specified annex report tenth')","(0.30000000000000004, 'depleted time safe alternatives implemented remaining essential uses approve authorization')","(0.28888888888888886, 'tenth meeting parties decided dec x note appreciation excellent work done technology economic assessment panel technical options')","(0.2846715328467153, 'fire protection authorized specified annex report tenth meeting parties subject conditions established meeting parties paragraph decision')","(0.3257575757575758, 'tonnes allowance depleted time safe alternatives implemented remaining essential uses approve authorization secretariat consultation')","(0.34615384615384615, 'assessment panel technical options committees levels')","(0.27835051546391754, 'tenth meeting parties decided dec x note appreciation excellent work done technology')","(0.3291139240506329, 'fire protection authorized specified annex report tenth meeting parties subject')"
"Nov 23, 1998 Decision X7 Halonmanagement strategies","(0.3033707865168539, 'panel identifies complete elimination destruction halon environmentally beneficial option')","(0.2816901408450704, 'dec x noting executive summary report scientific assessment panel identifies complete elimination destruction halon environmentally beneficial')","(0.3191489361702128, 'halon environmentally beneficial option enhance')","(0.3214285714285714, 'storage management destruction halons request technology economic assessment panel update assessment future need')","(0.33333333333333337, 'concludes definition non critical uses halon decommissioned taking')","(0.29104477611940294, 'operations request parties develop submit ozone secretariat national regional strategy management halons including emissions reduction')","(0.38095238095238093, 'parties decided dec x')","(0.36363636363636365, 'taking account impact ozone layer climate change global')","(0.33684210526315794, 'national regional strategy management halons including emissions reduction ultimate elimination')","(0.3571428571428571, 'reduction ultimate elimination use request')","(0.3220338983050848, 'request technology economic assessment panel report matters')","(0.28888888888888886, 'report scientific assessment panel identifies complete elimination destruction halon environmentally beneficial option enhance recovery')","(0.30281690140845074, 'dec x noting executive summary report scientific assessment panel identifies complete elimination destruction halon environmentally beneficial')","(0.29032258064516125, 'critical halon installations equipment taking account assessment availability halons critical')","(0.3466666666666667, 'assessment availability halons critical uses promoting appropriate measures')","(0.30000000000000004, 'complete elimination destruction halon environmentally beneficial option enhance')","(0.31506849315068497, 'decommissioning non critical halon installations equipment taking account')","(0.37681159420289856, 'environmentally beneficial option enhance recovery ozone layer noting')","(0.42307692307692313, 'environment health taking account impact ozone layer')","(0.3493975903614458, 'national regional strategy management halons including emissions reduction ultimate')","(0.3369565217391305, 'ozone secretariat national regional strategy management halons including emissions reduction')","(0.38888888888888884, 'complete elimination destruction halon environmentally beneficial option')","(0.29600000000000004, 'parties consider issues as discouraging use halons new installations equipment encouraging use halon substitutes replacements')","(0.26771653543307083, 'secretariat national regional strategy management halons including emissions reduction ultimate elimination use request parties')","(0.27835051546391754, 'equipment encouraging use halon substitutes replacements acceptable standpoint environment health')","(0.323943661971831, 'decision ix concludes definition non critical uses halon decommissioned')","(0.38144329896907214, 'panel identifies complete elimination destruction halon environmentally beneficial option enhance')","(0.31543624161073824, 'dec x noting executive summary report scientific assessment panel identifies complete elimination destruction halon environmentally beneficial option')","(0.30201342281879195, 'summary report scientific assessment panel identifies complete elimination destruction halon environmentally beneficial option enhance recovery ozone')","(0.3515625, 'decommissioning non critical halon installations equipment taking account assessment availability halons critical uses promoting')","(0.3571428571428571, 'management halons including emissions reduction ultimate')","(0.28037383177570097, 'strategy management halons including emissions reduction ultimate elimination use request parties operating')","(0.3052631578947368, 'complete elimination destruction halon environmentally beneficial option enhance recovery ozone')"
"Nov 24, 1986 Date and Place of the Eleventh Session of the World Heritage Committee","(0.1917808219178082, 'committee decided hold session unesco headquarters paris december n')","(0, '')","(0.2894736842105263, 'hold session unesco headquarters paris')","(0, '')","(0.23076923076923073, 'committee decided hold session unesco headquarters paris december')","(0, '')","(0.31034482758620685, 'headquarters paris december n')","(0.23076923076923073, 'committee decided hold session unesco headquarters paris december')","(0, '')","(0.25, 'decided hold session unesco headquarters')","(0.2142857142857143, 'committee decided hold session unesco headquarters paris')","(0, '')","(0, '')","(0, '')","(0.19999999999999996, 'committee decided hold session unesco headquarters paris december')","(0.18461538461538463, 'committee decided hold session unesco headquarters paris december')","(0.17910447761194026, 'committee decided hold session unesco headquarters paris december')","(0.29230769230769227, 'committee decided hold session unesco headquarters paris december')","(0.2545454545454545, 'decided hold session unesco headquarters paris december')","(0.20895522388059706, 'committee decided hold session unesco headquarters paris december n')","(0, '')","(0.22448979591836737, 'hold session unesco headquarters paris december n')","(0, '')","(0, '')","(0, '')","(0.20895522388059706, 'committee decided hold session unesco headquarters paris december n')","(0, '')","(0, '')","(0, '')","(0, '')","(0.31999999999999995, 'committee decided hold session unesco headquarters')","(0, '')","(0, '')"
"Nov 23, 1998 Decision X28 Compliance with the Montreal Protocol by Uzbekistan","(0.3448275862068966, 'uzbekistan continue receive international assistance enable meet commitments accordance')","(0.27007299270072993, 'montreal protocol uzbekistan also expresses belief situation may continue least year necessitating annual review implementation committee')","(0.36363636363636365, 'consistent item c indicative list')","(0.32727272727272727, 'decrease imports consumption uzbekistan continue treated manner party good standing regard uzbekistan continue')","(0.3142857142857143, 'implementation committee parties time uzbekistan comes compliance note')","(0.27142857142857146, 'coming compliance montreal protocol decreasing consumption steadily estimated tonnes tonnes country programme shows determination commitment')","(0.3928571428571429, 'parties happy see uzbekistan')","(0.36764705882352944, 'tonnes tonnes country programme shows determination commitment phase')","(0.34065934065934067, 'montreal protocol decreasing consumption steadily estimated tonnes tonnes country programme')","(0.40476190476190477, 'downward momentum consumption order ensure')","(0.32727272727272727, 'shows determination commitment phase annex b substances')","(0.3203125, 'note uzbekistan country programme includes commitment reduce consumption cfcs completely reduce consumption carbon tetrachloride')","(0.2945736434108527, 'order ensure meets commitment phase out annex b substances year regard tenth meeting parties happy see')","(0.2954545454545454, 'receive international assistance enable meet commitments accordance item indicative list')","(0.29333333333333333, 'exempted parties consequence uzbekistan non compliance obligations articles')","(0.36986301369863017, 'montreal protocol decreasing consumption steadily estimated tonnes tonnes')","(0.32894736842105265, 'uzbekistan continue receive international assistance enable meet commitments')","(0.5, 'montreal protocol uzbekistan also expresses belief situation may')","(0.3584905660377359, 'licensing quota system control import ozone depleting')","(0.3614457831325302, 'receive international assistance enable meet commitments accordance item indicative')","(0.3586956521739131, 'uzbekistan continue receive international assistance enable meet commitments accordance item')","(0.3623188405797102, 'reduce consumption carbon tetrachloride completely reduce consumption')","(0.3385826771653543, 'protocol decreasing consumption steadily estimated tonnes tonnes country programme shows determination commitment phase annex b')","(0.31304347826086953, 'party protocol and reported positive consumption odp tonnes annex annex b substances none essential')","(0.30000000000000004, 'dec x note uzbekistan ratified montreal protocol may ratified london')","(0.3563218390804598, 'consequence uzbekistan non compliance obligations articles montreal protocol uzbekistan')","(0.32183908045977017, 'compliance note appreciation fact uzbekistan made significant strides coming compliance')","(0.2962962962962963, 'article party protocol and reported positive consumption odp tonnes annex annex b substances none essential uses exempted')","(0.29230769230769227, 'article party protocol and reported positive consumption odp tonnes annex annex b substances none essential uses')","(0.33870967741935487, 'none essential uses exempted parties consequence uzbekistan non compliance obligations articles montreal protocol uzbekistan')","(0.37777777777777777, 'measures event country fails meet commitments')","(0.36283185840707965, 'protocol decreasing consumption steadily estimated tonnes tonnes country programme shows determination commitment')","(0.3205128205128205, 'protocol may ratified london copenhagen amendments june country classified non')"
"Nov 24, 1986 Deferred Nomination Brioni National Park and Commemorative Sites Yugoslavia","(0.26027397260273977, 'brioni national park commemorative sites n n yugoslavia n')","(0, '')","(0.375, 'brioni national park commemorative sites')","(0, '')","(0.2545454545454545, 'brioni national park commemorative sites n n yugoslavia')","(0, '')","(0.2692307692307693, 'park commemorative sites n')","(0.3090909090909091, 'brioni national park commemorative sites n n yugoslavia')","(0, '')","(0.3142857142857143, 'national park commemorative sites n')","(0.28, 'park commemorative sites n n yugoslavia n')","(0, '')","(0, '')","(0, '')","(0.25, 'brioni national park commemorative sites n n yugoslavia')","(0.19999999999999996, 'brioni national park commemorative sites n n yugoslavia')","(0.25373134328358204, 'brioni national park commemorative sites n n yugoslavia')","(0.2545454545454545, 'brioni national park commemorative sites n n yugoslavia')","(0.29166666666666663, 'national park commemorative sites n n yugoslavia')","(0.2786885245901639, 'brioni national park commemorative sites n n yugoslavia n')","(0, '')","(0.2857142857142857, 'park commemorative sites n n yugoslavia n')","(0, '')","(0, '')","(0, '')","(0.234375, 'brioni national park commemorative sites n n yugoslavia n')","(0, '')","(0, '')","(0, '')","(0, '')","(0.25, 'commemorative sites n n yugoslavia n')","(0, '')","(0, '')"
"Nov 24, 1986 Deferred Nomination Jerash Jordan","(0, '')","(0, '')","(0.16129032258064513, 'jerash n n jordan n')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0.18518518518518523, 'jerash n n jordan n')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')"
"Nov 23, 1998 Decision X25 Compliance with the Montreal Protocol by Lithuania","(0.35365853658536583, 'lithuania receive international assistance enable meet commitments accordance item')","(0.28358208955223885, 'annex b substances reported tonnes lithuania clear admitting substantial reason significant reduction consumption due economic turmoil')","(0.36363636363636365, 'consistent item c indicative list')","(0.31818181818181823, 'consumption tonnes consumption annex b substances reported tonnes lithuania clear admitting substantial reason')","(0.33766233766233766, 'submissions presentation implementation committee noted lithuania commits ban')","(0.3015873015873016, 'continue take place indeed lithuania country programme includes commitment make arrangements customs department ensure imports')","(0.38095238095238093, 'parties decided dec x')","(0.3666666666666667, 'parties shall consider measures consistent item c indicative')","(0.34782608695652173, 'continues report data annually demonstrating decrease imports consumption lithuania continue')","(0.3846153846153846, 'lithuania continue treated manner party')","(0.3448275862068966, 'tonnes consumption estimated odp tonnes consumption tonnes')","(0.3577235772357723, 'imports consumption lithuania continue treated manner party good standing regard lithuania receive international assistance')","(0.30281690140845074, 'submissions presentation implementation committee noted lithuania commits ban import cfc carbon tetrachloride methyl chloroform january reduce')","(0.3152173913043478, 'decreased consumption steadily estimated tonnes consumption estimated odp tonnes consumption')","(0.30666666666666664, 'allow continuous imports servicing existing refrigeration equipment parties')","(0.31666666666666665, 'montreal protocol hopeful country able achieve total phase')","(0.33766233766233766, 'lithuania receive international assistance enable meet commitments accordance')","(0.4655172413793104, 'montreal protocol hopeful country able achieve total phase')","(0.375, 'tonnes consumption tonnes consumption annex b substances')","(0.375, 'international assistance enable meet commitments accordance item indicative list')","(0.3548387096774194, 'lithuania receive international assistance enable meet commitments accordance item indicative')","(0.35820895522388063, 'compliance control obligations articles montreal protocol lithuania')","(0.3017241379310345, 'party protocol and reported positive consumption odp tonnes odp annex b substances none essential uses')","(0.32173913043478264, 'party protocol and reported positive consumption odp tonnes odp annex b substances none essential')","(0.3295454545454546, 'parties noted specifically rejected request lithuania allow continuous imports servicing')","(0.3421052631578947, 'respect non compliance however decision parties caution lithuania accordance')","(0.3411764705882353, 'consumption due economic turmoil taking place country review submissions presentation')","(0.3111111111111111, 'article party protocol and reported positive consumption odp tonnes odp annex b substances none essential uses exempted')","(0.29230769230769227, 'article party protocol and reported positive consumption odp tonnes odp annex b substances none essential uses')","(0.33333333333333337, 'reason significant reduction consumption due economic turmoil taking place country review submissions presentation implementation')","(0.39622641509433965, 'arrangements customs department ensure imports ceased')","(0.2989690721649485, 'chloroform use prior next meeting parties put place june requirement cease imports')","(0.3571428571428571, 'protocol three years ago decreased consumption steadily estimated tonnes consumption')"
"Nov 23, 1998 Decision X20 Compliance with the Montreal Protocol by Azerbaijan","(0.36250000000000004, 'federation year limited international availability halon sources closely monitor')","(0.26618705035971224, 'azerbaijan also expresses belief situation continue least year necessitating annual review implementation committee parties time azerbaijan')","(0.36363636363636365, 'consistent item c indicative list')","(0.3207547169811321, 'treated manner party good standing regard azerbaijan continue receive international assistance enable meet')","(0.3275862068965517, 'banked halon continuing critical uses parties note actions')","(0.2962962962962963, 'phase out ban january imports halons consider ban import ods based equipment measures listed paragraph')","(0.3846153846153846, 'import ods based equipment')","(0.34426229508196726, 'system managing banked halon continuing critical uses parties')","(0.3375, 'montreal protocol azerbaijan also expresses belief situation continue least year')","(0.35, 'azerbaijan continue treated manner party')","(0.32307692307692304, 'source russian federation year limited international availability')","(0.3412698412698413, 'consumption azerbaijan continue treated manner party good standing regard azerbaijan continue receive international assistance')","(0.3023255813953488, 'uses parties note actions made urgent due expected closure cfc halon production capacity major source russian')","(0.31818181818181823, 'azerbaijan non compliance control obligations articles montreal protocol azerbaijan also')","(0.3287671232876712, 'compliance control obligations articles montreal protocol azerbaijan also')","(0.32352941176470584, 'ratified montreal protocol london copenhagen amendments june country')","(0.32894736842105265, 'azerbaijan continue receive international assistance enable meet commitments')","(0.4347826086956522, 'montreal protocol azerbaijan also expresses belief situation continue')","(0.3846153846153846, 'expected closure cfc halon production capacity major')","(0.3614457831325302, 'receive international assistance enable meet commitments accordance item indicative')","(0.3586956521739131, 'azerbaijan continue receive international assistance enable meet commitments accordance item')","(0.38, 'cfc halon production capacity major source russian')","(0.3017241379310345, 'critical uses parties note actions made urgent due expected closure cfc halon production capacity major')","(0.33333333333333337, 'control obligations articles montreal protocol azerbaijan also expresses belief situation continue least year necessitating')","(0.3157894736842105, 'protocol ratified understanding parties note reviewing country programme submissions azerbaijan')","(0.3373493975903614, 'azerbaijan non compliance control obligations articles montreal protocol azerbaijan')","(0.31034482758620685, 'depleting alternatives quickly develop system managing banked halon continuing critical')","(0.2962962962962963, 'uses parties note actions made urgent due expected closure cfc halon production capacity major source russian federation')","(0.2777777777777778, 'obligations articles montreal protocol azerbaijan also expresses belief situation continue least year necessitating annual review implementation')","(0.319672131147541, 'source russian federation year limited international availability halon sources closely monitor progress azerbaijan regard')","(0.37777777777777777, 'measures event country fails meet commitments')","(0.30927835051546393, 'tax imports ozone depleting substances enable ensure meets year phase out ban')","(0.36111111111111116, 'protocol and reported positive consumption odp tonnes annex b substances')"
"Nov 23, 1998 Decision X21 Compliance with the Montreal Protocol by Belarus","(0.36170212765957444, 'international financing reduce national consumption responded request implementation committee')","(0.282258064516129, 'party protocol and reported positive consumption odp tonnes annex b substances none essential uses exempted parties')","(0.36363636363636365, 'consistent item c indicative list')","(0.3145161290322581, 'implementation committee november belarus announced recent adoption november resolution cabinet ministers committing belarus')","(0.33333333333333337, 'consumption responded request implementation committee twentieth meeting phase')","(0.2941176470588235, 'benchmarks demonstrating schedule coming compliance control obligations articles montreal protocol parties also note verbal presentation')","(0.38095238095238093, 'parties decided dec x')","(0.38983050847457623, 'belarus regulation phase out consumption annex b substances')","(0.3595505617977528, 'articles montreal protocol parties also note verbal presentation implementation committee')","(0.34090909090909094, 'imports consumption belarus continue treated')","(0.32307692307692304, 'continue receive international assistance enable meet commitments')","(0.3418803418803419, 'imports consumption belarus continue treated manner party good standing regard belarus continue receive international')","(0.31506849315068497, 'reduce national consumption responded request implementation committee twentieth meeting phase out plan specific benchmarks demonstrating schedule')","(0.3292682926829268, 'coming compliance control obligations articles montreal protocol parties also note')","(0.3833333333333333, 'phase out consumption annex b substances january however')","(0.31818181818181823, 'articles montreal protocol belarus also expresses belief situation')","(0.33333333333333337, 'phasing consumption refrigeration associated agriculture closely monitor progress')","(0.40909090909090906, 'articles montreal protocol belarus also expresses belief situation')","(0.35416666666666663, 'supply cfcs halons subject non compliance ceased')","(0.4, 'belarus noted may difficulty phasing consumption refrigeration associated agriculture')","(0.3707865168539326, 'belarus continue receive international assistance enable meet commitments accordance item')","(0.3538461538461538, 'compliance control obligations articles montreal protocol parties')","(0.32835820895522383, 'protocol parties also note verbal presentation implementation committee november belarus announced recent adoption november resolution')","(0.3416666666666667, 'control obligations articles montreal protocol belarus also expresses belief situation continue least year necessitating')","(0.3033707865168539, 'although belarus submitted list specific projects international financing reduce national')","(0.34042553191489366, 'international financing reduce national consumption responded request implementation committee')","(0.32291666666666663, 'phasing consumption refrigeration associated agriculture closely monitor progress belarus regard')","(0.30519480519480524, 'coming compliance control obligations articles montreal protocol parties also note verbal presentation implementation committee november belarus announced')","(0.3116883116883117, 'although belarus submitted list specific projects international financing reduce national consumption responded request implementation committee twentieth')","(0.31355932203389836, 'none essential uses exempted parties consequence belarus non compliance control obligations articles montreal protocol')","(0.39622641509433965, 'decrease imports consumption belarus continue treated')","(0.3214285714285714, 'note verbal presentation implementation committee november belarus announced recent adoption november resolution')","(0.36363636363636365, 'protocol parties also note verbal presentation implementation committee november belarus')"
