,Convention on Wetlands of International Importance especially as Waterfowl Habitat,Nagoya Protocol on Access to Genetic Resources and their Fair and Equitable Sharing of Benefits Arising from their Utilization to the Convention on Biological Diversity,Convention on Biological Diversity,"Agreement on the Conservation of Small Cetaceans of the Baltic, North East Atlantic, Irish and North Seas",Convention on the Conservation of Migratory Species of Wild Animals,Bamako Convention on the Ban of the Import into Africa and the Control of Transboundary Movement and Management of Hazardous Wastes within Africa,Paris Agreement,United Nations Framework Convention on Climate Change,Kyoto Protocol to the United Nations Framework Convention on Climate Change,Minamata Convention on Mercury,Stockholm Convention on Persistent Organic Pollutants,Rotterdam Convention on the Prior Informed Consent Procedure for Certain Hazardous Chemicals and Pesticides in International Trade,"United Nations Convention to Combat Desertification in those Countries Experiencing Serious Drought and/or Desertification, particulary in Africa",Basel Convention on the Control of Transboundary Movements of Hazardous Wastes and their Disposal,Agreement on the Conservation of African-Eurasian Migratory Waterbirds,Cartagena Protocol on Biosafety to the Convention on Biological Diversity,Framework Convention on the Protection and Sustainable Development of the Carpathians,Montreal Protocol on Substances that Deplete the Ozone Layer,Vienna Convention for the Protection of the Ozone Layer,International Treaty on Plant Genetic Resources for Food and Agriculture,Convention on International Trade in Endangered Species of Wild Fauna and Flora,Convention for the Protection of the Mediterranean Sea against Pollution,"Protocol concerning cooperation in preventing pollution from ships and, in cases of emergency combating pollution of the Mediterranean Sea",Protocol for the protection of the Mediterranean Sea against pollution resulting from exploration and exploitation of the continental shelf and the seabed and its subsoil,Protocol Concerning Specially Protected Areas and Biological Diversity in the Mediterranean,Convention concerning the Protection of the World Cultural and Natural Heritage,Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol concerning Pollution from Land-Based sources and activities to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol Concerning Specially Protected Areas and Wildlife to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Convention for Co-operation in the Protection and Development of the Marine and Coastal Environment of the West and Central African Region,Agreement on the Conservation of European Bats,Protocol on the Prevention of Pollution of the Mediterranean Sea by Transboundary Movements of Hazardous Wastes and their Disposal,Protocol for the Protection of the Mediterranean Sea against Pollution from Land-Based Sources
"May 30, 2016 Consultation with the Committee Administering the Mechanism for Promoting Implementation and Compliance of ","(0.30681818181818177, 'convention opportunity consulted context committee s development guidance implementation')","(0.295774647887324, 'group inviting comments thereon parties others finalizing guidance taking account comments received consideration possible adoption conference')","(0.4042553191489362, 'convention invites committee consider preparing')","(0.3142857142857143, 'comments received consideration possible adoption conference parties thirteenth meeting unep chw oewg inf')","(0.34246575342465757, 'convention opportunity consulted context committee s development guidance')","(0.32799999999999996, 'guidance implementation paragraphs article convention taking account comments received tenth meeting open ended working group')","(0.3870967741935484, 'parties thirteenth meeting unep')","(0.38961038961038963, 'guidance implementation paragraphs article convention taking account comments')","(0.3563218390804598, 'mechanism promoting implementation compliance basel convention open ended working group')","(0.4473684210526315, 'compliance basel convention open ended')","(0.368421052631579, 'article convention taking account comments received tenth')","(0.3161764705882353, 'paragraphs article convention invites committee consider preparing revised version guidance implementation paragraphs article convention')","(0.31645569620253167, 'implementation paragraphs article convention invites committee consider preparing revised version guidance implementation paragraphs article convention taking')","(0.32894736842105265, 'basel convention open ended working group welcomes work undertaken committee')","(0.3291139240506329, 'comments received consideration possible adoption conference parties thirteenth')","(0.32098765432098764, 'implementation paragraphs article convention invites committee consider preparing')","(0.34328358208955223, 'basel convention open ended working group welcomes work')","(0.28767123287671237, 'mechanism promoting implementation compliance basel convention open ended')","(0.4, 'basel convention open ended working group welcomes')","(0.3157894736842105, 'implementation compliance basel convention open ended working group welcomes')","(0.3421052631578947, 'convention taking account comments received tenth meeting open ended working')","(0.4285714285714286, 'convention invites committee consider preparing revised version')","(0.30666666666666664, 'implementation compliance basel convention opportunity consulted context committee s development guidance implementation paragraphs article convention')","(0.32558139534883723, 'oewg consultation committee administering mechanism promoting implementation compliance basel convention open ended working group')","(0.3052631578947368, 'article convention invites committee consider preparing revised version guidance implementation')","(0.34782608695652173, 'promoting implementation compliance basel convention opportunity consulted context committee')","(0.41414141414141414, 'convention opportunity consulted context committee s development guidance implementation paragraphs')","(0.3371428571428572, 'undertaken committee administering mechanism promoting implementation compliance basel convention opportunity consulted context committee s development guidance implementation')","(0.33125000000000004, 'promoting implementation compliance basel convention opportunity consulted context committee s development guidance implementation paragraphs article convention')","(0.36764705882352944, 'convention opportunity consulted context committee s development guidance implementation paragraphs article convention invites committee')","(0.3728813559322034, 'received consideration possible adoption conference parties')","(0.2796610169491526, 'convention opportunity consulted context committee s development guidance implementation paragraphs article convention')","(0.35106382978723405, 'promoting implementation compliance basel convention opportunity consulted context committee s')"
"May 30, 2016 Preparation of the midterm evaluation of the strategic framework","(0.3421052631578947, 'convention website invites parties others provide comments secretariat draft')","(0.24603174603174605, 'above prepare draft report mid term evaluation strategic framework available november basel convention website invites parties')","(0.41463414634146345, 'convention website invites parties others')","(0.31092436974789917, 'format reporting developed secretariat requests secretariat basis information received pursuant paragraph above prepare')","(0.37142857142857144, 'convention website invites parties others provide comments secretariat')","(0.28, 'november basel convention website invites parties others provide comments secretariat draft report referred paragraph january')","(0.3870967741935484, 'parties others provide comments')","(0.3650793650793651, 'midterm evaluation strategic framework open ended working group')","(0.3375, 'oewg preparation midterm evaluation strategic framework open ended working group')","(0.39534883720930236, 'available november basel convention website')","(0.3571428571428571, 'november basel convention website invites parties others')","(0.2966101694915254, 'evaluation strategic framework open ended working group invites parties provide secretariat september information year')","(0.2681159420289855, 'oewg preparation midterm evaluation strategic framework open ended working group invites parties provide secretariat september information')","(0.2941176470588235, 'november basel convention website invites parties others provide comments secretariat')","(0.323943661971831, 'secretariat basis information received pursuant paragraph above prepare')","(0.3188405797101449, 'framework available november basel convention website invites parties')","(0.28985507246376807, 'framework available november basel convention website invites parties')","(0.29850746268656714, 'others provide comments secretariat draft report referred paragraph')","(0.4107142857142857, 'november basel convention website invites parties others')","(0.29268292682926833, 'invites parties provide secretariat september information year relevant indicators')","(0.3855421686746988, 'convention website invites parties others provide comments secretariat draft report')","(0.3793103448275862, 'convention website invites parties others provide comments')","(0.2846715328467153, 'strategic framework using format reporting developed secretariat requests secretariat basis information received pursuant paragraph above')","(0.25619834710743805, 'strategic framework available november basel convention website invites parties others provide comments secretariat draft')","(0.2584269662921348, 'report taking account comments received pursuant paragraph above consideration conference')","(0.368421052631579, 'convention website invites parties others provide comments secretariat draft')","(0.37349397590361444, 'convention website invites parties others provide comments secretariat draft report')","(0.2676056338028169, 'strategic framework open ended working group invites parties provide secretariat september information year relevant indicators listed section')","(0.25899280575539574, 'convention website invites parties others provide comments secretariat draft report referred paragraph january requests secretariat prepare')","(0.2975206611570248, 'requests secretariat prepare revised draft report taking account comments received pursuant paragraph above consideration')","(0.3620689655172413, 'secretariat september information year relevant indicators')","(0.2755102040816326, 'november basel convention website invites parties others provide comments secretariat draft report')","(0.3132530120481928, 'provide secretariat september information year relevant indicators listed section v')"
"May 4, 1981 Requests for emergency assistance","(0.1917808219178082, 'bureau granted emergency assistance n pakistan salaries workmen purchase')","(0.19999999999999996, 'bureau granted emergency assistance n pakistan salaries workmen purchase equipment emergency restoration work lahore fort shalimar')","(0.21621621621621623, 'restoration work lahore fort shalimar')","(0.27522935779816515, 'bureau granted emergency assistance n pakistan salaries workmen purchase equipment emergency restoration work')","(0.2666666666666667, 'emergency restoration work lahore fort shalimar gardens cost')","(0.23140495867768596, 'bureau granted emergency assistance n pakistan salaries workmen purchase equipment emergency restoration work lahore fort')","(0.37037037037037035, 'n pakistan salaries workmen')","(0.25, 'emergency restoration work lahore fort shalimar gardens cost')","(0.22784810126582278, 'purchase equipment emergency restoration work lahore fort shalimar gardens cost')","(0.2790697674418605, 'equipment emergency restoration work lahore')","(0.2727272727272727, 'pakistan salaries workmen purchase equipment emergency restoration')","(0.19827586206896552, 'bureau granted emergency assistance n pakistan salaries workmen purchase equipment emergency restoration work lahore')","(0.20769230769230773, 'bureau granted emergency assistance n pakistan salaries workmen purchase equipment emergency restoration work lahore fort shalimar')","(0.22784810126582278, 'purchase equipment emergency restoration work lahore fort shalimar gardens cost')","(0.2666666666666667, 'emergency restoration work lahore fort shalimar gardens cost')","(0.19999999999999996, 'emergency restoration work lahore fort shalimar gardens cost')","(0.22388059701492535, 'emergency restoration work lahore fort shalimar gardens cost')","(0.2857142857142857, 'bureau granted emergency assistance n pakistan salaries workmen')","(0.31666666666666665, 'workmen purchase equipment emergency restoration work lahore')","(0.28378378378378377, 'salaries workmen purchase equipment emergency restoration work lahore fort')","(0.2584269662921348, 'emergency assistance n pakistan salaries workmen purchase equipment emergency restoration')","(0.25806451612903225, 'salaries workmen purchase equipment emergency restoration work')","(0.2148760330578512, 'bureau granted emergency assistance n pakistan salaries workmen purchase equipment emergency restoration work lahore fort')","(0.20869565217391306, 'assistance n pakistan salaries workmen purchase equipment emergency restoration work lahore fort shalimar gardens')","(0.2359550561797753, 'emergency assistance n pakistan salaries workmen purchase equipment emergency restoration')","(0.29729729729729726, 'purchase equipment emergency restoration work lahore fort shalimar gardens')","(0.2921348314606742, 'emergency assistance n pakistan salaries workmen purchase equipment emergency restoration')","(0.21739130434782605, 'bureau granted emergency assistance n pakistan salaries workmen purchase equipment emergency restoration work lahore fort shalimar gardens')","(0.2153846153846154, 'bureau granted emergency assistance n pakistan salaries workmen purchase equipment emergency restoration work lahore fort shalimar')","(0.23893805309734517, 'assistance n pakistan salaries workmen purchase equipment emergency restoration work lahore fort shalimar gardens')","(0.33333333333333337, 'equipment emergency restoration work lahore fort')","(0.21649484536082475, 'salaries workmen purchase equipment emergency restoration work lahore fort shalimar gardens cost')","(0.2530120481927711, 'salaries workmen purchase equipment emergency restoration work lahore fort shalimar')"
"May 4, 1981 Other technical cooperation requests","(0.23287671232876717, 'plan site bureau therefore encouraged guinea re formulate re')","(0.22580645161290325, 'n deg n guinean authorities requested equipment amounting scientific research programme mount nimba however bureau felt')","(0.2702702702702703, 'management plan site bureau therefore')","(0.25, 'given protective measures establishment management plan site bureau therefore encouraged guinea re formulate')","(0.2535211267605634, 'bureau felt priority given protective measures establishment management')","(0.2627118644067796, 'mount nimba however bureau felt priority given protective measures establishment management plan site bureau therefore')","(0.3076923076923077, 'plan site bureau therefore')","(0.2676056338028169, 'n guinean authorities requested equipment amounting scientific research')","(0.2558139534883721, 'priority given protective measures establishment management plan site bureau therefore')","(0.33333333333333337, 'nimba request n deg n')","(0.28, 'mount nimba request n deg n guinean')","(0.2232142857142857, 'mount nimba however bureau felt priority given protective measures establishment management plan site bureau')","(0.2558139534883721, 'n deg n guinean authorities requested equipment amounting scientific research programme mount nimba however bureau felt')","(0.23170731707317072, 'establishment management plan site bureau therefore encouraged guinea re formulate')","(0.2753623188405797, 'establishment management plan site bureau therefore encouraged guinea')","(0.2753623188405797, 'priority given protective measures establishment management plan site')","(0.323943661971831, 'bureau felt priority given protective measures establishment management')","(0.28985507246376807, 'priority given protective measures establishment management plan site')","(0.31666666666666665, 'bureau felt priority given protective measures establishment')","(0.3012048192771084, 'authorities requested equipment amounting scientific research programme mount nimba')","(0.2584269662921348, 'protective measures establishment management plan site bureau therefore encouraged guinea')","(0.34375, 'priority given protective measures establishment management plan')","(0.25, 'guinea mount nimba request n deg n guinean authorities requested equipment amounting scientific research programme')","(0.22608695652173916, 'request n deg n guinean authorities requested equipment amounting scientific research programme mount nimba')","(0.23750000000000004, 'programme mount nimba however bureau felt priority given protective measures')","(0.296875, 'guinea mount nimba request n deg n guinean authorities')","(0.34883720930232553, 'priority given protective measures establishment management plan site bureau therefore')","(0.2592592592592593, 'n deg n guinean authorities requested equipment amounting scientific research programme mount nimba however bureau felt priority')","(0.25384615384615383, 'n deg n guinean authorities requested equipment amounting scientific research programme mount nimba however bureau felt')","(0.2870370370370371, 'mount nimba however bureau felt priority given protective measures establishment management plan site bureau')","(0.33333333333333337, 'management plan site bureau therefore encouraged')","(0.22448979591836737, 'bureau felt priority given protective measures establishment management plan site bureau therefore')","(0.36046511627906974, 'priority given protective measures establishment management plan site bureau therefore')"
"May 30, 2016 Cooperation with the World Customs Organization on the Harmonized Commodity Description and Coding System","(0.2823529411764706, 'cooperation world customs organization harmonized commodity description coding system')","(0.2784810126582279, 'cooperation world customs organization harmonized commodity description coding system requests secretariat prepare consideration conference parties thirteenth')","(0.40909090909090906, 'convention including list relevant proposals')","(0.33333333333333337, 'secretariat prepare consideration conference parties thirteenth meeting report outlining status work world customs')","(0.3733333333333333, 'consideration conference parties thirteenth meeting report outlining status')","(0.26086956521739135, 'secretariat prepare consideration conference parties thirteenth meeting report outlining status work world customs organization harmonized')","(0.3939393939393939, 'parties thirteenth meeting report')","(0.3382352941176471, 'entries consideration world customs organization including waste end')","(0.33333333333333337, 'relevant proposals new revised harmonized system entries consideration world customs')","(0.41463414634146345, 'system related basel convention including')","(0.3846153846153846, 'system entries consideration world customs organization including')","(0.3076923076923077, 'system related basel convention including list relevant proposals new revised harmonized system entries consideration')","(0.3308270676691729, 'organization harmonized commodity description coding system open ended working group takes note information provided note secretariat')","(0.36250000000000004, 'basel convention including list relevant proposals new revised harmonized system')","(0.3382352941176471, 'entries consideration world customs organization including waste end')","(0.3026315789473685, 'information provided note secretariat cooperation world customs organization')","(0.32835820895522383, 'basel convention including list relevant proposals new revised')","(0.2833333333333333, 'commodity description coding system open ended working group')","(0.34328358208955223, 'organization harmonized commodity description coding system related')","(0.3125, 'consideration conference parties thirteenth meeting report outlining status work')","(0.34883720930232553, 'consideration conference parties thirteenth meeting report outlining status work world')","(0.3833333333333333, 'commodity description coding system related basel convention')","(0.31034482758620685, 'note secretariat cooperation world customs organization harmonized commodity description coding system requests secretariat prepare consideration')","(0.2734375, 'note information provided note secretariat cooperation world customs organization harmonized commodity description coding system')","(0.26315789473684215, 'note secretariat cooperation world customs organization harmonized commodity description coding')","(0.3908045977011494, 'information provided note secretariat cooperation world customs organization harmonized')","(0.30208333333333337, 'customs organization harmonized commodity description coding system requests secretariat prepare')","(0.29518072289156627, 'cooperation world customs organization harmonized commodity description coding system requests secretariat prepare consideration conference parties thirteenth meeting')","(0.2836879432624113, 'working group takes note information provided note secretariat cooperation world customs organization harmonized commodity description coding')","(0.36585365853658536, 'convention including list relevant proposals new revised harmonized system entries consideration world customs organization')","(0.4181818181818182, 'system entries consideration world customs organization')","(0.2941176470588235, 'harmonized commodity description coding system requests secretariat prepare consideration conference parties thirteenth')","(0.3085106382978723, 'cooperation world customs organization harmonized commodity description coding system requests')"
"May 30, 2016 Work programme of the Openended Working Group for 2018xe2x80x932019","(0.2692307692307693, 'basel convention requests secretariat revise draft work programme consultation')","(0.28873239436619713, 'secretariat comments draft work programme september requests secretariat make comments available website basel convention requests secretariat')","(0.38636363636363635, 'convention requests secretariat revise draft')","(0.3076923076923077, 'meeting working group consideration possible adoption conference parties thirteenth meeting also requests secretariat')","(0.3783783783783784, 'consideration possible adoption conference parties thirteenth meeting also')","(0.27350427350427353, 'basel convention requests secretariat revise draft work programme consultation bureau open ended working group bureau')","(0.3870967741935484, 'parties thirteenth meeting also')","(0.3285714285714286, 'tenth meeting working group consideration possible adoption conference')","(0.30379746835443033, 'requests secretariat revise draft work programme consultation bureau open ended')","(0.39534883720930236, 'available website basel convention requests')","(0.3793103448275862, 'website basel convention requests secretariat revise draft')","(0.282258064516129, 'conference parties taking account discussions tenth meeting working group consideration possible adoption conference parties')","(0.2773722627737226, 'tenth meeting working group consideration possible adoption conference parties thirteenth meeting also requests secretariat prepare draft')","(0.3294117647058824, 'basel convention requests secretariat revise draft work programme consultation bureau')","(0.31999999999999995, 'working group consideration possible adoption conference parties thirteenth')","(0.3188405797101449, 'make comments available website basel convention requests secretariat')","(0.34328358208955223, 'basel convention requests secretariat revise draft work programme')","(0.27419354838709675, 'parties taking account discussions tenth meeting working group')","(0.39655172413793105, 'website basel convention requests secretariat revise draft')","(0.3125, 'adoption conference parties thirteenth meeting also requests secretariat prepare')","(0.3157894736842105, 'consideration possible adoption conference parties thirteenth meeting also requests secretariat')","(0.38983050847457623, 'convention requests secretariat revise draft work programme')","(0.3282442748091603, 'meeting working group consideration possible adoption conference parties thirteenth meeting also requests secretariat prepare draft')","(0.25217391304347825, 'group open ended working group takes note draft work programme open ended working group')","(0.2875, 'group open ended working group takes note draft work programme')","(0.32499999999999996, 'adoption conference parties thirteenth meeting also requests secretariat prepare')","(0.33684210526315794, 'consideration possible adoption conference parties thirteenth meeting also requests secretariat')","(0.2808219178082192, 'tenth meeting working group consideration possible adoption conference parties thirteenth meeting also requests secretariat prepare draft decision')","(0.2615384615384615, 'ended working group open ended working group takes note draft work programme open ended working group')","(0.32799999999999996, 'meeting working group consideration possible adoption conference parties thirteenth meeting also requests secretariat prepare')","(0.4222222222222223, 'work programme consultation bureau open ended')","(0.25773195876288657, 'oewg work programme open ended working group open ended working group takes')","(0.2823529411764706, 'programme open ended working group consideration possible adoption conference parties')"
"May 28, 2003 Decisions VI1 and VI2 Strategic plan for the implementation of the Basel Convention to 2010","(0.34883720930232553, 'selected ensure effective implementation accordance funds allocated report secretariat')","(0.31481481481481477, 'select projects qualifying funding requests secretariat finalize arrangements funding project proposals selected implementation consultations originators selected')","(0.4722222222222222, 'convention to decision vi concerning')","(0.35779816513761464, 'implementation activities selected funded strategic plan third session april invites interested parties basel')","(0.42168674698795183, 'implementation consultations originators selected proposals order satisfy necessary')","(0.3840579710144928, 'workshop successful case studies recycling reuse recovery methods towards environmentally sound management hazardous wastes implementation')","(0.43999999999999995, 'group april agrees review')","(0.4054054054054054, 'transfer national experiences waste prevention minimization trans regional')","(0.4042553191489362, 'appreciation project proposals submitted parties basel convention regional centres recognizing')","(0.5, 'management basel convention trust fund')","(0.36923076923076925, 'necessary united nations environment programme formal substantive')","(0.3418803418803419, 'basel convention to decision vi concerning project proposals strategic plan implementation basel convention paragraph')","(0.32558139534883723, 'international level regional sub total grand total appendix exceptional basis project proposals parties regional centres africa')","(0.4421052631578948, 'argentina implementation control detection prevention illegal traffic hazardous wastes trinidad')","(0.3493975903614458, 'implementation consultations originators selected proposals order satisfy necessary')","(0.34328358208955223, 'invites interested parties basel convention regional centres africa')","(0.35820895522388063, 'countries covered bcrc dakar south africa development database')","(0.3653846153846154, 'wastes regional sub total weog germany scoping paper')","(0.43999999999999995, 'basel convention to decision vi concerning project')","(0.3380281690140845, 'international level regional sub total grand total appendix exceptional')","(0.3614457831325302, 'prevention minimization trans regional international level regional sub total grand')","(0.42592592592592593, 'convention to decision vi concerning project proposals')","(0.3188405797101449, 'proposals selected ensure effective implementation accordance funds allocated report secretariat progress outcome time consideration third')","(0.30434782608695654, 'oewg i decisions vi vi strategic plan implementation basel convention to open ended working')","(0.33333333333333337, 'matters acknowledging appreciation project proposals submitted parties basel convention regional')","(0.39473684210526316, 'decision vi concerning project proposals strategic plan implementation basel')","(0.3827160493827161, 'project proposals parties regional centres africa latin america caribbean regions')","(0.33766233766233766, 'decision vi concerning project proposals strategic plan implementation basel convention paragraph decision vi financial matters acknowledging appreciation')","(0.31756756756756754, 'appreciation project proposals submitted parties basel convention regional centres recognizing need initiate activities soon practicable recognizing')","(0.36111111111111116, 'convention to open ended working group recalling decisions vi strategic plan implementation basel convention')","(0.4222222222222223, 'implementation basel convention to open ended')","(0.38888888888888884, 'waste uruguay training program municipal officers environmentally sound management hazardous wastes regional')","(0.36363636363636365, 'proposals strategic plan implementation basel convention paragraph decision vi financial')"
"May 4, 1981 Requests for technical cooperation  Technical cooperation projects recommended for approval","(0.3013698630136986, 'convention made following recommendations committee n nbsp n a')","(0.2661290322580645, 'poland cracow s historic centre request n deg n bureau recommended technical co operation form equipment')","(0.3921568627450981, 'convention made following recommendations committee')","(0.35789473684210527, 'research conservation unit necessary preservation ggantija valletta cost n nbsp n poland cracow')","(0.3972602739726028, 'stone research conservation unit necessary preservation ggantija valletta')","(0.2764227642276422, 'n bureau recommended committee grant technical co operation amounting form equipment financial assistance conservation work')","(0.37037037037037035, 'co operation form equipment')","(0.35, 'convention made following recommendations committee n nbsp n')","(0.33333333333333337, 'states parties convention made following recommendations committee n nbsp n')","(0.4418604651162791, 'financial assistance conservation work city')","(0.41509433962264153, 'technical co operation consisting two week consultant')","(0.3035714285714286, 'cost amounts granted poland safeguarding cracow s historic centre n nbsp n syrian arab')","(0.2945736434108527, 'co operation consisting equipment one month s consultant mission total amount help preservation hal saflieni hypogeum')","(0.28378378378378377, 'co operation consisting equipment one month s consultant mission total')","(0.36986301369863017, 'stone research conservation unit necessary preservation ggantija valletta')","(0.29850746268656714, 'form equipment financial assistance conservation work city damascus')","(0.31343283582089554, 'committee n nbsp n a technical co operation')","(0.3220338983050848, 'grant technical co operation consisting equipment one month')","(0.360655737704918, 'technical co operation requests projects recommended approval')","(0.29508196721311475, 'n malta ggantija valetta request n deg n bureau')","(0.33333333333333337, 'convention made following recommendations committee n nbsp n a technical')","(0.38095238095238093, 'conservation unit necessary preservation ggantija valletta cost')","(0.31034482758620685, 'n a technical co operation requests projects recommended approval n nbsp n malta hal saflieni')","(0.28695652173913044, 'states parties convention made following recommendations committee n nbsp n a technical co operation')","(0.2875, 'co operation requests projects recommended approval n nbsp n malta')","(0.3188405797101449, 'operation consisting two week consultant mission advise setting stone')","(0.31999999999999995, 'co operation consisting equipment one month s consultant mission total')","(0.31851851851851853, 'cost n nbsp n poland cracow s historic centre request n deg n bureau recommended technical co')","(0.29230769230769227, 'committee n nbsp n a technical co operation requests projects recommended approval n nbsp n malta')","(0.36190476190476195, 'technical co operation consisting equipment one month s consultant mission total amount help preservation')","(0.4545454545454546, 'assistance conservation work city damascus n')","(0.28865979381443296, 'necessary preservation ggantija valletta cost n nbsp n poland cracow s historic')","(0.31034482758620685, 'operation amounting form equipment financial assistance conservation work city damascus')"
"May 19, 2008 Ecosystem approach","(0.5060240963855422, 'heritage sites wetlands international importance ramsar sites appropriate ecosystem')","(0.44354838709677424, 'cbd distr general unep cbd cop dec ix october original english conference parties convention biological diversity')","(0.6888888888888889, 'parties convention biological diversity ninth')","(0.3583333333333333, 'means implement convention integrated way encourages parties governments relevant organizations including united nations')","(0.3827160493827161, 'developed international union conservation nature commission ecosystem management')","(0.31404958677685946, 'parties convention biological diversity ninth meeting bonn may agenda item decision adopted conference parties convention')","(0.3913043478260869, 'parties to take account')","(0.3943661971830986, 'united nations bodies processes relevant institutions effective support')","(0.36046511627906974, 'local efforts need enhanced provide framework promotion ecosystem approach appropriate')","(0.4444444444444444, 'proposed ramsar convention partners currently')","(0.390625, 'proposed ramsar convention partners currently promoted worldwide')","(0.3448275862068966, 'particular inter alia within world network biosphere reserves world heritage sites wetlands international importance')","(0.3464052287581699, 'commission united nations educational scientific cultural organization partners millennium ecosystem assessment findings and particular articulation role')","(0.3263157894736842, 'means implement convention integrated way encourages parties governments relevant organizations')","(0.3472222222222222, 'means implement convention integrated way encourages parties governments')","(0.5466666666666666, 'october original english conference parties convention biological diversity')","(0.3866666666666667, 'divert attention pressing need expanded application development appropriate')","(0.33783783783783783, 'economic cultural environmental values needs translate normative framework')","(0.4, 'ramsar convention partners currently promoted worldwide fund')","(0.35, 'ecosystem approach within areas competence invites food agriculture organization')","(0.36458333333333337, 'convention integrated way encourages parties governments relevant organizations including united')","(0.38983050847457623, 'present divert attention pressing need expanded application')","(0.36184210526315785, 'activities develop effective cooperation levels effective application monitoring ecosystem approach including incorporation poverty reduction strategies')","(0.3157894736842105, 'promote wider application demonstration benefits amongst peers level operation development standards indicators application ecosystem')","(0.3932584269662921, 'october original english conference parties convention biological diversity ninth meeting')","(0.37209302325581395, 'states countries economies transition encourages bilateral multilateral donor agencies')","(0.38613861386138615, 'accordance mandate funding institutions development agencies provide financial support implementation')","(0.3496932515337423, 'means implement convention integrated way encourages parties governments relevant organizations including united nations environment programme ecosystem management')","(0.33766233766233766, 'paragraphs above invites global environment facility accordance mandate funding institutions development agencies provide financial support implementation')","(0.37593984962406013, 'demonstration benefits amongst peers level operation development standards indicators application ecosystem approach infancy focusing')","(0.40740740740740744, 'implement convention integrated way encourages parties')","(0.3063063063063063, 'promote wider application demonstration benefits amongst peers level operation development standards indicators')","(0.3655913978494624, 'strategy international year biodiversity means implement convention integrated way encourages')"
"May 4, 2009 Listing of alpha hexachlorocyclohexane","(0.2911392405063291, 'convention decides amend part annex convention list alpha hexachlorocyclohexane')","(0.275, 'alpha hexachlorocyclohexane transmitted persistent organic pollutants review committee taking note recommendation persistent organic pollutants review committee')","(0.4, 'convention decides amend part annex')","(0.3027522935779816, 'decides amend part annex convention list alpha hexachlorocyclohexane therein inserting following row chemical')","(0.368421052631579, 'convention decides amend part annex convention list alpha')","(0.27329192546583847, 'hexachlorocyclohexane conference parties considered risk profile risk management evaluation alpha hexachlorocyclohexane transmitted persistent organic pollutants')","(0.3928571428571429, 'risk profile risk management')","(0.3508771929824561, 'convention decides amend part annex convention list alpha')","(0.3294117647058824, 'hexachlorocyclohexane annex convention decides amend part annex convention list alpha')","(0.4375, 'amend part annex convention list')","(0.6363636363636364, 'committee taking note recommendation persistent organic pollutants')","(0.32258064516129037, 'annex convention list alpha hexachlorocyclohexane therein inserting following row chemical activity specific exemption alpha')","(0.26751592356687903, 'annex convention list alpha hexachlorocyclohexane therein inserting following row chemical activity specific exemption alpha hexachlorocyclohexane production')","(0.3111111111111111, 'annex convention list alpha hexachlorocyclohexane therein inserting following row chemical')","(0.31506849315068497, 'taking note recommendation persistent organic pollutants review committee')","(0.32352941176470584, 'list alpha hexachlorocyclohexane annex convention decides amend part')","(0.28358208955223885, 'convention decides amend part annex convention list alpha')","(0.29166666666666663, 'none cas no use none unep pops poprc')","(0.38095238095238093, 'taking note recommendation persistent organic pollutants review')","(0.30379746835443033, 'convention decides amend part annex convention list alpha hexachlorocyclohexane')","(0.3222222222222222, 'annex convention list alpha hexachlorocyclohexane therein inserting following row chemical')","(0.4117647058823529, 'convention decides amend part annex convention list')","(0.30000000000000004, 'alpha hexachlorocyclohexane transmitted persistent organic pollutants review committee taking note recommendation persistent organic pollutants review')","(0.2733333333333333, 'hexachlorocyclohexane conference parties considered risk profile risk management evaluation alpha hexachlorocyclohexane transmitted persistent organic')","(0.2551020408163265, 'alpha hexachlorocyclohexane transmitted persistent organic pollutants review committee taking note')","(0.35443037974683544, 'convention decides amend part annex convention list alpha hexachlorocyclohexane')","(0.3563218390804598, 'convention decides amend part annex convention list alpha hexachlorocyclohexane therein')","(0.33532934131736525, 'profile risk management evaluation alpha hexachlorocyclohexane transmitted persistent organic pollutants review committee taking note recommendation persistent organic')","(0.27692307692307694, 'row chemical activity specific exemption alpha hexachlorocyclohexane production none cas no use none unep pops poprc')","(0.3037037037037037, 'hexachlorocyclohexane annex convention decides amend part annex convention list alpha hexachlorocyclohexane therein inserting following')","(0.3571428571428571, 'taking note recommendation persistent organic pollutants')","(0.28865979381443296, 'production none cas no use none unep pops poprc add unep pops')","(0.29761904761904767, 'taking note recommendation persistent organic pollutants review committee list alpha')"
