,Convention on Wetlands of International Importance especially as Waterfowl Habitat,Nagoya Protocol on Access to Genetic Resources and their Fair and Equitable Sharing of Benefits Arising from their Utilization to the Convention on Biological Diversity,Convention on Biological Diversity,"Agreement on the Conservation of Small Cetaceans of the Baltic, North East Atlantic, Irish and North Seas",Convention on the Conservation of Migratory Species of Wild Animals,Bamako Convention on the Ban of the Import into Africa and the Control of Transboundary Movement and Management of Hazardous Wastes within Africa,Paris Agreement,United Nations Framework Convention on Climate Change,Kyoto Protocol to the United Nations Framework Convention on Climate Change,Minamata Convention on Mercury,Stockholm Convention on Persistent Organic Pollutants,Rotterdam Convention on the Prior Informed Consent Procedure for Certain Hazardous Chemicals and Pesticides in International Trade,"United Nations Convention to Combat Desertification in those Countries Experiencing Serious Drought and/or Desertification, particulary in Africa",Basel Convention on the Control of Transboundary Movements of Hazardous Wastes and their Disposal,Agreement on the Conservation of African-Eurasian Migratory Waterbirds,Cartagena Protocol on Biosafety to the Convention on Biological Diversity,Framework Convention on the Protection and Sustainable Development of the Carpathians,Montreal Protocol on Substances that Deplete the Ozone Layer,Vienna Convention for the Protection of the Ozone Layer,International Treaty on Plant Genetic Resources for Food and Agriculture,Convention on International Trade in Endangered Species of Wild Fauna and Flora,Convention for the Protection of the Mediterranean Sea against Pollution,"Protocol concerning cooperation in preventing pollution from ships and, in cases of emergency combating pollution of the Mediterranean Sea",Protocol for the protection of the Mediterranean Sea against pollution resulting from exploration and exploitation of the continental shelf and the seabed and its subsoil,Protocol Concerning Specially Protected Areas and Biological Diversity in the Mediterranean,Convention concerning the Protection of the World Cultural and Natural Heritage,Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol concerning Pollution from Land-Based sources and activities to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol Concerning Specially Protected Areas and Wildlife to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Convention for Co-operation in the Protection and Development of the Marine and Coastal Environment of the West and Central African Region,Agreement on the Conservation of European Bats,Protocol on the Prevention of Pollution of the Mediterranean Sea by Transboundary Movements of Hazardous Wastes and their Disposal,Protocol for the Protection of the Mediterranean Sea against Pollution from Land-Based Sources
"Oct 29, 2001 Guidelines for the implementation of Article 6 of the Kyoto Protocol","(0.23287671232876717, 'chinese original english cp cp cp cp cp ge')","(0.25, 'distr general fccc cp add january chinese original english cp cp cp cp cp ge fccc')","(0.2571428571428571, 'january chinese original english cp')","(0.24390243902439024, 'page fccc cp add page b fccc cp add page fccc cp add')","(0.2222222222222222, 'chinese original english cp cp cp cp cp')","(0.2592592592592593, 'add page iso cmp cmp fccc cp add page e fccc cp add page iso')","(0.33333333333333337, 'add page e b')","(0.28, 'cp add page c fccc cp add page')","(0.2615384615384615, 'cp fccc cp add page c fccc cp add page')","(0.25, 'add january chinese original english')","(0.24, 'cp add january chinese original english cp')","(0.2321428571428571, 'add page iso cmp cmp fccc cp add page e fccc cp add page')","(0.24031007751937983, 'page iso cmp cmp fccc cp add page e fccc cp add page iso cmp fccc')","(0.2567567567567568, 'distr general fccc cp add january chinese original english cp')","(0.23333333333333328, 'page iso fccc cp add page cmp iso')","(0.25, 'page iso fccc cp add page cmp iso')","(0.25373134328358204, 'fccc cp add january chinese original english cp')","(0.25, 'page g cp b fccc cp add page')","(0.22499999999999998, 'cp cp ge fccc cp add page')","(0.2622950819672131, 'page fccc cp add page fccc cp add page')","(0.2727272727272727, 'chinese original english cp cp cp cp cp ge fccc')","(0.24489795918367352, 'cp add january chinese original english cp')","(0.25, 'b b fccc cp add page fccc cp add page fccc cp add page d')","(0.21739130434782605, 'distr general fccc cp add january chinese original english cp cp cp cp cp')","(0.23750000000000004, 'fccc cp add january chinese original english cp cp cp')","(0.234375, 'chinese original english cp cp cp cp cp ge')","(0.22666666666666668, 'add january chinese original english cp cp cp cp cp')","(0.22962962962962963, 'distr general fccc cp add january chinese original english cp cp cp cp cp ge fccc cp')","(0.22307692307692306, 'distr general fccc cp add january chinese original english cp cp cp cp cp ge fccc')","(0.2376237623762376, 'cp fccc cp add page fccc cp add page iso fccc cp add page')","(0.25, 'page cp cmp e cp b')","(0.21649484536082475, 'cp add january chinese original english cp cp cp cp cp ge')","(0.2727272727272727, 'fccc cp add page e fccc cp add page iso')"
"Oct 29, 2001 Forest management activities under Article 3, paragraph 4, of the Kyoto Protocol the Russian Federation","(0.23287671232876717, 'russian original english i ii ge fccc cp add')","(0.27419354838709675, 'page i fccc cp misc fccc cp add page i ii i ii iii iv ii')","(0.2647058823529411, 'january russian original english i')","(0.2682926829268293, 'page fccc cp add page cp fccc sb fccc sb add fccc sbsta')","(0.2222222222222222, 'add january russian original english i ii ge')","(0.2592592592592593, 'i vi vii fccc cp add page ii fccc cp add page ii ii fccc')","(0.33333333333333337, 'add page m m')","(0.28, 'cp add page c fccc cp add page')","(0.2615384615384615, 'page fccc cp add page c fccc cp add page')","(0.2222222222222222, 'general fccc cp add january')","(0.26, 'cp add january russian original english i')","(0.2321428571428571, 'distr general fccc cp add january russian original english i ii ge fccc cp')","(0.24806201550387597, 'add january russian original english i ii ge fccc cp add page p fccc cp add')","(0.2567567567567568, 'distr general fccc cp add january russian original english i')","(0.23333333333333328, 'fccc cp add january russian original english i')","(0.2666666666666667, 'page fccc cp add page ii ii iii')","(0.25373134328358204, 'add january russian original english i ii ge')","(0.29166666666666663, 'page c fccc sbsta fccc sbsta inf fccc')","(0.25, 'ii cp ii fccc cp add page')","(0.2786885245901639, 'inf fccc cp add page fccc cp add page')","(0.25757575757575757, 'ii iii fccc cp add page fccc cp add fccc')","(0.22448979591836737, 'cp add january russian original english i')","(0.2586206896551724, 'fccc cp add page fccc cp add page fccc cp add page ii ii cp')","(0.23478260869565215, 'distr general fccc cp add january russian original english i ii ge fccc cp')","(0.25, 'fccc cp add january russian original english i ii ge')","(0.234375, 'fccc cp add january russian original english i ii')","(0.24, 'russian original english i ii ge fccc cp add page')","(0.23703703703703705, 'distr general fccc cp add january russian original english i ii ge fccc cp add page p')","(0.2384615384615385, 'distr general fccc cp add january russian original english i ii ge fccc cp add page')","(0.2376237623762376, 'ii fccc cp add page fccc cp add page xxi xxi c a res')","(0.25, 'a res s fccc cp add')","(0.21649484536082475, 'distr general fccc cp add january russian original english i ii ge')","(0.25757575757575757, 'fccc cp add page ii fccc cp add page fccc')"
"Oct 29, 2001 Improving the participation of women in the representation of Parties in bodies established under the Unite","(0.23287671232876717, 'cp add page fccc cp add page a i')","(0.2661290322580645, 'cp add page fccc cp add page a i b ii iii i ii iii iv')","(0.25806451612903225, 'cp ii ii ii c')","(0.25609756097560976, 'page fccc cp add page fccc cp add page fccc sbi fccc sbi')","(0.2222222222222222, 'add january russian original english iv iii cp')","(0.25, 'cp add page fccc cp add page d fccc cp add page ii iii fccc')","(0.2666666666666667, 'add page iv f')","(0.28, 'cp add page cp fccc cp add page')","(0.2615384615384615, 'page fccc cp add page cp fccc cp add page')","(0.2222222222222222, 'general fccc cp add january')","(0.26, 'cp add january russian original english iv')","(0.2410714285714286, 'distr general fccc cp add january russian original english iv iii cp cp ii')","(0.2325581395348837, 'add january russian original english iv iii cp cp ii cp ge fccc cp add page')","(0.2567567567567568, 'distr general fccc cp add january russian original english iv')","(0.23333333333333328, 'fccc cp add january russian original english iv')","(0.25, 'cp is fccc cp ii ii ii c')","(0.25373134328358204, 'add january russian original english iv iii cp')","(0.22916666666666663, 'cp add page cp fccc cp add page')","(0.25, 'ii cp ge fccc cp add page')","(0.2786885245901639, 'inf fccc cp add page fccc cp add page')","(0.25757575757575757, 'russian original english iv iii cp cp ii cp ge')","(0.22448979591836737, 'cp add january russian original english iv')","(0.2586206896551724, 'fccc cp add page iv fccc cp add page fccc cp add page ii ii')","(0.23478260869565215, 'distr general fccc cp add january russian original english iv iii cp cp ii')","(0.23750000000000004, 'fccc cp add january russian original english iv iii cp')","(0.25, 'cp cp cp i i fccc cp add page')","(0.24, 'russian original english iv iii cp cp ii cp ge')","(0.22962962962962963, 'distr general fccc cp add january russian original english iv iii cp cp ii cp ge fccc')","(0.2384615384615385, 'distr general fccc cp add january russian original english iv iii cp cp ii cp ge')","(0.2277227722772277, 'distr general fccc cp add january russian original english iv iii cp cp ii')","(0.25, 'page fccc cp add page a')","(0.21649484536082475, 'distr general fccc cp add january russian original english iv iii cp')","(0.25757575757575757, 'fccc cp add page iv fccc cp add page fccc')"
"Oct 29, 2001 Funding under the Kyoto Protocol","(0.23287671232876717, 'russian original english i ii ge fccc cp add')","(0.27419354838709675, 'page i fccc cp misc fccc cp add page i ii i ii iii iv ii')","(0.2647058823529411, 'january russian original english i')","(0.2682926829268293, 'page fccc cp add page cp fccc sb fccc sb add fccc sbsta')","(0.2222222222222222, 'add january russian original english i ii ge')","(0.2592592592592593, 'i vi vii fccc cp add page ii fccc cp add page ii ii fccc')","(0.33333333333333337, 'add page m m')","(0.28, 'cp add page c fccc cp add page')","(0.2615384615384615, 'page fccc cp add page c fccc cp add page')","(0.2222222222222222, 'general fccc cp add january')","(0.26, 'cp add january russian original english i')","(0.2321428571428571, 'distr general fccc cp add january russian original english i ii ge fccc cp')","(0.24806201550387597, 'add january russian original english i ii ge fccc cp add page p fccc cp add')","(0.2567567567567568, 'distr general fccc cp add january russian original english i')","(0.23333333333333328, 'fccc cp add january russian original english i')","(0.2666666666666667, 'page fccc cp add page ii ii iii')","(0.25373134328358204, 'add january russian original english i ii ge')","(0.29166666666666663, 'page c fccc sbsta fccc sbsta inf fccc')","(0.25, 'ii cp ii fccc cp add page')","(0.2786885245901639, 'inf fccc cp add page fccc cp add page')","(0.25757575757575757, 'ii iii fccc cp add page fccc cp add fccc')","(0.22448979591836737, 'cp add january russian original english i')","(0.2586206896551724, 'fccc cp add page fccc cp add page fccc cp add page ii ii cp')","(0.23478260869565215, 'distr general fccc cp add january russian original english i ii ge fccc cp')","(0.25, 'fccc cp add january russian original english i ii ge')","(0.234375, 'fccc cp add january russian original english i ii')","(0.24, 'russian original english i ii ge fccc cp add page')","(0.23703703703703705, 'distr general fccc cp add january russian original english i ii ge fccc cp add page p')","(0.2384615384615385, 'distr general fccc cp add january russian original english i ii ge fccc cp add page')","(0.2376237623762376, 'ii fccc cp add page fccc cp add page xxi xxi c a res')","(0.25, 'a res s fccc cp add')","(0.21649484536082475, 'distr general fccc cp add january russian original english i ii ge')","(0.25757575757575757, 'fccc cp add page ii fccc cp add page fccc')"
"Oct 29, 2001 Implementation of Article 4, paragraph 8 and 9, of the Convention decision 3CP3 and Article 2, paragraph 3,","(0.23287671232876717, 'russian original english i ii ge fccc cp add')","(0.27419354838709675, 'page i fccc cp misc fccc cp add page i ii i ii iii iv ii')","(0.2647058823529411, 'january russian original english i')","(0.2682926829268293, 'page fccc cp add page cp fccc sb fccc sb add fccc sbsta')","(0.2222222222222222, 'add january russian original english i ii ge')","(0.2592592592592593, 'i vi vii fccc cp add page ii fccc cp add page ii ii fccc')","(0.33333333333333337, 'add page m m')","(0.28, 'cp add page c fccc cp add page')","(0.2615384615384615, 'page fccc cp add page c fccc cp add page')","(0.2222222222222222, 'general fccc cp add january')","(0.26, 'cp add january russian original english i')","(0.2321428571428571, 'distr general fccc cp add january russian original english i ii ge fccc cp')","(0.24806201550387597, 'add january russian original english i ii ge fccc cp add page p fccc cp add')","(0.2567567567567568, 'distr general fccc cp add january russian original english i')","(0.23333333333333328, 'fccc cp add january russian original english i')","(0.2666666666666667, 'page fccc cp add page ii ii iii')","(0.25373134328358204, 'add january russian original english i ii ge')","(0.29166666666666663, 'page c fccc sbsta fccc sbsta inf fccc')","(0.25, 'ii cp ii fccc cp add page')","(0.2786885245901639, 'inf fccc cp add page fccc cp add page')","(0.25757575757575757, 'ii iii fccc cp add page fccc cp add fccc')","(0.22448979591836737, 'cp add january russian original english i')","(0.2586206896551724, 'fccc cp add page fccc cp add page fccc cp add page ii ii cp')","(0.23478260869565215, 'distr general fccc cp add january russian original english i ii ge fccc cp')","(0.25, 'fccc cp add january russian original english i ii ge')","(0.234375, 'fccc cp add january russian original english i ii')","(0.24, 'russian original english i ii ge fccc cp add page')","(0.23703703703703705, 'distr general fccc cp add january russian original english i ii ge fccc cp add page p')","(0.2384615384615385, 'distr general fccc cp add january russian original english i ii ge fccc cp add page')","(0.2376237623762376, 'ii fccc cp add page fccc cp add page xxi xxi c a res')","(0.25, 'a res s fccc cp add')","(0.21649484536082475, 'distr general fccc cp add january russian original english i ii ge')","(0.25757575757575757, 'fccc cp add page ii fccc cp add page fccc')"
"Oct 29, 2001 Matters relating to Article 3, paragraph 14, of the Kyoto Protocol","(0.23287671232876717, 'russian original english i ii ge fccc cp add')","(0.27419354838709675, 'page i fccc cp misc fccc cp add page i ii i ii iii iv ii')","(0.2647058823529411, 'january russian original english i')","(0.2682926829268293, 'page fccc cp add page cp fccc sb fccc sb add fccc sbsta')","(0.2222222222222222, 'add january russian original english i ii ge')","(0.2592592592592593, 'i vi vii fccc cp add page ii fccc cp add page ii ii fccc')","(0.33333333333333337, 'add page m m')","(0.28, 'cp add page c fccc cp add page')","(0.2615384615384615, 'page fccc cp add page c fccc cp add page')","(0.2222222222222222, 'general fccc cp add january')","(0.26, 'cp add january russian original english i')","(0.2321428571428571, 'distr general fccc cp add january russian original english i ii ge fccc cp')","(0.24806201550387597, 'add january russian original english i ii ge fccc cp add page p fccc cp add')","(0.2567567567567568, 'distr general fccc cp add january russian original english i')","(0.23333333333333328, 'fccc cp add january russian original english i')","(0.2666666666666667, 'page fccc cp add page ii ii iii')","(0.25373134328358204, 'add january russian original english i ii ge')","(0.29166666666666663, 'page c fccc sbsta fccc sbsta inf fccc')","(0.25, 'ii cp ii fccc cp add page')","(0.2786885245901639, 'inf fccc cp add page fccc cp add page')","(0.25757575757575757, 'ii iii fccc cp add page fccc cp add fccc')","(0.22448979591836737, 'cp add january russian original english i')","(0.2586206896551724, 'fccc cp add page fccc cp add page fccc cp add page ii ii cp')","(0.23478260869565215, 'distr general fccc cp add january russian original english i ii ge fccc cp')","(0.25, 'fccc cp add january russian original english i ii ge')","(0.234375, 'fccc cp add january russian original english i ii')","(0.24, 'russian original english i ii ge fccc cp add page')","(0.23703703703703705, 'distr general fccc cp add january russian original english i ii ge fccc cp add page p')","(0.2384615384615385, 'distr general fccc cp add january russian original english i ii ge fccc cp add page')","(0.2376237623762376, 'ii fccc cp add page fccc cp add page xxi xxi c a res')","(0.25, 'a res s fccc cp add')","(0.21649484536082475, 'distr general fccc cp add january russian original english i ii ge')","(0.25757575757575757, 'fccc cp add page ii fccc cp add page fccc')"
"Oct 29, 2001 Other matters relating to communications from Parties not included in Annex I to the Convention","(0.23287671232876717, 'cp add page fccc cp add page a i')","(0.2661290322580645, 'cp add page fccc cp add page a i b ii iii i ii iii iv')","(0.25806451612903225, 'cp ii ii ii c')","(0.25609756097560976, 'page fccc cp add page fccc cp add page fccc sbi fccc sbi')","(0.2222222222222222, 'add january russian original english iv iii cp')","(0.25, 'cp add page fccc cp add page d fccc cp add page ii iii fccc')","(0.2666666666666667, 'add page iv f')","(0.28, 'cp add page cp fccc cp add page')","(0.2615384615384615, 'page fccc cp add page cp fccc cp add page')","(0.2222222222222222, 'general fccc cp add january')","(0.26, 'cp add january russian original english iv')","(0.2410714285714286, 'distr general fccc cp add january russian original english iv iii cp cp ii')","(0.2325581395348837, 'add january russian original english iv iii cp cp ii cp ge fccc cp add page')","(0.2567567567567568, 'distr general fccc cp add january russian original english iv')","(0.23333333333333328, 'fccc cp add january russian original english iv')","(0.25, 'cp is fccc cp ii ii ii c')","(0.25373134328358204, 'add january russian original english iv iii cp')","(0.22916666666666663, 'cp add page cp fccc cp add page')","(0.25, 'ii cp ge fccc cp add page')","(0.2786885245901639, 'inf fccc cp add page fccc cp add page')","(0.25757575757575757, 'russian original english iv iii cp cp ii cp ge')","(0.22448979591836737, 'cp add january russian original english iv')","(0.2586206896551724, 'fccc cp add page iv fccc cp add page fccc cp add page ii ii')","(0.23478260869565215, 'distr general fccc cp add january russian original english iv iii cp cp ii')","(0.23750000000000004, 'fccc cp add january russian original english iv iii cp')","(0.25, 'cp cp cp i i fccc cp add page')","(0.24, 'russian original english iv iii cp cp ii cp ge')","(0.22962962962962963, 'distr general fccc cp add january russian original english iv iii cp cp ii cp ge fccc')","(0.2384615384615385, 'distr general fccc cp add january russian original english iv iii cp cp ii cp ge')","(0.2277227722772277, 'distr general fccc cp add january russian original english iv iii cp cp ii')","(0.25, 'page fccc cp add page a')","(0.21649484536082475, 'distr general fccc cp add january russian original english iv iii cp')","(0.25757575757575757, 'fccc cp add page iv fccc cp add page fccc')"
"Oct 29, 2001 Income and budget performance in the biennium 20002001 and arrangements for administrative support to the C","(0.23287671232876717, 'cp add page fccc cp add page a i')","(0.2661290322580645, 'cp add page fccc cp add page a i b ii iii i ii iii iv')","(0.25806451612903225, 'cp ii ii ii c')","(0.25609756097560976, 'page fccc cp add page fccc cp add page fccc sbi fccc sbi')","(0.2222222222222222, 'add january russian original english iv iii cp')","(0.25, 'cp add page fccc cp add page d fccc cp add page ii iii fccc')","(0.2666666666666667, 'add page iv f')","(0.28, 'cp add page cp fccc cp add page')","(0.2615384615384615, 'page fccc cp add page cp fccc cp add page')","(0.2222222222222222, 'general fccc cp add january')","(0.26, 'cp add january russian original english iv')","(0.2410714285714286, 'distr general fccc cp add january russian original english iv iii cp cp ii')","(0.2325581395348837, 'add january russian original english iv iii cp cp ii cp ge fccc cp add page')","(0.2567567567567568, 'distr general fccc cp add january russian original english iv')","(0.23333333333333328, 'fccc cp add january russian original english iv')","(0.25, 'cp is fccc cp ii ii ii c')","(0.25373134328358204, 'add january russian original english iv iii cp')","(0.22916666666666663, 'cp add page cp fccc cp add page')","(0.25, 'ii cp ge fccc cp add page')","(0.2786885245901639, 'inf fccc cp add page fccc cp add page')","(0.25757575757575757, 'russian original english iv iii cp cp ii cp ge')","(0.22448979591836737, 'cp add january russian original english iv')","(0.2586206896551724, 'fccc cp add page iv fccc cp add page fccc cp add page ii ii')","(0.23478260869565215, 'distr general fccc cp add january russian original english iv iii cp cp ii')","(0.23750000000000004, 'fccc cp add january russian original english iv iii cp')","(0.25, 'cp cp cp i i fccc cp add page')","(0.24, 'russian original english iv iii cp cp ii cp ge')","(0.22962962962962963, 'distr general fccc cp add january russian original english iv iii cp cp ii cp ge fccc')","(0.2384615384615385, 'distr general fccc cp add january russian original english iv iii cp cp ii cp ge')","(0.2277227722772277, 'distr general fccc cp add january russian original english iv iii cp cp ii')","(0.25, 'page fccc cp add page a')","(0.21649484536082475, 'distr general fccc cp add january russian original english iv iii cp')","(0.25757575757575757, 'fccc cp add page iv fccc cp add page fccc')"
"Oct 30, 1987 Adoption of the Agenda of the General Assembly","(0, '')","(0, '')","(0.2857142857142857, 'agenda session unanimously adopted without')","(0, '')","(0, '')","(0, '')","(0.19999999999999996, 'session unanimously adopted without')","(0, '')","(0, '')","(0.2142857142857143, 'agenda session unanimously adopted without')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')"
"Oct 29, 2001 Modalities for accounting of assigned amounts under Article 7, paragraph 4, of the Kyoto Protocol","(0.26027397260273977, 'mutatis mutandis i i fccc cp add page fccc')","(0.25806451612903225, 'add page fccc cp add page ii fccc cp add page iii iv ii iii iv')","(0.29032258064516125, 'iv ii iii iv vi')","(0.25609756097560976, 'page cmp mutatis mutandis i i fccc cp add page fccc cp add')","(0.2592592592592593, 'cp add page cmp mutatis mutandis i i')","(0.2685185185185185, 'page i i i fccc cp add page fccc cp add page i i fccc')","(0.2666666666666667, 'add page i i')","(0.28, 'mutatis mutandis i i fccc cp add page')","(0.2615384615384615, 'page cmp mutatis mutandis i i fccc cp add page')","(0.2592592592592593, 'mutandis i i fccc cp')","(0.26, 'cp add january russian original english ii')","(0.2321428571428571, 'distr general fccc cp add january russian original english ii ii ge fccc cp')","(0.2558139534883721, 'add january russian original english ii ii ge fccc cp add page i i i fccc')","(0.2702702702702703, 'page fccc cp add page fccc cp add page iso')","(0.2833333333333333, 'page fccc cp add page cmp mutatis mutandis')","(0.2666666666666667, 'page fccc cp add page ii iii iv')","(0.25373134328358204, 'add january russian original english ii ii ge')","(0.27083333333333337, 'mutatis mutandis i i fccc cp add page')","(0.25, 'iii iv vi fccc cp add page')","(0.2622950819672131, 'i fccc cp add page fccc cp add page')","(0.25757575757575757, 'ii ge fccc cp add page i i i fccc')","(0.24489795918367352, 'page cmp mutatis mutandis i i fccc')","(0.27586206896551724, 'iii c fccc cp add page fccc cp add page cmp mutatis mutandis i i')","(0.23478260869565215, 'distr general fccc cp add january russian original english ii ii ge fccc cp')","(0.25, 'fccc cp add january russian original english ii ii ge')","(0.234375, 'fccc cp add january russian original english ii ii')","(0.24, 'russian original english ii ii ge fccc cp add page')","(0.2518518518518519, 'fccc cp add page ii iii iv vi ex post vii viii fccc cp add page ii')","(0.2384615384615385, 'distr general fccc cp add january russian original english ii ii ge fccc cp add page')","(0.2376237623762376, 'cp add january russian original english ii ii ge fccc cp add page i')","(0.2777777777777778, 'add page cmp mutatis mutandis i')","(0.22680412371134018, 'russian original english ii ii ge fccc cp add page i i')","(0.28787878787878785, 'page cmp mutatis mutandis i i fccc cp add page')"
"Oct 29, 2001 Guidelines for review under Article 8 of the Kyoto Protocol","(0.2465753424657534, 'page i vii fccc cp add page fccc sbsta')","(0.25806451612903225, 'page fccc cp add page f i d ii iii iv v ii iii iv v')","(0.29032258064516125, 'page ii iii iv vi')","(0.24390243902439024, 'page i vii fccc cp add page fccc sbsta fccc sbsta fccc cp')","(0.2407407407407407, 'vi vii iv v fccc cp add page')","(0.2685185185185185, 'add page i i fccc cp add page fccc cp add page vi i fccc')","(0.33333333333333337, 'add page ne n')","(0.28, 'i d i i fccc cp add page')","(0.2615384615384615, 'add page i d i i fccc cp add page')","(0.2592592592592593, 'misc add fccc sbsta misc')","(0.24, 'fccc cp add january russian original english')","(0.2232142857142857, 'distr general fccc cp add january russian original english iii ii ge fccc cp')","(0.26356589147286824, 'add january russian original english iii ii ge fccc cp add page i ii i fccc')","(0.2567567567567568, 'distr general fccc cp add january russian original english iii')","(0.25, 'page fccc sbsta fccc sbsta fccc cp add')","(0.25, 'cp add page i i i iv i')","(0.25373134328358204, 'add january russian original english iii ii ge')","(0.3125, 'sbsta fccc sbsta fccc cp add page i')","(0.275, 'vii vii v fccc cp add page')","(0.2622950819672131, 'i fccc cp add page fccc cp add page')","(0.25757575757575757, 'ii ge fccc cp add page i ii i fccc')","(0.22448979591836737, 'cp add january russian original english iii')","(0.2586206896551724, 'russian original english iii ii ge fccc cp add page i ii i fccc sbsta')","(0.22608695652173916, 'distr general fccc cp add january russian original english iii ii ge fccc cp')","(0.25, 'fccc cp add january russian original english iii ii ge')","(0.25, 'vii i c i i fccc cp add page')","(0.22666666666666668, 'russian original english iii ii ge fccc cp add page')","(0.24444444444444446, 'page fccc cp add page x vii ix vii vii vii i vii i ix ix ix')","(0.2384615384615385, 'fccc cp add page i i i fccc cp add page ne n i i i')","(0.2376237623762376, 'cp add january russian original english iii ii ge fccc cp add page i')","(0.2222222222222222, 'ge fccc cp add page i')","(0.22680412371134018, 'russian original english iii ii ge fccc cp add page i ii')","(0.24242424242424243, 'add page i i fccc cp add page i c')"
"Oct 29, 2001 Good practice guidance and adjustments under Article 5, paragraph 2, of the Kyoto Protocol","(0.2465753424657534, 'page i vii fccc cp add page fccc sbsta')","(0.25806451612903225, 'page fccc cp add page f i d ii iii iv v ii iii iv v')","(0.29032258064516125, 'page ii iii iv vi')","(0.24390243902439024, 'page i vii fccc cp add page fccc sbsta fccc sbsta fccc cp')","(0.2407407407407407, 'vi vii iv v fccc cp add page')","(0.2685185185185185, 'add page i i fccc cp add page fccc cp add page vi i fccc')","(0.33333333333333337, 'add page ne n')","(0.28, 'i d i i fccc cp add page')","(0.2615384615384615, 'add page i d i i fccc cp add page')","(0.2592592592592593, 'misc add fccc sbsta misc')","(0.24, 'fccc cp add january russian original english')","(0.2232142857142857, 'distr general fccc cp add january russian original english iii ii ge fccc cp')","(0.26356589147286824, 'add january russian original english iii ii ge fccc cp add page i ii i fccc')","(0.2567567567567568, 'distr general fccc cp add january russian original english iii')","(0.25, 'page fccc sbsta fccc sbsta fccc cp add')","(0.25, 'cp add page i i i iv i')","(0.25373134328358204, 'add january russian original english iii ii ge')","(0.3125, 'sbsta fccc sbsta fccc cp add page i')","(0.275, 'vii vii v fccc cp add page')","(0.2622950819672131, 'i fccc cp add page fccc cp add page')","(0.25757575757575757, 'ii ge fccc cp add page i ii i fccc')","(0.22448979591836737, 'cp add january russian original english iii')","(0.2586206896551724, 'russian original english iii ii ge fccc cp add page i ii i fccc sbsta')","(0.22608695652173916, 'distr general fccc cp add january russian original english iii ii ge fccc cp')","(0.25, 'fccc cp add january russian original english iii ii ge')","(0.25, 'vii i c i i fccc cp add page')","(0.22666666666666668, 'russian original english iii ii ge fccc cp add page')","(0.24444444444444446, 'page fccc cp add page x vii ix vii vii vii i vii i ix ix ix')","(0.2384615384615385, 'fccc cp add page i i i fccc cp add page ne n i i i')","(0.2376237623762376, 'cp add january russian original english iii ii ge fccc cp add page i')","(0.2222222222222222, 'ge fccc cp add page i')","(0.22680412371134018, 'russian original english iii ii ge fccc cp add page i ii')","(0.24242424242424243, 'add page i i fccc cp add page i c')"
