,Convention on Wetlands of International Importance especially as Waterfowl Habitat,Nagoya Protocol on Access to Genetic Resources and their Fair and Equitable Sharing of Benefits Arising from their Utilization to the Convention on Biological Diversity,Convention on Biological Diversity,"Agreement on the Conservation of Small Cetaceans of the Baltic, North East Atlantic, Irish and North Seas",Convention on the Conservation of Migratory Species of Wild Animals,Bamako Convention on the Ban of the Import into Africa and the Control of Transboundary Movement and Management of Hazardous Wastes within Africa,Paris Agreement,United Nations Framework Convention on Climate Change,Kyoto Protocol to the United Nations Framework Convention on Climate Change,Minamata Convention on Mercury,Stockholm Convention on Persistent Organic Pollutants,Rotterdam Convention on the Prior Informed Consent Procedure for Certain Hazardous Chemicals and Pesticides in International Trade,"United Nations Convention to Combat Desertification in those Countries Experiencing Serious Drought and/or Desertification, particulary in Africa",Basel Convention on the Control of Transboundary Movements of Hazardous Wastes and their Disposal,Agreement on the Conservation of African-Eurasian Migratory Waterbirds,Cartagena Protocol on Biosafety to the Convention on Biological Diversity,Framework Convention on the Protection and Sustainable Development of the Carpathians,Montreal Protocol on Substances that Deplete the Ozone Layer,Vienna Convention for the Protection of the Ozone Layer,International Treaty on Plant Genetic Resources for Food and Agriculture,Convention on International Trade in Endangered Species of Wild Fauna and Flora,Convention for the Protection of the Mediterranean Sea against Pollution,"Protocol concerning cooperation in preventing pollution from ships and, in cases of emergency combating pollution of the Mediterranean Sea",Protocol for the protection of the Mediterranean Sea against pollution resulting from exploration and exploitation of the continental shelf and the seabed and its subsoil,Protocol Concerning Specially Protected Areas and Biological Diversity in the Mediterranean,Convention concerning the Protection of the World Cultural and Natural Heritage,Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol concerning Pollution from Land-Based sources and activities to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol Concerning Specially Protected Areas and Wildlife to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Convention for Co-operation in the Protection and Development of the Marine and Coastal Environment of the West and Central African Region,Agreement on the Conservation of European Bats,Protocol on the Prevention of Pollution of the Mediterranean Sea by Transboundary Movements of Hazardous Wastes and their Disposal,Protocol for the Protection of the Mediterranean Sea against Pollution from Land-Based Sources
"Nov 30, 2015 Clarification of the text in section G Article 3, paragraph 7 ter of the Doha Amendment to the Kyoto Protoc","(0.26027397260273977, 'no aau eru rmu tcer lcer cer cmp aau')","(0.25806451612903225, 'fccc kp cmp add distr general january chinese original english cmp cmp g cmp cmp cmp')","(0.25, 'january chinese original english cmp')","(0.29268292682926833, 'add cmp tcer aau cer eru rmu tcer tcer aau cer eru rmu')","(0.2777777777777778, 'cer aau cmp eru cer tcer lcer aau')","(0.2685185185185185, 'aau cmp cmp cmp eru cer aau cmp aau aau cmp aau cmp aau cmp')","(0.33333333333333337, 'ccs cer m n')","(0.30000000000000004, 'lcer ccs cer m n cmp e ge')","(0.29230769230769227, 'add tcer lcer ccs cer m n cmp e ge')","(0.2962962962962963, 'g cmp cer aau eru')","(0.28, 'tcer lcer eru cer aau cmp eru')","(0.3035714285714286, 'tcer lcer aau rmu tcer lcer eru cer aau cmp eru cer tcer lcer')","(0.2558139534883721, 'no aau eru rmu tcer lcer cer cmp aau eru rmu cer tcer lcer ge fccc')","(0.2702702702702703, 'cmp cmp eru cer aau cmp aau aau cmp aau')","(0.30000000000000004, 'rmu tcer tcer aau cer eru rmu lcer')","(0.25, 'cmp add distr general january chinese original english')","(0.25373134328358204, 'january chinese original english cmp cmp g cmp')","(0.3125, 'rmu tcer tcer aau cer eru rmu lcer')","(0.275, 'aau cer eru rmu tcer cmp lcer')","(0.29508196721311475, 'cer tcer tcer tcer tcer lcer lcer lcer lcer')","(0.28787878787878785, 'cer tcer lcer aau rmu tcer lcer ge fccc kp')","(0.2857142857142857, 'cer cmp tcer tcer aau cer eru')","(0.26724137931034486, 'aau cer eru rmu tcer cmp lcer aau cer eru rmu cmp lcer aau cer')","(0.24347826086956526, 'add cmp tcer aau cer eru rmu tcer tcer aau cer eru rmu lcer')","(0.30000000000000004, 'cer tcer tcer tcer tcer lcer lcer lcer lcer lcer')","(0.296875, 'eru cer aau rmu eru cer aau rmu ge')","(0.2666666666666667, 'cmp eru cer tcer lcer aau rmu tcer lcer eru')","(0.2592592592592593, 'tcer aau cer eru rmu lcer lcer lcer aau cer eru rmu lcer lcer lcer aau cer')","(0.27692307692307694, 'rmu tcer lcer eru cer aau cmp eru cer tcer lcer aau rmu tcer lcer ge')","(0.29702970297029707, 'cmp eru cer tcer lcer aau rmu tcer lcer eru cer aau cmp eru')","(0.33333333333333337, 'g cmp cer aau eru aau')","(0.25773195876288657, 'tcer lcer lcer lcer aau cer eru rmu rmu lcer lcer aau')","(0.303030303030303, 'rmu tcer tcer aau cer eru rmu lcer lcer lcer')"
"Nov 30, 2015 Administrative, financial and institutional matters","(0.3589743589743589, 'convention relevant national focal points relevant existing documents prepared')","(0.32089552238805974, 'kyoto protocol interviews surveys focused discussions national focal points article convention relevant national focal points relevant')","(0.47619047619047616, 'convention kyoto protocol review operation')","(0.3157894736842105, 'agencies united nations entities relevant organizations information contained capacity building portal decision cp')","(0.3623188405797102, 'convention relevant national focal points relevant existing documents')","(0.3548387096774194, 'article convention relevant national focal points relevant existing documents prepared secretariat v modalities work drawing')","(0.3571428571428571, 'parties cop decided initiate')","(0.4137931034482759, 'united nations scale unfccc adjusted scale unfccc adjusted')","(0.452054794520548, 'kyoto protocol review operation durban forum in depth discussion capacity')","(0.42500000000000004, 'focal points article convention relevant')","(0.4137931034482759, 'article convention relevant national focal points relevant')","(0.3188405797101449, 'bodies convention view making recommendations enhancement arrangements appropriate take stock progress assess effectiveness implementation')","(0.32061068702290074, 'points article convention relevant national focal points relevant existing documents prepared secretariat v modalities work drawing')","(0.37362637362637363, 'established convention kyoto protocol interviews surveys focused discussions national focal')","(0.34285714285714286, 'assessments afghanistan albania algeria andorra angola antigua barbuda')","(0.352112676056338, 'indicative scale contributions parties convention biennium english only')","(0.3972602739726028, 'framework explore potential ways enhance implementation capacity building')","(0.303030303030303, 'possible gaps provisions decisions cop cmp implementation capacity')","(0.39655172413793105, 'article convention relevant national focal points relevant')","(0.33333333333333337, 'related decisions capacity building iv information sources information used')","(0.37777777777777777, 'convention relevant national focal points relevant existing documents prepared secretariat')","(0.421875, 'convention kyoto protocol interviews surveys focused discussions')","(0.30147058823529416, 'challenges addressing implementation priority areas contained capacity building framework meeting capacity building needs enhance action')","(0.32352941176470584, 'environment facility implementing agencies united nations entities relevant organizations information contained capacity building portal')","(0.32978723404255317, 'gaps challenges addressing implementation priority areas contained capacity building framework')","(0.367816091954023, 'bodies convention view making recommendations enhancement arrangements appropriate take')","(0.37777777777777777, 'convention relevant national focal points relevant existing documents prepared secretariat')","(0.35119047619047616, 'building framework including descriptions capacity building programmes activities identification needs gaps assessment factors influence effectiveness capacity building')","(0.3112582781456954, 'arrangements related capacity building including thematic bodies convention view making recommendations enhancement arrangements appropriate take stock')","(0.35593220338983056, 'reports national adaptation programmes action updates outcomes national adaptation plan process national capacity self')","(0.3913043478260869, 'guinea eritrea estonia ethiopia european union')","(0.29357798165137616, 'bodies convention view making recommendations enhancement arrangements appropriate take stock progress assess')","(0.3214285714285714, 'points article convention relevant national focal points relevant existing documents')"
"Nov 4, 2009 Decision XXI24 Difficulties faced by TimorLeste as a new Party","(0.3580246913580247, 'montreal protocol first international treaties deposited united nations secretary')","(0.3165467625899281, 'montreal protocol first international treaties deposited united nations secretary general universal participation notes also ozone treaties')","(0.42553191489361697, 'convention montreal protocol amendments shortly')","(0.33009708737864074, 'development country programme national phase plans continuing efforts report secretariat next year data')","(0.38095238095238093, 'convention montreal protocol amendments shortly key phase dates')","(0.3065693430656934, 'vienna convention montreal protocol first international treaties deposited united nations secretary general universal participation notes')","(0.3846153846153846, 'parties assist timor leste')","(0.4029850746268657, 'united nations secretary general universal participation notes also')","(0.3932584269662921, 'montreal protocol first international treaties deposited united nations secretary general')","(0.4545454545454546, 'building data collection development country')","(0.33333333333333337, 'leste joining vienna convention montreal protocol amendments')","(0.40336134453781514, 'leste participate informal prior informed consent process referred decision xix request executive committee considering')","(0.32885906040268453, 'amendments making vienna convention montreal protocol first international treaties deposited united nations secretary general universal participation')","(0.3820224719101124, 'vienna convention montreal protocol first international treaties deposited united nations')","(0.3055555555555556, 'request implementation committee consider difficulties faced timor leste')","(0.3802816901408451, 'montreal protocol amendments making vienna convention montreal protocol')","(0.31343283582089554, 'timor leste date protocol amendments enter force timor')","(0.47887323943661975, 'montreal protocol first international treaties deposited united nations')","(0.484375, 'vienna convention montreal protocol first international treaties')","(0.3950617283950617, 'first international treaties deposited united nations secretary general universal')","(0.3932584269662921, 'montreal protocol first international treaties deposited united nations secretary general')","(0.46875, 'convention montreal protocol amendments making vienna convention')","(0.32089552238805974, 'protocol amendments making vienna convention montreal protocol first international treaties deposited united nations secretary general')","(0.31304347826086953, 'leste date protocol amendments enter force timor leste report compliance situation timor leste open')","(0.31868131868131866, 'montreal protocol amendments making vienna convention montreal protocol first international')","(0.4155844155844156, 'convention montreal protocol amendments shortly key phase dates understanding')","(0.3932584269662921, 'vienna convention montreal protocol amendments making vienna convention montreal protocol')","(0.32666666666666666, 'joining international community efforts protect ozone layer accession vienna convention montreal protocol amendments making vienna convention montreal')","(0.32167832167832167, 'vienna convention montreal protocol amendments making vienna convention montreal protocol first international treaties deposited united nations')","(0.3652173913043478, 'convention montreal protocol amendments shortly key phase dates understanding timor leste commitments phasing ozone')","(0.36, 'development country programme national phase plans')","(0.3363636363636363, 'protocol first international treaties deposited united nations secretary general universal participation notes')","(0.3614457831325302, 'community efforts protect ozone layer accession vienna convention montreal protocol')"
"Nov 4, 2009 Decision XXI29 Institutional strengthening","(0.31958762886597936, 'finalize consideration funding institutional strengthening projects expeditiously possible taking')","(0.26875000000000004, 'strengthening funding article parties beyond urge executive committee finalize consideration funding institutional strengthening projects expeditiously possible')","(0.34090909090909094, 'consolidation cfc halon carbon tetrachloride')","(0.29807692307692313, 'challenges article parties still face looking towards consolidation cfc halon carbon tetrachloride phase')","(0.31034482758620685, 'executive committee finalize consideration funding institutional strengthening projects')","(0.2773109243697479, 'strengthening funding incorporated within funding hcfc phase out management plans only allows flexibility article party')","(0.3793103448275862, 'parties beyond urge executive')","(0.31818181818181823, 'looking towards consolidation cfc halon carbon tetrachloride phase')","(0.3116883116883117, 'parties montreal protocol assumed firm commitment recover protect ozone layer')","(0.31818181818181823, 'consolidation cfc halon carbon tetrachloride')","(0.2987012987012987, 'committee finalize consideration funding institutional strengthening projects')","(0.28873239436619713, 'institutional strengthening funding article parties beyond urge executive committee finalize consideration funding institutional strengthening')","(0.2846715328467153, 'ozone depleting substance phase out urge executive committee extend financial support institutional strengthening funding article parties')","(0.2952380952380952, 'finalize consideration funding institutional strengthening projects expeditiously possible taking account')","(0.28787878787878785, 'looking towards consolidation cfc halon carbon tetrachloride phase')","(0.3098591549295775, 'strengthening projects end december current levels recognizing decision')","(0.2911392405063291, 'ozone layer acknowledging institutional strengthening support multilateral fund')","(0.4307692307692308, 'parties montreal protocol assumed firm commitment recover protect')","(0.4901960784313726, 'assumed firm commitment recover protect ozone layer')","(0.3580246913580247, 'support institutional strengthening funding article parties beyond urge executive')","(0.37142857142857144, 'finalize consideration funding institutional strengthening projects expeditiously possible taking account')","(0.3939393939393939, 'commitment recover protect ozone layer acknowledging institutional')","(0.3202614379084967, 'finalize consideration funding institutional strengthening projects expeditiously possible taking account current emerging challenges recommend executive')","(0.28985507246376807, 'article parties beyond urge executive committee finalize consideration funding institutional strengthening projects expeditiously possible')","(0.31818181818181823, 'protocol assumed firm commitment recover protect ozone layer acknowledging institutional')","(0.33720930232558144, 'ozone layer acknowledging institutional strengthening support multilateral fund played')","(0.3163265306122449, 'strengthening projects expeditiously possible taking account current emerging challenges recommend')","(0.3157894736842105, 'finalize consideration funding institutional strengthening projects expeditiously possible taking account current emerging challenges recommend executive committee require')","(0.303448275862069, 'protocol assumed firm commitment recover protect ozone layer acknowledging institutional strengthening support multilateral fund played paramount')","(0.30714285714285716, 'institutional strengthening projects expeditiously possible taking account current emerging challenges recommend executive committee require')","(0.32608695652173914, 'looking towards consolidation cfc halon carbon')","(0.2786885245901639, 'institutional strengthening projects expeditiously possible taking account current emerging challenges recommend executive')","(0.3522727272727273, 'protocol assumed firm commitment recover protect ozone layer acknowledging institutional')"
"Nov 4, 2009 Decision XXI3 Uses of controlled substances as process agents","(0.31506849315068497, 'one time procedure pertains parties whether listed table b')","(0.30645161290322576, 'limits process agent uses all figures metric tonnes per year party make up consumption maximum emissions')","(0.3513513513513513, 'ctc production chlorinated rubber ctc')","(0.30927835051546393, 'party make up consumption maximum emissions european community united states america canada japan')","(0.34782608695652173, 'consumption calculation request parties process agent uses controlled')","(0.2844827586206896, 'party make up consumption maximum emissions european community united states america canada japan russian federation')","(0.4545454545454546, 'x parties asked report')","(0.3492063492063492, 'parties reported information consistent decision x limited data')","(0.33333333333333337, 'cyclodime ctc production chlorinated polypropene ctc production chlorinated ethylene vinyl')","(0.41463414634146345, 'information consistent decision x request')","(0.3620689655172413, 'noting concern two parties reported information consistent')","(0.3660714285714286, 'agents decision x start so one time procedure pertains parties whether listed table b')","(0.3023255813953488, 'uses parties operating paragraph article montreal protocol unep oz l pro wg found adoption technology results')","(0.28378378378378377, 'oz l pro wg found adoption technology results zero emissions')","(0.35, 'x request ozone secretariat every year write parties')","(0.323943661971831, 'ketone ctc production nitrobenzaldehyde ctc production tichlopidine ctc')","(0.3472222222222222, 'chloride monomer ctc production sultamicillin bcm production prallethrin')","(0.4, 'montreal protocol noting reporting parties operating paragraph article')","(0.38596491228070173, 'elimination chlor alkali production ctc chlorine recovery')","(0.3285714285714286, 'information reported parties puts risk current exclusion process agent')","(0.32291666666666663, 'consideration request technology economic assessment panel executive committee multilateral fund')","(0.44067796610169496, 'production ctc production chlorinated rubber ctc production')","(0.3178807947019867, 'perfluoropolyether diesters cfc preparation perfluoropolyether diols high functionality cfc production cyclodime ctc production chlorinated polypropene')","(0.35433070866141736, 'ctc production chlorinated rubber ctc production endosulfan ctc production ibuprofen ctc production chlorosulfonated polyolefin')","(0.3146067415730337, 'production chlorinated polypropene ctc production chlorinated ethylene vinyl acetate ceva')","(0.3472222222222222, 'absorption chlor alkali production ctc production chlorinated rubber ctc')","(0.36, 'one time procedure pertains parties whether listed table b decision')","(0.30718954248366015, 'information consistent decision x request ozone secretariat bring cases non reporting attention implementation committee consideration request technology')","(0.3354037267080745, 'production prallethrin pesticide ctc production o nitrobenzaldehyde for dyes ctc production methyl thiophenecarboxaldehyde ctc production thiophenecarboxaldehyde')","(0.32773109243697474, 'consumption calculation request parties process agent uses controlled substances submit information required decision x')","(0.40476190476190477, 'request ozone secretariat every year write')","(0.3298969072164949, 'protocol unep oz l pro wg found adoption technology results zero emissions')","(0.3595505617977528, 'dnbc ctc production benzisothiazol ketone ctc production nitrobenzaldehyde ctc production')"
"Nov 6, 2006 Adaptation Fund","(0.273972602739726, 'add mutatis mutandis mutatis mutandis ge fccc cp add')","(0.25806451612903225, 'cp add cp a res ge fccc cp add i ge fccc cp add mutatis mutandis')","(0.2571428571428571, 'january russian original english cp')","(0.25609756097560976, 'a res ge fccc cp add i ge fccc cp add mutatis mutandis')","(0.2407407407407407, 'russian original english cp ge fccc cp add')","(0.2592592592592593, 'a res ge fccc cp add i ge fccc cp add mutatis mutandis ii fccc')","(0.33333333333333337, 'a res ge fccc')","(0.26, 'cp add misc http www unfccc int ge')","(0.2615384615384615, 'iii ge fccc cp add http climateaction unfccc int ge')","(0.3125, 'cp add http climateaction unfccc')","(0.26, 'climateaction unfccc int ge fccc cp add')","(0.25, 'climateaction unfccc int ge fccc cp add cp c ge fccc cp add ge')","(0.2790697674418605, 'vi http climateaction unfccc int ge fccc cp add cp c ge fccc cp add ge')","(0.2702702702702703, 'fccc cp add distr general january russian original english cp')","(0.2833333333333333, 'add distr general january russian original english cp')","(0.2666666666666667, 'add v vi http climateaction unfccc int ge')","(0.26865671641791045, 'add ge fccc cp add mutatis mutandis mutatis')","(0.27083333333333337, 'cp add mutatis mutandis fccc sb inf ge')","(0.275, 'vi http climateaction unfccc int ge fccc')","(0.29508196721311475, 'climateaction unfccc int ge fccc cp add ge fccc')","(0.2727272727272727, 'russian original english cp ge fccc cp add cp a')","(0.26530612244897955, 'cp add mutatis mutandis ge fccc cp')","(0.2586206896551724, 'cp add cp cp cp ge fccc cp add ge fccc cp add mutatis mutandis')","(0.24347826086956526, 'fccc cp add distr general january russian original english cp ge fccc cp add')","(0.23750000000000004, 'add distr general january russian original english cp ge fccc')","(0.25, 'climateaction unfccc int ge fccc cp add ge fccc')","(0.2666666666666667, 'climateaction unfccc int ge fccc cp add cp c ge')","(0.24444444444444446, 'fccc cp add v vi http climateaction unfccc int ge fccc cp add cp c ge fccc')","(0.2384615384615385, 'fccc cp add http climateaction unfccc int ge fccc cp add ge fccc cp add ge')","(0.24752475247524752, 'fccc cp add distr general january russian original english cp ge fccc cp add')","(0.2777777777777778, 'v vi http climateaction unfccc int')","(0.2680412371134021, 'mutatis mutandis mutatis mutandis ge fccc cp add mutatis mutandis ge fccc')","(0.28787878787878785, 'climateaction unfccc int ge fccc cp add ge fccc cp')"
"Nov 6, 2001 Adoption of the Provisional Agenda","(0.3013698630136986, 'election must paid contributions world heritage fund states parties')","(0.25757575757575757, 'delegate france questioned procedures used elect chairperson general assembly whereby consultation prior session proposed issue rule')","(0.35, 'contributions world heritage fund states')","(0.34042553191489366, 'must paid contributions world heritage fund states parties yet paid contributions wished stand')","(0.3529411764705882, 'committee candidates election must paid contributions world heritage')","(0.2704918032786885, 'chairperson vice chairperson rapporteur could called advance states parties informed delegate united states america agreed')","(0.375, 'parties informed delegate united')","(0.3846153846153846, 'noted relation item elections world heritage committee candidates')","(0.33333333333333337, 'heritage centre noted relation item elections world heritage committee candidates')","(0.3571428571428571, 'available attend closure session therefore')","(0.3015873015873016, 'unesco would accept contributions beginning election candidates')","(0.2946428571428571, 'whereby consultation prior session proposed issue rule rules procedure discussed item business also suggested')","(0.28682170542635654, 'item elections world heritage committee candidates election must paid contributions world heritage fund states parties yet')","(0.29761904761904767, 'issues discussion changes rules procedure discussed previous agenda item chairperson')","(0.3287671232876712, 'would accept contributions beginning election candidates requested inform')","(0.29166666666666663, 'chairperson general assembly whereby consultation prior session proposed')","(0.28395061728395066, 'contributions beginning election candidates requested inform secretariat intended')","(0.2931034482758621, 'agreed proposal made delegate france also commented future')","(0.4444444444444444, 'whereby consultation prior session proposed issue rule')","(0.3194444444444444, 'informed general assembly director general unesco might available attend')","(0.3298969072164949, 'contributions beginning election candidates requested inform secretariat intended pay outstanding')","(0.3571428571428571, 'amendments director world heritage centre noted relation')","(0.28873239436619713, 'comptroller unesco would accept contributions beginning election candidates requested inform secretariat intended pay outstanding contribution')","(0.27826086956521734, 'world heritage centre noted relation item elections world heritage committee candidates election must paid')","(0.27835051546391754, 'contributions beginning election candidates requested inform secretariat intended pay outstanding')","(0.3561643835616438, 'committee candidates election must paid contributions world heritage fund')","(0.3294117647058824, 'session provisional agenda adopted proposed amendments director world heritage centre')","(0.2777777777777778, 'candidate committee comptroller unesco would accept contributions beginning election candidates requested inform secretariat intended pay outstanding contribution')","(0.2615384615384615, 'states america agreed proposal made delegate france also commented future general assembly needed given prior notice')","(0.30434782608695654, 'agenda closure session provisional agenda adopted proposed amendments director world heritage centre noted relation')","(0.3846153846153846, 'assembly whereby consultation prior session proposed')","(0.27835051546391754, 'france also commented future general assembly needed given prior notice issues discussion')","(0.3157894736842105, 'paid contributions world heritage fund states parties yet paid contributions')"
"Nov 6, 2001 Examination of the statement of accounts of the World Heritage Fund, including the status of the States Parties contribu","(0.273972602739726, 'audit fund accounts year approved comptroller part external audit')","(0.234375, 'reserve unforeseen expenses amounting million us dollars established following decision committee th session concerned long term')","(0.33333333333333337, 'document noting reflected actual financial')","(0.2975206611570248, 'clarification difference contingency reserve operating reserve statement ii balance statement assets liabilities reserves')","(0.31034482758620685, 'session concerned long term economies destined ensure cash')","(0.28358208955223885, 'clarification difference contingency reserve operating reserve statement ii balance statement assets liabilities reserves fund balance')","(0.3666666666666667, 'operating reserve statement ii')","(0.360655737704918, 'certified auditors within framework unesco general audit fund')","(0.33333333333333337, 'financial period certified auditors within framework unesco general audit fund')","(0.33333333333333337, 'financial situation end biennium end')","(0.29508196721311475, 'established following decision committee th session concerned')","(0.2589285714285714, 'general audit fund accounts year approved comptroller part external audit financial period explained one')","(0.31690140845070425, 'contained document noting reflected actual financial situation end biennium end delegate canada requested clarification difference contingency')","(0.28395061728395066, 'presented examination general assembly document whc conf contained accounts world')","(0.29268292682926833, 'requested clarification difference contingency reserve operating reserve statement')","(0.30379746835443033, 'heritage fund representative comptroller presented examination general assembly')","(0.29850746268656714, 'actual financial situation end biennium end delegate canada')","(0.29850746268656714, 'one financial statements tables contained document noting reflected')","(0.34693877551020413, 'decision committee th session concerned long term')","(0.3142857142857143, 'ii balance statement assets liabilities reserves fund balance december')","(0.3291139240506329, 'conf contained accounts world heritage fund financial period certified auditors')","(0.3548387096774194, 'contained document noting reflected actual financial situation')","(0.2962962962962963, 'reserves fund balance december representative comptroller recalled reserve unforeseen expenses amounting million us dollars established')","(0.27826086956521734, 'following decision committee th session concerned long term economies destined ensure cash reserve budget')","(0.2875, 'contained document noting reflected actual financial situation end biennium end')","(0.33333333333333337, 'session concerned long term economies destined ensure cash reserve')","(0.2947368421052632, 'conformity financial rules world heritage fund representative comptroller presented examination')","(0.2666666666666667, 'reserve operating reserve statement ii balance statement assets liabilities reserves fund balance december representative comptroller recalled reserve')","(0.2692307692307693, 'following decision committee th session concerned long term economies destined ensure cash reserve budget fund chairperson')","(0.30400000000000005, 'conformity financial rules world heritage fund representative comptroller presented examination general assembly document whc')","(0.35, 'th session concerned long term economies')","(0.2831858407079646, 'december representative comptroller recalled reserve unforeseen expenses amounting million us dollars established')","(0.31645569620253167, 'contained document noting reflected actual financial situation end biennium end')"
"Nov 6, 2006 Administrative, financial and institutional matters","(0.2962962962962963, 'environmental results third overall performance study global environment facility')","(0.277027027027027, 'progressing toward environmental results third overall performance study global environment facility office monitoring evaluation global environment')","(0.30612244897959184, 'monitoring evaluation global environment facility')","(0.29059829059829057, 'toward environmental results third overall performance study global environment facility office monitoring evaluation')","(0.2763157894736842, 'facility office monitoring evaluation global environment facility washington')","(0.2796610169491526, 'study global environment facility office monitoring evaluation global environment facility washington fccc cp add page')","(0.2962962962962963, 'add page global environment')","(0.2941176470588235, 'monitoring evaluation global environment facility washington fccc cp')","(0.3052631578947368, 'global environment facility office monitoring evaluation global environment facility washington')","(0.326530612244898, 'monitoring evaluation global environment facility')","(0.28125, 'facility icf consulting progressing toward environmental results')","(0.2589285714285714, 'evaluation global environment facility washington fccc cp add page cp fccc cp add page')","(0.2713178294573644, 'monitoring evaluation global environment facility washington fccc cp add page cp fccc cp add page d')","(0.26136363636363635, 'page global environment facility icf consulting progressing toward environmental results')","(0.2777777777777778, 'progressing toward environmental results third overall performance study')","(0.28, 'global environment facility office monitoring evaluation global environment')","(0.28358208955223885, 'page fccc cp add page global environment facility')","(0.2941176470588235, 'monitoring evaluation global environment facility washington fccc cp')","(0.3125, 'facility icf consulting progressing toward environmental results')","(0.2716049382716049, 'icf consulting progressing toward environmental results third overall performance')","(0.29885057471264365, 'icf consulting progressing toward environmental results third overall performance study')","(0.3278688524590164, 'icf consulting progressing toward environmental results third')","(0.2586206896551724, 'page fccc cp add page ii fccc cp add page fccc cp add page cp')","(0.27826086956521734, 'cp add page global environment facility icf consulting progressing toward environmental results third overall')","(0.27368421052631575, 'global environment facility office monitoring evaluation global environment facility washington')","(0.3580246913580247, 'icf consulting progressing toward environmental results third overall performance')","(0.33333333333333337, 'facility office monitoring evaluation global environment facility washington fccc cp')","(0.2962962962962963, 'cp add page fccc cp add page global environment facility icf consulting progressing toward environmental results third')","(0.28148148148148144, 'third overall performance study global environment facility office monitoring evaluation global environment facility washington fccc cp')","(0.3366336633663366, 'sbi fccc cp add page fccc cp add page global environment facility icf consulting')","(0.3392857142857143, 'office monitoring evaluation global environment facility')","(0.24528301886792447, 'study global environment facility office monitoring evaluation global environment facility washington fccc')","(0.28409090909090906, 'environmental results third overall performance study global environment facility office')"
"Nov 4, 2009 Decision XXI8 Sources of carbon tetrachloride emissions and opportunities for reductions of ODS emissions","(0.3287671232876712, 'up emissions i e based information industry article data')","(0.302158273381295, 'made process agents feedstocks provide assessment technical economic feasibility reducing eliminating use emissions request teap scientific')","(0.3589743589743589, 'concentration levels noting report unep')","(0.32089552238805974, 'measurements range scientifically determined atmospheric lifetimes encourage parties carbon tetrachloride chloromethane production and')","(0.3866666666666667, 'consumption ctc pharmaceutical manufacturing processes review national data')","(0.29166666666666663, 'emissions mindful obligations ensure compliance control measures article montreal protocol regarding production consumption carbon tetrachloride')","(0.3870967741935484, 'parties verbal report twentieth')","(0.3780487804878049, 'reconciling reported emissions data atmospheric concentrations reiterating concern')","(0.37777777777777777, 'teap in reconciling reported emissions data atmospheric concentrations reiterating concern')","(0.3589743589743589, 'concentration levels noting report unep')","(0.3650793650793651, 'production consumption possible estimated emissions provide new')","(0.32167832167832167, 'data atmospheric concentrations reiterating concern regarding large discrepancy reported emissions observed atmospheric concentrations suggests')","(0.31707317073170727, 'reiterating concern regarding large discrepancy reported emissions observed atmospheric concentrations suggests emissions industrial activity significantly reported')","(0.30107526881720426, 'obligations ensure compliance control measures article montreal protocol regarding production')","(0.3375, 'lower emissions derived atmospheric measurements range scientifically determined')","(0.36250000000000004, 'montreal protocol regarding production consumption carbon tetrachloride desiring')","(0.31343283582089554, 'report unep ozl pro excom executive committee emission')","(0.36250000000000004, 'montreal protocol regarding production consumption carbon tetrachloride desiring')","(0.375, 'review national data ctc production consumption possible')","(0.3114754098360656, 'report time thirty first meeting open ended working group')","(0.3298969072164949, 'consumption carbon tetrachloride desiring reduce emissions background concentration levels noting')","(0.3709677419354839, 'chloromethane production and or consumption ctc pharmaceutical')","(0.3237410071942446, 'protocol regarding production consumption carbon tetrachloride desiring reduce emissions background concentration levels noting report unep')","(0.35074626865671643, 'protocol regarding production consumption carbon tetrachloride desiring reduce emissions background concentration levels noting report')","(0.3370786516853933, 'reconciled acknowledging ctc emitted processes stockpiles containers form vapour released')","(0.3793103448275862, 'montreal protocol regarding production consumption carbon tetrachloride desiring reduce')","(0.33333333333333337, 'chloromethane production and or consumption ctc pharmaceutical manufacturing processes review')","(0.2960893854748603, 'reiterating concern regarding large discrepancy reported emissions observed atmospheric concentrations suggests emissions industrial activity significantly reported underestimated')","(0.2987012987012987, 'atmospheric lifetimes encourage parties carbon tetrachloride chloromethane production and or consumption ctc pharmaceutical manufacturing processes review')","(0.3223140495867769, 'meeting parties encourage parties provide support atmospheric research measurement emissions ctc particular focus regions')","(0.375, 'group consideration twenty third meeting parties')","(0.3416666666666667, 'protocol regarding production consumption carbon tetrachloride desiring reduce emissions background concentration levels')","(0.3291139240506329, 'parties verbal report twentieth meeting parties concluding rapid decrease model')"
