,Convention on Wetlands of International Importance especially as Waterfowl Habitat,Nagoya Protocol on Access to Genetic Resources and their Fair and Equitable Sharing of Benefits Arising from their Utilization to the Convention on Biological Diversity,Convention on Biological Diversity,"Agreement on the Conservation of Small Cetaceans of the Baltic, North East Atlantic, Irish and North Seas",Convention on the Conservation of Migratory Species of Wild Animals,Bamako Convention on the Ban of the Import into Africa and the Control of Transboundary Movement and Management of Hazardous Wastes within Africa,Paris Agreement,United Nations Framework Convention on Climate Change,Kyoto Protocol to the United Nations Framework Convention on Climate Change,Minamata Convention on Mercury,Stockholm Convention on Persistent Organic Pollutants,Rotterdam Convention on the Prior Informed Consent Procedure for Certain Hazardous Chemicals and Pesticides in International Trade,"United Nations Convention to Combat Desertification in those Countries Experiencing Serious Drought and/or Desertification, particulary in Africa",Basel Convention on the Control of Transboundary Movements of Hazardous Wastes and their Disposal,Agreement on the Conservation of African-Eurasian Migratory Waterbirds,Cartagena Protocol on Biosafety to the Convention on Biological Diversity,Framework Convention on the Protection and Sustainable Development of the Carpathians,Montreal Protocol on Substances that Deplete the Ozone Layer,Vienna Convention for the Protection of the Ozone Layer,International Treaty on Plant Genetic Resources for Food and Agriculture,Convention on International Trade in Endangered Species of Wild Fauna and Flora,Convention for the Protection of the Mediterranean Sea against Pollution,"Protocol concerning cooperation in preventing pollution from ships and, in cases of emergency combating pollution of the Mediterranean Sea",Protocol for the protection of the Mediterranean Sea against pollution resulting from exploration and exploitation of the continental shelf and the seabed and its subsoil,Protocol Concerning Specially Protected Areas and Biological Diversity in the Mediterranean,Convention concerning the Protection of the World Cultural and Natural Heritage,Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol concerning Pollution from Land-Based sources and activities to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol Concerning Specially Protected Areas and Wildlife to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Convention for Co-operation in the Protection and Development of the Marine and Coastal Environment of the West and Central African Region,Agreement on the Conservation of European Bats,Protocol on the Prevention of Pollution of the Mediterranean Sea by Transboundary Movements of Hazardous Wastes and their Disposal,Protocol for the Protection of the Mediterranean Sea against Pollution from Land-Based Sources
"Dec 6, 1993 SOC Chan Chan Archaeological Zone Peru","(0.34782608695652173, 'continued research conservation techniques adobe structures necessary interregional training')","(0.3012820512820513, 'continuous efforts continued research conservation techniques adobe structures necessary interregional training course adobe conservation preparation iccrom')","(0.38235294117647056, 'chan chan archaeological zone peru')","(0.368421052631579, 'zone peru n conservation maintainance extensive archaeological site requires continuous efforts continued research')","(0.37349397590361444, 'continued research conservation techniques adobe structures necessary interregional')","(0.2827586206896552, 'research conservation techniques adobe structures necessary interregional training course adobe conservation preparation iccrom craterre regional')","(0.3142857142857143, 'farmers needs addressed immediately')","(0.3116883116883117, 'necessary interregional training course adobe conservation preparation iccrom')","(0.3085106382978723, 'adobe structures necessary interregional training course adobe conservation preparation iccrom')","(0.34090909090909094, 'course adobe conservation preparation iccrom')","(0.3015873015873016, 'conservation preparation iccrom craterre regional project issue')","(0.35, 'archaeological site requires continuous efforts continued research conservation techniques adobe structures necessary interregional training')","(0.28846153846153844, 'continuous efforts continued research conservation techniques adobe structures necessary interregional training course adobe conservation preparation iccrom')","(0.28421052631578947, 'necessary interregional training course adobe conservation preparation iccrom craterre regional')","(0.43661971830985913, 'peru n conservation maintainance extensive archaeological site requires')","(0.323943661971831, 'peru n conservation maintainance extensive archaeological site requires')","(0.33766233766233766, 'archaeological zone peru n conservation maintainance extensive archaeological')","(0.32307692307692304, 'craterre regional project issue invasions land occupation farmers')","(0.3870967741935484, 'training course adobe conservation preparation iccrom craterre')","(0.32258064516129037, 'conservation maintainance extensive archaeological site requires continuous efforts continued')","(0.3222222222222222, 'peru n conservation maintainance extensive archaeological site requires continuous efforts')","(0.4285714285714286, 'conservation preparation iccrom craterre regional project issue')","(0.30827067669172936, 'interregional training course adobe conservation preparation iccrom craterre regional project issue invasions land occupation farmers')","(0.2727272727272727, 'conservation maintainance extensive archaeological site requires continuous efforts continued research conservation techniques adobe structures')","(0.3111111111111111, 'peru n conservation maintainance extensive archaeological site requires continuous efforts')","(0.35443037974683544, 'training course adobe conservation preparation iccrom craterre regional project')","(0.3434343434343434, 'conservation techniques adobe structures necessary interregional training course adobe conservation')","(0.26875000000000004, 'peru n conservation maintainance extensive archaeological site requires continuous efforts continued research conservation techniques adobe structures necessary')","(0.2666666666666667, 'peru n conservation maintainance extensive archaeological site requires continuous efforts continued research conservation techniques adobe structures')","(0.3307086614173228, 'zone peru n conservation maintainance extensive archaeological site requires continuous efforts continued research conservation')","(0.44680851063829785, 'zone peru n conservation maintainance extensive')","(0.28205128205128205, 'archaeological site requires continuous efforts continued research conservation techniques adobe structures necessary')","(0.33333333333333337, 'preparation iccrom craterre regional project issue invasions land occupation farmers')"
"Dec 6, 1993 Requests for International Assistance Training","(0.3375, 'cultural heritage n international centre study preservation restoration cultural')","(0.3012820512820513, 'fellowships participants states parties developing countries three regular iccrom courses architectural conservation conservation mural paintings scientific')","(0.4, 'convention seek possible linkages course')","(0.3223140495867769, 'twenty graduates conservation management cultural heritage n international centre study preservation restoration cultural')","(0.38888888888888884, 'architectural conservation conservation mural paintings scientific principles conservation')","(0.3138686131386861, 'tunisia collaboration iccrom icomos train approximately twenty graduates conservation management cultural heritage n international centre')","(0.33333333333333337, 'countries maghreb held tunisia')","(0.34375, 'relation world heritage convention seek possible linkages course')","(0.34246575342465757, 'a vis orientation course relation world heritage convention seek possible')","(0.3877551020408163, 'twenty graduates conservation management cultural')","(0.3448275862068966, 'heritage convention seek possible linkages course training')","(0.34615384615384615, 'tunisia collaboration iccrom icomos train approximately twenty graduates conservation management cultural heritage n international')","(0.2948717948717948, 'fellowships participants states parties developing countries three regular iccrom courses architectural conservation conservation mural paintings scientific')","(0.3085106382978723, 'architects conservation protection cultural monuments sites tunisia committee approved request')","(0.3783783783783784, 'twenty graduates conservation management cultural heritage n international')","(0.32432432432432434, 'course maghreb architects conservation protection cultural monuments sites')","(0.38961038961038963, 'architects conservation protection cultural monuments sites tunisia committee')","(0.3142857142857143, 'amount us fellowships participants states parties developing countries')","(0.417910447761194, 'maghreb architects conservation protection cultural monuments sites')","(0.39743589743589747, 'n international centre study preservation restoration cultural property iccrom')","(0.3707865168539326, 'cultural heritage n international centre study preservation restoration cultural property')","(0.4545454545454546, 'conservation protection cultural monuments sites tunisia committee')","(0.29861111111111116, 'participants states parties developing countries three regular iccrom courses architectural conservation conservation mural paintings scientific')","(0.27826086956521734, 'approved sum us pending receipt centre detailed information justification estimated costs nbsp n training')","(0.30000000000000004, 'course content related protection management world heritage sites n cultural')","(0.41025641025641024, 'n international centre study preservation restoration cultural property iccrom')","(0.36170212765957444, 'architects conservation protection cultural monuments sites tunisia committee approved request')","(0.3120567375886525, 'heritage n reqional training course maghreb architects conservation protection cultural monuments sites tunisia committee approved request us')","(0.3188405797101449, 'heritage n reqional training course maghreb architects conservation protection cultural monuments sites tunisia committee approved request')","(0.38524590163934425, 'architects conservation protection cultural monuments sites tunisia committee approved request us regional training course')","(0.4426229508196722, 'maghreb architects conservation protection cultural monuments')","(0.34905660377358494, 'architects conservation protection cultural monuments sites tunisia committee approved request us regional')","(0.3614457831325302, 'orientation course relation world heritage convention seek possible linkages course')"
"Dec 6, 1993 SOC Burgos Cathedral Spain","(0.27380952380952384, 'local authorities confirm creation advisory council cathedral participation ministry')","(0.2702702702702703, 'received national local authorities confirm creation advisory council cathedral participation ministry culture regional local authorities university')","(0.4, 'culture regional local authorities university')","(0.2857142857142857, 'confirm creation advisory council cathedral participation ministry culture regional local authorities university others')","(0.31999999999999995, 'local authorities confirm creation advisory council cathedral participation')","(0.2867647058823529, 'note information received national local authorities confirm creation advisory council cathedral participation ministry culture regional')","(0.2727272727272727, 'spain n committee took')","(0.4057971014492754, 'received national local authorities confirm creation advisory council')","(0.38372093023255816, 'note information received national local authorities confirm creation advisory council')","(0.35, 'note information received national local')","(0.33333333333333337, 'took note information received national local authorities')","(0.2913385826771654, 'note information received national local authorities confirm creation advisory council cathedral participation ministry culture')","(0.31690140845070425, 'committee took note information received national local authorities confirm creation advisory council cathedral participation ministry culture')","(0.27368421052631575, 'advisory council cathedral participation ministry culture regional local authorities university')","(0.28205128205128205, 'cathedral participation ministry culture regional local authorities university')","(0.3846153846153846, 'cathedral participation ministry culture regional local authorities university')","(0.26865671641791045, 'spain n committee took note information received national')","(0.295774647887324, 'regional local authorities university others council established master')","(0.3125, 'spain n committee took note information received')","(0.30379746835443033, 'received national local authorities confirm creation advisory council cathedral')","(0.2941176470588235, 'others council established master plan cathedral priorities defined restoration works')","(0.33333333333333337, 'authorities confirm creation advisory council cathedral participation')","(0.274074074074074, 'council cathedral participation ministry culture regional local authorities university others council established master plan cathedral')","(0.272, 'council cathedral participation ministry culture regional local authorities university others council established master plan')","(0.27956989247311825, 'cathedral participation ministry culture regional local authorities university others council')","(0.34523809523809523, 'advisory council cathedral participation ministry culture regional local authorities')","(0.30107526881720426, 'received national local authorities confirm creation advisory council cathedral participation')","(0.3112582781456954, 'committee took note information received national local authorities confirm creation advisory council cathedral participation ministry culture regional')","(0.23972602739726023, 'cathedral participation ministry culture regional local authorities university others council established master plan cathedral priorities defined')","(0.296875, 'national local authorities confirm creation advisory council cathedral participation ministry culture regional local authorities')","(0.32727272727272727, 'authorities confirm creation advisory council cathedral')","(0.2678571428571429, 'confirm creation advisory council cathedral participation ministry culture regional local authorities university')","(0.31182795698924726, 'cathedral participation ministry culture regional local authorities university others council')"
"Dec 6, 1993 SOC Delphi Greece","(0.23287671232876717, 'granted construction olive packing unit within protection zone a')","(0.23076923076923073, 'delphi greece n response recommendations made bureau june greek authorities informed permission granted construction olive packing')","(0.3421052631578947, 'construction olive packing unit within')","(0.29824561403508776, 'response recommendations made bureau june greek authorities informed permission granted construction olive packing')","(0.3142857142857143, 'recommendations made bureau june greek authorities informed permission')","(0.23809523809523814, 'response recommendations made bureau june greek authorities informed permission granted construction olive packing unit within')","(0.25806451612903225, 'n response recommendations made')","(0.3194444444444444, 'greek authorities informed permission granted construction olive packing')","(0.29761904761904767, 'bureau june greek authorities informed permission granted construction olive packing')","(0.368421052631579, 'n response recommendations made bureau')","(0.30000000000000004, 'packing unit within protection zone a n')","(0.2321428571428571, 'bureau june greek authorities informed permission granted construction olive packing unit within protection zone')","(0.23308270676691734, 'recommendations made bureau june greek authorities informed permission granted construction olive packing unit within protection zone')","(0.23076923076923073, 'recommendations made bureau june greek authorities informed permission granted construction')","(0.30645161290322576, 'granted construction olive packing unit within protection zone')","(0.2727272727272727, 'informed permission granted construction olive packing unit within')","(0.28358208955223885, 'informed permission granted construction olive packing unit within')","(0.27083333333333337, 'olive packing unit within protection zone a n')","(0.5, 'packing unit within protection zone a n')","(0.3205128205128205, 'recommendations made bureau june greek authorities informed permission granted')","(0.29670329670329665, 'recommendations made bureau june greek authorities informed permission granted construction')","(0.368421052631579, 'granted construction olive packing unit within protection')","(0.24603174603174605, 'response recommendations made bureau june greek authorities informed permission granted construction olive packing unit within')","(0.23529411764705888, 'response recommendations made bureau june greek authorities informed permission granted construction olive packing unit')","(0.23750000000000004, 'granted construction olive packing unit within protection zone a n')","(0.2597402597402597, 'informed permission granted construction olive packing unit within protection')","(0.30666666666666664, 'granted construction olive packing unit within protection zone a n')","(0.22962962962962963, 'recommendations made bureau june greek authorities informed permission granted construction olive packing unit within protection zone a')","(0.22556390977443608, 'recommendations made bureau june greek authorities informed permission granted construction olive packing unit within protection zone')","(0.27586206896551724, 'delphi greece n response recommendations made bureau june greek authorities informed permission granted construction')","(0.39534883720930236, 'n response recommendations made bureau june')","(0.2264150943396226, 'response recommendations made bureau june greek authorities informed permission granted construction olive')","(0.29761904761904767, 'greek authorities informed permission granted construction olive packing unit within')"
"Dec 6, 1993 SOC Hanseatic City of Lubeck Germany","(0.26027397260273977, 'hanseatic city lubeck germany n delegate germany informed committee')","(0.2016129032258065, 'hanseatic city lubeck germany n delegate germany informed committee invitation icomos visit hanseatic city lubeck postponed')","(0.368421052631579, 'invitation icomos visit hanseatic city')","(0.28712871287128716, 'germany n delegate germany informed committee invitation icomos visit hanseatic city lubeck postponed')","(0.2857142857142857, 'icomos visit hanseatic city lubeck postponed upcoming municipal')","(0.2416666666666667, 'germany n delegate germany informed committee invitation icomos visit hanseatic city lubeck postponed upcoming municipal')","(0.23333333333333328, 'upcoming municipal elections n')","(0.3076923076923077, 'committee invitation icomos visit hanseatic city lubeck postponed')","(0.2682926829268293, 'germany informed committee invitation icomos visit hanseatic city lubeck postponed')","(0.29032258064516125, 'hanseatic city lubeck germany n')","(0.2727272727272727, 'committee invitation icomos visit hanseatic city lubeck')","(0.25, 'germany n delegate germany informed committee invitation icomos visit hanseatic city lubeck postponed upcoming')","(0.24031007751937983, 'n delegate germany informed committee invitation icomos visit hanseatic city lubeck postponed upcoming municipal elections n')","(0.25, 'committee invitation icomos visit hanseatic city lubeck postponed upcoming municipal')","(0.2153846153846154, 'germany informed committee invitation icomos visit hanseatic city')","(0.29230769230769227, 'germany informed committee invitation icomos visit hanseatic city')","(0.22388059701492535, 'committee invitation icomos visit hanseatic city lubeck postponed')","(0.26315789473684215, 'hanseatic city lubeck germany n delegate germany informed')","(0.2727272727272727, 'committee invitation icomos visit hanseatic city lubeck')","(0.28378378378378377, 'committee invitation icomos visit hanseatic city lubeck postponed upcoming')","(0.26190476190476186, 'committee invitation icomos visit hanseatic city lubeck postponed upcoming municipal')","(0.2909090909090909, 'committee invitation icomos visit hanseatic city lubeck')","(0.19166666666666665, 'germany n delegate germany informed committee invitation icomos visit hanseatic city lubeck postponed upcoming municipal')","(0.25217391304347825, 'hanseatic city lubeck germany n delegate germany informed committee invitation icomos visit hanseatic city')","(0.21250000000000002, 'hanseatic city lubeck germany n delegate germany informed committee invitation')","(0.26027397260273977, 'icomos visit hanseatic city lubeck postponed upcoming municipal elections')","(0.2435897435897436, 'hanseatic city lubeck germany n delegate germany informed committee invitation')","(0.19259259259259254, 'hanseatic city lubeck germany n delegate germany informed committee invitation icomos visit hanseatic city lubeck postponed upcoming')","(0.23076923076923073, 'hanseatic city lubeck germany n delegate germany informed committee invitation icomos visit hanseatic city lubeck postponed')","(0.24528301886792447, 'hanseatic city lubeck germany n delegate germany informed committee invitation icomos visit hanseatic city')","(0.32692307692307687, 'informed committee invitation icomos visit hanseatic')","(0.19587628865979378, 'hanseatic city lubeck germany n delegate germany informed committee invitation icomos visit')","(0.23809523809523814, 'committee invitation icomos visit hanseatic city lubeck postponed upcoming municipal')"
"Dec 6, 1993 SOC Hadrians Wall United Kingdom","(0.3013698630136986, 'concern regarding project trail top hadrian s wall would')","(0.22580645161290325, 'hadrian s wall united kingdom n committee expressed concern regarding project trail top hadrian s wall')","(0.41025641025641024, 'would affect archaeological values site')","(0.24489795918367352, 'committee expressed concern regarding project trail top hadrian s wall would affect archaeological')","(0.2592592592592593, 'project trail top hadrian s wall would affect')","(0.2685185185185185, 'united kingdom n committee expressed concern regarding project trail top hadrian s wall would affect')","(0.3214285714285714, 'values site requested centre')","(0.27118644067796616, 'wall united kingdom n committee expressed concern regarding')","(0.26086956521739135, 'hadrian s wall united kingdom n committee expressed concern regarding')","(0.24444444444444446, 'inform united kingdom authorities accordingly')","(0.28, 'concern regarding project trail top hadrian s')","(0.2767857142857143, 'united kingdom n committee expressed concern regarding project trail top hadrian s wall would')","(0.28682170542635654, 'hadrian s wall united kingdom n committee expressed concern regarding project trail top hadrian s wall')","(0.21621621621621623, 'concern regarding project trail top hadrian s wall would affect')","(0.2666666666666667, 'project trail top hadrian s wall would affect')","(0.2666666666666667, 'top hadrian s wall would affect archaeological values')","(0.29850746268656714, 'concern regarding project trail top hadrian s wall')","(0.31746031746031744, 'would affect archaeological values site requested centre inform')","(0.3207547169811321, 'expressed concern regarding project trail top hadrian')","(0.2597402597402597, 'archaeological values site requested centre inform united kingdom authorities')","(0.28787878787878785, 'concern regarding project trail top hadrian s wall would affect')","(0.30612244897959184, 'regarding project trail top hadrian s wall')","(0.23275862068965514, 'hadrian s wall united kingdom n committee expressed concern regarding project trail top hadrian s')","(0.27826086956521734, 'united kingdom n committee expressed concern regarding project trail top hadrian s wall would')","(0.3375, 'top hadrian s wall would affect archaeological values site requested')","(0.328125, 'concern regarding project trail top hadrian s wall would')","(0.2666666666666667, 'committee expressed concern regarding project trail top hadrian s wall')","(0.23703703703703705, 'hadrian s wall united kingdom n committee expressed concern regarding project trail top hadrian s wall would')","(0.2692307692307693, 'concern regarding project trail top hadrian s wall would affect archaeological values site requested centre inform')","(0.24752475247524752, 'hadrian s wall united kingdom n committee expressed concern regarding project trail top hadrian')","(0.3555555555555555, 'expressed concern regarding project trail top')","(0.2680412371134021, 'regarding project trail top hadrian s wall would affect archaeological values site')","(0.2584269662921348, 'archaeological values site requested centre inform united kingdom authorities accordingly')"
"Dec 6, 1993 SOC Historic Centre of the Town of Olinda Brazil","(0.273972602739726, 'town olinda brazil n olinda included major idb funded')","(0.2569444444444444, 'brazil management conservation cultural heritage resources context urban cultural tourism development olinda therefore require special attention')","(0.33333333333333337, 'conservation cultural heritage resources context')","(0.35398230088495575, 'east brazil management conservation cultural heritage resources context urban cultural tourism development olinda')","(0.33333333333333337, 'brazil management conservation cultural heritage resources context urban')","(0.2666666666666667, 'olinda included major idb funded tourism development project north east brazil management conservation cultural heritage')","(0.3571428571428571, 'north east brazil management')","(0.33333333333333337, 'north east brazil management conservation cultural heritage resources')","(0.3258426966292135, 'development project north east brazil management conservation cultural heritage resources')","(0.36363636363636365, 'east brazil management conservation cultural')","(0.30000000000000004, 'historic centre town olinda brazil n olinda')","(0.2698412698412699, 'conservation cultural heritage resources context urban cultural tourism development olinda therefore require special attention')","(0.2847222222222222, 'brazil management conservation cultural heritage resources context urban cultural tourism development olinda therefore require special attention')","(0.2808988764044944, 'brazil management conservation cultural heritage resources context urban cultural tourism')","(0.38888888888888884, 'brazil management conservation cultural heritage resources context urban')","(0.3188405797101449, 'north east brazil management conservation cultural heritage resources')","(0.29850746268656714, 'major idb funded tourism development project north east')","(0.29850746268656714, 'context urban cultural tourism development olinda therefore require')","(0.32307692307692304, 'management conservation cultural heritage resources context urban')","(0.3827160493827161, 'brazil management conservation cultural heritage resources context urban cultural')","(0.3146067415730337, 'brazil management conservation cultural heritage resources context urban cultural tourism')","(0.3770491803278688, 'development project north east brazil management conservation')","(0.25190839694656486, 'east brazil management conservation cultural heritage resources context urban cultural tourism development olinda therefore require')","(0.25217391304347825, 'olinda brazil n olinda included major idb funded tourism development project north east brazil')","(0.25, 'brazil n olinda included major idb funded tourism development project')","(0.3975903614457831, 'conservation cultural heritage resources context urban cultural tourism development')","(0.388235294117647, 'context urban cultural tourism development olinda therefore require special attention')","(0.3287671232876712, 'brazil management conservation cultural heritage resources context urban cultural tourism development olinda therefore require special attention n')","(0.3194444444444444, 'brazil management conservation cultural heritage resources context urban cultural tourism development olinda therefore require special attention')","(0.32539682539682535, 'conservation cultural heritage resources context urban cultural tourism development olinda therefore require special attention')","(0.4716981132075472, 'east brazil management conservation cultural heritage')","(0.27835051546391754, 'historic centre town olinda brazil n olinda included major idb funded tourism')","(0.3820224719101124, 'development project north east brazil management conservation cultural heritage resources')"
"Dec 6, 1993 Situation of the World Heritage Fund, Budget for 1994 and Draft Budget for 1995","(0.31506849315068497, 'n attendance experts ldc amp dc statutory world heritage')","(0.2983870967741935, 'that n n balance sheet presented director centre end year n amount us million undisposed balance')","(0.4444444444444444, 'convention n nbsp approved emergency')","(0.2931034482758621, 'established emergency reserve accordance financial regulation article amount us million shall transferred undisposed')","(0.3421052631578947, 'implementation programme condition commitments within limits funds available')","(0.28873239436619713, 'authorized commit indicative budget expenditure considered necessary smooth implementation programme condition commitments within limits funds')","(0.38095238095238093, 'n n assistance centre')","(0.3939393939393939, 'implementation world heritage convention n nbsp approved emergency')","(0.348314606741573, 'operational guidelines implementation world heritage convention n nbsp approved emergency')","(0.40625, 'world heritage convention n nbsp')","(0.3214285714285714, 'following recommendations decisions execution budget n n')","(0.3157894736842105, 'programme condition commitments within limits funds available expenditure made accordance operational guidelines implementation world')","(0.32558139534883723, 'n n n n n n xii committee also established emergency reserve accordance financial regulation article')","(0.2906976744186046, 'accordance financial regulation article amount us million shall transferred undisposed')","(0.31999999999999995, 'appropriate flexible ratio allocation resources natural cultural programmes')","(0.3484848484848485, 'implementation world heritage convention n nbsp approved emergency')","(0.35820895522388063, 'schools seminars e g mweka tanzania developing countries')","(0.33333333333333337, 'n preparatory assistance n n n n n')","(0.37735849056603776, 'heritage convention n nbsp approved emergency reserve')","(0.37037037037037035, 'managers respect appropriate flexible ratio allocation resources natural cultural')","(0.3484848484848485, 'n n n n n attendance experts ldc amp dc')","(0.3877551020408163, 'n n n n n promotion education')","(0.31034482758620685, 'n n balance sheet presented director centre end year n amount us million undisposed balance')","(0.28695652173913044, 'also decided that n n balance sheet presented director centre end year n amount')","(0.2875, 'heritage convention n nbsp approved emergency reserve indicative reserve n')","(0.34375, 'n attendance experts ldc amp dc statutory world heritage')","(0.3466666666666667, 'n n n n latin america amp caribbean n n')","(0.28888888888888886, 'nbsp n n n n n xii approval budget committee adopted two following recommendations decisions execution budget')","(0.29230769230769227, 'nbsp committee also decided that n n balance sheet presented director centre end year n amount')","(0.3308270676691729, 'necessary smooth implementation programme condition commitments within limits funds available expenditure made accordance operational')","(0.4444444444444444, 'arab region europe n n n')","(0.31958762886597936, 'sheet presented director centre end year n amount us million undisposed balance')","(0.3258426966292135, 'operational guidelines implementation world heritage convention n nbsp approved emergency')"
"Dec 6, 1993 SOC Historic City of Sucre Bolivia","(0.3013698630136986, 'plan sucre would however need reinforce aspects cultural heritage')","(0.22580645161290325, 'n city sucre judged relatively well preserved awareness city s values well developed development plan sucre')","(0.3548387096774194, 'city sucre bolivia n city')","(0.22857142857142854, 'well developed development plan sucre would however need reinforce aspects cultural heritage preservation')","(0.2295081967213115, 'developed development plan sucre would however need reinforce')","(0.20370370370370372, 'historic city sucre bolivia n city sucre judged relatively well preserved awareness city s values')","(0.3076923076923077, 'preserved awareness city s')","(0.2295081967213115, 'developed development plan sucre would however need reinforce')","(0.20512820512820518, 'plan sucre would however need reinforce aspects cultural heritage preservation')","(0.23684210526315785, 'developed development plan sucre would')","(0.21568627450980393, 'sucre would however need reinforce aspects cultural')","(0.25, 'bolivia n city sucre judged relatively well preserved awareness city s values well developed')","(0.2325581395348837, 'n city sucre judged relatively well preserved awareness city s values well developed development plan sucre')","(0.2564102564102564, 'developed development plan sucre would however need reinforce aspects cultural')","(0.22388059701492535, 'would however need reinforce aspects cultural heritage preservation')","(0.19999999999999996, 'historic city sucre bolivia n city sucre judged')","(0.29850746268656714, 'preserved awareness city s values well developed development')","(0.2666666666666667, 'preserved awareness city s values well developed development')","(0.2549019607843137, 'developed development plan sucre would however need')","(0.23188405797101452, 'developed development plan sucre would however need reinforce aspects')","(0.2435897435897436, 'developed development plan sucre would however need reinforce aspects cultural')","(0.2622950819672131, 'however need reinforce aspects cultural heritage preservation')","(0.2155172413793104, 'bolivia n city sucre judged relatively well preserved awareness city s values well developed development')","(0.23478260869565215, 'well preserved awareness city s values well developed development plan sucre would however need')","(0.275, 'sucre bolivia n city sucre judged relatively well preserved awareness')","(0.3384615384615385, 'plan sucre would however need reinforce aspects cultural heritage')","(0.29333333333333333, 'values well developed development plan sucre would however need reinforce')","(0.274074074074074, 'n city sucre judged relatively well preserved awareness city s values well developed development plan sucre would')","(0.30000000000000004, 'relatively well preserved awareness city s values well developed development plan sucre would however need reinforce')","(0.27722772277227725, 'city s values well developed development plan sucre would however need reinforce aspects cultural')","(0.29268292682926833, 'development plan sucre would however need')","(0.23711340206185572, 'well preserved awareness city s values well developed development plan sucre would')","(0.23684210526315785, 'relatively well preserved awareness city s values well developed development')"
"Dec 6, 1993 Management, Administration and Staffing of the World Heritage Centre","(0.40816326530612246, 'committee conventions programmes international organizations related conservation natural cultural')","(0.29054054054054057, 'organs convention n act clearing house purpose coordination information sharing committee conventions programmes international organizations related')","(0.45945945945945943, 'convention also provides para article')","(0.36363636363636365, 'related conservation natural cultural heritage requested committee n oversee implementation training monitoring technical')","(0.42028985507246375, 'convention including n coordination inscription process ii assistance')","(0.3308270676691729, 'aspects convention including n coordination inscription process ii assistance coordination requests states parties training technical')","(0.36, 'various partners undp fit')","(0.41333333333333333, 'increase materials promoting convention directed committee accordance goals')","(0.3733333333333333, 'taken note proposal prepared working group consisting china colombia france')","(0.4411764705882353, 'article para convention provides a')","(0.42105263157894735, 'sharing committee conventions programmes international organizations related')","(0.36690647482014394, 'programmes international organizations related conservation natural cultural heritage requested committee n oversee implementation training')","(0.3312883435582822, 'clearing house purpose coordination information sharing committee conventions programmes international organizations related conservation natural cultural heritage')","(0.33333333333333337, 'read coordination monitoring world heritage sites carried states parties advisory')","(0.3421052631578947, 'centre study preservation restoration cultural property iccrom international')","(0.36764705882352944, 'states parties technical aspects convention including n coordination')","(0.3707865168539326, 'committee conventions programmes international organizations related conservation natural')","(0.368421052631579, 'monitoring technical assistance states parties intergovernmental body iccrom')","(0.4385964912280702, 'para convention provides a secretariat appointed director')","(0.3647058823529412, 'services international centre study preservation restoration cultural property iccrom')","(0.383177570093458, 'committee conventions programmes international organizations related conservation natural cultural heritage')","(0.4193548387096774, 'convention directed committee accordance goals policies unesco')","(0.31543624161073824, 'act clearing house purpose coordination information sharing committee conventions programmes international organizations related conservation natural')","(0.31081081081081086, 'purpose coordination information sharing committee conventions programmes international organizations related conservation natural cultural heritage')","(0.32499999999999996, 'so convention also provides para article the director general unesco')","(0.3979591836734694, 'committee conventions programmes international organizations related conservation natural cultural')","(0.33333333333333337, 'convention article para convention provides a secretariat appointed director general')","(0.33526011560693647, 'clearing house purpose coordination information sharing committee conventions programmes international organizations related conservation natural cultural heritage requested')","(0.31543624161073824, 'services international centre study preservation restoration cultural property iccrom international council monuments sites icomos world conservation')","(0.3650793650793651, 'organs convention n act clearing house purpose coordination information sharing committee conventions programmes international')","(0.3846153846153846, 'take concern consideration action n vii')","(0.2941176470588235, 'abide strictly provisions convention article para convention provides a secretariat appointed director')","(0.33333333333333337, 'promoting convention directed committee accordance goals policies unesco n therefore')"
