,Convention on Wetlands of International Importance especially as Waterfowl Habitat,Nagoya Protocol on Access to Genetic Resources and their Fair and Equitable Sharing of Benefits Arising from their Utilization to the Convention on Biological Diversity,Convention on Biological Diversity,"Agreement on the Conservation of Small Cetaceans of the Baltic, North East Atlantic, Irish and North Seas",Convention on the Conservation of Migratory Species of Wild Animals,Bamako Convention on the Ban of the Import into Africa and the Control of Transboundary Movement and Management of Hazardous Wastes within Africa,Paris Agreement,United Nations Framework Convention on Climate Change,Kyoto Protocol to the United Nations Framework Convention on Climate Change,Minamata Convention on Mercury,Stockholm Convention on Persistent Organic Pollutants,Rotterdam Convention on the Prior Informed Consent Procedure for Certain Hazardous Chemicals and Pesticides in International Trade,"United Nations Convention to Combat Desertification in those Countries Experiencing Serious Drought and/or Desertification, particulary in Africa",Basel Convention on the Control of Transboundary Movements of Hazardous Wastes and their Disposal,Agreement on the Conservation of African-Eurasian Migratory Waterbirds,Cartagena Protocol on Biosafety to the Convention on Biological Diversity,Framework Convention on the Protection and Sustainable Development of the Carpathians,Montreal Protocol on Substances that Deplete the Ozone Layer,Vienna Convention for the Protection of the Ozone Layer,International Treaty on Plant Genetic Resources for Food and Agriculture,Convention on International Trade in Endangered Species of Wild Fauna and Flora,Convention for the Protection of the Mediterranean Sea against Pollution,"Protocol concerning cooperation in preventing pollution from ships and, in cases of emergency combating pollution of the Mediterranean Sea",Protocol for the protection of the Mediterranean Sea against pollution resulting from exploration and exploitation of the continental shelf and the seabed and its subsoil,Protocol Concerning Specially Protected Areas and Biological Diversity in the Mediterranean,Convention concerning the Protection of the World Cultural and Natural Heritage,Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol concerning Pollution from Land-Based sources and activities to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol Concerning Specially Protected Areas and Wildlife to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Convention for Co-operation in the Protection and Development of the Marine and Coastal Environment of the West and Central African Region,Agreement on the Conservation of European Bats,Protocol on the Prevention of Pollution of the Mediterranean Sea by Transboundary Movements of Hazardous Wastes and their Disposal,Protocol for the Protection of the Mediterranean Sea against Pollution from Land-Based Sources
"Jul 16, 2019 Consideration of best practices in the implementation of the Convention","(0.15068493150684936, 'q k g r e l e f j')","(0.16129032258064513, 'g r e l e f j f g j u p g p g q')","(0.16129032258064513, 'c e f g h')","(0.18292682926829273, 'w k c x p c e w h g z r r')","(0.18518518518518523, 'k c x p c e w h')","(0.17592592592592593, 'z x w w b c c c w e f g h w w')","(0.19999999999999996, 'p q k g')","(0.18000000000000005, 'q k g r e l e f')","(0.18461538461538463, 'f p q k g r e l e f')","(0.14814814814814814, 'b c e f g')","(0.16000000000000003, 'k l n f j f p')","(0.1696428571428571, 'r r r z r r z w r z h x w r')","(0.1472868217054264, 'l n f j f p q k g r e l e f j f')","(0.16216216216216217, 'c c c w e f g h w w')","(0.18333333333333335, 'r r r z r r z w')","(0.15000000000000002, 'q k g r e l e f')","(0.16417910447761197, 'k c x p c e w h')","(0.1875, 'q k g r e l e f')","(0.19999999999999996, 'q k g r e l e')","(0.19672131147540983, 'g r e l e f j f g')","(0.18181818181818177, 'f p q k g r e l e f')","(0.16326530612244894, 'c x p c e w h')","(0.15517241379310343, 'k g r e l e f j f g j u p g p')","(0.14782608695652177, 'n f j f p q k g r e l e f j')","(0.15000000000000002, 'c c c w e f g h w w')","(0.171875, 'w b c c c w e f g')","(0.16000000000000003, 'g r e l e f j f g j')","(0.15555555555555556, 'l n f j f p q k g r e l e f j f g')","(0.16153846153846152, 'k c x p c e w h g z r r z w w z')","(0.17821782178217827, 'c c w e f g h w w w w e f g')","(0.19444444444444442, 'g r e l e f')","(0.14432989690721654, 'x w x r r r z r r z w r')","(0.16666666666666663, 'l n f j f p q k g r')"
"Jul 16, 2019 Declaration of civil society organizations attending the eleventh session of the Conference of the Parties","(0.2717391304347826, 'society organizations attending eleventh session conference parties appreciation declaration')","(0.2666666666666667, 'foundation namibia behalf civil society organizations attending eleventh session conference parties appreciation declaration include declaration annex')","(0.41025641025641024, 'foundation namibia behalf civil society')","(0.3173076923076923, 'presentation declaration made ms viviane kinyaga desert research foundation namibia behalf civil society')","(0.33333333333333337, 'attending eleventh session conference parties appreciation declaration include')","(0.27142857142857146, 'desert research foundation namibia behalf civil society organizations attending eleventh session conference parties appreciation declaration')","(0.2857142857142857, 'declaration annex report conference')","(0.32499999999999996, 'society organizations attending eleventh session conference parties appreciation')","(0.31182795698924726, 'parties appreciation declaration include declaration annex report conference parties eleventh')","(0.31818181818181823, 'declaration include declaration annex report')","(0.295774647887324, 'session conference parties appreciation declaration include declaration')","(0.27941176470588236, 'society organizations attending eleventh session conference parties appreciation declaration include declaration annex report conference')","(0.30666666666666664, 'foundation namibia behalf civil society organizations attending eleventh session conference parties appreciation declaration include declaration annex')","(0.27956989247311825, 'parties appreciation declaration include declaration annex report conference parties eleventh')","(0.3157894736842105, 'parties appreciation declaration include declaration annex report conference')","(0.2763157894736842, 'parties appreciation declaration include declaration annex report conference')","(0.2987012987012987, 'session conference parties appreciation declaration include declaration annex')","(0.26315789473684215, 'parties appreciation declaration include declaration annex report conference')","(0.3384615384615385, 'parties appreciation declaration include declaration annex report')","(0.30434782608695654, 'society organizations attending eleventh session conference parties appreciation declaration')","(0.3493975903614458, 'presentation declaration made ms viviane kinyaga desert research foundation namibia')","(0.34782608695652173, 'conference parties appreciation declaration include declaration annex')","(0.29496402877697847, 'namibia behalf civil society organizations attending eleventh session conference parties appreciation declaration include declaration annex')","(0.2941176470588235, 'society organizations attending eleventh session conference parties appreciation declaration include declaration annex report conference')","(0.28421052631578947, 'session conference parties appreciation declaration include declaration annex report conference')","(0.3222222222222222, 'attending eleventh session conference parties appreciation declaration include declaration')","(0.3012048192771084, 'presentation declaration made ms viviane kinyaga desert research foundation namibia')","(0.2692307692307693, 'viviane kinyaga desert research foundation namibia behalf civil society organizations attending eleventh session conference parties appreciation declaration')","(0.2679738562091504, 'society organizations attending eleventh session conference parties appreciation declaration include declaration annex report conference parties eleventh')","(0.3359375, 'desert research foundation namibia behalf civil society organizations attending eleventh session conference parties appreciation')","(0.35416666666666663, 'presentation declaration made ms viviane kinyaga')","(0.22680412371134018, 'presentation declaration made ms viviane kinyaga desert research foundation namibia behalf civil')","(0.3052631578947368, 'session conference parties appreciation declaration include declaration annex report conference')"
"Jul 16, 2019 Declaration of civil society organizations attending the tenth session of the Conference of the Parties","(0.136986301369863, 'j k l n p q r q u')","(0.15322580645161288, 'b c e f g c h c j k l n p q r q')","(0.16129032258064513, 'c e f g c')","(0.18292682926829273, 'b c e f g c h c j k l n p')","(0.16666666666666663, 'b c e f g c h c')","(0.15740740740740744, 'b c e f g c h c j k l n p q r')","(0.19999999999999996, 'p q r q')","(0.16000000000000003, 'b c e f g c h c')","(0.16923076923076918, 'b c e f g c h c j k')","(0.14814814814814814, 'b c e f g')","(0.18000000000000005, 'c h c j k l n')","(0.1428571428571429, 'b c e f g c h c j k l n p q')","(0.13953488372093026, 'b c e f g c h c j k l n p q r q')","(0.14864864864864868, 'b c e f g c h c j k')","(0.1333333333333333, 'b c e f g c h c')","(0.15000000000000002, 'b c e f g c h c')","(0.13432835820895528, 'b c e f g c h c')","(0.16666666666666663, 'g c h c j k l n')","(0.17500000000000004, 'g c h c j k l')","(0.16393442622950816, 'b c e f g c h c j')","(0.16666666666666663, 'j k l n p q r q u r')","(0.16326530612244894, 'c h c j k l n')","(0.15517241379310343, 'b c e f g c h c j k l n p q r')","(0.13913043478260867, 'f g c h c j k l n p q r q u')","(0.15000000000000002, 'j k l n p q r q u r')","(0.15625, 'b c e f g c h c j')","(0.1466666666666666, 'h c j k l n p q r q')","(0.14814814814814814, 'b c e f g c h c j k l n p q r q u')","(0.1461538461538462, 'b c e f g c h c j k l n p q r q')","(0.15841584158415845, 'b c e f g c h c j k l n p q')","(0.13888888888888884, 'b c e f g c')","(0.134020618556701, 'h c j k l n p q r q u r')","(0.16666666666666663, 'g c h c j k l n p q')"
"Jul 16, 2019 Declaration by the Sustainable Land Management Business Forum","(0.2705882352941177, 'organized sidelines eleventh session conference parties declaration referred decision')","(0.2517482517482518, 'second sustainable land management business forum organized sidelines eleventh session conference parties declaration referred decision include')","(0.2978723404255319, 'eleventh session conference parties declaration')","(0.2931034482758621, 'land management business forum organized sidelines eleventh session conference parties declaration referred decision')","(0.36986301369863017, 'eleventh session conference parties declaration referred decision include')","(0.2803030303030303, 'sustainable land management business forum behalf participants second sustainable land management business forum organized sidelines')","(0.3913043478260869, 'made high level segment')","(0.32432432432432434, 'conference parties declaration referred decision include declaration annex')","(0.3076923076923077, 'eleventh session conference parties declaration referred decision include declaration annex')","(0.3111111111111111, 'sidelines eleventh session conference parties')","(0.30645161290322576, 'sustainable land management business forum organized sidelines')","(0.25806451612903225, 'forum organized sidelines eleventh session conference parties declaration referred decision include declaration annex report')","(0.27083333333333337, 'business forum organized sidelines eleventh session conference parties declaration referred decision include declaration annex report conference')","(0.3033707865168539, 'behalf participants second sustainable land management business forum organized sidelines')","(0.2763157894736842, 'organized sidelines eleventh session conference parties declaration referred')","(0.2567567567567568, 'conference parties declaration referred decision include declaration annex')","(0.35820895522388063, 'segment mr david nuyoma chair sustainable land management')","(0.2753623188405797, 'behalf participants second sustainable land management business forum')","(0.31818181818181823, 'sidelines eleventh session conference parties declaration referred')","(0.2823529411764706, 'eleventh session conference parties declaration referred decision include declaration')","(0.34065934065934067, 'eleventh session conference parties declaration referred decision include declaration annex')","(0.36764705882352944, 'conference parties declaration referred decision include declaration')","(0.27338129496402874, 'participants second sustainable land management business forum organized sidelines eleventh session conference parties declaration referred')","(0.26190476190476186, 'eleventh session conference parties declaration referred decision include declaration annex report conference parties eleventh')","(0.26086956521739135, 'conference parties declaration referred decision include declaration annex report conference')","(0.3764705882352941, 'eleventh session conference parties declaration referred decision include declaration')","(0.31999999999999995, 'declaration made high level segment mr david nuyoma chair sustainable')","(0.26315789473684215, 'business forum organized sidelines eleventh session conference parties declaration referred decision include declaration annex report conference parties')","(0.2569444444444444, 'business forum organized sidelines eleventh session conference parties declaration referred decision include declaration annex report conference')","(0.31746031746031744, 'eleventh session conference parties declaration referred decision include declaration annex report conference parties eleventh')","(0.3035714285714286, 'conference parties declaration referred decision include')","(0.24742268041237114, 'level segment mr david nuyoma chair sustainable land management business forum behalf')","(0.30434782608695654, 'conference parties declaration referred decision include declaration annex report conference')"
"Jul 16, 2019 Date, venue and programme of work of the third special session of the Committee on Science and Technology","(0.15068493150684936, 'c g q b c e f b g')","(0.17741935483870963, 'g b c g q b c e f b g b f b r e')","(0.16129032258064513, 'c e f g h')","(0.19512195121951215, 'h u v c c b h n g c b h u')","(0.16666666666666663, 'n r g j c h u v')","(0.18518518518518523, 'b c e f b g b f b r e f h j c')","(0.1333333333333333, 'p b f q')","(0.18000000000000005, 'g h e k e f g h')","(0.18461538461538463, 'c c b e k h u v c c')","(0.14814814814814814, 'b c e f g')","(0.16000000000000003, 'k j b n r g j')","(0.1607142857142857, 'c v g g c b z h u v c c b e')","(0.16279069767441856, 'u v c c b h n g c b h u v c b h')","(0.16216216216216217, 'b c e f g h e k e f')","(0.16666666666666663, 'q b c e f b g b')","(0.18333333333333335, 'c c b h n g c b')","(0.14925373134328357, 'f q n k j b n r')","(0.1875, 'j c b k l l l z')","(0.19999999999999996, 'v c c b e k h')","(0.180327868852459, 'e f g h e k e f g')","(0.18181818181818177, 'j b n r g j c h u v')","(0.16326530612244894, 'c c b e k h u')","(0.1724137931034483, 'v c c b e k h u v c c b h n g')","(0.14782608695652177, 'b c e f g h e k e f g h l b')","(0.15000000000000002, 'q c g b c g q b c e')","(0.171875, 'n r g j c h u v c')","(0.16000000000000003, 'c b z h u v c c b e')","(0.15555555555555556, 'j n c f b j p b f q n k j b n r g')","(0.15384615384615385, 'u v c c b e k h u v c c b h n g')","(0.16831683168316836, 'e k e f g h l b q c g b c g')","(0.19444444444444442, 'g j n c f b')","(0.14432989690721654, 'c v g g c b z h u v c c')","(0.18181818181818177, 'c e f b g b f b r e')"
"Jul 16, 2019 Date and venue of the twelfth session of the Conference of the Parties","(0.3414634146341463, 'convention combat desertification rule rules procedure general assembly resolution')","(0.2535211267605634, 'turkey executive secretary consult government turkey prepare twelfth session conference parties including conclusion legally binding agreement')","(0.40909090909090906, 'convention combat desertification rule rules')","(0.30188679245283023, 'session conference parties shall held turkey executive secretary consult government turkey prepare twelfth')","(0.4225352112676056, 'convention combat desertification rule rules procedure general assembly')","(0.34090909090909094, 'nations convention combat desertification rule rules procedure general assembly resolution december generous offer government turkey')","(0.36, 'parties shall held turkey')","(0.4347826086956522, 'united nations convention combat desertification rule rules procedure')","(0.3908045977011494, 'article paragraph united nations convention combat desertification rule rules procedure')","(0.39583333333333337, 'united nations convention combat desertification')","(0.35593220338983056, 'united nations convention combat desertification rule rules')","(0.31496062992125984, 'government turkey prepare twelfth session conference parties including conclusion legally binding agreement international level')","(0.40287769784172667, 'article paragraph united nations convention combat desertification rule rules procedure general assembly resolution december generous offer')","(0.2790697674418605, 'united nations convention combat desertification rule rules procedure general assembly')","(0.28985507246376807, 'united nations convention combat desertification rule rules procedure')","(0.323943661971831, 'article paragraph united nations convention combat desertification rule')","(0.28985507246376807, 'united nations convention combat desertification rule rules procedure')","(0.2816901408450704, 'convention combat desertification rule rules procedure general assembly')","(0.44067796610169496, 'united nations convention combat desertification rule rules')","(0.36363636363636365, 'united nations convention combat desertification rule rules procedure general')","(0.3516483516483516, 'convention combat desertification rule rules procedure general assembly resolution december')","(0.3709677419354839, 'convention combat desertification rule rules procedure general')","(0.3308270676691729, 'article paragraph united nations convention combat desertification rule rules procedure general assembly resolution december generous')","(0.27419354838709675, 'article paragraph united nations convention combat desertification rule rules procedure general assembly resolution december')","(0.25806451612903225, 'session conference parties including conclusion legally binding agreement international level')","(0.3902439024390244, 'convention combat desertification rule rules procedure general assembly resolution')","(0.3296703296703297, 'convention combat desertification rule rules procedure general assembly resolution december')","(0.2827586206896552, 'convention combat desertification rule rules procedure general assembly resolution december generous offer government turkey host twelfth session')","(0.23703703703703705, 'conference parties shall held turkey executive secretary consult government turkey prepare twelfth session conference parties including')","(0.32799999999999996, 'nations convention combat desertification rule rules procedure general assembly resolution december generous offer government')","(0.3928571428571429, 'legally binding agreement international level government')","(0.27, 'procedure general assembly resolution december generous offer government turkey host twelfth session')","(0.32183908045977017, 'article paragraph united nations convention combat desertification rule rules procedure')"
"Jul 16, 2019 Election of officers of the Committee on Science and Technology","(0.1643835616438356, 'e c f r w e r w h')","(0.16935483870967738, 'g g h k l b n b b n b r u v u w')","(0.16129032258064513, 'c e f c g')","(0.18292682926829273, 'b c e f c g h f h g j h g')","(0.16666666666666663, 'e c f r w e r w')","(0.18518518518518523, 'k l b n b b n b r u v u w x z')","(0.19999999999999996, 'p g f q')","(0.19999999999999996, 'u w x w e w e e')","(0.18461538461538463, 'b c e f c g h f h g')","(0.18518518518518523, 'b c e f c')","(0.16000000000000003, 'k l b n b b n')","(0.1517857142857143, 'x u b r c b u w x w e w e e')","(0.16279069767441856, 'e f x w e c f r w e r w h x u v')","(0.18918918918918914, 'b n b r u v u w x z')","(0.18333333333333335, 'e c f r w e r w')","(0.16666666666666663, 'l b n b b n b r')","(0.14925373134328357, 'e w e e u f v w')","(0.1875, 'l b n b b n b r')","(0.22499999999999998, 'e c f r w e r')","(0.180327868852459, 'n b b n b r u v u')","(0.16666666666666663, 'h k l b n b b n b r')","(0.1428571428571429, 'c e f c g h f')","(0.15517241379310343, 'g g h k l b n b b n b r u v u')","(0.15652173913043477, 'r c b u w x w e w e e u f v')","(0.15000000000000002, 'x w e c f r w e r w')","(0.1875, 'e c f r w e r w h')","(0.18666666666666665, 'e w e e u f v w e g')","(0.15555555555555556, 'x z x u b r c b u w x w e w e e u')","(0.16153846153846152, 'q g w x e f x w e c f r w e r w')","(0.16831683168316836, 'u w x w e w e e u f v w e g')","(0.19444444444444442, 'w e c f n b')","(0.15463917525773196, 'n b b n b r u v u w x z')","(0.18181818181818177, 'h k l b n b b n b r')"
"Jul 16, 2019 Date and venue of the thirteenth session of the Committee for the Review of the Implementation of the Conve","(0.3972602739726028, 'convention regional meetings play important role reviewing progress make')","(0.31200000000000006, 'data quality checks undertaken con thirteenth session committee review implementation convention shall held five working days')","(0.5294117647058824, 'convention shall held five working')","(0.31896551724137934, 'secretary consultation bureau conference parties accommodate offer party host thirteenth session committee executive')","(0.3880597014925373, 'convention regional meetings play important role reviewing progress')","(0.3211678832116789, 'implementation convention the strategy importance coordinated reporting process leaves sufficient time reporting entities collect process')","(0.33333333333333337, 'place five affected regions')","(0.41666666666666663, 'united nations conference facilities event party makes offer')","(0.3589743589743589, 'secretariat venue united nations conference facilities event party makes offer')","(0.475, 'bonn germany site convention secretariat')","(0.4107142857142857, 'paragraph convention decision cop annex containing terms')","(0.31746031746031744, 'article paragraph convention decision cop annex containing terms reference committee review implementation convention regional')","(0.33333333333333337, 'united nations conference facilities event party makes offer host session meet additional financial cost secretariat review')","(0.3414634146341463, 'site convention secretariat venue united nations conference facilities event party')","(0.33333333333333337, 'secretary consultation bureau conference parties accommodate offer party')","(0.31081081081081086, 'reviewing progress make useful contribution implementation convention year')","(0.36708860759493667, 'framework enhance implementation convention the strategy importance coordinated')","(0.3055555555555556, 'entities collect process submit information implementation strategy well')","(0.4107142857142857, 'paragraph convention decision cop annex containing terms')","(0.3205128205128205, 'meet additional financial cost secretariat review provisions regional meetings')","(0.3563218390804598, 'convention year strategic plan framework enhance implementation convention the strategy')","(0.4126984126984127, 'convention year strategic plan framework enhance implementation')","(0.32413793103448274, 'useful contribution implementation convention year strategic plan framework enhance implementation convention the strategy importance coordinated')","(0.3157894736842105, 'useful contribution implementation convention year strategic plan framework enhance implementation convention the strategy importance')","(0.28888888888888886, 'importance coordinated reporting process leaves sufficient time reporting entities collect')","(0.36111111111111116, 'convention regional meetings play important role reviewing progress make')","(0.3733333333333333, 'convention shall held five working days period november bonn germany')","(0.31851851851851853, 'held five working days period november bonn germany site convention secretariat venue united nations conference facilities event')","(0.3088235294117647, 'cop annex containing terms reference committee review implementation convention regional meetings play important role reviewing progress')","(0.34375, 'convention year strategic plan framework enhance implementation convention the strategy importance coordinated reporting process')","(0.42000000000000004, 'binding agreement international level host country')","(0.31858407079646023, 'useful contribution implementation convention year strategic plan framework enhance implementation convention the')","(0.3222222222222222, 'provisions regional meetings preparation meetings committee contained biennial costed work')"
"Jul 15, 2019 Mechanisms to facilitate regional coordination of the implementation of the Convention","(0.35789473684210527, 'coordination mechanisms rcms facilitate implementation convention requested strategy facilitate')","(0.3533333333333334, 'central eastern europe annex recalling also articles convention emphasizing need effective regional cooperation coordination implementation convention')","(0.4444444444444444, 'convention taking note document iccd')","(0.3389830508474576, 'implementation convention prepared regional implementation annexes africa asia latin america caribbean central eastern')","(0.4057971014492754, 'convention requests executive secretary managing director gm actively')","(0.31896551724137934, 'treaty compared rio conventions articulated regional implementation annexes africa annex asia annex ii latin america')","(0.40740740740740744, 'later stage request central')","(0.3835616438356164, 'regional coordination implementation convention taking note document iccd')","(0.35, 'recognizing importance regional coordination implementation convention year strategic plan framework')","(0.4418604651162791, 'implementation convention the strategy need')","(0.4193548387096774, 'article convention specificity treaty compared rio conventions')","(0.32061068702290074, 'regional coordination units well decision cop recognizing importance regional coordination implementation convention year strategic')","(0.3529411764705882, 'mandates identified convention facilitate regional coordination contribute cooperation regions including inter alia capacity building transfer technology')","(0.3548387096774194, 'recalling article convention specificity treaty compared rio conventions articulated regional')","(0.3731343283582089, 'secretariat consultation gm calls upon executive secretary managing')","(0.3411764705882353, 'consistent respective mandates identified convention facilitate regional coordination')","(0.368421052631579, 'aligned action programmes national subregional regional development policies')","(0.33333333333333337, 'misc containing regional proposals mechanisms facilitate regional coordination')","(0.3833333333333333, 'order enhance cooperation provide effective support affected')","(0.348314606741573, 'achievement operational objectives strategy objectives convention also requests executive')","(0.3855421686746988, 'rio conventions articulated regional implementation annexes africa annex asia annex')","(0.4285714285714286, 'annex iii northern mediterranean annex iv central')","(0.3605442176870748, 'recognizing importance regional coordination implementation convention year strategic plan framework enhance implementation convention the strategy')","(0.3481481481481481, 'also articles convention emphasizing need effective regional cooperation coordination implementation convention recalling decisions cop')","(0.32499999999999996, 'asia annex ii latin america caribbean annex iii northern mediterranean')","(0.37209302325581395, 'consultation regions view enhancing interaction affected country parties organizations')","(0.4, 'programmes national subregional regional development policies instruments monitoring reporting conference')","(0.34523809523809523, 'creating enabling policy environment recalling integration aligned action programmes national subregional regional development policies instruments monitoring reporting')","(0.3375, 'regional coordination implementation convention conference parties recalling article convention specificity treaty compared rio conventions articulated regional')","(0.376, 'implementation convention prepared regional implementation annexes africa asia latin america caribbean central eastern europe')","(0.5, 'stage request central eastern european country')","(0.33913043478260874, 'coordination implementation convention year strategic plan framework enhance implementation convention the strategy')","(0.3571428571428571, 'implementation convention requested strategy facilitate cooperation among affected country parties')"
"Jul 16, 2019 Date and venue of the fourth special session of the Committee on Science and Technology","(0.31182795698924726, 'developed country parties international national regional organizations relevant stakeholders')","(0.30714285714285716, 'operation committee science technology line year strategic plan framework enhance implementation convention fourth special session committee')","(0.4722222222222222, 'convention decision cop decision cop')","(0.34959349593495936, 'binding agreement international level host country government executive secretary facilitate participation eligible science')","(0.36363636363636365, 'voluntary contributions organization fourth special session committee science')","(0.3194444444444444, 'including conclusion legally binding agreement international level host country government executive secretary facilitate participation eligible')","(0.36, 'parties meeting held june')","(0.41666666666666663, 'united nations conference facilities event party makes offer')","(0.3522727272727273, 'review provisions regional meetings preparation fourth special session committee science')","(0.375, 'enhance implementation convention fourth special')","(0.3584905660377359, 'article convention decision cop decision cop decision')","(0.31343283582089554, 'science technology correspondents fourth special session committee science technology developed country parties international national')","(0.3026315789473685, 'including conclusion legally binding agreement international level host country government executive secretary facilitate participation eligible science')","(0.30000000000000004, 'organizations relevant stakeholders make voluntary contributions organization fourth special session')","(0.34246575342465757, 'agreement international level host country government executive secretary')","(0.3157894736842105, 'framework enhance implementation convention fourth special session committee')","(0.35526315789473684, 'framework enhance implementation convention fourth special session committee')","(0.3548387096774194, 'cop reshaping operation committee science technology line year')","(0.39622641509433965, 'article convention decision cop decision cop decision')","(0.3666666666666667, 'parties international national regional organizations relevant stakeholders make voluntary')","(0.33673469387755106, 'agreement international level host country government executive secretary facilitate participation')","(0.3877551020408163, 'convention decision cop decision cop decision cop')","(0.31333333333333335, 'developed country parties international national regional organizations relevant stakeholders make voluntary contributions organization fourth special')","(0.30281690140845074, 'international national regional organizations relevant stakeholders make voluntary contributions organization fourth special session committee')","(0.2978723404255319, 'organization fourth special session committee science technology secretariat review provisions')","(0.35, 'review provisions regional meetings preparation fourth special session committee')","(0.35106382978723405, 'session committee science technology developed country parties international national regional')","(0.3012048192771084, 'national regional organizations relevant stakeholders make voluntary contributions organization fourth special session committee science technology secretariat review')","(0.2911392405063291, 'technology correspondents fourth special session committee science technology developed country parties international national regional organizations relevant')","(0.3257575757575758, 'fourth special session committee science technology developed country parties international national regional organizations relevant')","(0.4528301886792453, 'agreement international level host country government')","(0.3145161290322581, 'international national regional organizations relevant stakeholders make voluntary contributions organization fourth special')","(0.3146067415730337, 'preparation fourth special session committee science technology contained biennial costed')"
"Jul 16, 2019 Designation of a Convention secretariat and arrangements for its functioning administrative and support arr","(0.1643835616438356, 'k l l c c n c f b')","(0.17741935483870963, 'b c c c e f b c c g e h j c e f')","(0.16129032258064513, 'c c c e f')","(0.19512195121951215, 'g e h j c e f k l l c c n')","(0.16666666666666663, 'c c e f b c c g')","(0.16666666666666663, 'b c c c e f b c c g e h j c e')","(0.19999999999999996, 'p q r l')","(0.19999999999999996, 'e f b c c g e h')","(0.19999999999999996, 'c c e f b c c g e h')","(0.18518518518518523, 'l c c n c')","(0.16000000000000003, 'c c e f b c c')","(0.1607142857142857, 'c e f b c c g e h j c e f k')","(0.17829457364341084, 'b c c c e f b c c g e h j c e f')","(0.17567567567567566, 'b c c g e h j c e f')","(0.15000000000000002, 'b c c c e f b c')","(0.18333333333333335, 'c n c f b c c c')","(0.14925373134328357, 'e f b c c g e h')","(0.20833333333333337, 'e c c g j p q r')","(0.17500000000000004, 'b c c c e f b')","(0.180327868852459, 'e h j c e f k l l')","(0.18181818181818177, 'c g e h j c e f k l')","(0.16326530612244894, 'c e c c g j p')","(0.1724137931034483, 'l c c n c f b c c c e c c g j')","(0.16521739130434787, 'j c e f k l l c c n c f b c')","(0.16249999999999998, 'b c c c e f b c c g')","(0.171875, 'c c e f b c c g e')","(0.16000000000000003, 'c c e f b c c g e h')","(0.1703703703703704, 'j c e f k l l c c n c f b c c c e')","(0.16923076923076918, 'b c c c e f b c c g e h j c e f')","(0.18811881188118806, 'l c c n c f b c c c e c c g')","(0.16666666666666663, 'c c c e f b')","(0.14432989690721654, 'c g j p q r l u v w u v')","(0.18181818181818177, 'j c e f k l l c c n')"
"Jul 16, 2019 Assessment of the implementation of the Convention against strategic objectives 1, 2 and 3","(0.34246575342465757, 'convention the strategy decision cop paragraph decision cop annex')","(0.33536585365853655, 'compiling information accessing data sources secretariat build partnerships global regional subregional organizations expertise monitoring assessing desertification')","(0.46153846153846156, 'conventions national level order reduce')","(0.3448275862068966, 'review assessment implementation system well limited coverage comparability reported national data significant steps')","(0.4347826086956522, 'convention since adoption strategy affected country parties requested')","(0.33587786259541985, 'cycle convention since adoption strategy affected country parties requested provide quantitative information impact indicators that')","(0.375, 'parties make broader use')","(0.3833333333333333, 'parties build synergies rio conventions national level order')","(0.34782608695652173, 'data secretariat advice bureaux committee review implementation convention committee science')","(0.45945945945945943, 'cost data collection affected country')","(0.34426229508196726, 'implementation convention the strategy decision cop paragraph')","(0.3098591549295775, 'assess implementation strategy important lessons learned endeavours importance directing financial resources towards implementation convention')","(0.33333333333333337, 'computed national and or local levels affected country parties build synergies rio conventions national level order')","(0.32692307692307687, 'implementation convention continue collaborating closely committee science technology harmonization data')","(0.34883720930232553, 'assessment implementation global regional organizations expertise monitoring assessing')","(0.36585365853658536, 'degradation support implementation convention attain strategic objectives strategy')","(0.34328358208955223, 'synergies rio conventions national level order reduce cost')","(0.31343283582089554, 'technical financial support affected country parties gather analyse')","(0.4098360655737705, 'implementation convention the strategy decision cop paragraph')","(0.3417721518987342, 'internationally recognized datasets could verified enhanced replaced using data')","(0.39, 'convention strategy national level committee review implementation convention continue collaborating')","(0.43939393939393945, 'convention strategy national level committee review implementation')","(0.3262411347517731, 'monitoring assessing desertification land degradation drought support parties providing guidance compiling information accessing data sources')","(0.33333333333333337, 'implementation convention strategy national level committee review implementation convention continue collaborating closely committee science')","(0.2952380952380952, 'establish baseline assessment implementation global regional organizations expertise monitoring assessing')","(0.38961038961038963, 'convention since adoption strategy affected country parties requested provide')","(0.42000000000000004, 'convention strategy national level committee review implementation convention continue collaborating')","(0.34545454545454546, 'nationally locally relevant indicators monitoring progress made implementation convention strategy national level committee review implementation convention continue')","(0.33333333333333337, 'nationally locally relevant indicators monitoring progress made implementation convention strategy national level committee review implementation convention')","(0.3709677419354839, 'monitoring reporting technical financial institutions recognizing mandate global environment facility regard focal area land')","(0.368421052631579, 'progress made implementation convention strategy national')","(0.31932773109243695, 'support implementation convention attain strategic objectives strategy developed country parties governments developing')","(0.36170212765957444, 'providing detailed indicator specific guidance methodologies data collection available sources')"
