,Convention on Wetlands of International Importance especially as Waterfowl Habitat,Nagoya Protocol on Access to Genetic Resources and their Fair and Equitable Sharing of Benefits Arising from their Utilization to the Convention on Biological Diversity,Convention on Biological Diversity,"Agreement on the Conservation of Small Cetaceans of the Baltic, North East Atlantic, Irish and North Seas",Convention on the Conservation of Migratory Species of Wild Animals,Bamako Convention on the Ban of the Import into Africa and the Control of Transboundary Movement and Management of Hazardous Wastes within Africa,Paris Agreement,United Nations Framework Convention on Climate Change,Kyoto Protocol to the United Nations Framework Convention on Climate Change,Minamata Convention on Mercury,Stockholm Convention on Persistent Organic Pollutants,Rotterdam Convention on the Prior Informed Consent Procedure for Certain Hazardous Chemicals and Pesticides in International Trade,"United Nations Convention to Combat Desertification in those Countries Experiencing Serious Drought and/or Desertification, particulary in Africa",Basel Convention on the Control of Transboundary Movements of Hazardous Wastes and their Disposal,Agreement on the Conservation of African-Eurasian Migratory Waterbirds,Cartagena Protocol on Biosafety to the Convention on Biological Diversity,Framework Convention on the Protection and Sustainable Development of the Carpathians,Montreal Protocol on Substances that Deplete the Ozone Layer,Vienna Convention for the Protection of the Ozone Layer,International Treaty on Plant Genetic Resources for Food and Agriculture,Convention on International Trade in Endangered Species of Wild Fauna and Flora,Convention for the Protection of the Mediterranean Sea against Pollution,"Protocol concerning cooperation in preventing pollution from ships and, in cases of emergency combating pollution of the Mediterranean Sea",Protocol for the protection of the Mediterranean Sea against pollution resulting from exploration and exploitation of the continental shelf and the seabed and its subsoil,Protocol Concerning Specially Protected Areas and Biological Diversity in the Mediterranean,Convention concerning the Protection of the World Cultural and Natural Heritage,Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol concerning Pollution from Land-Based sources and activities to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol Concerning Specially Protected Areas and Wildlife to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Convention for Co-operation in the Protection and Development of the Marine and Coastal Environment of the West and Central African Region,Agreement on the Conservation of European Bats,Protocol on the Prevention of Pollution of the Mediterranean Sea by Transboundary Movements of Hazardous Wastes and their Disposal,Protocol for the Protection of the Mediterranean Sea against Pollution from Land-Based Sources
"Jul 10, 2005 Island of Gorxc3xa9e Senegal","(0.28767123287671237, 'erosion reiterates request state party senegal provide world heritage')","(0.2384615384615385, 'information concerning grave threats collapse continue endanger buildings northern zone island william ponty school school sisters')","(0.34090909090909094, 'concern information concerning grave threats')","(0.3163265306122449, 'urgent work order prevent collapse buildings northern zone island halt maritime erosion reiterates')","(0.3220338983050848, 'pavillion sisters annexes military hospital guardian s camp')","(0.2992125984251969, 'party senegal provide world heritage centre report february strategies implemented regarding corrective measures limit negative')","(0.34375, 'appoint site manager examination')","(0.32835820895522383, 'com adopted session suzhou expresses concern information concerning')","(0.313953488372093, 'recalling decision com adopted session suzhou expresses concern information concerning')","(0.32432432432432434, 'world heritage centre report february')","(0.3015873015873016, 'expresses concern information concerning grave threats collapse')","(0.2678571428571429, 'world heritage committee examined document whc com rev recalling decision com adopted session suzhou')","(0.24806201550387597, 'world heritage committee examined document whc com rev recalling decision com adopted session suzhou expresses concern')","(0.3076923076923077, 'expresses concern information concerning grave threats collapse continue endanger buildings')","(0.29166666666666663, 'expresses concern information concerning grave threats collapse continue')","(0.2666666666666667, 's camp well lack solution halt maritime erosion')","(0.29166666666666663, 'expresses concern information concerning grave threats collapse continue')","(0.3448275862068966, 'work order prevent collapse buildings northern zone island')","(0.33333333333333337, 'information concerning grave threats collapse continue endanger')","(0.3414634146341463, 'information concerning grave threats collapse continue endanger buildings northern')","(0.31034482758620685, 'information concerning grave threats collapse continue endanger buildings northern zone')","(0.3709677419354839, 'concern information concerning grave threats collapse continue')","(0.26016260162601623, 'concern information concerning grave threats collapse continue endanger buildings northern zone island william ponty school')","(0.28695652173913044, 'hospital guardian s camp well lack solution halt maritime erosion west property stresses need')","(0.2875, 'hospital guardian s camp well lack solution halt maritime erosion')","(0.3902439024390244, 'information concerning grave threats collapse continue endanger buildings northern')","(0.31034482758620685, 'information concerning grave threats collapse continue endanger buildings northern zone')","(0.273972602739726, 'recalling decision com adopted session suzhou expresses concern information concerning grave threats collapse continue endanger buildings northern')","(0.27692307692307694, 'hospital guardian s camp well lack solution halt maritime erosion west property stresses need undertake urgent')","(0.3017241379310345, 'concern information concerning grave threats collapse continue endanger buildings northern zone island william ponty')","(0.37037037037037035, 'expresses concern information concerning grave threats')","(0.2989690721649485, 'school sisters pavillion sisters annexes military hospital guardian s camp well lack')","(0.31868131868131866, 'expresses concern information concerning grave threats collapse continue endanger buildings')"
"Jul 10, 2005 Islamic Cairo Egypt","(0.3804347826086957, 'implementation recommendations made international symposium held cairo february particularly')","(0.2955974842767296, 'rehabilitate property implementing conservation works historic buildings regrets progress made implementation recommendations made international symposium held')","(0.3902439024390244, 'conservation development old city whereby')","(0.3282442748091603, 'property implementing conservation works historic buildings regrets progress made implementation recommendations made international')","(0.4242424242424242, 'old city whereby conservation historic buildings would accompanied')","(0.2763157894736842, 'whereby conservation historic buildings would accompanied appropriate development regulations encourage rehabilitation urban fabric ensure compatibility')","(0.3076923076923077, 'state party take immediate')","(0.31645569620253167, 'implementation recommendations made international symposium held cairo february')","(0.29268292682926833, 'elaborate requested plan related actions order sustain outstanding universal value')","(0.3589743589743589, 'urban plan conservation development old')","(0.31343283582089554, 'property implementing conservation works historic buildings regrets')","(0.34042553191489366, 'property implementing conservation works historic buildings regrets progress made implementation recommendations made international symposium')","(0.304635761589404, 'party egypt actions taken rehabilitate property implementing conservation works historic buildings regrets progress made implementation recommendations')","(0.31818181818181823, 'party egypt actions taken rehabilitate property implementing conservation works historic')","(0.41666666666666663, 'implementing conservation works historic buildings regrets progress made')","(0.3375, 'rehabilitate property implementing conservation works historic buildings regrets')","(0.35820895522388063, 'prepare comprehensive urban plan conservation development old city')","(0.29166666666666663, 'implementing conservation works historic buildings regrets progress made')","(0.34615384615384615, 'urban plan conservation development old city whereby')","(0.3285714285714286, 'property requests state party identify exact boundaries world heritage')","(0.34408602150537637, 'progress made implementation recommendations made international symposium held cairo february')","(0.3857142857142857, 'implementation recommendations made international symposium held cairo')","(0.34931506849315064, 'property implementing conservation works historic buildings regrets progress made implementation recommendations made international symposium held')","(0.33333333333333337, 'property implementing conservation works historic buildings regrets progress made implementation recommendations made international symposium')","(0.275, 'com rev recalling decision com adopted session suzhou commends state')","(0.32608695652173914, 'implementation recommendations made international symposium held cairo february particularly')","(0.34523809523809523, 'urban plan conservation development old city whereby conservation historic buildings')","(0.3121019108280255, 'accordance provisions operational guidelines prepare comprehensive urban plan conservation development old city whereby conservation historic buildings would')","(0.32450331125827814, 'accordance provisions operational guidelines prepare comprehensive urban plan conservation development old city whereby conservation historic buildings')","(0.3560606060606061, 'accordance provisions operational guidelines prepare comprehensive urban plan conservation development old city whereby conservation')","(0.4545454545454546, 'urban plan conservation development old city')","(0.2991452991452992, 'property implementing conservation works historic buildings regrets progress made implementation recommendations made')","(0.31645569620253167, 'particularly to designate historic cairo special planning district buffer zones')"
"Jul 10, 2005 Iguaxc3xa7u National Park Brazil","(0.3548387096774194, 'made interagency cooperation international cooperation argentinean authorities commends state')","(0.28481012658227844, 'heritage property preservation values property inscribed well progress made interagency cooperation international cooperation argentinean authorities commends')","(0.3571428571428571, 'state conservation world heritage property')","(0.31999999999999995, 'heritage property preservation values property inscribed well progress made interagency cooperation international cooperation')","(0.4029850746268657, 'update information conservation status property submit report world')","(0.2866666666666666, 'interagency cooperation international cooperation argentinean authorities commends state party co operation surrounding communities noting significant')","(0.3142857142857143, 'concern existence plans development')","(0.34782608695652173, 'authorities commends state party co operation surrounding communities')","(0.34444444444444444, 'programmes communities encourages state party seek international assistance world heritage')","(0.3829787234042553, 'update information conservation status property')","(0.33333333333333337, 'stakeholders notes concern need sustained financing property')","(0.31746031746031744, 'cooperation argentinean authorities commends state party co operation surrounding communities noting significant progress made')","(0.28387096774193543, 'made interagency cooperation international cooperation argentinean authorities commends state party co operation surrounding communities noting significant')","(0.2954545454545454, 'brazil state conservation world heritage property preservation values property inscribed')","(0.3563218390804598, 'made interagency cooperation international cooperation argentinean authorities commends')","(0.3278688524590164, 'state party brazil state conservation world heritage property')","(0.31707317073170727, 'cooperation international cooperation argentinean authorities commends state party')","(0.34285714285714286, 'party seek international assistance world heritage fund extrabudgetary')","(0.3571428571428571, 'international cooperation argentinean authorities commends state party')","(0.3571428571428571, 'international assistance world heritage fund extrabudgetary funding addressing needs')","(0.43157894736842106, 'cooperation international cooperation argentinean authorities commends state party co operation')","(0.3728813559322034, 'cooperation argentinean authorities commends state party co')","(0.36, 'interagency cooperation international cooperation argentinean authorities commends state party co operation surrounding communities noting significant')","(0.29323308270676696, 'values property inscribed well progress made interagency cooperation international cooperation argentinean authorities commends state')","(0.2947368421052632, 'cooperation international cooperation argentinean authorities commends state party co operation')","(0.381578947368421, 'update information conservation status property submit report world heritage')","(0.35789473684210527, 'cooperation international cooperation argentinean authorities commends state party co operation')","(0.3121019108280255, 'property inscribed well progress made interagency cooperation international cooperation argentinean authorities commends state party co operation surrounding')","(0.3172413793103448, 'property inscribed well progress made interagency cooperation international cooperation argentinean authorities commends state party co operation')","(0.3405797101449275, 'interagency cooperation international cooperation argentinean authorities commends state party co operation surrounding communities noting')","(0.4444444444444444, 'update information conservation status property submit')","(0.2831858407079646, 'heritage property preservation values property inscribed well progress made interagency cooperation international')","(0.31818181818181823, 'brazil state conservation world heritage property preservation values property inscribed')"
"Jul 10, 2005 Historic Centre of Riga Latvia","(0.3829787234042553, 'planning arrangements international cooperation development planning strategy encourages state')","(0.31677018633540377, 'information provided latvian authorities progress preservation development plan well overall planning arrangements international cooperation development planning')","(0.3589743589743589, 'adopted session durban visual integrity')","(0.34615384615384615, 'arrangements international cooperation development planning strategy encourages state party latvia finalize implement preservation')","(0.33766233766233766, 'implementation preservation development plan well update abovementioned study')","(0.2907801418439716, 'accordance recommendations vienna memorandum world heritage contemporary architecture managing historic urban landscape referred decision com')","(0.3870967741935484, 'party latvia finalize implement')","(0.32530120481927716, 'recommendations vienna memorandum world heritage contemporary architecture managing')","(0.3023255813953488, 'february centre progress made implementation preservation development plan well update')","(0.3513513513513513, 'plan well update abovementioned study')","(0.3285714285714286, 'session suzhou acknowledging appreciation information provided latvian')","(0.3120567375886525, 'appreciation information provided latvian authorities progress preservation development plan well overall planning arrangements international')","(0.30666666666666664, 'international cooperation development planning strategy encourages state party latvia finalize implement preservation development plan historic centre')","(0.2777777777777778, 'implementation preservation development plan well update abovementioned study projects may')","(0.40909090909090906, 'implement preservation development plan historic centre riga close')","(0.3055555555555556, 'integrity historical centre riga well preserving historical watercourses')","(0.3513513513513513, 'february centre progress made implementation preservation development plan')","(0.295774647887324, 'latvian authorities progress preservation development plan well overall')","(0.38095238095238093, 'progress made implementation preservation development plan well')","(0.42352941176470593, 'international cooperation development planning strategy encourages state party latvia')","(0.32978723404255317, 'international cooperation development planning strategy encourages state party latvia finalize')","(0.421875, 'integrity property examination committee session year completion')","(0.34013605442176875, 'arrangements international cooperation development planning strategy encourages state party latvia finalize implement preservation development plan')","(0.2992700729927007, 'preservation development plan well overall planning arrangements international cooperation development planning strategy encourages state')","(0.29807692307692313, 'session suzhou acknowledging appreciation information provided latvian authorities progress preservation')","(0.3516483516483516, 'session suzhou acknowledging appreciation information provided latvian authorities progress')","(0.42553191489361697, 'international cooperation development planning strategy encourages state party latvia finalize')","(0.37058823529411766, 'session suzhou acknowledging appreciation information provided latvian authorities progress preservation development plan well overall planning arrangements international')","(0.33333333333333337, 'session suzhou acknowledging appreciation information provided latvian authorities progress preservation development plan well overall planning arrangements')","(0.39830508474576276, 'centre progress made implementation preservation development plan well update abovementioned study projects may impact')","(0.4642857142857143, 'implementation preservation development plan well update')","(0.28846153846153844, 'implementation preservation development plan well update abovementioned study projects may impact visual')","(0.3222222222222222, 'implementation preservation development plan well update abovementioned study projects may')"
"Jul 10, 2005 Island of SaintLouis Senegal","(0.3296703296703297, 'major operations necessary conservation encourages senegalese authorities local authorities')","(0.31875, 'major operations necessary conservation encourages senegalese authorities local authorities continue work together conservation presentation property particular')","(0.42307692307692313, 'convention paragraph operational guidelines property')","(0.3620689655172413, 'work together conservation presentation property particular collaborating creating house invites state party senegal')","(0.36708860759493667, 'major operations necessary conservation encourages senegalese authorities local')","(0.29220779220779225, 'paragraph convention paragraph operational guidelines property considered danger major operations necessary conservation encourages senegalese authorities')","(0.34375, 'partners active senegal requests')","(0.379746835443038, 'considered danger major operations necessary conservation encourages senegalese')","(0.3535353535353535, 'guidelines property considered danger major operations necessary conservation encourages senegalese')","(0.43181818181818177, 'mission evaluate state conservation property')","(0.3561643835616438, 'work together conservation presentation property particular collaborating')","(0.33913043478260874, 'invites state party senegal pursue efforts conservation protection island saint louis encourages rest international')","(0.3125, 'major operations necessary conservation encourages senegalese authorities local authorities continue work together conservation presentation property particular')","(0.30927835051546393, 'paragraph convention paragraph operational guidelines property considered danger major operations')","(0.3484848484848485, 'efforts conservation protection island saint louis encourages rest')","(0.3580246913580247, 'accordance article paragraph convention paragraph operational guidelines property')","(0.3880597014925373, 'efforts conservation protection island saint louis encourages rest')","(0.3125, 'paragraph convention paragraph operational guidelines property considered danger')","(0.44067796610169496, 'senegal pursue efforts conservation protection island saint')","(0.4285714285714286, 'major international community partners active senegal requests world heritage')","(0.35051546391752575, 'paragraph convention paragraph operational guidelines property considered danger major operations')","(0.4137931034482759, 'conservation protection island saint louis encourages rest')","(0.33766233766233766, 'paragraph convention paragraph operational guidelines property considered danger major operations necessary conservation encourages senegalese authorities')","(0.2978723404255319, 'operational guidelines property considered danger major operations necessary conservation encourages senegalese authorities local authorities')","(0.303030303030303, 'paragraph operational guidelines property considered danger major operations necessary conservation')","(0.38961038961038963, 'major international community partners active senegal requests world heritage')","(0.38888888888888884, 'efforts conservation protection island saint louis encourages rest international community')","(0.3310344827586207, 'icomos iccrom undertake collaboration state party joint mission evaluate state conservation property present report examination committee session')","(0.29220779220779225, 'recalling that accordance article paragraph convention paragraph operational guidelines property considered danger major operations necessary conservation')","(0.34959349593495936, 'work together conservation presentation property particular collaborating creating house invites state party senegal pursue')","(0.47058823529411764, 'pursue efforts conservation protection island saint')","(0.3089430894308943, 'operational guidelines property considered danger major operations necessary conservation encourages senegalese authorities')","(0.3232323232323232, 'guidelines property considered danger major operations necessary conservation encourages senegalese')"
"Jul 10, 2005 Kasbah of Algiers Algeria","(0.34246575342465757, 'state party submit international assistance request expert made available')","(0.29333333333333333, 'submit international assistance request expert made available ministry culture participate examination permanent conservation presentation plan kasbah')","(0.4, 'conservation plan kasbah algiers invites')","(0.3423423423423423, 'permanent conservation presentation plan kasbah algiers urges state party pursue rehabilitation measures within')","(0.421875, 'elaboration conservation plan kasbah algiers invites state party')","(0.2936507936507936, 'permanent conservation presentation plan kasbah algiers urges state party pursue rehabilitation measures within kasbah algiers')","(0.34375, 'party algeria undertaken actions')","(0.33333333333333337, 'undertaken actions safeguard kasbah algiers particular publication draft')","(0.32258064516129037, 'culture participate examination permanent conservation presentation plan kasbah algiers urges')","(0.32692307692307687, 'examination permanent conservation presentation plan')","(0.352112676056338, 'participate examination permanent conservation presentation plan kasbah')","(0.2975206611570248, 'protected sector elaboration conservation plan kasbah algiers invites state party submit international assistance request')","(0.29370629370629375, 'culture participate examination permanent conservation presentation plan kasbah algiers urges state party pursue rehabilitation measures within')","(0.2941176470588235, 'elaboration conservation plan kasbah algiers invites state party submit international')","(0.390625, 'elaboration conservation plan kasbah algiers invites state party')","(0.34782608695652173, 'protected sector elaboration conservation plan kasbah algiers invites')","(0.31999999999999995, 'creation delimitation protected sector elaboration conservation plan kasbah')","(0.31746031746031744, 'state party submit international assistance request expert made')","(0.4098360655737705, 'permanent conservation presentation plan kasbah algiers urges')","(0.3857142857142857, 'conservation presentation plan kasbah algiers urges state party pursue')","(0.35365853658536583, 'state party submit international assistance request expert made available ministry')","(0.38596491228070173, 'conservation presentation plan kasbah algiers urges state')","(0.3046875, 'protected sector elaboration conservation plan kasbah algiers invites state party submit international assistance request expert')","(0.32539682539682535, 'publication draft executive decree creation delimitation protected sector elaboration conservation plan kasbah algiers invites')","(0.2934782608695652, 'executive decree creation delimitation protected sector elaboration conservation plan kasbah')","(0.3291139240506329, 'examination permanent conservation presentation plan kasbah algiers urges state')","(0.34693877551020413, 'publication draft executive decree creation delimitation protected sector elaboration conservation')","(0.3116883116883117, 'party algeria undertaken actions safeguard kasbah algiers particular publication draft executive decree creation delimitation protected sector elaboration')","(0.2727272727272727, 'creation delimitation protected sector elaboration conservation plan kasbah algiers invites state party submit international assistance request')","(0.32478632478632474, 'decree creation delimitation protected sector elaboration conservation plan kasbah algiers invites state party submit')","(0.49090909090909096, 'permanent conservation presentation plan kasbah algiers')","(0.2989690721649485, 'com rev recalling decision com adopted session suzhou commends state party algeria')","(0.3655913978494624, 'culture participate examination permanent conservation presentation plan kasbah algiers urges')"
"Jul 10, 2005 Historic Centre of Shakhrisyabz Uzbekistan","(0.32894736842105265, 'conservation well details management system operates aspects decision making')","(0.30201342281879195, 'description physical attributes aims conserve specific activities protect attributes provisions monitoring state conservation well details management')","(0.37209302325581395, 'conservation well details management system')","(0.33009708737864074, 'specific conservation restoration projects etc requests state party submit world heritage centre report')","(0.3731343283582089, 'specific conservation restoration projects etc requests state party')","(0.3153846153846154, 'state party assistance world heritage centre advisory bodies develop comprehensive management plan specifically targeted situation')","(0.31034482758620685, 'notes however real management')","(0.3466666666666667, 'attributes provisions monitoring state conservation well details management')","(0.35106382978723405, 'activities protect attributes provisions monitoring state conservation well details management')","(0.38095238095238093, 'monitoring state conservation well details')","(0.3125, 'attributes provisions monitoring state conservation well details')","(0.3157894736842105, 'property recognized world heritage committee accordance principles set operational guidelines paragraphs include description physical')","(0.3087248322147651, 'property recognized world heritage committee accordance principles set operational guidelines paragraphs include description physical attributes aims')","(0.313953488372093, 'monitoring state conservation well details management system operates aspects decision')","(0.35820895522388063, 'specific conservation restoration projects etc requests state party')","(0.33333333333333337, 'attributes provisions monitoring state conservation well details management')","(0.32835820895522383, 'management protection property notes however real management plan')","(0.33333333333333337, 'monitoring state conservation well details management system operates')","(0.39655172413793105, 'advances made management protection property notes however')","(0.32894736842105265, 'operational guidelines requests state party assistance world heritage centre')","(0.33720930232558144, 'conservation well details management system operates aspects decision making structure')","(0.37142857142857144, 'activities protect attributes provisions monitoring state conservation')","(0.32592592592592595, 'provisions monitoring state conservation well details management system operates aspects decision making structure budgeting monitoring')","(0.2913385826771654, 'activities protect attributes provisions monitoring state conservation well details management system operates aspects decision')","(0.31999999999999995, 'comprehensive management plan specifically targeted situation shakhrisyabz clearly based outstanding')","(0.33783783783783783, 'advances made management protection property notes however real management')","(0.3369565217391305, 'centre advisory bodies develop comprehensive management plan specifically targeted situation')","(0.3173652694610778, 'operational guidelines paragraphs include description physical attributes aims conserve specific activities protect attributes provisions monitoring state conservation')","(0.29655172413793107, 'conserve specific activities protect attributes provisions monitoring state conservation well details management system operates aspects decision')","(0.3464566929133859, 'activities protect attributes provisions monitoring state conservation well details management system operates aspects decision')","(0.4, 'specific conservation restoration projects etc requests')","(0.27835051546391754, 'protection property notes however real management plan property would still need prepared')","(0.3516483516483516, 'attributes provisions monitoring state conservation well details management system operates')"
"Jul 10, 2005 Ksar of AitBenHaddou Morocco","(0.32499999999999996, 'inscription property list national heritage put place institutional consultation')","(0.28057553956834536, 'party morocco inscription property list national heritage put place institutional consultation coordination mechanisms regrets that despite')","(0.339622641509434, 'conservation property including outstanding universal')","(0.32380952380952377, 'place institutional consultation coordination mechanisms regrets that despite state party s efforts state')","(0.3770491803278688, 's efforts state conservation property remained unchanged past')","(0.2857142857142857, 'authority adequate technical capacity resources financial means ensure immediate preparation management plan property application yet')","(0.3448275862068966, 'put place february management')","(0.3620689655172413, 'state party s efforts state conservation property remained')","(0.34065934065934067, 'list national heritage put place institutional consultation coordination mechanisms regrets')","(0.3902439024390244, 'icomos assess state conservation property')","(0.33333333333333337, 'state conservation property remained unchanged past years')","(0.2845528455284553, 'state conservation property including outstanding universal value decides consider inscription property list world heritage')","(0.28682170542635654, 'list national heritage put place institutional consultation coordination mechanisms regrets that despite state party s efforts')","(0.32978723404255317, 'state conservation property including outstanding universal value decides consider inscription')","(0.36363636363636365, 'place institutional consultation coordination mechanisms regrets that despite')","(0.32835820895522383, 'heritage centre icomos assess state conservation property including')","(0.3287671232876712, 'state conservation property including outstanding universal value decides')","(0.32307692307692304, 'management plan property application yet completed expresses deep')","(0.4035087719298246, 'state conservation property remained unchanged past years')","(0.32894736842105265, 'implementation requirement world heritage centre requests state party invite')","(0.3417721518987342, 'consultation coordination mechanisms regrets that despite state party s efforts')","(0.41666666666666663, 'conservation property remained unchanged past years requests')","(0.31060606060606055, 'state party morocco inscription property list national heritage put place institutional consultation coordination mechanisms regrets')","(0.30400000000000005, 'inscription property list national heritage put place institutional consultation coordination mechanisms regrets that despite')","(0.3152173913043478, 'authority adequate technical capacity resources financial means ensure immediate preparation')","(0.38888888888888884, 'commends state party morocco inscription property list national heritage')","(0.36170212765957444, 'state conservation property including outstanding universal value decides consider inscription')","(0.2953020134228188, 'property including outstanding universal value decides consider inscription property list world heritage danger possible delisting mentioned measures')","(0.30434782608695654, 'mission world heritage centre icomos assess state conservation property including outstanding universal value decides consider inscription')","(0.3389830508474576, 'place institutional consultation coordination mechanisms regrets that despite state party s efforts state conservation')","(0.4565217391304348, 's efforts state conservation property remained')","(0.2989690721649485, 'com rev recalling decision com adopted session suzhou commends state party morocco')","(0.32183908045977017, 'immediate preparation management plan property application yet completed expresses deep')"
"Jul 10, 2005 Lviv  the Ensemble of the Historic Centre Ukraine","(0.3013698630136986, 'section ii periodic report europe n requests state party')","(0.24193548387096775, 'world heritage committee n examined document whc com rev n recalling decision com adopted session suzhou')","(0.29032258064516125, 'com rev n recalling decision')","(0.3055555555555556, 'management structure planning process encourages continue efforts n encourages state party complete revision')","(0.2592592592592593, 'section ii periodic report europe n requests state')","(0.24369747899159666, 'suzhou n commends state party ukraine taking measures improve management structure planning process encourages continue')","(0.32352941176470584, 'taking measures improve management')","(0.28985507246376807, 'ukraine taking measures improve management structure planning process')","(0.2857142857142857, 'heritage property notes report property due section ii periodic report')","(0.31818181818181823, 'taking measures improve management structure')","(0.28, 'section ii periodic report europe n requests')","(0.2767857142857143, 'process encourages continue efforts n encourages state party complete revision master plan world heritage')","(0.2945736434108527, 'heritage property notes report property due section ii periodic report europe n requests state party provide')","(0.2702702702702703, 'session suzhou n commends state party ukraine taking measures improve')","(0.30000000000000004, 'property due section ii periodic report europe n')","(0.31666666666666665, 'notes report property due section ii periodic report')","(0.28358208955223885, 'plan world heritage property notes report property due')","(0.29824561403508776, 'efforts n encourages state party complete revision master')","(0.30000000000000004, 'plan world heritage property notes report property')","(0.29850746268656714, 'encourages state party complete revision master plan world heritage')","(0.26190476190476186, 'measures improve management structure planning process encourages continue efforts n')","(0.30612244897959184, 'due section ii periodic report europe n')","(0.27586206896551724, 'world heritage committee n examined document whc com rev n recalling decision com adopted session')","(0.29565217391304344, 'n examined document whc com rev n recalling decision com adopted session suzhou n')","(0.2875, 'plan world heritage property notes report property due section ii')","(0.34615384615384615, 'management structure planning process encourages continue efforts n encourages')","(0.33333333333333337, 'section ii periodic report europe n requests state party provide')","(0.274074074074074, 'rev n recalling decision com adopted session suzhou n commends state party ukraine taking measures improve management')","(0.30000000000000004, 'heritage property notes report property due section ii periodic report europe n requests state party provide')","(0.306930693069307, 'due section ii periodic report europe n requests state party provide world heritage centre')","(0.3214285714285714, 'improve management structure planning process encourages')","(0.2989690721649485, 'process encourages continue efforts n encourages state party complete revision master plan')","(0.303030303030303, 'property due section ii periodic report europe n requests state')"
"Jul 10, 2005 Lines and Geoglyphs of Nazca and Pampas de Jumana Peru","(0.3013698630136986, 'rev n taking note information provided state party peru')","(0.27586206896551724, 'state party submit world heritage centre february detailed report systematic monitoring measures activities implemented multisectorial commission')","(0.29729729729729726, 'note information provided state party')","(0.2831858407079646, 'party submit world heritage centre february detailed report systematic monitoring measures activities implemented')","(0.2558139534883721, 'report systematic monitoring measures activities implemented multisectorial commission')","(0.28, 'heritage centre february detailed report systematic monitoring measures activities implemented multisectorial commission examination committee session')","(0.38095238095238093, 'party peru n requests')","(0.28888888888888886, 'monitoring measures activities implemented multisectorial commission examination committee')","(0.2777777777777778, 'report systematic monitoring measures activities implemented multisectorial commission examination committee')","(0.29729729729729726, 'information provided state party peru')","(0.28, 'state party peru n requests state party')","(0.3125, 'whc com rev n taking note information provided state party peru n requests state')","(0.28682170542635654, 'area including continued vehicular traffic geoglyphs dumping solid waste n also requests state party submit world')","(0.2567567567567568, 'rev n taking note information provided state party peru n')","(0.31666666666666665, 'taking note information provided state party peru n')","(0.2674418604651163, 'report systematic monitoring measures activities implemented multisectorial commission')","(0.28358208955223885, 'information provided state party peru n requests state')","(0.27083333333333337, 'state party peru n requests state party take')","(0.34693877551020413, 'taking note information provided state party peru')","(0.3114754098360656, 'waste n also requests state party submit world heritage')","(0.28787878787878785, 'committee n examined document whc com rev n taking note')","(0.30612244897959184, 'note information provided state party peru n')","(0.2931034482758621, 'world heritage committee n examined document whc com rev n taking note information provided state')","(0.27826086956521734, 'n examined document whc com rev n taking note information provided state party peru')","(0.375, 'use of resulting damages to protected area including continued vehicular')","(0.3125, 'committee n examined document whc com rev n taking')","(0.28, 'world heritage committee n examined document whc com rev n')","(0.2666666666666667, 'world heritage committee n examined document whc com rev n taking note information provided state party peru')","(0.2846153846153846, 'resulting damages to protected area including continued vehicular traffic geoglyphs dumping solid waste n also requests')","(0.28712871287128716, 'n taking note information provided state party peru n requests state party take appropriate')","(0.36363636363636365, 'taking note information provided state party')","(0.27835051546391754, 'whc com rev n taking note information provided state party peru n')","(0.27884615384615385, 'february detailed report systematic monitoring measures activities implemented multisectorial commission')"
