,Convention on Wetlands of International Importance especially as Waterfowl Habitat,Nagoya Protocol on Access to Genetic Resources and their Fair and Equitable Sharing of Benefits Arising from their Utilization to the Convention on Biological Diversity,Convention on Biological Diversity,"Agreement on the Conservation of Small Cetaceans of the Baltic, North East Atlantic, Irish and North Seas",Convention on the Conservation of Migratory Species of Wild Animals,Bamako Convention on the Ban of the Import into Africa and the Control of Transboundary Movement and Management of Hazardous Wastes within Africa,Paris Agreement,United Nations Framework Convention on Climate Change,Kyoto Protocol to the United Nations Framework Convention on Climate Change,Minamata Convention on Mercury,Stockholm Convention on Persistent Organic Pollutants,Rotterdam Convention on the Prior Informed Consent Procedure for Certain Hazardous Chemicals and Pesticides in International Trade,"United Nations Convention to Combat Desertification in those Countries Experiencing Serious Drought and/or Desertification, particulary in Africa",Basel Convention on the Control of Transboundary Movements of Hazardous Wastes and their Disposal,Agreement on the Conservation of African-Eurasian Migratory Waterbirds,Cartagena Protocol on Biosafety to the Convention on Biological Diversity,Framework Convention on the Protection and Sustainable Development of the Carpathians,Montreal Protocol on Substances that Deplete the Ozone Layer,Vienna Convention for the Protection of the Ozone Layer,International Treaty on Plant Genetic Resources for Food and Agriculture,Convention on International Trade in Endangered Species of Wild Fauna and Flora,Convention for the Protection of the Mediterranean Sea against Pollution,"Protocol concerning cooperation in preventing pollution from ships and, in cases of emergency combating pollution of the Mediterranean Sea",Protocol for the protection of the Mediterranean Sea against pollution resulting from exploration and exploitation of the continental shelf and the seabed and its subsoil,Protocol Concerning Specially Protected Areas and Biological Diversity in the Mediterranean,Convention concerning the Protection of the World Cultural and Natural Heritage,Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol concerning Pollution from Land-Based sources and activities to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol Concerning Specially Protected Areas and Wildlife to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Convention for Co-operation in the Protection and Development of the Marine and Coastal Environment of the West and Central African Region,Agreement on the Conservation of European Bats,Protocol on the Prevention of Pollution of the Mediterranean Sea by Transboundary Movements of Hazardous Wastes and their Disposal,Protocol for the Protection of the Mediterranean Sea against Pollution from Land-Based Sources
"Oct 14, 2003 Examination of the statement of accounts of the World Heritage Fund, including the status of the States Parties contribu","(0.2894736842105263, 'convention article paragraph approves accounts world heritage fund financial')","(0.2790697674418605, 'world heritage fund stipulate accounts fund shall submitted general assembly states parties convention article paragraph approves')","(0.3913043478260869, 'convention article paragraph approves accounts')","(0.2761904761904762, 'financial regulations world heritage fund stipulate accounts fund shall submitted general assembly states')","(0.36363636363636365, 'convention article paragraph approves accounts world heritage fund')","(0.275, 'states parties convention article paragraph approves accounts world heritage fund financial period ending december takes')","(0.3571428571428571, 'period ending december takes')","(0.34782608695652173, 'general assembly states parties convention article paragraph approves')","(0.32499999999999996, 'accounts fund shall submitted general assembly states parties convention article')","(0.39534883720930236, 'states parties convention article paragraph')","(0.39344262295081966, 'states parties convention article paragraph approves accounts')","(0.2589285714285714, 'section document whc ga inf conformity financial regulations world heritage fund stipulate accounts fund')","(0.2558139534883721, 'general assembly examined accounts world heritage fund financial period ending december see section document whc ga')","(0.28395061728395066, 'states parties convention article paragraph approves accounts world heritage fund')","(0.31343283582089554, 'states parties convention article paragraph approves accounts world')","(0.28985507246376807, 'general assembly states parties convention article paragraph approves')","(0.29850746268656714, 'approved comptroller see section iii document whc ga')","(0.29230769230769227, 'financial regulations world heritage fund stipulate accounts fund')","(0.3278688524590164, 'states parties convention article paragraph approves accounts')","(0.2894736842105263, 'states parties convention article paragraph approves accounts world heritage')","(0.37349397590361444, 'convention article paragraph approves accounts world heritage fund financial period')","(0.3278688524590164, 'convention article paragraph approves accounts world heritage')","(0.2416666666666667, 'states parties convention article paragraph approves accounts world heritage fund financial period ending december takes')","(0.25217391304347825, 'accounts world heritage fund financial period ending december see section document whc ga inf')","(0.25, 'financial period ending december takes note accounts world heritage fund')","(0.381578947368421, 'convention article paragraph approves accounts world heritage fund financial')","(0.30666666666666664, 'december see section document whc ga inf conformity financial regulations')","(0.2681159420289855, 'accounts fund shall submitted general assembly states parties convention article paragraph approves accounts world heritage fund financial')","(0.29230769230769227, 'world heritage fund financial period ending december see section document whc ga inf conformity financial regulations')","(0.25742574257425743, 'ending december see section document whc ga inf conformity financial regulations world heritage fund')","(0.28846153846153844, 'assembly states parties convention article paragraph')","(0.24742268041237114, 'fund financial period ending december see section document whc ga inf conformity')","(0.32098765432098764, 'financial regulations world heritage fund stipulate accounts fund shall submitted')"
"Oct 13, 2008 Conflicts of interest","(0.3058823529411765, 'declaration conflicts interest members persistent organic pollutants review committee')","(0.33793103448275863, 'conference parties assess effectiveness rules procedure preventing dealing conflicts interest relating activities committee contained decision sc')","(0.3414634146341463, 'correct situation real potential apparent')","(0.32499999999999996, 'involved production manufacture distribution sale chemicals pesticides directly representing interests entity yes please')","(0.31999999999999995, 'entity directly involved production manufacture distribution sale chemicals')","(0.2720588235294118, 'information analysis declaration conflict interest form submitted members committee enable conference parties assess effectiveness rules')","(0.3846153846153846, 'interest agrees text draft')","(0.3188405797101449, 'considered constituting real potential apparent conflict interest yes')","(0.3085106382978723, 'accordance provisions paragraphs decision sc conference parties stockholm convention signature')","(0.3529411764705882, 'arises meeting conduct work hereby')","(0.631578947368421, 'subject matter meeting work persistent organic pollutants')","(0.37681159420289856, 'relationship entity directly involved production manufacture distribution sale chemicals pesticides directly representing interests entity')","(0.2945736434108527, 'real potential apparent conflict interest yes please give details box below yes no have past four')","(0.2823529411764706, 'pollutants review committee name designating government term office partner financial')","(0.3285714285714286, 'fourth meeting information analysis declaration conflict interest form')","(0.30666666666666664, 'information provided secretariat note preventing dealing conflicts interest')","(0.31343283582089554, 'committee contained decision sc annex decision poprc draft')","(0.3492063492063492, 'me undertake inform change circumstances including issue arises')","(0.33333333333333337, 'committee name designating government term office partner')","(0.34615384615384615, 'interest persistent organic pollutants review committee takes note information')","(0.3291139240506329, 'involved perception others objectivity independence yes please give details box')","(0.3787878787878788, 'conference parties fourth meeting information analysis declaration')","(0.3089430894308943, 'note information provided secretariat note preventing dealing conflicts interest part members committee decides meet closed')","(0.3228346456692913, 'secretariat provide conference parties fourth meeting information analysis declaration conflict interest form submitted members')","(0.28395061728395066, 'considered constituting real potential apparent conflict interest yes please give')","(0.35526315789473684, 'considered constituting real potential apparent conflict interest yes please')","(0.33333333333333337, 'e g entity unit ceased patent shares employment association payment')","(0.3111111111111111, 'belongs you partner current interest or year interest e g entity unit ceased patent shares employment association')","(0.2846153846153846, 'e g entity unit ceased patent shares employment association payment including details compound work etc unep')","(0.3214285714285714, 'below yes no declaration hereby declare disclosed information correct situation real potential apparent conflict')","(0.34545454545454546, 'shares employment association payment including details')","(0.3076923076923077, 'persistent organic pollutants review committee name designating government term office partner financial')","(0.3168316831683168, 'professional relationship entity directly involved production manufacture distribution sale chemicals')"
"Oct 14, 2003 New voting mechanism and revision of procedures for election of the members of the World Herittage Committee","(0.2857142857142857, 'session world heritage committee procedures presentation candidatures world heritage')","(0.2517482517482518, 'list candidatures revised necessary list candidatures shall finalised hours opening general assembly candidatures payments compulsory voluntary')","(0.3157894736842105, 'noting decision session world heritage')","(0.3302752293577982, 'general assembly secretariat shall send states parties provisional list states parties candidates secretariat')","(0.35820895522388063, 'contributions world heritage fund made candidates list candidatures')","(0.28787878787878785, 'secretariat also provide information status compulsory voluntary contributions world heritage fund made candidates list candidatures')","(0.5, 'parties least three months')","(0.33333333333333337, 'following text new rule procedures presentation candidatures world')","(0.3076923076923077, 'noting decision session world heritage committee procedures presentation candidatures world')","(0.3055555555555556, 'intend stand election world heritage')","(0.288135593220339, 'voluntary contributions world heritage fund made candidates')","(0.3306451612903226, 'decision session world heritage committee procedures presentation candidatures world heritage committee decision com decides')","(0.2816901408450704, 'states parties provisional list states parties candidates secretariat also provide information status compulsory voluntary contributions world')","(0.2954545454545454, 'compulsory voluntary contributions world heritage fund made candidates list candidatures')","(0.2911392405063291, 'procedures presentation candidatures world heritage committee secretariat shall')","(0.2763157894736842, 'candidatures payments compulsory voluntary contributions world heritage fund')","(0.30379746835443033, 'procedures presentation candidatures world heritage committee secretariat shall')","(0.30434782608695654, 'states parties provisional list states parties candidates secretariat')","(0.34615384615384615, 'committee accepted hour period prior opening general')","(0.3176470588235294, 'noting decision session world heritage committee procedures presentation candidatures')","(0.3295454545454546, 'compulsory voluntary contributions world heritage fund made candidates list candidatures')","(0.3538461538461538, 'decision session world heritage committee procedures presentation')","(0.28682170542635654, 'states parties candidates secretariat also provide information status compulsory voluntary contributions world heritage fund made')","(0.28695652173913044, 'prior opening general assembly whether intend stand election world heritage committee so candidature sent')","(0.32499999999999996, 'prior opening general assembly least four weeks prior opening general')","(0.36, 'following text new rule procedures presentation candidatures world heritage')","(0.29670329670329665, 'noting decision session world heritage committee procedures presentation candidatures world')","(0.2666666666666667, 'prior opening general assembly whether intend stand election world heritage committee so candidature sent secretariat least six')","(0.27692307692307694, 'prior opening general assembly whether intend stand election world heritage committee so candidature sent secretariat least')","(0.2983870967741935, 'decision session world heritage committee procedures presentation candidatures world heritage committee decision com decides')","(0.3191489361702128, 'heritage committee secretariat shall ask states')","(0.28865979381443296, 'stand election world heritage committee so candidature sent secretariat least six weeks')","(0.33333333333333337, 'procedures presentation candidatures world heritage committee secretariat shall ask states')"
"Oct 14, 2013 Guidance on alternatives to perfluorooctane sulfonic acid, its salts, perfluorooctane sulfonyl fluoride and","(0.33333333333333337, 'contained technical paper alternatives perfluorooctane sulfonic acid salts perfluorooctane')","(0.2751677852348994, 'salts perfluorooctane sulfonyl fluoride related chemicals tenth meeting taking account outcomes assessment alternatives committee accordance decision')","(0.28, 'information contained technical paper alternatives')","(0.2857142857142857, 'decision poprc information contained technical paper alternatives perfluorooctane sulfonic acid salts perfluorooctane sulfonyl')","(0.3421052631578947, 'accordance decision poprc information contained technical paper alternatives')","(0.2571428571428571, 'salts perfluorooctane sulfonyl fluoride related chemicals tenth meeting taking account outcomes assessment alternatives committee accordance')","(0.3125, 'parties observers decides review')","(0.32499999999999996, 'alternatives committee accordance decision poprc information contained technical')","(0.2934782608695652, 'perfluorooctane sulfonic acid salts perfluorooctane sulfonyl fluoride related chemicals open')","(0.30000000000000004, 'information contained technical paper alternatives')","(0.5538461538461539, 'sulfonyl fluoride related chemicals persistent organic pollutants')","(0.28671328671328666, 'account outcomes assessment alternatives committee accordance decision poprc information contained technical paper alternatives perfluorooctane')","(0.31875, 'alternatives committee accordance decision poprc information contained technical paper alternatives perfluorooctane sulfonic acid salts perfluorooctane sulfonyl')","(0.28260869565217395, 'poprc information contained technical paper alternatives perfluorooctane sulfonic acid salts')","(0.3026315789473685, 'accordance decision poprc information contained technical paper alternatives')","(0.2676056338028169, 'salts perfluorooctane sulfonyl fluoride related chemicals amended ninth')","(0.3421052631578947, 'accordance decision poprc information contained technical paper alternatives')","(0.28378378378378377, 'contained technical paper alternatives perfluorooctane sulfonic acid salts')","(0.3650793650793651, 'accordance decision poprc information contained technical paper')","(0.313953488372093, 'alternatives committee accordance decision poprc information contained technical paper')","(0.3366336633663366, 'accordance decision poprc information contained technical paper alternatives perfluorooctane sulfonic')","(0.3194444444444444, 'poprc information contained technical paper alternatives perfluorooctane')","(0.29370629370629375, 'perfluorooctane sulfonic acid salts perfluorooctane sulfonyl fluoride related chemicals persistent organic pollutants review committee endorses')","(0.30069930069930073, 'account outcomes assessment alternatives committee accordance decision poprc information contained technical paper alternatives perfluorooctane')","(0.27472527472527475, 'sulfonyl fluoride related chemicals persistent organic pollutants review committee endorses')","(0.32608695652173914, 'accordance decision poprc information contained technical paper alternatives perfluorooctane')","(0.306930693069307, 'accordance decision poprc information contained technical paper alternatives perfluorooctane sulfonic')","(0.2638036809815951, 'persistent organic pollutants review committee endorses revised guidance alternatives perfluorooctane sulfonic acid salts perfluorooctane sulfonyl fluoride related')","(0.2684563758389261, 'salts perfluorooctane sulfonyl fluoride related chemicals tenth meeting taking account outcomes assessment alternatives committee accordance decision')","(0.2992700729927007, 'fluoride related chemicals persistent organic pollutants review committee endorses revised guidance alternatives perfluorooctane sulfonic')","(0.31481481481481477, 'paper alternatives perfluorooctane sulfonic acid salts')","(0.26956521739130435, 'persistent organic pollutants review committee endorses revised guidance alternatives perfluorooctane sulfonic acid')","(0.3058823529411765, 'perfluorooctane sulfonyl fluoride related chemicals open applications unep pops poprc')"
"Oct 14, 2003 Report of the Chairperson of the World Heritage Committee on the activities of the World Heritage Committee","(0.3614457831325302, 'convention acknowledges expresses thanks donors supported activities world heritage')","(0.3065693430656934, 'recognizing need increase financial resources unesco regular budget implementation world heritage convention recalling decision com world')","(0.42500000000000004, 'convention invites world heritage centre')","(0.339622641509434, 'budget unesco consultation world heritage committee recommends preparing draft document c director general')","(0.3513513513513513, 'convention acknowledges expresses thanks donors supported activities world')","(0.29565217391304344, 'heritage convention invites world heritage centre inform world heritage committee session suzhou china use referred')","(0.3846153846153846, 'preparing draft document c')","(0.4, 'implementation world heritage convention invites world heritage centre')","(0.3516483516483516, 'resources unesco regular budget implementation world heritage convention recalling decision')","(0.41025641025641024, 'world heritage convention invites world')","(0.33333333333333337, 'heritage convention recalling decision com world heritage')","(0.3125, 'heritage convention invites world heritage centre inform world heritage committee session suzhou china use')","(0.2713178294573644, 'amount based main line action sub programme iv document c according decision com recommends that preparing')","(0.31081081081081086, 'main line action sub programme iv document c according decision')","(0.30000000000000004, 'amount based main line action sub programme iv')","(0.34285714285714286, 'implementation world heritage convention invites world heritage centre')","(0.31343283582089554, 'heritage convention invites world heritage centre inform world')","(0.3188405797101449, 'general explore additional resources activities world heritage centre')","(0.4035087719298246, 'heritage convention recalling decision com world heritage')","(0.3589743589743589, 'implementation world heritage convention recalling decision com world heritage')","(0.34444444444444444, 'activities directed implementation world heritage convention invites world heritage centre')","(0.39622641509433965, 'convention invites world heritage centre inform world')","(0.30400000000000005, 'implementation world heritage convention recalling decision com world heritage committee session paris recalling wish general')","(0.2755905511811023, 'document c director general also seek additional extrabudgetary resources implementation world heritage convention acknowledges')","(0.26249999999999996, 'document c according decision com recommends that preparing draft document')","(0.4337349397590361, 'convention acknowledges expresses thanks donors supported activities world heritage')","(0.3076923076923077, 'allocate additional us million activities directed implementation world heritage convention')","(0.3037037037037037, 'heritage centre inform world heritage committee session suzhou china use referred additional amount based main line action')","(0.27692307692307694, 'china use referred additional amount based main line action sub programme iv document c according decision')","(0.34782608695652173, 'convention recalling decision com world heritage committee session paris recalling wish general conference allocate')","(0.3529411764705882, 'budget unesco consultation world heritage committee')","(0.25773195876288657, 'additional amount based main line action sub programme iv document c according')","(0.3116883116883117, 'that preparing draft document c director general explore additional resources')"
"Oct 13, 2014 The need for and modalities of a global multilateral benefit sharing mechanism Article 10","(0.3548387096774194, 'invites parties governments international organizations indigenous local communities relevant')","(0.7593984962406015, 'nagoya protocol access genetic resources fair equitable sharing benefits arising utilization first meeting pyeongchang republic korea')","(0.6595744680851063, 'parties convention biological diversity serving')","(0.32173913043478264, 'conference parties convention biological diversity serving meeting parties nagoya protocol access genetic resources')","(0.3648648648648649, 'conference parties convention biological diversity serving meeting parties')","(0.31756756756756754, 'resources traditional knowledge associated genetic resources transboundary situations convene subject availability funds meeting regionally balanced')","(0.3666666666666667, 'parties nagoya protocol noting')","(0.34782608695652173, 'paragraph above submit outcomes work consideration conference parties')","(0.3820224719101124, 'nagoya protocol requests executive secretary prepare synthesis views submitted accordance')","(0.36363636363636365, 'mechanism article conference parties serving')","(0.32894736842105265, 'mechanism invites parties governments international organizations indigenous')","(0.291970802919708, 'benefit sharing mechanism well information regarding implications different scenarios modalities areas requiring consideration identified')","(0.3188405797101449, 'conference parties convention biological diversity serving meeting parties nagoya protocol access genetic resources fair equitable sharing')","(0.3222222222222222, 'conference parties convention biological diversity serving meeting parties nagoya protocol')","(0.33783783783783783, 'requiring consideration identified paragraph report expert meeting article')","(0.5066666666666666, 'original english conference parties convention biological diversity serving')","(0.33783783783783783, 'conference parties convention biological diversity serving meeting parties')","(0.360655737704918, 'meeting parties nagoya protocol access genetic resources fair')","(0.3620689655172413, 'views may include available reflections experiences gained')","(0.43661971830985913, 'meeting parties nagoya protocol access genetic resources fair equitable')","(0.34905660377358494, 'invites parties governments international organizations indigenous local communities relevant stakeholders')","(0.3880597014925373, 'implementation nagoya protocol multilateral mechanisms ii potential')","(0.30612244897959184, 'benefit sharing mechanism well information regarding implications different scenarios modalities areas requiring consideration identified paragraph')","(0.33333333333333337, 'protocol access genetic resources fair equitable sharing benefits arising utilization first meeting pyeongchang republic')","(0.3846153846153846, 'original english conference parties convention biological diversity serving meeting parties')","(0.33766233766233766, 'work consideration conference parties serving meeting parties nagoya protocol')","(0.34444444444444444, 'conference parties convention biological diversity serving meeting parties nagoya protocol')","(0.31851851851851853, 'cbd np cop mop dec october original english conference parties convention biological diversity serving meeting parties nagoya')","(0.30666666666666664, 'regarding implications different scenarios modalities areas requiring consideration identified paragraph report expert meeting article nagoya protocol')","(0.31690140845070425, 'understanding need modalities global multilateral benefit sharing mechanism invites parties governments international organizations indigenous')","(0.3584905660377359, 'submit outcomes work consideration conference parties')","(0.32499999999999996, 'resources traditional knowledge associated genetic resources transboundary situations convene subject availability funds')","(0.34090909090909094, 'protocol noting importance discussions reach common understanding need modalities global')"
"Oct 14, 2003 Global Strategy for a representative, balanced and credible World Heritage List","(0.2948717948717948, 'list recommends additional financial resources allocated world heritage centre')","(0.2661290322580645, 'whc ga whc com also notes session world heritage committee suzhou china june july evaluate global')","(0.31481481481481477, 'implementation global strategy credible representative')","(0.31355932203389836, 'heritage list recommends additional financial resources allocated world heritage centre programmes strengthen capacity')","(0.3384615384615385, 'centre include evaluation global strategy submitted session world')","(0.26865671641791045, 'additional financial resources allocated world heritage centre programmes strengthen capacity states parties regions under represented')","(0.3939393939393939, 'parties regions under represented')","(0.3142857142857143, 'building measures notes progress report implementation global strategy')","(0.2954545454545454, 'global strategy credible representative balanced world heritage list presented documents')","(0.37142857142857144, 'list addition allocation part carry')","(0.30000000000000004, 'whc com also notes session world heritage')","(0.2857142857142857, 'com also notes session world heritage committee suzhou china june july evaluate global strategy')","(0.2706766917293233, 'world heritage centre programmes strengthen capacity states parties regions under represented world heritage list addition allocation')","(0.2666666666666667, 'report implementation global strategy credible representative balanced world heritage list')","(0.2941176470588235, 'list development effective capacity building measures notes progress')","(0.2727272727272727, 'heritage committee new strategic objectives include strengthening credibility')","(0.26865671641791045, 'whc com also notes session world heritage committee')","(0.33333333333333337, 'centre programmes strengthen capacity states parties regions under')","(0.34615384615384615, 'list addition allocation part carry over unobligated')","(0.3589743589743589, 'list recommends additional financial resources allocated world heritage centre')","(0.33333333333333337, 'centre include evaluation global strategy submitted session world heritage committee')","(0.3448275862068966, 'sessions requests world heritage centre include evaluation')","(0.27586206896551724, 'balanced world heritage list presented documents whc ga whc com also notes session world heritage')","(0.26956521739130435, 'list presented documents whc ga whc com also notes session world heritage committee suzhou')","(0.275, 'whc ga whc com also notes session world heritage committee')","(0.34375, 'whc ga whc com also notes session world heritage')","(0.28915662650602414, 'world heritage list development effective capacity building measures notes progress')","(0.29931972789115646, 'world heritage list recommends additional financial resources allocated world heritage centre programmes strengthen capacity states parties regions')","(0.2605633802816901, 'session world heritage committee new strategic objectives include strengthening credibility world heritage list development effective capacity')","(0.35114503816793896, 'strengthening credibility world heritage list development effective capacity building measures notes progress report implementation')","(0.36, 'heritage centre include evaluation global strategy')","(0.28181818181818186, 'report implementation global strategy credible representative balanced world heritage list presented documents')","(0.3214285714285714, 'sessions requests world heritage centre include evaluation global strategy submitted')"
"Oct 10, 2011 Evaluation of brominated diphenyl ethers pursuant to paragraph 2 of parts IV and V of Annex A to the Stockh","(0.36363636363636365, 'convention amendment annexes convention addition new chemicals triggered need')","(0.3223684210526315, 'compile information received consideration conference parties sixth meeting transmit appropriate bodies basel convention control transboundary movements')","(0.4418604651162791, 'convention addition new chemicals triggered')","(0.3545454545454545, 'implement recommendations elimination brominated diphenyl ethers waste stream annex decision poprc actions yes')","(0.3866666666666667, 'consideration conference parties sixth meeting requests secretariat extract')","(0.4104477611940298, 'meeting transmit appropriate bodies basel convention control transboundary movements hazardous wastes disposal recalling also decision')","(0.3846153846153846, 'parties sixth every second')","(0.3880597014925373, 'annex convention format reporting article convention annex decision')","(0.3648648648648649, 'information purpose paragraph parts iv v annex convention format reporting')","(0.47058823529411764, 'bodies basel convention might role')","(0.8620689655172413, 'v annex stockholm convention persistent organic pollutants')","(0.3382352941176471, 'stockholm convention persistent organic pollutants eighth meeting including possibly incorporating format collecting information purpose')","(0.3489932885906041, 'annex stockholm convention persistent organic pollutants including experience implementing recommendations annex decision poprc poprc please indicate')","(0.8131868131868132, 'bodies basel convention control transboundary movements hazardous wastes disposal recalling')","(0.4025974025974026, 'implement recommendations elimination brominated diphenyl ethers waste stream')","(0.41666666666666663, 'paragraph parts iv v annex convention format reporting')","(0.40697674418604646, 'provisions convention effectiveness measures meeting objectives convention recognizing')","(0.3421052631578947, 'information practical issues and or experiences implementing recommendations')","(0.4444444444444444, 'v annex convention format reporting article convention')","(0.38095238095238093, 'and or national implementation plans relation bromodiphenyl ethers hexabromodiphenyl')","(0.36633663366336633, 'compilation information submitted consideration conference parties sixth meeting transmit appropriate')","(0.4444444444444444, 'convention recognizing need alleviate parties burden collecting')","(0.34782608695652173, 'four years commencing measures taken implement provisions convention effectiveness measures meeting objectives convention recognizing need')","(0.34883720930232553, 'parties stockholm convention persistent organic pollutants towards elimination brominated diphenyl ethers listed annex convention')","(0.32291666666666663, 'v annex stockholm convention specific exemption hexabromodiphenyl ether heptabromodiphenyl ether')","(0.38372093023255816, 'countries countries economies transition expressed need technical financial assistance')","(0.4, 'convention persistent organic pollutants including experience implementing recommendations annex decision')","(0.34730538922155685, 'provisions convention effectiveness measures meeting objectives convention recognizing need alleviate parties burden collecting providing information chemicals improve')","(0.35220125786163525, 'provisions convention effectiveness measures meeting objectives convention recognizing need alleviate parties burden collecting providing information chemicals')","(0.3589743589743589, 'convention party report conference parties every four years commencing measures taken implement provisions convention')","(0.4347826086956522, 'implemented risk reduction measures pfos salts')","(0.5636363636363637, 'meeting transmit appropriate bodies basel convention control transboundary movements hazardous wastes disposal')","(0.3516483516483516, 'annex stockholm convention persistent organic pollutants work programme brominated diphenyl')"
"Oct 13, 2014 Rules of procedure for meetings of the Conference of the Parties serving as the meeting of the Parties to t","(0.33333333333333337, 'convention amendments shall apply mutatis mutandis meetings conference parties')","(0.7593984962406015, 'nagoya protocol access genetic resources fair equitable sharing benefits arising utilization first meeting pyeongchang republic korea')","(0.6595744680851063, 'parties convention biological diversity serving')","(0.34259259259259256, 'conference parties convention shall applied mutatis mutandis protocol except may otherwise decided consensus')","(0.3943661971830986, 'convention amended conference parties convention amendments shall apply')","(0.3257575757575758, 'parties convention amended conference parties convention amendments shall apply mutatis mutandis meetings conference parties serving')","(0.3666666666666667, 'parties nagoya protocol noting')","(0.4078947368421053, 'procedure meetings conference parties convention applied meetings conference')","(0.3764705882352941, 'protocol rules procedure meetings conference parties convention shall applied mutatis')","(0.4838709677419355, 'party convention but time party')","(0.368421052631579, 'parties convention representing party convention but time')","(0.34426229508196726, 'parties convention applied meetings conference parties serving meeting parties protocol rule shall supplemented accordance')","(0.33333333333333337, 'conference parties convention applied meetings conference parties serving meeting parties protocol rule shall supplemented accordance article')","(0.3222222222222222, 'conference parties convention biological diversity serving meeting parties nagoya protocol')","(0.32432432432432434, 'conference parties convention biological diversity serving meeting parties')","(0.5066666666666666, 'original english conference parties convention biological diversity serving')","(0.33783783783783783, 'conference parties convention biological diversity serving meeting parties')","(0.4833333333333333, 'time party protocol substituted member elected among parties')","(0.4, 'conference parties convention applied meetings conference parties')","(0.43661971830985913, 'meeting parties nagoya protocol access genetic resources fair equitable')","(0.3571428571428571, 'convention applied meetings conference parties serving meeting parties protocol rule')","(0.417910447761194, 'conference parties convention amended conference parties convention')","(0.3359375, 'procedure meetings conference parties convention applied meetings conference parties serving meeting parties protocol rule shall')","(0.33333333333333337, 'protocol access genetic resources fair equitable sharing benefits arising utilization first meeting pyeongchang republic')","(0.3846153846153846, 'original english conference parties convention biological diversity serving meeting parties')","(0.379746835443038, 'convention amended conference parties convention amendments shall apply mutatis')","(0.36904761904761907, 'convention applied meetings conference parties serving meeting parties protocol rule')","(0.33766233766233766, 'procedure meetings conference parties convention amended conference parties convention amendments shall apply mutatis mutandis meetings conference parties')","(0.2962962962962963, 'protocol decides consensus that rule rules procedure meetings conference parties convention applied meetings conference parties serving')","(0.3421052631578947, 'convention representing party convention but time party protocol substituted member elected among parties protocol')","(0.38636363636363635, 'representing party convention but time party')","(0.29591836734693877, 'parties convention applied meetings conference parties serving meeting parties protocol rule shall')","(0.4, 'protocol rules procedure meetings conference parties convention shall applied mutatis')"
"Oct 13, 2014 Improving the efficiency of structures and processes under the convention and the protocols concurrent meet","(0.32558139534883723, 'convention protocols concurrent meetings conference parties conference parties serving')","(0.7593984962406015, 'nagoya protocol access genetic resources fair equitable sharing benefits arising utilization first meeting pyeongchang republic korea')","(0.6595744680851063, 'parties convention biological diversity serving')","(0.32173913043478264, 'conference parties convention biological diversity serving meeting parties nagoya protocol access genetic resources')","(0.3717948717948718, 'convention protocols concurrent meetings conference parties conference parties')","(0.3088235294117647, 'parties convention unless otherwise decided conference parties serving meeting parties nagoya protocol recognizing planning organization')","(0.38235294117647056, 'parties cartagena protocol seventh')","(0.35064935064935066, 'concurrently ordinary meetings conference parties convention unless otherwise')","(0.3737373737373737, 'nagoya protocol recognizing planning organization concurrent meetings conference parties conference')","(0.4042553191489362, 'meetings conference parties convention meetings')","(0.37681159420289856, 'processes convention protocols concurrent meetings conference parties')","(0.32330827067669177, 'structures processes convention protocols concurrent meetings conference parties conference parties serving meeting parties protocols')","(0.3188405797101449, 'conference parties convention biological diversity serving meeting parties nagoya protocol access genetic resources fair equitable sharing')","(0.3820224719101124, 'parties convention meetings conference parties serving meeting parties cartagena protocol')","(0.32432432432432434, 'conference parties convention biological diversity serving meeting parties')","(0.5666666666666667, 'cartagena protocol biosafety within two week period unep')","(0.36904761904761907, 'financial resources support participation representatives developing country parties')","(0.360655737704918, 'meeting parties nagoya protocol access genetic resources fair')","(0.3913043478260869, 'processes convention protocols concurrent meetings conference parties')","(0.43661971830985913, 'meeting parties nagoya protocol access genetic resources fair equitable')","(0.36046511627906974, 'protocol seventh meeting organization concurrent meetings decides hold future ordinary')","(0.41428571428571426, 'convention protocols concurrent meetings conference parties conference')","(0.3656716417910447, 'protocol seventh meeting organization concurrent meetings decides hold future ordinary meetings concurrent meetings conference parties')","(0.33333333333333337, 'protocol access genetic resources fair equitable sharing benefits arising utilization first meeting pyeongchang republic')","(0.3846153846153846, 'original english conference parties convention biological diversity serving meeting parties')","(0.37209302325581395, 'convention protocols concurrent meetings conference parties conference parties serving')","(0.42553191489361697, 'convention protocols concurrent meetings conference parties conference parties serving meeting')","(0.3377483443708609, 'october agenda item np improving efficiency structures processes convention protocols concurrent meetings conference parties conference parties serving')","(0.34306569343065696, 'protocol accordance process outlined decision xii conference parties calls upon developed country parties increase contributions relevant')","(0.3771929824561403, 'convention meetings conference parties serving meeting parties cartagena protocol biosafety within two week period')","(0.36, 'meeting conference parties serving meeting parties')","(0.3119266055045872, 'meetings conference parties convention meetings conference parties serving meeting parties cartagena protocol')","(0.37362637362637363, 'protocols iterative process recognizing also need ensuring availability financial resources')"
