,Convention on Wetlands of International Importance especially as Waterfowl Habitat,Nagoya Protocol on Access to Genetic Resources and their Fair and Equitable Sharing of Benefits Arising from their Utilization to the Convention on Biological Diversity,Convention on Biological Diversity,"Agreement on the Conservation of Small Cetaceans of the Baltic, North East Atlantic, Irish and North Seas",Convention on the Conservation of Migratory Species of Wild Animals,Bamako Convention on the Ban of the Import into Africa and the Control of Transboundary Movement and Management of Hazardous Wastes within Africa,Paris Agreement,United Nations Framework Convention on Climate Change,Kyoto Protocol to the United Nations Framework Convention on Climate Change,Minamata Convention on Mercury,Stockholm Convention on Persistent Organic Pollutants,Rotterdam Convention on the Prior Informed Consent Procedure for Certain Hazardous Chemicals and Pesticides in International Trade,"United Nations Convention to Combat Desertification in those Countries Experiencing Serious Drought and/or Desertification, particulary in Africa",Basel Convention on the Control of Transboundary Movements of Hazardous Wastes and their Disposal,Agreement on the Conservation of African-Eurasian Migratory Waterbirds,Cartagena Protocol on Biosafety to the Convention on Biological Diversity,Framework Convention on the Protection and Sustainable Development of the Carpathians,Montreal Protocol on Substances that Deplete the Ozone Layer,Vienna Convention for the Protection of the Ozone Layer,International Treaty on Plant Genetic Resources for Food and Agriculture,Convention on International Trade in Endangered Species of Wild Fauna and Flora,Convention for the Protection of the Mediterranean Sea against Pollution,"Protocol concerning cooperation in preventing pollution from ships and, in cases of emergency combating pollution of the Mediterranean Sea",Protocol for the protection of the Mediterranean Sea against pollution resulting from exploration and exploitation of the continental shelf and the seabed and its subsoil,Protocol Concerning Specially Protected Areas and Biological Diversity in the Mediterranean,Convention concerning the Protection of the World Cultural and Natural Heritage,Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol concerning Pollution from Land-Based sources and activities to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol Concerning Specially Protected Areas and Wildlife to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Convention for Co-operation in the Protection and Development of the Marine and Coastal Environment of the West and Central African Region,Agreement on the Conservation of European Bats,Protocol on the Prevention of Pollution of the Mediterranean Sea by Transboundary Movements of Hazardous Wastes and their Disposal,Protocol for the Protection of the Mediterranean Sea against Pollution from Land-Based Sources
"Jun 28, 2015 La Rioja and Rioja Alavesa Wine and Vineyard Cultural Landscape, Spain","(0.3287671232876712, 'com inf n defers examination nomination la rioja rioja')","(0.2834645669291339, 'advice icomos world heritage centre requested deepen study nominated property bring focus areas potential significance property')","(0.33333333333333337, 'scope nomination relation specificities vineyard')","(0.32456140350877194, 'value property reconsider scope nomination relation specificities vineyard cultural landscapes inscribed not world')","(0.3728813559322034, 'examination nomination la rioja rioja alavesa wine vineyard')","(0.25, 'documents whc com whc com inf n defers examination nomination la rioja rioja alavesa wine')","(0.2962962962962963, 'bring focus areas potential')","(0.3013698630136986, 'outstanding universal value property reconsider scope nomination relation')","(0.29230769230769227, 'com whc com inf n defers examination nomination la rioja')","(0.3513513513513513, 'examination nomination la rioja rioja')","(0.32352941176470584, 'scope nomination relation specificities vineyard cultural landscapes')","(0.2946428571428571, 'n n examined documents whc com whc com inf n defers examination nomination la')","(0.2945736434108527, 'com whc com inf n defers examination nomination la rioja rioja alavesa wine vineyard cultural landscape')","(0.2702702702702703, 'committee n n examined documents whc com whc com inf')","(0.32432432432432434, 'value property reconsider scope nomination relation specificities vineyard')","(0.36764705882352944, 'nominated property bring focus areas potential significance property')","(0.30379746835443033, 'reconsider scope nomination relation specificities vineyard cultural landscapes')","(0.2941176470588235, 'nominated property bring focus areas potential significance property')","(0.34615384615384615, 'defers examination nomination la rioja rioja alavesa')","(0.3278688524590164, 'order allow state party advice icomos world heritage centre')","(0.3205128205128205, 'examination nomination la rioja rioja alavesa wine vineyard cultural landscape')","(0.3382352941176471, 'scope nomination relation specificities vineyard cultural landscapes')","(0.28125, 'value property reconsider scope nomination relation specificities vineyard cultural landscapes inscribed not world heritage list')","(0.29565217391304344, 'documents whc com whc com inf n defers examination nomination la rioja rioja alavesa')","(0.29166666666666663, 'outstanding universal value property reconsider scope nomination relation specificities vineyard')","(0.348314606741573, 'reconsider scope nomination relation specificities vineyard cultural landscapes inscribed')","(0.30666666666666664, 'com whc com inf n defers examination nomination la rioja')","(0.28148148148148144, 'com whc com inf n defers examination nomination la rioja rioja alavesa wine vineyard cultural landscape spain')","(0.2797202797202797, 'made justify outstanding universal value property reconsider scope nomination relation specificities vineyard cultural landscapes inscribed not')","(0.29850746268656714, 'justify outstanding universal value property reconsider scope nomination relation specificities vineyard cultural landscapes inscribed')","(0.3389830508474576, 'property reconsider scope nomination relation specificities')","(0.27835051546391754, 'world heritage committee n n examined documents whc com whc com inf')","(0.3194444444444444, 'world heritage list n considers revised nomination would need considered')"
"Jun 28, 2015 Lakes of Ounianga Chad N 1400","(0.30487804878048785, 'lead introduction intentional accidental invasive species risk strictly controlled')","(0.30201342281879195, 'n congratulates state party progress achieved implementation committee decisions notably ensuring participation local communities management property')","(0.34615384615384615, 'introduction intentional accidental invasive species')","(0.3142857142857143, 'improvement cleanliness property continued maintained n requests state party submit world heritage centre')","(0.3661971830985915, 'lead introduction intentional accidental invasive species risk strictly')","(0.3129770992366412, 'made combat threats property particular pollution agricultural development siltation lakes requests state party provide information')","(0.3157894736842105, 'party progress achieved implementation')","(0.32432432432432434, 'market gardening lead introduction intentional accidental invasive species')","(0.34408602150537637, 'improve production market gardening lead introduction intentional accidental invasive species')","(0.4, 'regular garbage collection system ensure')","(0.30645161290322576, 'lead introduction intentional accidental invasive species risk')","(0.3125, 'ensuring participation local communities management property respect local knowledge rights maintain sustainable traditional use')","(0.30000000000000004, 'regular garbage collection system ensure improvement cleanliness property continued maintained n requests state party submit world')","(0.2954545454545454, 'market gardening lead introduction intentional accidental invasive species risk strictly')","(0.2894736842105263, 'particular pollution agricultural development siltation lakes requests state')","(0.31666666666666665, 'heritage list criterion vii n n n also')","(0.3846153846153846, 'threats property particular pollution agricultural development siltation lakes')","(0.328125, 'cleanliness property continued maintained n requests state party')","(0.36363636363636365, 'n seed distribution improve production market gardening')","(0.35443037974683544, 'intentional accidental invasive species risk strictly controlled n installation')","(0.3928571428571429, 'lead introduction intentional accidental invasive species risk strictly controlled n')","(0.4242424242424242, 'distribution improve production market gardening lead introduction')","(0.30597014925373134, 'property particular pollution agricultural development siltation lakes requests state party provide information activities ensure that')","(0.3025210084033614, 'made combat threats property particular pollution agricultural development siltation lakes requests state party provide')","(0.2921348314606742, 'negatively outstanding natural beauty property recognized inscription world heritage list')","(0.3375, 'prevent encroachment dunes impact negatively outstanding natural beauty property')","(0.3707865168539326, 'collection system ensure improvement cleanliness property continued maintained n requests')","(0.30434782608695654, 'progress achieved implementation committee decisions notably ensuring participation local communities management property respect local knowledge rights maintain')","(0.3157894736842105, 'progress achieved implementation committee decisions notably ensuring participation local communities management property respect local knowledge rights')","(0.32799999999999996, 'doha sessions n congratulates state party progress achieved implementation committee decisions notably ensuring participation')","(0.4, 'page executive summary state conservation property')","(0.3063063063063063, 'property particular pollution agricultural development siltation lakes requests state party provide information')","(0.3655913978494624, 'improve production market gardening lead introduction intentional accidental invasive species')"
"Jun 28, 2015 Kasbah of Algiers Algeria C 565","(0.36046511627906974, 'conservation property implementation above mentioned points examination world heritage')","(0.27464788732394363, 'n notes however difficulties encountered implementation permanent plan safeguarding valorization property ppsmvss especially due co ordination')","(0.3589743589743589, 'co ordination problems principal actors')","(0.32773109243697474, 'improve state conservation property n notes however difficulties encountered implementation permanent plan safeguarding')","(0.421875, 'improve state conservation property n notes however difficulties')","(0.3049645390070922, 'improve state conservation property n notes however difficulties encountered implementation permanent plan safeguarding valorization property')","(0.3571428571428571, 'problems raised item present')","(0.4193548387096774, 'carried place des martyrs framework construction metro station')","(0.3595505617977528, 'archaeological excavations carried place des martyrs framework construction metro station')","(0.4285714285714286, 'aiming improve state conservation property')","(0.3384615384615385, 'state conservation property implementation above mentioned points')","(0.2936507936507936, 'important efforts aiming improve state conservation property n notes however difficulties encountered implementation permanent')","(0.3221476510067114, 'improve state conservation property n notes however difficulties encountered implementation permanent plan safeguarding valorization property ppsmvss')","(0.3076923076923077, 'summary state conservation property implementation above mentioned points examination world')","(0.3561643835616438, 'summary state conservation property implementation above mentioned points')","(0.3076923076923077, 'problems principal actors intervention projects also due approach')","(0.3880597014925373, 'framework construction metro station well underground museum housed')","(0.28787878787878785, 'co ordination problems principal actors intervention projects also')","(0.4509803921568627, 'improve state conservation property n notes however')","(0.32558139534883723, 'conservation property implementation above mentioned points examination world heritage')","(0.34782608695652173, 'conservation property n notes however difficulties encountered implementation permanent plan')","(0.4084507042253521, 'conservation property implementation above mentioned points examination')","(0.29230769230769227, 'analytical one page summary state conservation property implementation above mentioned points examination world heritage committee')","(0.32173913043478264, 'metro station well underground museum housed within station n also requests state party submit')","(0.29761904761904767, 'property ppsmvss especially due co ordination problems principal actors intervention')","(0.41860465116279066, 'conservation property implementation above mentioned points examination world heritage')","(0.3586956521739131, 'conservation property n notes however difficulties encountered implementation permanent plan')","(0.3125, 'improve state conservation property n notes however difficulties encountered implementation permanent plan safeguarding valorization property ppsmvss especially')","(0.28859060402684567, 'improve state conservation property n notes however difficulties encountered implementation permanent plan safeguarding valorization property ppsmvss')","(0.3787878787878788, 'improve state conservation property n notes however difficulties encountered implementation permanent plan safeguarding valorization')","(0.5581395348837209, 'improve state conservation property n notes')","(0.2989690721649485, 'raised item present decision need be invite advisory mission financed state party')","(0.3222222222222222, 'integrated approach based historic urban landscape implementation ppsmvss respond problems')"
"Jun 28, 2015 Lena Pillars Nature Park, Russian Federation","(0.31506849315068497, 'federation include sinsky plot n expresses appreciation state party')","(0.27419354838709675, 'n examined documents whc com add whc com inf add n recalling decision com adopted session')","(0.33333333333333337, 'consultation state party world heritage')","(0.3119266055045872, 'requests iucn consultation state party world heritage centre consider necessary factual corrections statement')","(0.3620689655172413, 'also requests iucn consultation state party world heritage')","(0.3023255813953488, 'establish remaining management bodies foreseen property n ensure continued recognition respect traditional rights within property')","(0.37037037037037035, 'party world heritage centre')","(0.31666666666666665, 'iucn consultation state party world heritage centre consider')","(0.30487804878048785, 'state party world heritage centre consider necessary factual corrections statement')","(0.3783783783783784, 'sinyaya component lena pillars nature')","(0.31818181818181823, 'factual corrections statement outstanding universal value property')","(0.2767857142857143, 'n n also requests iucn consultation state party world heritage centre consider necessary factual')","(0.2945736434108527, 'inf add n recalling decision com adopted session saint petersburg n approves minor boundary modification lena')","(0.27956989247311825, 'necessary factual corrections statement outstanding universal value property reflect approval')","(0.2833333333333333, 'component lena pillars nature park property n requests')","(0.2857142857142857, 'centre consider necessary factual corrections statement outstanding universal')","(0.31343283582089554, 'decision com adopted session saint petersburg n approves')","(0.3055555555555556, 'demonstrated would impact outstanding universal value property including')","(0.3548387096774194, 'previous recommendation include sinyaya component lena pillars')","(0.33333333333333337, 'appreciation state party positive response committee previous recommendation include')","(0.3076923076923077, 'iucn consultation state party world heritage centre consider necessary factual')","(0.38181818181818183, 'bodies foreseen property n ensure continued recognition')","(0.3017241379310345, 'add whc com inf add n recalling decision com adopted session saint petersburg n approves')","(0.27826086956521734, 'including integrity n n n also requests iucn consultation state party world heritage centre')","(0.2875, 'inf add n recalling decision com adopted session saint petersburg')","(0.29729729729729726, 'management bodies foreseen property n ensure continued recognition respect')","(0.3023255813953488, 'establish remaining management bodies foreseen property n ensure continued recognition')","(0.32592592592592595, 'property including integrity n n n also requests iucn consultation state party world heritage centre consider necessary')","(0.27692307692307694, 'property including integrity n n n also requests iucn consultation state party world heritage centre consider')","(0.2975206611570248, 'requests iucn consultation state party world heritage centre consider necessary factual corrections statement outstanding')","(0.39534883720930236, 'also requests iucn consultation state party')","(0.28865979381443296, 'component lena pillars nature park property n requests state party n n')","(0.3132530120481928, 'previous recommendation include sinyaya component lena pillars nature park property')"
"Jun 28, 2015 Kremlin and Red Square, Moscow Russian Federation C 545","(0.31506849315068497, 'conservation plan property n n n also notes number')","(0.29054054054054057, 'square spasskaya borovitskaya towers requests furthermore submit world heritage centre conformity paragraph operational guidelines technical details')","(0.42307692307692313, 'reconstruction historically lost buildings territory')","(0.32258064516129037, 'prepare conservation plan property n n n also notes number proposed developments conservation')","(0.3939393939393939, 'developments conservation works including middle trading malls red')","(0.27522935779816515, 'prepare conservation plan property n n n also notes number proposed developments conservation works including')","(0.34782608695652173, 'impact assessment hia n')","(0.3194444444444444, 'number proposed developments conservation works including middle trading')","(0.2941176470588235, 'demolition inappropriate development deterioration heritage buildings could constitute threat property')","(0.38888888888888884, 'n prepare conservation plan property')","(0.3076923076923077, 'study impact demolition stability neighbouring historic buildings')","(0.30327868852459017, 'protection components property buffer zone encourages sustain efforts secure necessary resources regulatory regimes ensure')","(0.3023255813953488, 'com n recalling decision com adopted session phnom penh n welcomes efforts made state party improve')","(0.29729729729729726, 'world heritage centre review advisory bodies n takes note icomos')","(0.4242424242424242, 'developments conservation works including middle trading malls red')","(0.35, 'heritage centre n prepare conservation plan property n')","(0.3529411764705882, 'property buffer zone protection requests introduced implemented soon')","(0.3650793650793651, 'zone protection requests introduced implemented soon possible n')","(0.4181818181818182, 'made state party improve protection components property')","(0.32258064516129037, 'demolition inappropriate development deterioration heritage buildings could constitute threat')","(0.3085106382978723, 'conformity paragraph operational guidelines technical details including hias proposed projects')","(0.38983050847457623, 'buffer zone protection requests introduced implemented soon')","(0.29323308270676696, 'protection components property buffer zone encourages sustain efforts secure necessary resources regulatory regimes ensure demolition')","(0.31304347826086953, 'regimes property buffer zone protection requests introduced implemented soon possible n also requests state')","(0.33720930232558144, 'plan property including details protective measures provided regulatory regimes submit')","(0.3661971830985915, 'advisory mission submit project proposal vacant area including heritage')","(0.33333333333333337, 'demolition inappropriate development deterioration heritage buildings could constitute threat property')","(0.32592592592592595, 'n prepare conservation plan property n n n also notes number proposed developments conservation works including middle')","(0.3384615384615385, 'n prepare conservation plan property n n n also notes number proposed developments conservation works including')","(0.3278688524590164, 'protection components property buffer zone encourages sustain efforts secure necessary resources regulatory regimes ensure')","(0.4736842105263158, 'prepare conservation plan property n n')","(0.28865979381443296, 'regimes submit world heritage centre review advisory bodies n takes note icomos')","(0.34042553191489366, 'conformity paragraph operational guidelines technical details including hias proposed projects')"
"Jun 28, 2015 KahuziBiega National Park Democratic Republic of the Congo N 137","(0.31506849315068497, 'lowland sector caused important erosion ouv n n n')","(0.282258064516129, 'ouv property n n n notes concern lack progress evacuation ecological corridor crucial ensure ecological continuity')","(0.4042553191489362, 'progress evacuation ecological corridor crucial')","(0.33333333333333337, 'executive summary state conservation property implementation points examination world heritage committee session n')","(0.4126984126984127, 'desired state conservation removal property list world heritage')","(0.2962962962962963, 'state conservation removal property list world heritage danger n n n also requests state party')","(0.32352941176470584, 'state party ensure recommendations')","(0.3733333333333333, 'notes restoration security pre condition implementation corrective measures')","(0.32608695652173914, 'party ensure recommendations issued options identified concerning evacuation corridor zoning')","(0.4054054054054054, 'guarantee conservation ouv property n')","(0.36, 'sector caused important erosion ouv n n')","(0.3392857142857143, 'decides continue apply reinforced monitoring mechanism property n n n also decides retain kahuzi')","(0.3178294573643411, 'desired state conservation removal property list world heritage danger n n n also requests state party')","(0.30208333333333337, 'update corrective measures establish timeframe implementation desired state conservation removal')","(0.3913043478260869, 'assessment state conservation ouv expresses utmost concern concerning')","(0.3421052631578947, 'progress evacuation ecological corridor crucial ensure ecological continuity')","(0.3375, 'state conservation update corrective measures establish timeframe implementation')","(0.31034482758620685, 'conservation removal property list world heritage danger n')","(0.375, 'value ouv property n n n notes')","(0.3538461538461538, 'biega national park democratic republic congo list world heritage')","(0.3298969072164949, 'condition implementation corrective measures restoration outstanding universal value ouv property')","(0.3918918918918919, 'conservation update corrective measures establish timeframe implementation')","(0.31034482758620685, 'erosion ouv n n n also reiterates request state party invite joint world heritage centre')","(0.32173913043478264, 'ouv property n n n notes concern lack progress evacuation ecological corridor crucial ensure')","(0.34408602150537637, 'progress evacuation ecological corridor crucial ensure ecological continuity highland lowland')","(0.3977272727272727, 'options identified concerning evacuation corridor zoning property guarantee conservation')","(0.37777777777777777, 'conservation property implementation points examination world heritage committee session n')","(0.304635761589404, 'february updated report including page executive summary state conservation property implementation points examination world heritage committee session')","(0.32307692307692304, 'erosion ouv n n n also reiterates request state party invite joint world heritage centre iucn')","(0.34328358208955223, 'inventory available assess state conservation update corrective measures establish timeframe implementation desired state conservation')","(0.5128205128205128, 'guarantee conservation ouv property n n')","(0.31958762886597936, 'erosion ouv n n n also reiterates request state party invite joint')","(0.31958762886597936, 'surveillance closing artisanal mining quarries accordance kinshasa declaration january encourages')"
"Jun 28, 2015 Lena Pillars Nature Park Russian Federation N 1299","(0.28767123287671237, 'conservation property including page executive summary well copy new')","(0.2661290322580645, 'decision com adopted session saint petersburg n regrets state party submit report state conservation property requested')","(0.34782608695652173, 'conservation property including page executive')","(0.30097087378640774, 'state conservation property requested committee session n takes note submission proposal minor boundary')","(0.3731343283582089, 'report state conservation property including page executive summary')","(0.3007518796992481, 'focused geomorphological geological features property requests state party ensure next management plan adequately reflects geological')","(0.4, 'plan n also requests')","(0.31746031746031744, 'state party submit report state conservation property requested')","(0.2962962962962963, 'state party submit report state conservation property requested committee session')","(0.3902439024390244, 'submit report state conservation property')","(0.288135593220339, 'report state conservation property including page executive')","(0.2857142857142857, 'implement plan n also requests state party submit world heritage centre december report state')","(0.2945736434108527, 'com add n recalling decision com adopted session saint petersburg n regrets state party submit report')","(0.30681818181818177, 'note submission proposal minor boundary modification include sinyaya component requested')","(0.3188405797101449, 'submit report state conservation property requested committee session')","(0.33333333333333337, 'next management plan adequately reflects geological features property')","(0.31343283582089554, 'state conservation property requested committee session n takes')","(0.3287671232876712, 'geomorphological geological features property requests state party ensure')","(0.3620689655172413, 'december report state conservation property including page')","(0.3561643835616438, 'party ensure next management plan adequately reflects geological features')","(0.31645569620253167, 'conservation property including page executive summary well copy new management')","(0.368421052631579, 'conservation property requested committee session n takes')","(0.3017241379310345, 'document whc com add n recalling decision com adopted session saint petersburg n regrets state')","(0.28695652173913044, 'n n examined document whc com add n recalling decision com adopted session saint')","(0.30208333333333337, 'programme awareness raising focused geomorphological geological features property requests state')","(0.296875, 'com add n recalling decision com adopted session saint')","(0.3291139240506329, 'conservation property including page executive summary well copy new management')","(0.274074074074074, 'saint petersburg n regrets state party submit report state conservation property requested committee session n takes note')","(0.27692307692307694, 'n examined document whc com add n recalling decision com adopted session saint petersburg n regrets')","(0.306930693069307, 'document whc com add n recalling decision com adopted session saint petersburg n regrets')","(0.44897959183673475, 'report state conservation property including page')","(0.25773195876288657, 'world heritage committee n n examined document whc com add n recalling')","(0.2911392405063291, 'state conservation property requested committee session n takes note submission')"
"Jun 28, 2015 Le Morne Cultural Landscape Mauritius C 1259bis","(0.2823529411764706, 'state conservation property implementation above examination world heritage committee')","(0.26865671641791045, 'party submit world heritage centre february updated report including page executive summary state conservation property implementation')","(0.3191489361702128, 'implementation above examination world heritage')","(0.33333333333333337, 'overall conservation property n requests furthermore state party submit world heritage centre february')","(0.3589743589743589, 'executive summary state conservation property implementation above examination')","(0.28828828828828834, 'impact assessments hias n acknowledges efforts made state party revise management plan requests provide revised')","(0.4285714285714286, 'party revise management plan')","(0.3421052631578947, 'legislative planning frameworks requested committee time inscription reminds')","(0.3571428571428571, 'state party enforce various legislative planning frameworks requested committee time')","(0.37777777777777777, 'executive summary state conservation property')","(0.32352941176470584, 'summary state conservation property implementation above examination')","(0.2946428571428571, 'overall conservation property n requests furthermore state party submit world heritage centre february updated')","(0.2945736434108527, 'n examined document whc com add n recalling decision com adopted session quebec city n notes')","(0.2716049382716049, 'pressures overall conservation property n requests furthermore state party submit')","(0.3382352941176471, 'pressures overall conservation property n requests furthermore state')","(0.30000000000000004, 'com add n recalling decision com adopted session')","(0.36, 'state conservation property implementation above examination world heritage')","(0.31343283582089554, 'mission property soon possible assess development pressures overall')","(0.3793103448275862, 'overall conservation property n requests furthermore state')","(0.3176470588235294, 'state conservation property implementation above examination world heritage committee')","(0.3076923076923077, 'committee time inscription reminds state party ensure new development projects')","(0.3928571428571429, 'conservation property n requests furthermore state party')","(0.2954545454545454, 'reactive monitoring mission property soon possible assess development pressures overall conservation property n requests furthermore')","(0.28695652173913044, 'n n examined document whc com add n recalling decision com adopted session quebec')","(0.2875, 'outcome hearing n requests state party invite joint world heritage')","(0.3647058823529412, 'state conservation property implementation above examination world heritage committee')","(0.3076923076923077, 'conservation property n requests furthermore state party submit world heritage')","(0.28888888888888886, 'com add n recalling decision com adopted session quebec city n notes efforts made state party enforce')","(0.2846153846153846, 'heritage centre approved n also notes legal challenges filed proposed trochetia development could negative impact ouv')","(0.3363636363636363, 'overall conservation property n requests furthermore state party submit world heritage centre february updated')","(0.48, 'pressures overall conservation property n requests')","(0.2680412371134021, 'add n recalling decision com adopted session quebec city n notes efforts')","(0.3012048192771084, 'centre icomos reactive monitoring mission property soon possible assess development')"
"Jun 28, 2015 Medieval Monuments in Kosovo Serbia C 724 bis","(0.273972602739726, 'committee n n decides adjourn debate agenda item next')","(0, '')","(0.22580645161290325, 'committee n n decides adjourn')","(0, '')","(0.2222222222222222, 'committee n n decides adjourn debate agenda item')","(0, '')","(0.31034482758620685, 'decides adjourn debate agenda')","(0.196078431372549, 'world heritage committee n n decides adjourn debate')","(0.16923076923076918, 'world heritage committee n n decides adjourn debate agenda item')","(0.2666666666666667, 'heritage committee n n decides')","(0.21999999999999997, 'n decides adjourn debate agenda item next')","(0, '')","(0, '')","(0.20270270270270274, 'world heritage committee n n decides adjourn debate agenda item')","(0.21666666666666667, 'committee n n decides adjourn debate agenda item')","(0.21666666666666667, 'world heritage committee n n decides adjourn debate')","(0.23880597014925375, 'committee n n decides adjourn debate agenda item')","(0.22916666666666663, 'committee n n decides adjourn debate agenda item')","(0.2666666666666667, 'heritage committee n n decides adjourn debate')","(0.180327868852459, 'committee n n decides adjourn debate agenda item next')","(0.24242424242424243, 'committee n n decides adjourn debate agenda item next ordinary')","(0.26530612244897955, 'n n decides adjourn debate agenda item')","(0, '')","(0, '')","(0.26249999999999996, 'committee n n decides adjourn debate agenda item next ordinary')","(0.234375, 'committee n n decides adjourn debate agenda item next')","(0.24, 'committee n n decides adjourn debate agenda item next ordinary')","(0, '')","(0, '')","(0, '')","(0.22499999999999998, 'adjourn debate agenda item next ordinary')","(0.23711340206185572, 'world heritage committee n n decides adjourn debate agenda item next ordinary')","(0.21212121212121215, 'world heritage committee n n decides adjourn debate agenda item')"
"Jun 28, 2015 Megalithic Temples of Malta, Malta","(0.3013698630136986, 'malta n requests state party submit report world heritage')","(0.24637681159420288, 'plan environment development completed explaining unesco world heritage properties sites world heritage tentative list viewsheds protected')","(0.28125, 'committee n n examined documents')","(0.2831858407079646, 'plan environment development completed explaining unesco world heritage properties sites world heritage tentative')","(0.2962962962962963, 'committee n n examined documents whc com add')","(0.2592592592592593, 'documents whc com add whc com inf add n approves proposed buffer zones megalithic temples')","(0.34375, 'plans strategic plan environment')","(0.31343283582089554, 'review local plans strategic plan environment development completed')","(0.29885057471264365, 'viewsheds protected adverse impact future development examination world heritage centre')","(0.2727272727272727, 'plans strategic plan environment development')","(0.303030303030303, 'strategic plan environment development completed explaining unesco')","(0.2678571428571429, 'add whc com inf add n approves proposed buffer zones megalithic temples malta malta')","(0.26356589147286824, 'inf add n approves proposed buffer zones megalithic temples malta malta n requests state party submit')","(0.2702702702702703, 'committee n n examined documents whc com add whc com')","(0.2676056338028169, 'development completed explaining unesco world heritage properties sites')","(0.2666666666666667, 'inf add n approves proposed buffer zones megalithic')","(0.34328358208955223, 'review local plans strategic plan environment development completed')","(0.3157894736842105, 'n approves proposed buffer zones megalithic temples malta')","(0.3207547169811321, 'unesco world heritage properties sites world heritage')","(0.3114754098360656, 'malta n requests state party submit report world heritage')","(0.2906976744186046, 'development completed explaining unesco world heritage properties sites world heritage')","(0.3214285714285714, 'world heritage properties sites world heritage tentative')","(0.2586206896551724, 'world heritage committee n n examined documents whc com add whc com inf add n')","(0.26956521739130435, 'malta malta n requests state party submit report world heritage centre review local plans')","(0.2875, 'proposed buffer zones megalithic temples malta malta n requests state')","(0.3125, 'malta n requests state party submit report world heritage')","(0.34090909090909094, 'plan environment development completed explaining unesco world heritage properties sites')","(0.27586206896551724, 'explaining unesco world heritage properties sites world heritage tentative list viewsheds protected adverse impact future development examination')","(0.29104477611940294, 'properties sites world heritage tentative list viewsheds protected adverse impact future development examination world heritage centre')","(0.32456140350877194, 'submit report world heritage centre review local plans strategic plan environment development completed explaining')","(0.34615384615384615, 'future development examination world heritage centre')","(0.27835051546391754, 'world heritage committee n n examined documents whc com add whc com')","(0.32098765432098764, 'world heritage properties sites world heritage tentative list viewsheds protected')"
"Jun 28, 2015 Monticello and the University of Virginia in Charlottesville, United States of America","(0.26027397260273977, 'committee n n examined documents whc com add whc')","(0.2338709677419355, 'n examined documents whc com add whc com inf add n approves proposed minor modification boundary')","(0.40816326530612246, 'minor modification boundary monticello university')","(0.24390243902439024, 'n n examined documents whc com add whc com inf add n approves')","(0.30487804878048785, 'modification boundary monticello university virginia charlottesville united states')","(0.2407407407407407, 'world heritage committee n n examined documents whc com add whc com inf add n')","(0.28, 'n approves proposed minor')","(0.27710843373493976, 'proposed minor modification boundary monticello university virginia charlottesville')","(0.2978723404255319, 'n approves proposed minor modification boundary monticello university virginia charlottesville')","(0.34693877551020413, 'minor modification boundary monticello university')","(0.29333333333333333, 'modification boundary monticello university virginia charlottesville united')","(0.2589285714285714, 'world heritage committee n n examined documents whc com add whc com inf add')","(0.31007751937984496, 'n examined documents whc com add whc com inf add n approves proposed minor modification boundary')","(0.3191489361702128, 'n approves proposed minor modification boundary monticello university virginia charlottesville')","(0.28915662650602414, 'proposed minor modification boundary monticello university virginia charlottesville')","(0.37681159420289856, 'n approves proposed minor modification boundary monticello university')","(0.2650602409638554, 'proposed minor modification boundary monticello university virginia charlottesville')","(0.25609756097560976, 'modification boundary monticello university virginia charlottesville united states')","(0.3188405797101449, 'boundary monticello university virginia charlottesville united states')","(0.2622950819672131, 'n examined documents whc com add whc com inf')","(0.28787878787878785, 'committee n n examined documents whc com add whc com')","(0.31999999999999995, 'modification boundary monticello university virginia charlottesville united')","(0.2586206896551724, 'world heritage committee n n examined documents whc com add whc com inf add n')","(0.24347826086956526, 'add whc com inf add n approves proposed minor modification boundary monticello university virginia')","(0.27835051546391754, 'proposed minor modification boundary monticello university virginia charlottesville united states')","(0.28205128205128205, 'n approves proposed minor modification boundary monticello university virginia')","(0.2680412371134021, 'proposed minor modification boundary monticello university virginia charlottesville united states')","(0.24444444444444446, 'world heritage committee n n examined documents whc com add whc com inf add n approves proposed')","(0.24615384615384617, 'world heritage committee n n examined documents whc com add whc com inf add n approves')","(0.24752475247524752, 'world heritage committee n n examined documents whc com add whc com inf add')","(0.3035714285714286, 'approves proposed minor modification boundary monticello')","(0.27835051546391754, 'world heritage committee n n examined documents whc com add whc com')","(0.2989690721649485, 'proposed minor modification boundary monticello university virginia charlottesville united states')"
