,Convention on Wetlands of International Importance especially as Waterfowl Habitat,Nagoya Protocol on Access to Genetic Resources and their Fair and Equitable Sharing of Benefits Arising from their Utilization to the Convention on Biological Diversity,Convention on Biological Diversity,"Agreement on the Conservation of Small Cetaceans of the Baltic, North East Atlantic, Irish and North Seas",Convention on the Conservation of Migratory Species of Wild Animals,Bamako Convention on the Ban of the Import into Africa and the Control of Transboundary Movement and Management of Hazardous Wastes within Africa,Paris Agreement,United Nations Framework Convention on Climate Change,Kyoto Protocol to the United Nations Framework Convention on Climate Change,Minamata Convention on Mercury,Stockholm Convention on Persistent Organic Pollutants,Rotterdam Convention on the Prior Informed Consent Procedure for Certain Hazardous Chemicals and Pesticides in International Trade,"United Nations Convention to Combat Desertification in those Countries Experiencing Serious Drought and/or Desertification, particulary in Africa",Basel Convention on the Control of Transboundary Movements of Hazardous Wastes and their Disposal,Agreement on the Conservation of African-Eurasian Migratory Waterbirds,Cartagena Protocol on Biosafety to the Convention on Biological Diversity,Framework Convention on the Protection and Sustainable Development of the Carpathians,Montreal Protocol on Substances that Deplete the Ozone Layer,Vienna Convention for the Protection of the Ozone Layer,International Treaty on Plant Genetic Resources for Food and Agriculture,Convention on International Trade in Endangered Species of Wild Fauna and Flora,Convention for the Protection of the Mediterranean Sea against Pollution,"Protocol concerning cooperation in preventing pollution from ships and, in cases of emergency combating pollution of the Mediterranean Sea",Protocol for the protection of the Mediterranean Sea against pollution resulting from exploration and exploitation of the continental shelf and the seabed and its subsoil,Protocol Concerning Specially Protected Areas and Biological Diversity in the Mediterranean,Convention concerning the Protection of the World Cultural and Natural Heritage,Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol concerning Pollution from Land-Based sources and activities to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol Concerning Specially Protected Areas and Wildlife to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Convention for Co-operation in the Protection and Development of the Marine and Coastal Environment of the West and Central African Region,Agreement on the Conservation of European Bats,Protocol on the Prevention of Pollution of the Mediterranean Sea by Transboundary Movements of Hazardous Wastes and their Disposal,Protocol for the Protection of the Mediterranean Sea against Pollution from Land-Based Sources
"Jun 28, 2004 Historic Town of Zabid Yemen","(0.30000000000000004, 'conservation property lack progress implementation recommendations made committee decision')","(0.2827586206896552, 'adoption urban conservation plan halting removal illegal constructions strengthening local unit general organisation preservation historic cities')","(0.34782608695652173, 'constructions strengthening local unit general')","(0.33613445378151263, 'progress implementation recommendations made committee decision com notably completion adoption urban conservation plan')","(0.3846153846153846, 'organisation preservation historic cities yemen gopchy n strongly')","(0.3115942028985508, 'adoption urban conservation plan halting removal illegal constructions strengthening local unit general organisation preservation historic')","(0.3913043478260869, 'party make every effort')","(0.36923076923076925, 'implementation actions close consultation world heritage centre n')","(0.31707317073170727, 'state party particular finalise adopt preliminary urban conservation plan together')","(0.375, 'current state conservation property lack')","(0.31343283582089554, 'illegal constructions strengthening local unit general organisation')","(0.31355932203389836, 'com notably completion adoption urban conservation plan halting removal illegal constructions strengthening local unit')","(0.29655172413793107, 'adoption urban conservation plan halting removal illegal constructions strengthening local unit general organisation preservation historic cities')","(0.2947368421052632, 'current state conservation property lack progress implementation recommendations made committee')","(0.38749999999999996, 'current state conservation property lack progress implementation recommendations')","(0.3076923076923077, 'heritage centre current state conservation property lack progress')","(0.32499999999999996, 'current state conservation property lack progress implementation recommendations')","(0.29032258064516125, 'notes information provided world heritage centre current state')","(0.3833333333333333, 'unit general organisation preservation historic cities yemen')","(0.3222222222222222, 'conservation property lack progress implementation recommendations made committee decision')","(0.3295454545454546, 'conservation plan halting removal illegal constructions strengthening local unit general')","(0.3661971830985915, 'conservation property lack progress implementation recommendations made')","(0.3049645390070922, 'conservation property lack progress implementation recommendations made committee decision com notably completion adoption urban conservation')","(0.2936507936507936, 'provided world heritage centre current state conservation property lack progress implementation recommendations made committee')","(0.28125, 'heritage centre current state conservation property lack progress implementation recommendations')","(0.3246753246753247, 'towards rapid implementation actions close consultation world heritage centre')","(0.3829787234042553, 'conservation property lack progress implementation recommendations made committee decision com')","(0.326797385620915, 'notes information provided world heritage centre current state conservation property lack progress implementation recommendations made committee decision')","(0.2797202797202797, 'heritage centre current state conservation property lack progress implementation recommendations made committee decision com notably completion')","(0.3565891472868217, 'adoption urban conservation plan halting removal illegal constructions strengthening local unit general organisation preservation')","(0.5106382978723405, 'centre current state conservation property lack')","(0.3070175438596491, 'progress implementation recommendations made committee decision com notably completion adoption urban conservation')","(0.32499999999999996, 'provided world heritage centre current state conservation property lack progress')"
"Jun 28, 2004 Historic Centre of Riga Latvia","(0.3287671232876712, 'co operation with nthe city authorities ensure overall vision')","(0.2695035460992907, 'national authorities implement the nlaw preservation protection riga historical centre regrets recommendations committee respected n decision')","(0.3902439024390244, 'protection riga historical centre regrets')","(0.326530612244898, 'finalize implement preservation and ndevelopment plan historic centre riga close co operation with')","(0.33333333333333337, 'regrets recommendations committee respected n decision com encourages')","(0.2777777777777778, 'close co operation with nthe city authorities ensure overall vision site including the ntown planning')","(0.3666666666666667, 'state party finalize implement')","(0.34782608695652173, 'regrets recommendations committee respected n decision com encourages')","(0.3263157894736842, 'nlaw preservation protection riga historical centre regrets recommendations committee respected')","(0.3421052631578947, 'including a nconfirmation new building')","(0.3090909090909091, 'the nlaw preservation protection riga historical centre')","(0.319672131147541, 'preservation protection riga historical centre regrets recommendations committee respected n decision com encourages state')","(0.27819548872180455, 'nlaw preservation protection riga historical centre regrets recommendations committee respected n decision com encourages state party')","(0.2947368421052632, 'nlaw preservation protection riga historical centre regrets recommendations committee respected')","(0.34782608695652173, 'finalize implement preservation and ndevelopment plan historic centre')","(0.3088235294117647, 'visual integrity the nhistorical centre riga historical watercourses')","(0.3866666666666667, 'nlaw preservation protection riga historical centre regrets recommendations')","(0.31999999999999995, 'nlaw preservation protection riga historical centre regrets recommendations')","(0.4545454545454546, 'the nlaw preservation protection riga historical centre')","(0.31707317073170727, 'efforts undertaken national authorities implement the nlaw preservation protection')","(0.32258064516129037, 'committee noting information provided latvian authorities construction nproject within buffer')","(0.4285714285714286, 'preservation protection riga historical centre regrets recommendations')","(0.31896551724137934, 'close co operation with nthe city authorities ensure overall vision site including the ntown planning')","(0.31304347826086953, 'close co operation with nthe city authorities ensure overall vision site including the ntown')","(0.3258426966292135, 'implement the nlaw preservation protection riga historical centre regrets recommendations')","(0.36986301369863017, 'implement the nlaw preservation protection riga historical centre regrets')","(0.35789473684210527, 'nlaw preservation protection riga historical centre regrets recommendations committee respected')","(0.35064935064935066, 'world heritage committee noting information provided latvian authorities construction nproject within buffer zone acknowledges efforts undertaken national')","(0.32307692307692304, 'com encourages state party finalize implement preservation and ndevelopment plan historic centre riga close co operation')","(0.3666666666666667, 'implement the nlaw preservation protection riga historical centre regrets recommendations committee respected n decision')","(0.4528301886792453, 'implement preservation and ndevelopment plan historic')","(0.29357798165137616, 'implement the nlaw preservation protection riga historical centre regrets recommendations committee respected')","(0.33684210526315794, 'nlaw preservation protection riga historical centre regrets recommendations committee respected')"
"Jun 28, 2004 Internationale Assistance Requests","(0.3291139240506329, 'botswana international training workshop decision makers world heritage eastern')","(0.27450980392156865, 'takes consideration concepts emerging current revision operational guidelines approaches sustaining outstanding universal value world heritage properties')","(0.375, 'conservation protection world heritage n')","(0.33333333333333337, 'sudan conservation mural painting gebel barkal properties napatan region amount us n approves')","(0.3548387096774194, 'ghana linked conservation protection world heritage n approves')","(0.30708661417322836, 'approves also request presented botswana international training workshop decision makers world heritage eastern southern africa')","(0.3913043478260869, 'n approves also request')","(0.3661971830985915, 'botswana international training workshop decision makers world heritage')","(0.348314606741573, 'request presented botswana international training workshop decision makers world heritage')","(0.375, 'bureau s recommendations bur bur')","(0.303030303030303, 'takes consideration concepts emerging current revision operational')","(0.3125, 'eastern southern africa indian ocean islands amount us us cultural heritage us natural heritage')","(0.30718954248366015, 'takes consideration concepts emerging current revision operational guidelines approaches sustaining outstanding universal value world heritage properties')","(0.33333333333333337, 'takes consideration concepts emerging current revision operational guidelines approaches sustaining')","(0.33870967741935487, 'ghana linked conservation protection world heritage n approves')","(0.352112676056338, 'heritage values adopt methodology takes consideration concepts emerging')","(0.3880597014925373, 'ghana linked conservation protection world heritage n approves')","(0.32835820895522383, 'conservation protection world heritage n approves request presented')","(0.5094339622641509, 'ghana linked conservation protection world heritage n')","(0.36708860759493667, 'botswana international training workshop decision makers world heritage eastern')","(0.37209302325581395, 'conservation protection world heritage n approves request presented sudan conservation')","(0.49122807017543857, 'conservation protection world heritage n approves request')","(0.30952380952380953, 'presented botswana international training workshop decision makers world heritage eastern southern africa indian ocean islands')","(0.26956521739130435, 'approves request presented sudan conservation mural painting gebel barkal properties napatan region amount us')","(0.2755102040816326, 'operational guidelines approaches sustaining outstanding universal value world heritage properties')","(0.44285714285714284, 'ghana linked conservation protection world heritage n approves request')","(0.40697674418604646, 'conservation protection world heritage n approves request presented sudan conservation')","(0.28985507246376807, 'history slavery religion culture ghana linked conservation protection world heritage n approves request presented sudan conservation mural')","(0.31060606060606055, 'history slavery religion culture ghana linked conservation protection world heritage n approves request presented sudan conservation')","(0.3448275862068966, 'religion culture ghana linked conservation protection world heritage n approves request presented sudan conservation')","(0.44897959183673475, 'presented sudan conservation mural painting gebel')","(0.31313131313131315, 'linked conservation protection world heritage n approves request presented sudan conservation mural')","(0.34883720930232553, 'conservation protection world heritage n approves request presented sudan conservation')"
"Jun 28, 2004 Historic Sanctuary of Machu Picchu Peru","(0.3076923076923077, 'unit and nrelated institutions integrated conservation property to nfacilitate')","(0.2894736842105263, 'integrated conservation property to nfacilitate implementation unesco icomos iucn nrecommendations decides examine state conservation historic sanctuary')","(0.4054054054054054, 'prevention case natural disaster core')","(0.33333333333333337, 'years state conservation management property nhave improved significantly compared situation referred the nmission')","(0.410958904109589, 'years state conservation management property nhave improved significantly')","(0.2777777777777778, 'notes great concern revised master plan include a ndetailed management plan property yet entered force')","(0.3548387096774194, 'support assist guide management')","(0.36, 'iucn nrecommendations decides examine state conservation historic sanctuary')","(0.3370786516853933, 'unesco icomos iucn nrecommendations decides examine state conservation historic sanctuary')","(0.4444444444444444, 'examine state conservation historic sanctuary')","(0.3188405797101449, 'integrated conservation property to nfacilitate implementation unesco')","(0.2991452991452992, 'natural disaster core buffer zones the nproperty encourages state party reinforce support international nuniversities')","(0.3157894736842105, 'integrated conservation property to nfacilitate implementation unesco icomos iucn nrecommendations decides examine state conservation historic sanctuary')","(0.3246753246753247, 'state conservation historic sanctuary of nmachu picchu discuss measures taken')","(0.3421052631578947, 'integrated conservation property to nfacilitate implementation unesco icomos')","(0.32258064516129037, 'bank set programme action plan scientific ntechnical financial')","(0.32894736842105265, 'integrated conservation property to nfacilitate implementation unesco icomos')","(0.30645161290322576, 'studies notes great concern studies undertaken on nalternative')","(0.34782608695652173, 'integrated conservation property to nfacilitate implementation unesco')","(0.3176470588235294, 'support international nuniversities reaching exact understanding slope conditions and')","(0.34693877551020413, 'support international nuniversities reaching exact understanding slope conditions and ndeformation')","(0.39682539682539686, 'icomos iucn nrecommendations decides examine state conservation')","(0.32799999999999996, 'proposals the npast years state conservation management property nhave improved significantly compared situation referred the')","(0.2945736434108527, 'party reinforce support international nuniversities reaching exact understanding slope conditions and ndeformation ground surface')","(0.3125, 'great concern revised master plan include a ndetailed management plan')","(0.3472222222222222, 'compared situation referred the nmission reports requests world heritage')","(0.3466666666666667, 'as nthe creation management unit management inca trail the nworks')","(0.3067484662576687, 'sanctuary geophysical explorations landslide studies notes great concern studies undertaken on nalternative transportation carrying capacity property acknowledging')","(0.30000000000000004, 'acknowledging efforts made address specific issues as nthe creation management unit management inca trail the nworks')","(0.3305785123966942, 'implementation unesco icomos iucn nrecommendations decides examine state conservation historic sanctuary of nmachu picchu')","(0.45999999999999996, 'years state conservation management property nhave')","(0.2710280373831776, 'unit and nrelated institutions integrated conservation property to nfacilitate implementation unesco icomos')","(0.3295454545454546, 'citadel areas the nhistorical sanctuary geophysical explorations landslide studies notes')"
"Jun 28, 2004 Isole Eolie Aeolian Islands","(0.28888888888888886, 'environmental recuperation areas currently exploited within property rehabilitation unused')","(0.2635135135135135, 'party informing iucn proposal environmental recuperation areas currently exploited within property rehabilitation unused industrial buildings hotels')","(0.32499999999999996, 'welcomes positive proposal pumex society')","(0.29600000000000004, 'iucn proposal environmental recuperation areas currently exploited within property rehabilitation unused industrial buildings')","(0.3012048192771084, 'environmental recuperation areas currently exploited within property rehabilitation')","(0.2790697674418605, 'pumex society initiative state party informing iucn proposal environmental recuperation areas currently exploited within property')","(0.34615384615384615, 'far pumice quarries opened')","(0.2909090909090909, 'committee noting report provided state party far pumice')","(0.28915662650602414, 'heritage property granted welcomes positive proposal pumex society initiative state')","(0.3137254901960784, 'proposal environmental recuperation areas currently')","(0.30000000000000004, 'state party seek long term solutions towards')","(0.3035714285714286, 'world heritage committee noting report provided state party far pumice quarries opened extension four')","(0.28682170542635654, 'seek long term solutions towards closure existing quarries stop mining activities world heritage property keep world')","(0.28378378378378377, 'seek long term solutions towards closure existing quarries stop mining')","(0.3132530120481928, 'environmental recuperation areas currently exploited within property rehabilitation')","(0.31818181818181823, 'heritage property granted welcomes positive proposal pumex society')","(0.28358208955223885, 'pumex society initiative state party informing iucn proposal')","(0.3125, 'positive proposal pumex society initiative state party informing')","(0.3088235294117647, 'environmental recuperation areas currently exploited within property')","(0.3111111111111111, 'environmental recuperation areas currently exploited within property rehabilitation unused')","(0.2808988764044944, 'initiative state party informing iucn proposal environmental recuperation areas currently')","(0.33333333333333337, 'recuperation areas currently exploited within property rehabilitation')","(0.2785714285714286, 'iucn proposal environmental recuperation areas currently exploited within property rehabilitation unused industrial buildings hotels tourist')","(0.28787878787878785, 'iucn proposal environmental recuperation areas currently exploited within property rehabilitation unused industrial buildings hotels')","(0.2808988764044944, 'party informing iucn proposal environmental recuperation areas currently exploited within')","(0.352112676056338, 'extension four existing quarries within world heritage property granted')","(0.3258426966292135, 'initiative state party informing iucn proposal environmental recuperation areas currently')","(0.2564102564102564, 'party informing iucn proposal environmental recuperation areas currently exploited within property rehabilitation unused industrial buildings hotels tourist')","(0.2681159420289855, 'granted welcomes positive proposal pumex society initiative state party informing iucn proposal environmental recuperation areas currently')","(0.30833333333333335, 'welcomes positive proposal pumex society initiative state party informing iucn proposal environmental recuperation areas')","(0.3220338983050848, 'environmental recuperation areas currently exploited within')","(0.28695652173913044, 'iucn proposal environmental recuperation areas currently exploited within property rehabilitation unused industrial')","(0.32608695652173914, 'exploited within property rehabilitation unused industrial buildings hotels tourist services')"
"Jun 28, 2004 Kasbah of Algiers  Algeria","(0.32258064516129037, 'consultation world heritage centre finalization implementation plan safeguarding presentation')","(0.2857142857142857, 'safeguarded sector undertake necessary measures close consultation world heritage centre finalization implementation plan safeguarding presentation kasbah')","(0.3191489361702128, 'consultation world heritage centre finalization')","(0.32799999999999996, 'necessary measures close consultation world heritage centre finalization implementation plan safeguarding presentation kasbah')","(0.3125, 'consultation world heritage centre finalization implementation plan safeguarding')","(0.27142857142857146, 'approved executive decree containing modalities establishment permanent plan safeguard presentation safeguarded sectors ppsmvss law relating')","(0.33333333333333337, 'state party approved executive')","(0.3623188405797102, 'undertake necessary measures close consultation world heritage centre')","(0.3295454545454546, 'safeguarded sector undertake necessary measures close consultation world heritage centre')","(0.32499999999999996, 'ppsmvss law relating protection cultural')","(0.29032258064516125, 'measures close consultation world heritage centre finalization')","(0.31343283582089554, 'containing modalities establishment permanent plan safeguard presentation safeguarded sectors ppsmvss law relating protection cultural')","(0.2733333333333333, 'decree containing modalities establishment permanent plan safeguard presentation safeguarded sectors ppsmvss law relating protection cultural heritage')","(0.3058823529411765, 'relating protection cultural heritage noted however advanced state degradation kasbah')","(0.3246753246753247, 'measures close consultation world heritage centre finalization implementation')","(0.2804878048780488, 'modalities establishment permanent plan safeguard presentation safeguarded sectors')","(0.32835820895522383, 'ppsmvss law relating protection cultural heritage noted however')","(0.31746031746031744, 'ppsmvss law relating protection cultural heritage noted however')","(0.3508771929824561, 'sectors ppsmvss law relating protection cultural heritage')","(0.3246753246753247, 'algiers strongly urges state party urgently undertake rehabilitation measures')","(0.32978723404255317, 'finalization implementation plan safeguarding presentation kasbah requests state party present')","(0.38181818181818183, 'law relating protection cultural heritage noted however')","(0.3076923076923077, 'containing modalities establishment permanent plan safeguard presentation safeguarded sectors ppsmvss law relating protection cultural heritage')","(0.29850746268656714, 'safeguarded sector undertake necessary measures close consultation world heritage centre finalization implementation plan safeguarding')","(0.25773195876288657, 'committee congratulates state party approved executive decree containing modalities establishment')","(0.3472222222222222, 'ppsmvss law relating protection cultural heritage noted however advanced')","(0.303030303030303, 'approved executive decree containing modalities establishment permanent plan safeguard presentation')","(0.32432432432432434, 'permanent plan safeguard presentation safeguarded sectors ppsmvss law relating protection cultural heritage noted however advanced state degradation')","(0.28, 'world heritage committee congratulates state party approved executive decree containing modalities establishment permanent plan safeguard presentation')","(0.34306569343065696, 'congratulates state party approved executive decree containing modalities establishment permanent plan safeguard presentation safeguarded')","(0.3877551020408163, 'measures close consultation world heritage centre')","(0.2773109243697479, 'approved executive decree containing modalities establishment permanent plan safeguard presentation safeguarded sectors')","(0.3411764705882353, 'relating protection cultural heritage noted however advanced state degradation kasbah')"
"Jun 28, 2004 Kakadu National Park Australia","(0.31818181818181823, 'appointment environmental ngo representative alligator rivers region technical committee')","(0.2936507936507936, 'news mining company energy resources australia made commitment gundjehmi aboriginal corporation gac mining take place jabiluka')","(0.3555555555555555, 'information rehabilitation jabiluka mine site')","(0.3203883495145631, 'written report state conservation kakadu national park world heritage centre february examination world')","(0.34615384615384615, 'appointment environmental ngo representative alligator rivers region technical')","(0.282258064516129, 'continued contaminated water problems ranger uranium mine apparent failure internal management systems mining company energy')","(0.40625, 'place jabiluka without agreement')","(0.3287671232876712, 'committee session report include information rehabilitation jabiluka mine')","(0.30681818181818177, 'world heritage committee session report include information rehabilitation jabiluka mine')","(0.3589743589743589, 'mine site appointment environmental ngo')","(0.30645161290322576, 'expresses concern state party australia continued contaminated')","(0.26865671641791045, 'information rehabilitation jabiluka mine site appointment environmental ngo representative alligator rivers region technical committee')","(0.2857142857142857, 'committee session report include information rehabilitation jabiluka mine site appointment environmental ngo representative alligator rivers region')","(0.2682926829268293, 'state conservation kakadu national park world heritage centre february examination')","(0.31506849315068497, 'site appointment environmental ngo representative alligator rivers region')","(0.28985507246376807, 'heritage centre february examination world heritage committee session')","(0.28358208955223885, 'era relation issues urges state party proceed rapidly')","(0.30000000000000004, 'company energy resources australia era relation issues urges')","(0.328125, 'mine site appointment environmental ngo representative alligator')","(0.3835616438356164, 'internal management systems mining company energy resources australia era')","(0.3414634146341463, 'state conservation kakadu national park world heritage centre february examination')","(0.3384615384615385, 'include information rehabilitation jabiluka mine site appointment')","(0.28688524590163933, 'written report state conservation kakadu national park world heritage centre february examination world heritage committee')","(0.27692307692307694, 'session report include information rehabilitation jabiluka mine site appointment environmental ngo representative alligator rivers')","(0.276595744680851, 'proceed rapidly appointment environmental ngo representative alligator rivers region technical')","(0.3623188405797102, 'written report state conservation kakadu national park world heritage')","(0.37, 'information rehabilitation jabiluka mine site appointment environmental ngo representative alligator')","(0.289308176100629, 'february examination world heritage committee session report include information rehabilitation jabiluka mine site appointment environmental ngo representative')","(0.2954545454545454, 'era relation issues urges state party proceed rapidly appointment environmental ngo representative alligator rivers region technical')","(0.36923076923076925, 'session report include information rehabilitation jabiluka mine site appointment environmental ngo representative alligator rivers')","(0.4347826086956522, 'report state conservation kakadu national park')","(0.2543859649122807, 'information rehabilitation jabiluka mine site appointment environmental ngo representative alligator rivers region')","(0.2857142857142857, 'australia continued contaminated water problems ranger uranium mine apparent failure')"
"Jun 28, 2004 Kathmandu Valley Nepal","(0.3258426966292135, 'party identifying international technical advisor provide professional expertise national')","(0.27586206896551724, 'technical workshop conservation property commends state party initiatives taken regarding conservation management property since inscription list')","(0.3571428571428571, 'conservation property commends state party')","(0.3709677419354839, 'resulting continuous reduction urban landscape architectural fabric property degrading authenticity integrity property whole')","(0.4225352112676056, 'taken regarding conservation management property since inscription list')","(0.3153846153846154, 'world heritage centre february report state conservation property including monumental ensembles vernacular fabric within property')","(0.31034482758620685, 'invites world heritage centre')","(0.3648648648648649, 'recommendation may technical workshop conservation property commends state')","(0.34065934065934067, 'note conclusions recommendation may technical workshop conservation property commends state')","(0.40476190476190477, 'examined state conservation property takes')","(0.3492063492063492, 'workshop conservation property commends state party initiatives')","(0.31092436974789917, 'property commends state party initiatives taken regarding conservation management property since inscription list world')","(0.32692307692307687, 'party identifying international technical advisor provide professional expertise national local authorities decides postpone discussion possibility deleting')","(0.32608695652173914, 'state conservation property including monumental ensembles vernacular fabric within property')","(0.352112676056338, 'taken regarding conservation management property since inscription list')","(0.33333333333333337, 'property takes note conclusions recommendation may technical workshop')","(0.32894736842105265, 'state conservation property including monumental ensembles vernacular fabric')","(0.30645161290322576, 'inscription list world heritage danger expresses grave concern')","(0.4642857142857143, 'state party consider redefinition protective core buffer')","(0.3595505617977528, 'international technical advisor provide professional expertise national local authorities')","(0.3789473684210526, 'party identifying international technical advisor provide professional expertise national local')","(0.42105263157894735, 'redefinition protective core buffer zones seven monuments')","(0.30000000000000004, 'technical workshop conservation property commends state party initiatives taken regarding conservation management property since inscription')","(0.29230769230769227, 'provide professional expertise national local authorities decides postpone discussion possibility deleting property world heritage')","(0.30434782608695654, 'property including monumental ensembles vernacular fabric within property together proposals')","(0.41666666666666663, 'possibility deleting property world heritage list session world heritage')","(0.36, 'redefinition protective core buffer zones seven monuments well new criteria')","(0.3290322580645161, 'grave concern although responsible authorities made efforts positive outcomes threat uncontrolled development persists resulting continuous reduction urban')","(0.3221476510067114, 'grave concern although responsible authorities made efforts positive outcomes threat uncontrolled development persists resulting continuous reduction')","(0.368421052631579, 'conclusions recommendation may technical workshop conservation property commends state party initiatives taken regarding conservation')","(0.4893617021276596, 'examined state conservation property takes note')","(0.2989690721649485, 'place preserve world heritage value property long term requests state party submit')","(0.31868131868131866, 'note conclusions recommendation may technical workshop conservation property commends state')"
"Jun 28, 2004 Ichkeul National Park Tunisia","(0.30612244897959184, 'recommendations workshop particular creation autonomous permanent management structure preparation')","(0.2582781456953642, 'recommendations workshop particular creation autonomous permanent management structure preparation participatory management plan n requests state party')","(0.3653846153846154, 'recommendations mission monitoring recovery property')","(0.32432432432432434, 'possible removal property list world heritage danger particular monitoring restoration water control structures')","(0.34523809523809523, 'achieved implementation recommendations mission monitoring recovery property towards')","(0.30519480519480524, 'invites state party implement outstanding recommendations workshop particular creation autonomous permanent management structure preparation participatory')","(0.375, 'park list world heritage')","(0.3508771929824561, 'ldquo net consumer water rdquo confirm commitment average')","(0.32183908045977017, 'party dynamic way begun implementation workshop recommendations set benchmarks possible')","(0.3414634146341463, 'dynamic way begun implementation workshop')","(0.30666666666666664, 'implementation recommendations mission monitoring recovery property towards')","(0.31746031746031744, 'recommendations mission monitoring recovery property towards benchmarks indicators set mission examination committee session n')","(0.3165467625899281, 'way begun implementation workshop recommendations set benchmarks possible removal property list world heritage danger particular monitoring')","(0.30188679245283023, 'achieved implementation recommendations mission monitoring recovery property towards benchmarks indicators')","(0.3561643835616438, 'management structure preparation participatory management plan n requests')","(0.28915662650602414, 'report progress achieved implementation recommendations mission monitoring recovery')","(0.29850746268656714, 'set mission examination committee session n decides retain')","(0.32258064516129037, 'restoration water control structures releases fresh water dams')","(0.33766233766233766, 'outstanding recommendations workshop particular creation autonomous permanent')","(0.3291139240506329, 'n invites state party implement outstanding recommendations workshop particular')","(0.33333333333333337, 'million cubic metres water lake depending need determined monitoring programme')","(0.33333333333333337, 'implementation recommendations mission monitoring recovery property towards')","(0.3092105263157895, 'implement outstanding recommendations workshop particular creation autonomous permanent management structure preparation participatory management plan n')","(0.2945736434108527, 'workshop particular creation autonomous permanent management structure preparation participatory management plan n requests state')","(0.2872340425531915, 'recommendations mission monitoring recovery property towards benchmarks indicators set mission')","(0.368421052631579, 'recommendations set benchmarks possible removal property list world heritage')","(0.3303571428571429, 'recommendations workshop particular creation autonomous permanent management structure preparation participatory')","(0.29447852760736193, 'monitoring programme n invites state party implement outstanding recommendations workshop particular creation autonomous permanent management structure preparation')","(0.26, 'submit february report progress achieved implementation recommendations mission monitoring recovery property towards benchmarks indicators set mission')","(0.30952380952380953, 'recommendations mission monitoring recovery property towards benchmarks indicators set mission examination committee session n')","(0.33870967741935487, 'management structure preparation participatory management plan')","(0.31092436974789917, 'progress achieved implementation recommendations mission monitoring recovery property towards benchmarks indicators set')","(0.32530120481927716, 'removal property list world heritage danger particular monitoring restoration water')"
"Jun 28, 2004 Lamu Old Town Kenya","(0.34246575342465757, 'plan lamu and nrequest international assistance world heritage fund')","(0.2661290322580645, 'ncharacteristics dunes retain fresh water despite near the nsea measures protect them well health water energy')","(0.35416666666666663, 'co operation iucn environmental ncharacteristics')","(0.33333333333333337, 'recommends state party initiate management plan lamu and nrequest international assistance world heritage')","(0.32894736842105265, 'icomos mission nrecommendations particularly progress made establishment nof')","(0.3065693430656934, 'centre icomos mission nrecommendations particularly progress made establishment nof management plan february consideration the ncommittee')","(0.3666666666666667, 'party initiate management plan')","(0.33333333333333337, 'committee commends government kenya continued commitment address nthe')","(0.30952380952380953, 'world heritage committee commends government kenya continued commitment address nthe')","(0.3571428571428571, 'taking into nconsiderations natural values')","(0.31999999999999995, 'whole nlamu town town shela sand dunes')","(0.29565217391304344, 'developments lamu island recommends state party initiate management plan lamu and nrequest international assistance')","(0.30000000000000004, 'report progress made on nthe implementation joint world heritage centre icomos mission nrecommendations particularly progress made')","(0.30434782608695654, 'nthe implementation joint world heritage centre icomos mission nrecommendations particularly')","(0.3384615384615385, 'request international assistance to nundertake study co operation')","(0.33783783783783783, 'heritage centre icomos mission nrecommendations particularly progress made')","(0.2987012987012987, 'participatory management the nproperty base coordinated management encourages')","(0.3384615384615385, 'and nrequest international assistance world heritage fund develop')","(0.35416666666666663, 'limits world heritage property cover whole nlamu')","(0.34328358208955223, 'international assistance world heritage fund develop the nplan seek')","(0.36, 'and nrequest international assistance world heritage fund develop the nplan')","(0.33333333333333337, 'international assistance to nundertake study co operation')","(0.3275862068965517, 'world heritage property cover whole nlamu town town shela sand dunes well taking into nconsiderations')","(0.29565217391304344, 'measures protect them well health water energy nissues affecting property requests state party submit')","(0.32499999999999996, 'near the nsea measures protect them well health water energy')","(0.345679012345679, 'continue exploring possibility gradually nextending current limits world heritage')","(0.35365853658536583, 'concerns urban developments lamu island recommends state party initiate management')","(0.261744966442953, 'nthe implementation joint world heritage centre icomos mission nrecommendations particularly progress made establishment nof management plan february')","(0.2857142857142857, 'government kenya continued commitment address nthe concerns urban developments lamu island recommends state party initiate management')","(0.31896551724137934, 'continued commitment address nthe concerns urban developments lamu island recommends state party initiate management')","(0.4222222222222223, 'address nthe concerns urban developments lamu')","(0.2596153846153846, 'on nthe implementation joint world heritage centre icomos mission nrecommendations particularly progress')","(0.31818181818181823, 'heritage property cover whole nlamu town town shela sand dunes')"
