,Convention on Wetlands of International Importance especially as Waterfowl Habitat,Nagoya Protocol on Access to Genetic Resources and their Fair and Equitable Sharing of Benefits Arising from their Utilization to the Convention on Biological Diversity,Convention on Biological Diversity,"Agreement on the Conservation of Small Cetaceans of the Baltic, North East Atlantic, Irish and North Seas",Convention on the Conservation of Migratory Species of Wild Animals,Bamako Convention on the Ban of the Import into Africa and the Control of Transboundary Movement and Management of Hazardous Wastes within Africa,Paris Agreement,United Nations Framework Convention on Climate Change,Kyoto Protocol to the United Nations Framework Convention on Climate Change,Minamata Convention on Mercury,Stockholm Convention on Persistent Organic Pollutants,Rotterdam Convention on the Prior Informed Consent Procedure for Certain Hazardous Chemicals and Pesticides in International Trade,"United Nations Convention to Combat Desertification in those Countries Experiencing Serious Drought and/or Desertification, particulary in Africa",Basel Convention on the Control of Transboundary Movements of Hazardous Wastes and their Disposal,Agreement on the Conservation of African-Eurasian Migratory Waterbirds,Cartagena Protocol on Biosafety to the Convention on Biological Diversity,Framework Convention on the Protection and Sustainable Development of the Carpathians,Montreal Protocol on Substances that Deplete the Ozone Layer,Vienna Convention for the Protection of the Ozone Layer,International Treaty on Plant Genetic Resources for Food and Agriculture,Convention on International Trade in Endangered Species of Wild Fauna and Flora,Convention for the Protection of the Mediterranean Sea against Pollution,"Protocol concerning cooperation in preventing pollution from ships and, in cases of emergency combating pollution of the Mediterranean Sea",Protocol for the protection of the Mediterranean Sea against pollution resulting from exploration and exploitation of the continental shelf and the seabed and its subsoil,Protocol Concerning Specially Protected Areas and Biological Diversity in the Mediterranean,Convention concerning the Protection of the World Cultural and Natural Heritage,Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol concerning Pollution from Land-Based sources and activities to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol Concerning Specially Protected Areas and Wildlife to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Convention for Co-operation in the Protection and Development of the Marine and Coastal Environment of the West and Central African Region,Agreement on the Conservation of European Bats,Protocol on the Prevention of Pollution of the Mediterranean Sea by Transboundary Movements of Hazardous Wastes and their Disposal,Protocol for the Protection of the Mediterranean Sea against Pollution from Land-Based Sources
"Jul 25, 2010 Mana Pools National Park, Sapi and Chewore Safari Areas Zimbabwe N 302","(0.36986301369863017, 'convention states state party undertakes take deliberate measures might')","(0.2983870967741935, 'area protected areas region n nbsp requests states parties zimbabwe zambia jointly invite joint world heritage')","(0.375, 'convention states state party undertakes')","(0.37362637362637363, 'area context conservation lower zimbabwe area protected areas region n nbsp requests states')","(0.4117647058823529, 'mission review state conservation property examine mining activities')","(0.30000000000000004, 'operational guidelines prior granting permission mining exploration production development n nbsp encourages states parties zambia')","(0.3548387096774194, 'parties zimbabwe zambia jointly')","(0.375, 'territory states parties convention n nbsp notes concern')","(0.33783783783783783, 'articles situated territory states parties convention n nbsp notes concern')","(0.41463414634146345, 'recalling article convention states state')","(0.3584905660377359, 'article convention states state party undertakes take')","(0.3125, 'states parties convention n nbsp notes concern reported threats mining property adjoining related protected')","(0.30827067669172936, 'recalling article convention states state party undertakes take deliberate measures might damage directly indirectly cultural natural')","(0.33783783783783783, 'parties convention n nbsp notes concern reported threats mining property')","(0.3529411764705882, 'mission review state conservation property examine mining activities')","(0.30000000000000004, 'n nbsp recalling article convention states state party')","(0.4054054054054054, 'increase cooperation protection property including relation mining threats')","(0.3142857142857143, 'copies baseline feasibility studies already completed mining companies')","(0.42647058823529416, 'zimbabwe increase cooperation protection property including relation')","(0.33783783783783783, 'including relation mining threats planning tourism visitation area context')","(0.3589743589743589, 'convention states state party undertakes take deliberate measures might damage')","(0.41538461538461535, 'cooperation protection property including relation mining threats')","(0.33576642335766427, 'zimbabwe increase cooperation protection property including relation mining threats planning tourism visitation area context conservation')","(0.36585365853658536, 'operational guidelines prior granting permission mining exploration production development n nbsp encourages states parties')","(0.38749999999999996, 'adjoining related protected areas zambia n nbsp requests state party')","(0.46153846153846156, 'deliberate measures might damage directly indirectly cultural natural heritage')","(0.4457831325301205, 'exploration production development n nbsp encourages states parties zambia zimbabwe')","(0.3648648648648649, 'operational guidelines prior granting permission mining exploration production development n nbsp encourages states parties zambia zimbabwe increase')","(0.3597122302158273, 'operational guidelines prior granting permission mining exploration production development n nbsp encourages states parties zambia zimbabwe')","(0.38655462184873945, 'granting permission mining exploration production development n nbsp encourages states parties zambia zimbabwe increase')","(0.4666666666666667, 'area context conservation lower zimbabwe area')","(0.30841121495327106, 'protection property including relation mining threats planning tourism visitation area context conservation')","(0.34883720930232553, 'protection property including relation mining threats planning tourism visitation area')"
"Jul 25, 2010 Los Katios National Park Colombia N 711","(0.3125, 'concern proposed major infrastructure projects cross property namely electricity')","(0.27464788732394363, 'establishing capacity site level apprehend bring justice instigators activities carrying communication campaigns local communities n implement')","(0.3589743589743589, 'consultation world heritage centre iucn')","(0.375, 'commitment conservation los katios darien national parks effectively form transboundary protected area n')","(0.4126984126984127, 'desired state conservation removal property list world heritage')","(0.3305084745762712, 'katios darien national parks effectively form transboundary protected area n nbsp welcomes interim corrective measures')","(0.4, 'year time frame implement')","(0.3620689655172413, 's obligation world heritage convention conserve property s')","(0.34615384615384615, 'value proposal desired state conservation removal property list world heritage')","(0.4358974358974359, 'heritage convention conserve property s')","(0.3508771929824561, 'world heritage convention conserve property s outstanding')","(0.31007751937984496, 'complete implement control monitoring action plan including construction ranger stations provision equipment maintenance adequate')","(0.32558139534883723, 'danger examination world heritage committee session n nbsp decides retain los katios national park colombia list')","(0.3733333333333333, 'parks effectively form transboundary protected area n nbsp welcomes interim')","(0.42647058823529416, 'commitment conservation los katios darien national parks effectively')","(0.36764705882352944, 'universal value proposal desired state conservation removal property')","(0.368421052631579, 'local communities n implement alternative sustainable livelihoods programmes')","(0.3731343283582089, 'monitoring mission postponed security concerns requests state party')","(0.39344262295081966, 'heritage convention conserve property s outstanding universal')","(0.33783783783783783, 'conservation removal property list world heritage danger examination world')","(0.3448275862068966, 'commitment conservation los katios darien national parks effectively form transboundary')","(0.3620689655172413, 'convention conserve property s outstanding universal value')","(0.2954545454545454, 'heritage convention conserve property s outstanding universal value proposed large infrastructure projects currently consideration n')","(0.31007751937984496, 'complete implement control monitoring action plan including construction ranger stations provision equipment maintenance adequate')","(0.30000000000000004, 'com adopted session seville n nbsp regrets joint world heritage')","(0.4657534246575342, 'convention conserve property s outstanding universal value proposed large')","(0.36585365853658536, 'stations provision equipment maintenance adequate numbers park personnel n prevent')","(0.29370629370629375, 'monitoring action plan including construction ranger stations provision equipment maintenance adequate numbers park personnel n prevent illegal')","(0.3116883116883117, 'local communities n implement alternative sustainable livelihoods programmes affected communities surrounding property framework wider programme reduction')","(0.3583333333333333, 'including construction ranger stations provision equipment maintenance adequate numbers park personnel n prevent illegal')","(0.48, 'commitment conservation los katios darien national')","(0.3608247422680413, 'katios darien national parks effectively form transboundary protected area n nbsp welcomes')","(0.3246753246753247, 'removal property list world heritage danger remain finalized due postponement')"
"Jul 25, 2010 Mount Athos Greece CN 454","(0.3548387096774194, 'community transmitted national authorities concerning efforts implement recommendations joint')","(0.29166666666666663, 'management framework implementing recommendations joint world heritage centre icomos iucn reactive monitoring mission examination world heritage')","(0.39473684210526316, 'conservation world heritage property n')","(0.34693877551020413, 'collaboration long term conservation world heritage property n also notes appreciation report holy')","(0.40740740740740744, 'long term conservation world heritage property n also')","(0.3310344827586207, 'efforts implement recommendations joint reactive monitoring mission particular development overall management framework property covering natural')","(0.31034482758620685, 'provide world heritage centre')","(0.37349397590361444, 'developing integrated management framework implementing recommendations joint world')","(0.3535353535353535, 'developing integrated management framework implementing recommendations joint world heritage centre')","(0.3513513513513513, 'long term conservation world heritage')","(0.323943661971831, 'authorities concerning efforts implement recommendations joint reactive')","(0.29323308270676696, 'notes appreciation report holy community transmitted national authorities concerning efforts implement recommendations joint reactive')","(0.3092105263157895, 'notes appreciation report holy community transmitted national authorities concerning efforts implement recommendations joint reactive monitoring mission')","(0.2717391304347826, 'notes appreciation report holy community transmitted national authorities concerning efforts')","(0.3666666666666667, 'long term conservation world heritage property n also')","(0.352112676056338, 'strengthen collaboration long term conservation world heritage property')","(0.3466666666666667, 'joint reactive monitoring mission particular development overall management')","(0.30666666666666664, 'joint reactive monitoring mission particular development overall management')","(0.35416666666666663, 'term conservation world heritage property n also')","(0.30434782608695654, 'conservation world heritage property n also notes appreciation report')","(0.3431372549019608, 'community transmitted national authorities concerning efforts implement recommendations joint reactive')","(0.3472222222222222, 'recommendations joint reactive monitoring mission particular development')","(0.3165467625899281, 'developing integrated management framework implementing recommendations joint world heritage centre icomos iucn reactive monitoring mission')","(0.27826086956521734, 'recalling decision com adopted quebec city session n notes satisfaction efforts national authorities holy')","(0.29292929292929293, 'national authorities concerning efforts implement recommendations joint reactive monitoring mission')","(0.3783783783783784, 'mount athos strengthen collaboration long term conservation world heritage')","(0.375, 'monitoring mission particular development overall management framework property covering natural')","(0.32121212121212117, 'concerning efforts implement recommendations joint reactive monitoring mission particular development overall management framework property covering natural cultural')","(0.3205128205128205, 'concerning efforts implement recommendations joint reactive monitoring mission particular development overall management framework property covering natural')","(0.3779527559055118, 'joint reactive monitoring mission particular development overall management framework property covering natural cultural values')","(0.4347826086956522, 'long term conservation world heritage property')","(0.2796610169491526, 'notes appreciation report holy community transmitted national authorities concerning efforts implement recommendations')","(0.30107526881720426, 'particular development overall management framework property covering natural cultural values')"
"Jul 25, 2010 Mixed Properties  Examination of minor boundary modifications  Tasmanian Wilderness Australia","(0.31506849315068497, 'committee n welcomes intention state party add southwest conservation')","(0.2571428571428571, 'boundaries takes account past decisions world heritage committee regarding state conservation existing property including management threats')","(0.32558139534883723, 'protection management cultural sites within')","(0.3711340206185567, 'southwest conservation area south melaleuca cox bight property mining licenses expired n requests')","(0.36, 'regarding state conservation existing property including management threats')","(0.3467741935483871, 'party augment staff cultural heritage specialists order ensure adequate protection management cultural sites within property')","(0.41666666666666663, 'boundaries n r ecommends')","(0.3220338983050848, 'state party add southwest conservation area south melaleuca')","(0.31818181818181823, 'state party consider minor modifications boundaries allow inclusion appropriate cultural')","(0.3695652173913043, 'regarding state conservation existing property')","(0.339622641509434, 'southwest conservation area south melaleuca cox bight')","(0.3035714285714286, 'cultural values n lso recommends state party augment staff cultural heritage specialists order ensure')","(0.2945736434108527, 'examined documents whc com whc com inf add whc com inf n approves minor modification boundaries')","(0.33333333333333337, 'approves minor modification boundaries property tasmanian wilderness australia line proposals')","(0.3666666666666667, 'add southwest conservation area south melaleuca cox bight')","(0.29333333333333333, 'heritage committee regarding state conservation existing property including')","(0.3529411764705882, 'property appropriate protection put place considering past decisions')","(0.3076923076923077, 'natural cultural values n lso recommends state party')","(0.3620689655172413, 'requests state party ensure protection management property')","(0.37209302325581395, 'conservation existing property including management threats areas adjoining boundaries')","(0.3295454545454546, 'conservation existing property including management threats areas adjoining boundaries n')","(0.3728813559322034, 'party ensure protection management property within modified')","(0.29323308270676696, 'related complementing within property appropriate protection put place considering past decisions world heritage committee boundaries')","(0.29565217391304344, 'bight property mining licenses expired n requests state party ensure protection management property within')","(0.2875, 'property including management threats areas adjoining boundaries n r ecommends')","(0.3970588235294118, 'committee boundaries property relation natural cultural values n lso')","(0.3146067415730337, 'complementing within property appropriate protection put place considering past decisions')","(0.274074074074074, 'cox bight property mining licenses expired n requests state party ensure protection management property within modified boundaries')","(0.2846153846153846, 'property including management threats areas adjoining boundaries n r ecommends state party consider minor modifications boundaries')","(0.3278688524590164, 'property appropriate protection put place considering past decisions world heritage committee boundaries property relation')","(0.44680851063829785, 'southwest conservation area south melaleuca cox')","(0.2989690721649485, 'property relation natural cultural values n lso recommends state party augment staff')","(0.3373493975903614, 'ensure protection management property within modified boundaries takes account past')"
"Jul 25, 2010 Meidan Emam, Esfahan Iran, Islamic Republic of C 115","(0.3287671232876712, 'context proposed nomination historic axis esfahan n encourages state')","(0.2689655172413793, 'restriction absolutely necessary management plan include process sound heritage impact assessment adequate consultation control major development')","(0.41025641025641024, 'conservation historic fabric set height')","(0.33999999999999997, 'n takes note recommendations world heritage centre icomos reactive monitioring mission also requests')","(0.3571428571428571, 'investigation proposed location metro line recognising relate directly')","(0.303030303030303, 'coordinating processes management plan consider transport needs city traffic management parking provision tourism management housing')","(0.40909090909090906, 'party implement them n')","(0.3285714285714286, 'needed coordinating processes management plan consider transport needs')","(0.32499999999999996, 'heritage centre demolition completed n takes note recommendations world heritage')","(0.35, 'management plan consider transport needs')","(0.295774647887324, 'n acknowledges information provided geotechnical investigation proposed')","(0.3203125, 'adequate consultation control major development projects also essential includes provisions monitoring historic buildings around')","(0.28682170542635654, 'n takes note recommendations world heritage centre icomos reactive monitioring mission also requests state party implement')","(0.31081081081081086, 'bagh context metro line developments n requests state party submit')","(0.368421052631579, 'management parking provision tourism management housing infrastructure needs')","(0.33783783783783783, 'heritage impact assessment adequate consultation control major development')","(0.3731343283582089, 'bagh context metro line developments n requests state')","(0.31666666666666665, 'define strategic vision world heritage property whole buffer')","(0.390625, 'provided geotechnical investigation proposed location metro line')","(0.3417721518987342, 'restriction absolutely necessary management plan include process sound heritage')","(0.3157894736842105, 'nomination historic axis esfahan n encourages state party develop management')","(0.39344262295081966, 'investigation proposed location metro line recognising relate')","(0.2962962962962963, 'adequate consultation control major development projects also essential includes provisions monitoring historic buildings around meidan')","(0.28358208955223885, 'acknowledges information provided geotechnical investigation proposed location metro line recognising relate directly possible impacts')","(0.3152173913043478, 'provided geotechnical investigation proposed location metro line recognising relate directly')","(0.36708860759493667, 'consultation stakeholders define strategic vision world heritage property whole')","(0.4086021505376344, 'consultation control major development projects also essential includes provisions monitoring')","(0.3172413793103448, 'plan include process sound heritage impact assessment adequate consultation control major development projects also essential includes provisions')","(0.29230769230769227, 'set height limits defined areas indicate areas infill development desired precursor view line study identify height')","(0.3671875, 'adequate consultation control major development projects also essential includes provisions monitoring historic buildings around')","(0.41860465116279066, 'needs well conservation historic fabric set')","(0.2844036697247706, 'geotechnical investigation proposed location metro line recognising relate directly possible impacts historic')","(0.32183908045977017, 'investigation proposed location metro line recognising relate directly possible impacts')"
"Jul 25, 2010 Lake Baikal Russian Federation N 754","(0.3561643835616438, 'solution mill s operation n nbsp urges state party')","(0.2983870967741935, 'solution mill s operation n nbsp urges state party immediately consider various mitigation scenarios mill including')","(0.3939393939393939, 'n intention state party determine')","(0.33333333333333337, 'centre report february state conservation property particular progress made preventing discharge untreated wastewater')","(0.4, 'party immediately consider various mitigation scenarios mill including')","(0.27819548872180455, 'state conservation property particular progress made preventing discharge untreated wastewater lake baikal addressing continuing high')","(0.4, 'state party n development')","(0.3846153846153846, 'monitoring baikal seal population impacts climate change property')","(0.37349397590361444, 'strategy property monitoring baikal seal population impacts climate change property')","(0.4, 'restoration n intention state party')","(0.3620689655172413, 'stakeholders cooperation iucn identify impacts recently re')","(0.2946428571428571, 'illegal constructions shores lake n nbsp requests state party clarify extent planned marina within')","(0.31007751937984496, 'recalling decision com adopted session seville n nbsp notes serious concern recent re opening baikalsk paper')","(0.32978723404255317, 'state conservation property particular progress made preventing discharge untreated wastewater')","(0.31506849315068497, 'heritage centre convene meeting russian authorities relevant stakeholders')","(0.303030303030303, 'target programme protection baikal lake socio economic development')","(0.3880597014925373, 'note information provided state party n development federal')","(0.3384615384615385, 'monitoring baikal seal population impacts climate change property')","(0.37777777777777777, 'well land restoration n intention state party')","(0.3493975903614458, 'significant potential develop sustainable tourism activities based natural cultural')","(0.34883720930232553, 'concentrations determined state party selenga river could impact outstanding universal')","(0.4363636363636364, 'restoration n intention state party transfer production')","(0.3129770992366412, 'addressing continuing high levels pollution selenga river developing comprehensive tourism strategy property monitoring baikal seal')","(0.30434782608695654, 'long term monitoring seal population halt illegal constructions shores lake n nbsp requests state')","(0.3370786516853933, 'progress made preventing discharge untreated wastewater lake baikal addressing continuing')","(0.3561643835616438, 'protection baikal lake socio economic development baikal nature territory')","(0.37777777777777777, 'centre prior granting permission development accordance paragraph operational guidelines n')","(0.3012820512820513, 'well continued pollution selenga river considers discharge wastewater mill quantity pollutants exceeding maximum permissible concentrations determined state')","(0.3076923076923077, 'value lake baikal n nbsp takes note information provided state party n development federal target programme')","(0.33333333333333337, 'note information provided state party n development federal target programme protection baikal lake socio')","(0.42592592592592593, 'report february state conservation property particular')","(0.2924528301886793, 'maximum permissible concentrations determined state party selenga river could impact outstanding universal')","(0.37349397590361444, 'strategy property monitoring baikal seal population impacts climate change property')"
"Jul 25, 2010 Minaret and Archaeological Remains of Jam Afghanistan C 211 rev","(0.3563218390804598, 'addition commitment international community towards reaching desired state conservation')","(0.3111111111111111, 'conservation property n nbsp reiterates request state party continue efforts towards implementation corrective measures adopted session')","(0.3589743589743589, 'conservation property n nbsp reiterates')","(0.3232323232323232, 'reaching desired state conservation property n nbsp reiterates request state party continue efforts')","(0.4032258064516129, 'calls upon international community co operation world heritage')","(0.3007518796992481, 'develop consultation world heritage centre advisory bodies draft statement outstanding universal value including conditions integrity')","(0.33333333333333337, 'n nbsp examined document')","(0.4029850746268657, 'international community co operation world heritage centre continue')","(0.34782608695652173, 'n nbsp calls upon international community co operation world heritage')","(0.4054054054054054, 'desired state conservation property n')","(0.3015873015873016, 'guards site addition commitment international community towards')","(0.30952380952380953, 's efforts safeguard property extremely difficult circumstances placing guards site addition commitment international community')","(0.302158273381295, 'international community co operation world heritage centre continue technical financial support aim implementing agreed corrective measures')","(0.313953488372093, 'guards site addition commitment international community towards reaching desired state')","(0.34426229508196726, 'desired state conservation property n nbsp reiterates request')","(0.3015873015873016, 'co operation world heritage centre continue technical financial')","(0.3205128205128205, 'report implementation corrective measures examination world heritage committee')","(0.35593220338983056, 'conservation property n nbsp reiterates request state party')","(0.4339622641509434, 'desired state conservation property n nbsp reiterates')","(0.3846153846153846, 'international community towards reaching desired state conservation property n')","(0.375, 'addition commitment international community towards reaching desired state conservation property')","(0.4339622641509434, 'conservation property n nbsp reiterates request state')","(0.30000000000000004, 'international community co operation world heritage centre continue technical financial support aim implementing agreed corrective')","(0.2773109243697479, 'conservation property n nbsp reiterates request state party continue efforts towards implementation corrective measures')","(0.3375, 'heritage committee n nbsp calls upon international community co operation')","(0.38961038961038963, 'international community co operation world heritage centre continue technical')","(0.3157894736842105, 'conservation property n nbsp reiterates request state party continue efforts')","(0.2875816993464052, 'implementing agreed corrective measures and particularly priorities identified recommendations june expert group rome meeting including national capacity')","(0.3076923076923077, 'state conservation report requested world heritage committee session seville n nbsp notes state party s efforts')","(0.33613445378151263, 'conservation property n nbsp reiterates request state party continue efforts towards implementation corrective measures')","(0.5238095238095238, 'desired state conservation property n nbsp')","(0.28865979381443296, 'world heritage committee n nbsp examined document whc com add n nbsp')","(0.29166666666666663, 'february progress report implementation corrective measures examination world heritage committee')"
"Jul 25, 2010 MosioaTunya  Victoria Falls Zambia  Zimbabwe N 509","(0.3033707865168539, 'continuation manual clearance affected areas continued investigations chemical biological')","(0.3087248322147651, 'control invasive species within property including continuation manual clearance affected areas continued investigations chemical biological controls')","(0.39622641509433965, 'continued investigations chemical biological controls')","(0.32456140350877194, 'monitor state conservation property better address management protection concerns recommended joint world heritage')","(0.36363636363636365, 'recommendations monitoring mission status actions received relation mentioned')","(0.33333333333333337, 'management authorities establish fully functional programme joint meetings transboundary management bodies ensure adequate resources implementation')","(0.3913043478260869, 'parties ensure on going')","(0.33783783783783783, 'biological controls continued confirm communications world heritage centre')","(0.3294117647058824, 'mission status actions received relation mentioned factors examination world heritage')","(0.38095238095238093, 'monitor state conservation property better')","(0.3278688524590164, 'monitor state conservation property better address management')","(0.34306569343065696, 'report state conservation property including implementation recommendations monitoring mission status actions received relation mentioned')","(0.3184713375796179, 'report state conservation property including implementation recommendations monitoring mission status actions received relation mentioned factors examination')","(0.3608247422680413, 'parties strengthening transboundary management property requests strengthen efforts ensure stable')","(0.37209302325581395, 'report state conservation property including implementation recommendations monitoring')","(0.3384615384615385, 'balloon projects close property adversely impact visual integrity')","(0.33333333333333337, 'monitor state conservation property better address management protection')","(0.3142857142857143, 'management protection concerns recommended joint world heritage centre')","(0.360655737704918, 'monitor state conservation property better address management')","(0.35, 'fully functional programme joint meetings transboundary management bodies ensure')","(0.3411764705882353, 'continued confirm communications world heritage centre december ongoing funding place')","(0.4375, 'state conservation property better address management protection')","(0.3356164383561644, 'property including implementation recommendations monitoring mission status actions received relation mentioned factors examination world heritage')","(0.3407407407407408, 'february jointly prepared report state conservation property including implementation recommendations monitoring mission status actions')","(0.31958762886597936, 'property including continuation manual clearance affected areas continued investigations chemical')","(0.41025641025641024, 'better address management protection concerns recommended joint world heritage')","(0.37142857142857144, 'conservation property including implementation recommendations monitoring mission status actions received')","(0.32727272727272727, 'property including continuation manual clearance affected areas continued investigations chemical biological controls continued confirm communications world heritage')","(0.3112582781456954, 'centre february jointly prepared report state conservation property including implementation recommendations monitoring mission status actions received')","(0.3553719008264463, 'monitor state conservation property better address management protection concerns recommended joint world heritage centre')","(0.4716981132075472, 'indicators monitor state conservation property better')","(0.32173913043478264, 'substantive progress achieved two state parties strengthening transboundary management property requests strengthen')","(0.33333333333333337, 'monitor state conservation property better address management protection concerns recommended')"
"Jul 25, 2010 Natural Properties  Examination of minor boundary modifications  Messel Pit Fossil Site Germany","(0.3287671232876712, 'creation ha buffer zone ha messel pit fossil site')","(0.24193548387096775, 'approves proposed creation ha buffer zone ha messel pit fossil site germany order strengthen integrity inscribed')","(0.29032258064516125, 'creation ha buffer zone ha')","(0.28037383177570097, 'appreciation submission fully revised management plan property including buffer zone encourages state party')","(0.2962962962962963, 'creation ha buffer zone ha messel pit fossil')","(0.2983870967741935, 'effective protection management nbsp n notes appreciation submission fully revised management plan property including buffer')","(0.34615384615384615, 'party fully implement plan')","(0.30000000000000004, 'inf n approves proposed creation ha buffer zone')","(0.29230769230769227, 'whc com inf n approves proposed creation ha buffer zone')","(0.29268292682926833, 'management plan property including buffer')","(0.26315789473684215, 'effective protection management nbsp n notes appreciation')","(0.2946428571428571, 'com inf n approves proposed creation ha buffer zone ha messel pit fossil site')","(0.26356589147286824, 'approves proposed creation ha buffer zone ha messel pit fossil site germany order strengthen integrity inscribed')","(0.2702702702702703, 'committee n examined documents whc com whc com inf n')","(0.26388888888888884, 'appreciation submission fully revised management plan property including')","(0.30000000000000004, 'creation ha buffer zone ha messel pit fossil')","(0.34328358208955223, 'property support effective protection management nbsp n notes')","(0.3137254901960784, 'approves proposed creation ha buffer zone ha messel')","(0.36363636363636365, 'property support effective protection management nbsp n')","(0.3114754098360656, 'creation ha buffer zone ha messel pit fossil site')","(0.2857142857142857, 'appreciation submission fully revised management plan property including buffer zone')","(0.45614035087719296, 'effective protection management nbsp n notes appreciation')","(0.27586206896551724, 'com inf n approves proposed creation ha buffer zone ha messel pit fossil site germany')","(0.29059829059829057, 'effective protection management nbsp n notes appreciation submission fully revised management plan property including')","(0.3125, 'whc com inf n approves proposed creation ha buffer zone')","(0.33783783783783783, 'property support effective protection management nbsp n notes appreciation')","(0.3292682926829268, 'effective protection management nbsp n notes appreciation submission fully revised')","(0.2695035460992907, 'property support effective protection management nbsp n notes appreciation submission fully revised management plan property including buffer')","(0.2846153846153846, 'whc com inf n approves proposed creation ha buffer zone ha messel pit fossil site germany')","(0.30833333333333335, 'inscribed property support effective protection management nbsp n notes appreciation submission fully revised management')","(0.31707317073170727, 'approves proposed creation ha buffer zone')","(0.27835051546391754, 'world heritage committee n examined documents whc com whc com inf n')","(0.3414634146341463, 'effective protection management nbsp n notes appreciation submission fully revised')"
"Jul 25, 2010 Mount Nimba Strict Nature Reserve Cxc3xb4te dxe2x80x99Ivoire and Guinea N 155 bis","(0.3950617283950617, 'meeting invites request international assistance world heritage fund organization')","(0.30645161290322576, 'soci eacute t eacute des mines de fer de guin eacute e conducting environmental social impact')","(0.36170212765957444, 'recommendations missions removal threats linked')","(0.4132231404958677, 'implement common conservation strategy context tripartite meeting invites request international assistance world heritage')","(0.410958904109589, 'implement common conservation strategy context tripartite meeting invites')","(0.2785714285714286, 'implementation corrective measures adopted world heritage committee christchurch quebec city sessions respectively due continuing insecurity')","(0.38888888888888884, 'parties c ocirc te')","(0.36904761904761907, 'pursuing implementation corrective measures recommendations world heritage committee')","(0.33333333333333337, 'intensify efforts pursuing implementation corrective measures recommendations world heritage committee')","(0.3529411764705882, 'maintain mount nimba strict nature')","(0.33333333333333337, 'common conservation strategy context tripartite meeting invites')","(0.3565891472868217, 'guinea liberia develop implement common conservation strategy context tripartite meeting invites request international assistance')","(0.3023255813953488, 'session nbsp n nbsp decides maintain mount nimba strict nature reserve c ocirc te d ivoire')","(0.3211009174311926, 'state conservation property progress accomplished implementation corrective measures recommendations missions')","(0.36986301369863017, 'implement common conservation strategy context tripartite meeting invites')","(0.31666666666666665, 'current political situation guinea n nbsp notes delay')","(0.34523809523809523, 'state conservation property progress accomplished implementation corrective measures')","(0.3389830508474576, 'emphatically reiterates request n nbsp requests state party')","(0.368421052631579, 'mining concessions fact revoked within property requested')","(0.3924050632911392, 'international standards quantify potential impact planned mining property close')","(0.3804347826086957, 'accordance highest international standards quantify potential impact planned mining property')","(0.3728813559322034, 'potential impact planned mining property close consultation')","(0.2931034482758621, 'property current political situation guinea n nbsp notes delay experienced smfg soci eacute t eacute')","(0.31343283582089554, 'implementation corrective measures recommendations missions removal threats linked mining examination world heritage committee session')","(0.35, 'ocirc te d ivoire part property current political situation guinea')","(0.3913043478260869, 'intensify efforts pursuing implementation corrective measures recommendations world heritage')","(0.35789473684210527, 'conservation strategy context tripartite meeting invites request international assistance world')","(0.3293413173652695, 'detailed report state conservation property progress accomplished implementation corrective measures recommendations missions removal threats linked mining examination')","(0.32608695652173914, 'conducting environmental social impact study due delay implementation mining project reiterates request ensure environmental social impact')","(0.3492063492063492, 'implement common conservation strategy context tripartite meeting invites request international assistance world heritage fund')","(0.4444444444444444, 'develop implement common conservation strategy context')","(0.2989690721649485, 'recommendations world heritage committee n nbsp also requests states parties c ocirc')","(0.30681818181818177, 'quantify potential impact planned mining property close consultation stakeholders submit')"
