,Convention on Wetlands of International Importance especially as Waterfowl Habitat,Nagoya Protocol on Access to Genetic Resources and their Fair and Equitable Sharing of Benefits Arising from their Utilization to the Convention on Biological Diversity,Convention on Biological Diversity,"Agreement on the Conservation of Small Cetaceans of the Baltic, North East Atlantic, Irish and North Seas",Convention on the Conservation of Migratory Species of Wild Animals,Bamako Convention on the Ban of the Import into Africa and the Control of Transboundary Movement and Management of Hazardous Wastes within Africa,Paris Agreement,United Nations Framework Convention on Climate Change,Kyoto Protocol to the United Nations Framework Convention on Climate Change,Minamata Convention on Mercury,Stockholm Convention on Persistent Organic Pollutants,Rotterdam Convention on the Prior Informed Consent Procedure for Certain Hazardous Chemicals and Pesticides in International Trade,"United Nations Convention to Combat Desertification in those Countries Experiencing Serious Drought and/or Desertification, particulary in Africa",Basel Convention on the Control of Transboundary Movements of Hazardous Wastes and their Disposal,Agreement on the Conservation of African-Eurasian Migratory Waterbirds,Cartagena Protocol on Biosafety to the Convention on Biological Diversity,Framework Convention on the Protection and Sustainable Development of the Carpathians,Montreal Protocol on Substances that Deplete the Ozone Layer,Vienna Convention for the Protection of the Ozone Layer,International Treaty on Plant Genetic Resources for Food and Agriculture,Convention on International Trade in Endangered Species of Wild Fauna and Flora,Convention for the Protection of the Mediterranean Sea against Pollution,"Protocol concerning cooperation in preventing pollution from ships and, in cases of emergency combating pollution of the Mediterranean Sea",Protocol for the protection of the Mediterranean Sea against pollution resulting from exploration and exploitation of the continental shelf and the seabed and its subsoil,Protocol Concerning Specially Protected Areas and Biological Diversity in the Mediterranean,Convention concerning the Protection of the World Cultural and Natural Heritage,Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol concerning Pollution from Land-Based sources and activities to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol Concerning Specially Protected Areas and Wildlife to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Convention for Co-operation in the Protection and Development of the Marine and Coastal Environment of the West and Central African Region,Agreement on the Conservation of European Bats,Protocol on the Prevention of Pollution of the Mediterranean Sea by Transboundary Movements of Hazardous Wastes and their Disposal,Protocol for the Protection of the Mediterranean Sea against Pollution from Land-Based Sources
"Jun 15, 2014 Renaissance Monumental Ensembles of xc3x9abeda and Baeza Spain","(0.20547945205479456, 'ensembles baeza include ja cathedral spain withdrawn request state')","(0, '')","(0.2549019607843137, 'proposed extension renaissance monumental ensembles')","(0.2592592592592593, 'proposed extension renaissance monumental ensembles baeza include ja cathedral spain withdrawn request state')","(0.2647058823529411, 'proposed extension renaissance monumental ensembles baeza include ja')","(0, '')","(0.27586206896551724, 'spain withdrawn request state')","(0.2941176470588235, 'proposed extension renaissance monumental ensembles baeza include ja')","(0.2142857142857143, 'proposed extension renaissance monumental ensembles baeza include ja cathedral spain')","(0.30434782608695654, 'renaissance monumental ensembles baeza include')","(0.2615384615384615, 'proposed extension renaissance monumental ensembles baeza include')","(0, '')","(0, '')","(0.29761904761904767, 'proposed extension renaissance monumental ensembles baeza include ja cathedral spain')","(0.20588235294117652, 'proposed extension renaissance monumental ensembles baeza include ja')","(0.22058823529411764, 'proposed extension renaissance monumental ensembles baeza include ja')","(0.22388059701492535, 'renaissance monumental ensembles baeza include ja cathedral spain')","(0.25, 'proposed extension renaissance monumental ensembles baeza include ja')","(0.27118644067796616, 'renaissance monumental ensembles baeza include ja cathedral')","(0.2435897435897436, 'proposed extension renaissance monumental ensembles baeza include ja cathedral')","(0.27710843373493976, 'renaissance monumental ensembles baeza include ja cathedral spain withdrawn request')","(0.30508474576271183, 'extension renaissance monumental ensembles baeza include ja')","(0, '')","(0, '')","(0.26190476190476186, 'proposed extension renaissance monumental ensembles baeza include ja cathedral spain')","(0.2666666666666667, 'renaissance monumental ensembles baeza include ja cathedral spain withdrawn')","(0.26190476190476186, 'proposed extension renaissance monumental ensembles baeza include ja cathedral spain')","(0, '')","(0, '')","(0, '')","(0.26315789473684215, 'proposed extension renaissance monumental ensembles baeza')","(0.23529411764705888, 'proposed extension renaissance monumental ensembles baeza include ja cathedral spain withdrawn request')","(0.30952380952380953, 'proposed extension renaissance monumental ensembles baeza include ja cathedral spain')"
"Jun 15, 2014 Progress report on the Upstream Processes","(0.3033707865168539, 'including upstream process operational guidelines specify implementation modalities light')","(0.28985507246376807, 'centre identify opportunities secure resources progress project necessary n calls upon international community provide technical financial')","(0.39534883720930236, 'implementation pilot projects able identify')","(0.3232323232323232, 'pilot projects consideration world heritage committee session n also requests world heritage centre')","(0.34375, 'n calls upon international community provide technical financial')","(0.27007299270072993, 'implementation modalities light outcomes director general meeting heritage convention thinking ahead examination world heritage committee')","(0.4285714285714286, 'early stage precisely moment')","(0.34246575342465757, 'undertaken improve processes practices prior consideration world heritage')","(0.3258426966292135, 'centre report progress implementing pilot projects consideration world heritage committee')","(0.40476190476190477, 'meeting heritage convention thinking ahead')","(0.3278688524590164, 'heritage convention thinking ahead examination world heritage')","(0.2946428571428571, 'com session phnom penh n welcomes actions undertaken improve processes practices prior consideration world')","(0.2945736434108527, 'n examined document whc com n recalling decision com iii adopted session brasilia decision com session')","(0.30487804878048785, 'world heritage committee nomination the processes commends states parties advisory')","(0.29166666666666663, 'concerned implementation pilot projects able identify adequate resources')","(0.352112676056338, 'director general meeting heritage convention thinking ahead examination')","(0.34328358208955223, 'decision com session phnom penh n welcomes actions')","(0.31506849315068497, 'centre identify opportunities secure resources progress project necessary')","(0.3913043478260869, 'heritage centre pilot projects progress made n')","(0.3846153846153846, 'upon international community provide technical financial support assist states')","(0.35443037974683544, 'n calls upon international community provide technical financial support assist')","(0.3538461538461538, 'practices prior consideration world heritage committee nomination')","(0.32867132867132864, 'operational guidelines specify implementation modalities light outcomes director general meeting heritage convention thinking ahead examination')","(0.29508196721311475, 'processes practices prior consideration world heritage committee nomination the processes commends states parties advisory')","(0.32291666666666663, 'process operational guidelines specify implementation modalities light outcomes director general')","(0.35443037974683544, 'centre report progress implementing pilot projects consideration world heritage')","(0.31999999999999995, 'document whc com n recalling decision com iii adopted session')","(0.3111111111111111, 'unesco decision com session saint petersburg decision com session phnom penh n welcomes actions undertaken improve processes')","(0.30000000000000004, 'com n recalling decision com iii adopted session brasilia decision com session unesco decision com session')","(0.33333333333333337, 'including upstream process operational guidelines specify implementation modalities light outcomes director general meeting heritage')","(0.3913043478260869, 'implement required actions make progress pilot')","(0.27184466019417475, 'consideration world heritage committee nomination the processes commends states parties advisory bodies')","(0.3294117647058824, 'prior consideration world heritage committee nomination the processes commends states')"
"Jun 15, 2014 Report of the World Heritage Centre on its Activities and the Implementation of the World Heritage Committeexe2x80x99s D","(0.3287671232876712, 'centre n also takes note report international world heritage')","(0.2983870967741935, 'n invites state parties support activities carried world heritage centre implementation convention n requests world heritage')","(0.4444444444444444, 'convention n requests world heritage')","(0.3113207547169812, 'also takes note report international world heritage expert meeting recommendation historic urban landscape')","(0.33333333333333337, 'within framework revision operational guidelines session n invites')","(0.2845528455284553, 'support activities carried world heritage centre implementation convention n requests world heritage centre present session')","(0.3448275862068966, 'carried world heritage centre')","(0.36764705882352944, 'made report within framework revision operational guidelines session')","(0.37209302325581395, 'examine proposals made report within framework revision operational guidelines session')","(0.45238095238095233, 'implementation convention n requests world')","(0.3275862068965517, 'implementation convention n requests world heritage centre')","(0.2946428571428571, 'whc com n takes notes concern restructuring world heritage centre urges director general unesco')","(0.28682170542635654, 'whc com n takes notes concern restructuring world heritage centre urges director general unesco ensure adequate')","(0.29268292682926833, 'meeting recommendation historic urban landscape rio de janeiro september following')","(0.32258064516129037, 'meeting recommendation historic urban landscape rio de janeiro')","(0.3731343283582089, 'heritage centre implementation convention n requests world heritage')","(0.31343283582089554, 'within framework revision operational guidelines session n invites')","(0.3076923076923077, 'cultural heritage world heritage centre n also takes')","(0.39655172413793105, 'implementation convention n requests world heritage centre')","(0.42168674698795183, 'international world heritage expert meeting recommendation historic urban landscape')","(0.3764705882352941, 'note report international world heritage expert meeting recommendation historic urban')","(0.3921568627450981, 'convention n requests world heritage centre present')","(0.2786885245901639, 'framework revision operational guidelines session n invites state parties support activities carried world heritage centre')","(0.30434782608695654, 'phnom penh n takes note appreciation activities undertaken world heritage centre past year pursuit')","(0.275, 'com n recalling decision com adopted session phnom penh n')","(0.375, 'general unesco ensure adequate expertise natural cultural heritage world')","(0.32183908045977017, 'international world heritage expert meeting recommendation historic urban landscape rio')","(0.28888888888888886, 'com adopted session phnom penh n takes note appreciation activities undertaken world heritage centre past year pursuit')","(0.29230769230769227, 'com n recalling decision com adopted session phnom penh n takes note appreciation activities undertaken world')","(0.2991452991452992, 'restructuring world heritage centre urges director general unesco ensure adequate expertise natural cultural heritage')","(0.37037037037037035, 'expert meeting recommendation historic urban landscape')","(0.27, 'framework revision operational guidelines session n invites state parties support activities carried')","(0.3076923076923077, 'heritage expert meeting recommendation historic urban landscape rio de janeiro')"
"Jun 15, 2014 Reports of the Advisory Bodies","(0.273972602739726, 'session phnom penh n takes note appreciation reports advisory')","(0.25806451612903225, 'n examined document whc com n recalling decision com adopted session phnom penh n takes note')","(0.3055555555555556, 'bodies iccrom icomos iucn activities')","(0.2682926829268293, 'document whc com n recalling decision com adopted session phnom penh n takes')","(0.3278688524590164, 'takes note appreciation reports advisory bodies iccrom icomos')","(0.25210084033613445, 'takes note appreciation reports advisory bodies iccrom icomos iucn activities n welcomes harmonization reports advisory')","(0.34375, 'reports advisory bodies comments')","(0.29230769230769227, 'harmonization reports advisory bodies comments progress made gaps')","(0.29230769230769227, 'com n recalling decision com adopted session phnom penh n')","(0.31707317073170727, 'n welcomes harmonization reports advisory')","(0.30000000000000004, 'com adopted session phnom penh n takes')","(0.2767857142857143, 'com adopted session phnom penh n takes note appreciation reports advisory bodies iccrom icomos')","(0.2945736434108527, 'com n recalling decision com adopted session phnom penh n takes note appreciation reports advisory bodies')","(0.2894736842105263, 'n welcomes harmonization reports advisory bodies comments progress made gaps')","(0.2833333333333333, 'document whc com n recalling decision com adopted')","(0.25757575757575757, 'appreciation reports advisory bodies iccrom icomos iucn activities')","(0.26865671641791045, 'com n recalling decision com adopted session phnom')","(0.27692307692307694, 'harmonization reports advisory bodies comments progress made gaps')","(0.29824561403508776, 'iucn activities n welcomes harmonization reports advisory')","(0.2894736842105263, 'harmonization reports advisory bodies comments progress made gaps identified')","(0.2857142857142857, 'harmonization reports advisory bodies comments progress made gaps identified implementation')","(0.326530612244898, 'session phnom penh n takes note appreciation')","(0.27586206896551724, 'document whc com n recalling decision com adopted session phnom penh n takes note appreciation')","(0.27826086956521734, 'n recalling decision com adopted session phnom penh n takes note appreciation reports advisory')","(0.275, 'com n recalling decision com adopted session phnom penh n')","(0.296875, 'committee n n examined document whc com n recalling')","(0.34065934065934067, 'harmonization reports advisory bodies comments progress made gaps identified implementation')","(0.274074074074074, 'com n recalling decision com adopted session phnom penh n takes note appreciation reports advisory bodies iccrom')","(0.2692307692307693, 'com n recalling decision com adopted session phnom penh n takes note appreciation reports advisory bodies')","(0.3306451612903226, 'activities n welcomes harmonization reports advisory bodies comments progress made gaps identified implementation convention')","(0.34042553191489366, 'takes note appreciation reports advisory bodies')","(0.28865979381443296, 'phnom penh n takes note appreciation reports advisory bodies iccrom icomos iucn')","(0.28787878787878785, 'recalling decision com adopted session phnom penh n takes note')"
"Jun 15, 2014 Recommendations of the evaluation of the Global Strategy and the PACT initiative Followup to Resolution 19 GA 9","(0.35416666666666663, 'convention n reiterates necessity progress implementation recommendations independent evaluation')","(0.27564102564102566, 'prerogative states parties conformity world heritage convention n reiterates necessity progress implementation recommendations independent evaluation unesco')","(0.4864864864864865, 'convention n also recalling principle')","(0.3097345132743363, 'auditor recommendation accordance pertinent resolutions general assembly within context global strategy n decides')","(0.3417721518987342, 'recommendation accordance pertinent resolutions general assembly within context')","(0.3049645390070922, 'new nominations mandate taking consideration external auditor recommendation accordance pertinent resolutions general assembly within context')","(0.31999999999999995, 'parties convention n also')","(0.375, 'submitting new nominations mandate taking consideration external auditor')","(0.34883720930232553, 'prerogative states parties conformity world heritage convention n reiterates necessity')","(0.42105263157894735, 'world heritage convention n reiterates')","(0.36363636363636365, 'heritage convention n reiterates necessity progress implementation')","(0.33333333333333337, 'world heritage convention n reiterates necessity progress implementation recommendations independent evaluation unesco external auditor')","(0.30065359477124187, 'nominations mandate taking consideration external auditor recommendation accordance pertinent resolutions general assembly within context global strategy')","(0.3137254901960784, 'taking consideration external auditor recommendation accordance pertinent resolutions general assembly')","(0.32558139534883723, 'progress implementation recommendations independent evaluation unesco external auditor')","(0.4029850746268657, 'parties conformity world heritage convention n reiterates necessity')","(0.3382352941176471, 'parties convention n also recalling principle submission nominations')","(0.29850746268656714, 'list exclusive prerogative states parties conformity world heritage')","(0.368421052631579, 'world heritage convention n reiterates necessity progress')","(0.36046511627906974, 'implementation global strategy requested resolution ga reiterated mentioned resolution')","(0.33009708737864074, 'convention n reiterates necessity progress implementation recommendations independent evaluation unesco')","(0.410958904109589, 'convention n reiterates necessity progress implementation recommendations')","(0.3223684210526315, 'progress implementation recommendations independent evaluation unesco external auditor implementation global strategy requested resolution ga reiterated')","(0.35460992907801414, 'progress implementation recommendations independent evaluation unesco external auditor implementation global strategy requested resolution ga')","(0.28915662650602414, 'parties convention n also recalling principle submission nominations world heritage')","(0.3655913978494624, 'recommendations independent evaluation unesco external auditor implementation global strategy')","(0.35922330097087374, 'convention n reiterates necessity progress implementation recommendations independent evaluation unesco')","(0.2948717948717948, 'world heritage list exclusive prerogative states parties conformity world heritage convention n reiterates necessity progress implementation recommendations')","(0.2993630573248408, 'world heritage convention n reiterates necessity progress implementation recommendations independent evaluation unesco external auditor implementation global')","(0.3458646616541353, 'new nominations mandate taking consideration external auditor recommendation accordance pertinent resolutions general assembly within')","(0.3623188405797102, 'progress implementation recommendations independent evaluation unesco')","(0.3464566929133859, 'progress implementation recommendations independent evaluation unesco external auditor implementation global strategy requested')","(0.32608695652173914, 'external auditor implementation global strategy requested resolution ga reiterated mentioned')"
"Jun 15, 2014 OsunOsogbo Sacred Groove Nigeria C 1118","(0.28767123287671237, 'requested time inscription urges state party ensure carried out')","(0.28859060402684567, 'tourism management conservation natural resources might strengthened also consider appropriate balance conservation development relation ouv property')","(0.3695652173913043, 'conservation development relation ouv property')","(0.3564356435643564, 'appropriate balance conservation development relation ouv property n also requests state party submit')","(0.3972602739726028, 'tourism management conservation natural resources might strengthened also')","(0.30000000000000004, 'carried out soon possible n expresses concern cultural tourism management plan also requested time inscription')","(0.375, 'party ensure carried out')","(0.35593220338983056, 'adopted session durban n welcoming continuing efforts state')","(0.32499999999999996, 'atmosphere physical fragility pristine nature well connections access routes car')","(0.36170212765957444, 'management conservation natural resources might')","(0.352112676056338, 'party improve conservation property development conservation management')","(0.3035714285714286, 'time inscription urges state party ensure carried out soon possible n expresses concern cultural')","(0.2945736434108527, 'n examined document whc com add n recalling decision com adopted session durban n welcoming continuing')","(0.30487804878048785, 'expresses concern cultural tourism management plan also requested time inscription')","(0.410958904109589, 'tourism management conservation natural resources might strengthened also')","(0.33333333333333337, 'consider appropriate balance conservation development relation ouv property')","(0.3783783783783784, 'efforts state party improve conservation property development conservation')","(0.32352941176470584, 'festival overall visitor numbers considers development threats wider')","(0.3928571428571429, 'balance conservation development relation ouv property n')","(0.33333333333333337, 'conservation property development conservation management plan n notes concern')","(0.33333333333333337, 'conservation natural resources might strengthened also consider appropriate balance conservation')","(0.375, 'conservation property development conservation management plan n')","(0.30714285714285716, 'tourism management conservation natural resources might strengthened also consider appropriate balance conservation development relation ouv')","(0.29565217391304344, 'particularly osun river appear adversely affected water borne pollution n requests state party invite')","(0.3052631578947368, 'welcoming continuing efforts state party improve conservation property development conservation')","(0.33333333333333337, 'relation large numbers people visiting property particularly festival defining')","(0.4337349397590361, 'conservation property development conservation management plan n notes concern nine')","(0.3382352941176471, 'durban n welcoming continuing efforts state party improve conservation property development conservation management plan n notes concern')","(0.34615384615384615, 'durban n welcoming continuing efforts state party improve conservation property development conservation management plan n notes')","(0.37614678899082565, 'state party improve conservation property development conservation management plan n notes concern nine years')","(0.5416666666666667, 'development conservation management plan n notes')","(0.2680412371134021, 'yet developed also considers plan urgently needed order address ways sustain spiritual')","(0.3214285714285714, 'party improve conservation property development conservation management plan n notes')"
"Jun 15, 2014 Progress Report on Periodic Reporting in the Africa region","(0.31506849315068497, 'up second cycle periodic reporting africa region n notes')","(0.26573426573426573, 'states parties already done submit retrospective statements outstanding universal value february latest well clarifications boundaries december')","(0.34883720930232553, 'consultation world heritage centre advisory')","(0.35185185185185186, 'plan accordance management conservation plans properties order protect outstanding universal value n reminds')","(0.36363636363636365, 'accordance management conservation plans properties order protect outstanding')","(0.30645161290322576, 'consultation world heritage centre advisory bodies pay special attention management properties inscribed list world heritage')","(0.40740740740740744, 'parties already done submit')","(0.4242424242424242, 'activities carried out framework implementation action plan africa')","(0.3780487804878049, 'mava foundation activities carried out framework implementation action plan africa')","(0.3695652173913043, 'management conservation plans properties order')","(0.33333333333333337, 'management conservation plans properties order protect outstanding')","(0.2983870967741935, 'heritage centre collaboration advisory bodies support states parties continue efforts coordinate implement regional capacity')","(0.31007751937984496, 'well undp gef small grants programme mava foundation activities carried out framework implementation action plan africa')","(0.3258426966292135, 'notes appreciation financial contribution governments norway flanders belgium spain south')","(0.37662337662337664, 'accordance management conservation plans properties order protect outstanding')","(0.2857142857142857, 'states parties continue efforts coordinate implement regional capacity')","(0.32835820895522383, 'out framework implementation action plan africa region regional')","(0.32258064516129037, 'properties order protect outstanding universal value n reminds')","(0.36363636363636365, 'management conservation plans properties order protect outstanding')","(0.3116883116883117, 'implementation action plan africa region regional capacity building programme')","(0.32530120481927716, 'consultation world heritage centre advisory bodies pay special attention management')","(0.36923076923076925, 'conservation plans properties order protect outstanding universal')","(0.31034482758620685, 'phnom penh n welcomes progress made follow up second cycle periodic reporting africa region n')","(0.29565217391304344, 'programme according action plan n also requests state parties consultation world heritage centre advisory')","(0.30000000000000004, 'com n recalling decision com adopted session saint petersburg decision')","(0.36986301369863017, 'pay special attention management properties inscribed list world heritage')","(0.345679012345679, 'conservation plans properties order protect outstanding universal value n reminds')","(0.33333333333333337, 'according action plan n also requests state parties consultation world heritage centre advisory bodies pay special attention')","(0.3076923076923077, 'session phnom penh n welcomes progress made follow up second cycle periodic reporting africa region n')","(0.33944954128440363, 'conservation plans properties order protect outstanding universal value n reminds states parties already done')","(0.4814814814814815, 'management conservation plans properties order protect')","(0.2680412371134021, 'africa region follow up activities world heritage centre advisory bodies african world')","(0.3647058823529412, 'expected result action plan accordance management conservation plans properties order')"
"Jun 15, 2014 Pyrxc3xa9nxc3xa9es Mont Perdu France, Spain CN 773bis","(0.308641975308642, 'centre n welcomes satisfaction operational establishment joint steering committee')","(0.2867647058823529, 'earlier decisions welcomes joint report submitted world heritage centre n welcomes satisfaction operational establishment joint steering')","(0.32608695652173914, 'actions undertaken following earlier decisions')","(0.31999999999999995, 'centre n welcomes satisfaction operational establishment joint steering committee requests integrate associative agricultural')","(0.323943661971831, 'centre n welcomes satisfaction operational establishment joint steering')","(0.3418803418803419, 'also requests two states parties continue collaboration complete joint management plan soon possible provide adequate')","(0.3571428571428571, 'parties france spain actions')","(0.32894736842105265, 'two states parties consider agropastoralism fundamental activity sustainable')","(0.32530120481927716, 'notes information provided states parties france spain actions undertaken following')","(0.37777777777777777, 'executive summary state conservation property')","(0.3055555555555556, 'satisfaction operational establishment joint steering committee requests')","(0.3138686131386861, 'joint steering committee requests integrate associative agricultural scientific sectors taking account geographical institutional balance')","(0.31007751937984496, 'com n recalling decision com adopted session saint petersburg n notes information provided states parties france')","(0.3608247422680413, 'advisory bodies n commends organization transboundary workshops agropastoralism remains concerned')","(0.308641975308642, 'integrate associative agricultural scientific sectors taking account geographical')","(0.2906976744186046, 'parties consider agropastoralism fundamental activity sustainable development property')","(0.4222222222222223, 'agropastoralism fundamental activity sustainable development property supports outstanding')","(0.3220338983050848, 'parties submit world heritage centre december joint updated')","(0.3508771929824561, 'parties france spain actions undertaken following earlier')","(0.37234042553191493, 'operational establishment joint steering committee requests integrate associative agricultural')","(0.3142857142857143, 'organization transboundary workshops agropastoralism remains concerned lack specific support agropastoral')","(0.3620689655172413, 'continue collaboration complete joint management plan soon')","(0.2844827586206896, 'property supports outstanding universal value ouv n urges state party france continue efforts reduce impact')","(0.28695652173913044, 'n n examined document whc com n recalling decision com adopted session saint petersburg')","(0.3125, 'com n recalling decision com adopted session saint petersburg n')","(0.352112676056338, 'located outside boundaries property n warmly welcomes progress achieved')","(0.3111111111111111, 'centre n welcomes satisfaction operational establishment joint steering committee requests')","(0.2867647058823529, 'petersburg n notes information provided states parties france spain actions undertaken following earlier decisions welcomes joint report')","(0.2846153846153846, 'ouv n urges state party france continue efforts reduce impact gavarnie festival and time continue seeking')","(0.34558823529411764, 'centre n welcomes satisfaction operational establishment joint steering committee requests integrate associative agricultural scientific')","(0.4, 'page executive summary state conservation property')","(0.3119266055045872, 'copies management plan review advisory bodies n commends organization transboundary workshops agropastoralism')","(0.3132530120481928, 'notes information provided states parties france spain actions undertaken following')"
"Jun 15, 2014 Monumental Earthworks of Poverty Point United States of America","(0.42352941176470593, 'complex recognised internationally important site scale integration earthworks extent')","(0.30201342281879195, 'boundaries property therefore utmost importance area formalised regulatory mechanisms defined enforced ensure protection connection property historic')","(0.3829787234042553, 'achieve required design archaeological deposits')","(0.3207547169811321, 'singular achievement earthen construction north america surpassed least years and people supported farming')","(0.34615384615384615, 'complex recognised internationally important site scale integration earthworks')","(0.3188405797101449, 'heritage centre december report including page executive summary implementation above mentioned recommendations examination world heritage')","(0.37037037037037035, 'complex n singular elements')","(0.360655737704918, 'selected location monumental complex n singular elements make')","(0.3584905660377359, 'support property protection establishment formalised framework regulatory mechanisms protection management')","(0.36363636363636365, 'excavations documented rich material culture')","(0.3548387096774194, 'especially counteract soil erosion current boundaries property')","(0.3214285714285714, 'earthworks poverty point united states america world heritage list basis criterion iii n takes')","(0.28682170542635654, 'system profit existing geographical information systems gis approach n n n requests state party submit world')","(0.3125, 'constructed n criterion iii poverty point monumental earthworks bear exceptional')","(0.35, 'earthen construction north america surpassed least years and')","(0.34328358208955223, 'combat soil erosion achieve required design archaeological deposits')","(0.3661971830985915, 'earthwork construction population hunter fisher gatherers mound complex')","(0.35593220338983056, 'complex survive shape substance mounds system ridges swales')","(0.3846153846153846, 'efforts also focus need protection proper management')","(0.4, 'proper management poverty point historic cultural setting retention agricultural')","(0.34408602150537637, 'complex recognised internationally important site scale integration earthworks extent complex')","(0.4339622641509434, 'focus need protection proper management poverty point')","(0.31756756756756754, 'functionally important support property protection establishment formalised framework regulatory mechanisms protection management property acts like')","(0.3410852713178295, 'property protection establishment formalised framework regulatory mechanisms protection management property acts like buffer zone')","(0.3125, 'protection management property acts like buffer zone n n recommends')","(0.375, 'monumental earthworks poverty point united states america world heritage')","(0.36250000000000004, 'constructed n criterion iii poverty point monumental earthworks bear exceptional')","(0.30612244897959184, 'following n n continuing policy land acquisition parallel scientific investigations view establishing favourable conditions enlarge limits property')","(0.30000000000000004, 'n meandering bayou ma riverine vegetation boggy wooded areas provide sense natural environment time poverty point')","(0.36283185840707965, 'management efforts also focus need protection proper management poverty point historic cultural setting retention')","(0.4107142857142857, 'achievement earthen construction north america surpassed')","(0.3076923076923077, 'property protection establishment formalised framework regulatory mechanisms protection management property acts like')","(0.37037037037037035, 'future n protection management requirements n poverty point monumental earthworks')"
"Jun 15, 2014 Okapi Wildlife Reserve Democratic Republic of the Congo N 718","(0.3466666666666667, 'conservation property notes guards continue lack necessary material support')","(0.33333333333333337, 'adjacent property act protection negative impacts unsustainable exploitation forest n strengthen communication cooperation stakeholders state services')","(0.36585365853658536, 'conservation natural resources property n')","(0.3653846153846154, 'creation integral conservation zone n integrate activities committee visits passage csp local committees')","(0.4444444444444444, 'sustainable conservation natural resources n n n also')","(0.28682170542635654, 'nature conservation iccn particular availability equipment necessary surveillance activities n urges state party continue efforts')","(0.3846153846153846, 'plan forest areas adjacent')","(0.38235294117647056, 'permanent consultation framework recommended mambasa round table may')","(0.3647058823529412, 'active operation permanent consultation framework recommended mambasa round table may')","(0.38095238095238093, 'summary state conservation property update')","(0.33333333333333337, 'notes concern results inventories demonstrate degradation outstanding')","(0.3087248322147651, 'properties strengthening operational capacities congolese institute nature conservation iccn particular availability equipment necessary surveillance')","(0.31034482758620685, 'implementation corrective measures examination world heritage committee session n decides continue apply reinforced monitoring mechanism property')","(0.3203883495145631, 'state conservation property update progress accomplished implementation corrective measures examination')","(0.375, 'increase conservation natural resources property n support establishment')","(0.3076923076923077, 'reactive monitoring mission well preventive measures halt reverse')","(0.3529411764705882, 'contribute strengthening security property sustainable conservation natural resources')","(0.32432432432432434, 'demonstrate degradation outstanding universal value ouv property continued')","(0.40909090909090906, 'obligations congolese government linked protection values property')","(0.3421052631578947, 'linked protection values property world heritage properties territory regard')","(0.36363636363636365, 'monitoring conservation natural resources clscn management activities livelihood zones agricultural')","(0.417910447761194, 'property act protection negative impacts unsustainable exploitation')","(0.3262411347517731, 'property act protection negative impacts unsustainable exploitation forest n strengthen communication cooperation stakeholders state services')","(0.36363636363636365, 'property act protection negative impacts unsustainable exploitation forest n strengthen communication cooperation stakeholders state')","(0.3222222222222222, 'congolese government linked protection values property world heritage properties territory')","(0.38749999999999996, 'congolese government linked protection values property world heritage properties')","(0.35922330097087374, 'state conservation property update progress accomplished implementation corrective measures examination')","(0.32704402515723274, 'local committees monitoring conservation natural resources clscn management activities livelihood zones agricultural hunting zones management modalities remain')","(0.3121019108280255, 'negative impacts unsustainable exploitation forest n strengthen communication cooperation stakeholders state services increase conservation natural resources')","(0.3700787401574803, 'obligations congolese government linked protection values property world heritage properties territory regard illegal detention')","(0.47058823529411764, 'continue efforts conservation property notes guards')","(0.2931034482758621, 'exploitation forest n strengthen communication cooperation stakeholders state services increase conservation natural')","(0.3557692307692307, 'strengthen communication cooperation stakeholders state services increase conservation natural resources')"
