,Convention on Wetlands of International Importance especially as Waterfowl Habitat,Nagoya Protocol on Access to Genetic Resources and their Fair and Equitable Sharing of Benefits Arising from their Utilization to the Convention on Biological Diversity,Convention on Biological Diversity,"Agreement on the Conservation of Small Cetaceans of the Baltic, North East Atlantic, Irish and North Seas",Convention on the Conservation of Migratory Species of Wild Animals,Bamako Convention on the Ban of the Import into Africa and the Control of Transboundary Movement and Management of Hazardous Wastes within Africa,Paris Agreement,United Nations Framework Convention on Climate Change,Kyoto Protocol to the United Nations Framework Convention on Climate Change,Minamata Convention on Mercury,Stockholm Convention on Persistent Organic Pollutants,Rotterdam Convention on the Prior Informed Consent Procedure for Certain Hazardous Chemicals and Pesticides in International Trade,"United Nations Convention to Combat Desertification in those Countries Experiencing Serious Drought and/or Desertification, particulary in Africa",Basel Convention on the Control of Transboundary Movements of Hazardous Wastes and their Disposal,Agreement on the Conservation of African-Eurasian Migratory Waterbirds,Cartagena Protocol on Biosafety to the Convention on Biological Diversity,Framework Convention on the Protection and Sustainable Development of the Carpathians,Montreal Protocol on Substances that Deplete the Ozone Layer,Vienna Convention for the Protection of the Ozone Layer,International Treaty on Plant Genetic Resources for Food and Agriculture,Convention on International Trade in Endangered Species of Wild Fauna and Flora,Convention for the Protection of the Mediterranean Sea against Pollution,"Protocol concerning cooperation in preventing pollution from ships and, in cases of emergency combating pollution of the Mediterranean Sea",Protocol for the protection of the Mediterranean Sea against pollution resulting from exploration and exploitation of the continental shelf and the seabed and its subsoil,Protocol Concerning Specially Protected Areas and Biological Diversity in the Mediterranean,Convention concerning the Protection of the World Cultural and Natural Heritage,Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol concerning Pollution from Land-Based sources and activities to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol Concerning Specially Protected Areas and Wildlife to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Convention for Co-operation in the Protection and Development of the Marine and Coastal Environment of the West and Central African Region,Agreement on the Conservation of European Bats,Protocol on the Prevention of Pollution of the Mediterranean Sea by Transboundary Movements of Hazardous Wastes and their Disposal,Protocol for the Protection of the Mediterranean Sea against Pollution from Land-Based Sources
"Jun 21, 1993 Sangay National Park Ecuador","(0.3013698630136986, 'construction project on going efforts assess impact integrity site')","(0.25806451612903225, 'extend world heritage site include new areas added park inviting mission comprising regional experts assess severity')","(0.3513513513513513, 'construction project on going efforts')","(0.30000000000000004, 'requested centre contact obtain information status road construction project on going efforts assess')","(0.32835820895522383, 'authorities consider submitting proposal extend world heritage site')","(0.3076923076923077, 'requested centre contact obtain information status road construction project on going efforts assess impact integrity')","(0.30000000000000004, 'new areas added park')","(0.35, 'obtain information status road construction project on going')","(0.3466666666666667, 'centre contact obtain information status road construction project on going')","(0.35416666666666663, 'site accordance recommendations committee bureau')","(0.33999999999999997, 'status road construction project on going efforts')","(0.2767857142857143, 'obtain information status road construction project on going efforts assess impact integrity site accordance')","(0.2785714285714286, 'site accordance recommendations committee bureau also invited ecuadorean authorities consider submitting proposal extend world heritage site')","(0.30927835051546393, 'recommendations committee bureau also invited ecuadorean authorities consider submitting proposal')","(0.2962962962962963, 'implementation committee s recommendation seventeenth session committee scheduled')","(0.28, 'centre report implementation committee s recommendation seventeenth session')","(0.35820895522388063, 'status road construction project on going efforts assess')","(0.29508196721311475, 'construction project on going efforts assess impact integrity')","(0.44897959183673475, 'status road construction project on going efforts')","(0.31746031746031744, 'threats faced site plan remedial action bureau requested centre')","(0.3298969072164949, 'recommendations committee bureau also invited ecuadorean authorities consider submitting proposal')","(0.3921568627450981, 'construction project on going efforts assess impact')","(0.2803030303030303, 'noting ecuadorean authorities yet provided information requested committee bureau requested centre contact obtain information status')","(0.2796610169491526, 'site plan remedial action bureau requested centre report implementation committee s recommendation seventeenth session')","(0.3125, 'mission comprising regional experts assess severity threats faced site plan')","(0.33333333333333337, 'invited ecuadorean authorities consider submitting proposal extend world heritage')","(0.31868131868131866, 'provided information requested committee bureau requested centre contact obtain information')","(0.2702702702702703, 'site accordance recommendations committee bureau also invited ecuadorean authorities consider submitting proposal extend world heritage site include')","(0.2846153846153846, 'extend world heritage site include new areas added park inviting mission comprising regional experts assess severity')","(0.30400000000000005, 'noting ecuadorean authorities yet provided information requested committee bureau requested centre contact obtain information')","(0.3902439024390244, 'status road construction project on going')","(0.2654867256637168, 'site accordance recommendations committee bureau also invited ecuadorean authorities consider submitting proposal')","(0.3116883116883117, 'construction project on going efforts assess impact integrity site accordance')"
"Jun 21, 1993 Ngorongoro Conservation Area Tanzania","(0.308641975308642, 'contradiction ngorongoro conservation area law representative iucn noted although')","(0.2727272727272727, 'encouraged people clear vegetation extensive areas including many slopes unsuitable agriculture resulting nearly uninterrupted belt cultivation')","(0.3783783783783784, 'conservation area list world heritage')","(0.32407407407407407, 'contradiction ngorongoro conservation area law representative iucn noted although allowing small areas maize')","(0.375, 'contradiction ngorongoro conservation area law representative iucn noted')","(0.25806451612903225, 'again ngorongoro conservation area list world heritage danger requested centre communicate concerns minister tourism natural')","(0.34375, 'heritage danger requested centre')","(0.3472222222222222, 'contradiction ngorongoro conservation area law representative iucn noted')","(0.31818181818181823, 'inside world heritage site contradiction ngorongoro conservation area law representative')","(0.34375, 'areas maize cultivation may help')","(0.32727272727272727, 'ngorongoro conservation area list world heritage danger')","(0.3035714285714286, 'concerned learn prime minister tanzania announced residents area allowed grow crops inside world heritage')","(0.27007299270072993, 'site staff announcement appears encouraged people clear vegetation extensive areas including many slopes unsuitable agriculture resulting')","(0.27472527472527475, 'danger requested centre communicate concerns minister tourism natural resources environment')","(0.36923076923076925, 'ngorongoro conservation area list world heritage danger requested')","(0.3076923076923077, 'encouraged people clear vegetation extensive areas including many')","(0.31343283582089554, 'ease conflicts local people site staff announcement appears')","(0.3055555555555556, 'contradiction ngorongoro conservation area law representative iucn noted')","(0.36363636363636365, 'ngorongoro conservation area list world heritage danger')","(0.37662337662337664, 'clear vegetation extensive areas including many slopes unsuitable agriculture')","(0.3222222222222222, 'contradiction ngorongoro conservation area law representative iucn noted although allowing')","(0.35185185185185186, 'conservation area list world heritage danger requested')","(0.30645161290322576, 'again ngorongoro conservation area list world heritage danger requested centre communicate concerns minister tourism natural')","(0.28695652173913044, 'area law representative iucn noted although allowing small areas maize cultivation may help ease')","(0.275, 'iucn noted although allowing small areas maize cultivation may help')","(0.3194444444444444, 'ngorongoro conservation area list world heritage danger requested centre')","(0.313953488372093, 'committee seventeenth session december include again ngorongoro conservation area list')","(0.26712328767123283, 'newly cultivated areas committee next session bureau recommended committee seventeenth session december include again ngorongoro conservation area')","(0.2615384615384615, 'deeply concerned learn prime minister tanzania announced residents area allowed grow crops inside world heritage site')","(0.31666666666666665, 'contradiction ngorongoro conservation area law representative iucn noted although allowing small areas maize cultivation')","(0.42307692307692313, 'ngorongoro conservation area law representative iucn')","(0.2989690721649485, 'concerned learn prime minister tanzania announced residents area allowed grow crops inside')","(0.3132530120481928, 'encouraged people clear vegetation extensive areas including many slopes unsuitable')"
"Jun 21, 1993 Old Rauma Finland","(0.2588235294117647, 'attention competent authorities finland desirability reducing pressure traffic within')","(0.2442748091603053, 'traffic historic centre potential source damage ancient buildings due vibration exhaust pollution bureau requested secretariat draw')","(0.36585365853658536, 'conservation efforts site linked training')","(0.2844036697247706, 'centre potential source damage ancient buildings due vibration exhaust pollution bureau requested secretariat')","(0.34375, 'icomos informed bureau conservation efforts site linked training')","(0.2692307692307693, 'damage ancient buildings due vibration exhaust pollution bureau requested secretariat draw attention competent authorities finland')","(0.29032258064516125, 'potential source damage ancient')","(0.33333333333333337, 'awaits solution traffic historic centre potential source damage')","(0.3116883116883117, 'problem still awaits solution traffic historic centre potential source damage')","(0.37209302325581395, 'icomos informed bureau conservation efforts')","(0.3220338983050848, 'bureau conservation efforts site linked training activities')","(0.2589285714285714, 'conservation efforts site linked training activities property owners one problem still awaits solution traffic')","(0.29166666666666663, 'due vibration exhaust pollution bureau requested secretariat draw attention competent authorities finland desirability reducing pressure traffic')","(0.26315789473684215, 'bureau requested secretariat draw attention competent authorities finland desirability reducing')","(0.3529411764705882, 'bureau conservation efforts site linked training activities property')","(0.2833333333333333, 'owners one problem still awaits solution traffic historic')","(0.29850746268656714, 'due vibration exhaust pollution bureau requested secretariat draw')","(0.29032258064516125, 'centre potential source damage ancient buildings due vibration')","(0.38888888888888884, 'linked training activities property owners one problem')","(0.2823529411764706, 'attention competent authorities finland desirability reducing pressure traffic within')","(0.27710843373493976, 'ancient buildings due vibration exhaust pollution bureau requested secretariat draw')","(0.3571428571428571, 'damage ancient buildings due vibration exhaust pollution')","(0.29230769230769227, 'damage ancient buildings due vibration exhaust pollution bureau requested secretariat draw attention competent authorities finland')","(0.29565217391304344, 'property owners one problem still awaits solution traffic historic centre potential source damage ancient')","(0.23750000000000004, 'linked training activities property owners one problem still awaits solution')","(0.2941176470588235, 'attention competent authorities finland desirability reducing pressure traffic within')","(0.275, 'centre potential source damage ancient buildings due vibration exhaust pollution')","(0.2847682119205298, 'due vibration exhaust pollution bureau requested secretariat draw attention competent authorities finland desirability reducing pressure traffic within')","(0.24615384615384617, 'icomos informed bureau conservation efforts site linked training activities property owners one problem still awaits solution')","(0.30708661417322836, 'due vibration exhaust pollution bureau requested secretariat draw attention competent authorities finland desirability reducing')","(0.41666666666666663, 'icomos informed bureau conservation efforts site')","(0.2743362831858407, 'secretariat draw attention competent authorities finland desirability reducing pressure traffic within designated')","(0.30000000000000004, 'source damage ancient buildings due vibration exhaust pollution bureau requested')"
"Jun 21, 1993 WrangellSt EliasKluaneGlacier Bay National Parks CanadaUnited States of America","(0.31506849315068497, 'extension transfrontier site include glacier bay national park usa')","(0.24242424242424243, 'canada provincial government british columbia decided propose world heritage centre establish new provincial park alsek tatshenshint')","(0.32499999999999996, 'ty observer canada provincial government')","(0.2912621359223301, 'establish new provincial park alsek tatshenshint region nominate park part transfrontier world heritage')","(0.33870967741935487, 'extension transfrontier site include glacier bay national park')","(0.282258064516129, 'region nominate park part transfrontier world heritage property bureau commended canadian authorities taken initiative urged')","(0.33333333333333337, 'park usa last session')","(0.28125, 'usa last session urged american canadian authorities incorporate')","(0.28915662650602414, 'canada provincial government british columbia decided propose world heritage centre')","(0.3157894736842105, 'nominate park part transfrontier world')","(0.265625, 'committee approving extension transfrontier site include glacier')","(0.2767857142857143, 'columbia decided propose world heritage centre establish new provincial park alsek tatshenshint region nominate')","(0.2790697674418605, 'glacier bay national park usa last session urged american canadian authorities incorporate additional areas world heritage')","(0.2666666666666667, 'bureau commended canadian authorities taken initiative urged proceed according operational')","(0.3125, 'usa last session urged american canadian authorities incorporate')","(0.3055555555555556, 'heritage property bureau commended canadian authorities taken initiative')","(0.28, 'transfrontier world heritage property bureau commended canadian authorities')","(0.3076923076923077, 'government british columbia decided propose world heritage centre')","(0.359375, 'committee approving extension transfrontier site include glacier')","(0.303030303030303, 'national park usa last session urged american canadian authorities')","(0.30000000000000004, 'bureau commended canadian authorities taken initiative urged proceed according operational')","(0.3157894736842105, 'extension transfrontier site include glacier bay national')","(0.24812030075187974, 'part transfrontier world heritage property bureau commended canadian authorities taken initiative urged proceed according operational')","(0.26086956521739135, 'usa last session urged american canadian authorities incorporate additional areas world heritage property n')","(0.26249999999999996, 'additional areas world heritage property n regard bureau pleased informed')","(0.35526315789473684, 'canada provincial government british columbia decided propose world heritage')","(0.30487804878048785, 'pleased informed ty observer canada provincial government british columbia decided')","(0.2666666666666667, 'property n regard bureau pleased informed ty observer canada provincial government british columbia decided propose world heritage')","(0.2615384615384615, 'property n regard bureau pleased informed ty observer canada provincial government british columbia decided propose world')","(0.28099173553719003, 'part transfrontier world heritage property bureau commended canadian authorities taken initiative urged proceed according')","(0.2978723404255319, 'park part transfrontier world heritage property')","(0.31958762886597936, 'approving extension transfrontier site include glacier bay national park usa last session')","(0.3205128205128205, 'propose world heritage centre establish new provincial park alsek tatshenshint')"
"Jun 21, 1993 Samos Greece","(0.2857142857142857, 'stressed that archaeological site importance additional detailed information project')","(0.28888888888888886, 'greek observer stressed point raised last committee session santa fe regarding verification information received secretariat presenting')","(0.368421052631579, 'construction still project stage final')","(0.32608695652173914, 'pointed road construction still project stage final decision yet taken n rapporteur stressed')","(0.3666666666666667, 'pointed road construction still project stage final decision')","(0.24444444444444446, 'stressed that archaeological site importance additional detailed information project provided merely simple assurances project endanger')","(0.2962962962962963, 'point raised last committee')","(0.34285714285714286, 'committee session santa fe regarding verification information received')","(0.31707317073170727, 'raised last committee session santa fe regarding verification information received')","(0.33333333333333337, 'pointed road construction still project')","(0.31746031746031744, 'informed road construction project immediate vicinity acropolis')","(0.288135593220339, 'site importance additional detailed information project provided merely simple assurances project endanger site bureau')","(0.2720588235294118, 'detailed information project provided merely simple assurances project endanger site bureau endorsed suggestion requested world heritage')","(0.2804878048780488, 'bureau informed road construction project immediate vicinity acropolis samos front')","(0.3142857142857143, 'bureau informed road construction project immediate vicinity acropolis')","(0.30000000000000004, 'yet taken n rapporteur stressed that archaeological site')","(0.32835820895522383, 'construction still project stage final decision yet taken')","(0.3157894736842105, 'construction still project stage final decision yet taken')","(0.3529411764705882, 'pointed road construction still project stage final')","(0.3125, 'culture greek authorities reported project directly supervision ministry culture')","(0.3125, 'supervision ministry culture view project endanger site thetunnel greek observer')","(0.42622950819672134, 'construction project immediate vicinity acropolis samos front')","(0.26190476190476186, 'bureau informed road construction project immediate vicinity acropolis samos front tunnel eupalinos submitted ministry culture')","(0.30081300813008127, 'construction project immediate vicinity acropolis samos front tunnel eupalinos submitted ministry culture greek authorities')","(0.38749999999999996, 'pointed road construction still project stage final decision yet taken')","(0.31506849315068497, 'samos front tunnel eupalinos submitted ministry culture greek authorities')","(0.29761904761904767, 'detailed information project provided merely simple assurances project endanger site')","(0.3037037037037037, 'project endanger site thetunnel greek observer pointed road construction still project stage final decision yet taken n')","(0.30281690140845074, 'archaeological site importance additional detailed information project provided merely simple assurances project endanger site bureau endorsed')","(0.30578512396694213, 'detailed information project provided merely simple assurances project endanger site bureau endorsed suggestion requested')","(0.3921568627450981, 'bureau informed road construction project immediate')","(0.25773195876288657, 'still project stage final decision yet taken n rapporteur stressed that archaeological')","(0.3373493975903614, 'road construction project immediate vicinity acropolis samos front tunnel eupalinos')"
"Jun 21, 1993 TalamancaLa Amistad National Park Costa RicaPanama","(0.3013698630136986, 'conditions people resident indian reserves within talamanca la amistad')","(0.27210884353741494, 'rica unlikely implemented immediate future bureau informed costa rican authorities agreement boundary modifications recommended committee fifteenth')","(0.3571428571428571, 'conditions people resident indian reserves')","(0.3306451612903226, 'authorities agreement boundary modifications recommended committee fifteenth session bureau noted ministry natural resources')","(0.3870967741935484, 'conditions people resident indian reserves within talamanca la')","(0.3308823529411765, 'immediate future bureau informed costa rican authorities agreement boundary modifications recommended committee fifteenth session bureau')","(0.4242424242424242, 'costa rican authorities agreement')","(0.3466666666666667, 'authorities discussions taken consideration need accommodate socio economic')","(0.32183908045977017, 'costa rican authorities discussions taken consideration need accommodate socio economic')","(0.31707317073170727, 'rican authorities important matter report')","(0.29824561403508776, 'improve living conditions people resident indian reserves')","(0.28688524590163933, 'proposed modifications boundary suggested committee bureau noted interest costa rican authorities receive technical advice')","(0.30612244897959184, 'authorities discussions taken consideration need accommodate socio economic aspirations indigenous people biosphere reserve whilst protecting world')","(0.31958762886597936, 'informed costa rican authorities agreement boundary modifications recommended committee fifteenth')","(0.3417721518987342, 'agreement boundary modifications recommended committee fifteenth session bureau')","(0.3116883116883117, 'boundary modifications proposed committee costa rican authorities discussions')","(0.2857142857142857, 'boundary modifications proposed committee costa rican authorities discussions')","(0.31481481481481477, 'note fact proposal construct road talamanca la amistad')","(0.3508771929824561, 'improve living conditions people resident indian reserves')","(0.29729729729729726, 'interest costa rican authorities receive technical advice measures improve')","(0.33766233766233766, 'improve living conditions people resident indian reserves within talamanca la')","(0.3389830508474576, 'conditions people resident indian reserves within talamanca')","(0.29032258064516125, 'socio economic aspirations indigenous people biosphere reserve whilst protecting world heritage values site bureau requested')","(0.2615384615384615, 'authorities discussions taken consideration need accommodate socio economic aspirations indigenous people biosphere reserve whilst')","(0.275, 'people biosphere reserve whilst protecting world heritage values site bureau')","(0.36250000000000004, 'aspirations indigenous people biosphere reserve whilst protecting world heritage')","(0.2978723404255319, 'agreement boundary modifications recommended committee fifteenth session bureau noted ministry')","(0.2857142857142857, 'proposed committee costa rican authorities discussions taken consideration need accommodate socio economic aspirations indigenous people biosphere reserve')","(0.26530612244897955, 'rica unlikely implemented immediate future bureau informed costa rican authorities agreement boundary modifications recommended committee fifteenth')","(0.3015873015873016, 'consideration need accommodate socio economic aspirations indigenous people biosphere reserve whilst protecting world heritage')","(0.359375, 'agreement boundary modifications recommended committee fifteenth')","(0.2571428571428571, 'proposed modifications boundary suggested committee bureau noted interest costa rican authorities receive')","(0.313953488372093, 'people resident within site favour proposed modifications boundary suggested committee')"
"Jun 22, 1998 Ancient City of Damascus Syrian Arab Republic","(0.25287356321839083, 'requested syrian authorities continue informing secretariat progress consolidation work')","(0.24031007751937983, 'taken note report secretariat bureau thanked syrian authorities efforts addressing issue tekiya suleymaniah also requested syrian')","(0.32558139534883723, 'consolidation work finally requested centre')","(0.28037383177570097, 'taken note report secretariat bureau thanked syrian authorities efforts addressing issue tekiya suleymaniah')","(0.2948717948717948, 'authorities continue informing secretariat progress consolidation work finally')","(0.23913043478260865, 'suleymaniah also requested syrian authorities continue informing secretariat progress consolidation work finally requested centre continue')","(0.27586206896551724, 'work finally requested centre')","(0.29729729729729726, 'informing secretariat progress consolidation work finally requested centre')","(0.28421052631578947, 'authorities continue informing secretariat progress consolidation work finally requested centre')","(0.326530612244898, 'syrian authorities continue informing secretariat')","(0.3142857142857143, 'authorities continue informing secretariat progress consolidation work')","(0.2661290322580645, 'syrian authorities continue informing secretariat progress consolidation work finally requested centre continue co operation')","(0.24647887323943662, 'bureau thanked syrian authorities efforts addressing issue tekiya suleymaniah also requested syrian authorities continue informing secretariat')","(0.24390243902439024, 'taken note report secretariat bureau thanked syrian authorities efforts addressing')","(0.3125, 'progress consolidation work finally requested centre continue co')","(0.28378378378378377, 'informing secretariat progress consolidation work finally requested centre')","(0.25373134328358204, 'progress consolidation work finally requested centre continue co')","(0.2567567567567568, 'informing secretariat progress consolidation work finally requested centre')","(0.3035714285714286, 'finally requested centre continue co operation requested')","(0.2987012987012987, 'report secretariat bureau thanked syrian authorities efforts addressing issue')","(0.27368421052631575, 'requested syrian authorities continue informing secretariat progress consolidation work finally')","(0.3055555555555556, 'syrian authorities continue informing secretariat progress consolidation')","(0.29104477611940294, 'syrian authorities continue informing secretariat progress consolidation work finally requested centre continue co operation requested')","(0.26356589147286824, 'suleymaniah also requested syrian authorities continue informing secretariat progress consolidation work finally requested centre')","(0.29761904761904767, 'progress consolidation work finally requested centre continue co operation requested')","(0.30681818181818177, 'authorities continue informing secretariat progress consolidation work finally requested')","(0.25, 'progress consolidation work finally requested centre continue co operation requested')","(0.2727272727272727, 'efforts addressing issue tekiya suleymaniah also requested syrian authorities continue informing secretariat progress consolidation work finally requested')","(0.24305555555555558, 'efforts addressing issue tekiya suleymaniah also requested syrian authorities continue informing secretariat progress consolidation work finally')","(0.282258064516129, 'syrian authorities continue informing secretariat progress consolidation work finally requested centre continue co operation')","(0.33333333333333337, 'requested centre continue co operation requested')","(0.22522522522522526, 'syrian authorities continue informing secretariat progress consolidation work finally requested centre continue')","(0.27380952380952384, 'progress consolidation work finally requested centre continue co operation requested')"
"Jun 21, 1993 Plitvice Lakes National Park Croatia","(0.3589743589743589, 'discuss organization second international mission site bureau requested centre')","(0.30827067669172936, 'park area trying bring together authorities croatian government krajina region discuss organization second international mission site')","(0.37254901960784315, 'successor resolutions stabilize political situation')","(0.29807692307692313, 'co operate implement vance plan successor resolutions stabilize political situation region bureau learnt')","(0.323943661971831, 'discuss organization second international mission site bureau requested')","(0.2920353982300885, 'lakes national park list world heritage danger called upon government croatia unprofor authorities krajina region')","(0.375, 'park list world heritage')","(0.32727272727272727, 'plitvice lakes national park list world heritage danger')","(0.3085106382978723, 'resolutions stabilize political situation region bureau learnt recommended committee sixteenth')","(0.326530612244898, 'discuss organization second international mission')","(0.30645161290322576, 'croatian government krajina region discuss organization second')","(0.31404958677685946, 'onset armed conflict region still remained intact however recognizing potential resurgence hostilities continued threaten')","(0.2715231788079471, 'resolutions stabilize political situation region bureau learnt recommended committee sixteenth session unprofor undertakes regular surveillance patrols')","(0.27586206896551724, 'discuss organization second international mission site bureau requested centre continue')","(0.3026315789473685, 'croatian government krajina region discuss organization second international')","(0.3055555555555556, 'implement vance plan successor resolutions stabilize political situation')","(0.31343283582089554, 'list world heritage danger called upon government croatia')","(0.29230769230769227, 'government croatia unprofor authorities krajina region co operate')","(0.34426229508196726, 'discuss organization second international mission site bureau')","(0.33333333333333337, 'second international mission site bureau requested centre continue dialogue')","(0.34523809523809523, 'second international mission site bureau requested centre continue dialogue unprofor')","(0.32835820895522383, 'government krajina region discuss organization second international')","(0.29032258064516125, 'authorities krajina region co operate implement vance plan successor resolutions stabilize political situation region bureau')","(0.2857142857142857, 'requested centre continue dialogue unprofor explore possibilities organizing international mission report outcome seventeenth session')","(0.2906976744186046, 'implement vance plan successor resolutions stabilize political situation region bureau')","(0.32307692307692304, 'session included plitvice lakes national park list world heritage')","(0.3298969072164949, 'together authorities croatian government krajina region discuss organization second international')","(0.3087248322147651, 'intact however recognizing potential resurgence hostilities continued threaten integrity site committee last session included plitvice lakes national')","(0.28057553956834536, 'undertakes regular surveillance patrols park area trying bring together authorities croatian government krajina region discuss organization')","(0.3089430894308943, 'trying bring together authorities croatian government krajina region discuss organization second international mission site')","(0.34545454545454546, 'croatian government krajina region discuss organization')","(0.28828828828828834, 'resolutions stabilize political situation region bureau learnt recommended committee sixteenth session unprofor')","(0.3146067415730337, 'political situation region bureau learnt recommended committee sixteenth session unprofor')"
"Jun 22, 1998 Anjar Lebanon","(0.240506329113924, 'up lebanese authorities recommendations report mainly removal military presence')","(0.25735294117647056, 'taken note report secretariat bureau requested secretariat follow up lebanese authorities recommendations report mainly removal military')","(0.34782608695652173, 'recommendations report mainly removal military')","(0.2857142857142857, 'taken note report secretariat bureau requested secretariat follow up lebanese authorities recommendations report')","(0.2894736842105263, 'authorities recommendations report mainly removal military presence vicinity')","(0.22058823529411764, 'secretariat bureau requested secretariat follow up lebanese authorities recommendations report mainly removal military presence vicinity')","(0.3076923076923077, 'up lebanese authorities recommendations')","(0.3157894736842105, 'authorities recommendations report mainly removal military presence vicinity')","(0.26136363636363635, 'up lebanese authorities recommendations report mainly removal military presence vicinity')","(0.31999999999999995, 'lebanese authorities recommendations report mainly')","(0.29850746268656714, 'authorities recommendations report mainly removal military presence')","(0.2100840336134454, 'taken note report secretariat bureau requested secretariat follow up lebanese authorities recommendations report mainly')","(0.2279411764705882, 'taken note report secretariat bureau requested secretariat follow up lebanese authorities recommendations report mainly removal military')","(0.23863636363636365, 'up lebanese authorities recommendations report mainly removal military presence vicinity')","(0.32894736842105265, 'authorities recommendations report mainly removal military presence vicinity')","(0.27142857142857146, 'up lebanese authorities recommendations report mainly removal military')","(0.23684210526315785, 'authorities recommendations report mainly removal military presence vicinity')","(0.2727272727272727, 'report secretariat bureau requested secretariat follow up lebanese')","(0.31343283582089554, 'authorities recommendations report mainly removal military presence')","(0.2692307692307693, 'report secretariat bureau requested secretariat follow up lebanese authorities')","(0.2727272727272727, 'taken note report secretariat bureau requested secretariat follow up lebanese')","(0.3125, 'recommendations report mainly removal military presence vicinity')","(0.22058823529411764, 'secretariat bureau requested secretariat follow up lebanese authorities recommendations report mainly removal military presence vicinity')","(0.25984251968503935, 'secretariat bureau requested secretariat follow up lebanese authorities recommendations report mainly removal military presence')","(0.24468085106382975, 'report secretariat bureau requested secretariat follow up lebanese authorities recommendations')","(0.2784810126582279, 'up lebanese authorities recommendations report mainly removal military presence')","(0.23863636363636365, 'up lebanese authorities recommendations report mainly removal military presence vicinity')","(0.22758620689655173, 'taken note report secretariat bureau requested secretariat follow up lebanese authorities recommendations report mainly removal military presence')","(0.21323529411764708, 'taken note report secretariat bureau requested secretariat follow up lebanese authorities recommendations report mainly removal military')","(0.26771653543307083, 'secretariat bureau requested secretariat follow up lebanese authorities recommendations report mainly removal military presence')","(0.3275862068965517, 'authorities recommendations report mainly removal military')","(0.23853211009174313, 'secretariat bureau requested secretariat follow up lebanese authorities recommendations report mainly removal')","(0.24468085106382975, 'report secretariat bureau requested secretariat follow up lebanese authorities recommendations')"
"Jun 21, 1993 Examination of International Assistance requests  Technical cooperation","(0.31506849315068497, 'n nbsp n school training wildlife specialists cameroon bureau')","(0.27419354838709675, 'conservation property n nbsp n vallee de mai seychelles bureau deferred taking decision request forthcoming session')","(0.36111111111111116, 'construction small ha world heritage')","(0.327433628318584, 'order assess state conservation property emphasizing potential increasing size assessing need visitor information')","(0.3972602739726028, 'contribution installation air conditioning system entrance world heritage')","(0.3025210084033614, 'construction plan visitor information centre particularly location centre vis a vis boundaries site measures mitigating')","(0.33333333333333337, 'manager dja reserve n')","(0.33999999999999997, 'fund n nbsp n comoe national park c')","(0.3448275862068966, 'centre projects implemented site national funds provide assurance committee maintenance')","(0.40909090909090906, 'impacts installation conservation property n')","(0.38983050847457623, 'brought management world heritage site organizational links')","(0.3125, 'bureau urged iucn make site visit vallee de mai order assess state conservation property')","(0.3023255813953488, 'justification estimated expenses items financed contribution world heritage fund n nbsp n comoe national park c')","(0.29729729729729726, 'financed contribution world heritage fund n nbsp n comoe national')","(0.4027777777777778, 'assess state conservation property emphasizing potential increasing size')","(0.2833333333333333, 'n bureau also requested centre contact director ite')","(0.35820895522388063, 'conservation property n nbsp n vallee de mai')","(0.3125, 'conservation property n nbsp n vallee de mai')","(0.42000000000000004, 'installation conservation property n nbsp n vallee')","(0.34426229508196726, 'comoe national park c ocirc te d ivoire bureau')","(0.38095238095238093, 'contribution installation air conditioning system entrance world heritage property n')","(0.3877551020408163, 'conservation property n nbsp n vallee de')","(0.28985507246376807, 'providing detailed information centre projects implemented site national funds provide assurance committee maintenance vehicles supervised')","(0.2892561983471075, 'inscription property world heritage list n provide supplementary information construction plan visitor information centre')","(0.2978723404255319, 'conservation property emphasizing potential increasing size assessing need visitor information')","(0.40625, 'directly linked protection world heritage site n nbsp n')","(0.35106382978723405, 'conservation property emphasizing potential increasing size assessing need visitor information')","(0.2962962962962963, 'financed contribution world heritage fund n nbsp n comoe national park c ocirc te d ivoire bureau')","(0.3076923076923077, 'commitment vehicle used activities directly linked protection world heritage site n nbsp n hal saflieni malta')","(0.3465346534653465, 'installation conservation property n nbsp n vallee de mai seychelles bureau deferred taking decision')","(0.5, 'management comoe ite n bureau also')","(0.28865979381443296, 'impacts construction small ha world heritage site n bureau noted iucn attend')","(0.3421052631578947, 'visitor information centre particularly location centre vis a vis boundaries')"
