,Convention on Wetlands of International Importance especially as Waterfowl Habitat,Nagoya Protocol on Access to Genetic Resources and their Fair and Equitable Sharing of Benefits Arising from their Utilization to the Convention on Biological Diversity,Convention on Biological Diversity,"Agreement on the Conservation of Small Cetaceans of the Baltic, North East Atlantic, Irish and North Seas",Convention on the Conservation of Migratory Species of Wild Animals,Bamako Convention on the Ban of the Import into Africa and the Control of Transboundary Movement and Management of Hazardous Wastes within Africa,Paris Agreement,United Nations Framework Convention on Climate Change,Kyoto Protocol to the United Nations Framework Convention on Climate Change,Minamata Convention on Mercury,Stockholm Convention on Persistent Organic Pollutants,Rotterdam Convention on the Prior Informed Consent Procedure for Certain Hazardous Chemicals and Pesticides in International Trade,"United Nations Convention to Combat Desertification in those Countries Experiencing Serious Drought and/or Desertification, particulary in Africa",Basel Convention on the Control of Transboundary Movements of Hazardous Wastes and their Disposal,Agreement on the Conservation of African-Eurasian Migratory Waterbirds,Cartagena Protocol on Biosafety to the Convention on Biological Diversity,Framework Convention on the Protection and Sustainable Development of the Carpathians,Montreal Protocol on Substances that Deplete the Ozone Layer,Vienna Convention for the Protection of the Ozone Layer,International Treaty on Plant Genetic Resources for Food and Agriculture,Convention on International Trade in Endangered Species of Wild Fauna and Flora,Convention for the Protection of the Mediterranean Sea against Pollution,"Protocol concerning cooperation in preventing pollution from ships and, in cases of emergency combating pollution of the Mediterranean Sea",Protocol for the protection of the Mediterranean Sea against pollution resulting from exploration and exploitation of the continental shelf and the seabed and its subsoil,Protocol Concerning Specially Protected Areas and Biological Diversity in the Mediterranean,Convention concerning the Protection of the World Cultural and Natural Heritage,Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol concerning Pollution from Land-Based sources and activities to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol Concerning Specially Protected Areas and Wildlife to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Convention for Co-operation in the Protection and Development of the Marine and Coastal Environment of the West and Central African Region,Agreement on the Conservation of European Bats,Protocol on the Prevention of Pollution of the Mediterranean Sea by Transboundary Movements of Hazardous Wastes and their Disposal,Protocol for the Protection of the Mediterranean Sea against Pollution from Land-Based Sources
"Oct 23, 2009 Determination of the amount of the contributions to the World Heritage Fund","(0.2666666666666667, 'decides set percentage calculation amount contributions paid world heritage')","(0, '')","(0.3157894736842105, 'contributions paid world heritage fund')","(0.2692307692307693, 'general assembly decides set percentage calculation amount contributions paid world heritage fund states')","(0.3088235294117647, 'percentage calculation amount contributions paid world heritage fund')","(0.23770491803278693, 'general assembly decides set percentage calculation amount contributions paid world heritage fund states parties financial')","(0.29166666666666663, 'paid world heritage fund')","(0.30000000000000004, 'amount contributions paid world heritage fund states parties')","(0.2650602409638554, 'percentage calculation amount contributions paid world heritage fund states parties')","(0.32558139534883723, 'calculation amount contributions paid world')","(0.2692307692307693, 'amount contributions paid world heritage fund states')","(0.1875, 'general assembly decides set percentage calculation amount contributions paid world heritage fund states parties')","(0, '')","(0.2650602409638554, 'percentage calculation amount contributions paid world heritage fund states parties')","(0.2941176470588235, 'percentage calculation amount contributions paid world heritage fund')","(0.2941176470588235, 'percentage calculation amount contributions paid world heritage fund')","(0.29850746268656714, 'amount contributions paid world heritage fund states parties')","(0.25, 'percentage calculation amount contributions paid world heritage fund')","(0.34615384615384615, 'amount contributions paid world heritage fund states')","(0.2666666666666667, 'decides set percentage calculation amount contributions paid world heritage')","(0.28915662650602414, 'percentage calculation amount contributions paid world heritage fund states parties')","(0.339622641509434, 'contributions paid world heritage fund states parties')","(0.2213114754098361, 'general assembly decides set percentage calculation amount contributions paid world heritage fund states parties financial')","(0.24347826086956526, 'general assembly decides set percentage calculation amount contributions paid world heritage fund states parties')","(0.1807228915662651, 'percentage calculation amount contributions paid world heritage fund states parties')","(0.3733333333333333, 'decides set percentage calculation amount contributions paid world heritage')","(0.24096385542168675, 'percentage calculation amount contributions paid world heritage fund states parties')","(0, '')","(0, '')","(0.2053571428571429, 'general assembly decides set percentage calculation amount contributions paid world heritage fund states parties')","(0.3090909090909091, 'decides set percentage calculation amount contributions')","(0.24742268041237114, 'set percentage calculation amount contributions paid world heritage fund states parties financial')","(0.3132530120481928, 'percentage calculation amount contributions paid world heritage fund states parties')"
"Oct 23, 2009 Election of the Chairperson, ViceChairpersons and Rapporteur of the General Assembly","(0.26027397260273977, 'elects ms dagnija balti latvia rapporteur general assembly elects')","(0.20967741935483875, 'general assembly elects mr dawson munjeri zimbabwe chairperson general assembly elects ms dagnija balti latvia rapporteur')","(0.24444444444444446, 'munjeri zimbabwe chairperson general assembly')","(0.2524271844660194, 'zimbabwe chairperson general assembly elects ms dagnija balti latvia rapporteur general assembly elects')","(0.24590163934426235, 'zimbabwe chairperson general assembly elects ms dagnija balti')","(0.2213114754098361, 'zimbabwe chairperson general assembly elects ms dagnija balti latvia rapporteur general assembly elects malaysia argentina')","(0.2692307692307693, 'general assembly elects mr')","(0.25806451612903225, 'general assembly elects mr dawson munjeri zimbabwe chairperson')","(0.23611111111111116, 'elects mr dawson munjeri zimbabwe chairperson general assembly elects ms')","(0.2727272727272727, 'malaysia argentina vice chairpersons general')","(0.21666666666666667, 'latvia rapporteur general assembly elects malaysia argentina')","(0.2053571428571429, 'general assembly elects mr dawson munjeri zimbabwe chairperson general assembly elects ms dagnija balti')","(0.2093023255813954, 'general assembly elects mr dawson munjeri zimbabwe chairperson general assembly elects ms dagnija balti latvia rapporteur')","(0.240506329113924, 'zimbabwe chairperson general assembly elects ms dagnija balti latvia rapporteur')","(0.19354838709677424, 'dawson munjeri zimbabwe chairperson general assembly elects ms')","(0.19354838709677424, 'general assembly elects mr dawson munjeri zimbabwe chairperson')","(0.20895522388059706, 'zimbabwe chairperson general assembly elects ms dagnija balti')","(0.2586206896551724, 'general assembly elects ms dagnija balti latvia rapporteur')","(0.2545454545454545, 'mr dawson munjeri zimbabwe chairperson general assembly')","(0.2567567567567568, 'dagnija balti latvia rapporteur general assembly elects malaysia argentina')","(0.26315789473684215, 'dawson munjeri zimbabwe chairperson general assembly elects ms dagnija balti')","(0.23636363636363633, 'munjeri zimbabwe chairperson general assembly elects ms')","(0.19827586206896552, 'mr dawson munjeri zimbabwe chairperson general assembly elects ms dagnija balti latvia rapporteur general assembly')","(0.21739130434782605, 'zimbabwe chairperson general assembly elects ms dagnija balti latvia rapporteur general assembly elects malaysia')","(0.2325581395348837, 'latvia rapporteur general assembly elects malaysia argentina vice chairpersons general')","(0.2028985507246377, 'elects mr dawson munjeri zimbabwe chairperson general assembly elects')","(0.2674418604651163, 'latvia rapporteur general assembly elects malaysia argentina vice chairpersons general')","(0.19999999999999996, 'general assembly elects mr dawson munjeri zimbabwe chairperson general assembly elects ms dagnija balti latvia rapporteur general')","(0.20769230769230773, 'general assembly elects mr dawson munjeri zimbabwe chairperson general assembly elects ms dagnija balti latvia rapporteur')","(0.2410714285714286, 'zimbabwe chairperson general assembly elects ms dagnija balti latvia rapporteur general assembly elects malaysia')","(0.30952380952380953, 'assembly elects mr dawson munjeri zimbabwe')","(0.25773195876288657, 'mr dawson munjeri zimbabwe chairperson general assembly elects ms dagnija balti latvia')","(0.240506329113924, 'dagnija balti latvia rapporteur general assembly elects malaysia argentina vice')"
"Oct 23, 2009 Contributions of States Parties","(0.273972602739726, 'status implementation also takes note document whc ga inf')","(0.25, 'heritage fund requests world heritage committee submit possible options equitable additional voluntary contributions world heritage fund')","(0.3571428571428571, 'contributions world heritage fund requests')","(0.2989690721649485, 'concerning contributions states parties status implementation also takes note document whc ga inf')","(0.3472222222222222, 'concerning contributions states parties status implementation also takes')","(0.25757575757575757, 'submit possible options equitable additional voluntary contributions world heritage fund general assembly session requested decision')","(0.3529411764705882, 'parties status implementation also')","(0.3571428571428571, 'takes note decisions committee concerning contributions states parties')","(0.31034482758620685, 'general assembly takes note decisions committee concerning contributions states parties')","(0.326530612244898, 'additional voluntary contributions world heritage')","(0.303030303030303, 'decisions committee concerning contributions states parties status')","(0.30833333333333335, 'general assembly takes note decisions committee concerning contributions states parties status implementation also takes')","(0.2558139534883721, 'states parties status implementation also takes note document whc ga inf status compulsory voluntary contributions world')","(0.2934782608695652, 'takes note decisions committee concerning contributions states parties status implementation')","(0.3055555555555556, 'concerning contributions states parties status implementation also takes')","(0.273972602739726, 'heritage committee submit possible options equitable additional voluntary')","(0.28358208955223885, 'status implementation also takes note document whc ga')","(0.3055555555555556, 'concerning contributions states parties status implementation also takes')","(0.35, 'voluntary contributions world heritage fund general assembly')","(0.2987012987012987, 'contributions world heritage fund general assembly session requested decision')","(0.31818181818181823, 'compulsory voluntary contributions world heritage fund requests world heritage committee')","(0.3620689655172413, 'contributions world heritage fund general assembly session')","(0.2627118644067796, 'note decisions committee concerning contributions states parties status implementation also takes note document whc ga')","(0.2764227642276422, 'submit possible options equitable additional voluntary contributions world heritage fund general assembly session requested')","(0.28260869565217395, 'decisions committee concerning contributions states parties status implementation also takes')","(0.39743589743589747, 'compulsory voluntary contributions world heritage fund requests world heritage')","(0.2906976744186046, 'concerning contributions states parties status implementation also takes note document')","(0.26751592356687903, 'compulsory voluntary contributions world heritage fund requests world heritage committee submit possible options equitable additional voluntary contributions')","(0.24615384615384617, 'decisions committee concerning contributions states parties status implementation also takes note document whc ga inf status')","(0.2946428571428571, 'contributions world heritage fund general assembly session requested decision com requests world heritage centre')","(0.3392857142857143, 'committee concerning contributions states parties status')","(0.27835051546391754, 'parties status implementation also takes note document whc ga inf status compulsory')","(0.308641975308642, 'impact currency fluctuation world heritage fund report possible remedial measures')"
"Oct 23, 2002 Additional sections to be incorporated in the guidelines for the preparation of the information required un","(0.2465753424657534, 'unfccc int cdm index html fccc cp add page')","(0.2661290322580645, 'add page i e fccc cp add page ii iii iv v c ii iii iv')","(0.2727272727272727, 'march russian original english ii')","(0.25609756097560976, 'page fccc cp add page fccc cp add page ii iii fccc cp')","(0.2222222222222222, 'russian original english ii ge fccc cp add')","(0.2592592592592593, 'cdm ebmeetings pdf fccc cp add page ii ii ii fccc cp add page ii')","(0.2666666666666667, 'add page i ii')","(0.28, 'i e i i fccc cp add page')","(0.27692307692307694, 'http unfccc int cdm fccc cp add page ch cp')","(0.2592592592592593, 'general fccc cp add march')","(0.24, 'fccc cp add march russian original english')","(0.25, 'distr general fccc cp add march russian original english ii ge fccc cp add')","(0.2558139534883721, 'add march russian original english ii ge fccc cp add page iii iv fccc cp add')","(0.2432432432432432, 'page fccc cp add page fccc cp add page ii')","(0.25, 'fccc cp add march russian original english ii')","(0.25, 'page fccc cp add page vi vii i')","(0.23880597014925375, 'fccc cp add march russian original english ii')","(0.25, 'cp cp fccc sbi fccc cp add page')","(0.275, 'viii viii i fccc cp add page')","(0.2786885245901639, 'int cdm fccc cp add page http unfccc int')","(0.2727272727272727, 'russian original english ii ge fccc cp add page iii')","(0.22448979591836737, 'vii fccc cp add page iii i')","(0.26724137931034486, 'http unfccc int cdm ebmeetings pdf fccc cp add page ii ii ii fccc cp')","(0.22608695652173916, 'cp add march russian original english ii ge fccc cp add page iii iv')","(0.23750000000000004, 'distr general fccc cp add march russian original english ii')","(0.25, 'fccc cp add march russian original english ii ge')","(0.24, 'russian original english ii ge fccc cp add page iii')","(0.24444444444444446, 'cdm ebmeetings pdf fccc cp add page ii ii ii fccc cp add page ii iii iii')","(0.2384615384615385, 'distr general fccc cp add march russian original english ii ge fccc cp add page iii')","(0.25742574257425743, 'fccc cp add page ii i http unfccc int cdm ebmeetings pdf fccc cp')","(0.2222222222222222, 'ge fccc cp add page iii')","(0.22680412371134018, 'http unfccc int cdm ebmeetings pdf fccc cp add page ii ii')","(0.25757575757575757, 'fccc cp add page v fccc cp add page fccc')"
"Oct 23, 2009 Elections to the World Heritage Committee","(0.273972602739726, 'elects united arab emirates state party property world heritage')","(0.2661290322580645, 'property world heritage list member world heritage committee elects russian federation electoral group might state party')","(0.3157894736842105, 'federation electoral group might state')","(0.2680412371134021, 'eleven states parties members world heritage committee cambodia estonia ethiopia france iraq mali')","(0.30000000000000004, 'state party composition next committee member world heritage')","(0.2666666666666667, 'composition next committee member world heritage committee elects following eleven states parties members world heritage')","(0.30000000000000004, 'parties members world heritage')","(0.3125, 'states parties members world heritage committee cambodia estonia')","(0.3116883116883117, 'state party composition next committee member world heritage committee elects')","(0.32352941176470584, 'might state party composition next')","(0.2264150943396226, 'elects russian federation electoral group might state')","(0.2678571428571429, 'state party property world heritage list member world heritage committee elects russian federation electoral')","(0.24031007751937983, 'member world heritage committee elects russian federation electoral group might state party composition next committee member')","(0.23076923076923073, 'heritage committee elects russian federation electoral group might state party')","(0.2833333333333333, 'general assembly elects united arab emirates state party')","(0.25, 'state party composition next committee member world heritage')","(0.28358208955223885, 'state party composition next committee member world heritage')","(0.3076923076923077, 'committee member world heritage committee elects following eleven')","(0.3137254901960784, 'might state party composition next committee member')","(0.2816901408450704, 'federation electoral group might state party composition next committee')","(0.2804878048780488, 'composition next committee member world heritage committee elects following eleven')","(0.3448275862068966, 'composition next committee member world heritage committee')","(0.2416666666666667, 'member world heritage committee elects following eleven states parties members world heritage committee cambodia estonia')","(0.25217391304347825, 'general assembly elects united arab emirates state party property world heritage list member world')","(0.30000000000000004, 'arab emirates state party property world heritage list member world')","(0.3125, 'elects united arab emirates state party property world heritage')","(0.2682926829268293, 'composition next committee member world heritage committee elects following eleven')","(0.24444444444444446, 'property world heritage list member world heritage committee elects russian federation electoral group might state party composition')","(0.25384615384615383, 'general assembly elects united arab emirates state party property world heritage list member world heritage committee')","(0.2596153846153846, 'eleven states parties members world heritage committee cambodia estonia ethiopia france iraq mali mexico')","(0.3137254901960784, 'committee elects russian federation electoral group')","(0.24742268041237114, 'general assembly elects united arab emirates state party property world heritage list')","(0.2875, 'committee member world heritage committee elects following eleven states parties')"
"Oct 23, 2002 Guidelines for the preparation of national communications from Parties not included in Annex I to the Conve","(0.31506849315068497, 'smith r s j tol international handbook vulnerability adaptation')","(0.2983870967741935, 'page a i i i ipcc technical guidelines assessing climate change impacts adaptation carter t r')","(0.36111111111111116, 'contribution working group iii third')","(0.29268292682926833, 'adaptation strategies feenstra j f i burton j b smith r s j')","(0.3098591549295775, 'compendium decision tools evaluate strategies adaptation climate change')","(0.2777777777777778, 'assessing climate change impacts adaptation carter t r m l parry h harasawa s nishioka')","(0.34615384615384615, 'group iii third assessment')","(0.43661971830985913, 'compendium decision tools evaluate strategies adaptation climate change')","(0.4025974025974026, 'j lee compendium decision tools evaluate strategies adaptation climate change')","(0.36585365853658536, 'mitigation contribution working group iii')","(0.31999999999999995, 'guill j lee compendium decision tools evaluate')","(0.2857142857142857, 'assessments benioff r s guill j lee compendium decision tools evaluate strategies adaptation climate')","(0.3023255813953488, 's country studies program climate change mitigation contribution working group iii third assessment report ipcc fccc')","(0.30000000000000004, 'climate change mitigation contribution working group iii third assessment report')","(0.33333333333333337, 'assessment adaptation strategies feenstra j f i burton')","(0.2833333333333333, 'page a i i i ipcc technical guidelines')","(0.29850746268656714, 'j lee compendium decision tools evaluate strategies adaptation')","(0.295774647887324, 'compendium decision tools evaluate strategies adaptation climate change')","(0.3392857142857143, 'climate change mitigation contribution working group iii')","(0.30666666666666664, 'tol international handbook vulnerability adaptation assessments benioff r s')","(0.3246753246753247, 's j tol international handbook vulnerability adaptation assessments benioff r')","(0.34693877551020413, 'adaptation strategies feenstra j f i burton')","(0.2844827586206896, 'contribution working group iii third assessment report ipcc fccc cp add page i i i')","(0.29565217391304344, 'smith r s j tol international handbook vulnerability adaptation assessments benioff r s guill')","(0.2875, 'add page i i i v i technologies policies measures')","(0.3125, 'adaptation carter t r m l parry h harasawa')","(0.2682926829268293, 'compendium decision tools evaluate strategies adaptation climate change www unfccc')","(0.28148148148148144, 's j tol international handbook vulnerability adaptation assessments benioff r s guill j lee compendium decision tools')","(0.27692307692307694, 'fccc cp add page i i i v i technologies policies measures mitigating climate change ipcc')","(0.306930693069307, 'contribution working group iii third assessment report ipcc fccc cp add page i i')","(0.33333333333333337, 'assessment adaptation strategies feenstra j f')","(0.2989690721649485, 'impacts adaptation carter t r m l parry h harasawa s nishioka')","(0.30487804878048785, 'compendium decision tools evaluate strategies adaptation climate change www unfccc')"
"Oct 23, 2002 Initial guidance to an entity entrusted with the operation of the financial mechanism of the Convention, fo","(0.26027397260273977, 'cp add page fccc cp add page fccc sbsta')","(0.24193548387096775, 'add page i tt clear fccc cp add page fccc cp add page i fccc sbsta')","(0.28125, 'march russian original english i')","(0.24390243902439024, 'page fccc sbi misc add fccc sbi inf fccc sbi inf fccc cp')","(0.2222222222222222, 'add march russian original english i ii ge')","(0.2592592592592593, 'cp i i i fccc cp add page cp fccc cp add page ii fccc')","(0.33333333333333337, 'add page i tt')","(0.28, 'cp add page cp fccc cp add page')","(0.2615384615384615, 'i fccc cp add page cp fccc cp add page')","(0.2592592592592593, 'general fccc cp add march')","(0.24, 'fccc cp add march russian original english')","(0.2321428571428571, 'distr general fccc cp add march russian original english i ii ge fccc cp')","(0.24806201550387597, 'add march russian original english i ii ge fccc cp add page fccc cp add page')","(0.2432432432432432, 'page fccc cp add page fccc cp add page d')","(0.25, 'fccc cp add march russian original english i')","(0.25, 'page fccc sbi fccc cp add page ii')","(0.23880597014925375, 'fccc cp add march russian original english i')","(0.3125, 'page i fccc sbsta fccc cp add page')","(0.25, 'i tt clear fccc cp add page')","(0.2786885245901639, 'clear fccc cp add page fccc cp add page')","(0.25757575757575757, 'i ii fccc cp add page i i fccc sbi')","(0.20408163265306123, 'general fccc cp add march russian original')","(0.25, 'russian original english i ii ge fccc cp add page fccc cp add page i')","(0.22608695652173916, 'distr general fccc cp add march russian original english i ii ge fccc cp')","(0.25, 'fccc cp add march russian original english i ii ge')","(0.25, 'clear fccc cp add page fccc cp add page')","(0.24, 'russian original english i ii ge fccc cp add page')","(0.23703703703703705, 'fccc sbi misc add fccc sbi inf fccc sbi inf fccc cp add page i tt clear')","(0.2384615384615385, 'distr general fccc cp add march russian original english i ii ge fccc cp add page')","(0.24752475247524752, 'distr general fccc cp add march russian original english i ii ge fccc cp')","(0.25, 'page i tt clear fccc cp')","(0.21649484536082475, 'russian original english i ii ge fccc cp add page fccc cp')","(0.25757575757575757, 'fccc cp add page ii fccc cp add page cp')"
"Oct 23, 2002 Terms of service for lead reviewers","(0.2465753424657534, 'unfccc int cdm index html fccc cp add page')","(0.2661290322580645, 'add page i e fccc cp add page ii iii iv v c ii iii iv')","(0.2727272727272727, 'march russian original english ii')","(0.25609756097560976, 'page fccc cp add page fccc cp add page ii iii fccc cp')","(0.2222222222222222, 'russian original english ii ge fccc cp add')","(0.2592592592592593, 'cdm ebmeetings pdf fccc cp add page ii ii ii fccc cp add page ii')","(0.2666666666666667, 'add page i ii')","(0.28, 'i e i i fccc cp add page')","(0.27692307692307694, 'http unfccc int cdm fccc cp add page ch cp')","(0.2592592592592593, 'general fccc cp add march')","(0.24, 'fccc cp add march russian original english')","(0.25, 'distr general fccc cp add march russian original english ii ge fccc cp add')","(0.2558139534883721, 'add march russian original english ii ge fccc cp add page iii iv fccc cp add')","(0.2432432432432432, 'page fccc cp add page fccc cp add page ii')","(0.25, 'fccc cp add march russian original english ii')","(0.25, 'page fccc cp add page vi vii i')","(0.23880597014925375, 'fccc cp add march russian original english ii')","(0.25, 'cp cp fccc sbi fccc cp add page')","(0.275, 'viii viii i fccc cp add page')","(0.2786885245901639, 'int cdm fccc cp add page http unfccc int')","(0.2727272727272727, 'russian original english ii ge fccc cp add page iii')","(0.22448979591836737, 'vii fccc cp add page iii i')","(0.26724137931034486, 'http unfccc int cdm ebmeetings pdf fccc cp add page ii ii ii fccc cp')","(0.22608695652173916, 'cp add march russian original english ii ge fccc cp add page iii iv')","(0.23750000000000004, 'distr general fccc cp add march russian original english ii')","(0.25, 'fccc cp add march russian original english ii ge')","(0.24, 'russian original english ii ge fccc cp add page iii')","(0.24444444444444446, 'cdm ebmeetings pdf fccc cp add page ii ii ii fccc cp add page ii iii iii')","(0.2384615384615385, 'distr general fccc cp add march russian original english ii ge fccc cp add page iii')","(0.25742574257425743, 'fccc cp add page ii i http unfccc int cdm ebmeetings pdf fccc cp')","(0.2222222222222222, 'ge fccc cp add page iii')","(0.22680412371134018, 'http unfccc int cdm ebmeetings pdf fccc cp add page ii ii')","(0.25757575757575757, 'fccc cp add page v fccc cp add page fccc')"
"Oct 23, 2009 Report of the Intergovernmental Committee for the protection of the World Cultural and Natural Heritage on its activitie","(0.2784810126582279, 'takes note report intergovernmental committee protection world cultural natural')","(0.20769230769230773, 'general assembly examined document whc ga takes note report intergovernmental committee protection world cultural natural heritage')","(0.30952380952380953, 'protection world cultural natural heritage')","(0.24038461538461542, 'document whc ga takes note report intergovernmental committee protection world cultural natural heritage')","(0.2816901408450704, 'takes note report intergovernmental committee protection world cultural')","(0.20661157024793386, 'general assembly examined document whc ga takes note report intergovernmental committee protection world cultural natural')","(0.30000000000000004, 'ga takes note report')","(0.2727272727272727, 'report intergovernmental committee protection world cultural natural heritage')","(0.2727272727272727, 'takes note report intergovernmental committee protection world cultural natural heritage')","(0.3207547169811321, 'intergovernmental committee protection world cultural')","(0.27941176470588236, 'report intergovernmental committee protection world cultural natural')","(0.22123893805309736, 'general assembly examined document whc ga takes note report intergovernmental committee protection world cultural')","(0.20769230769230773, 'general assembly examined document whc ga takes note report intergovernmental committee protection world cultural natural heritage')","(0.24691358024691357, 'examined document whc ga takes note report intergovernmental committee protection')","(0.2727272727272727, 'report intergovernmental committee protection world cultural natural heritage')","(0.2727272727272727, 'report intergovernmental committee protection world cultural natural heritage')","(0.2727272727272727, 'report intergovernmental committee protection world cultural natural heritage')","(0.24675324675324672, 'report intergovernmental committee protection world cultural natural heritage')","(0.3529411764705882, 'report intergovernmental committee protection world cultural natural')","(0.25316455696202533, 'takes note report intergovernmental committee protection world cultural natural')","(0.2954545454545454, 'takes note report intergovernmental committee protection world cultural natural heritage')","(0.3285714285714286, 'intergovernmental committee protection world cultural natural heritage')","(0.23966942148760328, 'general assembly examined document whc ga takes note report intergovernmental committee protection world cultural natural')","(0.17391304347826086, 'general assembly examined document whc ga takes note report intergovernmental committee protection world cultural')","(0.25, 'takes note report intergovernmental committee protection world cultural natural heritage')","(0.4177215189873418, 'takes note report intergovernmental committee protection world cultural natural')","(0.26136363636363635, 'takes note report intergovernmental committee protection world cultural natural heritage')","(0, '')","(0.16923076923076918, 'general assembly examined document whc ga takes note report intergovernmental committee protection world cultural natural heritage')","(0.21238938053097345, 'general assembly examined document whc ga takes note report intergovernmental committee protection world cultural')","(0.34426229508196726, 'intergovernmental committee protection world cultural natural')","(0.19387755102040816, 'general assembly examined document whc ga takes note report intergovernmental committee protection')","(0.2727272727272727, 'takes note report intergovernmental committee protection world cultural natural heritage')"
"Oct 23, 2009 Recommendations of the management audit of the World Heritage Centre","(0.2564102564102564, 'calls upon world heritage centre continue implement recommendations management')","(0.2857142857142857, 'heritage centre continue address issues improvements personnel requirements taking account geographical representation report back general assembly')","(0.3191489361702128, 'recommendations management audit world heritage')","(0.32499999999999996, 'centre continue implement recommendations management audit noting positive efforts made addressing recommendations audit')","(0.3194444444444444, 'implementing main recommendations management audit world heritage centre')","(0.32258064516129037, 'heritage centre calls upon world heritage centre continue implement recommendations management audit noting positive efforts')","(0.32352941176470584, 'progress achieved far implementing')","(0.3055555555555556, 'implementing main recommendations management audit world heritage centre')","(0.29761904761904767, 'calls upon world heritage centre continue implement recommendations management audit')","(0.36, 'implementing main recommendations management audit')","(0.31818181818181823, 'implement recommendations management audit noting positive efforts')","(0.2977099236641222, 'world heritage centre continue address issues improvements personnel requirements taking account geographical representation report')","(0.27210884353741494, 'heritage centre continue address issues improvements personnel requirements taking account geographical representation report back general assembly')","(0.3111111111111111, 'takes note satisfaction progress achieved far implementing main recommendations management')","(0.352112676056338, 'implement recommendations management audit noting positive efforts made')","(0.2705882352941177, 'issues improvements personnel requirements taking account geographical representation')","(0.2777777777777778, 'management audit noting positive efforts made addressing recommendations')","(0.3090909090909091, 'audit calls upon world heritage centre continue address')","(0.3448275862068966, 'addressing recommendations audit calls upon world heritage')","(0.2823529411764706, 'satisfaction progress achieved far implementing main recommendations management audit')","(0.32530120481927716, 'implementing main recommendations management audit world heritage centre calls upon')","(0.3382352941176471, 'satisfaction progress achieved far implementing main recommendations')","(0.2834645669291339, 'recommendations management audit noting positive efforts made addressing recommendations audit calls upon world heritage centre')","(0.2457627118644068, 'takes note satisfaction progress achieved far implementing main recommendations management audit world heritage centre')","(0.2549019607843137, 'continue address issues improvements personnel requirements taking account geographical representation')","(0.3943661971830986, 'efforts made addressing recommendations audit calls upon world heritage')","(0.3296703296703297, 'satisfaction progress achieved far implementing main recommendations management audit world')","(0.2551724137931034, 'efforts made addressing recommendations audit calls upon world heritage centre continue address issues improvements personnel requirements taking')","(0.2836879432624113, 'audit calls upon world heritage centre continue address issues improvements personnel requirements taking account geographical representation')","(0.3389830508474576, 'takes note satisfaction progress achieved far implementing main recommendations management audit world heritage centre')","(0.36734693877551017, 'addressing recommendations audit calls upon world')","(0.26, 'heritage centre calls upon world heritage centre continue implement recommendations management audit')","(0.2872340425531915, 'personnel requirements taking account geographical representation report back general assembly')"
"Oct 25, 1999 Activities implemented jointly under the pilot phase","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')"
"Oct 25, 1999 Capacitybuilding in countries with economies in transition","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')"
"Oct 25, 1999 Capacitybuilding in developing countries NonAnnex I Parties","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')"
