,Convention on Wetlands of International Importance especially as Waterfowl Habitat,Nagoya Protocol on Access to Genetic Resources and their Fair and Equitable Sharing of Benefits Arising from their Utilization to the Convention on Biological Diversity,Convention on Biological Diversity,"Agreement on the Conservation of Small Cetaceans of the Baltic, North East Atlantic, Irish and North Seas",Convention on the Conservation of Migratory Species of Wild Animals,Bamako Convention on the Ban of the Import into Africa and the Control of Transboundary Movement and Management of Hazardous Wastes within Africa,Paris Agreement,United Nations Framework Convention on Climate Change,Kyoto Protocol to the United Nations Framework Convention on Climate Change,Minamata Convention on Mercury,Stockholm Convention on Persistent Organic Pollutants,Rotterdam Convention on the Prior Informed Consent Procedure for Certain Hazardous Chemicals and Pesticides in International Trade,"United Nations Convention to Combat Desertification in those Countries Experiencing Serious Drought and/or Desertification, particulary in Africa",Basel Convention on the Control of Transboundary Movements of Hazardous Wastes and their Disposal,Agreement on the Conservation of African-Eurasian Migratory Waterbirds,Cartagena Protocol on Biosafety to the Convention on Biological Diversity,Framework Convention on the Protection and Sustainable Development of the Carpathians,Montreal Protocol on Substances that Deplete the Ozone Layer,Vienna Convention for the Protection of the Ozone Layer,International Treaty on Plant Genetic Resources for Food and Agriculture,Convention on International Trade in Endangered Species of Wild Fauna and Flora,Convention for the Protection of the Mediterranean Sea against Pollution,"Protocol concerning cooperation in preventing pollution from ships and, in cases of emergency combating pollution of the Mediterranean Sea",Protocol for the protection of the Mediterranean Sea against pollution resulting from exploration and exploitation of the continental shelf and the seabed and its subsoil,Protocol Concerning Specially Protected Areas and Biological Diversity in the Mediterranean,Convention concerning the Protection of the World Cultural and Natural Heritage,Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol concerning Pollution from Land-Based sources and activities to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol Concerning Specially Protected Areas and Wildlife to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Convention for Co-operation in the Protection and Development of the Marine and Coastal Environment of the West and Central African Region,Agreement on the Conservation of European Bats,Protocol on the Prevention of Pollution of the Mediterranean Sea by Transboundary Movements of Hazardous Wastes and their Disposal,Protocol for the Protection of the Mediterranean Sea against Pollution from Land-Based Sources
"Sep 5, 1978 Study of Terms and Conditions of Preparatory Assistance","(0.3764705882352941, 'convention ii drawing technical assistance requests including preparation feasibility')","(0.26771653543307083, 'preparatory work view nominating properties inclusion world heritage list see article paragraph convention ii drawing technical')","(0.4285714285714286, 'convention ii drawing technical assistance')","(0.3047619047619048, 'properties inclusion world heritage list see article paragraph convention ii drawing technical assistance')","(0.38888888888888884, 'article convention international assistance may granted property already')","(0.264, 'adopted committee may granted n identifying cultural natural properties universal importance preparatory work view nominating')","(0.3125, 'see article paragraph convention')","(0.39655172413793105, 'list see article paragraph convention ii drawing technical')","(0.3561643835616438, 'world heritage list see article paragraph convention ii drawing technical')","(0.4358974358974359, 'article paragraph convention ii drawing')","(0.3833333333333333, 'article paragraph convention ii drawing technical assistance')","(0.3125, 'already included world heritage list also property yet added world heritage list international assistance')","(0.29054054054054057, 'assistance requests including preparation feasibility studies future technical co operation projects accordance article paragraph article paragraphs')","(0.31034482758620685, 'article convention international assistance may granted property already included world')","(0.36111111111111116, 'article convention international assistance may granted property already')","(0.35, 'list see article paragraph convention ii drawing technical')","(0.3472222222222222, 'article convention international assistance may granted property already')","(0.33870967741935487, 'list working term preparatory assistance adopted committee may')","(0.40625, 'recalled article convention international assistance may granted')","(0.4285714285714286, 'international assistance may granted property already included world heritage')","(0.4367816091954023, 'article convention international assistance may granted property already included world')","(0.421875, 'convention international assistance may granted property already')","(0.2945736434108527, 'heritage list see article paragraph convention ii drawing technical assistance requests including preparation feasibility studies')","(0.265625, 'article paragraph convention ii drawing technical assistance requests including preparation feasibility studies future technical')","(0.2674418604651163, 'future technical co operation projects accordance article paragraph article paragraphs')","(0.38961038961038963, 'international assistance may granted property already included world heritage')","(0.32183908045977017, 'article convention international assistance may granted property already included world')","(0.29054054054054057, 'properties inclusion world heritage list see article paragraph convention ii drawing technical assistance requests including preparation feasibility')","(0.2962962962962963, 'natural properties universal importance preparatory work view nominating properties inclusion world heritage list see article paragraph')","(0.30000000000000004, 'committee recalled article convention international assistance may granted property already included world heritage list')","(0.36734693877551017, 'future technical co operation projects accordance')","(0.27835051546391754, 'properties inclusion world heritage list see article paragraph convention ii drawing technical')","(0.30107526881720426, 'natural properties universal importance preparatory work view nominating properties inclusion')"
"Sep 5, 2013 Access to Global Environment Facility funding","(0.31506849315068497, 'financial mechanism cites global environment facility gef meeting taking')","(0.2978723404255319, 'legal implications gef becoming financial mechanism cites progress findings meeting standing committee consideration risks benefits necessity')","(0.4222222222222223, 'working relationship gef enhance biodiversity')","(0.3302752293577982, 'defer consideration financial mechanism cites global environment facility gef meeting taking account progress')","(0.33333333333333337, 'secretariat consultation gef secretariat explore necessity feasibility well')","(0.2890625, 'defer consideration financial mechanism cites global environment facility gef meeting taking account progress achieved following')","(0.3142857142857143, 'parties decided defer consideration')","(0.3472222222222222, 'cites conference parties decided defer consideration financial mechanism')","(0.2934782608695652, 'financial mechanism cites conference parties decided defer consideration financial mechanism')","(0.36111111111111116, 'resolution conf decision gef council')","(0.34285714285714286, 'standing committee consideration risks benefits necessity implications')","(0.27611940298507465, 'progress achieved following decision directed secretariat secretariat shall collaboration cbd secretariat consultation gef secretariat')","(0.32413793103448274, 'findings meeting standing committee consideration risks benefits necessity implications order get guidance preparation meeting conference parties')","(0.2705882352941177, 'cites conference parties decided defer consideration financial mechanism cites global')","(0.32894736842105265, 'standing committee consideration risks benefits necessity implications order')","(0.3472222222222222, 'secretariat explore closer working relationship gef enhance biodiversity')","(0.29850746268656714, 'based component cites priorities gef take account developing')","(0.3114754098360656, 'conference parties resolution conf decision gef council chief')","(0.37037037037037035, 'chair gef collaboration cbd secretariat explore closer')","(0.2962962962962963, 'implications order get guidance preparation meeting conference parties resolution')","(0.30681818181818177, 'relationship gef enhance biodiversity strategy gef strengthening species based component')","(0.3870967741935484, 'get guidance preparation meeting conference parties resolution')","(0.295774647887324, 'progress achieved following decision directed secretariat secretariat shall collaboration cbd secretariat consultation gef secretariat explore')","(0.3088235294117647, 'decision directed secretariat secretariat shall collaboration cbd secretariat consultation gef secretariat explore necessity feasibility')","(0.29268292682926833, 'based component cites priorities gef take account developing biodiversity strategy')","(0.3116883116883117, 'collaboration cbd secretariat explore closer working relationship gef enhance')","(0.3411764705882353, 'defer consideration financial mechanism cites global environment facility gef meeting')","(0.3172413793103448, 'financial mechanism cites conference parties decided defer consideration financial mechanism cites global environment facility gef meeting taking')","(0.32608695652173914, 'financial mechanism cites conference parties decided defer consideration financial mechanism cites global environment facility gef meeting')","(0.3445378151260504, 'conference parties decided defer consideration financial mechanism cites global environment facility gef meeting taking')","(0.37735849056603776, 'decided defer consideration financial mechanism cites')","(0.2627118644067796, 'progress achieved following decision directed secretariat secretariat shall collaboration cbd secretariat consultation')","(0.35, 'get guidance preparation meeting conference parties resolution conf decision gef')"
"Sep 4, 2013 Cooperation with other Institutions","(0.40909090909090906, 'nations environment programme international maritime organization interpol world customs')","(0.3310344827586207, 'joint fund raising efforts secretariats relevant conventions relating chemicals wastes aid implementation conventions including development model')","(0.4516129032258065, 'convention and n t urges')","(0.33606557377049184, 'relevant international regional organizations n nb establish strengthen organic programmatic cooperation secretariat basel')","(0.43661971830985913, 'convention ban importation forum island countries hazardous radioactive')","(0.9230769230769231, 'bamako convention ban import africa control transboundary movement management hazardous wastes within africa n naware')","(0.38888888888888884, 'national level n t')","(0.42500000000000004, 'offices united nations environment programme international maritime organization')","(0.4044943820224719, 'cooperate critical issues implementation bamako convention relevant united nations bodies')","(0.5, 'bamako convention n t requests')","(0.54, 'stockholm convention and n t urges secretariat')","(0.3577235772357723, 'secretariats basel rotterdam stockholm conventions management chemicals hazardous wastes integrated manner national level n')","(0.3310344827586207, 'relevant united nations bodies including relevant offices united nations environment programme international maritime organization interpol world')","(0.6265060240963856, 'ban import africa control transboundary movement management hazardous wastes within')","(0.3291139240506329, 'appreciation substantive constructive working relations parties basel rotterdam')","(0.3650793650793651, 'paragraph paragraph bamako convention ban import africa control')","(0.33333333333333337, 'harmonization implementation provisions concerning safety management radioactive wastes')","(0.31506849315068497, 'n nnoting appreciation substantive constructive working relations parties')","(0.39682539682539686, 'bamako convention view avoiding duplication promoting synergies')","(0.37777777777777777, 'international transboundary movement radioactive wastes convention safe management nuclear')","(0.39583333333333337, 'code practice international transboundary movement radioactive wastes convention safe management')","(0.42622950819672134, 'conventions agreements concluded auspices iaea including code')","(0.32867132867132864, 'establish strong collaboration secretariat convention ban importation forum island countries hazardous radioactive wastes control transboundary')","(0.3555555555555555, 'stockholm conventions assist countries finalization updating implementation national implementation plans nips stockholm convention and')","(0.313953488372093, 'provisions concerning safety management radioactive wastes report thereon next meeting')","(0.4, 'conventions including development model national regulatory framework management chemicals')","(0.4, 'conventions including development model national regulatory framework management chemicals hazardous')","(0.36094674556213013, 'secretariats relevant conventions relating chemicals wastes aid implementation conventions including development model national regulatory framework management chemicals')","(0.35220125786163525, 'secretariats relevant conventions relating chemicals wastes aid implementation conventions including development model national regulatory framework management')","(0.3538461538461538, 'relevant united nations bodies including relevant offices united nations environment programme international maritime organization')","(0.40816326530612246, 'agreements concluded auspices iaea including code')","(0.49504950495049505, 'bamako convention ban import africa control transboundary movement management hazardous wastes within')","(0.3695652173913043, 'establish strong collaboration secretariat convention ban importation forum island countries')"
"Sep 5, 1978 Statement by the observer of the World Food Programme WFP","(0.2465753424657534, 'co operation unesco world food programme preservation philae temples')","(0.23076923076923073, 'programme indicated organization gave food assistance social economic development projects went describe project undertaken egyptian government')","(0.41666666666666663, 'tourist industry area help diversity')","(0.2941176470588235, 'food programme preservation philae temples wfp made substantial contribution form food assistance part')","(0.33333333333333337, 'co operation unesco world food programme preservation philae')","(0.2586206896551724, 'philae temples wfp made substantial contribution form food assistance part payment wages workers engaged restoration')","(0.3214285714285714, 'food assistance part payment')","(0.33333333333333337, 'engaged restoration monuments project addition evident cultural value')","(0.3055555555555556, 'co operation unesco world food programme preservation philae temples wfp')","(0.36111111111111116, 'government co operation unesco world')","(0.31034482758620685, 'substantial contribution form food assistance part payment')","(0.25, 'egyptian government co operation unesco world food programme preservation philae temples wfp made substantial')","(0.2692307692307693, 'engaged restoration monuments project addition evident cultural value would also provide opportunity develop tourist industry area')","(0.2987012987012987, 'made substantial contribution form food assistance part payment wages workers')","(0.29850746268656714, 'statement observer world food programme indicated organization gave')","(0.28125, 'provide opportunity develop tourist industry area help diversity')","(0.3142857142857143, 'organization gave food assistance social economic development projects')","(0.35, 'contribution form food assistance part payment wages workers')","(0.3278688524590164, 'restoration monuments project addition evident cultural value')","(0.26865671641791045, 'temples wfp made substantial contribution form food assistance part')","(0.29166666666666663, 'co operation unesco world food programme preservation philae temples wfp')","(0.3548387096774194, 'development projects went describe project undertaken egyptian')","(0.2666666666666667, 'operation unesco world food programme preservation philae temples wfp made substantial contribution form food assistance')","(0.27826086956521734, 'egyptian government co operation unesco world food programme preservation philae temples wfp made substantial')","(0.3058823529411765, 'provide opportunity develop tourist industry area help diversity economic development')","(0.36, 'engaged restoration monuments project addition evident cultural value would')","(0.3370786516853933, 'social economic development projects went describe project undertaken egyptian government')","(0.28873239436619713, 'statement observer world food programme indicated organization gave food assistance social economic development projects went describe project')","(0.28671328671328666, 'programme indicated organization gave food assistance social economic development projects went describe project undertaken egyptian government')","(0.34959349593495936, 'organization gave food assistance social economic development projects went describe project undertaken egyptian government')","(0.4390243902439024, 'government co operation unesco world food')","(0.2376237623762376, 'opportunity develop tourist industry area help diversity economic development aswan region concluding')","(0.2906976744186046, 'development projects went describe project undertaken egyptian government co operation')"
"Sep 5, 2013 Capacity building","(0.2790697674418605, 'college management scientific authorities appropriate translate contents cites virtual')","(0.29032258064516125, 'to provide financial in kind resources capacity building activities particularly support goals cites strategic vision cites')","(0.32258064516129037, 'to provide financial in kind')","(0.29059829059829057, 'contents cites virtual college management scientific authorities appropriate translate contents cites virtual college')","(0.3076923076923077, 'vision cites virtual college support capacity building activities')","(0.276595744680851, 'college support capacity building activities reviewing contents cites virtual college management scientific authorities appropriate translate')","(0.3793103448275862, 'parties parties encouraged to')","(0.3380281690140845, 'building activities reviewing contents cites virtual college management')","(0.30681818181818177, 'support capacity building activities reviewing contents cites virtual college management')","(0.35, 'translate contents cites virtual college')","(0.27419354838709675, 'reviewing contents cites virtual college management scientific')","(0.26190476190476186, 'contents cites virtual college management scientific authorities appropriate translate contents cites virtual college national')","(0.27692307692307694, 'directed parties parties encouraged to provide financial in kind resources capacity building activities particularly support goals')","(0.27083333333333337, 'reviewing contents cites virtual college management scientific authorities appropriate translate')","(0.28378378378378377, 'reviewing contents cites virtual college management scientific authorities')","(0.25757575757575757, 'activities particularly support goals cites strategic vision cites')","(0.31081081081081086, 'reviewing contents cites virtual college management scientific authorities')","(0.303030303030303, 'activities particularly support goals cites strategic vision cites')","(0.32258064516129037, 'reviewing contents cites virtual college management scientific')","(0.2906976744186046, 'cites virtual college management scientific authorities appropriate translate contents')","(0.30208333333333337, 'reviewing contents cites virtual college management scientific authorities appropriate translate')","(0.296875, 'contents cites virtual college management scientific authorities')","(0.2836879432624113, 'college support capacity building activities reviewing contents cites virtual college management scientific authorities appropriate translate')","(0.25396825396825395, 'contents cites virtual college management scientific authorities appropriate translate contents cites virtual college national')","(0.26041666666666663, 'reviewing contents cites virtual college management scientific authorities appropriate translate')","(0.2857142857142857, 'scientific authorities appropriate translate contents cites virtual college national')","(0.276595744680851, 'college management scientific authorities appropriate translate contents cites virtual college')","(0.2911392405063291, 'virtual college support capacity building activities reviewing contents cites virtual college management scientific authorities appropriate translate contents')","(0.2789115646258503, 'building activities reviewing contents cites virtual college management scientific authorities appropriate translate contents cites virtual college')","(0.31746031746031744, 'contents cites virtual college management scientific authorities appropriate translate contents cites virtual college national')","(0.34375, 'management scientific authorities appropriate translate contents')","(0.25688073394495414, 'contents cites virtual college management scientific authorities appropriate translate contents cites virtual')","(0.31081081081081086, 'directed parties parties encouraged to provide financial in kind resources')"
"Sep 5, 2013 Asian big cats Felidae spp","(0.3287671232876712, 'resolution conf rev conservation trade tigers appendix i asian')","(0.27419354838709675, 'tigers bred trade parts derivatives parties particularly appendix i asian big cat range states encouraged to')","(0.38235294117647056, 'conserving wild tigers tigers bred')","(0.3548387096774194, 'implementation resolution conf rev conservation trade tigers appendix i asian big cat species')","(0.37037037037037035, 'illegal trade asian big cat species including parts')","(0.26771653543307083, 'states parties intensive operations breeding tigers commercial scale shall implement measures restrict captive population level')","(0.32352941176470584, 'compilation report law enforcement')","(0.3285714285714286, 'reporting implementation resolution conf rev conservation trade tigers')","(0.30000000000000004, 'range states parties intensive operations breeding tigers commercial scale shall')","(0.38235294117647056, 'conf rev conservation trade tigers')","(0.30645161290322576, 'enable compilation report law enforcement community compliance')","(0.3055555555555556, 'conducted compliance decision paragraph enable secretariat prepare report findings recommendations including reporting implementation resolution')","(0.3308270676691729, 'restrict captive population level supportive conserving wild tigers tigers bred trade parts derivatives parties particularly appendix')","(0.28378378378378377, 'rev conservation trade tigers appendix i asian big cat species')","(0.3666666666666667, 'rev conservation trade tigers appendix i asian big')","(0.28915662650602414, 'recommendations including reporting implementation resolution conf rev conservation')","(0.31343283582089554, 'rev conservation trade tigers appendix i asian big')","(0.28358208955223885, 'restrict captive population level supportive conserving wild tigers')","(0.3833333333333333, 'implementation resolution conf rev conservation trade tigers')","(0.3278688524590164, 'i asian big cat range states encouraged to activities')","(0.3857142857142857, 'incidents poaching illegal trade asian big cat species including parts')","(0.35820895522388063, 'including reporting implementation resolution conf rev conservation')","(0.30534351145038163, 'prepare report findings recommendations including reporting implementation resolution conf rev conservation trade tigers appendix i')","(0.32558139534883723, 'prepare report findings recommendations including reporting implementation resolution conf rev conservation trade tigers appendix')","(0.35, 'directed parties especially appendix i asian big cat range states')","(0.3707865168539326, 'recommendations including reporting implementation resolution conf rev conservation trade')","(0.30208333333333337, 'recommendations including reporting implementation resolution conf rev conservation trade tigers')","(0.2962962962962963, 'supportive conserving wild tigers tigers bred trade parts derivatives parties particularly appendix i asian big cat range')","(0.3153846153846154, 'directed parties especially appendix i asian big cat range states parties intensive operations breeding tigers commercial')","(0.3418803418803419, 'recommendations including reporting implementation resolution conf rev conservation trade tigers appendix i asian big')","(0.39534883720930236, 'conf rev conservation trade tigers appendix')","(0.30927835051546393, 'implementation resolution conf rev conservation trade tigers appendix i asian big cat')","(0.313953488372093, 'parties intensive operations breeding tigers commercial scale shall implement measures')"
"Sep 4, 2013 Prevention of Hazardous eWaste and Near EndofLife Importation and Dumping in Africa","(0.3972602739726028, 'waste created international conference e waste control held abuja')","(0.32098765432098764, 'holding internationally accredited electronics recycling certifications establish environmentally sound recycling operations african continent african generated e')","(0.4444444444444444, 'convention ban import africa control')","(0.3402061855670103, 'arise environmentally sound management e waste n requests basel convention regional centres bcrcs')","(0.40909090909090906, 'convention coordinating centre african region bccc africa actively')","(0.8925619834710744, 'article bamako convention ban import africa control transboundary movement management hazardous wastes within africa bans')","(0.37037037037037035, 'parties n ncognizant amount')","(0.41428571428571426, 'united nations environment programme including joint secretariat basel')","(0.35051546391752575, 'serious threatens achievement united nations millennium development goals sustainable development')","(0.4722222222222222, 'article bamako convention ban import')","(0.6, 'heavy metals lead mercury persistent organic pollutants')","(0.3482142857142857, 'waste africa set priority actions views expressed abuja platform e waste created international conference')","(0.33333333333333337, 'near end of life unwanted equipment inter alia designating equipment hazardous waste n asks parties african')","(0.5697674418604651, 'import africa control transboundary movement management hazardous wastes within africa')","(0.3833333333333333, 'remembering pan african e waste forum held march')","(0.3833333333333333, 'n nrecalling article bamako convention ban import africa')","(0.47887323943661975, 'nations millennium development goals sustainable development acted upon')","(0.3392857142857143, 'may lead release hazardous substances causing harm human')","(0.4130434782608695, 'basel convention e waste africa project funded')","(0.375, 'international conference e waste control held abuja nigeria july')","(0.410958904109589, 'waste created international conference e waste control held abuja nigeria')","(0.4285714285714286, 'basel convention regional centres bcrcs basel convention')","(0.3076923076923077, 'stockholm conventions relevant intergovernmental industry non governmental organizations fund develop programs capacity building institutional strengthening')","(0.3384615384615385, 'recycling certifications establish environmentally sound recycling operations african continent african generated e waste regional')","(0.3296703296703297, 'domestic consumption electronic products increasing rapidly africa likewise negative impact')","(0.4383561643835616, 'convention coordinating centre african region bccc africa actively engage')","(0.4044943820224719, 'nations millennium development goals sustainable development acted upon universal resolve')","(0.34730538922155685, 'environment programme including joint secretariat basel rotterdam stockholm conventions relevant intergovernmental industry non governmental organizations fund develop')","(0.3202614379084967, 'up collection recycling infrastructure african regions states n nrecollecting nairobi ministerial declaration environmentally sound management electronic')","(0.38983050847457623, 'achievement united nations millennium development goals sustainable development acted upon universal resolve n nhereby')","(0.4181818181818182, 'achievement united nations millennium development goals')","(0.43137254901960786, 'article bamako convention ban import africa control transboundary movement management hazardous wastes')","(0.33333333333333337, 'capacity institutions implement relevant measures prevention control transboundary movement e')"
"Sep 5, 2013 CITES and livelihoods","(0.25316455696202533, 'countries invited carry voluntary rapid assessments impact implementation cites')","(0.26027397260273977, 'directed parties exporting importing countries invited carry voluntary rapid assessments impact implementation cites listing decisions livelihoods')","(0.30000000000000004, 'implementation cites listing decisions livelihoods')","(0.27586206896551724, 'directed parties exporting importing countries invited carry voluntary rapid assessments impact implementation cites')","(0.30666666666666664, 'impact implementation cites listing decisions livelihoods rural communities')","(0.31343283582089554, 'directed parties exporting importing countries invited carry voluntary rapid assessments impact implementation cites listing decisions')","(0.303030303030303, 'carry voluntary rapid assessments')","(0.352112676056338, 'cites listing decisions livelihoods rural communities mitigate negative')","(0.32258064516129037, 'impact implementation cites listing decisions livelihoods rural communities mitigate negative')","(0.32558139534883723, 'exporting importing countries invited carry')","(0.28985507246376807, 'assessments impact implementation cites listing decisions livelihoods')","(0.2661290322580645, 'directed parties exporting importing countries invited carry voluntary rapid assessments impact implementation cites listing')","(0.2689655172413793, 'countries invited carry voluntary rapid assessments impact implementation cites listing decisions livelihoods rural communities mitigate negative')","(0.27472527472527475, 'carry voluntary rapid assessments impact implementation cites listing decisions livelihoods')","(0.28, 'rapid assessments impact implementation cites listing decisions livelihoods')","(0.2666666666666667, 'impact implementation cites listing decisions livelihoods rural communities')","(0.2666666666666667, 'rapid assessments impact implementation cites listing decisions livelihoods')","(0.2465753424657534, 'countries invited carry voluntary rapid assessments impact implementation')","(0.28985507246376807, 'assessments impact implementation cites listing decisions livelihoods')","(0.2857142857142857, 'impact implementation cites listing decisions livelihoods rural communities mitigate')","(0.27586206896551724, 'countries invited carry voluntary rapid assessments impact implementation cites listing')","(0.3088235294117647, 'implementation cites listing decisions livelihoods rural communities')","(0.26865671641791045, 'directed parties exporting importing countries invited carry voluntary rapid assessments impact implementation cites listing decisions')","(0.2440944881889764, 'carry voluntary rapid assessments impact implementation cites listing decisions livelihoods rural communities mitigate negative')","(0.24731182795698925, 'exporting importing countries invited carry voluntary rapid assessments impact implementation')","(0.3214285714285714, 'impact implementation cites listing decisions livelihoods rural communities mitigate')","(0.2857142857142857, 'carry voluntary rapid assessments impact implementation cites listing decisions livelihoods')","(0.25, 'directed parties exporting importing countries invited carry voluntary rapid assessments impact implementation cites listing decisions livelihoods rural')","(0.2465753424657534, 'directed parties exporting importing countries invited carry voluntary rapid assessments impact implementation cites listing decisions livelihoods')","(0.26771653543307083, 'carry voluntary rapid assessments impact implementation cites listing decisions livelihoods rural communities mitigate negative')","(0.33333333333333337, 'assessments impact implementation cites listing decisions')","(0.2710280373831776, 'importing countries invited carry voluntary rapid assessments impact implementation cites listing decisions')","(0.2727272727272727, 'directed parties exporting importing countries invited carry voluntary rapid assessments')"
"Sep 5, 2013 Cooperation of CITES with other biodiversityrelated conventions","(0.2191780821917808, 'directed standing committee standing committee shall pursue work report')","(0, '')","(0.2195121951219512, 'committee standing committee shall pursue')","(0, '')","(0.171875, 'directed standing committee standing committee shall pursue work')","(0, '')","(0.3076923076923077, 'pursue work report meeting')","(0.28125, 'directed standing committee standing committee shall pursue work')","(0.21518987341772156, 'directed standing committee standing committee shall pursue work report meeting')","(0.24390243902439024, 'committee standing committee shall pursue')","(0.23636363636363633, 'standing committee standing committee shall pursue work')","(0, '')","(0, '')","(0.21518987341772156, 'directed standing committee standing committee shall pursue work report meeting')","(0.171875, 'directed standing committee standing committee shall pursue work')","(0.1875, 'directed standing committee standing committee shall pursue work')","(0.22388059701492535, 'committee standing committee shall pursue work report meeting')","(0.21875, 'directed standing committee standing committee shall pursue work')","(0.26415094339622647, 'committee shall pursue work report meeting conference')","(0.22535211267605637, 'directed standing committee standing committee shall pursue work report')","(0.20253164556962022, 'directed standing committee standing committee shall pursue work report meeting')","(0.23728813559322037, 'directed standing committee standing committee shall pursue')","(0, '')","(0, '')","(0.15000000000000002, 'directed standing committee standing committee shall pursue work report meeting')","(0.2222222222222222, 'committee standing committee shall pursue work report meeting conference')","(0.17721518987341767, 'directed standing committee standing committee shall pursue work report meeting')","(0, '')","(0, '')","(0, '')","(0.25, 'directed standing committee standing committee shall')","(0, '')","(0.21518987341772156, 'directed standing committee standing committee shall pursue work report meeting')"
"Sep 5, 2013 Cooperation between Parties and promotion of multilateral measures","(0.26027397260273977, 'ensure trade wild fauna flora species detrimental survival note')","(0.25757575757575757, 'note secretariat decision rev repealed meeting conference parties see annex decisions terms reference consultancy envisaged decision')","(0.4117647058823529, 'convention ensure trade wild fauna')","(0.29357798165137616, 'meeting conference parties see annex decisions terms reference consultancy envisaged decision rev cooperation')","(0.3220338983050848, 'objectives convention ensure trade wild fauna flora species')","(0.26890756302521013, 'objectives convention ensure trade wild fauna flora species detrimental survival note secretariat decision rev repealed')","(0.3793103448275862, 'rev parties stricter domestic')","(0.3285714285714286, 'effective necessary order toachieve objectives convention ensure trade')","(0.2941176470588235, 'conference parties see annex decisions terms reference consultancy envisaged decision')","(0.36363636363636365, 'order toachieve objectives convention ensure')","(0.33333333333333337, 'objectives convention ensure trade wild fauna flora')","(0.28205128205128205, 'meeting conference parties see annex decisions terms reference consultancy envisaged decision rev cooperation parties')","(0.2941176470588235, 'repealed meeting conference parties see annex decisions terms reference consultancy envisaged decision rev cooperation parties promotion')","(0.3125, 'objectives convention ensure trade wild fauna flora species detrimental survival')","(0.32432432432432434, 'reference consultancy envisaged decision rev cooperation parties promotion')","(0.28358208955223885, 'detrimental survival note secretariat decision rev repealed meeting')","(0.29850746268656714, 'objectives convention ensure trade wild fauna flora species')","(0.31818181818181823, 'conference parties see annex decisions terms reference consultancy')","(0.3921568627450981, 'objectives convention ensure trade wild fauna flora')","(0.30666666666666664, 'directed parties rev parties stricter domestic measures reservations review')","(0.38749999999999996, 'objectives convention ensure trade wild fauna flora species detrimental survival')","(0.375, 'consultancy envisaged decision rev cooperation parties promotion')","(0.26050420168067223, 'decision rev repealed meeting conference parties see annex decisions terms reference consultancy envisaged decision rev')","(0.256, 'parties stricter domestic measures reservations review them whenappropriate order determine whether effective necessary order')","(0.25, 'note secretariat decision rev repealed meeting conference parties see annex')","(0.3380281690140845, 'objectives convention ensure trade wild fauna flora species detrimental')","(0.3058823529411765, 'conference parties see annex decisions terms reference consultancy envisaged decision')","(0.26618705035971224, 'determine whether effective necessary order toachieve objectives convention ensure trade wild fauna flora species detrimental survival note')","(0.26515151515151514, 'note secretariat decision rev repealed meeting conference parties see annex decisions terms reference consultancy envisaged decision')","(0.3076923076923077, 'meeting conference parties see annex decisions terms reference consultancy envisaged decision rev cooperation parties')","(0.36734693877551017, 'toachieve objectives convention ensure trade wild')","(0.24742268041237114, 'survival note secretariat decision rev repealed meeting conference parties see annex decisions')","(0.29333333333333333, 'order toachieve objectives convention ensure trade wild fauna flora species')"
