,Convention on Wetlands of International Importance especially as Waterfowl Habitat,Nagoya Protocol on Access to Genetic Resources and their Fair and Equitable Sharing of Benefits Arising from their Utilization to the Convention on Biological Diversity,Convention on Biological Diversity,"Agreement on the Conservation of Small Cetaceans of the Baltic, North East Atlantic, Irish and North Seas",Convention on the Conservation of Migratory Species of Wild Animals,Bamako Convention on the Ban of the Import into Africa and the Control of Transboundary Movement and Management of Hazardous Wastes within Africa,Paris Agreement,United Nations Framework Convention on Climate Change,Kyoto Protocol to the United Nations Framework Convention on Climate Change,Minamata Convention on Mercury,Stockholm Convention on Persistent Organic Pollutants,Rotterdam Convention on the Prior Informed Consent Procedure for Certain Hazardous Chemicals and Pesticides in International Trade,"United Nations Convention to Combat Desertification in those Countries Experiencing Serious Drought and/or Desertification, particulary in Africa",Basel Convention on the Control of Transboundary Movements of Hazardous Wastes and their Disposal,Agreement on the Conservation of African-Eurasian Migratory Waterbirds,Cartagena Protocol on Biosafety to the Convention on Biological Diversity,Framework Convention on the Protection and Sustainable Development of the Carpathians,Montreal Protocol on Substances that Deplete the Ozone Layer,Vienna Convention for the Protection of the Ozone Layer,International Treaty on Plant Genetic Resources for Food and Agriculture,Convention on International Trade in Endangered Species of Wild Fauna and Flora,Convention for the Protection of the Mediterranean Sea against Pollution,"Protocol concerning cooperation in preventing pollution from ships and, in cases of emergency combating pollution of the Mediterranean Sea",Protocol for the protection of the Mediterranean Sea against pollution resulting from exploration and exploitation of the continental shelf and the seabed and its subsoil,Protocol Concerning Specially Protected Areas and Biological Diversity in the Mediterranean,Convention concerning the Protection of the World Cultural and Natural Heritage,Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol concerning Pollution from Land-Based sources and activities to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol Concerning Specially Protected Areas and Wildlife to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Convention for Co-operation in the Protection and Development of the Marine and Coastal Environment of the West and Central African Region,Agreement on the Conservation of European Bats,Protocol on the Prevention of Pollution of the Mediterranean Sea by Transboundary Movements of Hazardous Wastes and their Disposal,Protocol for the Protection of the Mediterranean Sea against Pollution from Land-Based Sources
"Dec 1, 1997 Inscription Hospicio Cabanas, Guadalajara Mexico","(0.273972602739726, 'committee decided inscribe property basis criteria ii iii iv')","(0.2661290322580645, 'ii iii iv n committee decided inscribe property basis criteria ii iii iv considering hospicio caba')","(0.275, 'complex designed respond social economic')","(0.25742574257425743, 'requirements housing sick aged young needy provides outstanding solution great subtlety humanity also')","(0.2962962962962963, 'ii iii iv considering hospicio caba ntilde as')","(0.2542372881355932, 'aged young needy provides outstanding solution great subtlety humanity also houses one acknowledged masterpieces mural')","(0.29166666666666663, 'masterpieces mural art n')","(0.2622950819672131, 'hospicio caba ntilde as unique architectural complex designed')","(0.2533333333333333, 'needy provides outstanding solution great subtlety humanity also houses one')","(0.2962962962962963, 'guadalajara n n mexico n')","(0.3137254901960784, 'sick aged young needy provides outstanding solution')","(0.2767857142857143, 'committee decided inscribe property basis criteria ii iii iv considering hospicio caba ntilde as')","(0.2945736434108527, 'n mexico n c ii iii iv n committee decided inscribe property basis criteria ii iii')","(0.2567567567567568, 'basis criteria ii iii iv considering hospicio caba ntilde as')","(0.25, 'ii iii iv considering hospicio caba ntilde as')","(0.2666666666666667, 'inscribe property basis criteria ii iii iv considering')","(0.25373134328358204, 'ii iii iv considering hospicio caba ntilde as')","(0.29508196721311475, 'aged young needy provides outstanding solution great subtlety')","(0.27586206896551724, 'provides outstanding solution great subtlety humanity also')","(0.3013698630136986, 'outstanding solution great subtlety humanity also houses one acknowledged')","(0.2716049382716049, 'economic requirements housing sick aged young needy provides outstanding solution')","(0.2857142857142857, 'inscribe property basis criteria ii iii iv')","(0.2833333333333333, 'respond social economic requirements housing sick aged young needy provides outstanding solution great subtlety humanity')","(0.26956521739130435, 'iii iv n committee decided inscribe property basis criteria ii iii iv considering hospicio')","(0.2875, 'ii iii iv considering hospicio caba ntilde as unique architectural')","(0.3125, 'ii iii iv considering hospicio caba ntilde as unique')","(0.30666666666666664, 'ii iii iv n committee decided inscribe property basis criteria')","(0.274074074074074, 'hospicio cabanas guadalajara n n mexico n c ii iii iv n committee decided inscribe property basis')","(0.2692307692307693, 'n mexico n c ii iii iv n committee decided inscribe property basis criteria ii iii')","(0.27722772277227725, 'n c ii iii iv n committee decided inscribe property basis criteria ii iii')","(0.3023255813953488, 'n committee decided inscribe property basis')","(0.29702970297029707, 'provides outstanding solution great subtlety humanity also houses one acknowledged masterpieces mural')","(0.3023255813953488, 'outstanding solution great subtlety humanity also houses one acknowledged masterpieces')"
"Dec 1, 1997 Inscription Hwasong Fortress Korea Republic of","(0.2530120481927711, 'considering hwasong fortress outstanding example early modern military architecture')","(0.29032258064516125, 'hwasong fortress n n korea republic of n c ii iii n committee decided inscribe property')","(0.276595744680851, 'incorporating highly developed features science')","(0.2804878048780488, 'hwasong fortress n n korea republic of n c ii iii n committee')","(0.30000000000000004, 'architecture incorporating highly developed features science east west')","(0.2421875, 'property basis criteria ii iii considering hwasong fortress outstanding example early modern military architecture incorporating')","(0.3076923076923077, 'features science east west')","(0.2987012987012987, 'fortress outstanding example early modern military architecture incorporating')","(0.2680412371134021, 'considering hwasong fortress outstanding example early modern military architecture incorporating')","(0.26530612244897955, 'modern military architecture incorporating highly')","(0.26, 'science east west n delegate republic korea')","(0.2589285714285714, 'of n c ii iii n committee decided inscribe property basis criteria ii iii')","(0.28682170542635654, 'korea republic of n c ii iii n committee decided inscribe property basis criteria ii iii')","(0.2680412371134021, 'considering hwasong fortress outstanding example early modern military architecture incorporating')","(0.26027397260273977, 'example early modern military architecture incorporating highly developed')","(0.2666666666666667, 'korea republic of n c ii iii n')","(0.2894736842105263, 'modern military architecture incorporating highly developed features science')","(0.3142857142857143, 'considering hwasong fortress outstanding example early modern military')","(0.2909090909090909, 'ii iii considering hwasong fortress outstanding example')","(0.28915662650602414, 'considering hwasong fortress outstanding example early modern military architecture')","(0.308641975308642, 'architecture incorporating highly developed features science east west n delegate')","(0.2857142857142857, 'ii iii n committee decided inscribe property')","(0.27586206896551724, 'hwasong fortress n n korea republic of n c ii iii n committee decided inscribe')","(0.26956521739130435, 'science east west n delegate republic korea thanked committee decided inscribe two sites world')","(0.2716049382716049, 'architecture incorporating highly developed features science east west n delegate')","(0.29166666666666663, 'architecture incorporating highly developed features science east west n')","(0.33333333333333337, 'c ii iii n committee decided inscribe property basis criteria')","(0.274074074074074, 'hwasong fortress n n korea republic of n c ii iii n committee decided inscribe property basis')","(0.27692307692307694, 'korea republic of n c ii iii n committee decided inscribe property basis criteria ii iii')","(0.306930693069307, 'of n c ii iii n committee decided inscribe property basis criteria ii iii')","(0.3023255813953488, 'n committee decided inscribe property basis')","(0.27835051546391754, 'of n c ii iii n committee decided inscribe property basis criteria')","(0.26249999999999996, 'inscribe property basis criteria ii iii considering hwasong fortress outstanding')"
"Dec 1, 1997 Examination of the World Heritage Fund and Approval of the Budget for 1998, and Presentation of a Provisional Budget for","(0.32530120481927716, 'convention including participation regional sub regional meetings creation networks')","(0.30281690140845074, 'clearly improved delegates recalled external auditor reported little progress made implementation recommendations financial audit reply deputy')","(0.45945945945945943, 'convention various solutions made yet')","(0.31092436974789917, 'delegates raised subject low implementation rate particularly preparatory assistance director informed committee latest')","(0.3728813559322034, 'well follow operations satisfactory date us old obligations')","(0.28260869565217395, 'monitoring financial operations world heritage fund elaborated finally centre continuing implementation recommendations external auditor n')","(0.38888888888888884, 'states parties programme development')","(0.3623188405797102, 'made yet encourage ratify convention including participation regional')","(0.33333333333333337, 'well co operation states parties programme development suggested delegates agreed')","(0.41463414634146345, 'yet encourage ratify convention including')","(0.3392857142857143, 'ratified convention various solutions made yet encourage')","(0.31666666666666665, 'ratified convention various solutions made yet encourage ratify convention including participation regional sub regional')","(0.32413793103448274, 'encourage ratify convention including participation regional sub regional meetings creation networks etc decided questions discussed consultative')","(0.30952380952380953, 'ratified convention various solutions made yet encourage ratify convention including')","(0.32530120481927716, 'implementation rate particularly preparatory assistance director informed committee')","(0.33333333333333337, 'states unesco ratified convention various solutions made yet')","(0.35820895522388063, 'well co operation states parties programme development suggested')","(0.3728813559322034, 'greater use preparatory assistance well co operation states')","(0.41509433962264153, 'unesco ratified convention various solutions made yet')","(0.33333333333333337, 'implementation rate particularly preparatory assistance director informed committee latest')","(0.3448275862068966, 'recommendations external auditor n xi several interventions concerned improving methods')","(0.40740740740740744, 'convention various solutions made yet encourage ratify')","(0.3046875, 'member states unesco ratified convention various solutions made yet encourage ratify convention including participation regional')","(0.2983870967741935, 'recalled external auditor reported little progress made implementation recommendations financial audit reply deputy director')","(0.30107526881720426, 'million considered balance unnecessarily blocked informed balance reduced time implementation')","(0.42168674698795183, 'convention including participation regional sub regional meetings creation networks')","(0.3448275862068966, 'various solutions made yet encourage ratify convention including participation regional')","(0.3421052631578947, 'financial operations world heritage fund elaborated finally centre continuing implementation recommendations external auditor n xi several interventions')","(0.3076923076923077, 'heritage centre showed improved implementation rate almost one budget line chapter iii nbsp n n n')","(0.36363636363636365, 'assistance well co operation states parties programme development suggested delegates agreed greater flexibility required')","(0.38636363636363635, 'noting overall presentation work plan budget')","(0.30841121495327106, 'ratified convention various solutions made yet encourage ratify convention including participation regional')","(0.35064935064935066, 'well follow operations satisfactory date us old obligations liquidated amount')"
"Dec 1, 1997 Inscription Las Mxc3xa9dulas Spain","(0.30379746835443033, 'convention furthermore applying criterion among others signify human creativity')","(0.27419354838709675, 'las m eacute dulas n n spain n c ii iii iv n committee decided inscribe')","(0.3829787234042553, 'convention furthermore applying criterion among')","(0.3070175438596491, 'site cultural property correspond definitions given article convention furthermore applying criterion among others')","(0.36764705882352944, 'convention furthermore applying criterion among others signify human')","(0.32499999999999996, 'article convention furthermore applying criterion among others signify human creativity could consider site result human')","(0.3055555555555556, 'innovative roman technology elements')","(0.3717948717948718, 'correspond definitions given article convention furthermore applying criterion')","(0.375, 'cultural property correspond definitions given article convention furthermore applying criterion')","(0.4222222222222223, 'given article convention furthermore applying')","(0.3548387096774194, 'article convention furthermore applying criterion among others')","(0.29508196721311475, 'correspond definitions given article convention furthermore applying criterion among others signify human creativity could')","(0.2945736434108527, 'n n spain n c ii iii iv n committee decided inscribe property basis criteria ii')","(0.2682926829268293, 'given article convention furthermore applying criterion among others signify human')","(0.295774647887324, 'unable accept inscription site cultural property correspond definitions')","(0.34615384615384615, 'correspond definitions given article convention furthermore applying criterion')","(0.3866666666666667, 'environmental promotion protection germany finland agreed position thailand')","(0.2987012987012987, 'cultural property correspond definitions given article convention furthermore')","(0.4285714285714286, 'cause environmental promotion protection germany finland agreed')","(0.3013698630136986, 'survived exceptional degree n delegate thailand informed committee unable')","(0.3529411764705882, 'convention furthermore applying criterion among others signify human creativity could')","(0.48484848484848486, 'environmental promotion protection germany finland agreed position')","(0.29166666666666663, 'article convention furthermore applying criterion among others signify human creativity could consider site result human')","(0.28695652173913044, 'n committee decided inscribe property basis criteria ii iii iv considering las m eacute')","(0.3125, 'iii iv considering las m eacute dulas gold mining area')","(0.379746835443038, 'convention furthermore applying criterion among others signify human creativity')","(0.3411764705882353, 'convention furthermore applying criterion among others signify human creativity could')","(0.2818791946308725, 'cultural property correspond definitions given article convention furthermore applying criterion among others signify human creativity could consider')","(0.2785714285714286, 'cultural property correspond definitions given article convention furthermore applying criterion among others signify human creativity could')","(0.3145161290322581, 'outstanding example innovative roman technology elements ancient landscape industrial domestic survived exceptional degree n')","(0.35416666666666663, 'unable accept inscription site cultural property')","(0.27835051546391754, 'inscribe property basis criteria ii iii iv considering las m eacute dulas')","(0.2906976744186046, 'industrial domestic survived exceptional degree n delegate thailand informed committee')"
"Aug 17, 2016 Dubai Declaration on International Chemicals Management","(0.3764705882352941, 'private sector assembled international conference chemicals management dubai february')","(0.3072625698324022, 'implementation particular paragraph convinced strategic approach international chemicals management constitutes significant contribution towards internationally agreed development')","(0.39583333333333337, 'basel convention control transboundary movements')","(0.3267326732673267, 'air water land contamination impairing health welfare millions need take concerted action accentuated')","(0.3835616438356164, 'convention control transboundary movements hazardous wastes disposal well')","(0.46399999999999997, 'work no prevention major industrial accidents basel convention control transboundary movements hazardous wastes disposal well')","(0.37037037037037035, 'plan action address current')","(0.40740740740740744, 'pesticides international trade stockholm convention persistent organic pollutants')","(0.3764705882352941, 'exist work address appropriate existing gaps framework international chemicals policy')","(0.4473684210526315, 'organization conventions no safety use')","(0.7692307692307692, 'trade stockholm convention persistent organic pollutants adoption')","(0.875, 'force rotterdam convention prior informed consent procedure certain hazardous chemicals pesticides international trade stockholm')","(0.32098765432098764, 'standard living countries levels development significant insufficient progress made international chemicals management implementation chapter agenda international')","(0.8314606741573034, 'accidents basel convention control transboundary movements hazardous wastes disposal well')","(0.33333333333333337, 'management constitutes significant contribution towards internationally agreed development')","(0.3472222222222222, 'safer alternative products processes including non chemical alternatives')","(0.5294117647058824, 'policy frameworks including strategies sustainable development development assistance')","(0.352112676056338, 'public health protection environment resolved continue working together')","(0.4098360655737705, 'rotterdam convention prior informed consent procedure certain')","(0.38372093023255816, 'international chemicals management we ministers heads delegation representatives civil')","(0.375, 'convention prior informed consent procedure certain hazardous chemicals pesticides international')","(0.39344262295081966, 'convention prior informed consent procedure certain hazardous')","(0.31999999999999995, 'regulations protected accordance international provisions making information available information chemicals relating health safety humans environment')","(0.34782608695652173, 'regulations protected accordance international provisions making information available information chemicals relating health safety humans')","(0.30927835051546393, 'operational support essential determined cooperate fully open inclusive participatory transparent')","(0.36585365853658536, 'convention prior informed consent procedure certain hazardous chemicals pesticides')","(0.3894736842105263, 'information chemicals relating health safety humans environment regarded confidential recognize')","(0.3571428571428571, 'important contributions promotion chemical safety progress chemicals management not however sufficient globally environment worldwide continues suffer air')","(0.3309352517985612, 'product stewardship chemicals industry s responsible care programme non governmental public health environmental organizations trade unions')","(0.3643410852713178, 'including eradication poverty disease improvement human health environment elevation maintenance standard living countries levels')","(0.4, 'air water land contamination impairing health')","(0.5471698113207547, 'major industrial accidents basel convention control transboundary movements hazardous wastes disposal well')","(0.3913043478260869, 'trade stockholm convention persistent organic pollutants adoption globally harmonized system')"
"Dec 1, 1997 Inscription Lumbini, the Birthplace of the Lord Buddha Nepal","(0.2857142857142857, 'great religions remains contain important evidence nature buddhist pilgrimage')","(0.2661290322580645, 'lumbini birthplace lord buddha n n nepal n c iii vi n committee decided inscribe site')","(0.2857142857142857, 'nominations hoped committee would consider')","(0.2710280373831776, 'important evidence nature buddhist pilgrimage centres early period delegate thailand declared apart lumbini')","(0.31343283582089554, 'presented serial nominations hoped committee would consider context')","(0.256, 'religions remains contain important evidence nature buddhist pilgrimage centres early period delegate thailand declared apart')","(0.32352941176470584, 'nature buddhist pilgrimage centres')","(0.303030303030303, 'great religions remains contain important evidence nature buddhist')","(0.29885057471264365, 'process preparation presented serial nominations hoped committee would consider context')","(0.31707317073170727, 'remains contain important evidence nature')","(0.28787878787878785, 'associated buddha process preparation presented serial nominations')","(0.2857142857142857, 'area lumbini one holiest places one world s great religions remains contain important evidence')","(0.28682170542635654, 'n n nepal n c iii vi n committee decided inscribe site basis criteria iii vi')","(0.2702702702702703, 'area lumbini one holiest places one world s great religions')","(0.303030303030303, 'great religions remains contain important evidence nature buddhist')","(0.2666666666666667, 'c iii vi n committee decided inscribe site')","(0.28358208955223885, 'vi n committee decided inscribe site basis criteria')","(0.265625, 'pilgrimage centres early period delegate thailand declared apart')","(0.3278688524590164, 'buddha process preparation presented serial nominations hoped')","(0.29333333333333333, 'important evidence nature buddhist pilgrimage centres early period delegate')","(0.2941176470588235, 'great religions remains contain important evidence nature buddhist pilgrimage centres')","(0.3125, 'process preparation presented serial nominations hoped committee')","(0.2931034482758621, 'area lumbini one holiest places one world s great religions remains contain important evidence nature')","(0.26086956521739135, 'holiest places one world s great religions remains contain important evidence nature buddhist pilgrimage')","(0.2875, 'birthplace lord buddha sacred area lumbini one holiest places one')","(0.3125, 'one holiest places one world s great religions remains')","(0.31999999999999995, 'c iii vi n committee decided inscribe site basis criteria')","(0.2592592592592593, 'lumbini birthplace lord buddha n n nepal n c iii vi n committee decided inscribe site basis')","(0.2846153846153846, 'birthplace lord buddha sacred area lumbini one holiest places one world s great religions remains contain')","(0.29702970297029707, 'nepal n c iii vi n committee decided inscribe site basis criteria iii vi')","(0.3023255813953488, 's great religions remains contain important')","(0.24742268041237114, 'nepal n c iii vi n committee decided inscribe site basis criteria')","(0.3448275862068966, 'process preparation presented serial nominations hoped committee would consider context')"
"Aug 27, 2020 Measures to promote the expansion and diversification of International Trade in Tropical Timber","(0.3804347826086957, 'promote expansion diversification international trade tropical timber international tropical')","(0.30612244897959184, 'existing evolving product standards technical regulations countries may affect expansion diversification international trade tropical timber taking')","(0.41025641025641024, 'regulations trade tropical timber inter')","(0.33333333333333337, 'recommendations consideration member countries council context doha development agenda report tariffs negotiations negotiating')","(0.3924050632911392, 'recommendations consideration member countries council context doha development')","(0.3098591549295775, 'recommendations consideration member countries council context doha development agenda report tariffs negotiations negotiating process related')","(0.3421052631578947, 'standards quality grading requirements')","(0.3291139240506329, 'recommendations consideration member countries council context doha development')","(0.3298969072164949, 'countries propose recommendations consideration member countries council context doha development')","(0.3783783783783784, 'producer country one consumer country')","(0.37037037037037035, 'council context doha development agenda report tariffs')","(0.3560606060606061, 'members existing evolving product standards technical regulations countries may affect expansion diversification international trade')","(0.36184210526315785, 'countries propose recommendations consideration member countries council context doha development agenda report tariffs negotiations negotiating process')","(0.30952380952380953, 'member countries council context doha development agenda report tariffs negotiations')","(0.3292682926829268, 'technical regulations countries may affect expansion diversification international')","(0.31999999999999995, 'affect expansion diversification international trade tropical timber taking')","(0.35820895522388063, 'member countries council context doha development agenda report')","(0.3125, 'countries propose recommendations consideration member countries council context')","(0.36734693877551017, 'two consultants one producer country one consumer')","(0.41025641025641024, 'international trade tropical timber noting concerns expressed members existing')","(0.4044943820224719, 'diversification international trade tropical timber taking note existing evolving product')","(0.36923076923076925, 'international trade tropical timber international tropical timber')","(0.31690140845070425, 'recommendations consideration member countries council context doha development agenda report tariffs negotiations negotiating process related')","(0.29104477611940294, 'address provide relevant assistance tropical timber producing countries propose recommendations consideration member countries council')","(0.3176470588235294, 'tropical timber noting concerns expressed members existing evolving product standards')","(0.36046511627906974, 'recommendations consideration member countries council context doha development agenda')","(0.3548387096774194, 'recommendations consideration member countries council context doha development agenda report')","(0.31875, 'countries propose recommendations consideration member countries council context doha development agenda report tariffs negotiations negotiating process related')","(0.29054054054054057, 'assistance tropical timber producing countries propose recommendations consideration member countries council context doha development agenda report')","(0.35820895522388063, 'recommendations consideration member countries council context doha development agenda report tariffs negotiations negotiating process')","(0.3709677419354839, 'recommendations consideration member countries council context')","(0.2894736842105263, 'recommendations consideration member countries council context doha development agenda report tariffs negotiations')","(0.3222222222222222, 'session council authorize executive director seek voluntary contributions member countries')"
"Dec 1, 1997 Inscription Maritime Greenwich United Kingdom","(0.2962962962962963, 'important stage evolution creation landscape integrates nature culture harmonious')","(0.28671328671328666, 'bears witness human artistic scientific endeavour highest quality european architecture important stage evolution creation landscape integrates')","(0.3111111111111111, 'stage evolution creation landscape integrates')","(0.2924528301886793, 'park greenwich form exceptional ensemble bears witness human artistic scientific endeavour highest quality')","(0.295774647887324, 'evolution creation landscape integrates nature culture harmonious whole')","(0.2890625, 'quality european architecture important stage evolution creation landscape integrates nature culture harmonious whole n delegate')","(0.36363636363636365, 'maritime greenwich n n')","(0.33999999999999997, 'united kingdom n c ii iv vi n')","(0.29230769230769227, 'n n united kingdom n c ii iv vi n')","(0.31818181818181823, 'important stage evolution creation landscape')","(0.31666666666666665, 'stage evolution creation landscape integrates nature culture')","(0.2767857142857143, 'n c ii iv vi n committee decided inscribe property basis cultural criteria ii')","(0.33333333333333337, 'united kingdom n c ii iv vi n committee decided inscribe property basis cultural criteria ii')","(0.29268292682926833, 'evolution creation landscape integrates nature culture harmonious whole n delegate')","(0.3142857142857143, 'important stage evolution creation landscape integrates nature culture')","(0.2987012987012987, 'european architecture important stage evolution creation landscape integrates')","(0.2777777777777778, 'highest quality european architecture important stage evolution creation')","(0.30508474576271183, 'nature culture harmonious whole n delegate morocco informed')","(0.32692307692307687, 'royal park greenwich form exceptional ensemble bears')","(0.30952380952380953, 'european architecture important stage evolution creation landscape integrates nature')","(0.29885057471264365, 'important stage evolution creation landscape integrates nature culture harmonious whole')","(0.3492063492063492, 'highest quality european architecture important stage evolution')","(0.2734375, 'quality european architecture important stage evolution creation landscape integrates nature culture harmonious whole n delegate')","(0.26086956521739135, 'maritime greenwich n n united kingdom n c ii iv vi n committee decided')","(0.275, 'vi n committee decided inscribe property basis cultural criteria ii')","(0.3384615384615385, 'committee decided inscribe property basis cultural criteria ii iv')","(0.30107526881720426, 'scientific endeavour highest quality european architecture important stage evolution creation')","(0.28888888888888886, 'maritime greenwich n n united kingdom n c ii iv vi n committee decided inscribe property basis')","(0.2692307692307693, 'iv vi considering public private buildings royal park greenwich form exceptional ensemble bears witness human artistic')","(0.31304347826086953, 'important stage evolution creation landscape integrates nature culture harmonious whole n delegate morocco informed')","(0.3913043478260869, 'park greenwich form exceptional ensemble bears')","(0.2680412371134021, 'n c ii iv vi n committee decided inscribe property basis cultural')","(0.33333333333333337, 'highest quality european architecture important stage evolution creation landscape integrates')"
"Dec 1, 1997 Inscription Portovenere, Cinque Terre, and the Islands Palmaria, Tino and Tinetto Italy","(0.313953488372093, 'representing harmonious interaction people nature produce landscape exceptional scenic')","(0.282258064516129, 'n italy n c ii iv n committee decided inscribe site basis criteria ii iv considering')","(0.34883720930232553, 'considering eastern ligurian riviera cinque')","(0.29032258064516125, 'value representing harmonious interaction people nature produce landscape exceptional scenic quality illustrates traditional')","(0.31481481481481477, 'tinetto n n italy n c ii iv')","(0.3007518796992481, 'value representing harmonious interaction people nature produce landscape exceptional scenic quality illustrates traditional way life')","(0.30434782608695654, 'palmaria tino tinetto n')","(0.30666666666666664, 'outstanding value representing harmonious interaction people nature produce')","(0.2808988764044944, 'cultural site outstanding value representing harmonious interaction people nature produce')","(0.33333333333333337, 'tino tinetto n n italy')","(0.29850746268656714, 'outstanding value representing harmonious interaction people nature')","(0.3203125, 'value representing harmonious interaction people nature produce landscape exceptional scenic quality illustrates traditional way')","(0.2790697674418605, 'n italy n c ii iv n committee decided inscribe site basis criteria ii iv considering')","(0.32608695652173914, 'terre portovenere cultural site outstanding value representing harmonious interaction people')","(0.28, 'nature produce landscape exceptional scenic quality illustrates traditional')","(0.2833333333333333, 'palmaria tino tinetto n n italy n c')","(0.31506849315068497, 'terre portovenere cultural site outstanding value representing harmonious')","(0.273972602739726, 'terre portovenere cultural site outstanding value representing harmonious')","(0.35820895522388063, 'outstanding value representing harmonious interaction people nature')","(0.3414634146341463, 'interaction people nature produce landscape exceptional scenic quality illustrates')","(0.3191489361702128, 'representing harmonious interaction people nature produce landscape exceptional scenic quality')","(0.36363636363636365, 'harmonious interaction people nature produce landscape exceptional')","(0.29323308270676696, 'value representing harmonious interaction people nature produce landscape exceptional scenic quality illustrates traditional way life')","(0.33043478260869563, 'portovenere cinque terre islands palmaria tino tinetto n n italy n c ii iv')","(0.3023255813953488, 'landscape exceptional scenic quality illustrates traditional way life existed thousand')","(0.3414634146341463, 'interaction people nature produce landscape exceptional scenic quality illustrates')","(0.2872340425531915, 'interaction people nature produce landscape exceptional scenic quality illustrates traditional')","(0.2962962962962963, 'palmaria tino tinetto n n italy n c ii iv n committee decided inscribe site basis criteria')","(0.27692307692307694, 'portovenere cinque terre islands palmaria tino tinetto n n italy n c ii iv n committee')","(0.29166666666666663, 'interaction people nature produce landscape exceptional scenic quality illustrates traditional way life existed thousand')","(0.38181818181818183, 'value representing harmonious interaction people nature')","(0.2589285714285714, 'value representing harmonious interaction people nature produce landscape exceptional scenic quality illustrates')","(0.313953488372093, 'landscape exceptional scenic quality illustrates traditional way life existed thousand')"
"Apr 9, 2003 Programme and budget for the biennium 20042005","(0.1917808219178082, 'c e f e e c e l h')","(0.19354838709677424, 'e c k e f e f l n f e f c b l e')","(0.22580645161290325, 'c e l c e')","(0.24390243902439024, 'e f l e e f c n e f h n e')","(0.20370370370370372, 'e c n e p e l e')","(0.20370370370370372, 'n q n n r r n r r n q r q q r')","(0.33333333333333337, 'p r r n')","(0.24, 'e f e c e h n e')","(0.23076923076923073, 'n c e f e c e h n e')","(0.2592592592592593, 'n c n n e')","(0.21999999999999997, 'l c e e n c l')","(0.1964285714285714, 'f e c e h n e p e l c e e e')","(0.1937984496124031, 'b e n c e f e c e h n e p e l c')","(0.20270270270270274, 'e c e l h n e p e l')","(0.19999999999999996, 'q n n r r n r r')","(0.19999999999999996, 'c c c e e l c e')","(0.19402985074626866, 'r r n n n p n n')","(0.27083333333333337, 'n e l e l e e e')","(0.275, 'e c n e p e l')","(0.2295081967213115, 'n e l e l e e e e')","(0.24242424242424243, 'f e e n e p e l f f')","(0.20408163265306123, 'e c e h n e p')","(0.19827586206896552, 'c l c e e e l e h k e c f e e')","(0.19130434782608696, 'f f e e n e l e l e e e e f')","(0.19999999999999996, 'c c c e e l c e e j')","(0.21875, 'n e p e l c e e e')","(0.21333333333333337, 'e e n e l e l e e e')","(0.19259259259259254, 'c c e f n h b e k e e f e e n e c')","(0.1923076923076923, 'f f c e l c e e n c l e f e c f')","(0.2178217821782178, 'c c e e l c e e j e c p f g')","(0.2222222222222222, 'e e n e e h')","(0.19587628865979378, 'r r n n n p n n r u r p')","(0.2272727272727273, 'r r n n n p n n r u')"
