,Convention on Wetlands of International Importance especially as Waterfowl Habitat,Nagoya Protocol on Access to Genetic Resources and their Fair and Equitable Sharing of Benefits Arising from their Utilization to the Convention on Biological Diversity,Convention on Biological Diversity,"Agreement on the Conservation of Small Cetaceans of the Baltic, North East Atlantic, Irish and North Seas",Convention on the Conservation of Migratory Species of Wild Animals,Bamako Convention on the Ban of the Import into Africa and the Control of Transboundary Movement and Management of Hazardous Wastes within Africa,Paris Agreement,United Nations Framework Convention on Climate Change,Kyoto Protocol to the United Nations Framework Convention on Climate Change,Minamata Convention on Mercury,Stockholm Convention on Persistent Organic Pollutants,Rotterdam Convention on the Prior Informed Consent Procedure for Certain Hazardous Chemicals and Pesticides in International Trade,"United Nations Convention to Combat Desertification in those Countries Experiencing Serious Drought and/or Desertification, particulary in Africa",Basel Convention on the Control of Transboundary Movements of Hazardous Wastes and their Disposal,Agreement on the Conservation of African-Eurasian Migratory Waterbirds,Cartagena Protocol on Biosafety to the Convention on Biological Diversity,Framework Convention on the Protection and Sustainable Development of the Carpathians,Montreal Protocol on Substances that Deplete the Ozone Layer,Vienna Convention for the Protection of the Ozone Layer,International Treaty on Plant Genetic Resources for Food and Agriculture,Convention on International Trade in Endangered Species of Wild Fauna and Flora,Convention for the Protection of the Mediterranean Sea against Pollution,"Protocol concerning cooperation in preventing pollution from ships and, in cases of emergency combating pollution of the Mediterranean Sea",Protocol for the protection of the Mediterranean Sea against pollution resulting from exploration and exploitation of the continental shelf and the seabed and its subsoil,Protocol Concerning Specially Protected Areas and Biological Diversity in the Mediterranean,Convention concerning the Protection of the World Cultural and Natural Heritage,Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol concerning Pollution from Land-Based sources and activities to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol Concerning Specially Protected Areas and Wildlife to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Convention for Co-operation in the Protection and Development of the Marine and Coastal Environment of the West and Central African Region,Agreement on the Conservation of European Bats,Protocol on the Prevention of Pollution of the Mediterranean Sea by Transboundary Movements of Hazardous Wastes and their Disposal,Protocol for the Protection of the Mediterranean Sea against Pollution from Land-Based Sources
"Jul 2, 2008 Los Katios National Park Colombia N 1083","(0.3717948717948718, 'party consider requesting international assistance world heritage fund support')","(0.24827586206896557, 'february report state conservation property progress made implementation mentioned review assessment process examination world heritage committee')","(0.33999999999999997, 'conservation property progress made implementation')","(0.33333333333333337, 'state party strengthen conservation management property n invites state party consider requesting international')","(0.36923076923076925, 'party strengthen conservation management property n invites state')","(0.2941176470588235, 'heritage centre february report state conservation property progress made implementation mentioned review assessment process examination')","(0.33333333333333337, 'fund support review assessment')","(0.3548387096774194, 'n notes satisfaction review assessment process initiated state')","(0.30434782608695654, 'made implementation mentioned review assessment process examination world heritage committee')","(0.3555555555555555, 'strengthen conservation management property n')","(0.3728813559322034, 'strengthen conservation management property n invites state')","(0.34426229508196726, 'state party strengthen conservation management property n invites state party consider requesting international assistance')","(0.2720588235294118, 'party strengthen conservation management property n invites state party consider requesting international assistance world heritage fund')","(0.34782608695652173, 'state conservation property progress made implementation mentioned review assessment process')","(0.32307692307692304, 'party strengthen conservation management property n invites state')","(0.29850746268656714, 'initiated state party strengthen conservation management property n')","(0.3194444444444444, 'february report state conservation property progress made implementation')","(0.30000000000000004, 'requesting international assistance world heritage fund support review')","(0.3728813559322034, 'strengthen conservation management property n invites state')","(0.32432432432432434, 'conservation management property n invites state party consider requesting')","(0.3932584269662921, 'requesting international assistance world heritage fund support review assessment process')","(0.3880597014925373, 'conservation property progress made implementation mentioned review')","(0.3125, 'state party strengthen conservation management property n invites state party consider requesting international assistance world')","(0.282258064516129, 'heritage centre february report state conservation property progress made implementation mentioned review assessment process')","(0.28260869565217395, 'state conservation property progress made implementation mentioned review assessment process')","(0.3513513513513513, 'conservation management property n invites state party consider requesting')","(0.34782608695652173, 'state conservation property progress made implementation mentioned review assessment process')","(0.2751677852348994, 'submit world heritage centre february report state conservation property progress made implementation mentioned review assessment process examination')","(0.29655172413793107, 'february report state conservation property progress made implementation mentioned review assessment process examination world heritage committee')","(0.3445378151260504, 'conservation management property n invites state party consider requesting international assistance world heritage fund')","(0.49056603773584906, 'strengthen conservation management property n invites')","(0.26126126126126126, 'report state conservation property progress made implementation mentioned review assessment process examination')","(0.3152173913043478, 'made implementation mentioned review assessment process examination world heritage committee')"
"Jul 2, 2008 Kiev SaintSophia Cathedral and Related Monastic Buildings, KievPechersk Lavra Ukraine C 527 bis","(0.3013698630136986, 'invites state party create national coordination board order enhance')","(0.276595744680851, 'party submit world heritage centre february state conservation report covering components property including conformity paragraph operational')","(0.35416666666666663, 'conservation property issues identified decision')","(0.32407407407407407, 'requests state party consultation world heritage centre icomos develop draft statement outstanding universal')","(0.3913043478260869, 'concern numerous construction restoration projects within buffer zone')","(0.3087248322147651, 'february state conservation report covering components property including conformity paragraph operational guidelines description intention undertake')","(0.37037037037037035, 'party world heritage centre')","(0.3484848484848485, 'enhance collaboration stakeholders concerned n also requests state')","(0.3205128205128205, 'stakeholders concerned n also requests state party consultation world heritage')","(0.4285714285714286, 'mission assess state conservation property')","(0.35, 'restoration new construction projects may affect outstanding')","(0.3525179856115108, 'february state conservation report covering components property including conformity paragraph operational guidelines description intention')","(0.30000000000000004, 'including conformity paragraph operational guidelines description intention undertake authorize major restoration new construction projects may affect')","(0.2989690721649485, 'state conservation report covering components property including conformity paragraph operational')","(0.3384615384615385, 'assess state conservation property issues identified decision com')","(0.3125, 'paragraph operational guidelines description intention undertake authorize major')","(0.29850746268656714, 'universal value property n invites state party create')","(0.32352941176470584, 'conservation property issues identified decision com adopted session')","(0.4098360655737705, 'construction restoration projects within buffer zone property')","(0.3733333333333333, 'conservation property issues identified decision com adopted session durban')","(0.32558139534883723, 'construction restoration projects within buffer zone property could affect outstanding')","(0.4354838709677419, 'create national coordination board order enhance collaboration')","(0.31081081081081086, 'property including conformity paragraph operational guidelines description intention undertake authorize major restoration new construction projects')","(0.288135593220339, 'new construction projects may affect outstanding universal value property examination world heritage committee session')","(0.30000000000000004, 'property n invites state party create national coordination board order')","(0.36046511627906974, 'universal value including conditions integrity authenticity examination world heritage')","(0.3448275862068966, 'construction projects may affect outstanding universal value property examination world')","(0.3205128205128205, 'guidelines description intention undertake authorize major restoration new construction projects may affect outstanding universal value property examination')","(0.30718954248366015, 'report covering components property including conformity paragraph operational guidelines description intention undertake authorize major restoration new')","(0.3709677419354839, 'consultation world heritage centre icomos develop draft statement outstanding universal value including conditions integrity')","(0.44897959183673475, 'mission assess state conservation property issues')","(0.2685185185185185, 'description intention undertake authorize major restoration new construction projects may affect outstanding')","(0.3529411764705882, 'national coordination board order enhance collaboration stakeholders concerned n also')"
"Jul 2, 2008 Kizhi Pogost Russian Federation C 544","(0.31506849315068497, 'continue work towards integrated management plan property n also')","(0.2751677852348994, 'state party urgently confirm implementation necessary administrative arrangements concerning delegation authorities restoration works well funds made')","(0.3695652173913043, 'consideration world heritage committee session')","(0.33333333333333337, 'arrangements concerning delegation authorities restoration works well funds made available restoration works duration')","(0.35820895522388063, 'concerning delegation authorities restoration works well funds made')","(0.28, 'requests state party collaboration world heritage centre icomos prepare draft statement outstanding universal value including')","(0.3928571428571429, 'n revised approved documents')","(0.36585365853658536, 'including conditions integrity authenticity consideration world heritage committee')","(0.3163265306122449, 'universal value including conditions integrity authenticity consideration world heritage committee')","(0.32608695652173914, 'committee s decisions recommendations reactive')","(0.32835820895522383, 's decisions recommendations reactive monitoring missions concerning')","(0.28800000000000003, 'world heritage centre advisory bodies implementation world heritage committee s decisions recommendations reactive monitoring')","(0.3178294573643411, 'examined document whc com n recalling decision com adopted session christchurch n urges state party start')","(0.3263157894736842, 'effective coordination close collaboration world heritage centre advisory bodies implementation')","(0.31818181818181823, 'management world heritage property represents small part territory')","(0.3188405797101449, 'special state group charge effective coordination close collaboration')","(0.35820895522388063, 'works duration project n invites state party establish')","(0.328125, 'centre february progress report issues mentioned above including')","(0.4117647058823529, 'missions concerning property n requests state party')","(0.31645569620253167, 'restoration works church transfiguration n notes continuous efforts directorate')","(0.3258426966292135, 'concerning delegation authorities restoration works well funds made available restoration')","(0.4464285714285714, 'concerning property n requests state party collaboration')","(0.3385826771653543, 'arrangements concerning delegation authorities restoration works well funds made available restoration works duration project n')","(0.295774647887324, 'implementation necessary administrative arrangements concerning delegation authorities restoration works well funds made available restoration')","(0.32183908045977017, 'documents concerning protected areas kizhi museum reserve including boundaries property')","(0.41025641025641024, 'documents concerning protected areas kizhi museum reserve including boundaries')","(0.33043478260869563, 'urgently confirm implementation necessary administrative arrangements concerning delegation authorities restoration')","(0.29333333333333333, 'centre advisory bodies implementation world heritage committee s decisions recommendations reactive monitoring missions concerning property n requests')","(0.3115942028985508, 'party establish special state group charge effective coordination close collaboration world heritage centre advisory bodies implementation')","(0.319672131147541, 'coordination close collaboration world heritage centre advisory bodies implementation world heritage committee s decisions')","(0.40625, 'arrangements concerning delegation authorities restoration works')","(0.2834645669291339, 'party urgently confirm implementation necessary administrative arrangements concerning delegation authorities restoration works')","(0.313953488372093, 'group charge effective coordination close collaboration world heritage centre advisory')"
"Jul 2, 2008 Macquarie Island Australia N629 rev","(0.3580246913580247, 'biosphere mab programme s international coordinating council consider withdrawing')","(0.2753623188405797, 'adopted session christchurch n takes note satisfaction progress made planning preparation implementation plan eradication invasive rabbits')","(0.35416666666666663, 'implementation plan eradication invasive rabbits')","(0.3529411764705882, 'made implementation eradication plan estimated size rabbit population island potential impact island s')","(0.33333333333333337, 'preparation implementation plan eradication invasive rabbits rodents adversely')","(0.2857142857142857, 'recalls recommendation bureau unesco man and biosphere mab programme s international coordinating council consider withdrawing')","(0.31034482758620685, 'reserve lacks human residents')","(0.35820895522388063, 'benefits eradication project n recalls recommendation bureau unesco')","(0.3263157894736842, 'state conservation property including information progress made implementation eradication plan')","(0.36363636363636365, 'report state conservation property including')","(0.3384615384615385, 'report state conservation property including information progress')","(0.3214285714285714, 'eradication project n recalls recommendation bureau unesco man and biosphere mab programme s international')","(0.32608695652173914, 'adopted session christchurch n takes note satisfaction progress made planning preparation implementation plan eradication invasive rabbits')","(0.30000000000000004, 'status property considering functional biosphere reserve lacks human residents demonstrate')","(0.35064935064935066, 'programme s international coordinating council consider withdrawing macquarie')","(0.29729729729729726, 'considering functional biosphere reserve lacks human residents demonstrate')","(0.417910447761194, 'lacks human residents demonstrate sustainable development n also')","(0.31343283582089554, 'residents demonstrate sustainable development n also requests state')","(0.3650793650793651, 'state conservation property including information progress made')","(0.38372093023255816, 'international coordinating council consider withdrawing macquarie island world network')","(0.3555555555555555, 'programme s international coordinating council consider withdrawing macquarie island world')","(0.4375, 'implementation eradication plan estimated size rabbit population')","(0.3037037037037037, 'state conservation property including information progress made implementation eradication plan estimated size rabbit population island')","(0.34375, 'state conservation property including information progress made implementation eradication plan estimated size rabbit population')","(0.2978723404255319, 'preparation implementation plan eradication invasive rabbits rodents adversely impact property')","(0.3555555555555555, 'state conservation property including information progress made implementation eradication')","(0.3222222222222222, 'information progress made implementation eradication plan estimated size rabbit population')","(0.29931972789115646, 'technical support key pre post eradication monitoring activities vegetation seabird monitoring island help demonstrate benefits eradication project')","(0.2857142857142857, 'property including information progress made implementation eradication plan estimated size rabbit population island potential impact island')","(0.3203125, 'state conservation property including information progress made implementation eradication plan estimated size rabbit population')","(0.42307692307692313, 'updated report state conservation property including')","(0.2952380952380952, 'pre post eradication monitoring activities vegetation seabird monitoring island help demonstrate benefits')","(0.3375, 'eradication plan estimated size rabbit population island potential impact island')"
"Jul 2, 2008 Impact of Climate Change on World Heritage properties","(0.3013698630136986, 'n noting real danger climate change faced many world')","(0.27419354838709675, 'nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp nbsp threatening impacts climatic geological environmental')","(0.4117647058823529, 'convention session unesco n noting')","(0.3052631578947368, 'must amenable correction human action case cultural properties natural factors man made factors')","(0.390625, 'correction human action case cultural properties natural factors')","(0.275, 'christchurch sessions respectively n also recalling resolution ga adopted general assembly states parties world heritage')","(0.36363636363636365, 'parties world heritage convention')","(0.38, 'session unesco n noting real danger climate change')","(0.3571428571428571, 'heritage convention session unesco n noting real danger climate change')","(0.41666666666666663, 'heritage convention session unesco n')","(0.33999999999999997, 'heritage convention session unesco n noting real')","(0.2936507936507936, 'emphasis corrective measures recommended adaptation rather mitigation n approves following amendments operational guidelines n')","(0.3023255813953488, 'nbsp nbsp nbsp nbsp nbsp addition factor factors threatening threats and or deleterious impacts integrity property')","(0.29729729729729726, 'heritage convention session unesco n noting real danger climate change')","(0.3013698630136986, 'corrected administrative legislative action cancelling major public works')","(0.35, 'parties world heritage convention session unesco n noting')","(0.3731343283582089, 'heritage convention session unesco n noting real danger')","(0.31081081081081086, 'criteria proposed assessing properties threatened climate change inclusion')","(0.39583333333333337, 'heritage convention session unesco n noting real')","(0.34285714285714286, 'integrity property must amenable correction human action case cultural')","(0.34246575342465757, 'correction human action case cultural properties natural factors man made')","(0.3877551020408163, 'convention session unesco n noting real danger')","(0.328125, 'proposed assessing properties threatened climate change inclusion list world heritage danger noting emphasis corrective measures')","(0.30434782608695654, 'christchurch sessions respectively n also recalling resolution ga adopted general assembly states parties world')","(0.30434782608695654, 'heritage danger noting emphasis corrective measures recommended adaptation rather mitigation')","(0.36764705882352944, 'correction human action case cultural properties natural factors man')","(0.3012048192771084, 'assessing properties threatened climate change inclusion list world heritage danger')","(0.28859060402684567, 'heritage danger noting emphasis corrective measures recommended adaptation rather mitigation n approves following amendments operational guidelines n')","(0.30000000000000004, 'assembly states parties world heritage convention session unesco n noting real danger climate change faced many')","(0.3168316831683168, 'convention session unesco n noting real danger climate change faced many world heritage properties')","(0.4, 'amendments operational guidelines n nbsp nbsp')","(0.28865979381443296, 'n also recalling resolution ga adopted general assembly states parties world heritage')","(0.33333333333333337, 'christchurch sessions respectively n also recalling resolution ga adopted general')"
"Jul 2, 2008 KahuziBiega National Park Democratic Republic of the Congo N 137","(0.28767123287671237, 'concessions granted within property n also requests state party')","(0.28767123287671237, 'areas continue implementation corrective measures adopted world heritage committee session vilnius close cooperation local communities surrounding')","(0.3589743589743589, 'conservation property remain numerous n')","(0.3584905660377359, 'proposal desired state conservation removal property list world heritage danger examination world heritage')","(0.4126984126984127, 'desired state conservation removal property list world heritage')","(0.30645161290322576, 'state party consultation world heritage centre advisory bodies develop draft statement outstanding universal value including')","(0.33333333333333337, 'property n also requests')","(0.360655737704918, 'guidelines n requests state party consultation world heritage')","(0.3493975903614458, 'paragraph operational guidelines n requests state party consultation world heritage')","(0.39534883720930236, 'desired state conservation removal property')","(0.33333333333333337, 'impact study concerning refurbishment road containing new')","(0.3307086614173228, 'great financial technical support provided conservation property various partners n recognizes challenges conservation property')","(0.30000000000000004, 'concern results preliminary inventory lowland sector indicating quasi disappearance elephant reduction gorilla population continued poaching artisanal')","(0.3529411764705882, 'state conservation property including update disarmament armed groups within property')","(0.38095238095238093, 'desired state conservation removal property list world heritage')","(0.3142857142857143, 'partners n recognizes challenges conservation property remain numerous')","(0.3623188405797102, 'state conservation property including update disarmament armed groups')","(0.3088235294117647, 'paragraph operational guidelines n requests state party consultation')","(0.4285714285714286, 'mining concessions granted within property n also')","(0.3538461538461538, 'biega national park democratic republic congo list world heritage')","(0.3493975903614458, 'conditions integrity well proposal desired state conservation removal property list')","(0.4193548387096774, 'conservation property various partners n recognizes challenges')","(0.2983870967741935, 'proposal desired state conservation removal property list world heritage danger examination world heritage committee session')","(0.3023255813953488, 'inventory lowland sector indicating quasi disappearance elephant reduction gorilla population continued poaching artisanal mining')","(0.3666666666666667, 'party consultation iccn management body protected areas continue implementation corrective')","(0.3589743589743589, 'impact study concerning refurbishment road containing new proposals mitigation')","(0.3414634146341463, 'following goma peace development conference two kivu foresees disarmament national')","(0.31999999999999995, 'property including update disarmament armed groups within property road refurbishing project well progress achieved implementation corrective measures')","(0.3037037037037037, 'iccn management body protected areas continue implementation corrective measures adopted world heritage committee session vilnius close')","(0.36752136752136755, 'conformity paragraph operational guidelines n requests state party consultation world heritage centre advisory bodies')","(0.47916666666666663, 'desired state conservation removal property list')","(0.28181818181818186, 'continue implementation corrective measures adopted world heritage committee session vilnius close cooperation')","(0.345679012345679, 'new proposals mitigation measures taking final decision regard project conformity')"
"Jul 2, 2008 Iguazu National Park Argentina N 303","(0.3835616438356164, 'inclusion iguaz uacute national park n also urges state')","(0.2867647058823529, 'operation particular research resource protection public use oriented appreciation outstanding universal value property n continue joint')","(0.44999999999999996, 'falls quantify biological visual impacts')","(0.32407407407407407, 'serious concern various specific threats property currently faces particular threats due biodiversity visual')","(0.34375, 'consultation world heritage centre advisory bodies develop draft')","(0.3065693430656934, 'implement following recommendations world heritage centre iucn monitoring mission order strengthen management protect biodiversity values')","(0.37037037037037035, 'property n create permanent')","(0.36, 'uacute national park n also urges state party')","(0.34246575342465757, 'impact property n requests state party consultation world heritage centre')","(0.38888888888888884, 'state party coordination state party')","(0.339622641509434, 'state party coordination state party brazil implement')","(0.30708661417322836, 'transboundary co operation particular research resource protection public use oriented appreciation outstanding universal value')","(0.28873239436619713, 'management protect biodiversity values property n create permanent effective mechanism transboundary co operation particular research resource')","(0.3586956521739131, 'create permanent effective mechanism transboundary co operation particular research resource')","(0.34523809523809523, 'progress implementation recommendations mission examination world heritage committee')","(0.31818181818181823, 'management protect biodiversity values property n create permanent')","(0.3913043478260869, 'plans two adjacent properties including development shared indicators')","(0.3484848484848485, 'management protect biodiversity values property n create permanent')","(0.3650793650793651, 'value including conditions integrity examination world heritage')","(0.35064935064935066, 'transboundary co operation particular research resource protection public use')","(0.33720930232558144, 'centre iucn monitoring mission order strengthen management protect biodiversity values')","(0.3770491803278688, 'research resource protection public use oriented appreciation')","(0.29496402877697847, 'revision management plans two adjacent properties including development shared indicators standards minimising visitor impacts establishing')","(0.32173913043478264, 'visual impacts n notes satisfaction rejection hot air balloon concession n urges state party')","(0.32499999999999996, 'property currently faces particular threats due biodiversity visual impacts n')","(0.38541666666666663, 'conservation property progress implementation recommendations mission examination world heritage')","(0.37362637362637363, 'operational guidelines plans development hydroelectric project paran aacute river argentina')","(0.2974683544303798, 'toward coordinated revision management plans two adjacent properties including development shared indicators standards minimising visitor impacts establishing')","(0.303448275862069, 'toward coordinated revision management plans two adjacent properties including development shared indicators standards minimising visitor impacts')","(0.35114503816793896, 'two adjacent properties including development shared indicators standards minimising visitor impacts establishing acceptable limits')","(0.4423076923076923, 'february report state conservation property progress')","(0.35922330097087374, 'property n create permanent effective mechanism transboundary co operation particular research resource')","(0.34782608695652173, 'create permanent effective mechanism transboundary co operation particular research resource')"
"Jul 2, 2008 Lamu Old Town Kenya C 1055","(0.28767123287671237, 'bodies n also requests state party submit world heritage')","(0.25806451612903225, 'n strongly urges state party continue work extension buffer zone protection property n also urges state')","(0.3513513513513513, 'concern oil exploration near property')","(0.28865979381443296, 'development property n also notes concern oil exploration near property possible construction new')","(0.29268292682926833, 'february progress report implementation recommendations examination world heritage')","(0.29032258064516125, 'n also requests state party submit world heritage centre february progress report implementation recommendations examination')","(0.3939393939393939, 'party finalize approve management')","(0.3055555555555556, 'identification key stakeholders various actions well necessary timeframe')","(0.2941176470588235, 'party continue work extension buffer zone protection property n also')","(0.33333333333333337, 'possible construction new port facility')","(0.30000000000000004, 'zone protection property n also urges state')","(0.2857142857142857, 'world heritage committee n com examined document whc n recalling decision com adopted session')","(0.3023255813953488, 'plan three copies review world heritage centre advisory bodies n also requests state party submit world')","(0.28395061728395066, 'reiterates concern ongoing uncontrolled development property n also notes concern')","(0.31707317073170727, 'february progress report implementation recommendations examination world heritage')","(0.30487804878048785, 'february progress report implementation recommendations examination world heritage')","(0.35820895522388063, 'reiterates concern ongoing uncontrolled development property n also')","(0.3088235294117647, 'involved stakeholders local community well progress extension buffer')","(0.45833333333333337, 'extension buffer zone protection property n also')","(0.33333333333333337, 'final management plan three copies review world heritage centre')","(0.31506849315068497, 'development plan final management plan three copies review world heritage')","(0.4285714285714286, 'buffer zone protection property n also urges')","(0.2931034482758621, 'party continue work extension buffer zone protection property n also urges state party continue efforts')","(0.30434782608695654, 'development property n also notes concern oil exploration near property possible construction new port')","(0.2875, 'protection property n also urges state party continue efforts improve')","(0.375, 'work extension buffer zone protection property n also urges')","(0.36363636363636365, 'published regional development plan final management plan three copies review')","(0.32592592592592595, 'zone improvement property s infrastructure n reiterates concern ongoing uncontrolled development property n also notes concern oil')","(0.29230769230769227, 'n strongly urges state party continue work extension buffer zone protection property n also urges state')","(0.3207547169811321, 'extension buffer zone protection property n also urges state party continue efforts improve infrastructure')","(0.34375, 'progress report implementation recommendations examination world')","(0.28865979381443296, 'party continue work extension buffer zone protection property n also urges state')","(0.33333333333333337, 'protection property n also urges state party continue efforts improve')"
"Jul 2, 2008 Keoladeo National Park India N 340","(0.35238095238095235, 'results monitoring available international conservation organisations engaging conservation organisations')","(0.33333333333333337, 'management property suggests formal structures established enable local stakeholders consulted management participate conservation property n requests')","(0.37254901960784315, 'populations climatic hydrological variations region')","(0.3305084745762712, 'participate conservation property n requests state party implement recommendations reactive monitoring mission notably')","(0.3731343283582089, 'management participate conservation property n requests state party')","(0.33333333333333337, 'stakeholders consulted management participate conservation property n requests state party implement recommendations reactive monitoring mission')","(0.3571428571428571, 'measures put place permanent')","(0.3472222222222222, 'above noted recommendations examination world heritage committee session')","(0.3291139240506329, 'efforts state party address water shortage manifested investment chiksana canal')","(0.4130434782608695, 'management participate conservation property n')","(0.3623188405797102, 'stakeholders consulted management participate conservation property n')","(0.30201342281879195, 'available international conservation organisations engaging conservation organisations appropriate n continue invest maintenance improvement property')","(0.3192771084337349, 'available international conservation organisations engaging conservation organisations appropriate n continue invest maintenance improvement property s infrastructure')","(0.3302752293577982, 'available international conservation organisations engaging conservation organisations appropriate n continue')","(0.36734693877551017, 'available international conservation organisations engaging conservation organisations appropriate')","(0.33333333333333337, 'continuing absence information gauge effects repeated droughts diversity')","(0.3285714285714286, 'conservation property n requests state party implement recommendations')","(0.3793103448275862, 'control programme this invasive plants n collaborate local')","(0.4285714285714286, 'participate conservation property n requests state party')","(0.33999999999999997, 'available international conservation organisations engaging conservation organisations appropriate n')","(0.3298969072164949, 'recommendations examination world heritage committee session view considering absence substantial')","(0.40740740740740744, 'conservation property n requests state party implement')","(0.32638888888888884, 'stakeholders consulted management participate conservation property n requests state party implement recommendations reactive monitoring mission')","(0.3221476510067114, 'available international conservation organisations engaging conservation organisations appropriate n continue invest maintenance improvement property')","(0.3263157894736842, 'monitoring outstanding universal value property make results monitoring available international')","(0.34246575342465757, 'govardhan drain diversion projects proposed dholpu bharatpur water supply')","(0.4111111111111111, 'conservation property n requests state party implement recommendations reactive monitoring')","(0.34090909090909094, 'available international conservation organisations engaging conservation organisations appropriate n continue invest maintenance improvement property s infrastructure including')","(0.31999999999999995, 'property including progress implementing above noted recommendations examination world heritage committee session view considering absence substantial')","(0.36690647482014394, 'organisations engaging conservation organisations appropriate n continue invest maintenance improvement property s infrastructure including')","(0.49090909090909096, 'management participate conservation property n requests')","(0.2894736842105263, 'state conservation property including progress implementing above noted recommendations examination world heritage')","(0.32978723404255317, 'particular eradication invasive vegetation n implement monitoring programme breeding wintering')"
"Jul 2, 2008 Lumbini, the Birthplace of the Lord Buddha Nepal C 666","(0.3013698630136986, 'n calls upon international community provide technical financial support')","(0.2836879432624113, 'maya devi temple n develop strategy rehabilitation maya devi temple incorporating recommendations implementation corrective measures proposed')","(0.37037037037037035, 'protection significant archaeological remains property')","(0.32692307692307687, 'development integrated management plan particularly to n draft consultation world heritage centre icomos')","(0.34375, 'n calls upon international community provide technical financial')","(0.3015873015873016, 'n draft consultation world heritage centre icomos updated statement outstanding universal value including conditions integrity')","(0.3928571428571429, 'n avoid carrying development')","(0.323943661971831, 'upon international community provide technical financial support assist')","(0.3125, 'committee n requests state party continue work development integrated management')","(0.3571428571428571, 'integrated management plan particularly to')","(0.30645161290322576, 'ensure long term protection significant archaeological remains')","(0.27692307692307694, 'heritage centre february updated statement outstanding universal value including conditions authenticity integrity report progress')","(0.30069930069930073, 'updated statement outstanding universal value including conditions authenticity integrity report progress made above examination world heritage')","(0.31034482758620685, 'draft consultation world heritage centre icomos updated statement outstanding universal')","(0.31666666666666665, 'to n draft consultation world heritage centre icomos')","(0.323943661971831, 'ensure long term protection significant archaeological remains property')","(0.32835820895522383, 'frame world heritage centre n calls upon international')","(0.30508474576271183, 'monitoring ground water levels movements adjacent maya devi')","(0.35526315789473684, 'devi temple incorporating recommendations implementation corrective measures')","(0.38961038961038963, 'upon international community provide technical financial support assist state')","(0.35443037974683544, 'n calls upon international community provide technical financial support assist')","(0.37681159420289856, 'recommendations implementation corrective measures proposed mission n')","(0.32592592592592595, 'temple incorporating recommendations implementation corrective measures proposed mission n submit programme activities time frame world')","(0.3484848484848485, 'n develop strategy rehabilitation maya devi temple incorporating recommendations implementation corrective measures proposed mission')","(0.30000000000000004, 'n recalling decision com adopted session vilnius n notes action')","(0.35064935064935066, 'upon international community provide technical financial support assist state')","(0.37777777777777777, 'authenticity n avoid carrying development project pending completion integrated management')","(0.2987012987012987, 'outstanding universal value including conditions integrity authenticity n avoid carrying development project pending completion integrated management plan')","(0.3087248322147651, 'outstanding universal value including conditions integrity authenticity n avoid carrying development project pending completion integrated management')","(0.33613445378151263, 'pending completion integrated management plan n develop strategy ensure long term protection significant archaeological')","(0.368421052631579, 'to n draft consultation world heritage')","(0.30927835051546393, 'property continue surveying monitoring ground water levels movements adjacent maya devi temple')","(0.3222222222222222, 'ensure long term protection significant archaeological remains property continue surveying')"
