,Convention on Wetlands of International Importance especially as Waterfowl Habitat,Nagoya Protocol on Access to Genetic Resources and their Fair and Equitable Sharing of Benefits Arising from their Utilization to the Convention on Biological Diversity,Convention on Biological Diversity,"Agreement on the Conservation of Small Cetaceans of the Baltic, North East Atlantic, Irish and North Seas",Convention on the Conservation of Migratory Species of Wild Animals,Bamako Convention on the Ban of the Import into Africa and the Control of Transboundary Movement and Management of Hazardous Wastes within Africa,Paris Agreement,United Nations Framework Convention on Climate Change,Kyoto Protocol to the United Nations Framework Convention on Climate Change,Minamata Convention on Mercury,Stockholm Convention on Persistent Organic Pollutants,Rotterdam Convention on the Prior Informed Consent Procedure for Certain Hazardous Chemicals and Pesticides in International Trade,"United Nations Convention to Combat Desertification in those Countries Experiencing Serious Drought and/or Desertification, particulary in Africa",Basel Convention on the Control of Transboundary Movements of Hazardous Wastes and their Disposal,Agreement on the Conservation of African-Eurasian Migratory Waterbirds,Cartagena Protocol on Biosafety to the Convention on Biological Diversity,Framework Convention on the Protection and Sustainable Development of the Carpathians,Montreal Protocol on Substances that Deplete the Ozone Layer,Vienna Convention for the Protection of the Ozone Layer,International Treaty on Plant Genetic Resources for Food and Agriculture,Convention on International Trade in Endangered Species of Wild Fauna and Flora,Convention for the Protection of the Mediterranean Sea against Pollution,"Protocol concerning cooperation in preventing pollution from ships and, in cases of emergency combating pollution of the Mediterranean Sea",Protocol for the protection of the Mediterranean Sea against pollution resulting from exploration and exploitation of the continental shelf and the seabed and its subsoil,Protocol Concerning Specially Protected Areas and Biological Diversity in the Mediterranean,Convention concerning the Protection of the World Cultural and Natural Heritage,Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol concerning Pollution from Land-Based sources and activities to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol Concerning Specially Protected Areas and Wildlife to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Convention for Co-operation in the Protection and Development of the Marine and Coastal Environment of the West and Central African Region,Agreement on the Conservation of European Bats,Protocol on the Prevention of Pollution of the Mediterranean Sea by Transboundary Movements of Hazardous Wastes and their Disposal,Protocol for the Protection of the Mediterranean Sea against Pollution from Land-Based Sources
"Dec 7, 1990 Adoption of the Agenda","(0.20512820512820518, 'possibility authorizing bureau approve report committee presented next general')","(0.20300751879699253, 'committee adopted agenda proposed it deciding examine business possibility authorizing bureau approve report committee presented next')","(0.26530612244897955, 'deciding examine business possibility authorizing')","(0.25, 'committee adopted agenda proposed it deciding examine business possibility authorizing bureau approve report')","(0.27419354838709675, 'committee adopted agenda proposed it deciding examine business')","(0.21259842519685035, 'proposed it deciding examine business possibility authorizing bureau approve report committee presented next general conference')","(0.29032258064516125, 'report committee presented next')","(0.25806451612903225, 'committee adopted agenda proposed it deciding examine business')","(0.2432432432432432, 'bureau approve report committee presented next general conference unesco n')","(0.28125, 'next general conference unesco n')","(0.27586206896551724, 'approve report committee presented next general conference')","(0.2068965517241379, 'proposed it deciding examine business possibility authorizing bureau approve report committee presented next general')","(0.21052631578947367, 'committee adopted agenda proposed it deciding examine business possibility authorizing bureau approve report committee presented next')","(0.19277108433734935, 'agenda proposed it deciding examine business possibility authorizing bureau approve')","(0.26388888888888884, 'examine business possibility authorizing bureau approve report committee')","(0.27692307692307694, 'bureau approve report committee presented next general conference')","(0.28358208955223885, 'report committee presented next general conference unesco n')","(0.27692307692307694, 'bureau approve report committee presented next general conference')","(0.27586206896551724, 'approve report committee presented next general conference')","(0.2435897435897436, 'possibility authorizing bureau approve report committee presented next general')","(0.2674418604651163, 'committee adopted agenda proposed it deciding examine business possibility authorizing')","(0.28846153846153844, 'committee presented next general conference unesco n')","(0.2755905511811023, 'proposed it deciding examine business possibility authorizing bureau approve report committee presented next general conference')","(0.25, 'proposed it deciding examine business possibility authorizing bureau approve report committee presented next general')","(0.25, 'bureau approve report committee presented next general conference unesco n')","(0.2435897435897436, 'possibility authorizing bureau approve report committee presented next general')","(0.2790697674418605, 'committee adopted agenda proposed it deciding examine business possibility authorizing')","(0.18439716312056742, 'committee adopted agenda proposed it deciding examine business possibility authorizing bureau approve report committee presented next general')","(0.23076923076923073, 'it deciding examine business possibility authorizing bureau approve report committee presented next general conference unesco n')","(0.29565217391304344, 'examine business possibility authorizing bureau approve report committee presented next general conference unesco n')","(0.30952380952380953, 'presented next general conference unesco n')","(0.21359223300970875, 'proposed it deciding examine business possibility authorizing bureau approve report committee presented')","(0.3012048192771084, 'agenda proposed it deciding examine business possibility authorizing bureau approve')"
"Dec 7, 1987 Requests for International Assistance","(0.31506849315068497, 'die back related conservation problems n khami ruins national')","(0.30645161290322576, 'work n total n nbsp n training n brazil training conservation restoration historic areas n china')","(0.37142857142857144, 'conservation problems n khami ruins')","(0.3571428571428571, 'brazil training conservation restoration historic areas n china contribution programme training natural heritage')","(0.4, 'specialists responsible conservation cultural sites included world heritage')","(0.3065693430656934, 'brazil training conservation restoration historic areas n china contribution programme training natural heritage conservation specialists')","(0.4, 'n ajjer algeria equipment')","(0.31818181818181823, 'requests taking account bureau s recommendations requests approved')","(0.30487804878048785, 'decided approve requests taking account bureau s recommendations requests approved')","(0.368421052631579, 'die back related conservation problems')","(0.33333333333333337, 'responsible conservation cultural sites included world heritage')","(0.2857142857142857, 'requests presented document sc conf n noted bureau met december consider requests and accordance')","(0.31007751937984496, 'work n total n nbsp n training n brazil training conservation restoration historic areas n china')","(0.3246753246753247, 'quito urgent work required consolidation monuments damaged earthquake n total')","(0.3833333333333333, 'heritage conservation specialists n study tour c ocirc')","(0.3026315789473685, 'mexico training specialists responsible conservation cultural sites included')","(0.3731343283582089, 'subsequent protection property n selous game reserve tanzania')","(0.35593220338983056, 'montpellier training course forest fauna protection n haiti')","(0.4042553191489362, 'training course forest fauna protection n haiti')","(0.32352941176470584, 'implement management plan n dja faunal reserve cameroon contribution')","(0.33720930232558144, 'contribution programme training natural heritage conservation specialists n study tour')","(0.4833333333333333, 'conservation restoration historic areas n china contribution')","(0.3211678832116789, 'brazil training conservation restoration historic areas n china contribution programme training natural heritage conservation specialists')","(0.31304347826086953, 'total n nbsp n training n brazil training conservation restoration historic areas n china')","(0.3076923076923077, 'mexico training specialists responsible conservation cultural sites included world heritage')","(0.4225352112676056, 'historic areas n china contribution programme training natural heritage')","(0.36046511627906974, 'contribution adoption implementation draft management plan n petra jordan contribution')","(0.3037037037037037, 'n ajjer algeria equipment consultant services prepare large scale project implement management plan n dja faunal reserve')","(0.3153846153846154, 'mexico training specialists responsible conservation cultural sites included world heritage list n total n nbsp n')","(0.368, 'brazil training conservation restoration historic areas n china contribution programme training natural heritage conservation')","(0.5238095238095238, 'back related conservation problems n khami')","(0.30927835051546393, 'adoption implementation draft management plan n petra jordan contribution towards research work')","(0.35526315789473684, 'montpellier training course forest fauna protection n haiti training courses')"
"Dec 7, 1987 Promotional Activities","(0.36250000000000004, 'ensure close links promotion international campaigns safeguard cultural heritage')","(0.2875816993464052, 'technical cooperation activities make convention better known particularly systematically marking equipment provided technical cooperation world heritage')","(0.4390243902439024, 'convention china bulletin produced united')","(0.3305785123966942, 'made technical cooperation activities make convention better known particularly systematically marking equipment provided')","(0.345679012345679, 'concerns technical cooperation requests promotional activities committee accepted')","(0.2971014492753623, 'activities make convention better known particularly systematically marking equipment provided technical cooperation world heritage emblem')","(0.3448275862068966, 'parties n committee requested')","(0.3846153846153846, 'could identifying work carried thanks convention n representative')","(0.36585365853658536, 'useful procedure could identifying work carried thanks convention n representative')","(0.4722222222222222, 'aimed making convention better known')","(0.35593220338983056, 'carried thanks convention n representative brazil indicated')","(0.33870967741935487, 'printing distribution folding poster world heritage convention china bulletin produced united kingdom international heritage')","(0.3125, 'several members committee mentioned activities undertaken respective countries production stamps pamphlets world heritage sites yugoslavia india')","(0.2978723404255319, 'activities make convention better known particularly systematically marking equipment provided')","(0.31081081081081086, 'technical cooperation activities make convention better known particularly')","(0.33783783783783783, 'technical cooperation activities make convention better known particularly')","(0.3466666666666667, 'activities make convention better known particularly systematically marking')","(0.33333333333333337, 'need expand promotion programme n recalled states parties')","(0.423728813559322, 'carried thanks convention n representative brazil indicated')","(0.4022988505747126, 'international heritage also mentioned particularly successful type promotional material')","(0.37349397590361444, 'thanks convention n representative brazil indicated error siting brazilian property')","(0.4117647058823529, 'conf presenting promotional activities undertaken foreseen committee')","(0.3587786259541985, 'committee took note document sc conf presenting promotional activities undertaken foreseen committee congratulated secretariat work')","(0.30827067669172936, 'promotion programme n recalled states parties responsibility strengthening promotional activities several members committee mentioned')","(0.3516483516483516, 'n finally concerns technical cooperation requests promotional activities committee accepted')","(0.4545454545454546, 'convention china bulletin produced united kingdom international heritage also')","(0.41000000000000003, 'convention better known particularly systematically marking equipment provided technical cooperation')","(0.303448275862069, 'n finally concerns technical cooperation requests promotional activities committee accepted bureau s recommendation whereby bureau could consider')","(0.29333333333333333, 'systematically marking equipment provided technical cooperation world heritage emblem requested secretariat mention useful procedure could identifying')","(0.3671875, 'convention china bulletin produced united kingdom international heritage also mentioned particularly successful type promotional')","(0.3877551020408163, 'carried thanks convention n representative brazil')","(0.30188679245283023, 'promotional activities committee accepted bureau s recommendation whereby bureau could consider receivable')","(0.37209302325581395, 'printing distribution folding poster world heritage convention china bulletin produced')"
"Dec 7, 1990 Election of Chairperson, Rapporteur and ViceChairpersons","(0.2465753424657534, 's cameron canada elected chairperson committee acclamation ms vlad')","(0.1984732824427481, 'acclamation ms vlad borrelli italy elected rapporteur following members committee elected vice chairpersons bulgaria mexico senegal')","(0.2647058823529411, 'christina s cameron canada elected')","(0.2792792792792793, 'chairperson committee acclamation ms vlad borrelli italy elected rapporteur following members committee elected')","(0.2727272727272727, 'elected vice chairpersons bulgaria mexico senegal thailand tunisia')","(0.23809523809523814, 'cameron canada elected chairperson committee acclamation ms vlad borrelli italy elected rapporteur following members committee')","(0.29166666666666663, 's cameron canada elected')","(0.2727272727272727, 'elected vice chairpersons bulgaria mexico senegal thailand tunisia')","(0.2705882352941177, 'chairperson committee acclamation ms vlad borrelli italy elected rapporteur following')","(0.29268292682926833, 'chairperson committee acclamation ms vlad')","(0.22413793103448276, 'elected vice chairpersons bulgaria mexico senegal thailand')","(0.2184873949579832, 'italy elected rapporteur following members committee elected vice chairpersons bulgaria mexico senegal thailand tunisia')","(0.24031007751937983, 'ms christina s cameron canada elected chairperson committee acclamation ms vlad borrelli italy elected rapporteur following')","(0.22972972972972971, 'elected vice chairpersons bulgaria mexico senegal thailand tunisia n n')","(0.25, 'chairperson committee acclamation ms vlad borrelli italy elected')","(0.23076923076923073, 'canada elected chairperson committee acclamation ms vlad borrelli')","(0.26865671641791045, 's cameron canada elected chairperson committee acclamation ms')","(0.2465753424657534, 'rapporteur following members committee elected vice chairpersons bulgaria')","(0.27586206896551724, 'elected chairperson committee acclamation ms vlad borrelli')","(0.323943661971831, 'acclamation ms vlad borrelli italy elected rapporteur following members')","(0.2941176470588235, 'chairperson committee acclamation ms vlad borrelli italy elected rapporteur following')","(0.2931034482758621, 's cameron canada elected chairperson committee acclamation')","(0.2698412698412699, 'cameron canada elected chairperson committee acclamation ms vlad borrelli italy elected rapporteur following members committee')","(0.23478260869565215, 'ms christina s cameron canada elected chairperson committee acclamation ms vlad borrelli italy elected')","(0.28409090909090906, 'rapporteur following members committee elected vice chairpersons bulgaria mexico senegal')","(0.28, 'chairperson committee acclamation ms vlad borrelli italy elected rapporteur')","(0.22988505747126442, 'italy elected rapporteur following members committee elected vice chairpersons bulgaria')","(0.2222222222222222, 'ms christina s cameron canada elected chairperson committee acclamation ms vlad borrelli italy elected rapporteur following members')","(0.2153846153846154, 'ms christina s cameron canada elected chairperson committee acclamation ms vlad borrelli italy elected rapporteur following')","(0.26890756302521013, 'italy elected rapporteur following members committee elected vice chairpersons bulgaria mexico senegal thailand tunisia')","(0.30000000000000004, 'chairperson committee acclamation ms vlad borrelli')","(0.21649484536082475, 'ms christina s cameron canada elected chairperson committee acclamation ms vlad borrelli')","(0.2666666666666667, 's cameron canada elected chairperson committee acclamation ms vlad borrelli')"
"Dec 7, 1990 Deferred Nomination Lake District United Kingdom","(0.28767123287671237, 'committee re examined nomination lake district world heritage list')","(0.25, 'n united kingdom n request authorities united kingdom committee re examined nomination lake district world heritage')","(0.34782608695652173, 'based recommendation icomos included committee')","(0.29508196721311475, 'appropriate criteria examination cultural landscapes concern committee several years committee therefore asked secretariat')","(0.32835820895522383, 'committee consider adopting criterion criteria next session examine')","(0.25757575757575757, 'cultural landscapes concern committee several years committee therefore asked secretariat develop criterion criteria submit proposal')","(0.2857142857142857, 'n request authorities united')","(0.3278688524590164, 'united kingdom committee re examined nomination lake district')","(0.30681818181818177, 'type property recalled lack appropriate criteria examination cultural landscapes concern')","(0.3513513513513513, 'session examine nomination property n')","(0.27118644067796616, 'develop criterion criteria submit proposal bureau fifteenth')","(0.2946428571428571, 'n n united kingdom n request authorities united kingdom committee re examined nomination lake')","(0.26356589147286824, 'n united kingdom n request authorities united kingdom committee re examined nomination lake district world heritage')","(0.28395061728395066, 'property based recommendation icomos included committee discussed case detail and')","(0.28205128205128205, 'appropriate criteria examination cultural landscapes concern committee several')","(0.33333333333333337, 'list cultural property based recommendation icomos included committee')","(0.28358208955223885, 'allow rule type property recalled lack appropriate criteria')","(0.28787878787878785, 'criterion criteria submit proposal bureau fifteenth session enable')","(0.34042553191489366, 'criteria allow rule type property recalled lack')","(0.2911392405063291, 'list cultural property based recommendation icomos included committee discussed')","(0.31034482758620685, 'committee consider adopting criterion criteria next session examine nomination property')","(0.42105263157894735, 'consider adopting criterion criteria next session examine')","(0.3007518796992481, 'property recalled lack appropriate criteria examination cultural landscapes concern committee several years committee therefore asked')","(0.27419354838709675, 'secretariat develop criterion criteria submit proposal bureau fifteenth session enable committee consider adopting criterion')","(0.26249999999999996, 'clear criteria allow rule type property recalled lack appropriate criteria')","(0.3205128205128205, 'committee consider adopting criterion criteria next session examine nomination')","(0.2941176470588235, 'submit proposal bureau fifteenth session enable committee consider adopting criterion')","(0.2896551724137931, 'criterion criteria submit proposal bureau fifteenth session enable committee consider adopting criterion criteria next session examine nomination')","(0.27611940298507465, 'criterion criteria submit proposal bureau fifteenth session enable committee consider adopting criterion criteria next session examine')","(0.3145161290322581, 'secretariat develop criterion criteria submit proposal bureau fifteenth session enable committee consider adopting criterion')","(0.3584905660377359, 'enable committee consider adopting criterion criteria')","(0.25773195876288657, 'kingdom n request authorities united kingdom committee re examined nomination lake district')","(0.3295454545454546, 'type property recalled lack appropriate criteria examination cultural landscapes concern')"
"Dec 7, 1987 Monitoring of the State of Conservation of the World Heritage Cultural Properties","(0.33333333333333337, 'communicate permanent delegations information received respect state conservation world')","(0.28481012658227844, 'added authorities country solving problems furthermore requested secretariat communicate permanent delegations information received respect state conservation')","(0.375, 'conservation world heritage sites representative')","(0.34782608695652173, 'respect state conservation world heritage sites representative canada informed committee director cultural heritage')","(0.42105263157894735, 'information state conservation secretariat received replies indicated states')","(0.2962962962962963, 'raised connection speyer cathedral precious advice given report thanked icomos n nbsp n list first')","(0.37037037037037035, 'emphasis placed need ensure')","(0.33783783783783783, 'raised establishment system monitor state conservation cultural properties')","(0.3296703296703297, 'examine problems raised establishment system monitor state conservation cultural properties')","(0.38636363636363635, 'integrity raised connection speyer cathedral')","(0.32258064516129037, 'foreseen presentation replies first questionnaire number sites')","(0.36690647482014394, 'authorities concerned furthermore informed committee report received authorities federal republic germany providing indications restoration')","(0.3309352517985612, 'considered states incentive conserve listed sites means control certain speakers requested reliable sources information mentioned paragraph')","(0.3295454545454546, 'discussion composition focal points referred paragraph document certain aspects proposed')","(0.3666666666666667, 'goreme turkey town olinda brazil monastery st hydra')","(0.33783783783783783, 'raised establishment system monitor state conservation cultural properties')","(0.32835820895522383, 'later brought attention committee see annex ii n')","(0.33333333333333337, 'monitored director division cultural heritage proceeded present cases')","(0.38181818181818183, 'authorities concerning two projects giving rise concern')","(0.35443037974683544, 'means control certain speakers requested reliable sources information mentioned')","(0.3370786516853933, 'committee objective information disposal fact system considered states incentive conserve')","(0.3913043478260869, 'permanent delegations information received respect state conservation')","(0.31333333333333335, 'secretariat recently intervened concerning world heritage cultural properties secretariat received information state conservation secretariat received')","(0.33043478260869563, 'two projects giving rise concern old town quebec indicated representative country would report question')","(0.348314606741573, 'means control certain speakers requested reliable sources information mentioned paragraph')","(0.3707865168539326, 'secretariat recently intervened concerning world heritage cultural properties secretariat')","(0.34444444444444444, 'conservation secretariat received replies indicated states taken necessary measure respond')","(0.31875, 'intervened concerning world heritage cultural properties secretariat received information state conservation secretariat received replies indicated states taken')","(0.3355704697986577, 'cultural properties secretariat received information state conservation secretariat received replies indicated states taken necessary measure respond')","(0.3577235772357723, 'respect state conservation world heritage sites representative canada informed committee director cultural heritage country')","(0.46808510638297873, 'respect state conservation world heritage sites')","(0.30000000000000004, 'system also discussion composition focal points referred paragraph document certain aspects proposed')","(0.35, 'cultural properties secretariat received information state conservation secretariat received replies')"
"Dec 7, 1990 Inscription Colonial City of Santo Domingo Dominican Republic","(0.27380952380952384, 'conclusions expert report submitted enabling consider property suggested secretariat')","(0.25, 'colonial city santo domingo n n dominican republic n c ii iv vi n committee approved')","(0.29032258064516125, 'domingo n n dominican republic')","(0.28688524590163933, 'approved conclusions expert report submitted enabling consider property suggested secretariat icomos participate dominican')","(0.29166666666666663, 'committee approved conclusions expert report submitted enabling consider')","(0.2571428571428571, 'approved conclusions expert report submitted enabling consider property suggested secretariat icomos participate dominican authorities study')","(0.23529411764705888, 'approved conclusions expert report')","(0.29166666666666663, 'committee approved conclusions expert report submitted enabling consider')","(0.2857142857142857, 'conclusions expert report submitted enabling consider property suggested secretariat icomos')","(0.31818181818181823, 'committee approved conclusions expert report')","(0.28378378378378377, 'participate dominican authorities study concerning rehabilitation historic')","(0.29850746268656714, 'approved conclusions expert report submitted enabling consider property suggested secretariat icomos participate dominican authorities')","(0.3065693430656934, 'vi n committee approved conclusions expert report submitted enabling consider property suggested secretariat icomos participate dominican')","(0.2432432432432432, 'colonial city santo domingo n n dominican republic n c')","(0.2857142857142857, 'secretariat icomos participate dominican authorities study concerning rehabilitation')","(0.2833333333333333, 'colonial city santo domingo n n dominican republic')","(0.2597402597402597, 'enabling consider property suggested secretariat icomos participate dominican')","(0.3055555555555556, 'committee approved conclusions expert report submitted enabling consider')","(0.3555555555555555, 'iv vi n committee approved conclusions expert')","(0.2921348314606742, 'enabling consider property suggested secretariat icomos participate dominican authorities')","(0.3076923076923077, 'conclusions expert report submitted enabling consider property suggested secretariat icomos')","(0.33870967741935487, 'conclusions expert report submitted enabling consider property')","(0.2857142857142857, 'approved conclusions expert report submitted enabling consider property suggested secretariat icomos participate dominican authorities study')","(0.26086956521739135, 'c ii iv vi n committee approved conclusions expert report submitted enabling consider property')","(0.2815533980582524, 'property suggested secretariat icomos participate dominican authorities study concerning rehabilitation')","(0.27380952380952384, 'conclusions expert report submitted enabling consider property suggested secretariat')","(0.31868131868131866, 'committee approved conclusions expert report submitted enabling consider property suggested')","(0.261744966442953, 'vi n committee approved conclusions expert report submitted enabling consider property suggested secretariat icomos participate dominican authorities')","(0.25384615384615383, 'colonial city santo domingo n n dominican republic n c ii iv vi n committee approved')","(0.28712871287128716, 'colonial city santo domingo n n dominican republic n c ii iv vi n')","(0.29032258064516125, 'suggested secretariat icomos participate dominican authorities')","(0.24742268041237114, 'colonial city santo domingo n n dominican republic n c ii iv')","(0.27472527472527475, 'committee approved conclusions expert report submitted enabling consider property suggested')"
"Dec 7, 1990 Inscription Delos Greece","(0.20547945205479456, 'delos n n greece n c ii iii iv')","(0, '')","(0.29032258064516125, 'c ii iii iv vi')","(0, '')","(0.2592592592592593, 'delos n n greece n c ii iii')","(0, '')","(0.4, 'n n greece n')","(0.26, 'delos n n greece n c ii iii')","(0.2153846153846154, 'delos n n greece n c ii iii iv vi')","(0.2222222222222222, 'n n greece n c')","(0.21999999999999997, 'delos n n greece n c ii')","(0, '')","(0, '')","(0.18918918918918914, 'delos n n greece n c ii iii iv vi')","(0.23333333333333328, 'n greece n c ii iii iv vi')","(0.25, 'n greece n c ii iii iv vi')","(0.22388059701492535, 'delos n n greece n c ii iii')","(0.1875, 'delos n n greece n c ii iii')","(0.275, 'delos n n greece n c ii')","(0.2295081967213115, 'delos n n greece n c ii iii iv')","(0.24242424242424243, 'delos n n greece n c ii iii iv vi')","(0.22448979591836737, 'delos n n greece n c ii')","(0, '')","(0, '')","(0.22499999999999998, 'delos n n greece n c ii iii iv vi')","(0.234375, 'delos n n greece n c ii iii iv')","(0.22666666666666668, 'delos n n greece n c ii iii iv vi')","(0, '')","(0, '')","(0, '')","(0.2777777777777778, 'greece n c ii iii iv')","(0, '')","(0.19696969696969702, 'delos n n greece n c ii iii iv vi')"
"Dec 7, 1990 Date and Place of the Fifteenth Session of the Bureau and the World Heritage Committee","(0.3870967741935484, 'celebration success international campaign focusing carthage secretariat nevertheless pointed')","(0.27210884353741494, 'committee enthusiastically accepted generous invitation secretariat stated especially pleased invitation since would time allow celebration success')","(0.35185185185185186, 'convention members committee enthusiastically accepted')","(0.303030303030303, 'inherent objectives convention members committee enthusiastically accepted generous invitation secretariat stated especially pleased')","(0.35064935064935066, 'accepted generous invitation secretariat stated especially pleased invitation')","(0.28859060402684567, 'inherent objectives convention members committee enthusiastically accepted generous invitation secretariat stated especially pleased invitation since')","(0.3448275862068966, 'procedure n behalf government')","(0.34782608695652173, 'indicated intention invite committee hold seventeenth session country')","(0.3295454545454546, 'procedure proposal would submitted director general approval invitation incur additional')","(0.375, 'inherent objectives convention members committee')","(0.3783783783783784, 'inherent objectives convention members committee enthusiastically accepted')","(0.29729729729729726, 'opportunity highlight universality inherent objectives convention members committee enthusiastically accepted generous invitation secretariat stated')","(0.3290322580645161, 'inherent objectives convention members committee enthusiastically accepted generous invitation secretariat stated especially pleased invitation since would')","(0.29729729729729726, 'june occasion only session last five days rather four given')","(0.3058823529411765, 'celebration success international campaign focusing carthage secretariat nevertheless')","(0.303030303030303, 'arab cultural world since major opportunity highlight universality')","(0.31343283582089554, 'june occasion only session last five days rather')","(0.295774647887324, 'procedure proposal would submitted director general approval invitation')","(0.33870967741935487, 'general approval invitation incur additional expense fifteenth')","(0.3820224719101124, 'international campaign focusing carthage secretariat nevertheless pointed that accordance')","(0.34693877551020413, 'celebration success international campaign focusing carthage secretariat nevertheless pointed that')","(0.35593220338983056, 'intention invite committee hold seventeenth session country')","(0.289308176100629, 'opportunity highlight universality inherent objectives convention members committee enthusiastically accepted generous invitation secretariat stated especially')","(0.3076923076923077, 'inherent objectives convention members committee enthusiastically accepted generous invitation secretariat stated especially pleased invitation')","(0.3125, 'four given especially full agenda session which among things bureau')","(0.34408602150537637, 'convention members committee enthusiastically accepted generous invitation secretariat stated')","(0.32692307692307687, 'convention members committee enthusiastically accepted generous invitation secretariat stated especially')","(0.2795031055900621, 'arab cultural world since major opportunity highlight universality inherent objectives convention members committee enthusiastically accepted generous invitation')","(0.2787878787878788, 'major opportunity highlight universality inherent objectives convention members committee enthusiastically accepted generous invitation secretariat stated especially')","(0.31746031746031744, 'would time allow celebration success international campaign focusing carthage secretariat nevertheless pointed that accordance')","(0.3448275862068966, 'accepted generous invitation secretariat stated especially')","(0.28865979381443296, 'await results elections next general assembly second half know whether greece s')","(0.30379746835443033, 'stated especially pleased invitation since would time allow celebration success')"
"Dec 7, 1990 Inscription Historic Centre of San Gimignano Italy","(0.23287671232876717, 'historic centre san gimignano n n italy n c')","(0, '')","(0.22580645161290325, 'centre san gimignano n n')","(0, '')","(0.2777777777777778, 'historic centre san gimignano n n italy n')","(0, '')","(0.24137931034482762, 'historic centre san gimignano')","(0.24, 'historic centre san gimignano n n italy n')","(0.2615384615384615, 'historic centre san gimignano n n italy n c iii')","(0.22580645161290325, 'historic centre san gimignano n')","(0.26, 'historic centre san gimignano n n italy')","(0, '')","(0, '')","(0.2432432432432432, 'historic centre san gimignano n n italy n c iii')","(0.25, 'historic centre san gimignano n n italy n')","(0.23333333333333328, 'n n italy n c iii iv n')","(0.25373134328358204, 'historic centre san gimignano n n italy n')","(0.20833333333333337, 'historic centre san gimignano n n italy n')","(0.25, 'centre san gimignano n n italy n')","(0.2622950819672131, 'historic centre san gimignano n n italy n c')","(0.24242424242424243, 'san gimignano n n italy n c iii iv n')","(0.326530612244898, 'centre san gimignano n n italy n')","(0, '')","(0, '')","(0.21250000000000002, 'historic centre san gimignano n n italy n c iii')","(0.25, 'historic centre san gimignano n n italy n c')","(0.2533333333333333, 'historic centre san gimignano n n italy n c iii')","(0, '')","(0, '')","(0, '')","(0.2222222222222222, 'historic centre san gimignano n n')","(0.23711340206185572, 'historic centre san gimignano n n italy n c iii iv n')","(0.25757575757575757, 'historic centre san gimignano n n italy n c iii')"
"Dec 7, 1990 Inscription Jesuit Missions of the Chiquitos Bolivia","(0.20547945205479456, 'jesuit missions the nbsp chiquitos n n bolivia n')","(0, '')","(0.29032258064516125, 'n n bolivia n c')","(0, '')","(0.2592592592592593, 'chiquitos n n bolivia n c iv n')","(0, '')","(0.16666666666666663, 'jesuit missions the nbsp')","(0.26, 'chiquitos n n bolivia n c iv n')","(0.2615384615384615, 'the nbsp chiquitos n n bolivia n c iv n')","(0.2222222222222222, 'n n bolivia n c')","(0.26, 'the nbsp chiquitos n n bolivia n')","(0, '')","(0, '')","(0.20270270270270274, 'the nbsp chiquitos n n bolivia n c iv n')","(0.21666666666666667, 'jesuit missions the nbsp chiquitos n n bolivia')","(0.2666666666666667, 'the nbsp chiquitos n n bolivia n c')","(0.20895522388059706, 'jesuit missions the nbsp chiquitos n n bolivia')","(0.20833333333333337, 'the nbsp chiquitos n n bolivia n c')","(0.22499999999999998, 'the nbsp chiquitos n n bolivia n')","(0.19672131147540983, 'jesuit missions the nbsp chiquitos n n bolivia n')","(0.2272727272727273, 'jesuit missions the nbsp chiquitos n n bolivia n c')","(0.24489795918367352, 'missions the nbsp chiquitos n n bolivia')","(0, '')","(0, '')","(0.22499999999999998, 'the nbsp chiquitos n n bolivia n c iv n')","(0.21875, 'jesuit missions the nbsp chiquitos n n bolivia n')","(0.22666666666666668, 'jesuit missions the nbsp chiquitos n n bolivia n c')","(0, '')","(0, '')","(0, '')","(0.2222222222222222, 'n n bolivia n c iv')","(0.19587628865979378, 'jesuit missions the nbsp chiquitos n n bolivia n c iv n')","(0.24242424242424243, 'jesuit missions the nbsp chiquitos n n bolivia n c')"
