,Convention on Wetlands of International Importance especially as Waterfowl Habitat,Nagoya Protocol on Access to Genetic Resources and their Fair and Equitable Sharing of Benefits Arising from their Utilization to the Convention on Biological Diversity,Convention on Biological Diversity,"Agreement on the Conservation of Small Cetaceans of the Baltic, North East Atlantic, Irish and North Seas",Convention on the Conservation of Migratory Species of Wild Animals,Bamako Convention on the Ban of the Import into Africa and the Control of Transboundary Movement and Management of Hazardous Wastes within Africa,Paris Agreement,United Nations Framework Convention on Climate Change,Kyoto Protocol to the United Nations Framework Convention on Climate Change,Minamata Convention on Mercury,Stockholm Convention on Persistent Organic Pollutants,Rotterdam Convention on the Prior Informed Consent Procedure for Certain Hazardous Chemicals and Pesticides in International Trade,"United Nations Convention to Combat Desertification in those Countries Experiencing Serious Drought and/or Desertification, particulary in Africa",Basel Convention on the Control of Transboundary Movements of Hazardous Wastes and their Disposal,Agreement on the Conservation of African-Eurasian Migratory Waterbirds,Cartagena Protocol on Biosafety to the Convention on Biological Diversity,Framework Convention on the Protection and Sustainable Development of the Carpathians,Montreal Protocol on Substances that Deplete the Ozone Layer,Vienna Convention for the Protection of the Ozone Layer,International Treaty on Plant Genetic Resources for Food and Agriculture,Convention on International Trade in Endangered Species of Wild Fauna and Flora,Convention for the Protection of the Mediterranean Sea against Pollution,"Protocol concerning cooperation in preventing pollution from ships and, in cases of emergency combating pollution of the Mediterranean Sea",Protocol for the protection of the Mediterranean Sea against pollution resulting from exploration and exploitation of the continental shelf and the seabed and its subsoil,Protocol Concerning Specially Protected Areas and Biological Diversity in the Mediterranean,Convention concerning the Protection of the World Cultural and Natural Heritage,Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol concerning Pollution from Land-Based sources and activities to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol Concerning Specially Protected Areas and Wildlife to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Convention for Co-operation in the Protection and Development of the Marine and Coastal Environment of the West and Central African Region,Agreement on the Conservation of European Bats,Protocol on the Prevention of Pollution of the Mediterranean Sea by Transboundary Movements of Hazardous Wastes and their Disposal,Protocol for the Protection of the Mediterranean Sea against Pollution from Land-Based Sources
"Jun 22, 2009 Djoudj National Bird Sanctuary Senegal N 25","(0.36986301369863017, 'management property n also notes importance specific monitoring state')","(0.25547445255474455, 'local communities management property n also notes importance specific monitoring state conservation outstanding universal value property')","(0.41463414634146345, 'including on going ecological restoration')","(0.32727272727272727, 'state conservation outstanding universal value property requests state party take account monitoring programme')","(0.35064935064935066, 'going ecological restoration monitoring activities examination world heritage')","(0.2644628099173554, 'going efforts state party restore functioning wetlands support birdlife improve overall management property involve local')","(0.34782608695652173, 'threats n also requests')","(0.30666666666666664, 'including on going ecological restoration monitoring activities examination')","(0.3076923076923077, 'property involve local communities management property n also notes importance')","(0.33333333333333337, 'monitoring state conservation outstanding universal')","(0.31999999999999995, 'local communities management property n also notes')","(0.2936507936507936, 'progress implementation action plan including on going ecological restoration monitoring activities examination world heritage')","(0.2790697674418605, 'n recalling decision com adopted session christchurch n notes on going efforts state party restore functioning')","(0.28395061728395066, 'state conservation outstanding universal value property requests state party take')","(0.36363636363636365, 'universal value property particular trends resident migratory bird')","(0.2987012987012987, 'notes importance specific monitoring state conservation outstanding universal')","(0.2777777777777778, 'restore functioning wetlands support birdlife improve overall management')","(0.3015873015873016, 'management property n also notes importance specific monitoring')","(0.34426229508196726, 'trends resident migratory bird populations hydrology property')","(0.3114754098360656, 'threats n also requests state party submit world heritage')","(0.30434782608695654, 'programme birds wildlife including trends key species well status key')","(0.33870967741935487, 'property particular trends resident migratory bird populations')","(0.2867647058823529, 'progress implementation action plan including on going ecological restoration monitoring activities examination world heritage committee')","(0.2936507936507936, 'progress implementation action plan including on going ecological restoration monitoring activities examination world heritage')","(0.30000000000000004, 'wildlife including trends key species well status key threats n')","(0.328125, 'threats n also requests state party submit world heritage')","(0.30487804878048785, 'management property n also notes importance specific monitoring state conservation')","(0.2702702702702703, 'overall management property involve local communities management property n also notes importance specific monitoring state conservation outstanding')","(0.2846153846153846, 'account monitoring programme birds wildlife including trends key species well status key threats n also requests')","(0.2936507936507936, 'progress implementation action plan including on going ecological restoration monitoring activities examination world heritage')","(0.368421052631579, 'monitoring state conservation outstanding universal value')","(0.27835051546391754, 'whc com n recalling decision com adopted session christchurch n notes on')","(0.3417721518987342, 'property well progress implementation action plan including on going ecological')"
"Jun 22, 2009 Cultural properties  New Nomination  Shushtar Historical Hydraulic System Islamic Republic of Iran","(0.34246575342465757, 'creation canals made possible multiple uses water across vast')","(0.3013698630136986, 'management protection requirements n components management plan satisfactory need improved terms interpretation sites involvement local population')","(0.4347826086956522, 'exceptional ensemble terms technical diversity')","(0.34545454545454546, 'application conservation plan respecting authenticity property s civil structures monuments functional sites n')","(0.3857142857142857, 'application conservation plan respecting authenticity property s civil')","(0.30400000000000005, 'application conservation plan respecting authenticity property s civil structures monuments functional sites n pay particular')","(0.3846153846153846, 'weir dams land development')","(0.375, 'functional sites n pay particular attention consolidating archaeological')","(0.32258064516129037, 'structures monuments functional sites n pay particular attention consolidating archaeological')","(0.36111111111111116, 'remains good irrigation water supply')","(0.375, 'application conservation plan respecting authenticity property s')","(0.33333333333333337, 'nabateans roman technicians also influenced construction many visitors marvelled turn inspired testifies exchange considerable')","(0.3481481481481481, 'application conservation plan respecting authenticity property s civil structures monuments functional sites n pay particular attention')","(0.3222222222222222, 'management protection requirements n components management plan satisfactory need improved')","(0.35, 'present form dates century ce probably older bases')","(0.3492063492063492, 'use today unique exceptional ensemble terms technical diversity')","(0.46376811594202894, 'back eighteen centuries serving sustainable development human society')","(0.3157894736842105, 'management protection requirements n components management plan satisfactory')","(0.3584905660377359, 'sites involvement local population n recommends state')","(0.345679012345679, 'application conservation plan respecting authenticity property s civil structures')","(0.31506849315068497, 'pay particular attention hydraulic management river k acirc run affluents')","(0.390625, 'improved terms interpretation sites involvement local population')","(0.3115942028985508, 'attention consolidating archaeological remains monitoring studying underground elements renovating old houses linked property landscapes n')","(0.30434782608695654, 'times aid occupation semi desert lands diverting river flowing mountains using large scale civil')","(0.3023255813953488, 'use today unique exceptional ensemble terms technical diversity completeness testifies')","(0.33333333333333337, 'future possibilities combining irrigation agricultural development expression universal value')","(0.375, 'combining irrigation agricultural development expression universal value property notably regard')","(0.32692307692307687, 'give consideration following points n examine future possibilities combining irrigation agricultural development expression universal value property notably')","(0.2971014492753623, 'expression universal value property notably regard dimension exceptional example sustainable development n finalise approve ensure correct')","(0.3435114503816794, 'exceptional example sustainable development n finalise approve ensure correct application conservation plan respecting authenticity')","(0.4042553191489362, 'involvement local population n recommends state')","(0.27835051546391754, 'world heritage committee n examined documents whc com whc com inf n')","(0.34444444444444444, 'management protection requirements n components management plan satisfactory need improved')"
"Jun 22, 2009 Examination of minor boundary modifications","(0.3076923076923077, 'concern justification outstanding universal value application validity inscription criteria')","(0.30434782608695654, 'session world heritage committee n notes questions addressed state party presenting nomination concern justification outstanding universal')","(0.34693877551020413, 'concern justification outstanding universal value')","(0.29807692307692313, 'deferral information session world heritage committee n notes questions addressed state party presenting')","(0.34782608695652173, 'inf reflected upon discussions inscriptions properties world heritage')","(0.276595744680851, 'minor modifications retrospective statements outstanding universal value advisory bodies review recommendations state party within reasonable')","(0.30000000000000004, 'properties world heritage list')","(0.3484848484848485, 'universal value advisory bodies review recommendations state party')","(0.32098765432098764, 'state party within reasonable timeframe prior submission world heritage committee')","(0.3414634146341463, 'bodies review recommendations state party')","(0.32307692307692304, 'prepare background document processes benchmarks time constraints')","(0.3125, 'com inf whc com inf whc com inf reflected upon discussions inscriptions properties world')","(0.3125, 'n notes questions addressed state party presenting nomination concern justification outstanding universal value application validity inscription')","(0.2978723404255319, 'deferral examination properties requests advisory bodies prepare background document processes')","(0.3012048192771084, 'presenting nomination concern justification outstanding universal value application')","(0.3116883116883117, 'state party presenting nomination concern justification outstanding universal')","(0.3493975903614458, 'presenting nomination concern justification outstanding universal value application')","(0.29508196721311475, 'deferral information session world heritage committee n notes')","(0.3870967741935484, 'review recommendations state party within reasonable timeframe')","(0.3287671232876712, 'inscriptions properties world heritage list n recognizes reluctance world')","(0.30952380952380953, 'upon discussions inscriptions properties world heritage list n recognizes reluctance')","(0.36986301369863017, 'recommendations advisory bodies regarding deferral examination properties')","(0.33333333333333337, 'processes benchmarks time constraints resulting world heritage decisions referral deferral information session world heritage committee')","(0.3037037037037037, 'presenting nomination concern justification outstanding universal value application validity inscription criteria preferred outcome may')","(0.27884615384615385, 'presenting nomination concern justification outstanding universal value application validity inscription')","(0.3561643835616438, 'upon discussions inscriptions properties world heritage list n recognizes')","(0.33333333333333337, 'modifications retrospective statements outstanding universal value advisory bodies review recommendations')","(0.274074074074074, 'com inf whc com inf reflected upon discussions inscriptions properties world heritage list n recognizes reluctance world')","(0.27692307692307694, 'com inf whc com inf reflected upon discussions inscriptions properties world heritage list n recognizes reluctance')","(0.30400000000000005, 'requests advisory bodies prepare background document processes benchmarks time constraints resulting world heritage decisions')","(0.328125, 'requests evaluating minor modifications retrospective statements')","(0.28181818181818186, 'deferral examination properties requests advisory bodies prepare background document processes benchmarks time')","(0.30487804878048785, 'inscriptions properties world heritage list n recognizes reluctance world heritage')"
"Jun 22, 2009 Dresden Elbe Valley Germany C 1156","(0.40476190476190477, 'protection duty international community whole recalling duty international community')","(0.3129770992366412, 'community assist cooperate states parties endeavour conserve heritage n recalling well states parties obligation convention protect')","(0.4130434782608695, 'convention properties inscribed world heritage')","(0.32478632478632474, 'heritage protection duty international community whole recalling duty international community assist cooperate states')","(0.43103448275862066, 'taken protection conservation heritage n notes deep regret')","(0.2962962962962963, 'heritage protection duty international community whole recalling duty international community assist cooperate states parties endeavour')","(0.34285714285714286, 'parties endeavour conserve heritage')","(0.3648648648648649, 'unable fulfil obligations defined convention particular obligation protect')","(0.36046511627906974, 'state party unable fulfil obligations defined convention particular obligation protect')","(0.40909090909090906, 'that according article convention properties')","(0.39344262295081966, 'parties obligation convention protect conserve world cultural')","(0.4, 'article convention properties inscribed world heritage list constitute world heritage protection duty international community')","(0.3115942028985508, 'parties obligation convention protect conserve world cultural natural heritage situated territory notably ensure effective active measures')","(0.31081081081081086, 'taken protection conservation heritage n notes deep regret state party')","(0.3666666666666667, 'conservation heritage n notes deep regret state party')","(0.359375, 'well states parties obligation convention protect conserve world')","(0.37142857142857144, 'article convention properties inscribed world heritage list constitute')","(0.3207547169811321, 'conservation heritage n notes deep regret state party')","(0.4426229508196722, 'parties obligation convention protect conserve world cultural')","(0.40506329113924056, 'duty international community assist cooperate states parties endeavour conserve')","(0.3548387096774194, 'convention particular obligation protect conserve outstanding universal value inscribed world')","(0.44067796610169496, 'convention protect conserve world cultural natural heritage')","(0.3282442748091603, 'particular concern construction project waldschl ouml sschen bridge would irreversibly damage outstanding universal value integrity')","(0.352, 'heritage protection duty international community whole recalling duty international community assist cooperate states parties')","(0.3023255813953488, 'list constitute world heritage protection duty international community whole recalling')","(0.6794871794871795, 'parties obligation convention protect conserve world cultural natural heritage')","(0.38372093023255816, 'convention protect conserve world cultural natural heritage situated territory notably')","(0.31690140845070425, 'integrity property n recalling that according article convention properties inscribed world heritage list constitute world heritage protection')","(0.30000000000000004, 'n recalling well states parties obligation convention protect conserve world cultural natural heritage situated territory notably')","(0.3951612903225806, 'convention particular obligation protect conserve outstanding universal value inscribed world heritage property dresden elbe')","(0.5, 'taken protection conservation heritage n notes')","(0.27835051546391754, 'measures taken protection conservation heritage n notes deep regret state party unable')","(0.3146067415730337, 'world heritage protection duty international community whole recalling duty international')"
"Jun 22, 2009 Fort and Shalamar Gardens in Lahore Pakistan C 171xe2x80x93172","(0.3466666666666667, 'programmes possibly international assistance world heritage fund n requests')","(0.2857142857142857, 'consideration recommendations joint unesco icomos mission february particularly strengthen human resources conservation management world heritage property')","(0.3571428571428571, 'conservation property n reiterates request')","(0.35593220338983056, 'overall preservation conservation elements world heritage property notably adopting master plans carrying conservation')","(0.3913043478260869, 'state party overall preservation conservation elements world heritage')","(0.3145161290322581, 'develop consultation world heritage centre advisory bodies draft statement outstanding universal value submit world heritage')","(0.3666666666666667, 'measures agreed world heritage')","(0.3623188405797102, 'state party overall preservation conservation elements world heritage')","(0.32258064516129037, 'report progress made implementation corrective measures including clear timeframe examination')","(0.4054054054054054, 'desired state conservation property n')","(0.3538461538461538, 'resources conservation management world heritage property notably')","(0.3571428571428571, 'resources conservation management world heritage property notably appropriate capacity building programmes possibly international assistance')","(0.30714285714285716, 'heritage committee formal request modification boundaries property according provision paragraphs operational guidelines n urges state party')","(0.29729729729729726, 'conservation works two sites lahore fort shalamar gardens n notes')","(0.35064935064935066, 'resources conservation management world heritage property notably appropriate')","(0.3116883116883117, 'capacity building programmes possibly international assistance world heritage')","(0.3731343283582089, 'state conservation property n reiterates request state party')","(0.31666666666666665, 'state conservation property n reiterates request state party')","(0.4107142857142857, 'achieve desired state conservation property n reiterates')","(0.34328358208955223, 'international assistance world heritage fund n requests state party')","(0.345679012345679, 'programmes possibly international assistance world heritage fund n requests state')","(0.4444444444444444, 'conservation property n reiterates request state party')","(0.30578512396694213, 'property according provision paragraphs operational guidelines n urges state party continue efforts achieve desired state')","(0.2975206611570248, 'progress made implementation corrective measures including clear timeframe examination world heritage committee session n')","(0.2875, 'heritage committee removal property list world heritage danger define clear')","(0.3555555555555555, 'consideration recommendations joint unesco icomos mission february particularly strengthen')","(0.3222222222222222, 'corrective measures including clear timeframe examination world heritage committee session')","(0.3087248322147651, 'relevant corrective measures n encourages state party give consideration recommendations joint unesco icomos mission february particularly strengthen')","(0.27692307692307694, 'examined document whc com add n recalling decision com adopted session quebec city n notes satisfaction')","(0.33333333333333337, 'desired state conservation property n reiterates request state party develop consultation world heritage centre')","(0.5208333333333333, 'desired state conservation property n reiterates')","(0.28865979381443296, 'com adopted session quebec city n notes satisfaction progress made state party')","(0.308641975308642, 'state conservation property n reiterates request state party develop consultation')"
"Jun 22, 2009 Cultural properties  Properties deferred or referred back by previous sessions of the World Heritage Committee  Sulamain","(0.31506849315068497, 'mountain relies protection cult places connecting paths well visual')","(0.31343283582089554, 'issues protection sacred sites petroglyphs visitor impacts n ensure proposed upgrading sulaiman too national historical archaeological')","(0.46341463414634143, 'consideration following n define urgently')","(0.32456140350877194, 'management council oversees implementation management plan action plan effective protection relies approval agreed')","(0.37037037037037035, 'staffing expertise conservation petroglyph sites increased possibilities capacity')","(0.3214285714285714, 'management protection requirements n management mountain setting coordinated site management council oversees implementation management plan')","(0.3870967741935484, 'party integrate management plan')","(0.3728813559322034, 'system n criterion iii rich concentration material evidence')","(0.34090909090909094, 'enforcing protection setting integrity mountain relies protection cult places connecting')","(0.375, 'iii rich concentration material evidence')","(0.3472222222222222, 'staffing expertise conservation petroglyph sites increased possibilities')","(0.2946428571428571, 'n inscribes sulamain too sacred mountain kyrgyzstan world heritage list basis criteria iii vi')","(0.2945736434108527, 'whc com inf add n inscribes sulamain too sacred mountain kyrgyzstan world heritage list basis criteria')","(0.29729729729729726, 'approval legal protection zoning document osh urban master plan map')","(0.345679012345679, 'staffing expertise conservation petroglyph sites increased possibilities capacity')","(0.33333333333333337, 'system n criterion iii rich concentration material evidence')","(0.3731343283582089, 'mountain relies protection cult places connecting paths well')","(0.3666666666666667, 'mountain relies protection cult places connecting paths well')","(0.4181818181818182, 'action plan effective protection relies approval agreed')","(0.3098591549295775, 'management plan action plan effective protection relies approval agreed')","(0.3373493975903614, 'rich concentration material evidence cult practices preserved sulaiman too mountain')","(0.46153846153846156, 'enforcing protection setting integrity mountain relies protection')","(0.28688524590163933, 'needed enforcing protection setting integrity mountain relies protection cult places connecting paths well visual linkages')","(0.32173913043478264, 'needed enforcing protection setting integrity mountain relies protection cult places connecting paths well visual')","(0.30000000000000004, 'protection cult places connecting paths well visual linkages views mountain')","(0.35365853658536583, 'vigilance needed enforcing protection setting integrity mountain relies protection')","(0.37349397590361444, 'n management protection requirements n management mountain setting coordinated site')","(0.29861111111111116, 'management council oversees implementation management plan action plan effective protection relies approval agreed zoning arrangement within osh')","(0.29230769230769227, 'paths well visual linkages views mountain n management protection requirements n management mountain setting coordinated site')","(0.3508771929824561, 'plain highly vulnerable continuing new development around base order protect majesty spirituality visual coherence')","(0.4482758620689655, 'staffing expertise conservation petroglyph sites increased')","(0.29292929292929293, 'party give consideration following n define urgently sustainable tourism strategy addresses visitor')","(0.4204545454545454, 'enforcing protection setting integrity mountain relies protection cult places connecting')"
"Jun 22, 2009 Gunung Mulu National Park Malaysia N 1013","(0.3561643835616438, 'unresolved claims traditional land use well ways state party')","(0.25806451612903225, 'adopted session budapest n takes note reports on going conflict land rights within adjacent property which')","(0.32558139534883723, 'provide information development dams region')","(0.30434782608695654, 'development dams region surrounding property carry assessment potential impact outstanding universal value property')","(0.29729729729729726, 'party line provisions paragraph operational guidelines provide information')","(0.26865671641791045, 'management authority property engaging community leaders effectively resolve conflicts surrounding land rights benefit sharing tourism')","(0.3913043478260869, 'tourism n also requests')","(0.31506849315068497, 'centre informed allegations concerning unresolved claims traditional land')","(0.30681818181818177, 'world heritage centre informed allegations concerning unresolved claims traditional land')","(0.3191489361702128, 'information development dams region surrounding')","(0.29508196721311475, 'allegations concerning unresolved claims traditional land use')","(0.2767857142857143, 'n examined document whc com n recalling decision com adopted session budapest n takes')","(0.28682170542635654, 'n recalling decision com adopted session budapest n takes note reports on going conflict land rights')","(0.2857142857142857, 'provide information development dams region surrounding property carry assessment potential')","(0.3188405797101449, 'requests state party line provisions paragraph operational guidelines')","(0.29729729729729726, 'party line provisions paragraph operational guidelines provide information')","(0.3076923076923077, 'operational guidelines provide information development dams region surrounding')","(0.29230769230769227, 'centre february progress report issues examination world heritage')","(0.3278688524590164, 'allegations concerning unresolved claims traditional land use')","(0.3278688524590164, 'integrity n requests state party keep world heritage centre')","(0.2954545454545454, 'world heritage centre informed allegations concerning unresolved claims traditional land')","(0.33333333333333337, 'concerning unresolved claims traditional land use well')","(0.30281690140845074, 'provisions paragraph operational guidelines provide information development dams region surrounding property carry assessment potential impact')","(0.3037037037037037, 'provisions paragraph operational guidelines provide information development dams region surrounding property carry assessment potential')","(0.2875, 'whc com n recalling decision com adopted session budapest n')","(0.3943661971830986, 'allegations concerning unresolved claims traditional land use well ways')","(0.4065934065934066, 'provide information development dams region surrounding property carry assessment potential')","(0.3137254901960784, 'party line provisions paragraph operational guidelines provide information development dams region surrounding property carry assessment potential impact')","(0.3356164383561644, 'party line provisions paragraph operational guidelines provide information development dams region surrounding property carry assessment potential')","(0.37037037037037035, 'provisions paragraph operational guidelines provide information development dams region surrounding property carry assessment potential')","(0.36, 'development dams region surrounding property carry')","(0.28865979381443296, 'whc com n recalling decision com adopted session budapest n takes note')","(0.33333333333333337, 'provisions paragraph operational guidelines provide information development dams region surrounding')"
"Jun 22, 2009 Galxc3xa1pagos Islands Ecuador N 1 bis","(0.32183908045977017, 'strengthen efforts implementation corrective measures established property n reiterates')","(0.30246913580246915, 'measures contributing addressing requirements associated anticipated statement outstanding universal value anticipated desired state conservation removal property')","(0.35, 'conservation removal property list world')","(0.3482142857142857, 'report state conservation property particular emphasis identified corrective measures point action plan response')","(0.34375, 'consultation world heritage centre advisory bodies develop draft')","(0.28800000000000003, 'party consultation world heritage centre advisory bodies develop draft statement outstanding universal value proposal desired')","(0.34782608695652173, 'process n also requests')","(0.36923076923076925, 'reiterates request state party consultation world heritage centre')","(0.31645569620253167, 'proposal desired state conservation removal property list world heritage danger')","(0.39534883720930236, 'desired state conservation removal property')","(0.3088235294117647, 'february comprehensive report state conservation property particular')","(0.3035714285714286, 'conservation removal property list world heritage danger n requests state party invite joint world')","(0.2945736434108527, 'n recalling decision com adopted session quebec city n acknowledges commends progress made state party implementation')","(0.3085106382978723, 'invites state party continue strengthen efforts implementation corrective measures established')","(0.368421052631579, 'report state conservation property particular emphasis identified corrective')","(0.36764705882352944, 'universal value proposal desired state conservation removal property')","(0.3157894736842105, 'report state conservation property particular emphasis identified corrective')","(0.32258064516129037, 'measures established property n reiterates request state party')","(0.3508771929824561, 'identified corrective measures point action plan response')","(0.4057971014492754, 'international assistant request support process n also requests state')","(0.34444444444444444, 'conservation property particular emphasis identified corrective measures point action plan')","(0.36923076923076925, 'efforts implementation corrective measures established property n')","(0.30081300813008127, 'report state conservation property particular emphasis identified corrective measures point action plan response land based')","(0.31304347826086953, 'point action plan response land based visitation trends examination world heritage committee session report')","(0.29670329670329665, 'report state conservation property particular emphasis identified corrective measures point')","(0.37681159420289856, 'property n reiterates request state party consultation world heritage')","(0.33333333333333337, 'conservation property particular emphasis identified corrective measures point action plan')","(0.28888888888888886, 'state conservation removal property list world heritage danger n requests state party invite joint world heritage centre')","(0.3076923076923077, 'state conservation removal property list world heritage danger n requests state party invite joint world heritage')","(0.33333333333333337, 'continue strengthen efforts implementation corrective measures established property n reiterates request state party consultation')","(0.47916666666666663, 'desired state conservation removal property list')","(0.2647058823529411, 'party consultation world heritage centre advisory bodies develop draft statement outstanding universal')","(0.36708860759493667, 'identified corrective measures point action plan response land based visitation')"
"Jun 22, 2009 Fortifications on the Caribbean Side of Panama PortobeloSan Lorenzo Panama C 135","(0.3448275862068966, 'party submit request international assistance support particular development management')","(0.27464788732394363, 'centre icomos reactive monitoring mission assess current state conservation identify ascertained potential threats outstanding universal value')","(0.34883720930232553, 'consultation world heritage centre advisory')","(0.3793103448275862, 'assess current state conservation identify ascertained potential threats outstanding universal value property assist')","(0.3918918918918919, 'concerning state conservation property since submit comprehensive progress')","(0.32258064516129037, 'party submit request international assistance support particular development management plan property n requests state party')","(0.33333333333333337, 'plan property n requests')","(0.3666666666666667, 'committee n requests state party consultation world heritage')","(0.3529411764705882, 'party provide updated information concerning state conservation property since submit')","(0.37142857142857144, 'n reiterates invitation state party')","(0.3384615384615385, 'current state conservation identify ascertained potential threats')","(0.344, 'report state conservation property progress made implementation world heritage committee decisions examination world heritage')","(0.31690140845070425, 'committee decisions examination world heritage committee session view considering absence substantial progress inscription property list world')","(0.3516483516483516, 'state conservation property progress made implementation world heritage committee decisions')","(0.36363636363636365, 'current state conservation identify ascertained potential threats outstanding')","(0.3098591549295775, 'updated information concerning state conservation property since submit')","(0.36708860759493667, 'request international assistance support particular development management plan')","(0.31081081081081086, 'conservation property since submit comprehensive progress report requested')","(0.368421052631579, 'detailed report state conservation property progress made')","(0.3580246913580247, 'invitation state party submit request international assistance support particular')","(0.33684210526315794, 'conservation identify ascertained potential threats outstanding universal value property assist')","(0.375, 'conservation property since submit comprehensive progress report')","(0.3037037037037037, 'heritage centre icomos reactive monitoring mission assess current state conservation identify ascertained potential threats outstanding')","(0.29508196721311475, 'property progress made implementation world heritage committee decisions examination world heritage committee session view')","(0.3085106382978723, 'updated information concerning state conservation property since submit comprehensive progress')","(0.388235294117647, 'updated information concerning state conservation property since submit comprehensive')","(0.36046511627906974, 'centre advisory bodies develop draft statement outstanding universal value examination')","(0.3026315789473685, 'conservation identify ascertained potential threats outstanding universal value property assist developing emergency action plan n reiterates invitation')","(0.2962962962962963, 'invitation state party submit request international assistance support particular development management plan property n requests state')","(0.34745762711864403, 'concerning state conservation property since submit comprehensive progress report requested world heritage committee n')","(0.45833333333333337, 'report state conservation property progress made')","(0.2660550458715596, 'provide updated information concerning state conservation property since submit comprehensive progress report')","(0.3058823529411765, 'party provide updated information concerning state conservation property since submit')"
"Jun 22, 2009 Historic Centre of Cesky Krumlov Czech Republic C 617","(0.3287671232876712, 'location exact position well impact assessment n notes serious')","(0.2907801418439716, 'heritage property n also notes dismantling revolving amphitheatre extended december deadline rehabilitating affected areas original condition')","(0.33333333333333337, 'condition extended april requests state')","(0.28409090909090906, 'impact assessment n notes serious concern state party plans continue using property open')","(0.2777777777777778, 'n also requests state party submit world heritage')","(0.2685185185185185, 'state party submit world heritage centre february up dated report progress made measures taken address')","(0.33333333333333337, 'well impact assessment n')","(0.3125, 'state party ensure protection management world heritage property')","(0.3116883116883117, 'ensure protection management world heritage property n also notes dismantling')","(0.31707317073170727, 'decision com adopted session christchurch')","(0.30000000000000004, 'n notes serious concern state party plans')","(0.2946428571428571, 'state party plans continue using property open air theatre activities n reiterates request state')","(0.33333333333333337, 'n notes serious concern state party plans continue using property open air theatre activities n reiterates')","(0.2857142857142857, 'ensure protection management world heritage property n also notes dismantling')","(0.28985507246376807, 'request state party accordance paragraph operational guidelines state')","(0.29230769230769227, 'heritage property n also notes dismantling revolving amphitheatre')","(0.32835820895522383, 'location exact position well impact assessment n notes')","(0.30508474576271183, 'ensure protection management world heritage property n also')","(0.36363636363636365, 'state party ensure protection management world heritage')","(0.30434782608695654, 'notes efforts state party ensure protection management world heritage')","(0.28865979381443296, 'notes dismantling revolving amphitheatre extended december deadline rehabilitating affected areas')","(0.37037037037037035, 'ensure protection management world heritage property n')","(0.2844827586206896, 'notes serious concern state party plans continue using property open air theatre activities n reiterates')","(0.31304347826086953, 'submit detailed project new theatre location exact position well impact assessment n notes serious')","(0.32499999999999996, 'party submit detailed project new theatre location exact position well')","(0.34782608695652173, 'notes efforts state party ensure protection management world heritage')","(0.29591836734693877, 'revolving amphitheatre extended december deadline rehabilitating affected areas original condition')","(0.28888888888888886, 'adopted session christchurch n notes efforts state party ensure protection management world heritage property n also notes')","(0.32307692307692304, 'party submit detailed project new theatre location exact position well impact assessment n notes serious concern')","(0.2857142857142857, 'condition extended april requests state party submit detailed project new theatre location exact position')","(0.41463414634146345, 'management world heritage property n also')","(0.2989690721649485, 'state party ensure protection management world heritage property n also notes dismantling')","(0.33333333333333337, 'detailed project new theatre location exact position well impact assessment')"
