,Convention on Wetlands of International Importance especially as Waterfowl Habitat,Nagoya Protocol on Access to Genetic Resources and their Fair and Equitable Sharing of Benefits Arising from their Utilization to the Convention on Biological Diversity,Convention on Biological Diversity,"Agreement on the Conservation of Small Cetaceans of the Baltic, North East Atlantic, Irish and North Seas",Convention on the Conservation of Migratory Species of Wild Animals,Bamako Convention on the Ban of the Import into Africa and the Control of Transboundary Movement and Management of Hazardous Wastes within Africa,Paris Agreement,United Nations Framework Convention on Climate Change,Kyoto Protocol to the United Nations Framework Convention on Climate Change,Minamata Convention on Mercury,Stockholm Convention on Persistent Organic Pollutants,Rotterdam Convention on the Prior Informed Consent Procedure for Certain Hazardous Chemicals and Pesticides in International Trade,"United Nations Convention to Combat Desertification in those Countries Experiencing Serious Drought and/or Desertification, particulary in Africa",Basel Convention on the Control of Transboundary Movements of Hazardous Wastes and their Disposal,Agreement on the Conservation of African-Eurasian Migratory Waterbirds,Cartagena Protocol on Biosafety to the Convention on Biological Diversity,Framework Convention on the Protection and Sustainable Development of the Carpathians,Montreal Protocol on Substances that Deplete the Ozone Layer,Vienna Convention for the Protection of the Ozone Layer,International Treaty on Plant Genetic Resources for Food and Agriculture,Convention on International Trade in Endangered Species of Wild Fauna and Flora,Convention for the Protection of the Mediterranean Sea against Pollution,"Protocol concerning cooperation in preventing pollution from ships and, in cases of emergency combating pollution of the Mediterranean Sea",Protocol for the protection of the Mediterranean Sea against pollution resulting from exploration and exploitation of the continental shelf and the seabed and its subsoil,Protocol Concerning Specially Protected Areas and Biological Diversity in the Mediterranean,Convention concerning the Protection of the World Cultural and Natural Heritage,Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol concerning Pollution from Land-Based sources and activities to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol Concerning Specially Protected Areas and Wildlife to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Convention for Co-operation in the Protection and Development of the Marine and Coastal Environment of the West and Central African Region,Agreement on the Conservation of European Bats,Protocol on the Prevention of Pollution of the Mediterranean Sea by Transboundary Movements of Hazardous Wastes and their Disposal,Protocol for the Protection of the Mediterranean Sea against Pollution from Land-Based Sources
"Jul 9, 2006 Everglades National Park United States of America N 76","(0.3764705882352941, 'comprehensive everglades restoration plan cerp important activities controlling urban')","(0.29370629370629375, 'park potential expansion urban development n encourages state party continue considerable commitment restoration conservation property ensuring')","(0.35416666666666663, 'conservation everglades national park submitting')","(0.3571428571428571, 'n reiterates concern quantity quality water entering property north continued urban growth eastern')","(0.3950617283950617, 'restoration conservation property including progress towards achieving benchmarks')","(0.3307086614173228, 'everglades restoration plan cerp important activities controlling urban development n decides benchmarks identified state party')","(0.3793103448275862, 'expansion urban development n')","(0.3548387096774194, 'state party addressing great effort concern committee quantity')","(0.3285714285714286, 'n notes state party addressing great effort concern committee quantity')","(0.3584905660377359, 'commitment restoration conservation property ensuring')","(0.34285714285714286, 'restoration conservation property including progress towards achieving')","(0.33333333333333337, 'potential expansion urban development n encourages state party continue considerable commitment restoration conservation property')","(0.31034482758620685, 'party continue considerable commitment restoration conservation property ensuring full implementation modified water deliveries project c project')","(0.34375, 'restoration conservation property ensuring full implementation modified water deliveries project')","(0.3561643835616438, 'made restoration conservation everglades national park submitting updated')","(0.3013698630136986, 'report february progress made restoration conservation property including')","(0.3880597014925373, 'park potential expansion urban development n encourages state')","(0.3205128205128205, 'considerable efforts huge investments made restoration conservation everglades')","(0.36923076923076925, 'made restoration conservation property including progress towards')","(0.30000000000000004, 'concern quantity quality water entering property north continued urban')","(0.35, 'conservation everglades national park submitting updated progress report n notes')","(0.3484848484848485, 'huge investments made restoration conservation everglades national')","(0.3309352517985612, 'restoration conservation property including progress towards achieving benchmarks examination committee session n decides retain everglades')","(0.3125, 'restoration conservation property including progress towards achieving benchmarks examination committee session n decides retain')","(0.2875, 'progress report n notes state party addressing great effort concern')","(0.34090909090909094, 'restoration conservation property ensuring full implementation modified water deliveries')","(0.33333333333333337, 'activities controlling urban development n decides benchmarks identified state party')","(0.3831168831168831, 'comprehensive everglades restoration plan cerp important activities controlling urban development n decides benchmarks identified state party consultation')","(0.303448275862069, 'party continue considerable commitment restoration conservation property ensuring full implementation modified water deliveries project c project')","(0.35114503816793896, 'conservation property ensuring full implementation modified water deliveries project c project comprehensive everglades restoration')","(0.4629629629629629, 'made restoration conservation everglades national park')","(0.30000000000000004, 'considerable commitment restoration conservation property ensuring full implementation modified water deliveries project')","(0.35064935064935066, 'removal property list world heritage danger progress towards assessed regular')"
"Jul 9, 2006 Followup to the Periodic Report for North America  Adoption of Statements of Significance","(0.31506849315068497, 'national park redwood national state parks n encourages state')","(0.28358208955223885, 'heritage properties n encourages canada united states america continue strong collaboration consider enhance collaboration state party')","(0.3829787234042553, 'criteria concerning geological values indicated')","(0.32692307692307687, 'approves statements significance world heritage properties north america included annex document whc com')","(0.3770491803278688, 'nomination dossiers world heritage properties north america n')","(0.32835820895522383, 'bodies world heritage centre explore appropriate potential developing guidelines management plans principles evaluating visual impacts')","(0.3793103448275862, 'america n approves statements')","(0.3880597014925373, 'united states america continue cooperation committee members states')","(0.36250000000000004, 'n encourages canada united states america continue strong collaboration consider')","(0.34782608695652173, 'america continue cooperation committee members')","(0.33999999999999997, 'com a adopted session durban n noting')","(0.2857142857142857, 'recalling decisions com a com a adopted session durban n noting proposals changes nomination')","(0.3157894736842105, 'united states america continue cooperation committee members states parties advisory bodies world heritage centre explore appropriate')","(0.3012048192771084, 'america continue cooperation committee members states parties advisory bodies world')","(0.3194444444444444, 'continue strong collaboration consider enhance collaboration state party')","(0.35526315789473684, 'adjustments natural heritage criteria concerning geological values indicated')","(0.35820895522388063, 'world heritage properties soon possible n recommends canada')","(0.33333333333333337, 'concerning geological values indicated document whc com decides')","(0.35, 'united states america continue cooperation committee members')","(0.3285714285714286, 'nomination dossiers world heritage properties north america n approves')","(0.3414634146341463, 'cooperation committee members states parties advisory bodies world heritage centre')","(0.3939393939393939, 'continue strong collaboration consider enhance collaboration state')","(0.2857142857142857, 'activities adjacent world heritage properties n encourages canada united states america continue strong collaboration consider')","(0.29508196721311475, 'heritage properties n encourages canada united states america continue strong collaboration consider enhance collaboration')","(0.2875, 'n recalling decisions com a com a adopted session durban')","(0.4029850746268657, 'names indicated document whc com notes adjustments natural heritage')","(0.3414634146341463, 'cooperation committee members states parties advisory bodies world heritage centre')","(0.28671328671328666, 'submit outstanding documentation related world heritage properties soon possible n recommends canada united states america continue cooperation')","(0.28671328671328666, 'parties advisory bodies world heritage centre explore appropriate potential developing guidelines management plans principles evaluating visual')","(0.32499999999999996, 'strong collaboration consider enhance collaboration state party mexico matters shared interest natural cultural heritage')","(0.37735849056603776, 'america continue cooperation committee members states')","(0.27450980392156865, 'strong collaboration consider enhance collaboration state party mexico matters shared interest natural')","(0.3563218390804598, 'continue strong collaboration consider enhance collaboration state party mexico matters')"
"Jul 9, 2006 Minor modifications to the boundaries MadriuPerafitaClaror Valley","(0.23287671232876717, 'session durban approves proposed minor extension buffer zone madriu')","(0.217741935483871, 'world heritage committee examined documents whc com whc com add recalling decision com adopted session durban')","(0.3513513513513513, 'extension buffer zone madriu perafita')","(0.21052631578947367, 'add recalling decision com adopted session durban approves proposed minor extension buffer zone')","(0.26315789473684215, 'minor extension buffer zone madriu perafita claror valley')","(0.21621621621621623, 'add recalling decision com adopted session durban approves proposed minor extension buffer zone madriu perafita')","(0.2666666666666667, 'durban approves proposed minor')","(0.2666666666666667, 'session durban approves proposed minor extension buffer zone')","(0.28, 'approves proposed minor extension buffer zone madriu perafita claror valley')","(0.32352941176470584, 'minor extension buffer zone madriu')","(0.24, 'whc com add recalling decision com adopted')","(0.2589285714285714, 'world heritage committee examined documents whc com whc com add recalling decision com adopted')","(0.2790697674418605, 'com add recalling decision com adopted session durban approves proposed minor extension buffer zone madriu perafita')","(0.2567567567567568, 'world heritage committee examined documents whc com whc com add')","(0.25, 'com whc com add recalling decision com adopted')","(0.2786885245901639, 'approves proposed minor extension buffer zone madriu perafita')","(0.26865671641791045, 'com whc com add recalling decision com adopted')","(0.2786885245901639, 'approves proposed minor extension buffer zone madriu perafita')","(0.32692307692307687, 'approves proposed minor extension buffer zone madriu')","(0.20895522388059706, 'session durban approves proposed minor extension buffer zone madriu')","(0.24242424242424243, 'documents whc com whc com add recalling decision com adopted')","(0.3137254901960784, 'extension buffer zone madriu perafita claror valley')","(0.25, 'world heritage committee examined documents whc com whc com add recalling decision com adopted session')","(0.25217391304347825, 'examined documents whc com whc com add recalling decision com adopted session durban approves')","(0.2875, 'com whc com add recalling decision com adopted session durban')","(0.25, 'com whc com add recalling decision com adopted session')","(0.28, 'committee examined documents whc com whc com add recalling decision')","(0.2666666666666667, 'com add recalling decision com adopted session durban approves proposed minor extension buffer zone madriu perafita claror')","(0.2692307692307693, 'com add recalling decision com adopted session durban approves proposed minor extension buffer zone madriu perafita')","(0.25742574257425743, 'com whc com add recalling decision com adopted session durban approves proposed minor extension')","(0.2727272727272727, 'decision com adopted session durban approves')","(0.24742268041237114, 'com whc com add recalling decision com adopted session durban approves proposed')","(0.2533333333333333, 'approves proposed minor extension buffer zone madriu perafita claror valley')"
"Jul 9, 2006 Nominations of Cultural Properties to the World Heritage List Ancient Plovdiv","(0, '')","(0, '')","(0.2727272727272727, 'nomination withdrawn request concerned state')","(0, '')","(0, '')","(0, '')","(0.23684210526315785, 'nomination withdrawn request concerned')","(0, '')","(0, '')","(0.28205128205128205, 'withdrawn request concerned state party')","(0.18644067796610164, 'nomination withdrawn request concerned state party decision')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0.288135593220339, 'nomination withdrawn request concerned state party decision')","(0, '')","(0, '')","(0.3389830508474576, 'nomination withdrawn request concerned state party decision')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0.29166666666666663, 'withdrawn request concerned state party decision')","(0, '')","(0, '')"
"Jul 9, 2006 Comoxc3xa9 National Park Cxc3xb4te dIvoire N 227","(0.3835616438356164, 'forces present n calls international donors urgently support state')","(0.30666666666666664, 'financial support well implementation emergency measures linked particular surveillance property n preparation management plan implementation priority')","(0.37735849056603776, 'identifying establishing biological corridors enhance')","(0.33333333333333337, 'state party develop cooperation programme states parties burkina faso ghana view identifying establishing')","(0.4328358208955224, 'enhance conservation existing populations key species require large')","(0.3214285714285714, 'party implement recommendations plan action timetable proposed monitoring mission order increase management effectiveness property including')","(0.3793103448275862, 'n preparation management plan')","(0.4464285714285714, 'united nations organization cote d ivoire onuci consider')","(0.36764705882352944, 'unesco call united nations organization cote d ivoire onuci consider')","(0.36170212765957444, 'financial support well implementation emergency')","(0.33333333333333337, 'corridors enhance conservation existing populations key species')","(0.3214285714285714, 'post crisis period joint patrol mechanism entire park involving forces present n calls international')","(0.3410852713178295, 'control access one third park n takes note outcomes recommendations unesco iucn monitoring mission particular fact')","(0.3648648648648649, 'party continues control access one third park n takes note')","(0.3614457831325302, 'achieved implementing recommendations monitoring mission examination world heritage')","(0.34782608695652173, 'burkina faso ghana view identifying establishing biological corridors')","(0.36, 'close collaboration armed forces giving priority development rehabilitation')","(0.32835820895522383, 'considers status property world heritage property biosphere reserve')","(0.42592592592592593, 'state party commitment protection como eacute national')","(0.3571428571428571, 'limited control property potential increase poaching fires agricultural encroachment')","(0.33766233766233766, 'protection como eacute national park working local communities reduce illegal')","(0.4181818181818182, 'commitment protection como eacute national park working')","(0.3188405797101449, 'progress achieved implementing recommendations monitoring mission examination world heritage committee session n requests director general')","(0.3146853146853147, 'conservation property particular progress achieved implementing recommendations monitoring mission examination world heritage committee session')","(0.32499999999999996, 'park working local communities reduce illegal activities n notes great')","(0.3950617283950617, 'recommendations monitoring mission examination world heritage committee session n')","(0.37362637362637363, 'recommendations plan action timetable proposed monitoring mission order increase management')","(0.32499999999999996, 'february state conservation property particular progress achieved implementing recommendations monitoring mission examination world heritage committee session n')","(0.3291139240506329, 'february state conservation property particular progress achieved implementing recommendations monitoring mission examination world heritage committee session')","(0.3776223776223776, 'conservation property particular progress achieved implementing recommendations monitoring mission examination world heritage committee session')","(0.42592592592592593, 'report february state conservation property particular')","(0.2894736842105263, 'particular surveillance property n preparation management plan implementation priority activities n implementation')","(0.35443037974683544, 'party commitment protection como eacute national park working local communities')"
"Jul 9, 2006 Minor Modifications to the Boundaries Kathmandu Valley","(0.28767123287671237, 'com whc com inf noting information provided unesco mission')","(0.26623376623376627, 'inscription approves proposed modification boundaries kathmandu valley nepal minor modification requests state party continue establishment implementation')","(0.29032258064516125, 'criteria iii iv vi time')","(0.2941176470588235, 'continue establishment implementation integrated management plan built around outstanding universal value property long')","(0.3090909090909091, 'com inf noting information provided unesco mission june')","(0.3191489361702128, 'party modification boundaries considers updated proposal modification boundaries seven monument zones property reflects remaining outstanding')","(0.32258064516129037, 'boundaries seven monument zones')","(0.323943661971831, 'vi time inscription approves proposed modification boundaries kathmandu')","(0.3033707865168539, 'proposed modification boundaries kathmandu valley nepal minor modification requests state')","(0.32499999999999996, 'boundaries seven monument zones property')","(0.31666666666666665, 'seven monument zones property reflects remaining outstanding')","(0.2946428571428571, 'com whc com inf noting information provided unesco mission june particular updated proposal submitted')","(0.31007751937984496, 'iii iv vi time inscription approves proposed modification boundaries kathmandu valley nepal minor modification requests state')","(0.2808988764044944, 'proposed modification boundaries kathmandu valley nepal minor modification requests state')","(0.3125, 'establishment implementation integrated management plan built around outstanding')","(0.3013698630136986, 'particular updated proposal submitted state party modification boundaries')","(0.2727272727272727, 'minor modification requests state party continue establishment implementation')","(0.3287671232876712, 'particular updated proposal submitted state party modification boundaries')","(0.3448275862068966, 'noting information provided unesco mission june particular')","(0.28888888888888886, 'establishment implementation integrated management plan built around outstanding universal')","(0.33783783783783783, 'com inf noting information provided unesco mission june particular updated')","(0.34375, 'monument zones property reflects remaining outstanding universal')","(0.2695035460992907, 'party modification boundaries considers updated proposal modification boundaries seven monument zones property reflects remaining outstanding')","(0.26956521739130435, 'examined documents whc com whc com inf noting information provided unesco mission june particular')","(0.2872340425531915, 'proposal submitted state party modification boundaries considers updated proposal modification')","(0.30000000000000004, 'monument zones property reflects remaining outstanding universal value justified')","(0.3370786516853933, 'monument zones property reflects remaining outstanding universal value justified criteria')","(0.27922077922077926, 'minor modification requests state party continue establishment implementation integrated management plan built around outstanding universal value property')","(0.2597402597402597, 'inscription approves proposed modification boundaries kathmandu valley nepal minor modification requests state party continue establishment implementation')","(0.31007751937984496, 'party modification boundaries considers updated proposal modification boundaries seven monument zones property reflects remaining')","(0.3555555555555555, 'nepal minor modification requests state party')","(0.28181818181818186, 'party modification boundaries considers updated proposal modification boundaries seven monument zones property')","(0.3296703296703297, 'particular updated proposal submitted state party modification boundaries considers updated')"
"Jul 9, 2006 ManovoGounda St Floris National Park Central African Republic N 475","(0.3222222222222222, 'evaluation outstanding universal value well report progress implementation recommendations')","(0.2595419847328244, 'close cooperation ecofac programme discuss persistent problem transborder poaching resource exploitation region n urges state party')","(0.4042553191489362, 'cooperation ecofac programme discuss persistent')","(0.32432432432432434, 'programme put emphasis conservation rehabilitation property n requests world heritage centre continue financial')","(0.3913043478260869, 'conservation rehabilitation property n requests world heritage centre')","(0.28, 'cooperation ecofac programme discuss persistent problem transborder poaching resource exploitation region n urges state party')","(0.33333333333333337, 'concerns n recommends state')","(0.3421052631578947, 'recommendations unesco iucn monitoring mission examination committee session')","(0.31999999999999995, 'progress implementation recommendations unesco iucn monitoring mission examination committee session')","(0.37777777777777777, 'maintaining anti poaching operations property')","(0.33333333333333337, 'put emphasis conservation rehabilitation property n requests')","(0.3214285714285714, 'monitoring mission examination committee session n decides retain manovo gounda st floris national park')","(0.3178294573643411, 'iucn monitoring mission examination committee session n decides retain manovo gounda st floris national park central')","(0.28378378378378377, 'n decides retain manovo gounda st floris national park central')","(0.36363636363636365, 'put emphasis conservation rehabilitation property n requests world')","(0.31081081081081086, 'well report progress implementation recommendations unesco iucn monitoring')","(0.31999999999999995, 'february state conservation property evaluation outstanding universal value')","(0.33333333333333337, 'conservation property evaluation outstanding universal value well report')","(0.39622641509433965, 'state party cooperation european union take necessary')","(0.34615384615384615, 'conservation rehabilitation property n requests world heritage centre continue')","(0.33766233766233766, 'cooperation european union take necessary measures start soon possible fourth')","(0.4, 'conservation property evaluation outstanding universal value well')","(0.3129770992366412, 'report progress implementation recommendations unesco iucn monitoring mission examination committee session n decides retain manovo')","(0.3306451612903226, 'report progress implementation recommendations unesco iucn monitoring mission examination committee session n decides retain')","(0.2875, 'requested monitoring mission yet taken place due security concerns n')","(0.36, 'put emphasis conservation rehabilitation property n requests world heritage')","(0.36458333333333337, 'conservation property evaluation outstanding universal value well report progress implementation')","(0.3111111111111111, 'requested monitoring mission yet taken place due security concerns n recommends state party iucn unesco organize mission')","(0.2803030303030303, 'provide world heritage centre updated report february state conservation property evaluation outstanding universal value well report')","(0.36633663366336633, 'committee session n decides retain manovo gounda st floris national park central african republic')","(0.5116279069767442, 'state party cooperation european union take')","(0.3063063063063063, 'property evaluation outstanding universal value well report progress implementation recommendations unesco iucn')","(0.3296703296703297, 'close cooperation ecofac programme discuss persistent problem transborder poaching resource')"
"Jul 9, 2006 Historic Town of Zabid Yemen C 611","(0.3205128205128205, 'conservation plan integrated urban development plan together urban regulations')","(0.26206896551724135, 'conservation property including efforts reduce numbers violations historic fabric occurring remove past violations support production traditional')","(0.3695652173913043, 'conservation property including efforts reduce')","(0.33333333333333337, 'assess state conservation property agree appropriate benchmarks n requests state party submit february')","(0.3939393939393939, 'complete urban conservation plan integrated urban development plan')","(0.3145161290322581, 'urban conservation plan socio economic revitalization action plan implemented n regrets committee s recommendation integrate')","(0.368421052631579, 'party n urges state')","(0.35, 'notes great concern main recommendations made world heritage')","(0.34615384615384615, 'notes great concern main recommendations made world heritage committee session')","(0.4285714285714286, 'mission assess state conservation property')","(0.360655737704918, 'complete urban conservation plan integrated urban development')","(0.3125, 'adopted session durban n commends state party numerous efforts made improve state conservation property')","(0.3023255813953488, 'historic core within urban development plan yet addressed state party n urges state party to n')","(0.30379746835443033, 'state conservation property agree appropriate benchmarks n requests state party')","(0.3529411764705882, 'improve state conservation property including efforts reduce numbers')","(0.303030303030303, 'efforts made improve state conservation property including efforts')","(0.35820895522388063, 'complete urban conservation plan integrated urban development plan')","(0.29824561403508776, 'materials n notes great concern main recommendations made')","(0.3793103448275862, 'made improve state conservation property including efforts')","(0.3580246913580247, 'conservation property including efforts reduce numbers violations historic fabric')","(0.34090909090909094, 'improve state conservation property including efforts reduce numbers violations historic')","(0.4461538461538461, 'conservation property including efforts reduce numbers violations')","(0.2975206611570248, 'notes great concern main recommendations made world heritage committee session notably completion urban conservation plan')","(0.27826086956521734, 'monitor prevent future violations remove existing violations open spaces n complete urban conservation plan')","(0.3125, 'whc com n recalling decision com adopted session durban n')","(0.352112676056338, 'remove past violations support production traditional materials n notes')","(0.38749999999999996, 'conservation plan integrated urban development plan together urban regulations n')","(0.3037037037037037, 'integrate urban regulations drafted historic core within urban development plan yet addressed state party n urges state')","(0.3384615384615385, 'violations open spaces n complete urban conservation plan integrated urban development plan together urban regulations n')","(0.364406779661017, 'conservation plan integrated urban development plan together urban regulations n prepare socio economic revitalization')","(0.46153846153846156, 'assess state conservation property agree appropriate')","(0.28865979381443296, 'urban development plan yet addressed state party n urges state party to')","(0.33333333333333337, 'regrets committee s recommendation integrate urban regulations drafted historic core')"
"Jul 9, 2006 Fort and Shalamar Gardens in Lahore Pakistan C 171172","(0.3125, 'conservation challenges identified master plans currently preparation n requests')","(0.29370629370629375, 'neither protective measures fencing around site demolished hydraulic works shalamar gardens consolidation works remaining foundation undertaken')","(0.3571428571428571, 'allocated punjab provincial government may')","(0.3557692307692307, 'gardens consolidation works remaining foundation undertaken state party n notes concern actual resources')","(0.38888888888888884, 'party positive change conservation framework created transfer management')","(0.303030303030303, 'n congratulates state party positive change conservation framework created transfer management property federal provincial authority')","(0.34375, 'punjab provincial government may')","(0.36111111111111116, 'party positive change conservation framework created transfer management')","(0.3529411764705882, 'february report progress achieved implementation above mentioned recommendations examination committee')","(0.38888888888888884, 'year advance conservation property n')","(0.33333333333333337, 'positive change conservation framework created transfer management')","(0.30645161290322576, 'achieved implementation above mentioned recommendations examination committee session n decides retain fort shalamar gardens')","(0.33333333333333337, 'n recalling decision com adopted session durban n notes considerable progress made preparation master plans lahore')","(0.2947368421052632, 'change conservation framework created transfer management property federal provincial authority')","(0.3802816901408451, 'gardens consolidation works remaining foundation undertaken state party')","(0.29729729729729726, 'heritage danger n consolidation remaining foundations demolished hydraulic')","(0.3466666666666667, 'framework created transfer management property federal provincial authority')","(0.31666666666666665, 'property federal provincial authority n commends state party')","(0.42307692307692313, 'year advance conservation property n regrets however')","(0.32608695652173914, 'prioritization allocation use available resources according management objectives determined')","(0.3263157894736842, 'change conservation framework created transfer management property federal provincial authority')","(0.4655172413793104, 'conservation property n regrets however neither protective')","(0.30827067669172936, 'n consolidation remaining foundations demolished hydraulic works shalamar gardens n prioritization allocation use available resources')","(0.30708661417322836, 'february report progress achieved implementation above mentioned recommendations examination committee session n decides retain')","(0.3125, 'whc com n recalling decision com adopted session durban n')","(0.36363636363636365, 'foundation undertaken state party n notes concern actual resources')","(0.3655913978494624, 'implementation above mentioned recommendations examination committee session n decides retain')","(0.304635761589404, 'state party submit world heritage centre february report progress achieved implementation above mentioned recommendations examination committee session')","(0.3076923076923077, 'heritage centre february report progress achieved implementation above mentioned recommendations examination committee session n decides retain')","(0.33870967741935487, 'achieved implementation above mentioned recommendations examination committee session n decides retain fort shalamar gardens')","(0.5227272727272727, 'year advance conservation property n regrets')","(0.30927835051546393, 'progress made preparation master plans lahore fort shalamar gardens n congratulates state')","(0.3580246913580247, 'removal property list world heritage danger n consolidation remaining foundations')"
"Jul 9, 2006 Extension of Properties Inscribed on the World Heritage List Medieval Monuments in Kosovo","(0.31506849315068497, 'com inf approves extension de monastery include patriarchate pe')","(0.2983870967741935, 'church virgin ljevi serbia world heritage list basis criteria ii iii iv criterion ii patriarchate pe')","(0.36363636363636365, 'state conservation reports murals underlying')","(0.34615384615384615, 'arrangements church virgin ljevi requests state party prepare detailed state conservation reports murals')","(0.34782608695652173, 'detailed state conservation reports murals underlying problems fabric')","(0.32499999999999996, 'state conservation reports murals underlying problems fabric acknowledged management plans case ljevi impact recent fire')","(0.34375, 'played decisive role development')","(0.33333333333333337, 'identity serbia line political orientations notes changing name')","(0.3116883116883117, 'create strong identity serbia line political orientations notes changing name')","(0.40476190476190477, 'detailed state conservation reports murals')","(0.3125, 'state party give consideration extending boundaries patriarchate')","(0.2946428571428571, 'gra monastery church virgin ljevi serbia world heritage list basis criteria ii iii iv')","(0.2992700729927007, 'consideration extending boundaries patriarchate pe monastery include valley setting requests state party give consideration putting place')","(0.30107526881720426, 'detailed state conservation reports murals underlying problems fabric acknowledged management')","(0.3913043478260869, 'detailed state conservation reports murals underlying problems fabric')","(0.34328358208955223, 'party prepare detailed state conservation reports murals underlying')","(0.34328358208955223, 'place stronger protection buffer zones also recommends state')","(0.3220338983050848, 'monastery protaton mount athos paintings churches pe dating')","(0.41666666666666663, 'party put place stronger protection buffer zones')","(0.3058823529411765, 'discrete palaiologian renaissance style architecture mural decoration balkans century')","(0.3398058252427184, 'exceptional testimony manifestations cultural tradition palaiologian renaissance byzantium balkans show')","(0.37037037037037035, 'place stronger protection buffer zones also recommends')","(0.28099173553719003, 'state party give consideration extending boundaries patriarchate pe monastery include valley setting requests state party')","(0.28358208955223885, 'criterion iii wall paintings three churches exceptional testimony manifestations cultural tradition palaiologian renaissance byzantium')","(0.2875, 'world heritage list basis criteria ii iii iv criterion ii')","(0.32530120481927716, 'consideration extending boundaries patriarchate pe monastery include valley setting')","(0.3466666666666667, 'balkans show height development balkan art first half century gra')","(0.2962962962962963, 'world heritage list basis criteria ii iii iv criterion ii patriarchate pe monastery gra monastery church virgin')","(0.3153846153846154, 'kosovo quot recommends state party put place stronger protection buffer zones also recommends state party give')","(0.31999999999999995, 'western romanesque styles criterion iii wall paintings three churches exceptional testimony manifestations cultural tradition')","(0.43999999999999995, 'prepare detailed state conservation reports murals')","(0.31958762886597936, 'party put place stronger protection buffer zones also recommends state party give')","(0.32530120481927716, 'church holy apostles thessaloniki monastery protaton mount athos paintings churches')"
"Jul 9, 2006 Group of Monuments at Hampi India C 241","(0.31506849315068497, 'completion bypass road divert heavy vehicles away core zone')","(0.2983870967741935, 'master plan regulation development activities within world heritage area n takes note completion bypass road divert')","(0.4571428571428572, 'completion bypass road divert heavy')","(0.30841121495327106, 'area management authority technical unit order ensure rapid comprehensive implementation imp n rehabilitate')","(0.38095238095238093, 'above mentioned actions examination committee session n decides')","(0.2727272727272727, 'area management authority preparation traffic control regulations n expresses concern substantial increase illegal construction core')","(0.368421052631579, 'plan imp n commends')","(0.375, 'implementation imp above mentioned actions examination committee session')","(0.33720930232558144, 'work commercial complex and interpretation centre decision identify alternate location')","(0.36363636363636365, 'report state conservation property including')","(0.31999999999999995, 'villages core zone well steps taken towards')","(0.2983870967741935, 'progress report state conservation property including state implementation imp above mentioned actions examination committee')","(0.31007751937984496, 'examined document whc com n recalling decision com adopted session durban n commends state party strong')","(0.27710843373493976, 'interpretation centre decision identify alternate location complex n notes progress')","(0.33333333333333337, 'illegal construction core zone n requests state party')","(0.41666666666666663, 'area n takes note completion bypass road divert')","(0.33333333333333337, 'towards preparation master plan regulation development activities within')","(0.3125, 'commercial complex and interpretation centre restore former land')","(0.3653846153846154, 'decision identify alternate location complex n notes')","(0.3380281690140845, 'provide adequate staffing financial resources hampi world heritage area')","(0.32978723404255317, 'comprehensive implementation imp n rehabilitate abandoned construction site commercial complex')","(0.3857142857142857, 'comprehensive implementation imp n rehabilitate abandoned construction')","(0.3257575757575758, 'progress report state conservation property including state implementation imp above mentioned actions examination committee session')","(0.31666666666666665, 'conservation property including state implementation imp above mentioned actions examination committee session n decides')","(0.3125, 'whc com n recalling decision com adopted session durban n')","(0.33766233766233766, 'work commercial complex and interpretation centre decision identify alternate')","(0.3913043478260869, 'conservation property including state implementation imp above mentioned actions examination')","(0.33333333333333337, 'villages core zone well steps taken towards preparation master plan regulation development activities within world heritage area')","(0.30000000000000004, 'villages core zone well steps taken towards preparation master plan regulation development activities within world heritage')","(0.36111111111111116, 'preparation master plan regulation development activities within world heritage area n takes note completion')","(0.45999999999999996, 'report state conservation property including state')","(0.2989690721649485, 'note completion bypass road divert heavy vehicles away core zone efforts made')","(0.3493975903614458, 'interpretation centre decision identify alternate location complex n notes progress')"
