,Convention on Wetlands of International Importance especially as Waterfowl Habitat,Nagoya Protocol on Access to Genetic Resources and their Fair and Equitable Sharing of Benefits Arising from their Utilization to the Convention on Biological Diversity,Convention on Biological Diversity,"Agreement on the Conservation of Small Cetaceans of the Baltic, North East Atlantic, Irish and North Seas",Convention on the Conservation of Migratory Species of Wild Animals,Bamako Convention on the Ban of the Import into Africa and the Control of Transboundary Movement and Management of Hazardous Wastes within Africa,Paris Agreement,United Nations Framework Convention on Climate Change,Kyoto Protocol to the United Nations Framework Convention on Climate Change,Minamata Convention on Mercury,Stockholm Convention on Persistent Organic Pollutants,Rotterdam Convention on the Prior Informed Consent Procedure for Certain Hazardous Chemicals and Pesticides in International Trade,"United Nations Convention to Combat Desertification in those Countries Experiencing Serious Drought and/or Desertification, particulary in Africa",Basel Convention on the Control of Transboundary Movements of Hazardous Wastes and their Disposal,Agreement on the Conservation of African-Eurasian Migratory Waterbirds,Cartagena Protocol on Biosafety to the Convention on Biological Diversity,Framework Convention on the Protection and Sustainable Development of the Carpathians,Montreal Protocol on Substances that Deplete the Ozone Layer,Vienna Convention for the Protection of the Ozone Layer,International Treaty on Plant Genetic Resources for Food and Agriculture,Convention on International Trade in Endangered Species of Wild Fauna and Flora,Convention for the Protection of the Mediterranean Sea against Pollution,"Protocol concerning cooperation in preventing pollution from ships and, in cases of emergency combating pollution of the Mediterranean Sea",Protocol for the protection of the Mediterranean Sea against pollution resulting from exploration and exploitation of the continental shelf and the seabed and its subsoil,Protocol Concerning Specially Protected Areas and Biological Diversity in the Mediterranean,Convention concerning the Protection of the World Cultural and Natural Heritage,Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol concerning Pollution from Land-Based sources and activities to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol Concerning Specially Protected Areas and Wildlife to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Convention for Co-operation in the Protection and Development of the Marine and Coastal Environment of the West and Central African Region,Agreement on the Conservation of European Bats,Protocol on the Prevention of Pollution of the Mediterranean Sea by Transboundary Movements of Hazardous Wastes and their Disposal,Protocol for the Protection of the Mediterranean Sea against Pollution from Land-Based Sources
"Sep 24, 2016 Totoaba Totoaba macdonaldi","(0.20512820512820518, 'relevant stakeholders parties relevant stakeholders urged support efforts stop')","(0.24822695035460995, 'parties relevant stakeholders urged support efforts stop illegal fishing trafficking support activities benefitting recovery wild populations')","(0.22916666666666663, 'activities benefitting recovery wild populations')","(0.2586206896551724, 'stakeholders parties relevant stakeholders urged support efforts stop illegal fishing trafficking support activities')","(0.2894736842105263, 'fishing trafficking support activities benefitting recovery wild populations')","(0.23357664233576647, 'stakeholders parties relevant stakeholders urged support efforts stop illegal fishing trafficking support activities benefitting recovery')","(0.2702702702702703, 'parties relevant stakeholders parties')","(0.28378378378378377, 'directed parties relevant stakeholders parties relevant stakeholders urged')","(0.23863636363636365, 'support efforts stop illegal fishing trafficking support activities benefitting recovery')","(0.2549019607843137, 'trafficking support activities benefitting recovery')","(0.32352941176470584, 'trafficking support activities benefitting recovery wild populations')","(0.2195121951219512, 'directed parties relevant stakeholders parties relevant stakeholders urged support efforts stop illegal fishing trafficking')","(0.24647887323943662, 'directed parties relevant stakeholders parties relevant stakeholders urged support efforts stop illegal fishing trafficking support activities')","(0.2222222222222222, 'directed parties relevant stakeholders parties relevant stakeholders urged support efforts')","(0.28767123287671237, 'relevant stakeholders parties relevant stakeholders urged support efforts')","(0.20270270270270274, 'directed parties relevant stakeholders parties relevant stakeholders urged')","(0.25, 'fishing trafficking support activities benefitting recovery wild populations')","(0.26388888888888884, 'stop illegal fishing trafficking support activities benefitting recovery')","(0.26865671641791045, 'illegal fishing trafficking support activities benefitting recovery')","(0.28205128205128205, 'relevant stakeholders parties relevant stakeholders urged support efforts stop')","(0.2777777777777778, 'directed parties relevant stakeholders parties relevant stakeholders urged support efforts')","(0.3382352941176471, 'trafficking support activities benefitting recovery wild populations')","(0.21167883211678828, 'stakeholders parties relevant stakeholders urged support efforts stop illegal fishing trafficking support activities benefitting recovery')","(0.22764227642276424, 'directed parties relevant stakeholders parties relevant stakeholders urged support efforts stop illegal fishing trafficking')","(0.2471910112359551, 'stop illegal fishing trafficking support activities benefitting recovery wild populations')","(0.22077922077922074, 'stop illegal fishing trafficking support activities benefitting recovery wild')","(0.25555555555555554, 'directed parties relevant stakeholders parties relevant stakeholders urged support efforts')","(0.2142857142857143, 'directed parties relevant stakeholders parties relevant stakeholders urged support efforts stop illegal fishing trafficking support activities benefitting')","(0.21985815602836878, 'parties relevant stakeholders urged support efforts stop illegal fishing trafficking support activities benefitting recovery wild populations')","(0.24390243902439024, 'directed parties relevant stakeholders parties relevant stakeholders urged support efforts stop illegal fishing trafficking')","(0.3220338983050848, 'parties relevant stakeholders parties relevant stakeholders')","(0.22330097087378642, 'directed parties relevant stakeholders parties relevant stakeholders urged support efforts stop illegal')","(0.25555555555555554, 'directed parties relevant stakeholders parties relevant stakeholders urged support efforts')"
"Sep 24, 2016 Traceability","(0.2441860465116279, 'issue notification requesting parties provide information development projects related')","(0, '')","(0.29166666666666663, 'provide information development projects related')","(0, '')","(0.29333333333333333, 'secretariat shall issue notification requesting parties provide information')","(0, '')","(0.33333333333333337, 'parties provide information development')","(0.28205128205128205, 'issue notification requesting parties provide information development projects')","(0.27083333333333337, 'secretariat shall issue notification requesting parties provide information development projects')","(0.28, 'requesting parties provide information development')","(0.30434782608695654, 'issue notification requesting parties provide information development')","(0, '')","(0, '')","(0.21875, 'secretariat shall issue notification requesting parties provide information development projects')","(0.2564102564102564, 'issue notification requesting parties provide information development projects')","(0.24, 'secretariat shall issue notification requesting parties provide information')","(0.33333333333333337, 'issue notification requesting parties provide information development projects')","(0.2533333333333333, 'secretariat shall issue notification requesting parties provide information')","(0.3055555555555556, 'notification requesting parties provide information development projects')","(0.28735632183908044, 'secretariat shall issue notification requesting parties provide information development')","(0.23958333333333337, 'secretariat shall issue notification requesting parties provide information development projects')","(0.3015873015873016, 'shall issue notification requesting parties provide information')","(0, '')","(0, '')","(0.22916666666666663, 'secretariat shall issue notification requesting parties provide information development projects')","(0.2906976744186046, 'issue notification requesting parties provide information development projects related')","(0.25, 'secretariat shall issue notification requesting parties provide information development projects')","(0, '')","(0, '')","(0, '')","(0.3389830508474576, 'requesting parties provide information development projects')","(0, '')","(0.30208333333333337, 'secretariat shall issue notification requesting parties provide information development projects')"
"Sep 24, 2016 Snakes Serpentes spp","(0.36, 'information suggests international trade threat four species threat species')","(0.27419354838709675, 'species cites including appendix iii parties range states compile information exploitation levels i e direct harvest')","(0.3783783783783784, 'conservation species wild ii evaluate')","(0.3589743589743589, 'ecology biology conservation asian snakes inter alia supporting relevant scientific institutions promoting additional')","(0.4098360655737705, 'levels trade compatible conservation species wild ii evaluate')","(0.3211678832116789, 'malaysia cryptelytrops kanburiensis thailand probably myanmar orthriophis moellendorfi china viet nam assess whether existing legislation')","(0.375, 'iii parties range states')","(0.3833333333333333, 'international trade threat four species threat species range')","(0.345679012345679, 'information suggests international trade threat four species threat species range')","(0.34090909090909094, 'levels trade compatible conservation species')","(0.32727272727272727, 'biology conservation asian snakes inter alia supporting')","(0.31666666666666665, 'detailed assessments species indicated table document doc available information suggests international trade threat four')","(0.3023255813953488, 'iii parties range states compile information exploitation levels i e direct harvest by catch freshwater marine')","(0.3076923076923077, 'exporting countries parties put place precautionary management measures establishing closed')","(0.34375, 'biology conservation asian snakes inter alia supporting relevant')","(0.3484848484848485, 'understanding ecology biology conservation asian snakes inter alia')","(0.31081081081081086, 'importing countries parties conduct detailed assessments species indicated')","(0.32307692307692304, 'listing proposals four species categorized threatened trade three')","(0.368421052631579, 'existing legislation protected areas current levels trade')","(0.3880597014925373, 'international trade threat four species threat species range states')","(0.45679012345679015, 'information suggests international trade threat four species threat species range')","(0.38983050847457623, 'legislation protected areas current levels trade compatible')","(0.31818181818181823, 'parties invited consider undertaking following actions range states importing countries parties conduct detailed assessments species')","(0.31304347826086953, 'including appendix iii parties range states compile information exploitation levels i e direct harvest')","(0.3595505617977528, 'whether existing legislation protected areas current levels trade compatible conservation')","(0.3013698630136986, 'compatible conservation species wild ii evaluate possible listing species')","(0.3176470588235294, 'parties put place precautionary management measures establishing closed areas seasons')","(0.2962962962962963, 'species cites including appendix iii parties range states compile information exploitation levels i e direct harvest by')","(0.28358208955223885, 'cites including appendix iii exporting countries parties put place precautionary management measures establishing closed areas seasons')","(0.29166666666666663, 'consider including remaining species categorized threatened trade appendices range states popeia buniana malaysia popeia')","(0.4, 'trade compatible conservation species wild ii')","(0.27, 'parties put place precautionary management measures establishing closed areas seasons daily seasonal')","(0.32258064516129037, 'reporting mechanisms aquatic freshwater marine snakes including elapidae homalopsidae species')"
"Sep 24, 2016 Wildlife crime enforcement support in West and Central Africa","(0.28735632183908044, 'entities invited provide financial technical assistance ensure effective implementation')","(0.26627218934911245, 'governmental organizations entities invited provide financial technical assistance ensure effective implementation priority enforcement recommendations identified threat')","(0.2941176470588235, 'governmental organizations entities invited provide')","(0.303030303030303, 'parties governmental intergovernmental non governmental organizations entities invited provide financial technical assistance ensure')","(0.32530120481927716, 'intergovernmental non governmental organizations entities invited provide financial')","(0.2704402515723271, 'financial technical assistance ensure effective implementation priority enforcement recommendations identified threat assessment report commissioned accordance')","(0.30952380952380953, 'parties governmental intergovernmental non')","(0.31034482758620685, 'implementation priority enforcement recommendations identified threat assessment report')","(0.3063063063063063, 'implementation priority enforcement recommendations identified threat assessment report commissioned accordance')","(0.2777777777777778, 'priority enforcement recommendations identified threat')","(0.3205128205128205, 'parties governmental intergovernmental non governmental organizations entities')","(0.2676056338028169, 'parties governmental intergovernmental non governmental organizations entities invited provide financial technical assistance ensure effective')","(0.3012048192771084, 'parties governmental intergovernmental non governmental organizations entities invited provide financial technical assistance ensure effective implementation priority')","(0.33653846153846156, 'parties governmental intergovernmental non governmental organizations entities invited provide financial')","(0.33333333333333337, 'enforcement recommendations identified threat assessment report commissioned accordance')","(0.28735632183908044, 'implementation priority enforcement recommendations identified threat assessment report')","(0.29885057471264365, 'enforcement recommendations identified threat assessment report commissioned accordance')","(0.31645569620253167, 'provide financial technical assistance ensure effective implementation priority')","(0.30379746835443033, 'assistance ensure effective implementation priority enforcement recommendations')","(0.30107526881720426, 'intergovernmental non governmental organizations entities invited provide financial technical')","(0.29807692307692313, 'parties governmental intergovernmental non governmental organizations entities invited provide financial')","(0.3125, 'implementation priority enforcement recommendations identified threat assessment')","(0.28387096774193543, 'non governmental organizations entities invited provide financial technical assistance ensure effective implementation priority enforcement recommendations')","(0.29054054054054057, 'financial technical assistance ensure effective implementation priority enforcement recommendations identified threat assessment report commissioned')","(0.2692307692307693, 'parties governmental intergovernmental non governmental organizations entities invited provide financial')","(0.32258064516129037, 'intergovernmental non governmental organizations entities invited provide financial technical')","(0.32432432432432434, 'implementation priority enforcement recommendations identified threat assessment report commissioned accordance')","(0.3089887640449438, 'provide financial technical assistance ensure effective implementation priority enforcement recommendations identified threat assessment report commissioned accordance provisions')","(0.31137724550898205, 'provide financial technical assistance ensure effective implementation priority enforcement recommendations identified threat assessment report commissioned accordance')","(0.3098591549295775, 'parties governmental intergovernmental non governmental organizations entities invited provide financial technical assistance ensure effective')","(0.3384615384615385, 'priority enforcement recommendations identified threat assessment')","(0.2734375, 'ensure effective implementation priority enforcement recommendations identified threat assessment report commissioned accordance')","(0.27884615384615385, 'ensure effective implementation priority enforcement recommendations identified threat assessment report')"
"Sep 24, 2016 World Wildlife Day","(0.27710843373493976, 'relevant organizations associations seek supportin making observance world wildlife')","(0.25384615384615383, 'reserves national parks wildlife related facilities around world report meeting standing committee celebrations world wildlife day')","(0.33333333333333337, 'institutions zoos botanical gardens aquariums')","(0.3035714285714286, 'withthe united nations educational scientific cultural organization unesco world association zoos aquariums waza')","(0.32432432432432434, 'liaise withthe united nations educational scientific cultural organization')","(0.28148148148148144, 'withthe united nations educational scientific cultural organization unesco world association zoos aquariums waza relevant organizations')","(0.3928571428571429, 'zoos aquariums waza relevant')","(0.4, 'inform united nations general assembly celebration world wildlife')","(0.3717948717948718, 'wildlife day inform united nations general assembly celebration world wildlife')","(0.3111111111111111, 'scientific cultural organization unesco world')","(0.31343283582089554, 'association zoos aquariums waza relevant organizations associations')","(0.2615384615384615, 'educational scientific cultural organization unesco world association zoos aquariums waza relevant organizations associations seek')","(0.3448275862068966, 'united nations educational scientific cultural organization unesco world association zoos aquariums waza relevant organizations associations seek')","(0.30208333333333337, 'kindergartens educational institutions zoos botanical gardens aquariums nature reserves national')","(0.32432432432432434, 'relevant organizations associations seek supportin making observance world')","(0.2948717948717948, 'kindergartens educational institutions zoos botanical gardens aquariums nature')","(0.2666666666666667, 'regular event kindergartens educational institutions zoos botanical gardens')","(0.27692307692307694, 'around world report meeting standing committee celebrations world')","(0.34328358208955223, 'event kindergartens educational institutions zoos botanical gardens')","(0.352112676056338, 'reserves national parks wildlife related facilities around world report')","(0.33333333333333337, 'aquariums nature reserves national parks wildlife related facilities around world')","(0.33333333333333337, 'day inform united nations general assembly celebration')","(0.2785714285714286, 'educational scientific cultural organization unesco world association zoos aquariums waza relevant organizations associations seek supportin')","(0.2622950819672131, 'making observance world wildlife day regular event kindergartens educational institutions zoos botanical gardens aquariums')","(0.25, 'secretariat shall liaise withthe united nations educational scientific cultural organization')","(0.29761904761904767, 'united nations educational scientific cultural organization unesco world association')","(0.28125, 'kindergartens educational institutions zoos botanical gardens aquariums nature reserves national')","(0.2466666666666667, 'cultural organization unesco world association zoos aquariums waza relevant organizations associations seek supportin making observance world wildlife')","(0.23664122137404575, 'report meeting standing committee celebrations world wildlife day inform united nations general assembly celebration world wildlife')","(0.30000000000000004, 'waza relevant organizations associations seek supportin making observance world wildlife day regular event kindergartens')","(0.3571428571428571, 'day regular event kindergartens educational institutions')","(0.25, 'organization unesco world association zoos aquariums waza relevant organizations associations seek supportin')","(0.29333333333333333, 'inform united nations general assembly celebration world wildlife day inter')"
"Sep 24, 2016 Youth engagement","(0.26262626262626265, 'committee meeting addresses feasibility implementing recommendations provides recommendations cites')","(0.2804878048780488, 'programme evaluate recommendations put forward provide report standing committee meeting addresses feasibility implementing recommendations provides recommendations')","(0.33333333333333337, 'recommendations put forward provide report')","(0.32456140350877194, 'africa youth conservation programme evaluate recommendations put forward provide report standing committee meeting')","(0.34285714285714286, 'south africa youth conservation programme evaluate recommendations put')","(0.2941176470588235, 'africa youth conservation programme evaluate recommendations put forward provide report standing committee meeting addresses feasibility')","(0.3571428571428571, 'cites parties increase youth')","(0.35365853658536583, 'implementing recommendations provides recommendations cites parties increase youth')","(0.34615384615384615, 'youth forum people wildlife south africa youth conservation programme evaluate')","(0.36363636363636365, 'africa youth conservation programme evaluate')","(0.30379746835443033, 'feasibility implementing recommendations provides recommendations cites parties')","(0.28776978417266186, 'programme evaluate recommendations put forward provide report standing committee meeting addresses feasibility implementing recommendations')","(0.29220779220779225, 'forward provide report standing committee meeting addresses feasibility implementing recommendations provides recommendations cites parties increase youth')","(0.2692307692307693, 'addresses feasibility implementing recommendations provides recommendations cites parties increase youth')","(0.3414634146341463, 'implementing recommendations provides recommendations cites parties increase youth')","(0.28767123287671237, 'youth conservation programme evaluate recommendations put forward provide')","(0.2808988764044944, 'addresses feasibility implementing recommendations provides recommendations cites parties')","(0.2682926829268293, 'implementing recommendations provides recommendations cites parties increase youth')","(0.35526315789473684, 'implementing recommendations provides recommendations cites parties increase')","(0.2755102040816326, 'addresses feasibility implementing recommendations provides recommendations cites parties increase')","(0.32558139534883723, 'south africa youth conservation programme evaluate recommendations put forward provide')","(0.3623188405797102, 'recommendations provides recommendations cites parties increase youth')","(0.29370629370629375, 'put forward provide report standing committee meeting addresses feasibility implementing recommendations provides recommendations cites parties')","(0.28260869565217395, 'report standing committee meeting addresses feasibility implementing recommendations provides recommendations cites parties increase youth')","(0.26, 'forward provide report standing committee meeting addresses feasibility implementing recommendations')","(0.2911392405063291, 'recommendations put forward provide report standing committee meeting addresses')","(0.3146067415730337, 'youth conservation programme evaluate recommendations put forward provide report standing')","(0.2647058823529411, 'programme evaluate recommendations put forward provide report standing committee meeting addresses feasibility implementing recommendations provides recommendations cites')","(0.2857142857142857, 'forward provide report standing committee meeting addresses feasibility implementing recommendations provides recommendations cites parties increase youth')","(0.30645161290322576, 'africa youth conservation programme evaluate recommendations put forward provide report standing committee meeting addresses')","(0.43999999999999995, 'south africa youth conservation programme evaluate')","(0.2654867256637168, 'put forward provide report standing committee meeting addresses feasibility implementing recommendations provides')","(0.2696629213483146, 'youth conservation programme evaluate recommendations put forward provide report standing')"
"Sep 24, 2017 Guidance in relation to mercury supply sources and trade in relation to certification","(0.2716049382716049, 'original english united nations environment programme conference parties minamata')","(0.26618705035971224, 'conference parties minamata convention mercury first meeting geneva september decision adopted first conference parties minamata convention')","(0.41025641025641024, 'convention mercury mc guidance relation')","(0.3055555555555556, 'parties minamata convention mercury first meeting geneva september decision adopted first conference parties')","(0.3571428571428571, 'conjunction forms export mercury parties non parties put')","(0.2755905511811023, 'parties minamata convention mercury mc guidance relation mercury supply sources trade relation certification conference parties')","(0.3913043478260869, 'parties non parties put')","(0.4666666666666667, 'united nations environment programme conference parties minamata convention')","(0.4, 'cop dec mc united nations unep mc cop dec distr')","(0.7105263157894737, 'parties minamata convention mercury mc')","(0.3571428571428571, 'parties minamata convention mercury mc guidance relation')","(0.3025210084033614, 'parties minamata convention mercury mc guidance relation mercury supply sources trade relation certification conference')","(0.35507246376811596, 'mercury supply sources trade relation certification conference parties decides adopt required content certification used conjunction forms')","(0.28395061728395066, 'minamata convention mercury first meeting geneva september decision adopted first')","(0.32352941176470584, 'required content certification used conjunction forms export mercury')","(0.3731343283582089, 'conference parties minamata convention mercury mc guidance relation')","(0.34328358208955223, 'minamata convention mercury mc guidance relation mercury supply')","(0.28358208955223885, 'conference parties minamata convention mercury mc guidance relation')","(0.4137931034482759, 'minamata convention mercury first meeting geneva september')","(0.313953488372093, 'relation certification conference parties decides adopt required content certification')","(0.32608695652173914, 'original english united nations environment programme conference parties minamata convention')","(0.43103448275862066, 'convention mercury first meeting geneva september decision')","(0.2913385826771654, 'conjunction forms export mercury parties non parties put forward intergovernmental negotiating committee prepare global legally')","(0.28695652173913044, 'mercury mc guidance relation mercury supply sources trade relation certification conference parties decides adopt')","(0.30000000000000004, 'mc cop dec distr general november original english united nations')","(0.313953488372093, 'relation certification conference parties decides adopt required content certification')","(0.3595505617977528, 'general november original english united nations environment programme conference parties')","(0.29861111111111116, 'relation certification conference parties decides adopt required content certification used conjunction forms export mercury parties non parties')","(0.2846715328467153, 'united nations environment programme conference parties minamata convention mercury first meeting geneva september decision adopted first')","(0.3414634146341463, 'sources trade relation certification conference parties decides adopt required content certification used conjunction forms')","(0.36734693877551017, 'parties minamata convention mercury first meeting')","(0.25773195876288657, 'unep mc cop dec mc united nations unep mc cop dec distr')","(0.3246753246753247, 'minamata convention mercury mc guidance relation mercury supply sources trade')"
"Sep 24, 2017 Guidance in relation to mercury emissions","(0.35, 'convention mercury decides adopt guidance regard article particularly paragraphs')","(0.30000000000000004, 'control measures described guidance may available parties technical economic reasons noting paragraph article convention requires conference')","(0.41025641025641024, 'convention mercury mc guidance relation')","(0.3168316831683168, 'secretariat compile information and consultation parties others update guidance necessary unep mc cop')","(0.35820895522388063, 'objective minamata convention mercury decides adopt guidance regard')","(0.29850746268656714, 'minamata convention mercury decides adopt guidance regard article particularly paragraphs best available techniques best environmental')","(0.33333333333333337, 'parties implementing measures set')","(0.4666666666666667, 'united nations environment programme conference parties minamata convention')","(0.4, 'cop dec mc united nations unep mc cop dec distr')","(0.7105263157894737, 'parties minamata convention mercury mc')","(0.3666666666666667, 'article convention requires conference parties keep guidance')","(0.3145161290322581, 'parties minamata convention mercury mc guidance relation mercury emissions conference parties recognizing importance control')","(0.3221476510067114, 'requests parties experience using guidance provide secretariat information experience secretariat compile information and consultation parties others')","(0.30487804878048785, 'ii recognizing control measures described guidance may available parties technical')","(0.33333333333333337, 'minamata convention mercury mc guidance relation mercury emissions')","(0.3731343283582089, 'conference parties minamata convention mercury mc guidance relation')","(0.34328358208955223, 'minamata convention mercury mc guidance relation mercury emissions')","(0.3285714285714286, 'update appropriate order reflect circumstances currently fully covered')","(0.4137931034482759, 'minamata convention mercury first meeting geneva september')","(0.3176470588235294, 'guidance relation mercury emissions conference parties recognizing importance control')","(0.3411764705882353, 'convention mercury decides adopt guidance regard article particularly paragraphs best')","(0.43103448275862066, 'convention mercury first meeting geneva september decision')","(0.3308270676691729, 'particular determining goals setting emission limit values put forward intergovernmental negotiating committee prepare global legally')","(0.28358208955223885, 'requests parties experience using guidance provide secretariat information experience secretariat compile information and consultation')","(0.3023255813953488, 'article convention requires conference parties keep guidance review update appropriate')","(0.38749999999999996, 'convention mercury decides adopt guidance regard article particularly paragraphs')","(0.3595505617977528, 'general november original english united nations environment programme conference parties')","(0.2953020134228188, 'september decision adopted first conference parties minamata convention mercury mc guidance relation mercury emissions conference parties recognizing')","(0.2846715328467153, 'united nations environment programme conference parties minamata convention mercury first meeting geneva september decision adopted first')","(0.31343283582089554, 'relation mercury emissions conference parties recognizing importance control mercury emissions achieving objective minamata convention')","(0.3928571428571429, 'paragraph article convention requires conference parties')","(0.2678571428571429, 'intergovernmental negotiating committee prepare global legally binding instrument mercury ii recognizing control')","(0.3163265306122449, 'secretariat information experience secretariat compile information and consultation parties others')"
"Sep 24, 2017 Draft guidelines on the interim storage of mercury and mercury compounds referred to in paragraph 3 of arti","(0.30681818181818177, 'convention transboundary movement hazardous wastes disposal december amending guidelines')","(0.2818791946308725, 'experts basel convention transboundary movement hazardous wastes disposal december amending guidelines publishing minamata convention website revised')","(0.525, 'convention website revised draft version')","(0.32478632478632474, 'guidelines conference parties minamata convention second meeting consideration possible adoption encourages use draft')","(0.37662337662337664, 'minamata convention second meeting consideration possible adoption encourages')","(0.37777777777777777, 'technical input relevant experts including technical experts basel convention transboundary movement hazardous wastes disposal december')","(0.32258064516129037, 'parties recognizing need assist')","(0.4666666666666667, 'united nations environment programme conference parties minamata convention')","(0.4, 'cop dec mc united nations unep mc cop dec distr')","(0.75, 'minamata convention mercury mc draft')","(0.36363636363636365, 'parties minamata convention mercury mc draft guidelines')","(0.3870967741935484, 'minamata convention second meeting consideration possible adoption encourages use draft guidelines interim provisional basis')","(0.3146853146853147, 'conference parties minamata convention second meeting consideration possible adoption encourages use draft guidelines interim provisional basis')","(0.6344086021505376, 'including technical experts basel convention transboundary movement hazardous wastes disposal')","(0.32835820895522383, 'second meeting consideration possible adoption encourages use draft')","(0.3943661971830986, 'guidelines publishing minamata convention website revised draft version')","(0.35064935064935066, 'minamata convention second meeting consideration possible adoption encourages')","(0.31343283582089554, 'parties others may submitting revised guidelines conference parties')","(0.4137931034482759, 'minamata convention mercury first meeting geneva september')","(0.33333333333333337, 'including technical experts basel convention transboundary movement hazardous wastes')","(0.348314606741573, 'consideration possible adoption encourages use draft guidelines interim provisional basis')","(0.43103448275862066, 'convention mercury first meeting geneva september decision')","(0.2907801418439716, 'experts basel convention transboundary movement hazardous wastes disposal december amending guidelines publishing minamata convention website')","(0.28125, 'guidelines conference parties minamata convention second meeting consideration possible adoption encourages use draft guidelines')","(0.30000000000000004, 'mc cop dec distr general november original english united nations')","(0.3950617283950617, 'minamata convention second meeting consideration possible adoption encourages use')","(0.375, 'conference parties recognizing need assist parties environmentally sound storage mercury')","(0.30201342281879195, 'interim storage mercury mercury compounds referred paragraph article conference parties recognizing need assist parties environmentally sound storage')","(0.2846715328467153, 'united nations environment programme conference parties minamata convention mercury first meeting geneva september decision adopted first')","(0.3125, 'minamata convention website revised draft version march obtaining comments experts parties others may submitting')","(0.38636363636363635, 'parties minamata convention mercury mc draft')","(0.509090909090909, 'experts including technical experts basel convention transboundary movement hazardous wastes disposal december')","(0.32183908045977017, 'minamata convention second meeting consideration possible adoption encourages use draft')"
"Sep 24, 2017 Guidance in relation to mercury releases","(0.2906976744186046, 'conference parties recognizing importance control mercury releases achieving objective')","(0.29729729729729726, 'mercury releases conference parties recognizing importance control mercury releases achieving objective minamata convention mercury recognizing also')","(0.41025641025641024, 'convention mercury mc guidance relation')","(0.32173913043478264, 'parties minamata convention mercury mc guidance relation mercury releases conference parties recognizing importance')","(0.3472222222222222, 'convention mercury recognizing also requirement conference parties adopt')","(0.29007633587786263, 'parties minamata convention mercury mc guidance relation mercury releases conference parties recognizing importance control mercury')","(0.3548387096774194, 'parties identify relevant point')","(0.4666666666666667, 'united nations environment programme conference parties minamata convention')","(0.4, 'cop dec mc united nations unep mc cop dec distr')","(0.7105263157894737, 'parties minamata convention mercury mc')","(0.3571428571428571, 'parties minamata convention mercury mc guidance relation')","(0.31707317073170727, 'parties minamata convention mercury mc guidance relation mercury releases conference parties recognizing importance control')","(0.3138686131386861, 'united nations environment programme conference parties minamata convention mercury first meeting geneva september decision adopted first')","(0.31868131868131866, 'objective minamata convention mercury recognizing also requirement conference parties adopt')","(0.32307692307692304, 'minamata convention mercury mc guidance relation mercury releases')","(0.3731343283582089, 'conference parties minamata convention mercury mc guidance relation')","(0.34328358208955223, 'minamata convention mercury mc guidance relation mercury releases')","(0.2948717948717948, 'secretariat compile submissions parties provide information conference parties')","(0.4137931034482759, 'minamata convention mercury first meeting geneva september')","(0.34523809523809523, 'best environmental practices control releases relevant sources methodology preparing')","(0.3595505617977528, 'convention mercury recognizing also requirement conference parties adopt soon practicable')","(0.43103448275862066, 'convention mercury first meeting geneva september decision')","(0.29007633587786263, 'parties minamata convention mercury mc guidance relation mercury releases conference parties recognizing importance control mercury')","(0.282258064516129, 'national level pursuant paragraphs article soon possible submit information secretariat identified relevant sources requests')","(0.30000000000000004, 'mc cop dec distr general november original english united nations')","(0.33766233766233766, 'convention mercury recognizing also requirement conference parties adopt soon')","(0.3595505617977528, 'general november original english united nations environment programme conference parties')","(0.3116883116883117, 'recognizing importance control mercury releases achieving objective minamata convention mercury recognizing also requirement conference parties adopt soon')","(0.2953020134228188, 'article soon possible submit information secretariat identified relevant sources requests secretariat compile submissions parties provide information')","(0.34426229508196726, 'conference parties adopt soon practicable guidance best available techniques best environmental practices control releases')","(0.3913043478260869, 'also requirement conference parties adopt soon')","(0.2767857142857143, 'control releases relevant sources methodology preparing inventories releases sources encourages parties identify')","(0.35106382978723405, 'practices control releases relevant sources methodology preparing inventories releases sources')"
