,Convention on Wetlands of International Importance especially as Waterfowl Habitat,Nagoya Protocol on Access to Genetic Resources and their Fair and Equitable Sharing of Benefits Arising from their Utilization to the Convention on Biological Diversity,Convention on Biological Diversity,"Agreement on the Conservation of Small Cetaceans of the Baltic, North East Atlantic, Irish and North Seas",Convention on the Conservation of Migratory Species of Wild Animals,Bamako Convention on the Ban of the Import into Africa and the Control of Transboundary Movement and Management of Hazardous Wastes within Africa,Paris Agreement,United Nations Framework Convention on Climate Change,Kyoto Protocol to the United Nations Framework Convention on Climate Change,Minamata Convention on Mercury,Stockholm Convention on Persistent Organic Pollutants,Rotterdam Convention on the Prior Informed Consent Procedure for Certain Hazardous Chemicals and Pesticides in International Trade,"United Nations Convention to Combat Desertification in those Countries Experiencing Serious Drought and/or Desertification, particulary in Africa",Basel Convention on the Control of Transboundary Movements of Hazardous Wastes and their Disposal,Agreement on the Conservation of African-Eurasian Migratory Waterbirds,Cartagena Protocol on Biosafety to the Convention on Biological Diversity,Framework Convention on the Protection and Sustainable Development of the Carpathians,Montreal Protocol on Substances that Deplete the Ozone Layer,Vienna Convention for the Protection of the Ozone Layer,International Treaty on Plant Genetic Resources for Food and Agriculture,Convention on International Trade in Endangered Species of Wild Fauna and Flora,Convention for the Protection of the Mediterranean Sea against Pollution,"Protocol concerning cooperation in preventing pollution from ships and, in cases of emergency combating pollution of the Mediterranean Sea",Protocol for the protection of the Mediterranean Sea against pollution resulting from exploration and exploitation of the continental shelf and the seabed and its subsoil,Protocol Concerning Specially Protected Areas and Biological Diversity in the Mediterranean,Convention concerning the Protection of the World Cultural and Natural Heritage,Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol concerning Pollution from Land-Based sources and activities to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol Concerning Specially Protected Areas and Wildlife to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Convention for Co-operation in the Protection and Development of the Marine and Coastal Environment of the West and Central African Region,Agreement on the Conservation of European Bats,Protocol on the Prevention of Pollution of the Mediterranean Sea by Transboundary Movements of Hazardous Wastes and their Disposal,Protocol for the Protection of the Mediterranean Sea against Pollution from Land-Based Sources
"Jun 29, 2003 Gebel Barkal and the Sites of the Napatan Region Sudan","(0.3013698630136986, 'consists five archaeological sites name area ha buffer ha')","(0.29032258064516125, 'gebel barkal sites napatan region sudan world heritage list basis cultural criteria ii iii iv vi')","(0.4358974358974359, 'consists five archaeological sites name')","(0.3097345132743363, 'plan including active conservation programme priorities budget appropriate staff timelines ensure full government')","(0.3866666666666667, 'including active conservation programme priorities budget appropriate staff')","(0.28260869565217395, 'conservation programme priorities budget appropriate staff timelines ensure full government commitment implementation requests state party')","(0.33333333333333337, 'also part special desert')","(0.3013698630136986, 'timelines ensure full government commitment implementation requests state')","(0.28915662650602414, 'gebel barkal strongly associated religious traditions local folklore reason largest')","(0.36, 'including active conservation programme priorities')","(0.30000000000000004, 'only criterion vi since antiquity hill gebel')","(0.2954545454545454, 'conservation programme priorities budget appropriate staff timelines ensure full government commitment implementation requests state')","(0.30201342281879195, 'including active conservation programme priorities budget appropriate staff timelines ensure full government commitment implementation requests state')","(0.2702702702702703, 'gebel barkal el kurru nuri sanam zuma total requests state')","(0.36, 'including active conservation programme priorities budget appropriate staff')","(0.3125, 'people sacred places property consists five archaeological sites')","(0.31343283582089554, 'sites napatan region sudan world heritage list basis')","(0.30000000000000004, 'considered local people sacred places property consists five')","(0.328125, 'government commitment implementation requests state party report')","(0.32432432432432434, 'nile unique typology technique remains testimony ancient important culture')","(0.29670329670329665, 'conservation programme priorities budget appropriate staff timelines ensure full government')","(0.3529411764705882, 'conservation programme priorities budget appropriate staff timelines')","(0.28776978417266186, 'plan including active conservation programme priorities budget appropriate staff timelines ensure full government commitment implementation')","(0.29565217391304344, 'local folklore reason largest temples amon temple example built foot hill still considered local')","(0.30000000000000004, 'list basis cultural criteria ii iii iv vi criteria ii')","(0.3943661971830986, 'world heritage committee noting property first inscribed world heritage')","(0.3076923076923077, 'conservation programme priorities budget appropriate staff timelines ensure full government')","(0.28148148148148144, 'hill still considered local people sacred places property consists five archaeological sites name area ha buffer ha')","(0.2692307692307693, 'hill still considered local people sacred places property consists five archaeological sites name area ha buffer')","(0.33333333333333337, 'conservation programme priorities budget appropriate staff timelines ensure full government commitment implementation requests state')","(0.4, 'plan including active conservation programme priorities')","(0.25773195876288657, 'consists five archaeological sites name area ha buffer ha coordinates gebel barkal')","(0.2954545454545454, 'typology technique remains testimony ancient important culture existed flourished region')"
"Jun 29, 2003 Franciscan Missions in the Sierra Gorda of Querxc3xa9taro Mexico","(0.3013698630136986, 'total ha encourages state party give special attention control')","(0.27419354838709675, 'san miguel conc arroyo seco ha total ha encourages state party give special attention control future')","(0.33333333333333337, 'special attention control future developments')","(0.31092436974789917, 'european missions nomadic populations central remaining significant testimony second phase evangelisation north america')","(0.3417721518987342, 'populations central remaining significant testimony second phase evangelisation')","(0.2685185185185185, 'de matamoros ha san francisco del valle de tilaco landa de matamoros ha nuestra se')","(0.37037037037037035, 'land use around settlements')","(0.359375, 'criterion ii sierra gorda missions exhibit important interchange')","(0.3176470588235294, 'values process evangelisation central northern mexico western united states criterion')","(0.32608695652173914, 'missions nomadic populations central remaining')","(0.34375, 'witness cultural encounter european missions nomadic populations')","(0.2857142857142857, 'san miguel conc arroyo seco ha total ha encourages state party give special attention')","(0.2925170068027211, 'encounter european missions nomadic populations central remaining significant testimony second phase evangelisation north america property consists')","(0.33333333333333337, 'special attention control future developments region taking account sustainable land')","(0.32352941176470584, 'values process evangelisation central northern mexico western united')","(0.30000000000000004, 'cultural criteria ii iii criterion ii sierra gorda')","(0.3731343283582089, 'party give special attention control future developments region')","(0.35, 'north america property consists five separate missions state')","(0.3571428571428571, 'property consists five separate missions state queretaro')","(0.31081081081081086, 'evangelisation central northern mexico western united states criterion iii')","(0.303030303030303, 'conc arroyo seco ha total ha encourages state party give')","(0.34693877551020413, 'ii iii criterion ii sierra gorda missions')","(0.2846715328467153, 'european missions nomadic populations central remaining significant testimony second phase evangelisation north america property consists')","(0.29565217391304344, 'state party give special attention control future developments region taking account sustainable land use')","(0.30000000000000004, 'important interchange values process evangelisation central northern mexico western united')","(0.328125, 'quer mexico world heritage list basis cultural criteria ii')","(0.33766233766233766, 'control future developments region taking account sustainable land use around')","(0.28888888888888886, 'seco ha total ha encourages state party give special attention control future developments region taking account sustainable')","(0.29230769230769227, 'seco ha total ha encourages state party give special attention control future developments region taking account')","(0.364406779661017, 'criterion ii sierra gorda missions exhibit important interchange values process evangelisation central northern mexico')","(0.36734693877551017, 'bear witness cultural encounter european missions')","(0.28865979381443296, 'santiago de jalpan jalpan de serra ha santa mar xada del agua')","(0.303030303030303, 'de jalpan jalpan de serra ha santa mar xada del')"
"Jun 29, 2003 Fortifications on the Caribbean Side of Panama PortobeloSan Lorenzo Panama","(0.28767123287671237, 'committee noting lack information provided state party thanking american')","(0.25735294117647056, 'february design measures taken conservation property order world heritage committee examine state conservation property session decision')","(0.3571428571428571, 'conservation property order world heritage')","(0.30000000000000004, 'design measures taken conservation property order world heritage committee examine state conservation property')","(0.3731343283582089, 'measures taken conservation property order world heritage committee')","(0.2440944881889764, 'design measures taken conservation property order world heritage committee examine state conservation property session decision')","(0.3571428571428571, 'party submit progress report')","(0.33333333333333337, 'conservation property order world heritage committee examine state')","(0.2962962962962963, 'measures taken conservation property order world heritage committee examine state')","(0.41860465116279066, 'design measures taken conservation property')","(0.30000000000000004, 'state conservation property session decision adopted without')","(0.2857142857142857, 'state party submit progress report world heritage centre february design measures taken conservation property')","(0.24806201550387597, 'grant awarded design construction emergency roof drainage restoration project san lorenzo requests state party submit progress')","(0.2650602409638554, 'order world heritage committee examine state conservation property session decision')","(0.36764705882352944, 'examine state conservation property session decision adopted without')","(0.323943661971831, 'heritage committee examine state conservation property session decision')","(0.3088235294117647, 'examine state conservation property session decision adopted without')","(0.33333333333333337, 'conservation property order world heritage committee examine state')","(0.41666666666666663, 'examine state conservation property session decision adopted')","(0.2941176470588235, 'drainage restoration project san lorenzo requests state party submit')","(0.308641975308642, 'measures taken conservation property order world heritage committee examine state')","(0.3666666666666667, 'conservation property order world heritage committee examine')","(0.2755905511811023, 'design measures taken conservation property order world heritage committee examine state conservation property session decision')","(0.26956521739130435, 'grant awarded design construction emergency roof drainage restoration project san lorenzo requests state party')","(0.275, 'emergency roof drainage restoration project san lorenzo requests state party')","(0.36, 'measures taken conservation property order world heritage committee examine')","(0.34090909090909094, 'conservation property order world heritage committee examine state conservation property')","(0.28776978417266186, 'report world heritage centre february design measures taken conservation property order world heritage committee examine state conservation')","(0.2692307692307693, 'report world heritage centre february design measures taken conservation property order world heritage committee examine state')","(0.34745762711864403, 'design measures taken conservation property order world heritage committee examine state conservation property session')","(0.45833333333333337, 'measures taken conservation property order world')","(0.25773195876288657, 'noting lack information provided state party thanking american express grant awarded design')","(0.29761904761904767, 'design construction emergency roof drainage restoration project san lorenzo requests')"
"Jun 29, 2003 Greater St Lucia Wetland Park South Africa","(0.34246575342465757, 'st lucia wetland national park expresses strong concern regarding')","(0.24264705882352944, 'among stakeholders purpose effective conservation management st lucia wetland national park expresses strong concern regarding potential')","(0.32608695652173914, 'conservation property session decision adopted')","(0.35779816513761464, 'effective conservation management st lucia wetland national park expresses strong concern regarding potential')","(0.4477611940298507, 'purpose effective conservation management st lucia wetland national')","(0.30000000000000004, 'promotion development new skills tourism among local communities better management property requests state party provide')","(0.32352941176470584, 'impacts reported developments lack')","(0.31818181818181823, 'wetland national park expresses strong concern regarding potential')","(0.3085106382978723, 'establish co operation confidence among stakeholders purpose effective conservation management')","(0.4, 'committee examine state conservation property')","(0.3220338983050848, 'effective conservation management st lucia wetland national')","(0.27826086956521734, 'co operation confidence among stakeholders purpose effective conservation management st lucia wetland national park')","(0.26865671641791045, 'conservation management st lucia wetland national park expresses strong concern regarding potential impacts reported developments lack')","(0.31958762886597936, 'strong concern regarding potential impacts reported developments lack comprehensive environmental')","(0.36764705882352944, 'examine state conservation property session decision adopted without')","(0.323943661971831, 'heritage committee examine state conservation property session decision')","(0.3088235294117647, 'examine state conservation property session decision adopted without')","(0.31666666666666665, 'centre february order world heritage committee examine state')","(0.41666666666666663, 'examine state conservation property session decision adopted')","(0.3076923076923077, 'comprehensive environmental assessment plan might property encourages promotion development')","(0.30379746835443033, 'conservation management st lucia wetland national park expresses strong concern')","(0.35, 'state conservation property session decision adopted without')","(0.3065693430656934, 'national park expresses strong concern regarding potential impacts reported developments lack comprehensive environmental assessment plan')","(0.27826086956521734, 'world heritage committee taking note urgent need re establish co operation confidence among stakeholders')","(0.3298969072164949, 'strong concern regarding potential impacts reported developments lack comprehensive environmental')","(0.323943661971831, 'conservation management st lucia wetland national park expresses strong')","(0.3780487804878049, 'encourages promotion development new skills tourism among local communities better')","(0.33112582781456956, 'wetland national park expresses strong concern regarding potential impacts reported developments lack comprehensive environmental assessment plan might')","(0.3221476510067114, 'strong concern regarding potential impacts reported developments lack comprehensive environmental assessment plan might property encourages promotion')","(0.390625, 'strong concern regarding potential impacts reported developments lack comprehensive environmental assessment plan might property')","(0.4528301886792453, 'committee examine state conservation property session')","(0.2743362831858407, 'strong concern regarding potential impacts reported developments lack comprehensive environmental assessment plan')","(0.31707317073170727, 'purpose effective conservation management st lucia wetland national park expresses')"
"Jun 29, 2003 Henderson Island United Kingdom","(0.28767123287671237, 'management plan world heritage centre february order world heritage')","(0.23484848484848486, 'world heritage centre february order world heritage committee examine state conservation property session decision adopted following')","(0.32608695652173914, 'conservation property session decision adopted')","(0.2894736842105263, 'world heritage committee examine state conservation property session decision adopted following written amendments')","(0.3733333333333333, 'conservation property session decision adopted following written amendments')","(0.2649572649572649, 'provide copy management plan world heritage centre february order world heritage committee examine state conservation')","(0.3793103448275862, 'party provide copy management')","(0.3098591549295775, 'heritage committee examine state conservation property session decision')","(0.27710843373493976, 'order world heritage committee examine state conservation property session decision')","(0.4, 'committee examine state conservation property')","(0.32258064516129037, 'state conservation property session decision adopted following')","(0.3035714285714286, 'provide copy management plan world heritage centre february order world heritage committee examine state')","(0.24031007751937983, 'based input received lessons learnt requests state party provide copy management plan world heritage centre february')","(0.2808988764044944, 'examine state conservation property session decision adopted following written amendments')","(0.3571428571428571, 'examine state conservation property session decision adopted following')","(0.323943661971831, 'heritage committee examine state conservation property session decision')","(0.34328358208955223, 'plan property provision on going improvement based input')","(0.31999999999999995, 'conservation property session decision adopted following written amendments')","(0.41666666666666663, 'examine state conservation property session decision adopted')","(0.30952380952380953, 'conservation property session decision adopted following written amendments proposed')","(0.30000000000000004, 'conservation property session decision adopted following written amendments proposed state')","(0.421875, 'conservation property session decision adopted following written')","(0.26356589147286824, 'world heritage committee examine state conservation property session decision adopted following written amendments proposed state')","(0.26086956521739135, 'provision on going improvement based input received lessons learnt requests state party provide copy')","(0.2875, 'provision on going improvement based input received lessons learnt requests')","(0.33333333333333337, 'conservation property session decision adopted following written amendments proposed')","(0.33333333333333337, 'conservation property session decision adopted following written amendments proposed state')","(0.28888888888888886, 'provision on going improvement based input received lessons learnt requests state party provide copy management plan world')","(0.2615384615384615, 'urgency management plan property provision on going improvement based input received lessons learnt requests state party')","(0.2991452991452992, 'centre february order world heritage committee examine state conservation property session decision adopted following')","(0.4528301886792453, 'committee examine state conservation property session')","(0.25773195876288657, 'provide copy management plan world heritage centre february order world heritage committee')","(0.3222222222222222, 'conservation property session decision adopted following written amendments proposed state')"
"Jun 29, 2003 Hanseatic City of Lxc3xbcbeck Germany","(0.28767123287671237, 'requests state party city l xbcbeck collaborate world heritage')","(0.26356589147286824, 'updated report world heritage centre february order world heritage committee examine state conservation property session decision')","(0.32608695652173914, 'conservation property session decision adopted')","(0.32999999999999996, 'world heritage centre icomos development plans buildings requests state party provide updated report')","(0.36764705882352944, 'examine state conservation property session decision adopted without')","(0.24786324786324787, 'party provide updated report world heritage centre february order world heritage committee examine state conservation')","(0.30000000000000004, 'party city l xbcbeck')","(0.32258064516129037, 'appreciation state party report decision change plans projects')","(0.3012048192771084, 'committee expressing appreciation state party report decision change plans projects')","(0.4, 'committee examine state conservation property')","(0.30000000000000004, 'state conservation property session decision adopted without')","(0.2946428571428571, 'party provide updated report world heritage centre february order world heritage committee examine state')","(0.31007751937984496, 'appreciation state party report decision change plans projects market square requests state party city l xbcbeck')","(0.2650602409638554, 'order world heritage committee examine state conservation property session decision')","(0.36764705882352944, 'examine state conservation property session decision adopted without')","(0.323943661971831, 'heritage committee examine state conservation property session decision')","(0.3088235294117647, 'examine state conservation property session decision adopted without')","(0.31666666666666665, 'centre february order world heritage committee examine state')","(0.41666666666666663, 'examine state conservation property session decision adopted')","(0.28985507246376807, 'appreciation state party report decision change plans projects market')","(0.2763157894736842, 'appreciation state party report decision change plans projects market square')","(0.35, 'state conservation property session decision adopted without')","(0.2479338842975206, 'world heritage committee expressing appreciation state party report decision change plans projects market square requests')","(0.26086956521739135, 'party report decision change plans projects market square requests state party city l xbcbeck')","(0.25, 'decision change plans projects market square requests state party city')","(0.31081081081081086, 'committee expressing appreciation state party report decision change plans')","(0.31645569620253167, 'heritage centre icomos development plans buildings requests state party provide')","(0.2592592592592593, 'party city l xbcbeck collaborate world heritage centre icomos development plans buildings requests state party provide updated')","(0.29230769230769227, 'party city l xbcbeck collaborate world heritage centre icomos development plans buildings requests state party provide')","(0.29565217391304344, 'centre february order world heritage committee examine state conservation property session decision adopted without')","(0.4528301886792453, 'committee examine state conservation property session')","(0.25773195876288657, 'party report decision change plans projects market square requests state party city')","(0.28915662650602414, 'committee expressing appreciation state party report decision change plans projects')"
"Jun 29, 2003 Giants Causeway and Causeway Coast United Kingdom","(0.273972602739726, 'beauty aonb management plan well proposal develop world heritage')","(0.22580645161290325, 'report commends state party preparing the causeway coast area natural beauty aonb management plan well proposal')","(0.32432432432432434, 'management plan well proposal develop')","(0.3035714285714286, 'consistent plan co operation relevant stakeholders requests submission world heritage centre february management')","(0.3571428571428571, 'consistent plan co operation relevant stakeholders requests submission')","(0.3007518796992481, 'operation relevant stakeholders requests submission world heritage centre february management plan property encourages moyle district')","(0.34615384615384615, 'plan co operation relevant')","(0.34426229508196726, 'authorities mission report commends state party preparing the')","(0.308641975308642, 'additional comments authorities mission report commends state party preparing the')","(0.3513513513513513, 'consistent plan co operation relevant')","(0.30000000000000004, 'party work towards consistent plan co operation')","(0.2767857142857143, 'authorities mission report commends state party preparing the causeway coast area natural beauty aonb')","(0.26356589147286824, 'moyle district council ensure new visitor centre keeping needs property intrusive landscape scale previous visitor centre')","(0.31081081081081086, 'causeway coast area natural beauty aonb management plan well proposal')","(0.30000000000000004, 'management plan february encourages state party work towards')","(0.31666666666666665, 'state party work towards consistent plan co operation')","(0.3731343283582089, 'keep world heritage centre iucn informed development decision')","(0.29230769230769227, 'management plan property encourages moyle district council ensure')","(0.3620689655172413, 'towards consistent plan co operation relevant stakeholders')","(0.3513513513513513, 'centre february management plan property encourages moyle district council')","(0.3411764705882353, 'co operation relevant stakeholders requests submission world heritage centre february')","(0.35593220338983056, 'consistent plan co operation relevant stakeholders requests')","(0.2698412698412699, 'consistent plan co operation relevant stakeholders requests submission world heritage centre february management plan property')","(0.25217391304347825, 'world heritage committee notes results unesco iucn mission giant s causeway causeway coast united')","(0.275, 'report commends state party preparing the causeway coast area natural')","(0.328125, 'state party preparing the causeway coast area natural beauty')","(0.32183908045977017, 'heritage centre iucn informed development decision adopted following written amendments')","(0.2666666666666667, 'report commends state party preparing the causeway coast area natural beauty aonb management plan well proposal develop')","(0.27692307692307694, 'report commends state party preparing the causeway coast area natural beauty aonb management plan well proposal')","(0.3589743589743589, 'consistent plan co operation relevant stakeholders requests submission world heritage centre february management plan')","(0.4042553191489362, 'management plan february encourages state party')","(0.2989690721649485, 'preparing the causeway coast area natural beauty aonb management plan well proposal')","(0.313953488372093, 'requests submission world heritage centre february management plan property encourages')"
"Jun 29, 2003 Historic Centre of Lima Peru","(0.28915662650602414, 'consideration recommendations made july meeting rehabilitation historic centre lima')","(0.23188405797101452, 'note additional information provided icomos strongly urges state party take consideration recommendations made july meeting rehabilitation')","(0.32499999999999996, 'management plan historic centre requests')","(0.339622641509434, 'party take consideration recommendations made july meeting rehabilitation historic centre lima urges state')","(0.3717948717948718, 'consideration recommendations made july meeting rehabilitation historic centre')","(0.28695652173913044, 'meeting rehabilitation historic centre lima urges state party revise management plan historic centre requests state')","(0.4285714285714286, 'party revise management plan')","(0.3142857142857143, 'implementation management plan property order world heritage committee')","(0.3258426966292135, 'information provided icomos strongly urges state party take consideration recommendations')","(0.4, 'committee examine state conservation property')","(0.2931034482758621, 'party take consideration recommendations made july meeting')","(0.2931034482758621, 'takes note additional information provided icomos strongly urges state party take consideration recommendations made')","(0.2558139534883721, 'state party revise management plan historic centre requests state party submit world heritage centre february detailed')","(0.2921348314606742, 'party take consideration recommendations made july meeting rehabilitation historic centre')","(0.34246575342465757, 'party take consideration recommendations made july meeting rehabilitation')","(0.2647058823529411, 'committee takes note additional information provided icomos strongly')","(0.31506849315068497, 'party take consideration recommendations made july meeting rehabilitation')","(0.30508474576271183, 'information provided icomos strongly urges state party take')","(0.3620689655172413, 'party take consideration recommendations made july meeting')","(0.3205128205128205, 'implementation management plan property order world heritage committee examine')","(0.33720930232558144, 'report revision implementation management plan property order world heritage committee')","(0.4029850746268657, 'take consideration recommendations made july meeting rehabilitation')","(0.26890756302521013, 'party take consideration recommendations made july meeting rehabilitation historic centre lima urges state party revise')","(0.28695652173913044, 'party take consideration recommendations made july meeting rehabilitation historic centre lima urges state party')","(0.26249999999999996, 'plan historic centre requests state party submit world heritage centre')","(0.34615384615384615, 'implementation management plan property order world heritage committee examine')","(0.3370786516853933, 'consideration recommendations made july meeting rehabilitation historic centre lima urges')","(0.27210884353741494, 'note additional information provided icomos strongly urges state party take consideration recommendations made july meeting rehabilitation historic')","(0.2536231884057971, 'note additional information provided icomos strongly urges state party take consideration recommendations made july meeting rehabilitation')","(0.3303571428571429, 'party take consideration recommendations made july meeting rehabilitation historic centre lima urges state party')","(0.3921568627450981, 'state party take consideration recommendations made')","(0.2680412371134021, 'centre lima urges state party revise management plan historic centre requests state')","(0.3146067415730337, 'consideration recommendations made july meeting rehabilitation historic centre lima urges')"
"Jun 29, 2003 Galxc3xa1pagos Islands Ecuador","(0.313953488372093, 'responsibilities areas marine conservation control introduced species welcomes efforts')","(0.2777777777777778, 'including establishment gal quarantine system commends state party passed several regulations including regulation quarantine introduced species')","(0.34693877551020413, 'conservation property including establishment gal')","(0.32173913043478264, 'development areas critical conservation property including establishment gal quarantine system commends state party')","(0.39743589743589747, 'responsibilities areas marine conservation control introduced species welcomes')","(0.2991452991452992, 'state party gal national park service charles darwin foundation undertaken new expanded responsibilities areas marine')","(0.33333333333333337, 'special law gal commends')","(0.3142857142857143, 'state party passed several regulations including regulation quarantine')","(0.3023255813953488, 'system commends state party passed several regulations including regulation quarantine')","(0.375, 'development areas critical conservation property')","(0.34782608695652173, 'critical conservation property including establishment gal quarantine')","(0.28688524590163933, 'national park service charles darwin foundation undertaken new expanded responsibilities areas marine conservation control')","(0.291970802919708, 'gal national park service charles darwin foundation undertaken new expanded responsibilities areas marine conservation control introduced')","(0.3614457831325302, 'marine conservation control introduced species welcomes efforts state party support')","(0.3466666666666667, 'areas critical conservation property including establishment gal quarantine')","(0.31666666666666665, 'past years state party gal national park service')","(0.36, 'areas critical conservation property including establishment gal quarantine')","(0.3492063492063492, 'control introduced species welcomes efforts state party support')","(0.34782608695652173, 'critical conservation property including establishment gal quarantine')","(0.33333333333333337, 'system commends state party passed several regulations including regulation')","(0.3666666666666667, 'regulations including regulation quarantine introduced species encourages state party pass')","(0.3731343283582089, 'conservation property including establishment gal quarantine system')","(0.32258064516129037, 'regulations including regulation quarantine introduced species encourages state party pass final regulations special law gal')","(0.3203125, 'charles darwin foundation undertaken new expanded responsibilities areas marine conservation control introduced species welcomes')","(0.3033707865168539, 'ongoing strengthening special law gal commends authorities pursuing programme development')","(0.31707317073170727, 'areas critical conservation property including establishment gal quarantine system')","(0.3398058252427184, 'authorities pursuing programme development areas critical conservation property including establishment')","(0.33999999999999997, 'party support ongoing strengthening special law gal commends authorities pursuing programme development areas critical conservation property including')","(0.3214285714285714, 'party support ongoing strengthening special law gal commends authorities pursuing programme development areas critical conservation property')","(0.34328358208955223, 'authorities pursuing programme development areas critical conservation property including establishment gal quarantine system commends')","(0.4423076923076923, 'areas marine conservation control introduced species')","(0.2815533980582524, 'conservation property including establishment gal quarantine system commends state party passed several')","(0.3076923076923077, 'areas critical conservation property including establishment gal quarantine system commends')"
"Jun 29, 2003 Fort and Shalamar Gardens in Lahore Pakistan","(0.3928571428571429, 'breakdown shalamar gardens international assistance request requests advisory bodies')","(0.2847222222222222, 'conservation property requests state party meantime examine strengths weaknesses existing legal management provisions identify areas harmonizing')","(0.33333333333333337, 'conservation property requests state party')","(0.33613445378151263, 'comprehensive management plan conservation property requests state party meantime examine strengths weaknesses existing')","(0.417910447761194, 'management plan conservation property requests state party meantime')","(0.3076923076923077, 'state party world heritage centre rehabilitate shalamar gardens elaborate comprehensive management plan although regretting delays')","(0.3793103448275862, 'party co operation government')","(0.33333333333333337, 'office rehabilitation lahore fort documentation property repairing shish')","(0.3076923076923077, 'appreciation positive actions taken state party co operation government norway')","(0.4130434782608695, 'management plan conservation property requests')","(0.32352941176470584, 'efforts mobilize international support implement corrective measures')","(0.3308823529411765, 'international assistance request requests advisory bodies world heritage centre assist authorities implementing international assistance')","(0.2945736434108527, 'zones two properties takes note satisfaction on going positive co operation department archaeology national provincial municipal')","(0.3163265306122449, 'secretariat continue efforts mobilize international support implement corrective measures requests')","(0.3731343283582089, 'management plan conservation property requests state party meantime')","(0.29729729729729726, 'positive co operation department archaeology national provincial municipal')","(0.30000000000000004, 'archaeology national provincial municipal authorities order redress encroachment')","(0.3513513513513513, 'implementing international assistance request requests state party examine')","(0.40740740740740744, 'takes note appreciation positive actions taken planned')","(0.4177215189873418, 'international support implement corrective measures requests state party submit')","(0.3793103448275862, 'gardens international assistance request requests advisory bodies world heritage centre')","(0.3728813559322034, 'conservation property requests state party meantime examine')","(0.32167832167832167, 'operation department archaeology national provincial municipal authorities order redress encroachment issues surrounding shalamar gardens takes')","(0.30434782608695654, 'two properties takes note satisfaction on going positive co operation department archaeology national provincial')","(0.27722772277227725, 'operation department archaeology national provincial municipal authorities order redress encroachment')","(0.3571428571428571, 'appreciation positive actions taken planned state party world heritage')","(0.348314606741573, 'conservation property requests state party meantime examine strengths weaknesses existing')","(0.2763157894736842, 'regretting delays implementing emergency assistance activity taking corrective measures remove threats property takes note appreciation positive actions')","(0.28025477707006374, 'rehabilitate shalamar gardens elaborate comprehensive management plan although regretting delays implementing emergency assistance activity taking corrective')","(0.3412698412698413, 'going positive co operation department archaeology national provincial municipal authorities order redress encroachment issues')","(0.5, 'management plan conservation property requests state')","(0.27835051546391754, 'note appreciation positive actions taken planned state party world heritage centre rehabilitate')","(0.3076923076923077, 'appreciation positive actions taken state party co operation government norway')"
"Jun 29, 2003 Ha Long Bay Viet Nam","(0.3793103448275862, 'government vietnam japan international cooperation agency jica environmental management')","(0.27419354838709675, 'heritage property letter dated april requests iucn world heritage centre review information provided co operate state')","(0.32608695652173914, 'conservation property session decision adopted')","(0.3168316831683168, 'management ha long bay particularly pertaining visitor management caves world heritage property notes')","(0.368421052631579, 'government vietnam japan international cooperation agency jica environmental')","(0.3609022556390977, 'implementation government vietnam japan international cooperation agency jica environmental management plan urges state party provide')","(0.4137931034482759, 'various aspects management ha')","(0.3529411764705882, 'committee commends state party continuing various aspects management')","(0.33333333333333337, 'party s provision information work plan environmental management ha long')","(0.4, 'committee examine state conservation property')","(0.30000000000000004, 'state conservation property session decision adopted without')","(0.3035714285714286, 'integrity world heritage property world heritage centre february order world heritage committee examine state')","(0.3023255813953488, 'urges state party provide report describing trends numbers people living inside world heritage area boats extent')","(0.3058823529411765, 'japan international cooperation agency jica environmental management plan urges state')","(0.36764705882352944, 'examine state conservation property session decision adopted without')","(0.3384615384615385, 'heritage area potential impacts integrity world heritage property')","(0.32835820895522383, 'party s provision information work plan environmental management')","(0.31666666666666665, 'centre february order world heritage committee examine state')","(0.41666666666666663, 'examine state conservation property session decision adopted')","(0.36708860759493667, 'japan international cooperation agency jica environmental management plan urges')","(0.3586956521739131, 'government vietnam japan international cooperation agency jica environmental management plan')","(0.35820895522388063, 'international cooperation agency jica environmental management plan')","(0.28888888888888886, 'ways means expediting implementation government vietnam japan international cooperation agency jica environmental management plan urges')","(0.33043478260869563, 'notes appreciation state party s provision information work plan environmental management ha long bay')","(0.30000000000000004, 'property notes appreciation state party s provision information work plan')","(0.34375, 'prawn culture cultivation around ha long bay world heritage')","(0.3417721518987342, 'cooperation agency jica environmental management plan urges state party provide')","(0.3111111111111111, 'property notes appreciation state party s provision information work plan environmental management ha long bay world heritage')","(0.32307692307692304, 'property notes appreciation state party s provision information work plan environmental management ha long bay world')","(0.3418803418803419, 'japan international cooperation agency jica environmental management plan urges state party provide report describing')","(0.4528301886792453, 'committee examine state conservation property session')","(0.3711340206185567, 'party s provision information work plan environmental management ha long bay world')","(0.31707317073170727, 'bay particularly pertaining visitor management caves world heritage property notes')"
