,Convention on Wetlands of International Importance especially as Waterfowl Habitat,Nagoya Protocol on Access to Genetic Resources and their Fair and Equitable Sharing of Benefits Arising from their Utilization to the Convention on Biological Diversity,Convention on Biological Diversity,"Agreement on the Conservation of Small Cetaceans of the Baltic, North East Atlantic, Irish and North Seas",Convention on the Conservation of Migratory Species of Wild Animals,Bamako Convention on the Ban of the Import into Africa and the Control of Transboundary Movement and Management of Hazardous Wastes within Africa,Paris Agreement,United Nations Framework Convention on Climate Change,Kyoto Protocol to the United Nations Framework Convention on Climate Change,Minamata Convention on Mercury,Stockholm Convention on Persistent Organic Pollutants,Rotterdam Convention on the Prior Informed Consent Procedure for Certain Hazardous Chemicals and Pesticides in International Trade,"United Nations Convention to Combat Desertification in those Countries Experiencing Serious Drought and/or Desertification, particulary in Africa",Basel Convention on the Control of Transboundary Movements of Hazardous Wastes and their Disposal,Agreement on the Conservation of African-Eurasian Migratory Waterbirds,Cartagena Protocol on Biosafety to the Convention on Biological Diversity,Framework Convention on the Protection and Sustainable Development of the Carpathians,Montreal Protocol on Substances that Deplete the Ozone Layer,Vienna Convention for the Protection of the Ozone Layer,International Treaty on Plant Genetic Resources for Food and Agriculture,Convention on International Trade in Endangered Species of Wild Fauna and Flora,Convention for the Protection of the Mediterranean Sea against Pollution,"Protocol concerning cooperation in preventing pollution from ships and, in cases of emergency combating pollution of the Mediterranean Sea",Protocol for the protection of the Mediterranean Sea against pollution resulting from exploration and exploitation of the continental shelf and the seabed and its subsoil,Protocol Concerning Specially Protected Areas and Biological Diversity in the Mediterranean,Convention concerning the Protection of the World Cultural and Natural Heritage,Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol concerning Pollution from Land-Based sources and activities to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol Concerning Specially Protected Areas and Wildlife to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Convention for Co-operation in the Protection and Development of the Marine and Coastal Environment of the West and Central African Region,Agreement on the Conservation of European Bats,Protocol on the Prevention of Pollution of the Mediterranean Sea by Transboundary Movements of Hazardous Wastes and their Disposal,Protocol for the Protection of the Mediterranean Sea against Pollution from Land-Based Sources
"Apr 24, 2017 Technical assistance","(0.3780487804878049, 'convention rotterdam convention prior informed consent procedure certain hazardous')","(0.32894736842105265, 'meet obligations convention encourages parties observers financial institutions enhance communication basel convention regional coordinating centres iii')","(0.48888888888888893, 'convention regional subregional centres joint')","(0.3620689655172413, 'agreement hosting basel convention regional centre training technology transfer central american subregion including')","(0.4027777777777778, 'convention rotterdam convention prior informed consent procedure certain')","(0.37593984962406013, 'incidents enhancing preparedness countries deal emergencies caused transboundary movements hazardous wastes wastes disposal line part')","(0.3870967741935484, 'parties fourteenth meeting unep')","(0.45238095238095233, 'pesticides international trade stockholm convention facilitating technology transfer')","(0.41346153846153844, 'hazardous chemicals pesticides international trade stockholm convention facilitating technology transfer')","(0.44999999999999996, 'hosting basel convention regional centre')","(0.7936507936507937, 'trade stockholm convention persistent organic pollutants period')","(0.8682170542635659, 'basel convention rotterdam convention prior informed consent procedure certain hazardous chemicals pesticides international trade')","(0.3464052287581699, 'joint united nations environment programme office coordination humanitarian affairs environment unit relevant prevention incidents enhancing preparedness')","(0.6444444444444444, 'countries deal emergencies caused transboundary movements hazardous wastes wastes disposal')","(0.3866666666666667, 'implement cooperation relevant actors striving attract programming capacity')","(0.3970588235294118, 'management chemicals waste ii basel convention regional coordinating')","(0.4029850746268657, 'new basel convention regional centre serve central america')","(0.3623188405797102, 'upon request technical assistance regional level implementation basel')","(0.41666666666666663, 'basel convention rotterdam convention prior informed consent')","(0.3780487804878049, 'pollutants well regional subregional country offices food agriculture organization')","(0.4086021505376344, 'organizations inter organization programme sound management chemicals delivering upon request')","(0.43939393939393945, 'convention stockholm convention persistent organic pollutants well')","(0.32885906040268453, 'programme office coordination humanitarian affairs environment unit regard emergency situations encourages continued cooperation secretariat requests')","(0.3262411347517731, 'stockholm conventions assisting regions implementation two conventions relevant work relating multilateral environmental agreements chemicals')","(0.30434782608695654, 'trade stockholm convention facilitating technology transfer eligible parties welcomes united')","(0.4024390243902439, 'convention regional centre training technology transfer central american subregion')","(0.3917525773195877, 'continue cooperation collaboration joint united nations environment programme office coordination')","(0.3694267515923567, 'continue cooperation collaboration joint united nations environment programme office coordination humanitarian affairs environment unit iv secretariat report')","(0.3529411764705882, 'basel stockholm conventions assisting regions implementation two conventions relevant work relating multilateral environmental agreements chemicals waste')","(0.3868613138686131, 'participating organizations inter organization programme sound management chemicals delivering upon request technical assistance regional')","(0.48, 'agreement hosting basel convention regional centre')","(0.5263157894736843, 'incidents enhancing preparedness countries deal emergencies caused transboundary movements hazardous wastes wastes')","(0.3586956521739131, 'stockholm convention persistent organic pollutants well regional subregional country offices')"
"Apr 25, 2011 DDT","(0.36170212765957444, 'considerations related alternatives substitutes listed persistent organic pollutants candidate')","(0.3145161290322581, 'unep pops cop inf unep pops cop inf sc urges parties relevant stockholm convention regional centres')","(0.4285714285714286, 'convention regional centres united nations')","(0.31818181818181823, 'urges parties relevant stockholm convention regional centres united nations environment programme world health')","(0.3666666666666667, 'manner secretariat one united nations agencies whose mandate')","(0.3013698630136986, 'related chemical non chemical alternatives ddt invites governments intergovernmental non governmental organizations research institutions industry')","(0.4, 'experts serve members ddt')","(0.42028985507246375, 'united nations environment programme world health organization others')","(0.37209302325581395, 'regional centres united nations environment programme world health organization others')","(0.3695652173913043, 'relevant stockholm convention regional centres')","(0.6666666666666667, 'work ddt expert group persistent organic pollutants')","(0.3306451612903226, 'economies transition allow transfer knowledge skills research alternative methods chemicals non chemical alternatives combat')","(0.33793103448275863, 'united nations environment programme world health organization others continue collaborate global alliance strengthen activities related chemical')","(0.3125, 'research institutions industry bodies stakeholders provide technical financial resources support')","(0.33333333333333337, 'programme take administration implementation global alliance collaborate world')","(0.34782608695652173, 'parties relevant stockholm convention regional centres united nations')","(0.38636363636363635, 'conference parties objective accelerating identification development locally appropriate')","(0.34285714285714286, 'implementation major project global alliance report conference parties')","(0.3620689655172413, 'suited implementation major project global alliance report')","(0.3561643835616438, 'alliance notes secretariat limited mandate resources may restrict ability')","(0.3516483516483516, 'countries economies transition allow transfer knowledge skills research alternative methods')","(0.36585365853658536, 'governments intergovernmental non governmental organizations research institutions')","(0.323943661971831, 'ddt accordance general guidance considerations related alternatives substitutes listed persistent organic pollutants candidate chemicals basis')","(0.31304347826086953, 'vector control takes note report ddt expert group assessment continued need ddt disease vector')","(0.3125, 'republic congo asian pacific group india china central eastern european')","(0.39743589743589747, 'united nations environment programme world health organization others continue')","(0.4137931034482759, 'stockholm convention regional centres united nations environment programme world health')","(0.3555555555555555, 'unep pops cop inf sc urges parties relevant stockholm convention regional centres united nations environment programme world')","(0.3615384615384616, 'unep pops cop inf sc urges parties relevant stockholm convention regional centres united nations environment programme')","(0.3538461538461538, 'parties objective accelerating identification development locally appropriate cost effective safe alternatives requests ddt expert')","(0.40476190476190477, 'india china central eastern european group')","(0.28, 'chemical alternatives ddt invites governments intergovernmental non governmental organizations research institutions industry')","(0.3214285714285714, 'deployment products methods strategies alternatives ddt disease vector outcome first')"
"Apr 28, 2013 Implementation of the relevant decisions of the Conference of the Parties on resource mobilization and sust","(0.3717948717948718, 'convention takes note outcome consultative process financing options chemicals')","(0.3395061728395061, 'made secretariat basel convention regional coordinating centres parties mobilizing resources sustainable financing implementation convention coordinating resource')","(0.4516129032258065, 'convention unep fao chw rc')","(0.31858407079646023, 'assist parties implementing convention takes note outcome consultative process financing options chemicals wastes')","(0.36764705882352944, 'convention takes note outcome consultative process financing options')","(0.4055944055944056, 'resources implementation basel convention control transboundary movements hazardous wastes disposal rotterdam convention prior informed consent')","(0.34375, 'date assist parties implementing')","(0.4155844155844156, 'international trade stockholm convention persistent organic pollutants report')","(0.3979591836734694, 'certain hazardous chemicals pesticides international trade stockholm convention persistent organic')","(0.46153846153846156, 'relevant basel convention taken account')","(0.7936507936507937, 'trade stockholm convention persistent organic pollutants report')","(0.8549618320610687, 'disposal rotterdam convention prior informed consent procedure certain hazardous chemicals pesticides international trade stockholm')","(0.3614457831325302, 'implementation convention coordinating resource mobilization activities relevant multilateral environmental agreements also welcomes financial support provided donors')","(0.7789473684210526, 'basel convention control transboundary movements hazardous wastes disposal rotterdam convention')","(0.36708860759493667, 'strengthen cooperation relevant international regional organizations donors aim')","(0.3866666666666667, 'undertaken progress made secretariat basel convention regional coordinating')","(0.39473684210526316, 'stockholm convention persistent organic pollutants report conference parties')","(0.3285714285714286, 'account development technical assistance projects activities follow up')","(0.4126984126984127, 'implementing convention takes note outcome consultative process')","(0.38636363636363635, 'international trade stockholm convention persistent organic pollutants report conference')","(0.3978494623655914, 'organizations inter organization programme sound management chemicals order ensure provisions')","(0.3939393939393939, 'convention persistent organic pollutants report conference parties')","(0.33576642335766427, 'up decision viii strengthen cooperation relevant international regional organizations donors aim developing projects implemented regional')","(0.31707317073170727, 'trade stockholm convention persistent organic pollutants report conference parties twelfth meeting progress made mobilizing')","(0.3125, 'regional coordinating centres mobilize resources regions facilitate discussions project partners')","(0.36904761904761907, 'basel convention regional coordinating centres mobilize resources regions facilitate')","(0.4137931034482759, 'convention taken account development technical assistance projects activities follow up')","(0.3312883435582822, 'sustainable financing conference parties welcomes activities undertaken progress made secretariat basel convention regional coordinating centres parties mobilizing')","(0.32571428571428573, 'mobilizing resources sustainable financing implementation convention coordinating resource mobilization activities relevant multilateral environmental agreements also welcomes')","(0.35074626865671643, 'strengthen cooperation relevant international regional organizations donors aim developing projects implemented regional country level')","(0.38636363636363635, 'implementation basel convention unep fao chw')","(0.5333333333333333, 'resources implementation basel convention control transboundary movements hazardous wastes disposal rotterdam convention')","(0.3232323232323232, 'strengthen cooperation relevant international regional organizations donors aim developing projects')"
"Apr 28, 2013 Followup to decision RC511 on progress made in the implementation of decision RC35 on possible options for ","(0.3026315789473685, 'financial mechanisms conference parties takes note actions taken secretariat')","(0.323170731707317, 'continue collaboration relevant partners global environment facility implementing agencies participating organizations inter organization programme sound management')","(0.3695652173913043, 'convention taken account development technical')","(0.32456140350877194, 'made implementation decision rc possible options lasting sustainable financial mechanisms conference parties takes')","(0.3157894736842105, 'organizations inter organization programme sound management chemicals ensure')","(0.30718954248366015, 'environment facility implementing agencies participating organizations inter organization programme sound management chemicals ensure provisions relevant')","(0.34615384615384615, 'parties takes note actions')","(0.3380281690140845, 'chemicals ensure provisions relevant rotterdam convention taken account')","(0.31818181818181823, 'sound management chemicals ensure provisions relevant rotterdam convention taken account')","(0.41860465116279066, 'relevant rotterdam convention taken account')","(0.3880597014925373, 'rotterdam convention taken account development technical assistance')","(0.30714285714285716, 'agencies participating organizations inter organization programme sound management chemicals ensure provisions relevant rotterdam convention')","(0.28658536585365857, 'continue collaboration relevant partners global environment facility implementing agencies participating organizations inter organization programme sound management')","(0.2978723404255319, 'rotterdam convention taken account development technical assistance projects activities follow')","(0.31343283582089554, 'actions taken secretariat pursuant decision rc requests secretariat')","(0.2763157894736842, 'provisions relevant rotterdam convention taken account development technical')","(0.368421052631579, 'provisions relevant rotterdam convention taken account development technical')","(0.3026315789473685, 'secretariat pursuant decision rc requests secretariat continue collaboration')","(0.34328358208955223, 'rotterdam convention taken account development technical assistance')","(0.3421052631578947, 'actions taken secretariat pursuant decision rc requests secretariat continue')","(0.39583333333333337, 'organizations inter organization programme sound management chemicals ensure provisions relevant')","(0.36363636363636365, 'convention taken account development technical assistance projects')","(0.33333333333333337, 'secretariat continue collaboration relevant partners global environment facility implementing agencies participating organizations inter organization programme')","(0.29166666666666663, 'environment facility implementing agencies participating organizations inter organization programme sound management chemicals ensure provisions')","(0.28301886792452835, 'global environment facility implementing agencies participating organizations inter organization programme')","(0.34246575342465757, 'conference parties takes note actions taken secretariat pursuant decision')","(0.3829787234042553, 'rotterdam convention taken account development technical assistance projects activities follow')","(0.32278481012658233, 'actions taken secretariat pursuant decision rc requests secretariat continue collaboration relevant partners global environment facility implementing agencies')","(0.3146853146853147, 'chemicals ensure provisions relevant rotterdam convention taken account development technical assistance projects activities follow up decision')","(0.35766423357664234, 'decision rc requests secretariat continue collaboration relevant partners global environment facility implementing agencies participating')","(0.368421052631579, 'management chemicals ensure provisions relevant rotterdam')","(0.3025210084033614, 'agencies participating organizations inter organization programme sound management chemicals ensure provisions relevant')","(0.3191489361702128, 'secretariat pursuant decision rc requests secretariat continue collaboration relevant partners')"
"Apr 28, 2013 Global monitoring plan for the effectiveness evaluation","(0.32183908045977017, 'comments application secretariat regional organization groups also welcomes compilation')","(0.29268292682926833, 'undertake implementation activities encourages parties consider conclusions recommendations referred paragraph engage actively implementation global monitoring plan')","(0.3421052631578947, 'detection global regional trends human')","(0.3211009174311926, 'plan effectiveness evaluation conference parties takes note report meeting global coordination group regional')","(0.37662337662337664, 'conclusions recommendations global coordination group welcomes amended global')","(0.289308176100629, 'undertake implementation activities encourages parties consider conclusions recommendations referred paragraph engage actively implementation global monitoring')","(0.4, 'parties takes note report')","(0.3384615384615385, 'group implementation second phase global monitoring plan continue')","(0.3296703296703297, 'continue support work regional organization groups global coordination group implementation')","(0.3571428571428571, 'meeting global coordination group regional')","(0.6, 'amended global monitoring plan persistent organic pollutants')","(0.30405405405405406, 'undertake implementation activities encourages parties consider conclusions recommendations referred paragraph engage actively implementation global')","(0.345679012345679, 'parties consider conclusions recommendations referred paragraph engage actively implementation global monitoring plan effectiveness evaluation particular continue')","(0.303030303030303, 'organization welcomes conclusions recommendations global coordination group welcomes amended global')","(0.35443037974683544, 'documents provide comments application secretariat regional organization groups')","(0.33333333333333337, 'persistent organic pollutants amended implementation plan global monitoring')","(0.30952380952380953, 'global coordination group regional organization welcomes conclusions recommendations')","(0.34246575342465757, 'monitoring plan persistent organic pollutants amended implementation plan')","(0.375, 'meeting global coordination group regional organization welcomes')","(0.34444444444444444, 'implementation global monitoring plan effectiveness evaluation particular continue monitor')","(0.33684210526315794, 'comments application secretariat regional organization groups also welcomes compilation results')","(0.37662337662337664, 'conclusions recommendations referred paragraph engage actively implementation')","(0.31506849315068497, 'building activities assist countries implementing global monitoring plan subsequent effectiveness evaluations work partners relevant organizations')","(0.30597014925373134, 'global coordination group regional organization welcomes conclusions recommendations global coordination group welcomes amended global')","(0.3375, 'particular continue monitor core media air human breast milk human')","(0.34042553191489366, 'parties consider conclusions recommendations referred paragraph engage actively implementation')","(0.36363636363636365, 'evaluations support development long term implementation global monitoring plan position')","(0.33766233766233766, 'initiate monitoring perfluorooctane sulfonate surface water support future evaluations support development long term implementation global monitoring plan')","(0.31543624161073824, 'initiate monitoring perfluorooctane sulfonate surface water support future evaluations support development long term implementation global monitoring')","(0.3587786259541985, 'conclusions recommendations global coordination group welcomes amended global monitoring plan persistent organic pollutants amended')","(0.35185185185185186, 'plan effectiveness evaluation conference parties takes')","(0.3015873015873016, 'effectiveness evaluations work partners relevant organizations undertake implementation activities encourages parties consider')","(0.3232323232323232, 'group regional organization welcomes conclusions recommendations global coordination group welcomes')"
"Apr 24, 2017 Work programme and operations of the Openended Working Group for the biennium 2018xe2x80x932019","(0.375, 'convention regional coordinating centres implementation activities listed work programme')","(0.31612903225806455, 'environment programme resolution relevant resolution environment assembly forthcoming third session existing guidance documents activities basel convention')","(0.4571428571428572, 'convention options work may carried')","(0.32380952380952377, 'relevant work convention options work may carried basel convention related waste containing nanomaterials')","(0.43661971830985913, 'convention consider review applications changes corrections list wastes')","(0.36296296296296293, 'bc high consider comments technical guidelines transboundary movements electrical electronic waste used electrical electronic equipment')","(0.3666666666666667, 'parties others submit comments')","(0.4305555555555556, 'united nations environment assembly united nations environment programme')","(0.37, 'environment assembly united nations environment programme resolution relevant resolution environment')","(0.4666666666666667, 'ii viii ix convention decision')","(0.8333333333333334, 'annexes c stockholm convention persistent organic pollutants')","(0.3482142857142857, 'review annexes ii viii ix convention decision bc decision bc high medium iv international')","(0.3410852713178295, 'ix basel convention consider whether review annexes ii viii ix convention decision bc decision bc high')","(0.43434343434343436, 'basel convention electronic approaches notification movement documents requests secretariat prepare')","(0.352112676056338, 'scope convention avoiding duplication activities relating matter forums')","(0.4, 'programme work proposed budget basel convention biennium decision')","(0.3880597014925373, 'ix basel convention decision viii high d electronic')","(0.3513513513513513, 'additional practical guidance development inventories would useful prepare')","(0.4285714285714286, 'ii viii ix convention decision bc decision')","(0.375, 'international cooperation coordination a basel convention partnership programme consider')","(0.37254901960784315, 'stockholm convention determination disposal methods constitute environmentally sound disposal referred')","(0.4807692307692307, 'convention options work may carried basel convention')","(0.32608695652173914, 'electrical electronic equipment particular regarding distinction waste non waste basel convention suggestions amendments guidelines expert')","(0.35664335664335667, 'promoting implementation compliance basel convention electronic approaches notification movement documents requests secretariat prepare subject')","(0.3125, 'guidelines incineration land specially engineered landfill consider whether technical guidelines')","(0.3924050632911392, 'convention consider review applications changes corrections list wastes annexes')","(0.43023255813953487, 'framework decision bc medium b development guidelines environmentally sound management')","(0.33333333333333337, 'framework consider draft compilation information related indicators strategic framework decision bc medium b development guidelines environmentally sound')","(0.3431952662721893, 'committee administering mechanism promoting implementation compliance basel convention electronic approaches notification movement documents requests secretariat prepare')","(0.4098360655737705, 'iv international cooperation coordination a basel convention partnership programme consider needed report basel convention')","(0.42307692307692313, 'management consider draft documents developed expert')","(0.3398058252427184, 'bc high consider comments technical guidelines transboundary movements electrical electronic waste used')","(0.36250000000000004, 'stockholm convention persistent organic pollutants decisions sc sc sc conference')"
"Apr 24, 2017 Financial mechanism","(0.41860465116279066, 'convention review updating national implementation plans including appropriate initial')","(0.3421052631578947, 'role global environment facility mobilization resources domestic level support effective implementation stockholm convention requests global environment')","(0.4565217391304348, 'convention council global environment facility')","(0.3431372549019608, 'mechanism consideration possible adoption conference parties ninth meeting available http chm pops int')","(0.46478873239436624, 'convention consideration conference parties ninth meeting also requests')","(0.4087591240875912, 'convention facility also address relevant priorities basel convention control transboundary movements hazardous wastes disposal rotterdam')","(0.41666666666666663, 'part ii annex convention')","(0.4390243902439024, 'entrusted operations financial mechanism convention current financial arrangements')","(0.38383838383838387, 'principal entity entrusted operations financial mechanism convention current financial arrangements')","(0.4390243902439024, 'set guidance available convention website')","(0.8064516129032258, 'stockholm conventions well persistent organic pollutant wastes')","(0.875, 'wastes disposal rotterdam convention prior informed consent procedure certain hazardous chemicals pesticides international trade')","(0.32167832167832167, 'support objectives convention consideration conference parties ninth meeting also requests secretariat prepare draft terms reference assessment')","(0.7872340425531915, 'relevant priorities basel convention control transboundary movements hazardous wastes disposal')","(0.3513513513513513, 'preparing consideration possible adoption ninth meeting conference parties')","(0.4, 'article part ii annex convention soon possible later')","(0.417910447761194, 'attain chemicals and waste related sustainable development goals')","(0.33333333333333337, 'conference parties guidance reports reflected outcomes negotiations seventh')","(0.4545454545454546, 'part ii annex convention soon possible later')","(0.3614457831325302, 'international trade environmentally sound management waste consisting of containing')","(0.3763440860215054, 'chemicals pesticides international trade environmentally sound management waste consisting of')","(0.4285714285714286, 'convention period basis terms reference set forth')","(0.3561643835616438, 'consisting of containing contaminated persistent organic pollutants minimization waste view reducing eliminating releases unintentionally produced')","(0.3310344827586207, 'outcomes negotiations seventh replenishment facility welcomes ongoing collaboration secretariats global environment facility stockholm convention')","(0.3298969072164949, 'potential consequences projected shortfall referred paragraph support developing countries aiming')","(0.410958904109589, 'convention contributing global efforts attain chemicals and waste related')","(0.4329896907216495, 'including appropriate initial development encourages global environment facility continue support')","(0.36250000000000004, 'mobilizing channelling additional resources support objectives convention consideration conference parties ninth meeting also requests secretariat prepare draft')","(0.3441558441558441, 'mobilizing channelling additional resources support objectives convention consideration conference parties ninth meeting also requests secretariat prepare')","(0.421875, 'resources taking account national priorities developing countries requests global environment facility consider improving access')","(0.40384615384615385, 'used preparing consideration possible adoption ninth')","(0.5357142857142857, 'address relevant priorities basel convention control transboundary movements hazardous wastes disposal rotterdam')","(0.3793103448275862, 'stockholm conventions well persistent organic pollutant wastes covered basel convention')"
"Apr 28, 2013 Venue and date of the next meetings of the conferences of the parties to the Basel, Rotterdam and Stockholm","(0.31506849315068497, 'conventions conference parties decides convene back to back ordinary')","(0.30519480519480524, 'prioritize agenda schedule focus substantive matters related implementation conventions provide sufficient time consideration requests executive secretary')","(0.4473684210526315, 'conventions without high level segment')","(0.3114754098360656, 'matters related implementation conventions provide sufficient time consideration requests executive secretary order assist')","(0.4067796610169492, 'conventions conference parties decides convene back to back')","(0.34959349593495936, 'stockholm conventions conference parties decides convene back to back ordinary meetings conferences parties basel rotterdam')","(0.33333333333333337, 'parties basel rotterdam stockholm')","(0.375, 'parties basel rotterdam stockholm conventions conference parties decides')","(0.34408602150537637, 'meetings conferences parties basel rotterdam stockholm conventions conference parties decides')","(0.38, 'rotterdam stockholm conventions conference parties')","(0.4918032786885246, 'stockholm conventions without high level segment simultaneous')","(0.3412698412698413, 'stockholm conventions without high level segment simultaneous extraordinary meetings geneva include joint sessions appropriate')","(0.2875816993464052, 'substantive matters related implementation conventions provide sufficient time consideration requests executive secretary order assist parties challenges')","(0.3296703296703297, 'basel rotterdam stockholm conventions without high level segment simultaneous extraordinary')","(0.3802816901408451, 'sufficient time consideration requests executive secretary order assist')","(0.33333333333333337, 'parties basel rotterdam stockholm conventions conference parties decides')","(0.32835820895522383, 'conventions conference parties decides convene back to back')","(0.31999999999999995, 'prioritize agenda schedule focus substantive matters related implementation')","(0.36986301369863017, 'implementation conventions provide sufficient time consideration requests')","(0.30681818181818177, 'consideration requests executive secretary order assist parties challenges opportunities')","(0.33766233766233766, 'conventions conference parties decides convene back to back ordinary meetings')","(0.4411764705882353, 'conventions provide sufficient time consideration requests executive')","(0.2845528455284553, 'stockholm conventions conference parties decides convene back to back ordinary meetings conferences parties basel rotterdam')","(0.2867647058823529, 'schedule focus substantive matters related implementation conventions provide sufficient time consideration requests executive secretary')","(0.29670329670329665, 'stockholm conventions without high level segment simultaneous extraordinary meetings geneva')","(0.3970588235294118, 'conventions conference parties decides convene back to back ordinary')","(0.3516483516483516, 'conventions provide sufficient time consideration requests executive secretary order assist')","(0.31333333333333335, 'conferences parties basel rotterdam stockholm conventions without high level segment simultaneous extraordinary meetings geneva include joint sessions')","(0.30519480519480524, 'prioritize agenda schedule focus substantive matters related implementation conventions provide sufficient time consideration requests executive secretary')","(0.31858407079646023, 'stockholm conventions conference parties decides convene back to back ordinary meetings conferences parties basel')","(0.3529411764705882, 'conventions conference parties decides convene back')","(0.28695652173913044, 'matters related implementation conventions provide sufficient time consideration requests executive secretary order')","(0.33333333333333337, 'opportunities back to back meetings present support within available resources')"
"Apr 28, 2013 Consideration of liquid formulations emulsifiable concentrate and soluble concentrate containing paraquat d","(0.39560439560439564, 'convention conference parties acknowledging importance undermining human health environment')","(0.29032258064516125, 'g l corresponding paraquat ion g l also decides requirements set article convention including criteria set')","(0.4736842105263158, 'convention including criteria set part')","(0.306930693069307, 'requirements set first sentence paragraph article process listing annex iii convention met encourages')","(0.40506329113924056, 'convention conference parties acknowledging importance undermining human health')","(0.33793103448275863, 'rotterdam convention conference parties acknowledging importance undermining human health environment different regions world noting appreciation')","(0.40909090909090906, 'parties yet able reach')","(0.3939393939393939, 'decides requirements set article convention including criteria set')","(0.34615384615384615, 'sentence paragraph article process listing annex iii convention met encourages')","(0.5142857142857142, 'annex iii convention met encourages')","(0.38, 'set article convention including criteria set part')","(0.4553571428571429, 'ion g l subject prior informed consent procedure accordingly list annex iii rotterdam convention')","(0.31543624161073824, 'iii rotterdam convention conference parties acknowledging importance undermining human health environment different regions world noting appreciation')","(0.3111111111111111, 'iv convention referenced paragraph article requirements set paragraph article requirements')","(0.33870967741935487, 'include consideration draft decision amend annex iii rotterdam')","(0.33333333333333337, 'decides requirements set article convention including criteria set')","(0.34328358208955223, 'set article convention including criteria set part annex')","(0.2931034482758621, 'l including draft decision guidance document assist others')","(0.4137931034482759, 'iii rotterdam convention taking account conference parties')","(0.33766233766233766, 'iv convention referenced paragraph article requirements set paragraph article')","(0.3465346534653465, 'convention conference parties acknowledging importance undermining human health environment different')","(0.4098360655737705, 'considering draft decision guidance document used information')","(0.31896551724137934, 'l annex iii convention aware failure reach consensus far created concerns parties decides agenda next')","(0.33043478260869563, 'pesticide formulation dichloride g l corresponding paraquat ion g l also decides requirements set')","(0.31868131868131866, 'concentrate containing paraquat pesticide formulation dichloride g l corresponding paraquat')","(0.4065934065934066, 'convention conference parties acknowledging importance undermining human health environment')","(0.36708860759493667, 'convention including criteria set part annex iv convention referenced paragraph')","(0.33333333333333337, 'ion g l also decides requirements set article convention including criteria set part annex iv convention referenced')","(0.3384615384615385, 'ion g l also decides requirements set article convention including criteria set part annex iv convention')","(0.3787878787878788, 'rotterdam convention conference parties acknowledging importance undermining human health environment different regions world noting')","(0.39534883720930236, 'annex iii convention met encourages parties')","(0.30434782608695654, 'particular technical quality comprehensiveness draft decision guidance document considering draft decision guidance')","(0.31818181818181823, 'document considering draft decision guidance document used information exchange purposes')"
"Apr 28, 2013 Environmentally sound dismantling of ships","(0.39583333333333337, 'recycling conjunction bodies particular international maritime organization international labour')","(0.33536585365853655, 'importance continued inter agency cooperation international labour organization international maritime organization basel convention control transboundary movements')","(0.39583333333333337, 'basel convention control transboundary movements')","(0.3023255813953488, 'meeting transmit present decision international maritime organization consideration marine environment protection committee sixty')","(0.3866666666666667, 'convention control transboundary movements hazardous wastes disposal issues')","(0.4405594405594405, 'organization international maritime organization basel convention control transboundary movements hazardous wastes disposal issues related ship')","(0.3125, 'parties twelfth meeting continue')","(0.3870967741935484, 'developments relation hong kong convention report thereon open')","(0.3589743589743589, 'continue follow developments relation hong kong convention report thereon open')","(0.4571428571428572, 'hong kong convention report thereon')","(0.4, 'hong kong convention report thereon open ended')","(0.3257575757575758, 'subject availability funding work develop programmes sustainable ship recycling conjunction bodies particular international maritime')","(0.3012820512820513, 'convention control transboundary movements hazardous wastes disposal issues related ship dismantling welcomes development implementation programmes relating')","(0.7872340425531915, 'organization basel convention control transboundary movements hazardous wastes disposal issues')","(0.3764705882352941, 'present decision international maritime organization consideration marine environment')","(0.36904761904761907, 'international maritime organization basel convention control transboundary movements')","(0.4, 'funding work develop programmes sustainable ship recycling conjunction')","(0.30000000000000004, 'funding work develop programmes sustainable ship recycling conjunction')","(0.4782608695652174, 'hong kong convention report thereon open ended')","(0.3707865168539326, 'international maritime organization international labour organization report thereon open')","(0.39534883720930236, 'organization international labour organization report thereon open ended working group')","(0.4305555555555556, 'labour organization international maritime organization basel convention')","(0.33986928104575165, 'continued inter agency cooperation international labour organization international maritime organization basel convention control transboundary movements')","(0.326530612244898, 'cooperation international labour organization international maritime organization basel convention control transboundary movements hazardous wastes')","(0.29591836734693877, 'parties underlines importance continued inter agency cooperation international labour organization')","(0.3493975903614458, 'convention control transboundary movements hazardous wastes disposal issues related')","(0.4158415841584159, 'international maritime organization consideration marine environment protection committee sixty sixth')","(0.3597560975609756, 'meeting conference parties twelfth meeting transmit present decision international maritime organization consideration marine environment protection committee sixty')","(0.3481012658227848, 'meeting conference parties twelfth meeting transmit present decision international maritime organization consideration marine environment protection committee')","(0.3496503496503497, 'continued inter agency cooperation international labour organization international maritime organization basel convention control transboundary')","(0.3793103448275862, 'inter agency cooperation international labour organization')","(0.5609756097560976, 'organization international maritime organization basel convention control transboundary movements hazardous wastes disposal')","(0.3653846153846154, 'labour organization international maritime organization basel convention control transboundary movements')"
