,Convention on Wetlands of International Importance especially as Waterfowl Habitat,Nagoya Protocol on Access to Genetic Resources and their Fair and Equitable Sharing of Benefits Arising from their Utilization to the Convention on Biological Diversity,Convention on Biological Diversity,"Agreement on the Conservation of Small Cetaceans of the Baltic, North East Atlantic, Irish and North Seas",Convention on the Conservation of Migratory Species of Wild Animals,Bamako Convention on the Ban of the Import into Africa and the Control of Transboundary Movement and Management of Hazardous Wastes within Africa,Paris Agreement,United Nations Framework Convention on Climate Change,Kyoto Protocol to the United Nations Framework Convention on Climate Change,Minamata Convention on Mercury,Stockholm Convention on Persistent Organic Pollutants,Rotterdam Convention on the Prior Informed Consent Procedure for Certain Hazardous Chemicals and Pesticides in International Trade,"United Nations Convention to Combat Desertification in those Countries Experiencing Serious Drought and/or Desertification, particulary in Africa",Basel Convention on the Control of Transboundary Movements of Hazardous Wastes and their Disposal,Agreement on the Conservation of African-Eurasian Migratory Waterbirds,Cartagena Protocol on Biosafety to the Convention on Biological Diversity,Framework Convention on the Protection and Sustainable Development of the Carpathians,Montreal Protocol on Substances that Deplete the Ozone Layer,Vienna Convention for the Protection of the Ozone Layer,International Treaty on Plant Genetic Resources for Food and Agriculture,Convention on International Trade in Endangered Species of Wild Fauna and Flora,Convention for the Protection of the Mediterranean Sea against Pollution,"Protocol concerning cooperation in preventing pollution from ships and, in cases of emergency combating pollution of the Mediterranean Sea",Protocol for the protection of the Mediterranean Sea against pollution resulting from exploration and exploitation of the continental shelf and the seabed and its subsoil,Protocol Concerning Specially Protected Areas and Biological Diversity in the Mediterranean,Convention concerning the Protection of the World Cultural and Natural Heritage,Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol concerning Pollution from Land-Based sources and activities to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol Concerning Specially Protected Areas and Wildlife to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Convention for Co-operation in the Protection and Development of the Marine and Coastal Environment of the West and Central African Region,Agreement on the Conservation of European Bats,Protocol on the Prevention of Pollution of the Mediterranean Sea by Transboundary Movements of Hazardous Wastes and their Disposal,Protocol for the Protection of the Mediterranean Sea against Pollution from Land-Based Sources
"Jul 2, 2008 Bam and its Cultural Landscape Islamic Republic of Iran C 128","(0.35365853658536583, 'commitment state party international community safeguarding property progress made')","(0.25, 'session christchurch n requests state party submit world heritage centre february up dated nomination file based')","(0.31818181818181823, 'examination world heritage committee session')","(0.3366336633663366, 'state conservation urges state party continue work corrective measures adopted session christchurch n')","(0.3278688524590164, 'state conservation urges state party continue work corrective')","(0.26315789473684215, 'commitment state party international community safeguarding property progress made towards achieving desired state conservation urges')","(0.33333333333333337, 'property n also requests')","(0.35820895522388063, 'n notes commitment state party international community safeguarding')","(0.3295454545454546, 'session christchurch n notes commitment state party international community safeguarding')","(0.368421052631579, 'desired state conservation urges state')","(0.30188679245283023, 'desired state conservation urges state party continue')","(0.30327868852459017, 'international community safeguarding property progress made towards achieving desired state conservation urges state party')","(0.3023255813953488, 'urges state party continue work corrective measures adopted session christchurch n requests state party submit world')","(0.29670329670329665, 'party international community safeguarding property progress made towards achieving desired')","(0.31506849315068497, 'progress made implementing corrective measures examination world heritage')","(0.2727272727272727, 'implementing corrective measures examination world heritage committee session')","(0.29850746268656714, 'committee session n decides retain bam cultural landscape')","(0.30000000000000004, 'measures adopted session christchurch n requests state party')","(0.328125, 'made implementing corrective measures examination world heritage')","(0.3493975903614458, 'party international community safeguarding property progress made towards achieving')","(0.33333333333333337, 'commitment state party international community safeguarding property progress made towards')","(0.34545454545454546, 'conservation urges state party continue work corrective')","(0.2773109243697479, 'report progress made implementing corrective measures examination world heritage committee session n decides retain bam')","(0.28695652173913044, 'report progress made implementing corrective measures examination world heritage committee session n decides retain')","(0.30000000000000004, 'community safeguarding property progress made towards achieving desired state conservation')","(0.3417721518987342, 'implementing corrective measures examination world heritage committee session n')","(0.3076923076923077, 'progress made implementing corrective measures examination world heritage committee session')","(0.25531914893617025, 'com adopted session christchurch n notes commitment state party international community safeguarding property progress made towards achieving')","(0.2666666666666667, 'n notes commitment state party international community safeguarding property progress made towards achieving desired state conservation')","(0.30708661417322836, 'commitment state party international community safeguarding property progress made towards achieving desired state conservation')","(0.5, 'desired state conservation urges state party')","(0.2680412371134021, 'party submit world heritage centre february up dated nomination file based property')","(0.30666666666666664, 'heritage centre february up dated nomination file based property boundaries')"
"Jul 2, 2008 Angkor Cambodia C 668","(0.3012048192771084, 'construction development park land appropriation alienation n strengthen capacities')","(0.291970802919708, 'n welcomes progress achieved project entitled angkor management plan clarifying challenges facing apsara management conservation property')","(0.3695652173913043, 'conservation heritage values property strongly')","(0.36448598130841126, 'facing apsara management conservation property well defining actions required address satisfactorily n also')","(0.379746835443038, 'focusing specifically conservation heritage values property strongly encourages')","(0.32089552238805974, 'also welcomes proposal development heritage management framework would complement angkor management plan project focusing specifically')","(0.3571428571428571, 'land use planning management')","(0.3421052631578947, 'development heritage management framework would complement angkor management')","(0.36170212765957444, 'welcomes proposal development heritage management framework would complement angkor management')","(0.3913043478260869, 'facing apsara management conservation property')","(0.3472222222222222, 'unauthorised construction development park land appropriation alienation')","(0.3214285714285714, 'state party take project forward soon possible n reiterates serious concern continuing increasing threats')","(0.2945736434108527, 'examined document whc com n recalling decision com adopted session vilnius n notes satisfaction new ad')","(0.2823529411764706, 'integrity property ongoing uncontrolled urban expansion property buffer zones despite')","(0.41428571428571426, 'apsara management conservation property well defining actions required')","(0.3194444444444444, 'plan project focusing specifically conservation heritage values property')","(0.4925373134328358, 'new ad hoc group experts sustainable development established')","(0.3275862068965517, 'urban expansion property buffer zones despite efforts made')","(0.38095238095238093, 'management conservation property well defining actions required')","(0.33783783783783783, 'conservation heritage values property strongly encourages state party take')","(0.3292682926829268, 'conservation heritage values property strongly encourages state party take project')","(0.3620689655172413, 'alienation n strengthen capacities apsara enable effective')","(0.3111111111111111, 'serious concern continuing increasing threats posed outstanding universal value integrity property ongoing uncontrolled urban expansion')","(0.2954545454545454, 'regarding illegal occupation unauthorised construction development park land appropriation alienation n strengthen capacities apsara')","(0.3152173913043478, 'plan project focusing specifically conservation heritage values property strongly encourages')","(0.37037037037037035, 'concern continuing increasing threats posed outstanding universal value integrity')","(0.40625, 'occupation unauthorised construction development park land appropriation alienation n strengthen')","(0.32638888888888884, 'applicable zones n enforce existing laws regarding illegal occupation unauthorised construction development park land appropriation alienation n')","(0.323943661971831, 'applicable zones n enforce existing laws regarding illegal occupation unauthorised construction development park land appropriation alienation')","(0.3712121212121212, 'regarding illegal occupation unauthorised construction development park land appropriation alienation n strengthen capacities apsara')","(0.5098039215686274, 'facing apsara management conservation property well')","(0.31958762886597936, 'project forward soon possible n reiterates serious concern continuing increasing threats posed')","(0.31506849315068497, 'particular to n clarify including passing new legislation necessary rules')"
"Jul 2, 2008 Banc dArguin National Park Mauritania N 506","(0.2934782608695652, 'conservation property including progress implementing previous recommendations together copy')","(0.2517006802721088, 'conservation property including progress implementing previous recommendations together copy management plan next period examination world heritage')","(0.339622641509434, 'conservation property including progress implementing')","(0.3660714285714286, 'party implement recommendations previous decisions particular report following issues n monitoring status values')","(0.3538461538461538, 'submit state conservation report requested session christchurch n')","(0.3188405797101449, 'state conservation property including progress implementing previous recommendations together copy management plan next period examination')","(0.4, 'plan n also requests')","(0.32307692307692304, 'submit state conservation report requested session christchurch n')","(0.3203883495145631, 'conservation property including progress implementing previous recommendations together copy management')","(0.40476190476190477, 'submit state conservation report requested')","(0.3484848484848485, 'report state conservation property including progress implementing')","(0.28, 'including progress implementing previous recommendations together copy management plan next period examination world heritage')","(0.28873239436619713, 'submit state conservation report requested session christchurch n welcomes findings iucn management effectiveness assessment positive progress')","(0.31081081081081086, 'notes concern many threats property continues face n requests state')","(0.3466666666666667, 'report state conservation property including progress implementing previous')","(0.30645161290322576, 'state party submit state conservation report requested session')","(0.36, 'report state conservation property including progress implementing previous')","(0.3584905660377359, 'many threats property continues face n requests state')","(0.40384615384615385, 'status values property n protection marine resources')","(0.36250000000000004, 'monitoring status values property n protection marine resources overexploitation')","(0.31868131868131866, 'implementing previous recommendations together copy management plan next period examination')","(0.49230769230769234, 'property n protection marine resources overexploitation pollution')","(0.3362068965517241, 'n monitoring status values property n protection marine resources overexploitation pollution n status proposed oil')","(0.29565217391304344, 'n monitoring status values property n protection marine resources overexploitation pollution n status proposed')","(0.3125, 'notes concern many threats property continues face n requests state')","(0.3369565217391305, 'conservation property including progress implementing previous recommendations together copy')","(0.3689320388349514, 'conservation property including progress implementing previous recommendations together copy management')","(0.3037037037037037, 'values property n protection marine resources overexploitation pollution n status proposed oil spill emergency response plan n')","(0.27586206896551724, 'party provide world heritage centre february report state conservation property including progress implementing previous recommendations together')","(0.3303571428571429, 'concern many threats property continues face n requests state party implement recommendations previous decisions')","(0.41666666666666663, 'party submit state conservation report requested')","(0.30927835051546393, 'overexploitation pollution n status proposed oil spill emergency response plan n also')","(0.37037037037037035, 'values property n protection marine resources overexploitation pollution n status')"
"Jul 2, 2008 Bahla Fort Oman C 433","(0.3013698630136986, 'n strongly urges state party already done so finalise')","(0.24817518248175185, 'state party submitted report requested world heritage committee session christchurch without possible assess progress activities property')","(0.34090909090909094, 'recommendations world heritage centre icomos')","(0.31896551724137934, 'progress report implementation legal framework administrative structure well souk project examination world heritage')","(0.30508474576271183, 'implementation n requests state party submit world heritage')","(0.2894736842105263, 'state party submit world heritage centre february adopted management plan three printed electronic copies detailed')","(0.38095238095238093, 'party already done so')","(0.3623188405797102, 'administrative framework implementation n requests state party submit')","(0.3370786516853933, 'icomos establish necessary legal administrative framework implementation n requests state')","(0.33333333333333337, 'taking account recommendations world heritage')","(0.30645161290322576, 'account recommendations world heritage centre icomos establish')","(0.2704918032786885, 'adopt management plan taking account recommendations world heritage centre icomos establish necessary legal administrative')","(0.27464788732394363, 'taking account recommendations world heritage centre icomos establish necessary legal administrative framework implementation n requests state')","(0.27083333333333337, 'printed electronic copies detailed progress report implementation legal framework administrative')","(0.31506849315068497, 'heritage centre icomos establish necessary legal administrative framework')","(0.27941176470588236, 'management plan taking account recommendations world heritage centre')","(0.32835820895522383, 'activities property n strongly urges state party already')","(0.3278688524590164, 'plan three printed electronic copies detailed progress report')","(0.33333333333333337, 'progress activities property n strongly urges state')","(0.33333333333333337, 'implementation n requests state party submit world heritage centre')","(0.3370786516853933, 'progress report implementation legal framework administrative structure well souk project')","(0.32258064516129037, 'copies detailed progress report implementation legal framework')","(0.27586206896551724, 'progress activities property n strongly urges state party already done so finalise adopt management plan')","(0.28688524590163933, 'plan three printed electronic copies detailed progress report implementation legal framework administrative structure well')","(0.29166666666666663, 'printed electronic copies detailed progress report implementation legal framework administrative')","(0.3294117647058824, 'recommendations world heritage centre icomos establish necessary legal administrative')","(0.2947368421052632, 'recommendations world heritage centre icomos establish necessary legal administrative framework')","(0.274074074074074, 'session christchurch without possible assess progress activities property n strongly urges state party already done so finalise')","(0.2615384615384615, 'n recalling decisions com com adopted vilnius christchurch sessions respectively n regrets state party submitted report')","(0.31034482758620685, 'christchurch sessions respectively n regrets state party submitted report requested world heritage committee session')","(0.3653846153846154, 'taking account recommendations world heritage centre')","(0.27835051546391754, 'progress activities property n strongly urges state party already done so finalise')","(0.3033707865168539, 'progress report implementation legal framework administrative structure well souk project')"
"Jul 2, 2008 Ancient City of Damascus Syrian Arab Republic C 20","(0.32558139534883723, 'planning mechanisms strategies international co operation programmes framework ensures')","(0.29655172413793107, 'affecting property surroundings would bring together many existing planning mechanisms strategies international co operation programmes framework')","(0.36170212765957444, 'conserve archaeological resources n traditional')","(0.3431372549019608, 'property n conservation planning procedures adaptive re use important stock abandoned buildings within')","(0.4155844155844156, 'report recommendations state conservation property examination world heritage')","(0.29323308270676696, 'ordination actions affecting property surroundings would bring together many existing planning mechanisms strategies international co')","(0.4, 'party explore means grant')","(0.33766233766233766, 'report recommendations state conservation property examination world heritage')","(0.3263157894736842, 'february progress report recommendations state conservation property examination world heritage')","(0.4, 'n regrets construction new cultural')","(0.3098591549295775, 'progress report recommendations state conservation property examination')","(0.3125, 'operational guidelines informed advance proposals re design re shape faisal street area major project')","(0.31007751937984496, 'add n recalling decision com adopted session christchurch n takes note great satisfaction state party decided')","(0.31868131868131866, 'salvage excavation mitigation may necessary conserve archaeological resources n traditional')","(0.35443037974683544, 'approaches conservation restoration repair maintenance building fabric employed')","(0.3246753246753247, 'salvage excavation mitigation may necessary conserve archaeological resources')","(0.33766233766233766, 'report recommendations state conservation property examination world heritage')","(0.3275862068965517, 'centre approval world heritage committee n also reiterates')","(0.3857142857142857, 'recommendations state conservation property examination world heritage')","(0.3614457831325302, 'mitigation may necessary conserve archaeological resources n traditional approaches')","(0.34375, 'strategies international co operation programmes framework ensures respect outstanding universal')","(0.38181818181818183, 'information project word heritage centre study mitigate')","(0.30708661417322836, 'strategies international co operation programmes framework ensures respect outstanding universal value property n invites state')","(0.29850746268656714, 'traditional approaches conservation restoration repair maintenance building fabric employed work within property neighbouring historic')","(0.30107526881720426, 'party consider extending boundaries property order include valuable historical neighbourhoods')","(0.368421052631579, 'ordination actions affecting property surroundings would bring together many')","(0.33333333333333337, 'request state party develop implement management plan intended ensure co')","(0.30573248407643316, 'mitigation may necessary conserve archaeological resources n traditional approaches conservation restoration repair maintenance building fabric employed work')","(0.32307692307692304, 'n takes note great satisfaction state party decided cancel urban development king faisal street requests line')","(0.33884297520661155, 'strategies international co operation programmes framework ensures respect outstanding universal value property n invites')","(0.45238095238095233, 'n regrets construction new cultural centre')","(0.2857142857142857, 'traditional approaches conservation restoration repair maintenance building fabric employed work within property')","(0.36585365853658536, 'historic context n reiterates invitation state party consider extending boundaries')"
"Jul 2, 2008 Ancient Thebes with its Necropolis Egypt C 87","(0.3375, 'council luxor international scientific teams concerned stakeholders hold regular')","(0.2661290322580645, 'bank n also reiterates request state party prepare and or finalise management plans karnak luxor west')","(0.3571428571428571, 'conservation plan tourism control strategy')","(0.35185185185185186, 'state party develop consultation world heritage centre advisory bodies draft statement outstanding universal')","(0.3666666666666667, 'including conservation plan tourism control strategy n urges')","(0.32330827067669177, 'universal value including conditions integrity authenticity central part establishment management plan related co ordinated mechanism')","(0.3846153846153846, 'and or finalise management')","(0.35, 'including conservation plan tourism control strategy n urges')","(0.3125, 'responsibility supreme council antiquities latter supreme council luxor international scientific')","(0.35, 'plan including conservation plan tourism')","(0.31999999999999995, 'tourism control strategy n urges state party')","(0.32352941176470584, 'establish formal coordination mechanism responsibility supreme council antiquities latter supreme council luxor international scientific')","(0.28682170542635654, 'n reiterates request to n revise design avenue sphinxes surroundings n abandon project building landing stage')","(0.33783783783783783, 'plan tourism control strategy n urges state party establish formal')","(0.3833333333333333, 'including conservation plan tourism control strategy n urges')","(0.33333333333333337, 'affecting property buffer zone n invites state party')","(0.34328358208955223, 'bank nile close new bridge limit developments eastern')","(0.3650793650793651, 'central part establishment management plan related co ordinated')","(0.35185185185185186, 'including conservation plan tourism control strategy n')","(0.41860465116279066, 'international scientific teams concerned stakeholders hold regular consultations prior')","(0.43617021276595747, 'council luxor international scientific teams concerned stakeholders hold regular consultations')","(0.3877551020408163, 'heritage properties n reiterates request to n')","(0.27941176470588236, 'supreme council luxor international scientific teams concerned stakeholders hold regular consultations prior approval launching projects')","(0.31304347826086953, 'abandon project building landing stage tourism cruise boats western bank nile close new bridge')","(0.30000000000000004, 'boats western bank nile close new bridge limit developments eastern')","(0.34285714285714286, 'management plan including conservation plan tourism control strategy n')","(0.3466666666666667, 'close new bridge limit developments eastern bank n also reiterates')","(0.3111111111111111, 'tourism cruise boats western bank nile close new bridge limit developments eastern bank n also reiterates request')","(0.32307692307692304, 'tourism cruise boats western bank nile close new bridge limit developments eastern bank n also reiterates')","(0.3366336633663366, 'bank nile close new bridge limit developments eastern bank n also reiterates request state')","(0.4117647058823529, 'management plan including conservation plan tourism')","(0.28865979381443296, 'prepare and or finalise management plans karnak luxor west bank integrate plans')","(0.33333333333333337, 'plans one comprehensive coordinated management plan including conservation plan tourism')"
"Jul 2, 2008 Bagrati Cathedral and Gelati Monastery Georgia C 710","(0.3975903614457831, 'documentation order initiate international donors conference designed address major')","(0.26388888888888884, 'advisory bodies long term programme systematic conservation mural paintings mosaics involvement collaboration international specialists domain n')","(0.3571428571428571, 'conservation work bagrati cathedral gelati')","(0.3414634146341463, 'term programme systematic conservation mural paintings mosaics involvement collaboration international specialists domain n')","(0.417910447761194, 'start preventive conservation work bagrati cathedral gelati complex')","(0.30000000000000004, 'prepare approve provide world heritage centre advisory bodies management plan bagrati cathedral gelati complex including')","(0.3571428571428571, 'state party prepare relevant')","(0.3529411764705882, 'intention prepare new reconstruction project bagrati cathedral order')","(0.30927835051546393, 'including complete detailed documentation concerning new reconstruction project bagrati cathedral')","(0.3870967741935484, 'state party s intention prepare')","(0.33333333333333337, 'programme systematic conservation mural paintings mosaics involvement')","(0.32592592592592595, 'advisory bodies long term programme systematic conservation mural paintings mosaics involvement collaboration international specialists')","(0.31333333333333335, 'progress report including complete detailed documentation concerning new reconstruction project bagrati cathedral examination world heritage committee')","(0.3125, 'detailed documentation concerning new reconstruction project bagrati cathedral examination world')","(0.35820895522388063, 'start preventive conservation work bagrati cathedral gelati complex')","(0.3370786516853933, 'accordance paragraph operational guidelines reconstruction historic buildings justifiable')","(0.3614457831325302, 'programme systematic conservation mural paintings mosaics involvement collaboration')","(0.3571428571428571, 'buildings justifiable exceptional circumstances n requests state party')","(0.3793103448275862, 'prepare new reconstruction project bagrati cathedral order')","(0.352112676056338, 'bodies international experts world heritage committee notes state party')","(0.3586956521739131, 'documentation order initiate international donors conference designed address major problems')","(0.3880597014925373, 'reconstruction project bagrati cathedral examination world heritage')","(0.3093525179856115, 'mosaics involvement collaboration international specialists domain n also recalling earlier discussions among advisory bodies international')","(0.30000000000000004, 'religious use functions underlines accordance paragraph operational guidelines reconstruction historic buildings justifiable exceptional circumstances')","(0.275, 'raising campaign world heritage properties georgia n invites state party')","(0.4512195121951219, 'concerning new reconstruction project bagrati cathedral examination world heritage')","(0.31958762886597936, 'conservation mural paintings mosaics involvement collaboration international specialists domain n')","(0.2974683544303798, 'coordination world heritage centre advisory bodies long term programme systematic conservation mural paintings mosaics involvement collaboration international')","(0.30065359477124187, 'programme systematic conservation mural paintings mosaics involvement collaboration international specialists domain n also recalling earlier discussions')","(0.33333333333333337, 'conservation work bagrati cathedral gelati complex well develop coordination world heritage centre advisory bodies')","(0.46153846153846156, 'start preventive conservation work bagrati cathedral')","(0.27419354838709675, 'religious use functions underlines accordance paragraph operational guidelines reconstruction historic buildings justifiable')","(0.3157894736842105, 'involvement collaboration international specialists domain n also recalling earlier discussions')"
"Jul 2, 2008 Belfries of Belgium and France Belgium and France C 943 and 943 bis","(0.28767123287671237, 'also takes note detailed visual impact study provided state')","(0.2808219178082192, 'party s commitment improve existing legislation guarantee satisfactory legal protection appropriate authorization procedures regard world heritage')","(0.3829787234042553, 'centre detailed report archaeological situation')","(0.303030303030303, 'appropriate authorization procedures regard world heritage status n also takes note detailed visual')","(0.3561643835616438, 'protection reinforce procedures authorization work permits world heritage')","(0.2704918032786885, 'satisfactory legal protection appropriate authorization procedures regard world heritage status n also takes note detailed')","(0.375, 'state party s commitment')","(0.30508474576271183, 'implementation project covered market b eacute thune belfry')","(0.3214285714285714, 'legal protection appropriate authorization procedures regard world heritage status n')","(0.31707317073170727, 'decision com adopted session christchurch')","(0.34246575342465757, 'satisfactory legal protection appropriate authorization procedures regard')","(0.3125, 'universal value property present project covers part area old cloth market coherent secular use')","(0.2790697674418605, 'n recalling decision com adopted session christchurch n takes note french state party s commitment improve')","(0.30952380952380953, 'legal protection appropriate authorization procedures regard world heritage status n')","(0.35443037974683544, 'commitment improve existing legislation guarantee satisfactory legal protection')","(0.3076923076923077, 'strengthening legal protection reinforce procedures authorization work permits')","(0.29333333333333333, 'n confirm strengthening legal protection reinforce procedures authorization')","(0.35593220338983056, 'implementation project covered market b eacute thune belfry')","(0.360655737704918, 'n confirm strengthening legal protection reinforce procedures')","(0.2989690721649485, 'existing legislation guarantee satisfactory legal protection appropriate authorization procedures')","(0.32894736842105265, 'supervise strict implementation project covered market b eacute thune belfry')","(0.410958904109589, 'confirm strengthening legal protection reinforce procedures authorization')","(0.291970802919708, 'french state party s commitment improve existing legislation guarantee satisfactory legal protection appropriate authorization procedures')","(0.30434782608695654, 'heritage properties buffer zones n supervise strict implementation project covered market b eacute thune')","(0.32499999999999996, 'outstanding universal value property present project covers part area old')","(0.3375, 'n confirm strengthening legal protection reinforce procedures authorization work')","(0.31999999999999995, 'covers part area old cloth market coherent secular use immediate')","(0.2875816993464052, 'party s commitment improve existing legislation guarantee satisfactory legal protection appropriate authorization procedures regard world heritage status')","(0.28767123287671237, 'party s commitment improve existing legislation guarantee satisfactory legal protection appropriate authorization procedures regard world heritage')","(0.32478632478632474, 'to n confirm strengthening legal protection reinforce procedures authorization work permits world heritage properties')","(0.33333333333333337, 'activities n considers parking project direct')","(0.2989690721649485, 'present project covers part area old cloth market coherent secular use immediate')","(0.33333333333333337, 'strengthening legal protection reinforce procedures authorization work permits world heritage')"
"Jul 2, 2008 Changes to name of properties inscribed on the World Heritage List  Bradyseism in Phlegraean Area ITALY","(0, '')","(0, '')","(0.34883720930232553, 'nomination bradyseism phlegraean area italy')","(0, '')","(0, '')","(0, '')","(0.28125, 'bradyseism phlegraean area italy')","(0, '')","(0, '')","(0.2558139534883721, 'nomination bradyseism phlegraean area italy')","(0.22033898305084743, 'nomination bradyseism phlegraean area italy withdrawn state')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0.22033898305084743, 'nomination bradyseism phlegraean area italy withdrawn state')","(0, '')","(0, '')","(0.3220338983050848, 'nomination bradyseism phlegraean area italy withdrawn state')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0.29166666666666663, 'bradyseism phlegraean area italy withdrawn state')","(0, '')","(0, '')"
"Jul 2, 2008 Changes to name of properties inscribed on the World Heritage List  High Coast  Kvarken Archipelago FINLAND  SWEDEN","(0.26027397260273977, 'committee n nbsp n examined document whc com n')","(0.25, 'world heritage committee n nbsp n examined document whc com n takes note correction name kvarken')","(0.30000000000000004, 'correction name kvarken archipelago high')","(0.26136363636363635, 'com n takes note correction name kvarken archipelago high coast proposed swedish finnish')","(0.2666666666666667, 'swedish finnish authorities name property becomes high coast')","(0.2592592592592593, 'n nbsp n examined document whc com n takes note correction name kvarken archipelago high')","(0.29166666666666663, 'nbsp n examined document')","(0.36, 'whc com n takes note correction name kvarken')","(0.29230769230769227, 'examined document whc com n takes note correction name kvarken')","(0.38235294117647056, 'takes note correction name kvarken')","(0.28, 'whc com n takes note correction name')","(0.25, 'world heritage committee n nbsp n examined document whc com n takes note correction')","(0.24806201550387597, 'world heritage committee n nbsp n examined document whc com n takes note correction name kvarken')","(0.28378378378378377, 'n takes note correction name kvarken archipelago high coast proposed')","(0.2666666666666667, 'n takes note correction name kvarken archipelago high')","(0.2833333333333333, 'whc com n takes note correction name kvarken')","(0.29850746268656714, 'examined document whc com n takes note correction')","(0.265625, 'authorities name property becomes high coast kvarken archipelago')","(0.32499999999999996, 'com n takes note correction name kvarken')","(0.2622950819672131, 'high coast kvarken archipelago english haute c ocirc te')","(0.25757575757575757, 'committee n nbsp n examined document whc com n takes')","(0.326530612244898, 'document whc com n takes note correction')","(0.2586206896551724, 'world heritage committee n nbsp n examined document whc com n takes note correction name')","(0.25217391304347825, 'property becomes high coast kvarken archipelago english haute c ocirc te archipel de kvarken')","(0.25, 'examined document whc com n takes note correction name kvarken')","(0.28125, 'whc com n takes note correction name kvarken archipelago')","(0.30666666666666664, 'committee n nbsp n examined document whc com n takes')","(0.28148148148148144, 'world heritage committee n nbsp n examined document whc com n takes note correction name kvarken archipelago')","(0.2692307692307693, 'nbsp n examined document whc com n takes note correction name kvarken archipelago high coast proposed')","(0.28712871287128716, 'world heritage committee n nbsp n examined document whc com n takes note correction')","(0.30434782608695654, 'becomes high coast kvarken archipelago english')","(0.25773195876288657, 'world heritage committee n nbsp n examined document whc com n takes')","(0.28985507246376807, 'property becomes high coast kvarken archipelago english haute c ocirc')"
"Jul 2, 2008 Changes to name of properties inscribed on the World Heritage List  iSimangaliso Wetland Park SOUTH AFRICA","(0.31506849315068497, 'isimangaliso wetland park english parc de la zone humide')","(0.2338709677419355, 'park proposed south african authorities name property becomes isimangaliso wetland park english parc de la zone')","(0.29268292682926833, 'change names properties already inscribed')","(0.276595744680851, 'n nbsp reminds states parties wishing change names properties already inscribed world heritage')","(0.296875, 'wishing change names properties already inscribed world heritage')","(0.25, 'document whc com n nbsp nbsp approves proposed name change greater st lucia wetland park')","(0.33333333333333337, 'n nbsp examined document')","(0.31999999999999995, 'com n nbsp nbsp approves proposed name change')","(0.30000000000000004, 'published promoted widely n nbsp reminds states parties wishing change')","(0.28205128205128205, 'south african authorities name property')","(0.26, 'french n nbsp notes decisions regarding changes')","(0.2678571428571429, 'humide d rsquo isimangaliso french n nbsp notes decisions regarding changes names properties must')","(0.24806201550387597, 'nbsp examined document whc com n nbsp nbsp approves proposed name change greater st lucia wetland')","(0.2702702702702703, 'committee n nbsp examined document whc com n nbsp nbsp')","(0.29508196721311475, 'park proposed south african authorities name property becomes')","(0.25, 'approves proposed name change greater st lucia wetland')","(0.28358208955223885, 'name change greater st lucia wetland park proposed')","(0.31343283582089554, 'authorities name property becomes isimangaliso wetland park english')","(0.32727272727272727, 'wishing change names properties already inscribed world')","(0.2816901408450704, 'names properties already inscribed world heritage list comply procedure')","(0.28395061728395066, 'south african authorities name property becomes isimangaliso wetland park english')","(0.32727272727272727, 'nbsp notes decisions regarding changes names properties')","(0.26724137931034486, 'document whc com n nbsp nbsp approves proposed name change greater st lucia wetland park')","(0.26956521739130435, 'nbsp notes decisions regarding changes names properties must approved world heritage committee published promoted')","(0.275, 'com n nbsp nbsp approves proposed name change greater st')","(0.36986301369863017, 'decisions regarding changes names properties must approved world heritage')","(0.28, 'committee n nbsp examined document whc com n nbsp nbsp')","(0.274074074074074, 'greater st lucia wetland park proposed south african authorities name property becomes isimangaliso wetland park english parc')","(0.29230769230769227, 'com n nbsp nbsp approves proposed name change greater st lucia wetland park proposed south african')","(0.26732673267326734, 'document whc com n nbsp nbsp approves proposed name change greater st lucia wetland')","(0.2978723404255319, 'name property becomes isimangaliso wetland park')","(0.27835051546391754, 'world heritage committee n nbsp examined document whc com n nbsp nbsp')","(0.31999999999999995, 'nbsp notes decisions regarding changes names properties must approved world')"
